By ^in++++=By
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
pressed ^vbd+++xvbn+=pressed
both ^abx++++=both
palms ^nns++++=palms
against ^in++++=against
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Excellent."
excellent ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
stayed ^vprf+++xvbnx+=stayed
outside ^jjb++++=outside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
explain ^vb+vpub+++=explain
to ^in++++=to
the ^ati++++=the
village ^nn+nom+++=village
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
let ^vbd+++xvbnx+=let
the ^ati++++=the
archivist ^nn+nom+++=archivist
disappear ^vb+seem+++=disappear
into ^in++++=into
a ^at++++=a
haunted ^jj+atrb++xvbn+=haunted
hallway ^nn++++=hallway?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
an ^at++++=an
archivist ^nn+nom+++=archivist
anymore ^nn+++??+=anymore."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
had ^md"++pmd"++=had
to ^md+nec+++=to
explain ^vb+vpub+++=explain
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
let ^vbd+++xvbnx+=let
an ^at++++=an
unemployed ^jj+atrb+++=unemployed
woman ^nn++++=woman
disappear ^vb+seem+++=disappear
into ^in++++=into
a ^at++++=a
haunted ^jj+atrb++xvbn+=haunted
hallway ^nn++++=hallway,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
sounds ^nns++++=sounds
worse ^jjr++++=worse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
ignored ^vwbn+++xvbn+=ignored
him ^pp3o+pp3+++=him
and ^cc++++=and
walked ^vpsv++agls+xvbn+=walked
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamps ^nns++++=lamps
cast ^vbd+++xvbn+=cast
a ^at++++=a
warm ^jj+atrb+++=warm,
, ^zz++++=EXTRAWORD
unwavering ^jj+atrb+++=unwavering
light ^nn++++=light.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
them ^pp3o+pp3+++=them
hung ^vbd+++xvbn+=hung
framed ^xvbn+++xvbn+=framed
pictures ^nns++++=pictures,
, ^zz++++=EXTRAWORD
hundreds ^cds++++=hundreds
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
photographs ^nns++++=photographs.
. ^zz++++=EXTRAWORD
Each ^ppls++++=Each
frame ^np++++=frame
contained ^vbd+++xvbn+=contained
a ^at++++=a
moving ^jj+atrb++xvbg+=moving
scene ^nn++++=scene,
, ^zz++++=EXTRAWORD
silent ^jj++++=silent
and ^cc+phrs+++=and
small ^jj++++=small.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
kneaded ^vbd+++xvbn+=kneaded
bread ^nn++++=bread
while ^cs+sub+++=while
rain ^nn++++=rain
struck ^vbd+++xvbn+=struck
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
next ^ap++++=next,
, ^zz++++=EXTRAWORD
two ^cd++++=two
boys ^nns++++=boys
fought ^vbd+++xvbn+=fought
over ^in++++=over
a ^at++++=a
fishing ^jj+atrb++xvbg+=fishing
line ^nn++++=line.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
showed ^jj+atrb++xvbn+=showed
old ^jj+atrb+++=old
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pike ^np++++=Pike,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mayor ^nn++++=mayor's
's ^$++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
sleeping ^jj+atrb++xvbg+=sleeping
infant ^nn++++=infant
through ^in++++=through
waist ^nn++++=waist-deep
- ^zz++++=EXTRAWORD
deep ^jj+atrb+++=EXTRAWORD
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+pdem+++=EXTRAWORD
are ^vb+ber+vrb++=are
memories ^nns++++=memories,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
leaned ^vbd+++xvbn+=leaned
closer ^rbr++++=closer
to ^to++++=to
one ^cd1++++=one
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
own ^ap++++=own
mother ^npt++++=mother
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
pier ^nn++++=pier,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
as ^ql++++=as
wind ^nn++++=wind
pulled ^vbd+++xvbn+=pulled
a ^at++++=a
scarf ^nn++++=scarf
from ^in++++=from
her ^pp$+pp3+++=her
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
The ^ati++++=The
picture ^nn++++=picture
went ^vbd+++xvbn+=went
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
jerked ^vbd+++xvbn+=jerked
his ^pp$+pp3+++=his
hand ^nn++++=hand
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
From ^in++++=From
somewhere ^rb++++=somewhere
ahead ^rb+pl+++=ahead
came ^vbd+++xvbn+=came
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
a ^at++++=a
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
The ^ati++++=The
passage ^nn+nom+++=passage
sloped ^vbd+++xvbn+=sloped
downward ^jjb++++=downward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
grew ^vbd+++xvbn+=grew
colder ^jjr++++=colder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wallpaper ^nn+nom+++=wallpaper
slowly ^rb++++=slowly
changed ^vbd+++xvbn+=changed
from ^in++++=from
sky ^nn++++=sky
blue ^nn++++=blue
to ^in++++=to
the ^ati++++=the
dark ^jj++++=dark
blue ^jj++++=blue
of ^in++++=of
deep ^jj+atrb+++=deep
water ^nn++++=water.
. ^zz++++=EXTRAWORD
More ^ql++++=More
memories ^nns++++=memories
surrounded ^vbd+++xvbn+=surrounded
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
vanished ^jj+atrb++xvbn+=vanished
streets ^nns++++=streets
of ^in++++=of
Bellweather ^np+nom++??+=Bellweather:
: ^zz++++=EXTRAWORD
women ^nns++++=women
sweeping ^vwbg+++xvbg+=sweeping
front ^jjb+atrb+++=front
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
children ^nns++++=children
racing ^vwbg+++xvbg+=racing
hoops ^nns++++=hoops,
, ^zz++++=EXTRAWORD
fishermen ^nns++++=fishermen
mending ^vwbg+++xvbg+=mending
nets ^nns++++=nets.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
hours ^nns++++=hours
erased ^vwbn+++xvbn+=erased
from ^in++++=from
history ^nn++++=history
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
gathered ^vpsv++agls+xvbnx+=gathered
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
preserved ^xvbn+++xvbn+=preserved
without ^in++++=without
explanation ^nn+nom+++=explanation.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
her ^pp$+pp3+++=her
father ^nn++++=father.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
frame ^nn++++=frame,
, ^zz++++=EXTRAWORD
seven ^cd++++=seven-year-old
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
old ^jj+atrb+++=EXTRAWORD
Thomas ^np++++=Thomas
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
kitchen ^nn++++=kitchen
table ^nn++++=table
with ^in++++=with
the ^ati++++=the
red ^jj+atrb+++=red
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mother ^npt++++=mother
buttoned ^vbd+++xvbn+=buttoned
his ^pp$+pp3+++=his
coat ^nn++++=coat
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
protested ^vbd+vpub++xvbnx+=protested.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
the ^ati++++=the
memory ^nn++++=memory
had ^vb+hv+vrb++=had
no ^at++++=no
sound ^jj++++=sound,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
read ^vb+vprv+tht0+xvbn+=read
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
the ^ati++++=the
doctor ^nn++++=doctor.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandmother ^nn+nom+++=grandmother
kissed ^vbd+++xvbn+=kissed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scene ^nn++++=scene
repeated ^vbd+++xvbn+=repeated.
. ^zz++++=EXTRAWORD
Button ^nn++++=Button.
. ^zz++++=EXTRAWORD
Protest ^nn++++=Protest.
. ^zz++++=EXTRAWORD
Kiss ^vb++++=Kiss.
. ^zz++++=EXTRAWORD
Button ^nn++++=Button.
. ^zz++++=EXTRAWORD
Protest ^nn++++=Protest.
. ^zz++++=EXTRAWORD
Kiss ^vb++++=Kiss.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
watched ^vbd+++xvbn+=watched
until ^cs+sub+++=until
Jonas ^np+++??+=Jonas
spoke ^vbd+++xvbn+=spoke
gently ^rb++++=gently
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
keep ^vb++++=keep
moving ^jj+++xvbg+=moving."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
passed ^vbd+++xvbnx+=passed
dozens ^cds++++=dozens
of ^in++++=of
frames ^nns++++=frames
containing ^vwbg+++xvbg+=containing
Thomas ^np++++=Thomas.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
chasing ^vwbg+++xvbg+=chasing
his ^pp$+pp3+++=his
sisters ^nns+nom+++=sisters.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
hiding ^vwbg+++xvbg+=hiding
under ^in++++=under
the ^ati++++=the
porch ^nn++++=porch.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
crying ^vwbg+++xvbg+=crying
after ^in++++=after
scraping ^nn++++=scraping
his ^pp$+pp3+++=his
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
memory ^nn++++=memory
was ^vbd+bedz+vrb++=was
a ^at++++=a
window ^nn++++=window
into ^in++++=into
the ^ati++++=the
country ^nn++++=country
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
locked ^vprf+++xvbnx+=locked
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
passage ^npl+nom+++=passage
ended ^vbd+++xvbn+=ended
at ^rb++++=at
a ^at++++=a
white ^jj+atrb+++=white
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
knocks ^vbz++++=knocks
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
opened ^vbd+++xvbn+=opened
it ^pp3+it+++=it
before ^cs+sub+++=before
Jonas ^np+++??+=Jonas
could ^md+pos+++=could
stop ^vb++++=stop
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
lay ^jjb+++xvbn+=lay
the ^ati++++=the
old ^jj+atrb+++=old
Bellweather ^np+nom++??+=Bellweather
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
drowned ^jj+atrb++xvbn+=drowned
ruin ^nn++++=ruin,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
church ^nn++++=church
as ^ql++++=as
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
before ^cs+sub+++=before
the ^ati++++=the
sea ^npl++++=sea
claimed ^vbd+vpub++xvbn+=claimed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Candles ^nns++++=Candles
burned ^vbd+++xvbn+=burned
along ^in++++=along
the ^ati++++=the
stone ^nn++++=stone
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wooden ^jj+atrb+++=wooden
pews ^nns++++=pews
shone ^vbd+++xvbn+=shone
with ^in++++=with
polish ^nn++++=polish.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
water ^nn++++=water
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
the ^ati++++=the
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vast ^jj+atrb+++=vast
shapes ^nns++++=shapes
drifted ^vbd+++xvbn+=drifted
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
People ^nns++++=People
filled ^vbd+++xvbn+=filled
the ^ati++++=the
pews ^nns++++=pews.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
the ^ati++++=the
lost ^xvbn+++xvbn+=lost
villagers ^nns+nom+++=villagers.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wore ^vbd+++xvbn+=wore
nightclothes ^nns+++??+=nightclothes.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
were ^vbd+bed+aux++=were
dressed ^vpsv++agls+xvbnx+=dressed
for ^in++++=for
work ^nn++++=work.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
fisherman ^nn+nom+++=fisherman
still ^rb++++=still
held ^vbd+vprv++xvbn+=held
a ^at++++=a
coil ^nn++++=coil
of ^in++++=of
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
None ^pn++++=None
had ^vb+hv+vrb++=had
aged ^jj++++=aged.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sat ^vbd+++xvbnx+=sat
in ^in++++=in
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
facing ^vbg+++xvbg+=facing
the ^ati++++=the
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
front ^nn++++=front
stood ^vbd+++xvbn+=stood
Elspeth ^np+++??+=Elspeth
Vale ^nn++++=Vale.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv+tht0+xvbn+=knew
her ^pp$+pp3+++=her
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandmother ^nn+nom+++=grandmother
looked ^vbd+++xvbn+=looked
exactly ^rb++++=exactly
as ^ql++++=as
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
in ^in++++=in
the ^ati++++=the
photographs ^nns++++=photographs:
: ^zz++++=EXTRAWORD
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
straight ^rb++++=straight-backed,
- ^zz++++=EXTRAWORD
backed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
hair ^nn++++=hair
pinned ^vbd+++xvbn+=pinned
tightly ^rb++++=tightly
at ^rb++++=at
her ^pp3o+pp3+++=her
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wore ^vbd+++xvbnx+=wore
a ^at++++=a
gray ^np++++=gray
dress ^nn++++=dress
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
a ^at++++=a
blue ^jj+atrb+++=blue
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mara ^np+++??+=Mara
entered ^vbd+++xvbn+=entered,
, ^zz++++=EXTRAWORD
every ^at++++=every
person ^nn++++=person
in ^in++++=in
the ^ati++++=the
church ^npl++++=church
turned ^vbd+++xvbn+=turned
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
gripped ^vbd+++xvbn+=gripped
her ^pp$+pp3+++=her
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
Elspeth ^np+++??+=Elspeth
raised ^vbd+++xvbn+=raised
the ^ati++++=the
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
took ^vbd+++xvbn+=took
your ^pp$+pp2+++=your
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
answer ^vbi++++=answer,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
throat ^nn++++=throat
had ^vbd+hvd+aux++=had
closed ^vprf+++xvbnx+=closed.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandmother ^nn+nom+++=grandmother
came ^vbd+++xvbn+=came
down ^in++++=down
the ^ati++++=the
aisle ^nn++++=aisle.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
moved ^vbd+++xvbn+=moved
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
skin ^nn++++=skin
like ^in++++=like
moonlight ^nn++++=moonlight
beneath ^in+pl+++=beneath
ice ^nn++++=ice.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
Thomas ^np++++=Thomas's
's ^$++++=EXTRAWORD
girl ^nn++++=girl,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elspeth ^np+++??+=Elspeth
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
always ^rb++++=always
wanted ^vbd+++xvbn+=wanted
a ^at++++=a
daughter ^nn+nom+++=daughter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+vrb++=had
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="How?"
how ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
keeps ^vbz++++=keeps
what ^wdt+who+++=what
the ^ati++++=the
land ^nn++++=land
forgets ^vbz++++=forgets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Around ^rp++++=Around
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
villagers ^nns+nom+++=villagers
began ^vbd+++xvbn+=began
whispering ^nvbg+++xvbg+=whispering.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
voices ^nns++++=voices
overlapped ^vbd+++xvbn+=overlapped
like ^in++++=like
waves ^nns++++=waves
sliding ^vwbg+++xvbg+=sliding
across ^in+pl+++=across
shingle ^nn++++=shingle.
. ^zz++++=EXTRAWORD
Elspeth ^np+++??+=Elspeth
touched ^vbd+++xvbn+=touched
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
fingers ^nns+nom+++=fingers
were ^vbd+bed+vrb++=were
cold ^jj+pred+++=cold
and ^cc++++=and
damp ^nn++++=damp.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Three
three ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
have ^vb+hv+vrb++=have
a ^at++++=a
good ^jj+atrb+++=good
life ^nn++++=life?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
thought ^vbd+++xvbn+=thought
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father
boarding ^nn++++=boarding
up ^rp++++=up
the ^ati++++=the
windows ^nns++++=windows
whenever ^nn+nom+++=whenever
storms ^nns++++=storms
approached ^vbd+++xvbn+=approached.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
thought ^vbd+++xvbnx+=thought
of ^in++++=of
his ^pp$+pp3+++=his
careful ^jj+atrb+++=careful
silences ^nns+nom+++=silences,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
long ^rb++++=long
walks ^nns++++=walks
inland ^jjb++++=inland,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
habit ^nn++++=habit
of ^in++++=of
sleeping ^xvbg+++xvbg+=sleeping
with ^in++++=with
the ^ati++++=the
radio ^nn++++=radio
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
also ^rb++++=also
thought ^nn+++xvbn+=thought
of ^in++++=of
Sunday ^nr++++=Sunday
pancakes ^nns+++??+=pancakes,
, ^zz++++=EXTRAWORD
badly ^rb++++=badly
sung ^vbd+++xvbn+=sung
birthday ^nn++++=birthday
songs ^nns++++=songs,
, ^zz++++=EXTRAWORD
books ^nns++++=books
stacked ^vbd+++xvbn+=stacked
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
delight ^nn++++=delight
in ^in++++=in
teaching ^xvbg+++xvbg+=teaching
her ^pp3o+pp3+++=her
the ^ati++++=the
names ^nns++++=names
of ^in++++=of
birds ^nns++++=birds.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Mostly."
mostly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elspeth ^np+++??+=Elspeth
closed ^vbd+++xvbn+=closed
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^npl++++=church
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
Dust ^nn++++=Dust
fell ^vbd+++xvbn+=fell
from ^in++++=from
the ^ati++++=the
rafters ^nns+nom+++=rafters,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
dust ^nn++++=dust
but ^cc++++=but
fine ^jj++++=fine
white ^jj++++=white
salt ^jj++++=salt.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dark ^jj+atrb+++=dark
water ^nn++++=water
churned ^vwbn+++xvbn+=churned.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+whq++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
happening ^vbg+++xvbgx+=happening?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tide ^nn++++=tide
is ^vbz+bez+aux++=is
changing ^vbg+++xvbgx+=changing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elspeth ^np+++??+=Elspeth
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
has ^vbz+hvz+aux++=has
carried ^vprf+++xvbnx+=carried
us ^pp1o+pp1+++=us
for ^in++++=for
fifty ^cd++++=fifty
years ^nns++++=years,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
tired ^vpsv++agls+xvbnx+=tired."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
leave ^vb++++=leave?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
A ^at++++=A
murmur ^nn++++=murmur
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
congregation ^nn+nom+++=congregation.
. ^zz++++=EXTRAWORD
Elspeth ^np+++??+=Elspeth
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
