By ^in++++=By
's ^vbz+bez+aux++0=EXTRAWORD
built ^vpsv++agls+xvbnx+=built
an ^at++++=an
ark ^nn++++=ark."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
Wednesday ^nr++++=Wednesday,
, ^zz++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water
rose ^vbd+++xvbn+=rose
eleven ^cd++++=eleven
centimeters ^nns+nom+++=centimeters
between ^in++++=between
morning ^nn++++=morning
and ^cc++++=and
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
council ^nn++++=council's
's ^$++++=EXTRAWORD
evacuation ^nn+nom+++=evacuation
boats ^nns++++=boats
moved ^vbd+++xvbn+=moved
from ^in++++=from
door ^nn++++=door
to ^in++++=to
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Loudspeakers ^nns+nom++??+=Loudspeakers
called ^vbd+++xvbn+=called
through ^in++++=through
the ^ati++++=the
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
instructing ^vbg+++xvbg+=instructing
residents ^nns++++=residents
to ^to++++=to
take ^vbi++++=take
one ^cd1++++=one
bag ^nn++++=bag
each ^dt++++=each.
. ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
Street ^nn++++=Street
became ^vbd+++xvbn+=became
a ^at++++=a
narrow ^jj+atrb+++=narrow
canal ^npl++++=canal
filled ^vbd+++xvbn+=filled
with ^in++++=with
floating ^xvbg+++xvbg+=floating
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
flowerpots ^nns+++??+=flowerpots,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scraps ^nns++++=scraps
of ^in++++=of
painted ^xvbn+++xvbn+=painted
signs ^nns++++=signs.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv++xvbn+=found
Vale ^np++++=Vale's
's ^$++++=EXTRAWORD
shop ^nn++++=shop
locked ^vbd+++xvbn+=locked.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knocked ^vbd+++xvbnx+=knocked
until ^cs+sub+++=until
the ^ati++++=the
sign ^nn++++=sign
above ^jjb++++=above
her ^pp$+pp3+++=her
shook ^vbd+++xvbn+=shook.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
waded ^vbd+++xvbnx+=waded
around ^in++++=around
the ^ati++++=the
building ^jj+++xvbg+=building
to ^in++++=to
the ^ati++++=the
alley ^nn++++=alley.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
reached ^vbd+++xvbn+=reached
her ^pp$+pp3+++=her
waist ^nn++++=waist,
, ^zz++++=EXTRAWORD
cold ^jj++++=cold
and ^cc+phrs+++=and
strong ^jj++++=strong
enough ^dt++++=enough
to ^in++++=to
tug ^nn++++=tug
at ^rb++++=at
her ^pp3o+pp3+++=her
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
shutter ^nn++++=shutter
hung ^vbd+++xvbn+=hung
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pushed ^vwbn+++xvbn+=pushed
it ^pp3+it+++=it
aside ^rp++++=aside
and ^cc++++=and
climbed ^vpsv++agls+xvbn+=climbed
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
entered ^vbd+++xvbnx+=entered
a ^at++++=a
room ^nn++++=room
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Hundreds ^cds++++=Hundreds
of ^in++++=of
clock ^nn++++=clock
parts ^nns++++=parts
covered ^vbd+++xvbn+=covered
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Gears ^nns++++=Gears
interlocked ^vwbn+++xvbn+=interlocked
from ^in++++=from
floor ^nn++++=floor
to ^in++++=to
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
Chains ^nns++++=Chains
crossed ^vbd+++xvbn+=crossed
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
Pendulums ^np+++??+=Pendulums
swung ^vbd+++xvbn+=swung
in ^in++++=in
deep ^jj+atrb+++=deep
wooden ^jj+atrb+++=wooden
cabinets ^nns++++=cabinets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
copper ^nn++++=copper
wires ^nns++++=wires
ran ^vbd+++xvbn+=ran
between ^in++++=between
them ^pp3o+pp3+++=them
like ^in++++=like
vines ^nns++++=vines.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
movement ^nn+nom+++=movement
seemed ^vbd+seem++xvbn+=seemed
connected ^vbd+++xvbn+=connected:
: ^zz++++=EXTRAWORD
a ^at++++=a
turning ^xvbg+++xvbg+=turning
wheel ^vb++++=wheel
lifted ^vbd+++xvbn+=lifted
a ^at++++=a
lever ^nn++++=lever,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lever ^&fw++++=lever
released ^vbd+++xvbn+=released
a ^at++++=a
weight ^nn++++=weight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
weight ^nn++++=weight
pulled ^vbd+++xvbn+=pulled
a ^at++++=a
chain ^nn++++=chain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
chain ^nn++++=chain
advanced ^vbd+++xvbn+=advanced
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
another ^dt++++=another
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
room ^nn++++=room
stood ^vbd+++xvbn+=stood
an ^at++++=an
iron ^nn++++=iron
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Above ^jjb++++=Above
it ^pp3+it+++=it
hung ^vbd+++xvbn+=hung
a ^at++++=a
great ^jj+atrb+++=great
circular ^jj+atrb+++=circular
clock ^nn++++=clock
face ^nn++++=face
without ^in++++=without
numbers ^nns+nom+++=numbers.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
only ^rb+down+++=only
one ^cd1++++=one
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
straight ^jj++++=straight
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep
at ^in++++=at
a ^at++++=a
table ^nn++++=table,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
head ^jjb++++=head
resting ^jj+++xvbg+=resting
beside ^in+pl+++=beside
an ^at++++=an
open ^jj+atrb+++=open
bottle ^nn++++=bottle
of ^in++++=of
oil ^nn++++=oil.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
shook ^vbd+++xvbn+=shook
him ^pp3o+pp3+++=him
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
jerked ^vbd+++xvbnx+=jerked
upright ^jj++++=upright.
. ^zz++++=EXTRAWORD
" ^zz++++="Clara?"
clara ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
Mara ^np+++??+=Mara."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
focused ^vbd+++xvbn+=focused.
. ^zz++++=EXTRAWORD
Disappointment ^nn+nom+++=Disappointment
crossed ^vbd+++xvbn+=crossed
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
soft ^jj++++=soft
but ^cc+phrs+++=but
unmistakable ^jj++++=unmistakable.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
council ^nn++++=council
is ^vbz+bez+aux++=is
evacuating ^vbg+++xvbgx+=evacuating
the ^ati++++=the
street ^nn++++=street,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
enjoy ^vb++++=enjoy
evacuating ^jj+atrb++xvbg+=evacuating
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
storm ^nn++++=storm
coming ^vwbg+++xvbg+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
always ^rb++++=always
a ^at++++=a
storm ^nn++++=storm
coming ^vwbg+++xvbg+=coming.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
few ^ap++++=few
reliable ^jj+atrb+++=reliable
truths ^nns++++=truths."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
this ^dt+dem+++=this
machine ^nn++++=machine?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
iron ^nn++++=iron
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
promise ^nn++++=promise,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
your ^pp$+pp2+++=your
daughter ^nn+nom+++=daughter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gears ^nns++++=gears
whispered ^vbd+++xvbn+=whispered
and ^cc+phrs+++=and
clicked ^vbd+++xvbn+=clicked.
. ^zz++++=EXTRAWORD
" ^zz++++="Clara
clara ^np++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="Restless,
restless ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
brilliant ^jj++++=brilliant,
, ^zz++++=EXTRAWORD
impatient ^jj++++=impatient.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hated ^vbd+++xvbnx+=hated
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
Thought ^j+++xvbn+=Thought
them ^pp3o+pp3+++=them
dishonest ^jj++++=dishonest
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
cut ^vbd+++xvbnx+=cut
life ^nn++++=life
into ^in++++=into
equal ^jj+atrb+++=equal
pieces ^nns++++=pieces
when ^wrb+who+++=when
no ^at++++=no
two ^cd++++=two
moments ^nns+nom+++=moments
are ^vb+ber+vrb++=are
equal ^jj+pred+++=equal."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
took ^vbd+++xvbnx+=took
a ^at++++=a
skiff ^nn+++??+=skiff
out ^rp+pl+++=out
during ^in++++=during
the ^ati++++=the
autumn ^nn++++=autumn
festival ^nn+nom+++=festival.
. ^zz++++=EXTRAWORD
Clear ^jj+atrb+++=Clear
sky ^nn++++=sky
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left.
. ^zz++++=EXTRAWORD
A ^at++++=A
squall ^nn+++??+=squall
came ^vbd+++xvbn+=came
in ^in++++=in
from ^in++++=from
nowhere ^rb+pl+++=nowhere."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
story ^nn++++=story
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
in ^in++++=in
town ^nn++++=town
knew ^vbd+vprv++xvbn+=knew
of ^in++++=of
the ^ati++++=the
festival ^nn+nom+++=festival
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
told ^vprf++tht0+xvbnx+=told
her ^pp$+pp3+++=her
Clara ^np++++=Clara
Vale ^npl++++=Vale
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
among ^in++++=among
the ^ati++++=the
lost ^nn++++=lost.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
repaired ^vbd+++xvbnx+=repaired
her ^pp$+pp3+++=her
watch ^vb++++=watch
the ^ati++++=the
morning ^nn++++=morning
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
asked ^vbd+vsua++xvbnx+=asked
me ^pp1o+pp1+++=me
to ^to++++=to
go ^vbi++++=go
sailing ^nvbg+++xvbg+=sailing
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
refused ^vbd+++xvbnx+=refused
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
work ^nn++++=work.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
her ^pp$+pp3+++=her
we ^pp1a+pp1+++=we
could ^md+pos+++=could
go ^vb++++=go
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
machinery ^nn+nom+++=machinery.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
go ^vbi++++=go
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
far ^rb+pl+++=far.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
is ^vbz+bez+vrb++=is
too ^ql++++=too
difficult ^jj++++=difficult.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
hour ^nn++++=hour
would ^md+prd+++=would
require ^vb+vsua+++=require
more ^rbr++++=more
energy ^nn++++=energy
than ^in++++=than
the ^ati++++=the
whole ^jj+atrb+++=whole
town ^nn++++=town
produces ^vbz++++=produces
in ^in++++=in
a ^at++++=a
year ^nn++++=year.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
moment ^nn++++=moment
one ^cd1++++=one
moment ^nn++++=moment
can ^md+pos+++=can
be ^vb+be+aux++=be
folded ^vpsv++agls+xvbnx+=folded.
. ^zz++++=EXTRAWORD
Thursday ^nr++++=Thursday,
, ^zz++++=EXTRAWORD
at ^rb++++=at
four ^cd++++=four
seventeen ^cd++++=seventeen
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
final ^jj+atrb+++=final
instant ^nn+nom+++=instant
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
the ^ati++++=the
harbor ^nn++++=harbor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tomorrow
tomorrow ^nr+tm+++=EXTRAWORD
at ^in++++=at
four ^cd++++=four
seventeen ^cd++++=seventeen?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
year ^nn++++=year,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
position ^nn+nom+++=position
of ^in++++=of
Earth ^nn++++=Earth
relative ^nn++++=relative
to ^in++++=to
the ^ati++++=the
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
the ^ati++++=the
distance ^nn+nom+++=distance
between ^in++++=between
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
becomes ^vbz++++=becomes
slightly ^rb+down+++=slightly
thinner ^jjr++++=thinner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
laugh ^vbi++++=laugh,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Vale ^np++++=Vale's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
stopped ^vbd+++xvbn+=stopped
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
bring ^vb++++=bring
back ^rb+phrv+++=back
someone ^pn++++=someone
who ^whp+who+++=who
died ^vbd+++xvbn+=died
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
speak ^vb++++=speak
to ^in++++=to
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
building ^xvbg+++xvbg+=building
shuddered ^vbd+++xvbn+=shuddered
as ^in++++=as
something ^pn++++=something
heavy ^jj++++=heavy
struck ^vbd+++xvbn+=struck
the ^ati++++=the
outside ^jjb+atrb+++=outside
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
thought ^vbd+++xvbn+=thought
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
radio ^nn++++=radio
and ^cc++++=and
the ^ati++++=the
weather ^nn++++=weather
warning ^nn++++=warning.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
leave ^vb++++=leave."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tomorrow
tomorrow ^nr+tm+++=EXTRAWORD
at ^in++++=at
four ^cd++++=four
seventeen ^cd++++=seventeen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
shop ^nn++++=shop
might ^md+pos+++=might
not ^xnot++not++=not
be ^vb+be+aux++=be
standing ^vbg+++xvbgx+=standing
tomorrow ^nr+tm+++=tomorrow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
better ^jjr+atrb+++=better
work ^nn++++=work
quickly ^rb++++=quickly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
should ^md+nec+++=should
have ^vb+hv+aux++=have
reported ^vprf+++xvbnx+=reported
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
helped ^vbd+++xvbnx+=helped.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
carried ^vbd+++xvbnx+=carried
the ^ati++++=the
most ^ql+emph+++=most
delicate ^jj+atrb+++=delicate
clocks ^nns++++=clocks
upstairs ^jjb++++=upstairs.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sealed ^vbd+++xvbnx+=sealed
the ^ati++++=the
back ^jjb+atrb+++=back
window ^nn++++=window
with ^in++++=with
boards ^nns++++=boards
and ^cc++++=and
wax ^nn++++=wax.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
explained ^vbd+vpub++xvbn+=explained
that ^tht+vcmp+++=that
each ^dt++++=each
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
machine ^nn++++=machine
measured ^vbd+++xvbn+=measured
a ^at++++=a
different ^jj++++=different
kind ^rb++++=kind
of ^rb"++++=of
time ^nn++++=time:
: ^zz++++=EXTRAWORD
local ^jj+atrb+++=local
time ^nn++++=time,
, ^zz++++=EXTRAWORD
lunar ^jj+atrb+++=lunar
time ^nn++++=time,
, ^zz++++=EXTRAWORD
atomic ^jj+atrb+++=atomic
time ^nn++++=time,
, ^zz++++=EXTRAWORD
tidal ^jj+atrb+++=tidal
time ^nn++++=time,
, ^zz++++=EXTRAWORD
the ^ati++++=the
decay ^nn++++=decay
of ^in++++=of
a ^at++++=a
pinch ^nn++++=pinch
of ^in++++=of
radioactive ^jj+atrb+++=radioactive
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
the ^ati++++=the
opening ^jj+++xvbg+=opening
of ^in++++=of
a ^at++++=a
night ^nn++++=night-blooming
- ^zz++++=EXTRAWORD
blooming ^jj+atrb++xvbg+=EXTRAWORD
flower ^nn++++=flower.
. ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
required ^vbd+++xvbn+=required
them ^pp3o+pp3+++=them
all ^rb++++=all.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
moment ^nn++++=moment
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
one ^cd1++++=one
thing ^nn++++=thing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
agreement ^nn+nom+++=agreement."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Between
between ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everything."
everything ^pn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
dusk ^nn++++=dusk
the ^ati++++=the
evacuation ^nn+nom+++=evacuation
bell ^nn++++=bell
was ^vbd+bedz+aux++=was
ringing ^vbg+++xvbgx+=ringing
from ^in++++=from
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
Square ^nn++++=Square.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
found ^vbd+vprv+tht0+xvbn+=found
her ^pp$+pp3+++=her
tightening ^vbg+++xvbg+=tightening
a ^at++++=a
bolt ^nn++++=bolt
beneath ^in+pl+++=beneath
the ^ati++++=the
numberless ^jj+atrb+++=numberless
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway
with ^in++++=with
rain ^nn++++=rain
pouring ^vwbg+++xvbg+=pouring
from ^in++++=from
her ^pp$+pp3+++=her
coat ^nn++++=coat
and ^cc++++=and
fury ^nn++++=fury
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
Venn ^np+++??+=Venn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crawled ^vprf+++xvbn+=crawled
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Vale ^npl++++=Vale.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
five ^cd++++=five
minutes ^nns++++=minutes
to ^to++++=to
put ^vbi++++=put
on ^rb+phrv+++=on
your ^pp$+pp2+++=your
coat ^nn++++=coat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
staying ^vbg+++xvbgx+=staying."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
four ^cd++++=four
minutes ^nns++++=minutes
to ^in++++=to
change ^nn++++=change
your ^pp$+pp2+++=your
mind ^nn++++=mind
before ^rb++++=before
I ^pp1a+pp1+++=I
drag ^nn++++=drag
you ^pp2+pp2+++=you
out ^rp+pl+++=out
by ^in++++=by
the ^ati++++=the
ankles ^nns++++=ankles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
look ^vb++++=look
very ^ql+amp+++=very
much ^ap++++=much
like ^in++++=like
your ^pp$+pp2+++=your
grandmother ^nn+nom+++=grandmother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
grandmother ^nn+nom+++=grandmother
would ^md+prd+++=would
already ^rb++++=already
have ^vb+hv+aux++=have
hit ^vprf+++xvbnx+=hit
