On ^in++++=On
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
Soon ^rb+tm+++=Soon
the ^ati++++=the
villagers ^nns+nom+++=villagers
crowded ^vbd+++xvbn+=crowded
around ^rp++++=around
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
reaching ^vbg+++xvbg+=reaching
over ^in++++=over
one ^cd1++++=one
another ^dt++++=another
to ^to++++=to
lay ^vbi++++=lay
their ^pp$+pp3+++=their
hands ^nns++++=hands
upon ^in++++=upon
the ^ati++++=the
metal ^nn++++=metal.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
understood ^vwbn+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
showing ^nvbg+++xvbg+=showing
them ^pp3o+pp3+++=them
the ^ati++++=the
past ^nn++++=past.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
giving ^vbg+++xvbgx+=giving
it ^pp3+it+++=it
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
For ^in++++=For
as ^ql++++=as
long ^rb++++=long
as ^ql++++=as
they ^pp3a+pp3+++=they
touched ^vbd+++xvbnx+=touched
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lost ^vbd+++xvbn+=lost
were ^vbd+bed+aux++=were
restored ^vpsv++agls+xvbnx+=restored.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^nn++++=drowned
came ^vbd+++xvbn+=came
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Burned ^jj+atrb++xvbn+=Burned
houses ^nns++++=houses
stood ^vbd+++xvbn+=stood
whole ^jj++++=whole.
. ^zz++++=EXTRAWORD
Infants ^nns+nom+++=Infants
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
only ^rb+down+++=only
hours ^nns++++=hours
opened ^vbd+++xvbn+=opened
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
and ^cc++++=and
breathed ^vbd+++xvbn+=breathed.
. ^zz++++=EXTRAWORD
Unspoken ^jj+atrb+++=Unspoken
apologies ^nns++++=apologies
could ^md+pos+++=could
be ^vb+be+aux++=be
spoken ^vpsv++agls+xvbnx+=spoken.
. ^zz++++=EXTRAWORD
Last ^rb++++=Last
embraces ^vbz++++=embraces
could ^md+pos+++=could
be ^vb+be+aux++=be
held ^vpsv++agls+xvbnx+=held
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Pike ^np++++=Pike
ordered ^vbd+vsua++xvbn+=ordered
everyone ^pn++++=everyone
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
too ^ql++++=too
brushed ^jj+++xvbn+=brushed
the ^ati++++=the
bell ^nn++++=bell
with ^in++++=with
his ^pp$+pp3+++=his
fingertips ^nns++++=fingertips.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
Ambition ^nn+nom+++=Ambition
drained ^vwbn+++xvbn+=drained
from ^in++++=from
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
naked ^jj+atrb+++=naked
grief ^nn++++=grief.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
whispered ^vbd+vpub++xvbnx+=whispered,
, ^zz++++=EXTRAWORD
" ^zz++++="Elise."
elise ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Reverend ^npt++++=Reverend
Ash ^nn++++=Ash
alone ^rb++++=alone
did ^vbd+dod+aux++=did
not ^xnot++not++=not
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ticking ^jj+++xvbg+=ticking
within ^in++++=within
the ^ati++++=the
bell ^nn++++=bell
grew ^vbd+++xvbn+=grew
louder ^jjr++++=louder.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
the ^ati++++=the
carriage ^nn+nom+++=carriage
clock ^nn++++=clock
from ^in++++=from
her ^pp$+pp3+++=her
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
hands ^nns++++=hands
showed ^vbd+vprv++xvbn+=showed
4:31 ^cd++++=4:31.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
clock ^nn++++=clock
was ^vbd+bedz+aux++=was
stopped ^vpsv++agls+xvbnx+=stopped,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
reverend ^npt++++=reverend.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
were ^vbd+bed+vrb++=were
all ^abn++++=all
the ^ati++++=the
others ^aps++++=others
in ^in++++=in
my ^pp$+pp1+++=my
shop ^nn++++=shop."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
made ^vprf+++xvbn+=made
it ^pp3+it+++=it
start ^nn++++=start?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
studied ^vbd+++xvbnx+=studied
the ^ati++++=the
moving ^jj+atrb++xvbg+=moving
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
that ^dt+dem+++=that
clock ^nn++++=clock?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Maybe
maybe ^rb+hdg+++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
already ^rb++++=already
knew ^vbd+vprv++xvbn+=knew
how ^wrb+who+whcl++=how
to ^to++++=to
remember ^nn+nom+++=remember."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child
screamed ^vbd+++xvbn+=screamed.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
Mara ^np+++??+=Mara
thought ^vbd+++xvbn+=thought
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
hurt ^vpsv++agls+xvbnx+=hurt.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
a ^rb++++=a
little ^rb"++++=little
girl ^nn++++=girl
pointing ^vwbg+++xvbg+=pointing
toward ^in++++=toward
the ^ati++++=the
harbor ^nn++++=harbor
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
was ^vbd+bedz+aux++=was
streaming ^vbg+++xvbgx+=streaming
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
Thin ^jj+atrb+++=Thin
silver ^nn++++=silver
threads ^nns++++=threads
rose ^vbd+++xvbn+=rose
from ^in++++=from
puddles ^nns++++=puddles
and ^cc++++=and
ran ^vpsv++agls+xvbn+=ran
against ^in++++=against
gravity ^nn+nom+++=gravity,
, ^zz++++=EXTRAWORD
climbing ^nvbg+++xvbg+=climbing
the ^ati++++=the
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
Drops ^vbz++++=Drops
lifted ^vbd+++xvbn+=lifted
from ^in++++=from
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+aux++=was
returning ^vbg+++xvbgx+=returning,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
across ^in+pl+++=across
the ^ati++++=the
seabed ^jj+++xvbn+=seabed
but ^cc++++=but
through ^in++++=through
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gathered ^vbd+++xvbn+=gathered
above ^jjb++++=above
Bellweather ^np+nom++??+=Bellweather
in ^in++++=in
a ^at++++=a
dim ^jj++++=dim,
, ^zz++++=EXTRAWORD
suspended ^xvbn+++xvbn+=suspended
haze ^nn++++=haze.
. ^zz++++=EXTRAWORD
Reverend ^npt++++=Reverend
Ash ^nn++++=Ash
looked ^vbd+++xvbn+=looked
from ^in++++=from
the ^ati++++=the
floating ^jj+atrb++xvbg+=floating
water ^nn++++=water
to ^in++++=to
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
leave ^vb++++=leave."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
were ^vbd+bed+aux++=were
still ^rb++splt++=still
clinging ^vbg+++xvbgx+=clinging
to ^in++++=to
the ^ati++++=the
bronze ^nn++++=bronze,
, ^zz++++=EXTRAWORD
imprisoned ^xvbn+++xvbn+=imprisoned
in ^in++++=in
happiness ^nns+nom+++=happiness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
a ^at++++=a
second ^od++++=second
time ^nn++++=time.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
Bellweather ^np+nom++??+=Bellweather
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harbor ^nn++++=harbor
wall ^nn++++=wall
became ^vbd+++xvbn+=became
new ^jj+atrb+++=new
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
north ^np+pl+++=north
pier ^nn++++=pier
straightened ^vbd+++xvbn+=straightened.
. ^zz++++=EXTRAWORD
Weathered ^jj+atrb+++=Weathered
houses ^nns++++=houses
brightened ^vbd+++xvbn+=brightened
as ^in++++=as
old ^nn++++=old
paint ^vb++++=paint
returned ^vbd+++xvbn+=returned
to ^in++++=to
their ^pp$+pp3+++=their
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
tower ^nn++++=tower
in ^in++++=in
the ^ati++++=the
square ^npl++++=square
regained ^vbd+++xvbn+=regained
a ^at++++=a
roof ^nn++++=roof
lost ^vbd+++xvbn+=lost
fifty ^cd++++=fifty
years ^nns++++=years
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Across ^in+pl+++=Across
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
chimneys ^nns++++=chimneys
released ^vwbn+++xvbn+=released
smoke ^nn++++=smoke
from ^in++++=from
forgotten ^vbn+vprv++xvbn+=forgotten
fires ^nns++++=fires.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
hoofbeats ^nns+++??+=hoofbeats.
. ^zz++++=EXTRAWORD
A ^at++++=A
mail ^nn++++=mail
coach ^vb++++=coach
rolled ^vbd+++xvbn+=rolled
down ^rp++++=down
Harbor ^np+++??+=Harbor
Lane ^nn++++=Lane,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
road ^npl++++=road
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
too ^ql++++=too
narrow ^vb++++=narrow
for ^in++++=for
coaches ^nns++++=coaches
since ^in++++=since
her ^pp$+pp3+++=her
grandmother ^nn+nom+++=grandmother's
's ^$++++=EXTRAWORD
childhood ^nn+nom+++=childhood.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
and ^cc++++=and
women ^nns++++=women
in ^in++++=in
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
clothes ^nns++++=clothes
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
doorways ^nns++++=doorways.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
looked ^vbd+++xvbnx+=looked
around ^rp++++=around
in ^in++++=in
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
transparent ^jj++++=transparent
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
solid ^jj++++=solid.
. ^zz++++=EXTRAWORD
A ^at++++=A
cheer ^nn++++=cheer
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+atrb++xvbn+=drowned
town ^nn++++=town
of ^in++++=of
Saint ^nn++++=Saint
Orra ^np+++??+=Orra
was ^vbd+bedz+aux++=was
rising ^vbg+++xvbgx+=rising
from ^in++++=from
the ^ati++++=the
seabed ^nn++++=seabed.
. ^zz++++=EXTRAWORD
Walls ^nns++++=Walls
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
Streets ^nns++++=Streets
unfolded ^vbd+++xvbn+=unfolded
beneath ^in+pl+++=beneath
veils ^nns++++=veils
of ^in++++=of
seaweed ^nn++++=seaweed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^npl++++=church
rebuilt ^vwbn+++xvbn+=rebuilt
itself ^ppl++++=itself
stone ^nn++++=stone
by ^in++++=by
stone ^nn++++=stone
around ^rp++++=around
its ^pp$+it+++=its
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Colored ^np+++??+=Colored
glass ^nn++++=glass
flowed ^vbd+++xvbn+=flowed
into ^in++++=into
the ^ati++++=the
empty ^jj+atrb+++=empty
window ^nn++++=window
frames ^nns++++=frames.
. ^zz++++=EXTRAWORD
Wooden ^jj+atrb+++=Wooden
pews ^nns++++=pews
appeared ^vbd+seem++xvbn+=appeared
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
wet ^jj++++=wet
and ^cc+phrs+++=and
shining ^jj+++xvbg+=shining.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
houses ^nns++++=houses
lifted ^vbd+++xvbn+=lifted
their ^pp$+pp3+++=their
roofs ^nns++++=roofs
toward ^in++++=toward
the ^ati++++=the
dark ^jj+atrb+++=dark
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^nn++++=dead
walked ^vbd+++xvbn+=walked
from ^in++++=from
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Hundreds ^cds++++=Hundreds
came ^vbd+++xvbn+=came:
: ^zz++++=EXTRAWORD
sailors ^nns++++=sailors,
, ^zz++++=EXTRAWORD
bakers ^nns++++=bakers,
, ^zz++++=EXTRAWORD
soldiers ^nns+nom+++=soldiers,
, ^zz++++=EXTRAWORD
mothers ^nns+nom+++=mothers
carrying ^vwbg+++xvbg+=carrying
children ^nns++++=children,
, ^zz++++=EXTRAWORD
children ^nns++++=children
carrying ^vwbg+++xvbg+=carrying
toys ^nns++++=toys.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wore ^vbd+++xvbn+=wore
clothes ^nns++++=clothes
from ^in++++=from
the ^ati++++=the
previous ^jj+atrb+++=previous
century ^nn++++=century,
, ^zz++++=EXTRAWORD
others ^aps++++=others
from ^in++++=from
centuries ^nns++++=centuries
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
face ^nn++++=face
was ^vbd+bedz+aux++=was
turned ^vpsv++agls+xvbnx+=turned
toward ^in++++=toward
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
searched ^vbd+++xvbn+=searched
them ^pp3o+pp3+++=them
despite ^in++++=despite
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
found ^vbd+vprv++xvbn+=found
Tomas ^np+++??+=Tomas.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
beside ^in+pl+++=beside
the ^ati++++=the
church ^nn++++=church
door ^nn++++=door
exactly ^rb++++=exactly
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
on ^in++++=on
the ^ati++++=the
last ^rb++++=last
day ^nn++++=day
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life:
: ^zz++++=EXTRAWORD
nineteen ^cd++++=nineteen
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
thin ^jj++++=thin
and ^cc+phrs+++=and
restless ^jj++++=restless,
, ^zz++++=EXTRAWORD
with ^in++++=with
black ^jj+atrb+++=black
hair ^nn++++=hair
falling ^vwbg+++xvbg+=falling
across ^in+pl+++=across
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shirt ^nn++++=shirt
was ^vbd+bedz+aux++=was
torn ^vpsv++agls+xvbnx+=torn
at ^rb++++=at
the ^ati++++=the
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
blood ^nn++++=blood
on ^in++++=on
one ^cd1++++=one
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
saw ^vbd+vprv++xvbn+=saw
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
distance ^nn+nom+++=distance
between ^in++++=between
them ^pp3o+pp3+++=them
without ^in++++=without
feeling ^xvbg+++xvbg+=feeling
her ^pp3o+pp3+++=her
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
touched ^vbd+++xvbnx+=touched
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
but ^cc+phrs+++=but
real ^jj++++=real.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled
uncertainly ^rb++++=uncertainly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
got ^vbd+++xvbn+=got
old ^jj++++=old,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
struck ^vbd+++xvbnx+=struck
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
shocked ^vbd+++xvbn+=shocked
them ^pp3o+pp3+++=them
both ^abx++++=both.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Mara ^np+++??+=Mara
seized ^vbd+++xvbn+=seized
him ^pp3o+pp3+++=him
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
him ^pp3o+pp3+++=him
so ^rb++++=so
tightly ^rb++++=tightly
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
gasped ^vbd+++xvbnx+=gasped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smelled ^vbd+++xvbnx+=smelled
of ^in++++=of
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
salt ^jj++++=salt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pine ^nn++++=pine
soap ^nn++++=soap
their ^pp$+pp3+++=their
mother ^npt++++=mother
used ^md"++pmd"++=used
to ^to++++=to
make ^vb++++=make.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
into ^in++++=into
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
would ^md+prd+++=would
come ^vb++++=come
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
always ^rb++++=always
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
drew ^vbd+++xvbn+=drew
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
expression ^nn++++=expression
carried ^vbd+++xvbn+=carried
the ^ati++++=the
same ^ap++++=same
unbearable ^jj+atrb+++=unbearable
mixture ^nn++++=mixture
of ^in++++=of
charm ^nn++++=charm
and ^cc++++=and
shame ^nn++++=shame
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^jj++++=long?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Thirty
thirty ^cd++++=EXTRAWORD
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
widened ^vbd+++xvbn+=widened.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
" ^zz++++="
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
go ^vb++++=go?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
found ^vbd+vprv++xvbnx+=found
work ^nn++++=work
aboard ^in+pl+++=aboard
the ^ati++++=the
Red ^jj+atrb+++=Red
Hart ^np++++=Hart.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
be ^vb+be+aux++=be
gone ^vpsv++agls+xvbnx+=gone
six ^cd++++=six
months ^nns++++=months.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
a ^at++++=a
year ^nn++++=year.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
earn ^vbi++++=earn
enough ^qlp++++=enough
to ^to++++=to
take ^vbi++++=take
us ^pp1o+pp1+++=us
away ^in+pl+++=away
from ^in"++++=from
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Red ^jj+atrb+++=Red
Hart ^np++++=Hart
sank ^vbd+++xvbn+=sank
off ^rp+pl+++=off
Cape ^npl++++=Cape
Mercy ^nn++++=Mercy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
bodies ^nns++++=bodies
were ^vbd+bed+aux++=were
recovered ^vpsv++agls+xvbnx+=recovered."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mother
mother ^npt++++=EXTRAWORD
waited ^vbd+++xvbn+=waited
at ^rb++++=at
the ^ati++++=the
window ^nn++++=window
every ^at++++=every
evening ^nn++++=evening
until ^cs+sub+++=until
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
closed ^vbd+++xvbnx+=closed
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
water ^nn++++=water
continued ^vbd+++xvbn+=continued
to ^to++++=to
gather ^vbi+vprv+++=gather
in ^in++++=in
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
dimmed ^vbd+++xvbn+=dimmed
the ^ati++++=the
daylight ^nn++++=daylight
until ^cs+sub+++=until
the ^ati++++=the
village ^nn+nom+++=village
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
stand ^vbi++++=stand
beneath ^in+pl+++=beneath
a ^at++++=a
vast ^jj+atrb+++=vast
glass ^nn++++=glass
ocean ^nn++++=ocean.
. ^zz++++=EXTRAWORD
Fish ^nns++++=Fish
swam ^vbd+++xvbn+=swam
through ^in++++=through
the ^ati++++=the
clouds ^nns++++=clouds.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hulls ^nns++++=hulls
of ^in++++=of
wrecked ^jj+atrb++xvbn+=wrecked
ships ^nns++++=ships
drifted ^vbd+++xvbn+=drifted
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
the ^ati++++=the
words ^nns++++=words
on ^in++++=on
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
lost ^vpsv++agls+xvbnx+=lost
waits ^nns+++??+=waits
without ^in++++=without
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
brought ^xvbn+++xvbn+=brought
you ^pp2+pp2+++=you
back ^jjb++++=back?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
sounded ^vbd+++xvbn+=sounded
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
