By ^in++++=By
voice ^nn++++=voice
under ^in++++=under
it ^pp3+it+++=it
not ^xnot++not++=not
words ^nns++++=words
exactly ^rb+cnj+++=exactly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
breath ^nn++++=breath
shaping ^vwbg+++xvbg+=shaping
itself ^ppl++++=itself
around ^in++++=around
impossible ^jj+atrb+++=impossible
syllables ^nns++++=syllables.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
removed ^vwbn+++xvbn+=removed
the ^ati++++=the
headphones ^nns+++??+=headphones.
. ^zz++++=EXTRAWORD
" ^zz++++="Light
light ^jj++++=EXTRAWORD
the ^ati++++=the
reserve ^nn++++=reserve
burner ^nn++++=burner,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
electric ^jj+atrb+++=electric
lamp ^nn++++=lamp
is ^vbz+bez+aux++=is
working ^vbg+++xvbgx+=working."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Light
light ^jj++++=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
someone ^pn++++=someone's
's ^vbz+bez+aux++0=EXTRAWORD
lost ^vpsv++agls+xvbnx+=lost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
radar ^nn++++=radar
display ^nn++++=display.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
showed ^vbd+vprv++xvbn+=showed
no ^at++++=no
vessels ^nns++++=vessels
within ^in++++=within
twenty ^cd++++=twenty
nautical ^jj+atrb+++=nautical
miles ^nns++++=miles.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
out ^rp+pl+++=out
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
opening ^vbg+++xvbgx+=opening
a ^at++++=a
cabinet ^nn++++=cabinet.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
removed ^vbd+++xvbnx+=removed
a ^at++++=a
box ^nn++++=box
of ^in++++=of
matches ^nns++++=matches
and ^cc++++=and
a ^at++++=a
brass ^nn++++=brass
key ^jjb++++=key.
. ^zz++++=EXTRAWORD
" ^zz++++="Someone
someone ^pn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
always ^rb++++=always
out ^rp+pl+++=out
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
lantern ^nn++++=lantern
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
unlocked ^vbd+++xvbn+=unlocked
a ^at++++=a
panel ^nn++++=panel
beneath ^in+pl+++=beneath
the ^ati++++=the
electric ^jj+atrb+++=electric
lamp ^nn++++=lamp
and ^cc++++=and
reached ^vpsv++agls+xvbn+=reached
for ^in++++=for
the ^ati++++=the
fuel ^nn++++=fuel
valve ^nn++++=valve.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
ignite ^nn++++=ignite
the ^ati++++=the
oil ^nn++++=oil
burner ^nn++++=burner
while ^cs+sub+++=while
the ^ati++++=the
electric ^jj+atrb+++=electric
system ^nn++++=system
is ^vbz+bez+aux++=is
operating ^vbg+++xvbgx+=operating.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heat ^nn++++=heat
may ^md+pos+++=may
damage ^vb++++=damage
the ^ati++++=the
mount ^nn++++=mount."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
done ^vprf+++xvbnx+=done
it ^pp3+it+++=it
before ^in+strn+++=before."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
safe ^jj++++=safe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
makes ^vbz++++=makes
it ^pp3+it+++=it
necessary ^jj++++=necessary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
sound ^nn++++=sound
in ^in++++=in
the ^ati++++=the
soles ^nns++++=soles
of ^in++++=of
her ^pp$+pp3+++=her
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
pulled ^vbd+++xvbn+=pulled
free ^jj++++=free
and ^cc+phrs+++=and
opened ^jj+++xvbn+=opened
the ^ati++++=the
valve ^nn++++=valve.
. ^zz++++=EXTRAWORD
Kerosene ^np+++??+=Kerosene
fumes ^nns++++=fumes
spread ^vbd+++xvbn+=spread
through ^in++++=through
the ^ati++++=the
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
light ^jj++++=light
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
report ^vb++++=report
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
whom ^whp+wpor+++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Authority ^nn+nom+++=Authority."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
them ^pp3o+pp3+++=them
the ^ati++++=the
ducks ^nns++++=ducks
helped ^vbd+++xvbn+=helped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
struck ^vbd+++xvbnx+=struck
a ^at++++=a
match ^nn++++=match.
. ^zz++++=EXTRAWORD
The ^ati++++=The
oil ^nn++++=oil
caught ^vbd+++xvbn+=caught
with ^in++++=with
a ^at++++=a
soft ^jj+atrb+++=soft
roar ^nn++++=roar.
. ^zz++++=EXTRAWORD
Golden ^jj+atrb+++=Golden
fire ^nn++++=fire
filled ^vbd+++xvbn+=filled
the ^ati++++=the
heart ^nn++++=heart
of ^in++++=of
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant,
, ^zz++++=EXTRAWORD
the ^ati++++=the
glass ^nn++++=glass
rings ^vbz++++=rings
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
gather ^vbi+vprv+++=gather
every ^at++++=every
scrap ^nn++++=scrap
of ^in++++=of
light ^nn++++=light
in ^in++++=in
the ^ati++++=the
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
compressing ^jj+++xvbg+=compressing
it ^pp3+it+++=it
into ^in++++=into
a ^at++++=a
blazing ^jj+atrb+++=blazing
blade ^nn++++=blade.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rotating ^jj+atrb++xvbg+=rotating
mechanism ^nn+nom+++=mechanism
carried ^vbd+++xvbn+=carried
the ^ati++++=the
beam ^nn++++=beam
across ^in+pl+++=across
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once.
. ^zz++++=EXTRAWORD
Twice ^rb++++=Twice.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
third ^od++++=third
sweep ^vb++++=sweep,
, ^zz++++=EXTRAWORD
something ^pn++++=something
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
beyond ^in++++=beyond
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
no ^at++++=no
ship ^nn++++=ship
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
the ^ati++++=the
radar ^nn++++=radar,
, ^zz++++=EXTRAWORD
a ^at++++=a
pale ^nn++++=pale
light ^jj++++=light
flickered ^jj+++xvbn+=flickered
in ^in++++=in
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pressed ^vbd+++xvbn+=pressed
her ^pp3o+pp3+++=her
face ^nn++++=face
near ^in+pl+++=near
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
distant ^jj++++=distant
light ^jj++++=light
emerged ^jj+++xvbn+=emerged
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
rising ^nvbg+++xvbg+=rising
and ^cc++++=and
falling ^nvbg+++xvbg+=falling
between ^in++++=between
the ^ati++++=the
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
weak ^jj+pred+++=weak,
, ^zz++++=EXTRAWORD
bluish ^jj++++=bluish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
strangely ^rb++++=strangely
low ^jj++++=low.
. ^zz++++=EXTRAWORD
No ^at++++=No
mast ^nn++++=mast
light ^nn++++=light.
. ^zz++++=EXTRAWORD
No ^at++++=No
emergency ^nn++++=emergency
flare ^vb++++=flare.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
shone ^vbd+++xvbn+=shone
for ^in++++=for
three ^cd++++=three
seconds ^nns++++=seconds,
, ^zz++++=EXTRAWORD
vanished ^j+++xvbn+=vanished,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
counted ^vbd+++xvbn+=counted
the ^ati++++=the
intervals ^nns+nom+++=intervals.
. ^zz++++=EXTRAWORD
" ^zz++++="Sixteen
sixteen ^cd++++=EXTRAWORD
seconds ^nns++++=seconds,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Seventeen."
seventeen ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
signaling ^nn+nom+++=signaling."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
searching ^vbg+++xvbgx+=searching."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
sounded ^vbd+++xvbn+=sounded
a ^at++++=a
third ^nn++++=third
time ^nn++++=time.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clocks ^nns++++=clocks
below ^in+pl+++=below
began ^vbd+++xvbn+=began
to ^to++++=to
strike ^vbi++++=strike.
. ^zz++++=EXTRAWORD
All ^abn++++=All
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
chimes ^nns+++??+=chimes
surged ^vbd+++xvbn+=surged
up ^rp++++=up
the ^ati++++=the
stairwell ^nn+++??+=stairwell
in ^in++++=in
a ^at++++=a
clashing ^nn++++=clashing
metallic ^jj+atrb+++=metallic
tide ^nn++++=tide.
. ^zz++++=EXTRAWORD
Midnight ^nn++++=Midnight
bells ^nns++++=bells,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
barely ^rb+down+++=barely
five ^cd++++=five
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
Tiny ^jj+atrb+++=Tiny
alarms ^nns++++=alarms
rattled ^vwbn+++xvbn+=rattled.
. ^zz++++=EXTRAWORD
Wooden ^jj++++=Wooden
cuckoos ^vbz+++??+=cuckoos
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
The ^ati++++=The
backward ^jj+atrb+++=backward
clock ^nn++++=clock
spun ^vbd+++xvbn+=spun
so ^pn++++=so
quickly ^rb++++=quickly
that ^cs+sub+++=that
its ^pp$+it+++=its
hands ^nns++++=hands
blurred ^vbd+++xvbn+=blurred.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
as ^ql++++=as
suddenly ^rb++++=suddenly
as ^ql++++=as
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clocks ^nns++++=clocks
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lighthouse ^nn++++=lighthouse
became ^vbd+++xvbn+=became
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
storm ^nn++++=storm
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
hold ^vbi+vprv+tht0++=hold
its ^pp$+it+++=its
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
the ^ati++++=the
blue ^jj++++=blue
light ^jj++++=light
moved ^jj+++xvbn+=moved
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
back ^jjb++++=back
from ^in++++=from
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
done ^vbd+++xvbn+=done?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
watched ^vbd+++xvbn+=watched
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
job ^nn++++=job."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
shape ^nn++++=shape
rose ^vbd+++xvbn+=rose
behind ^in+pl+++=behind
the ^ati++++=the
light ^nn++++=light.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
waves ^nns++++=waves
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stand ^vb++++=stand
against ^in++++=against
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shape ^nn++++=shape
lengthened ^vbd+++xvbn+=lengthened,
, ^zz++++=EXTRAWORD
revealing ^vbg+nom++xvbg+=revealing
three ^cd++++=three
narrow ^jj+atrb+++=narrow
masts ^nns+++??+=masts
and ^cc++++=and
a ^at++++=a
hull ^np++++=hull
blacker ^jjr++++=blacker
than ^in++++=than
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Torn ^jj+atrb++xvbn+=Torn
sails ^nns++++=sails
hung ^vbd+++xvbn+=hung
without ^in++++=without
movement ^nn+nom+++=movement.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
poured ^vbd+++xvbn+=poured
from ^in++++=from
the ^ati++++=the
railings ^nns+nom+++=railings.
. ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
ship ^nn++++=ship
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
storm ^nn++++=storm
toward ^in++++=toward
the ^ati++++=the
island ^nn++++=island.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
engine ^nn++++=engine
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
no ^at++++=no
creak ^nn++++=creak
of ^in++++=of
timber ^nn++++=timber,
, ^zz++++=EXTRAWORD
no ^at++++=no
voices ^nns++++=voices
on ^in++++=on
deck ^nn++++=deck.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
cut ^vbd+++xvbn+=cut
across ^in+ppvb+++=across
the ^ati++++=the
waves ^nns++++=waves
without ^in++++=without
disturbing ^xvbg+++xvbg+=disturbing
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
mind ^nn++++=mind
offered ^vbd+++xvbn+=offered
explanations ^nns+nom+++=explanations
and ^cc++++=and
rejected ^vwbn+++xvbn+=rejected
them ^pp3o+pp3+++=them:
: ^zz++++=EXTRAWORD
hallucination ^nn+nom+++=hallucination,
, ^zz++++=EXTRAWORD
reflection ^nn+nom+++=reflection,
, ^zz++++=EXTRAWORD
an ^at++++=an
unregistered ^jj+atrb++xvbn+=unregistered
historical ^jj+atrb+++=historical
vessel ^nn++++=vessel,
, ^zz++++=EXTRAWORD
exhaustion ^nn+nom+++=exhaustion,
, ^zz++++=EXTRAWORD
some ^dti++++=some
elaborate ^jj+atrb+++=elaborate
trick ^nn++++=trick.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ship ^nn++++=ship
turned ^vbd+++xvbn+=turned
as ^ql++++=as
the ^ati++++=the
lighthouse ^nn++++=lighthouse
beam ^nn++++=beam
touched ^vbd+++xvbn+=touched
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
sweep ^nn++++=sweep
of ^in++++=of
the ^ati++++=the
lens ^nn++++=lens,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
figures ^nns++++=figures
standing ^vwbg+++xvbg+=standing
along ^in++++=along
the ^ati++++=the
rails ^nns++++=rails.
. ^zz++++=EXTRAWORD
Dozens ^cds++++=Dozens
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wore ^vbd+++xvbn+=wore
yellow ^jj+atrb+++=yellow
oilskins ^nns++++=oilskins.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wore ^vbd+++xvbn+=wore
old ^jj+atrb+++=old
naval ^jj+atrb+++=naval
uniforms ^nns++++=uniforms.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
appeared ^jj+++xvbn+=appeared
dressed ^jj+++xvbn+=dressed
in ^in++++=in
clothes ^nns++++=clothes
from ^in++++=from
paintings ^nns++++=paintings:
: ^zz++++=EXTRAWORD
wide ^jj+atrb+++=wide
collars ^nns++++=collars,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
cloaks ^nns+++??+=cloaks,
, ^zz++++=EXTRAWORD
caps ^nns++++=caps
pulled ^vbd+++xvbn+=pulled
low ^jj++++=low
over ^in++++=over
long ^rb++++=long
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
faces ^nns++++=faces
were ^vbd+bed+vrb++=were
gray ^np++++=gray
and ^cc++++=and
shining ^jj+++xvbg+=shining
with ^in++++=with
water ^nn++++=water.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
them ^pp3o+pp3+++=them
lifted ^vbd+++xvbn+=lifted
a ^at++++=a
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stumbled ^vbd+++xvbn+=stumbled
into ^in++++=into
the ^ati++++=the
lens ^nn++++=lens
assembly ^nn++++=assembly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
electric ^jj+atrb+++=electric
lamp ^nn++++=lamp
went ^vbd+++xvbn+=went
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Darkness ^nns+nom+++=Darkness
fell ^vbd+++xvbn+=fell
across ^in+pl+++=across
the ^ati++++=the
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
broken ^j+++xvbn+=broken
only ^rb+down+++=only
by ^in++++=by
the ^ati++++=the
oil ^nn++++=oil
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
adjusted ^vwbn+++xvbn+=adjusted
the ^ati++++=the
burner ^nn++++=burner.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Far ^rb+pl+++=Far
Lantern ^nn++++=Lantern."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
ship ^nn++++=ship?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Once,
once ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
way ^nn++++=way
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
ghostly ^jj+atrb+++=ghostly
vessel ^nn++++=vessel
continued ^vbd+++xvbn+=continued
its ^pp$+it+++=its
silent ^jj+atrb+++=silent
approach ^nn++++=approach.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
harbor ^nn++++=harbor
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
home ^nr++++=home
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
checked ^vwbn+++xvbn+=checked
the ^ati++++=the
mechanism ^nn+nom+++=mechanism.
. ^zz++++=EXTRAWORD
The ^ati++++=The
electric ^jj+atrb+++=electric
lamp ^nn++++=lamp's
's ^$++++=EXTRAWORD
failure ^nn++++=failure
indicator ^nn++++=indicator
glowed ^vbd+++xvbn+=glowed
red ^jj++++=red.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
the ^ati++++=the
electric ^jj+atrb+++=electric
lamp ^nn++++=lamp
go ^vb++++=go
out ^rp+pl+++=out?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
always ^rb++++=always
does ^vbz+doz+vrb++=does
when ^wrb+who+++=when
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
near ^in+strn+++=near."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
seen ^vprf+++xvbnx+=seen
this ^dt+dem+++=this
before ^in++++=before?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Four
four ^cd++++=EXTRAWORD
times ^nns++++=times."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
never ^rb++++=never
reported ^vbd+vpub++xvbn+=reported
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
reported ^vbd+vpub+tht0+xvbnx+=reported
it ^pp3+it+++=it
the ^ati++++=the
first ^od++++=first
time ^nn++++=time.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sent ^vbd+++xvbnx+=sent
a ^at++++=a
doctor ^nn++++=doctor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ship ^nn++++=ship
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished
behind ^in+pl+++=behind
the ^ati++++=the
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
blue ^jj+atrb+++=blue
lantern ^nn++++=lantern
still ^rb++++=still
blinked ^vbd+++xvbn+=blinked.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
