Every ^at++++=Every
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kissed ^vbd+++xvbnx+=kissed
him ^pp3o+pp3+++=him
as ^in++++=as
the ^ati++++=the
train ^nn++++=train
pulled ^vbd+++xvbn+=pulled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
parents ^nns++++=parents
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv+tht0+xvbn+=found
herself ^ppl+pp3+++=herself
seated ^vbd+++xvbn+=seated
at ^rb++++=at
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
ten ^cd++++=ten
minutes ^nns++++=minutes
past ^jjb++++=past
four ^cd++++=four.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remained ^vbd+++xvbnx+=remained
still ^jj+pred+++=still
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vb+hv+aux++=had
always ^rb++splt++=always
told ^vprf+++xvbnx+=told
her ^pp$+pp3+++=her
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
and ^cc++++=and
Elian ^np+++??+=Elian
met ^vbd+++xvbn+=met
at ^rb++++=at
a ^at++++=a
winter ^nn++++=winter
dance ^nn++++=dance.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
never ^rb++splt++=never
mentioned ^vprf+++xvbnx+=mentioned
a ^at++++=a
railway ^nn++++=railway
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
a ^at++++=a
planned ^nn++++=planned
escape ^vb++++=escape,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
brother ^nn++++=brother.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vb+hv+aux++=had
not ^xnot++not++=not
even ^rb++++=even
known ^vwbn+vprv+tht0+xvbn+=known
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
an ^at++++=an
uncle ^nn++++=uncle.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lifted ^vbd+++xvbnx+=lifted
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
The ^ati++++=The
minute ^nn++++=minute
hand ^nn++++=hand
moved ^vbd+++xvbn+=moved
backward ^jj++++=backward
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
her ^pp$+pp3+++=her
own ^ap++++=own
house ^nn++++=house,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
wallpaper ^nn+nom+++=wallpaper
was ^vbd+bedz+vrb++=was
green ^nn++++=green
and ^cc++++=and
the ^ati++++=the
shelves ^nns++++=shelves
were ^vbd+bed+vrb++=were
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
stood ^vwbn+++xvbn+=stood
by ^in++++=by
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
older ^jjr++++=older
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
shouting ^vbg+vpub++xvbg+=shouting.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
think ^vb+vprv+tht0++=think
the ^ati++++=the
town ^nn++++=town
will ^md+prd+++=will
forgive ^vb++++=forgive
us ^pp1o+pp1+++=us?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
need ^vb++++=need
the ^ati++++=the
town ^nn++++=town's
's ^$++++=EXTRAWORD
forgiveness ^nns+nom+++=forgiveness."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
need ^vb++++=need
its ^pp$+it+++=its
trust ^nn++++=trust."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
need ^vb++++=need
its ^pp$+it+++=its
admiration ^nn+nom+++=admiration."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Between ^in++++=Between
them ^pp3o+pp3+++=them
lay ^vbd+++xvbn+=lay
the ^ati++++=the
Keeper ^np++++=Keeper's
's ^$++++=EXTRAWORD
leather ^nn++++=leather
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
understood ^vwbn+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scene ^nn++++=scene
was ^vbd+bedz+aux++=was
taking ^vbg+++xvbgx+=taking
place ^nn++++=place
shortly ^rb+tm+++=shortly
before ^cs+sub+++=before
her ^pp$+pp3+++=her
mother ^nn++++=mother
became ^vbd+++xvbn+=became
Keeper ^nn++++=Keeper.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
struck ^vbd+++xvbn+=struck
the ^ati++++=the
table ^nn++++=table
with ^in++++=with
his ^pp$+pp3+++=his
fist ^nn++++=fist.
. ^zz++++=EXTRAWORD
" ^zz++++="They'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
out ^rp+pl+++=out
what ^wdt+who+++=what
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
we ^pp1a+pp1+++=we
did ^vbd+dod+vrb++=did,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
corrected ^vwbn+++xvbn+=corrected.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
warned ^vbd+vpub+tht0+xvbnx+=warned
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
then ^rn+tm+++=then
you ^pp2+pp2+++=you
took ^vbd+++xvbn+=took
the ^ati++++=the
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
rested ^vbd+++xvbn+=rested
one ^cd1++++=one
hand ^nn++++=hand
on ^rp++++=on
her ^pp3o+pp3+++=her
rounded ^vbd+++xvbn+=rounded
stomach ^nn++++=stomach.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
pregnant ^jj+pred+++=pregnant
with ^in++++=with
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
chose ^vbd+++xvbn+=chose
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
chooses ^vbz++++=chooses
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
spits ^vbz++++=spits
things ^nns++++=things
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
the ^ati++++=the
town ^nn++++=town
chose ^vbd+++xvbn+=chose
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
town ^nn++++=town
can ^md+pos+++=can
unchoose ^vb+++??+=unchoose
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
closed ^vbd+++xvbn+=closed
the ^ati++++=the
book ^nn++++=book.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
them ^pp3o+pp3+++=them
try ^vb++++=try."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
vision ^nn++++=vision
ended ^vbd+++xvbn+=ended.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
read ^vbd+vprv++xvbn+=read
nine ^cd++++=nine
minutes ^nns++++=minutes
past ^jjb++++=past
four ^cd++++=four.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
set ^vbd+++xvbn+=set
it ^pp3+it+++=it
down ^rp++++=down
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
burned ^vprf+++xvbnx+=burned
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
town ^nn++++=town
archive ^jj++++=archive
beneath ^in+pl+++=beneath
the ^ati++++=the
council ^nn++++=council
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk,
, ^zz++++=EXTRAWORD
a ^at++++=a
nervous ^jj+atrb+++=nervous
young ^jj+atrb+++=young
man ^nn++++=man
named ^vbd+++xvbn+=named
Oren ^np+++??+=Oren,
, ^zz++++=EXTRAWORD
brought ^j+++xvbn+=brought
her ^pp$+pp3+++=her
the ^ati++++=the
records ^nns++++=records
from ^in++++=from
the ^ati++++=the
year ^nn++++=year
before ^in++++=before
her ^pp$+pp3+++=her
birth ^nn++++=birth.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
mention ^nn++++=mention
of ^in++++=of
Elian ^np+++??+=Elian
Venn ^np+++??+=Venn
being ^xvbg+++xvbg+=being
appointed ^vpsv++agls+xvbn+=appointed
Keeper ^nn++++=Keeper.
. ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in"++++=to
the ^ati++++=the
official ^jj+atrb+++=official
ledger ^np++++=ledger,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
served ^vprf+++xvbnx+=served
as ^ql++++=as
assistant ^nn+nom+++=assistant
to ^to+vcmp+++=to
the ^ati++++=the
previous ^jj+atrb+++=previous
Keeper ^nn++++=Keeper,
, ^zz++++=EXTRAWORD
an ^at++++=an
elderly ^jj+atrb+++=elderly
widow ^nn++++=widow
called ^vbd+++xvbn+=called
Sera ^nns++++=Sera
Holt ^np++++=Holt.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Sera ^nns++++=Sera
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
position ^nn+nom+++=position
without ^in++++=without
protest ^nn++++=protest.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
searched ^vbd+++xvbn+=searched
the ^ati++++=the
council ^nn++++=council
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
pages ^nns++++=pages
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv++xvbn+=knew
about ^in++++=about
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
Oren ^np+++??+=Oren.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
shook ^vbd+++xvbnx+=shook
his ^pp$+pp3+++=his
head ^jjb++++=head
too ^ql++++=too
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
leaned ^vbd+++xvbn+=leaned
across ^in+pl+++=across
the ^ati++++=the
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
my ^pp$+pp1+++=my
mother ^nn++++=mother
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
my ^pp$+pp1+++=my
parents ^nns++++=parents
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
swear ^vbd+++xvbnx+=swear,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
archive ^jj+atrb+++=archive
windows ^nns++++=windows
rattled ^vwbn+++xvbn+=rattled
as ^ql++++=as
a ^at++++=a
wave ^nn++++=wave
struck ^vbd+++xvbn+=struck
the ^ati++++=the
seawall ^nn+++??+=seawall.
. ^zz++++=EXTRAWORD
Oren ^np+++??+=Oren
lowered ^vbd+++xvbn+=lowered
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
another ^ppls++++=another
ledger ^np++++=ledger."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
her ^pp$+pp3+++=her
to ^in++++=to
a ^at++++=a
locked ^jj+atrb++xvbn+=locked
room ^nn++++=room
and ^cc++++=and
removed ^vbd+++xvbn+=removed
a ^at++++=a
thin ^jj+atrb+++=thin
book ^nn++++=book
from ^in++++=from
a ^at++++=a
metal ^nn++++=metal
cabinet ^nn++++=cabinet.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
contained ^vbd+++xvbn+=contained
claims ^nns++++=claims
rejected ^vwbn+++xvbn+=rejected
by ^in++++=by
the ^ati++++=the
Keepers ^nns+nom+++=Keepers
of ^in++++=of
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
were ^vbd+bed+vrb++=were
ordinary ^jj+atrb+++=ordinary
attempts ^nns++++=attempts
at ^rb++++=at
theft ^nn++++=theft.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
middle ^jjb++++=middle,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv++xvbn+=found
an ^at++++=an
entry ^nn++++=entry
in ^in++++=in
Sera ^nns++++=Sera
Holt ^np++++=Holt's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
June ^nr++++=June
14 ^cd++++=14.
. ^zz++++=EXTRAWORD
Returned ^j+++xvbn+=Returned:
: ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
iron ^nn++++=iron
strongbox ^nn+++??+=strongbox
bearing ^vwbg+++xvbg+=bearing
seal ^nn++++=seal
of ^in++++=of
the ^ati++++=the
Bellweather ^np+nom++??+=Bellweather
Savings ^nns++++=Savings
House ^nn++++=House.
. ^zz++++=EXTRAWORD
Claimed ^vpbn+vpub++xvbn+=Claimed
by ^in++++=by
Councilor ^np+++??+=Councilor
Arven ^np+++??+=Arven
Venn ^np+++??+=Venn,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
states ^vbz+vpub+tht0++=states
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
the ^ati++++=the
harbor ^nn++++=harbor
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
Claim ^vb++++=Claim
rejected ^vbd+++xvbn+=rejected.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
asked ^vbd+vsua++xvbn+=asked
what ^wdt+who+whcl++=what
it ^pp3+it+++=it
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
claimant ^nn+nom+++=claimant
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
family ^nn++++=family's
's ^vbz+bez+vrb++0=EXTRAWORD
future ^jjb++++=future."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arven ^np+++??+=Arven.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
brother ^nn++++=brother.
. ^zz++++=EXTRAWORD
A ^at++++=A
second ^od++++=second
note ^nn++++=note
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
added ^vpsv++agls+xvbnx+=added
beneath ^in+pl+++=beneath
the ^ati++++=the
first ^rb++++=first.
. ^zz++++=EXTRAWORD
June ^nr++++=June
17 ^cd++++=17.
. ^zz++++=EXTRAWORD
Strongbox ^np+++??+=Strongbox
stolen ^vbd+++xvbn+=stolen
from ^in++++=from
keeping ^xvbg+++xvbg+=keeping.
. ^zz++++=EXTRAWORD
Assistant ^nn+nom+++=Assistant
Elian ^np+++??+=Elian
Vale ^nn++++=Vale
and ^cc++++=and
Tomas ^np+++??+=Tomas
Venn ^np+++??+=Venn
absent ^jj++++=absent
from ^in++++=from
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Matter ^vb++++=Matter
reported ^vbd+vpub++xvbn+=reported
to ^to+vcmp+++=to
council ^vb++++=council.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
in ^in++++=in
different ^jj+atrb+++=different
ink ^nn++++=ink:
: ^zz++++=EXTRAWORD
June ^nr++++=June
20 ^cd++++=20.
. ^zz++++=EXTRAWORD
Strongbox ^np+++??+=Strongbox
recovered ^vbd+++xvbn+=recovered
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
No ^at++++=No
charges ^nns++++=charges
brought ^vbd+++xvbn+=brought.
. ^zz++++=EXTRAWORD
By ^in++++=By
unanimous ^jj+atrb+++=unanimous
council ^nn++++=council
decision ^nn++++=decision,
, ^zz++++=EXTRAWORD
record ^vb+vpub+++=record
sealed ^vbd+++xvbn+=sealed.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
closed ^vbd+++xvbn+=closed
the ^ati++++=the
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
much ^rb++++=much
was ^vbd+bedz+vrb++=was
in ^in++++=in
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Oren ^np++++=Oren's
's ^$++++=EXTRAWORD
face ^nn++++=face
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
white ^np++++=white.
. ^zz++++=EXTRAWORD
" ^zz++++="Enough
enough ^qlp++++=EXTRAWORD
to ^to++++=to
ruin ^vbi++++=ruin
the ^ati++++=the
town ^nn++++=town."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
dusk ^nn++++=dusk
covered ^vbd+++xvbn+=covered
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Lamps ^nns++++=Lamps
appeared ^vbd+seem++xvbn+=appeared
along ^in++++=along
the ^ati++++=the
crooked ^jj+atrb+++=crooked
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
walked ^vbd+++xvbn+=walked
home ^nr++++=home
through ^in++++=through
sleet ^nn++++=sleet,
, ^zz++++=EXTRAWORD
hearing ^vbg+vprv+tht0+xvbg+=hearing
the ^ati++++=the
clock ^nn++++=clock's
's ^vbz+bez+vrb++0=EXTRAWORD
backward ^jj++++=backward
ticking ^jj+++xvbg+=ticking
in ^in++++=in
her ^pp$+pp3+++=her
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
minute ^nn++++=minute
for ^in++++=for
one ^cd1++++=one
memory ^nn++++=memory,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
nine ^cd++++=nine
minutes ^nns++++=minutes
left ^vbd+++xvbn+=left.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mayor ^nn++++=mayor
came ^vbd+++xvbn+=came
to ^in++++=to
her ^pp3o+pp3+++=her
house ^npl++++=house.
. ^zz++++=EXTRAWORD
Nessa ^np+++??+=Nessa
Flint ^nn++++=Flint
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
friend ^nn++++=friend
since ^in++++=since
childhood ^nn+nom+++=childhood,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
office ^nn++++=office
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
her ^pp$+pp3+++=her
to ^to++++=to
conceal ^vbi++++=conceal
affection ^nn+nom+++=affection
beneath ^in+pl+++=beneath
formal ^jj+atrb+++=formal
language ^nn+nom+++=language.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hear ^vb+vprv+tht0++=hear
you ^pp2+pp2+++=you
visited ^vbd+++xvbn+=visited
the ^ati++++=the
archive ^nn++++=archive,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nessa ^np+++??+=Nessa
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="News
news ^nn++++=EXTRAWORD
travels ^nns++++=travels
quickly ^rb++++=quickly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
does ^vbz+doz+vrb++=does
when ^wrb+who+++=when
Oren ^np+++??+=Oren
runs ^nns++++=runs
from ^in++++=from
the ^ati++++=the
building ^jj+++xvbg+=building
and ^cc++++=and
vomits ^nns+++??+=vomits
in ^in++++=in
the ^ati++++=the
square ^nn++++=square."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
poured ^vbd+++xvbn+=poured
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
woman ^nn++++=woman
drank ^vbd+++xvbn+=drank.
. ^zz++++=EXTRAWORD
Nessa ^np+++??+=Nessa
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
what ^wdt+who+++=what
came ^vbd+++xvbn+=came
this ^dt+dem+++=this
morning ^nn++++=morning?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
shows ^vbz+vprv+++=shows
the ^ati++++=the
past ^nn++++=past."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whose
whose ^whp+who+++=EXTRAWORD
past ^jjb++++=past?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mine.
mine ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
family ^nn++++=family's."
's." ^nn+++??+=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
only ^rb+down+++=only
one ^cd1++++=one
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nessa ^np+++??+=Nessa
stood ^vbd+++xvbn+=stood.
. ^zz++++=EXTRAWORD
" ^zz++++="Destroy
destroy ^vb++++=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
studied ^vbd+++xvbn+=studied
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
the ^ati++++=the
mayor ^nn++++=mayor
of ^in++++=of
a ^at++++=a
town ^nn++++=town
built ^vbd+++xvbn+=built
below ^rb++++=below
a ^at++++=a
cliff ^nn++++=cliff
and ^cc++++=and
beside ^in+pl+++=beside
an ^at++++=an
ocean ^nn++++=ocean.
. ^zz++++=EXTRAWORD
Fear ^vb++++=Fear
is ^vbz+bez+vrb++=is
an ^at++++=an
administrative ^jj+atrb+++=administrative
duty ^nn++++=duty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
archive ^nn++++=archive
