When ^wrb+who+++=When
put ^vbd+++xvbnx+=put
me ^pp1o+pp1+++=me
on ^in++++=on
the ^ati++++=the
vestry ^nn++++=vestry
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
current ^nn++++=current
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
stared ^vbd+++xvbn+=stared
from ^in++++=from
face ^nn++++=face
to ^to++++=to
face ^vbi++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Please.
please ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
family ^nn++++=family
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
Later ^rbr+tm+++=Later,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Silas ^np+++??+=Silas
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
asleep ^jj++++=asleep,
, ^zz++++=EXTRAWORD
the ^ati++++=the
villagers ^nns+nom+++=villagers
gathered ^vbd+++xvbn+=gathered
in ^in++++=in
the ^ati++++=the
inn ^nn++++=inn's
's ^vbz+bez+aux++0=EXTRAWORD
dining ^vbg+++xvbgx+=dining
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
struck ^vprf+++xvbnx+=struck
his ^pp$+pp3+++=his
head ^nn++++=head,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Bram ^np+++??+=Bram.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
no ^at++++=no
head ^jjb+atrb+++=head
wound ^nn+++xvbn+=wound,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
inventing ^j++++=inventing
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew
about ^in++++=about
the ^ati++++=the
bell ^nn++++=bell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
child ^nn++++=child
in ^in++++=in
Bellweather ^np+nom++??+=Bellweather
knows ^vbz+vprv+++=knows
about ^in++++=about
the ^ati++++=the
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
every ^at++++=every
child ^nn++++=child
washes ^nns++++=washes
ashore ^rb+pl+++=ashore
on ^in++++=on
a ^at++++=a
church ^nn++++=church
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anya ^np+++??+=Anya
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
Saint ^nn++++=Saint
Orra ^np+++??+=Orra
is ^vbz+bez+vrb++=is
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
a ^at++++=a
ship ^nn++++=ship."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
something ^pn++++=something
from ^in++++=from
her ^pp$+pp3+++=her
pocket ^nn++++=pocket
and ^cc++++=and
set ^nn+++xvbn+=set
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
silver ^nn++++=silver
button ^nn++++=button
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
loose ^jj++++=loose
from ^in++++=from
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
On ^in++++=On
its ^pp$+it+++=its
face ^nn++++=face
was ^vbd+bedz+vrb++=was
the ^ati++++=the
image ^nn++++=image
of ^in++++=of
a ^at++++=a
tower ^npl++++=tower
surrounded ^vwbn+++xvbn+=surrounded
by ^in++++=by
seven ^cd++++=seven
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
Bram ^np+++??+=Bram
leaned ^vbd+++xvbn+=leaned
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
same ^ap++++=same
mark ^nn++++=mark
is ^vbz+bez+aux++=is
carved ^vpsv++agls+xvbnx+=carved
on ^in++++=on
the ^ati++++=the
oldest ^jjt++++=oldest
graves ^np++++=graves
in ^in++++=in
the ^ati++++=the
churchyard ^nn++++=churchyard."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
laughed ^vbd+++xvbn+=laughed
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
Silas ^np+++??+=Silas
to ^in++++=to
the ^ati++++=the
cliff ^np++++=cliff
above ^jjb++++=above
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
stretched ^vwbn+++xvbn+=stretched
below ^rb++++=below
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue-gray
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
beneath ^in+pl+++=beneath
the ^ati++++=the
clearing ^jj+atrb++xvbg+=clearing
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Fishing ^nvbg+++xvbg+=Fishing
boats ^nns++++=boats
dotted ^vbd+++xvbn+=dotted
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
To ^in++++=To
the ^ati++++=the
east ^np+pl+++=east,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ruined ^jj+atrb++xvbn+=ruined
pier ^nn++++=pier
reached ^vbd+++xvbn+=reached
into ^in++++=into
the ^ati++++=the
waves ^nns++++=waves
like ^in++++=like
a ^at++++=a
broken ^jj+atrb++xvbn+=broken
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
gazed ^vbd+++xvbn+=gazed
at ^rb++++=at
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
changed ^jj+++xvbn+=changed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
inn ^nn++++=inn
was ^vbd+bedz+vrb++=was
smaller ^jjr+pred+++=smaller.
. ^zz++++=EXTRAWORD
The ^ati++++=The
houses ^nns++++=houses
had ^vb+hv+vrb++=had
red ^jj+atrb+++=red
roofs ^nns++++=roofs.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
harbor ^nn++++=harbor
wall ^nn++++=wall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
toward ^in++++=toward
the ^ati++++=the
northern ^jj+atrb+++=northern
beach ^npl++++=beach.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
river ^nn++++=river
ran ^vbd+++xvbn+=ran
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^rn+pl+++=EXTRAWORD
has ^vbz+hvz+aux++=hasn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
a ^at++++=a
river ^nn++++=river
there ^rn+pl+++=there
in ^in++++=in
living ^xvbg+++xvbg+=living
memory ^nn++++=memory."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
bridge ^nn++++=bridge
with ^in++++=with
two ^cd++++=two
stone ^nn++++=stone
lions ^nns++++=lions.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
sister ^nn++++=sister
broke ^vbd+++xvbn+=broke
a ^at++++=a
tooth ^nn++++=tooth
climbing ^vwbg+++xvbg+=climbing
on ^in++++=on
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spoke ^vbd+++xvbnx+=spoke
with ^in++++=with
the ^ati++++=the
certainty ^nn++++=certainty
of ^in++++=of
someone ^pn++++=someone
describing ^vbg+++xvbg+=describing
his ^pp$+pp3+++=his
own ^ap++++=own
bedroom ^nn++++=bedroom.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
about ^in++++=about
the ^ati++++=the
night ^nn++++=night
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
lost ^vpsv++agls+xvbnx+=lost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
lowered ^vbd+++xvbn+=lowered
himself ^ppl+pp3+++=himself
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
rain ^nn++++=rain
began ^vbd+++xvbn+=began
on ^in++++=on
Saint ^nn++++=Saint
Brann ^np++++=Brann's
's ^$++++=EXTRAWORD
Day ^nn++++=Day.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
stop ^vb++++=stop.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
covered ^vbd+++xvbn+=covered
the ^ati++++=the
causeway ^nn++++=causeway,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
because ^cs+cos+++=because
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
that ^dt+pdem+++=that
before ^in++++=before.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
water ^nn++++=water
came ^vbd+++xvbn+=came
up ^rp++++=up
through ^in++++=through
the ^ati++++=the
wells ^np++++=wells.
. ^zz++++=EXTRAWORD
Fish ^nns++++=Fish
were ^vbd+bed+aux++=were
swimming ^vbg+++xvbgx+=swimming
in ^in++++=in
the ^ati++++=the
market ^nn++++=market
square ^nn++++=square."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fingers ^nns+nom+++=fingers
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
the ^ati++++=the
key ^nn++++=key.
. ^zz++++=EXTRAWORD
" ^zz++++="Father
father ^nn++++=EXTRAWORD
took ^vbd+++xvbn+=took
us ^pp1o+pp1+++=us
to ^in++++=to
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
went ^vbd+++xvbn+=went
there ^rn+pl+++=there
because ^cs+cos+++=because
the ^ati++++=the
tower ^nn++++=tower
was ^vbd+bedz+vrb++=was
the ^ati++++=the
highest ^jjt+atrb+++=highest
place ^nn++++=place.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
keeper ^nn++++=keeper
rang ^vbd+++xvbn+=rang
for ^in++++=for
help ^nn++++=help,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
rope ^nn++++=rope
snapped ^vbd+++xvbn+=snapped.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
key ^jjb++++=key
and ^cc++++=and
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
small ^jj+pred+++=small
enough ^qlp++++=enough
to ^to++++=to
climb ^vbi++++=climb
through ^in++++=through
the ^ati++++=the
bell ^nn++++=bell
stair ^nn++++=stair."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
it ^pp3+it+++=it
open ^jj++++=open?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tower ^nn++++=tower
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
your ^pp$+pp2+++=your
father ^nn++++=father
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
open ^vbi++++=open
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
the ^ati++++=the
bell ^nn++++=bell
keeper ^nn++++=keeper
would ^md+prd+++=would
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
wind ^nn++++=wind
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
lifting ^nvbg+++xvbg+=lifting
his ^pp$+pp3+++=his
dark ^jj+atrb+++=dark
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
the ^ati++++=the
church ^npl++++=church
wall ^nn++++=wall
broke ^vbd+++xvbn+=broke,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
water ^nn++++=water
came ^vbd+++xvbn+=came
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
tied ^vbd+++xvbn+=tied
me ^pp1o+pp1+++=me
to ^in++++=to
the ^ati++++=the
vestry ^nn++++=vestry
door ^nn++++=door.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
my ^pp$+pp1+++=my
mother ^nn++++=mother
shouting ^vwbg+vpub++xvbg+=shouting.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
my ^pp$+pp1+++=my
sister ^nn++++=sister's
's ^$++++=EXTRAWORD
hand ^nn++++=hand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
cracked ^vbd+++xvbn+=cracked.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
outside ^jjb+pred+++=outside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
thought ^vbd+++xvbn+=thought
of ^in++++=of
him ^pp3o+pp3+++=him
drifting ^jj+++xvbg+=drifting
through ^in++++=through
black ^jj+atrb+++=black
water ^nn++++=water
while ^cs+sub+++=while
the ^ati++++=the
island ^npl++++=island
vanished ^vbd+++xvbn+=vanished
beneath ^rb++++=beneath
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
bell ^nn++++=bell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell
keeper ^nn++++=keeper
said ^vbd+vpub++xvbn+=said
one ^cd1++++=one
day ^nn++++=day
it ^pp3+it+++=it
would ^md+prd+++=would
call ^vb++++=call
across ^in+pl+++=across
the ^ati++++=the
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
someone ^pn++++=someone
would ^md+prd+++=would
answer ^vb++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv++xvbn+=found
an ^at++++=an
old ^jj+atrb+++=old
map ^nn++++=map
in ^in++++=in
the ^ati++++=the
church ^npl++++=church
records ^vbz+vpub+++=records.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
showed ^vbd+vprv++xvbn+=showed
Bellweather ^np+nom++??+=Bellweather
as ^ql++++=as
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
before ^in++++=before
the ^ati++++=the
drowning ^nvbg+++xvbg+=drowning.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bridge ^nn++++=bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beyond ^in++++=beyond
the ^ati++++=the
old ^jj+atrb+++=old
shoreline ^nn+++??+=shoreline,
, ^zz++++=EXTRAWORD
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
Island ^nn++++=Island.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
island ^npl++++=island
stood ^vbd+++xvbn+=stood
a ^at++++=a
church ^nn++++=church
with ^in++++=with
a ^at++++=a
square ^nn++++=square
bell ^nn++++=bell
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
map ^nn++++=map,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
the ^ati++++=the
same ^ap++++=same
tower ^nn++++=tower
and ^cc++++=and
seven ^cd++++=seven
stars ^vbz++++=stars
stamped ^vbd+++xvbn+=stamped
on ^in++++=on
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
button ^nn++++=button.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
carried ^vbd+++xvbn+=carried
the ^ati++++=the
map ^nn++++=map
to ^in++++=to
Bram ^np++++=Bram's
's ^$++++=EXTRAWORD
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
sixty ^cd++++=sixty
years ^nns++++=years
sailing ^vwbg+++xvbg+=sailing
the ^ati++++=the
local ^jj+atrb+++=local
waters ^nns++++=waters
and ^cc++++=and
knew ^vbd+vprv++xvbn+=knew
every ^at++++=every
reef ^nn++++=reef
and ^cc++++=and
current ^nn++++=current.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
studied ^vbd+++xvbnx+=studied
it ^pp3+it+++=it
beside ^in+pl+++=beside
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
growing ^xvbg+++xvbg+=growing
troubled ^vprf+++xvbn+=troubled.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
island ^nn++++=island
should ^md+nec+++=should
be ^vb+be+vrb++=be
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
tapping ^vbg+++xvbg+=tapping
a ^at++++=a
point ^nn++++=point
northeast ^nn+++??+=northeast
of ^in++++=of
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water's
's ^$++++=EXTRAWORD
forty ^cd++++=forty
feet ^nns++++=feet
deep ^jj++++=deep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
we ^pp1a+pp1+++=we
anchor ^nn++++=anchor
above ^jjb++++=above
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
calm ^nn++++=calm
weather ^nn++++=weather."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tide ^nn++++=tide
will ^md+prd+++=will
be ^vb+be+vrb++=be
lowest ^jjt+atrb+++=lowest
tomorrow ^nr+tm+++=tomorrow
at ^in++++=at
noon ^nn++++=noon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bram ^np+++??+=Bram
looked ^vbd+++xvbn+=looked
up ^rp++++=up
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
not ^xnot++not++=not
taking ^vbg+++xvbg+=taking
that ^dt+dem+++=that
boy ^nn++++=boy
out ^rp+pl+++=out
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
the ^ati++++=the
key ^nn++++=key."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
key ^nn++++=key
to ^in++++=to
a ^at++++=a
door ^nn++++=door
under ^in++++=under
forty ^cd++++=forty
feet ^nns++++=feet
of ^in++++=of
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell
brought ^vbd+++xvbn+=brought
him ^pp3o+pp3+++=him
to ^in++++=to
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Or
or ^cc++++=EXTRAWORD
the ^ati++++=the
storm ^nn++++=storm
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
heard ^vbd+vprv++xvbn+=heard
it ^pp3+it+++=it
ring ^nn++++=ring
too ^ql++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bram ^np+++??+=Bram
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
long ^rb++++=long
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv+tht0+xvbnx+=heard
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon
the ^ati++++=the
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Kestrel ^np+++??+=Kestrel
left ^vbd+++xvbn+=left
the ^ati++++=the
harbor ^nn++++=harbor
with ^in++++=with
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas,
, ^zz++++=EXTRAWORD
Bram ^np+++??+=Bram,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Elian ^np+++??+=Elian
aboard ^in+strn+++=aboard.
. ^zz++++=EXTRAWORD
Anya ^np+++??+=Anya
had ^vbd+hvd+aux++=had
objected ^vprf+++xvbnx+=objected
until ^cs+sub+++=until
Mara ^np+++??+=Mara
reminded ^vbd+vsua++xvbn+=reminded
her ^pp$+pp3+++=her
that ^dt+dem+++=that
forbidding ^vbg+++xvbg+=forbidding
Silas ^np+++??+=Silas
to ^to++++=to
go ^vbi++++=go
would ^md+prd+++=would
not ^xnot++not++=not
stop ^nn++++=stop
her ^pp3o+pp3+++=her
own ^ap++++=own
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
packed ^vbd+++xvbnx+=packed
food ^nn++++=food,
, ^zz++++=EXTRAWORD
blankets ^nns++++=blankets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enough ^qlp++++=enough
medical ^jj+atrb+++=medical
supplies ^nns++++=supplies
for ^in++++=for
a ^at++++=a
naval ^jj+atrb+++=naval
battle ^nn++++=battle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+vrb++=was
smooth ^jj+pred+++=smooth.
. ^zz++++=EXTRAWORD
Bram ^np+++??+=Bram
guided ^vwbn+++xvbn+=guided
them ^pp3o+pp3+++=them
using ^vbg+++xvbg+=using
the ^ati++++=the
old ^jj+atrb+++=old
map ^nn++++=map
and ^cc++++=and
landmarks ^nns++++=landmarks
on ^in++++=on
the ^ati++++=the
cliffs ^nns++++=cliffs.
