By ^in++++=By
rainbows ^nns+++??+=rainbows.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
raised ^vbd+++xvbn+=raised
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
director ^nn++++=director
sent ^vbd+++xvbn+=sent
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
but ^cc++++=but
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
lower ^jjr++++=lower
the ^ati++++=the
pistol ^nn++++=pistol.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Read
read ^vb+vprv++xvbn+=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
addressed ^vpsv++agls+xvbnx+=addressed
to ^in++++=to
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
read ^vprf+++xvbn+=read
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Keeping ^vbg+++xvbg+=Keeping
one ^cd1++++=one
eye ^nn++++=eye
on ^in++++=on
the ^ati++++=the
weapon ^nn++++=weapon,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
tore ^vbd+++xvbn+=tore
open ^jj++++=open
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
was ^vbd+bedz+vrb++=was
a ^at++++=a
single ^jj+atrb+++=single
sheet ^nn++++=sheet.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
read ^vbd+vprv++xvbnx+=read
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
" ^zz++++="Elias.
elias ^nns+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
western ^jj+atrb+++=western
station ^nn+nom+++=station
saw ^vbd+vprv+tht0+xvbn+=saw
it ^pp3+it+++=it
last ^jj+atrb+++=last
night ^nn++++=night.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
were ^vbd+bed+vrb++=were
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Do
not ^xnot++not++=not
light ^nn++++=light
the ^ati++++=the
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
Sink ^vb++++=Sink
the ^ati++++=the
lens ^nn++++=lens
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May
God ^vb++++=God
forgive ^vb++++=forgive
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^jjb++++=bottom
was ^vbd+bedz+vrb++=was
the ^ati++++=the
director ^nn++++=director's
's ^$++++=EXTRAWORD
signature ^nn++++=signature.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
read ^vbd+vprv++xvbn+=read
it ^pp3+it+++=it
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
to ^to++++=to
make ^vbi++++=make
sure ^jj++++=sure
the ^ati++++=the
light ^nn++++=light
was ^vbd+bedz+aux++=was
operating ^vbg+++xvbgx+=operating."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
needed ^vbd+++xvbnx+=needed
someone ^pn++++=someone
to ^to++++=to
bring ^vbi++++=bring
the ^ati++++=the
warning ^nn++++=warning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
come ^vprf+++xvbn+=come
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
knew ^vbd+vprv++xvbn+=knew."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
almost ^rb+hdg+++=almost
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
something ^pn++++=something
slammed ^vbd+++xvbn+=slammed
into ^in++++=into
the ^ati++++=the
outer ^jjb+atrb+++=outer
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
The ^ati++++=The
entire ^jjb+atrb+++=entire
lantern ^nn++++=lantern
room ^nn++++=room
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
spun ^vbd+++xvbn+=spun
around ^rp++++=around.
. ^zz++++=EXTRAWORD
A ^at++++=A
hand ^nn++++=hand
was ^vbd+bedz+aux++=was
pressed ^vpsv++agls+xvbnx+=pressed
against ^in++++=against
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
larger ^jjr+pred+++=larger
than ^in++++=than
a ^at++++=a
human ^jj+atrb+++=human
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
with ^in++++=with
long ^jj+atrb+++=long
translucent ^jj+atrb+++=translucent
fingers ^nns+nom+++=fingers
joined ^vwbn+++xvbn+=joined
by ^in++++=by
delicate ^jj+atrb+++=delicate
webs ^nns++++=webs.
. ^zz++++=EXTRAWORD
Black ^jj+atrb+++=Black
nails ^nns++++=nails
scratched ^vwbn+++xvbn+=scratched
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
barely ^rb+down+++=barely
visible ^jj++++=visible
in ^in++++=in
the ^ati++++=the
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
a ^at++++=a
face ^nn++++=face
hovered ^vbd+++xvbn+=hovered.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
skin ^nn++++=skin
was ^vbd+bedz+vrb++=was
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
a ^at++++=a
drowned ^jj+atrb++xvbn+=drowned
man ^nn++++=man's
's ^$++++=EXTRAWORD
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
round ^in++++=round
and ^cc++++=and
lidless ^jj++++=lidless.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
its ^pp$+it+++=its
nose ^nn++++=nose
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
were ^vbd+bed+vrb++=were
two ^cd++++=two
narrow ^jj+atrb+++=narrow
slits ^nns++++=slits,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
and ^cc++++=and
closing ^nvbg+++xvbg+=closing
like ^in++++=like
gills ^nns++++=gills.
. ^zz++++=EXTRAWORD
The ^ati++++=The
face ^nn++++=face
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
lowered ^vbd+++xvbn+=lowered
the ^ati++++=the
flare ^vb++++=flare
pistol ^nn++++=pistol.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
began ^vbd+++xvbn+=began
six ^cd++++=six
nights ^nns++++=nights
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
boat ^nn++++=boat
beyond ^in++++=beyond
the ^ati++++=the
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
No ^at++++=No
sails ^nns++++=sails,
, ^zz++++=EXTRAWORD
no ^at++++=no
smoke ^nn++++=smoke.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
signaled ^vbd+++xvbnx+=signaled,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
At ^in++++=At
midnight ^nn++++=midnight
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn
it ^pp3+it+++=it
vanished ^vbd+++xvbn+=vanished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Another ^dt++++=Another
blow ^nn++++=blow
struck ^vbd+++xvbn+=struck
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
night ^nn++++=night,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
three ^cd++++=three
boats ^nns++++=boats,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
third ^nn++++=third,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
without ^in++++=without
boats ^nns++++=boats."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
backed ^vbd+++xvbn+=backed
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Old."
old ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
only ^rb+down+++=only
one ^cd1++++=one
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
brightened ^vbd+++xvbn+=brightened
with ^in++++=with
lightning ^nn++++=lightning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^npl++++=sea
appeared ^vbd+seem++xvbn+=appeared
below ^rb++++=below
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Figures ^nns++++=Figures
clung ^vbd+++xvbn+=clung
to ^in++++=to
the ^ati++++=the
rocks ^nns++++=rocks
all ^abn++++=all
around ^rp++++=around
the ^ati++++=the
island ^nn++++=island.
. ^zz++++=EXTRAWORD
Dozens ^cds++++=Dozens
of ^in++++=of
pale ^jj+atrb+++=pale
bodies ^nns++++=bodies
crawled ^vprf+++xvbn+=crawled
from ^in++++=from
the ^ati++++=the
surf ^nn++++=surf,
, ^zz++++=EXTRAWORD
moving ^vbg+++xvbg+=moving
on ^in++++=on
narrow ^jj+atrb+++=narrow
arms ^nns++++=arms
and ^cc++++=and
bent ^xvbn+++xvbn+=bent
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
covered ^vbd+++xvbn+=covered
her ^pp3o+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
can ^md+pos+++=can
climb ^vb++++=climb,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
enter ^vb++++=enter
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
complete ^jj+atrb+++=complete
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
gather ^vb+vprv+++=gather
near ^in+pl+++=near
the ^ati++++=the
lighthouse ^nn++++=lighthouse
every ^at++++=every
night ^nn++++=night
and ^cc++++=and
wait ^nn++++=wait
for ^in++++=for
the ^ati++++=the
beam ^nn++++=beam."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
silent ^jj+atrb+++=silent
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
they ^pp3a+pp3+++=they
once ^rb+tm+++=once
followed ^vwbn+vprv++xvbn+=followed
another ^dt++++=another
light ^jj++++=light,
, ^zz++++=EXTRAWORD
long ^jj++++=long
before ^cs+sub+++=before
ours ^pp$$++++=ours
was ^vbd+bedz+aux++=was
built ^vpsv++agls+xvbnx+=built.
. ^zz++++=EXTRAWORD
A ^at++++=A
light ^nn++++=light
under ^in++++=under
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
they ^pp3a+pp3+++=they
mistake ^vb++++=mistake
this ^dt+dem+++=this
one ^pn++++=one
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
they ^pp3a+pp3+++=they
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
All ^abn++++=All
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
each ^dt++++=each
time ^nn++++=time
the ^ati++++=the
beam ^nn++++=beam
passes ^vbz++++=passes
over ^rb+phrv+++=over
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
come ^vb++++=come
closer ^rbr++++=closer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
mechanism ^nn+nom+++=mechanism
gave ^vbd+++xvbn+=gave
a ^at++++=a
sudden ^jj+atrb+++=sudden
metallic ^jj+atrb+++=metallic
click ^nn++++=click.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lens ^nn++++=lens
began ^vbd+++xvbn+=began
to ^to++++=to
turn ^vbi++++=turn.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
swore ^vbd+vpub++xvbn+=swore
and ^cc+phrs+++=and
rushed ^vbd+++xvbn+=rushed
to ^in++++=to
the ^ati++++=the
control ^nn++++=control
cabinet ^nn++++=cabinet.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tore ^vbd+++xvbnx+=tore
open ^jj++++=open
the ^ati++++=the
panel ^nn++++=panel,
, ^zz++++=EXTRAWORD
seized ^j+++xvbn+=seized
a ^at++++=a
lever ^nn++++=lever,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pulled ^vbd+++xvbn+=pulled
it ^pp3+it+++=it
down ^rp++++=down.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lens ^nn++++=lens
continued ^vbd+++xvbn+=continued
rotating ^vbg+++xvbg+=rotating.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
automatic ^jj+atrb+++=automatic
system ^nn++++=system,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
disabled ^jj++++=disabled
it ^pp3+it+++=it
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Apparently
apparently ^rb++++=EXTRAWORD
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
coughed ^vbd+++xvbn+=coughed.
. ^zz++++=EXTRAWORD
A ^at++++=A
blue ^jj+atrb+++=blue
spark ^nn++++=spark
flickered ^vbd+++xvbn+=flickered
at ^in++++=at
its ^pp$+it+++=its
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
creatures ^nns++++=creatures
became ^vbd+++xvbn+=became
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
pale ^jj++++=pale
head ^jjb++++=head
turned ^jj+++xvbn+=turned
toward ^in++++=toward
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
smashed ^vbd+++xvbn+=smashed
the ^ati++++=the
control ^nn++++=control
panel ^nn++++=panel
with ^in++++=with
the ^ati++++=the
butt ^nn++++=butt
of ^in++++=of
the ^ati++++=the
flare ^vb++++=flare
pistol ^nn++++=pistol.
. ^zz++++=EXTRAWORD
The ^ati++++=The
spark ^nn++++=spark
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lens ^nn++++=lens
slowed ^vwbn+++xvbn+=slowed
but ^cc++++=but
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stop ^vb++++=stop.
. ^zz++++=EXTRAWORD
" ^zz++++="Help
help ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
break ^vb++++=break
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
great ^jj+atrb+++=great
Fresnel ^np+++??+=Fresnel
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
taller ^jjr+pred+++=taller
than ^in++++=than
either ^dtx++++=either
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
a ^at++++=a
masterpiece ^nn++++=masterpiece
of ^in++++=of
cut ^nn+++xvbn+=cut
glass ^nn++++=glass
and ^cc++++=and
brass ^nn++++=brass,
, ^zz++++=EXTRAWORD
worth ^in++++=worth
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
lighthouse ^nn++++=lighthouse
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
Hundreds ^cds++++=Hundreds
of ^in++++=of
crystal ^nn++++=crystal
prisms ^nns++++=prisms
curved ^jj++++=curved
around ^in++++=around
the ^ati++++=the
central ^jj+atrb+++=central
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
took ^vbd+++xvbn+=took
an ^at++++=an
iron ^nn++++=iron
maintenance ^nn+nom+++=maintenance
bar ^nn++++=bar
from ^in++++=from
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
heard ^vbd+vprv++xvbn+=heard
the ^ati++++=the
letter ^nn++++=letter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
director ^npt++++=director
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
sink ^vbi++++=sink
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
also ^rb++++=also
lied ^vbd+++xvbn+=lied
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
him ^pp3o+pp3+++=him
wrong ^jj++++=wrong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
outer ^jjb+atrb+++=outer
glass ^nn++++=glass
shuddered ^vbd+++xvbn+=shuddered
under ^in++++=under
another ^dt++++=another
impact ^nn++++=impact.
. ^zz++++=EXTRAWORD
A ^at++++=A
thin ^jj++++=thin
crack ^jjb++++=crack
appeared ^jj+++xvbn+=appeared
in ^in++++=in
one ^cd1++++=one
pane ^nn+++??+=pane.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
the ^ati++++=the
bar ^nn++++=bar
from ^in++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Together ^nn+nom+++=Together
they ^pp3a+pp3+++=they
struck ^vbd+++xvbnx+=struck
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
blow ^vb++++=blow
glanced ^vbd+++xvbn+=glanced
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
sending ^vbg+++xvbg+=sending
pain ^nn++++=pain
through ^in++++=through
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
wrists ^nns++++=wrists.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
chipped ^jj+++xvbn+=chipped
a ^at++++=a
prism ^nn++++=prism.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
struck ^vbd+++xvbn+=struck
the ^ati++++=the
damaged ^jj+atrb++xvbn+=damaged
place ^nn++++=place,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bright ^jj+atrb+++=bright
shard ^nn+++??+=shard
fell ^vbd+++xvbn+=fell
to ^in++++=to
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
creatures ^nns++++=creatures
began ^vbd+++xvbn+=began
to ^to++++=to
shriek ^vbi++++=shriek.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
was ^vbd+bedz+vrb++=was
soft ^jj+pred+++=soft
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
lost ^vbd+++xvbn+=lost
beneath ^in+pl+++=beneath
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
more ^ql++++=more
voices ^nns++++=voices
joined ^vbd+++xvbn+=joined
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tower ^npl++++=tower
vibrated ^vbd+++xvbn+=vibrated
with ^in++++=with
a ^at++++=a
chorus ^nn++++=chorus
like ^in++++=like
whales ^nns+++??+=whales
singing ^vwbg+++xvbg+=singing
through ^in++++=through
broken ^xvbn+++xvbn+=broken
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
swung ^vbd+++xvbn+=swung
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Cracks ^nns++++=Cracks
raced ^vbd+++xvbn+=raced
across ^in+pl+++=across
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
panel ^nn++++=panel.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
bar ^nn++++=bar,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
strike ^vb++++=strike,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room
door ^nn++++=door
slammed ^vbd+++xvbn+=slammed
shut ^vb+++xvbn+=shut
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
ignited ^vwbn+++xvbn+=ignited.
. ^zz++++=EXTRAWORD
White ^jj+atrb+++=White
radiance ^nn+nom+++=radiance
exploded ^vbd+++xvbn+=exploded
through ^in++++=through
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
perfect ^jj++++=perfect
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
the ^ati++++=the
room ^nn++++=room
became ^vbd+++xvbn+=became
brighter ^jjr++++=brighter
than ^in++++=than
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
damaged ^jj+atrb++xvbn+=damaged
prisms ^nns++++=prisms
scattered ^vbd+++xvbn+=scattered
knives ^nns++++=knives
of ^in++++=of
light ^nn++++=light
in ^in++++=in
every ^at++++=every
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
The ^ati++++=The
beam ^nn++++=beam
swept ^vwbn+++xvbn+=swept
across ^in+pl+++=across
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below,
, ^zz++++=EXTRAWORD
the ^ati++++=the
creatures ^nns++++=creatures
