Every ^at++++=Every
but ^cc+cls+++=but
none ^pn++++=none
beneath ^rb++++=beneath
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
On ^in++++=On
impulse ^nn++++=impulse,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
wound ^vbd+++xvbn+=wound
the ^ati++++=the
crown ^nn++++=crown.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
hand ^nn++++=hand
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj++++=small,
, ^zz++++=EXTRAWORD
precise ^jj++++=precise
ticking ^xvbg+++xvbg+=ticking
filled ^vprf+++xvbn+=filled
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
from ^in++++=from
somewhere ^rb++++=somewhere
inside ^jjb++++=inside
the ^ati++++=the
lighthouse ^nn++++=lighthouse,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
a ^at++++=a
heavy ^jj+atrb+++=heavy
knock ^nn++++=knock.
. ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
went ^vbd+++xvbn+=went
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
so ^ql++++=so
quickly ^rb++++=quickly
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
chair ^nn++++=chair
fell ^vbd+++xvbn+=fell
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
knock ^nn++++=knock
came ^vbd+++xvbn+=came
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
from ^in++++=from
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door.
. ^zz++++=EXTRAWORD
From ^in++++=From
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
cellar ^nn++++=cellar
beneath ^in+pl+++=beneath
the ^ati++++=the
lighthouse ^nn++++=lighthouse.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
bedrock ^nn+++??+=bedrock
and ^cc++++=and,
, ^zz++++=EXTRAWORD
beyond ^in++++=beyond
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
the ^ati++++=the
lantern ^nn++++=lantern
from ^in++++=from
its ^pp$+it+++=its
hook ^nn++++=hook.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
stay ^vb++++=stay
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
Finn ^np+++??+=Finn.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
picked ^vbd+++xvbnx+=picked
up ^rp++++=up
the ^ati++++=the
fireplace ^nn++++=fireplace
poker ^nn++++=poker.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
following ^vbg+++xvbgx+=following
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
ground ^nn++++=ground
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
passing ^vbg+++xvbg+=passing
shelves ^nns++++=shelves
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
the ^ati++++=the
sea ^npl++++=sea's
's ^$++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
objects ^nns++++=objects.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
base ^nn++++=base
of ^in++++=of
the ^ati++++=the
spiral ^nn++++=spiral
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
knocking ^nn++++=knocking
sounded ^vbd+++xvbn+=sounded
a ^at++++=a
third ^nn++++=third
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
held ^vbd+vprv++xvbn+=held
up ^rp++++=up
the ^ati++++=the
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
a ^at++++=a
cabinet ^nn++++=cabinet
of ^in++++=of
cloudy ^jj+atrb+++=cloudy
bottles ^nns++++=bottles
stood ^vbd+++xvbn+=stood
a ^at++++=a
narrow ^jj+atrb+++=narrow
wooden ^jj+atrb+++=wooden
door ^nn++++=door.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
in ^in++++=in
the ^ati++++=the
lighthouse ^nn++++=lighthouse
all ^abn++++=all
her ^pp3o+pp3+++=her
life ^nn++++=life.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
it ^pp3+it+++=it
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
wood ^nn++++=wood
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark
and ^cc+phrs+++=and
swollen ^jj++++=swollen.
. ^zz++++=EXTRAWORD
Iron ^nn++++=Iron
bands ^nns++++=bands
crossed ^vbd+++xvbn+=crossed
its ^pp$+it+++=its
surface ^nn++++=surface,
, ^zz++++=EXTRAWORD
orange ^np++++=orange
with ^in++++=with
rust ^nn++++=rust.
. ^zz++++=EXTRAWORD
In ^in++++=In
its ^pp$+it+++=its
center ^jjr++++=center
was ^vbd+bedz+vrb++=was
a ^at++++=a
keyhole ^nn++++=keyhole.
. ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
whispered ^vbd+++xvbn+=whispered,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^npl++++=sea
brought ^vbd+++xvbn+=brought
a ^at++++=a
big ^jj++++=big
key ^jjb++++=key
once ^rb+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
1998 ^cd+date+++=1998,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said
automatically ^rb++++=automatically.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
still ^rb++++=still
have ^vb+hv+vrb++=have
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^nn++++=key
lay ^vbd+++xvbn+=lay
in ^in++++=in
a ^at++++=a
crate ^nn++++=crate
on ^in++++=on
the ^ati++++=the
second ^od++++=second
floor ^nn++++=floor
among ^in++++=among
unclaimed ^jj+atrb+++=unclaimed
metal ^nn++++=metal
objects ^nns++++=objects.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
green ^nn++++=green
with ^in++++=with
age ^nn++++=age
and ^cc++++=and
nearly ^rb+down+++=nearly
as ^ql++++=as
long ^rb++++=long
as ^ql++++=as
Finn ^np++++=Finn's
's ^$++++=EXTRAWORD
forearm ^nn++++=forearm.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
brought ^vbd+++xvbn+=brought
it ^pp3+it+++=it
down ^rp++++=down
and ^cc++++=and
pushed ^vbd+++xvbn+=pushed
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
lock ^nn++++=lock.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
fit ^jj++++=fit.
. ^zz++++=EXTRAWORD
The ^ati++++=The
knocking ^nn++++=knocking
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps,"
perhaps ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
leave ^vb++++=leave
the ^ati++++=the
door ^nn++++=door
closed ^vbd+++xvbn+=closed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
poker ^nn++++=poker.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps."
perhaps ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
of ^in++++=of
them ^pp3o+pp3+++=them
moved ^vbd+++xvbn+=moved
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
the ^ati++++=the
key ^nn++++=key.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
opened ^vbd+++xvbn+=opened
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
releasing ^jj+++xvbg+=releasing
a ^at++++=a
breath ^nn++++=breath
of ^in++++=of
cold ^jj+atrb+++=cold
air ^nn++++=air
that ^tht+rel+subj++=that
smelled ^vwbn+++xvbn+=smelled
of ^in++++=of
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
stone ^nn++++=stone
steps ^nns++++=steps
descended ^vbd+++xvbn+=descended
into ^in++++=into
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
should ^md+nec+++=should
have ^vb+hv+aux++=have
led ^vprf+++xvbnx+=led
into ^in++++=into
solid ^jj+atrb+++=solid
rock ^npl++++=rock.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
down ^rp++++=down
farther ^rbr++++=farther
than ^in++++=than
the ^ati++++=the
lantern ^nn++++=lantern
light ^nn++++=light
could ^md+pos+++=could
reach ^vb++++=reach.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
tied ^vbd+++xvbn+=tied
a ^at++++=a
rope ^nn++++=rope
to ^in++++=to
the ^ati++++=the
iron ^nn++++=iron
railing ^nn+nom+++=railing
beside ^in+pl+++=beside
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
gave ^vbd+++xvbnx+=gave
the ^ati++++=the
loose ^jj+atrb+++=loose
end ^nn++++=end
to ^in++++=to
Finn ^np+++??+=Finn.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
pull ^vb++++=pull
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
get ^vb++++=get
help ^nn++++=help."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
alone ^jj++++=alone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
spent ^vprf+++xvbnx+=spent
my ^pp$+pp1+++=my
life ^nn++++=life
going ^vwbg+++xvbg+=going
alone ^rb++++=alone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+tht0++=mean
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
good ^jj+pred+++=good
at ^in++++=at
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Mara ^np+++??+=Mara
could ^md+pos+++=could
answer ^vb++++=answer,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pocket ^nn++++=pocket
watch ^nn++++=watch
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
was ^vbd+bedz+vrb++=was
delicate ^jj+pred+++=delicate
and ^cc+phrs+++=and
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
distant ^jj+atrb+++=distant
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
4:17 ^cd++++=4:17.
. ^zz++++=EXTRAWORD
The ^ati++++=The
darkness ^nns+nom+++=darkness
below ^in+pl+++=below
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
shift ^vbi++++=shift.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
began ^vbd+++xvbn+=began
descending ^vbg+++xvbg+=descending.
. ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
followed ^vbd+vprv++xvbn+=followed
close ^jj++++=close
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stairs ^nns++++=stairs
spiraled ^vbd+++xvbn+=spiraled
downward ^jjb++++=downward
through ^in++++=through
wet ^jj+atrb+++=wet
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
trickled ^vbd+++xvbn+=trickled
along ^in++++=along
the ^ati++++=the
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
steps ^nns++++=steps
beneath ^in+pl+++=beneath
their ^pp$+pp3+++=their
feet ^nns++++=feet
remained ^vbd+++xvbn+=remained
dry ^jj++++=dry.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
what ^wdt+who+++=what
felt ^vbd+vprv++xvbn+=felt
like ^in++++=like
several ^ap++++=several
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
passage ^npl+nom+++=passage
opened ^vbd+++xvbn+=opened
into ^in++++=into
a ^at++++=a
vast ^jj+atrb+++=vast
cavern ^nn++++=cavern.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
shore ^nn++++=shore
inside ^jjb++++=inside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
gray ^np++++=gray
sea ^npl++++=sea
stretched ^vwbn+++xvbn+=stretched
beneath ^in+pl+++=beneath
a ^at++++=a
ceiling ^nn+nom+++=ceiling
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
pale ^nn++++=pale
lights ^nns++++=lights.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
realized ^vbd+vprv++xvbn+=realized,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
lamps ^nns++++=lamps
thousands ^cds++++=thousands
of ^in++++=of
lighthouse ^nn++++=lighthouse
lamps ^nns++++=lamps
suspended ^vwbn+++xvbn+=suspended
upside ^nn++++=upside
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
beams ^nns++++=beams
shining ^vwbg+++xvbg+=shining
toward ^in++++=toward
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Along ^in++++=Along
the ^ati++++=the
shore ^nn++++=shore
stood ^vbd+++xvbn+=stood
countless ^jj+atrb+++=countless
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Red ^jj+atrb+++=Red
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
blue ^jj+atrb+++=blue
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
doors ^nns++++=doors
of ^in++++=of
carved ^xvbn+++xvbn+=carved
oak ^np++++=oak
and ^cc++++=and
painted ^xvbn+++xvbn+=painted
tin ^np++++=tin.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
were ^vbd+bed+vrb++=were
no ^at++++=no
larger ^nn++++=larger
than ^in++++=than
books ^nns++++=books.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
rose ^vbd+++xvbn+=rose
taller ^jjr++++=taller
than ^in++++=than
houses ^nns++++=houses.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
place ^nn++++=place?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
A ^at++++=A
voice ^nn++++=voice
answered ^vbd+vpub++xvbn+=answered
from ^in++++=from
the ^ati++++=the
fog ^nn++++=fog.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
lost ^xvbn+++xvbn+=lost
things ^nns++++=things
wait ^vb++++=wait."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
emerged ^vbd+++xvbn+=emerged,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
hooked ^jj+atrb++xvbn+=hooked
staff ^nn++++=staff.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
white ^jj+pred+++=white,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
beard ^nn++++=beard
uneven ^jj++++=uneven.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
patched ^jj+atrb+++=patched
coat ^nn++++=coat
over ^in++++=over
a ^at++++=a
sailor ^nn++++=sailor's
's ^$++++=EXTRAWORD
sweater ^nn++++=sweater.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
older ^jjr++++=older,
, ^zz++++=EXTRAWORD
thinner ^jjr++++=thinner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
more ^rbr++++=more
tired ^jj+++xvbn+=tired
than ^in++++=than
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
father ^nn++++=father's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Vale ^npl++++=Vale
stopped ^vbd+++xvbn+=stopped
several ^ap++++=several
paces ^nns++++=paces
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
gaze ^nn++++=gaze
fell ^vbd+++xvbn+=fell
upon ^in++++=upon
the ^ati++++=the
pocket ^nn++++=pocket
watch ^nn++++=watch
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wondered ^vbd+vprv++xvbnx+=wondered
when ^wrb+who+whcl++=when
it ^pp3+it+++=it
would ^md+prd+++=would
find ^vb+vprv+++=find
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
looked ^vbd+++xvbn+=looked
from ^in++++=from
Elias ^np+++??+=Elias
to ^in++++=to
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
the ^ati++++=the
drowned ^jj+atrb++xvbn+=drowned
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Finn,"
finn ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What?
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
drowned ^jj+++xvbn+=drowned."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
smiled ^vbd+++xvbn+=smiled
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
exactly ^rb++++=exactly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
distance ^nn+nom+++=distance
and ^cc++++=and
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
echoed ^vwbn+++xvbn+=echoed
over ^in++++=over
the ^ati++++=the
cavern ^nn++++=cavern
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
touched ^vbd+++xvbn+=touched
his ^pp$+pp3+++=his
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
deserved ^vbd+++xvbnx+=deserved
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
deserved ^vbd+++xvbn+=deserved
worse ^jjr++++=worse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Twenty
twenty ^cd++++=EXTRAWORD
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv++xvbn+=knew
where ^wrb+who+whcl++=where
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
knew ^vbd+vprv+tht0+xvbn+=knew
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
anger ^nn++++=anger,
, ^zz++++=EXTRAWORD
preserved ^xvbn+++xvbn+=preserved
so ^pn++++=so
carefully ^rb++++=carefully
for ^in++++=for
so ^ql++++=so
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
cracked ^j+++xvbn+=cracked
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
the ^ati++++=the
grief ^nn++++=grief
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
buried ^vprf+++xvbnx+=buried
as ^ql++++=as
a ^at++++=a
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
come ^vb++++=come
home ^nr++++=home?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
something ^pn++++=something
had ^md"++pmd"++=had
to ^md+nec+++=to
stay ^vb++++=stay
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
led ^vbd+++xvbnx+=led
them ^pp3o+pp3+++=them
along ^in++++=along
the ^ati++++=the
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
walked ^vbd+++xvbnx+=walked,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
shapes ^nns++++=shapes
moving ^vwbg+++xvbg+=moving
beneath ^in+pl+++=beneath
the ^ati++++=the
gray ^np++++=gray
surface ^nn++++=surface:
: ^zz++++=EXTRAWORD
rings ^nns++++=rings
and ^cc++++=and
anchors ^nns++++=anchors,
, ^zz++++=EXTRAWORD
teacups ^nns++++=teacups
and ^cc++++=and
cannons ^nns+++??+=cannons,
, ^zz++++=EXTRAWORD
crowns ^nns++++=crowns,
, ^zz++++=EXTRAWORD
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
lost ^vbd+++xvbn+=lost
at ^rb++++=at
sea ^npl++++=sea
drifted ^vbd+++xvbn+=drifted
in ^in++++=in
the ^ati++++=the
depths ^nns++++=depths.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
place ^nn++++=place
has ^vbz+hvz+vrb++=has
many ^ap++++=many
names ^nns++++=names,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
grandmother ^nn+nom+++=grandmother
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
the ^ati++++=the
Under ^in++++=Under-Tide.
- ^zz++++=EXTRAWORD
tide ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
holds ^vbz+vprv+++=holds
what ^wdt+who+whcl++=what
the ^ati++++=the
sea ^nn++++=sea
takes ^vbz++++=takes
until ^cs+sub+++=until
the ^ati++++=the
world ^nn++++=world
is ^vbz+bez+vrb++=is
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
receive ^vbi++++=receive
it ^pp3+it+++=it
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
