By ^in++++=By
her ^pp3o+pp3+++=her
mother ^npt++++=mother
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
imagined ^vprf+++xvbnx+=imagined
this ^dt+dem+++=this
moment ^nn++++=moment
in ^in++++=in
a ^at++++=a
thousand ^cd++++=thousand
forms ^nns++++=forms.
. ^zz++++=EXTRAWORD
In ^in++++=In
some ^dti++++=some,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
ran ^vbd+++xvbnx+=ran
into ^in+ppvb+++=into
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
In ^in++++=In
others ^aps++++=others,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
shouted ^vbd+vpub++xvbnx+=shouted
accusations ^nns+nom+++=accusations.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+aux++=had
Elian ^np+++??+=Elian
gone ^vbd+++xvbn+=gone
back ^jjb++++=back
for ^in++++=for
a ^at++++=a
wooden ^jj+atrb+++=wooden
box ^nn++++=box
when ^wrb+who+++=when
the ^ati++++=the
warning ^nn++++=warning
bells ^nns++++=bells
began ^vbd+++xvbn+=began?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+vrb++=had
she ^pp3a+pp3+++=she
taken ^vbd+++xvbnx+=taken
Tavin ^np+++??+=Tavin
with ^in++++=with
her ^pp$+pp3+++=her?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+vrb++=had
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
Mara ^np+++??+=Mara
on ^in++++=on
the ^ati++++=the
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
small ^jj++++=small
and ^cc+phrs+++=and
helpless ^jj++++=helpless,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
the ^ati++++=the
ocean ^nn++++=ocean
tear ^nn++++=tear
Bellweather ^np+nom++??+=Bellweather
apart ^in+strn+++=apart?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
years ^nns++++=years
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
the ^ati++++=the
sharp ^jj+atrb+++=sharp
edges ^nns++++=edges
from ^in++++=from
those ^dt+dem+++=those
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
remained ^vbd+++xvbn+=remained
was ^vbd+bedz+vrb++=was
heavier ^jjr+pred+++=heavier.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
missed ^vbd+++xvbn+=missed
my ^pp$+pp1+++=my
whole ^jj+atrb+++=whole
life ^nn++++=life,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Elian ^np++++=Elian's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
broke ^vbd+++xvbn+=broke.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
table ^nn++++=table
because ^cs+cos+++=because
her ^pp3o+pp3+++=her
knees ^nns++++=knees
would ^md+prd+++=would
no ^at++++=no
longer ^rbr++++=longer
hold ^vb+vprv+++=hold
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
peered ^vbd+++xvbn+=peered
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
got ^vbd+++xvbn+=got
old ^jj++++=old."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
touch ^vb++++=touch
your ^pp$+pp2+++=your
wrinkles ^nns++++=wrinkles?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
touched ^vbd+++xvbnx+=touched
them ^pp3o+pp3+++=them
anyway ^rb+cnj+++=anyway,
, ^zz++++=EXTRAWORD
tracing ^jj+++xvbg+=tracing
the ^ati++++=the
lines ^nns++++=lines
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
mouth ^nn++++=mouth
with ^in++++=with
one ^cd1++++=one
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
warm ^jj+pred+++=warm.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
began ^vbd+++xvbnx+=began
to ^to++++=to
cry ^vbi++++=cry
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
gracefully ^rb+cnj+++=gracefully,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
quietly ^rb++++=quietly.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bent ^vbd+++xvbnx+=bent
over ^in++++=over
Tavin ^np++++=Tavin's
's ^$++++=EXTRAWORD
small ^jj+atrb+++=small
hand ^nn++++=hand
and ^cc++++=and
wept ^vprf+++xvbn+=wept
until ^cs+sub+++=until
her ^pp3o+pp3+++=her
ribs ^nns++++=ribs
hurt ^vbd+++xvbn+=hurt.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
moved ^vbd+++xvbn+=moved
to ^to++++=to
embrace ^vbi++++=embrace
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
one ^cd1++++=one
miraculous ^jj+atrb+++=miraculous
moment ^nn++++=moment
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
nine ^cd++++=nine
years ^nns++++=years
old ^jj++++=old
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
safe ^jj++++=safe
in ^in++++=in
the ^ati++++=the
green ^nn++++=green
folds ^nns++++=folds
of ^in++++=of
that ^dt+dem+++=that
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
storm ^nn++++=storm
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
a ^at++++=a
second ^od++++=second
time ^nn++++=time.
. ^zz++++=EXTRAWORD
The ^ati++++=The
kitchen ^nn++++=kitchen
dimmed ^vbd+++xvbn+=dimmed.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
that ^dt+dem+++=that
mean ^jj++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
is ^vbz+bez+aux++=is
remembering ^vbg+vprv++xvbgx+=remembering."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
returned ^vbd+++xvbn+=returned
to ^in++++=to
her ^pp$+pp3+++=her
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
much ^rb++++=much
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
choose ^vbi++++=choose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
wiped ^vbd+++xvbn+=wiped
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Choose
choose ^vb++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
Tavin ^np+++??+=Tavin,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^in++++=at
Lio ^np+++??+=Lio.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
drowned ^jj+atrb++xvbn+=drowned
houses ^nns++++=houses
are ^vb+ber+aux++=are
returning ^vbg+++xvbgx+=returning
all ^abn++++=all
along ^in++++=along
the ^ati++++=the
coast ^nn++++=coast.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
one ^cd1++++=one
carries ^vbz++++=carries
the ^ati++++=the
people ^nn++++=people
it ^pp3+it+++=it
lost ^vbd+++xvbn+=lost.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
one ^cd1++++=one
will ^md+prd+++=will
offer ^vb++++=offer
the ^ati++++=the
same ^ap++++=same
choice ^nn++++=choice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
creaked ^vbd+++xvbn+=creaked.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
dripped ^vbd+++xvbn+=dripped
somewhere ^rb++++=somewhere
beyond ^in++++=beyond
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+pdem+++=EXTRAWORD
who ^whp+rel+subj++=who
enter ^vb++++=enter
may ^md+pos+++=may
stay ^vb++++=stay,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^in++++=EXTRAWORD
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
the ^ati++++=the
houses ^nns++++=houses
will ^md+prd+++=will
sink ^vb++++=sink
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
will ^md+prd+++=will
take ^vb++++=take
everyone ^pn++++=everyone
inside ^jjb++++=inside
with ^in++++=with
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
blue ^jj+atrb+++=blue
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
it ^pp3+it+++=it
she ^pp3a+pp3+++=she
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
distant ^jj+atrb+++=distant
lighthouse ^nn++++=lighthouse
rising ^vwbg+++xvbg+=rising
from ^in++++=from
its ^pp$+it+++=its
island ^nn++++=island,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale
and ^cc++++=and
solitary ^jj++++=solitary.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
choice ^nn++++=choice?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
dead ^jj+atrb+++=dead
may ^md+pos+++=may
leave ^vb++++=leave
the ^ati++++=the
houses ^nns++++=houses,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
only ^rb+down+++=only
if ^cs+cnd+++=if
someone ^pn++++=someone
living ^xvbg+++xvbg+=living
takes ^vbz++++=takes
each ^dt++++=each
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
life ^nn++++=life
for ^in++++=for
one ^cd1++++=one
life ^nn++++=life?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
nodded ^vbd+++xvbnx+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
monstrous ^jj++++=monstrous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
know ^vb+vprv+++=know
fairness ^nns+nom+++=fairness.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
balance ^nn+nom+++=balance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Could
could ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
take ^vb++++=take
me ^pp1o+pp1+++=me
home ^nr++++=home?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
question ^nn+nom+++=question
opened ^vbd+++xvbn+=opened
something ^pn++++=something
inside ^in+pl+++=inside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pictured ^vbd+++xvbnx+=pictured
bringing ^jj+++xvbg+=bringing
him ^pp3o+pp3+++=him
to ^in++++=to
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
step ^vb++++=step
onto ^in++++=onto
the ^ati++++=the
harbor ^nn++++=harbor
pier ^nn++++=pier,
, ^zz++++=EXTRAWORD
still ^rb++++=still
six ^cd++++=six
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
people ^nns++++=people
gathered ^vbd+++xvbn+=gathered
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
show ^vb++++=show
him ^pp3o+pp3+++=him
electric ^jj+atrb+++=electric
streetlamps ^nns+++??+=streetlamps,
, ^zz++++=EXTRAWORD
motorcars ^nns+++??+=motorcars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rebuilt ^vbd+++xvbn+=rebuilt
school ^npl++++=school.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
eat ^vb++++=eat
oranges ^nns++++=oranges
in ^in++++=in
winter ^nn++++=winter
and ^cc++++=and
complain ^vb+vpub+++=complain
about ^in++++=about
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
grow ^vb++++=grow.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
could ^md+pos+++=could
leave ^vb++++=leave
too ^ql++++=too,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
Mara ^np+++??+=Mara
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
three ^cd++++=three
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
counting ^nvbg+++xvbg+=counting
Lio ^np+++??+=Lio.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
only ^rb+down+++=only
one ^pn++++=one
of ^in++++=of
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
trade ^nn++++=trade
for ^in++++=for
more ^rbr++++=more
than ^in++++=than
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Elian ^np+++??+=Elian.
. ^zz++++=EXTRAWORD
Tavin ^np++++=Tavin's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
her ^pp3o+pp3+++=her
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
choose ^vb++++=choose
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
choose ^vb++++=choose
Tavin ^np+++??+=Tavin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
brother ^npt++++=brother
looked ^vbd+++xvbn+=looked
from ^in++++=from
Mara ^np+++??+=Mara
to ^in++++=to
their ^pp$+pp3+++=their
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go
without ^in++++=without
Mama ^nn++++=Mama."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
truth ^nn++++=truth
of ^in++++=of
it ^pp3+it+++=it
settled ^vbd+++xvbn+=settled
over ^in++++=over
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
six ^cd++++=six.
. ^zz++++=EXTRAWORD
Forty ^cd++++=Forty
years ^nns++++=years
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
for ^in++++=for
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
To ^in++++=To
Tavin ^np+++??+=Tavin,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
mother ^nn++++=mother
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
absent ^jj++++=absent.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
the ^ati++++=the
stranger ^nn+nom+++=stranger.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
placed ^vwbn+++xvbn+=placed
a ^at++++=a
hand ^nn++++=hand
over ^in++++=over
Mara ^np+++??+=Mara's.
's. ^nn+++??+=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
always ^rb++++=always
decide ^vb+vprv+++=decide
before ^cs+sub+++=before
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
got ^vbd+++xvbn+=got
that ^dt+dem+++=that
from ^in++++=from
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there
to ^to++++=to
understand ^vbi+vprv+++=understand?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
not ^xnot++not++=not
the ^ati++++=the
only ^ap+down+++=only
visitor ^nn++++=visitor
expected ^vwbn+vprv++xvbn+=expected
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^cs+sub+++=As
if ^cs+cnd+++=if
summoned ^vpsv++by+xvbn+=summoned
by ^in++++=by
her ^pp$+pp3+++=her
words ^nns++++=words,
, ^zz++++=EXTRAWORD
an ^at++++=an
engine ^nn++++=engine
sounded ^vbd+++xvbn+=sounded
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
A ^at++++=A
blue ^jj+atrb+++=blue
council ^nn++++=council
boat ^nn++++=boat
rounded ^vbd+++xvbn+=rounded
the ^ati++++=the
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
wheel ^nn++++=wheel
stood ^vbd+++xvbn+=stood
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
in ^in++++=in
a ^at++++=a
brown ^jj+atrb+++=brown
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fair ^jj+atrb+++=fair
hair ^nn++++=hair
blown ^vbd+++xvbn+=blown
sideways ^jjb++++=sideways
by ^in++++=by
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
recognized ^vwbn+++xvbn+=recognized
him ^pp3o+pp3+++=him
as ^ql++++=as
Daniel ^np++++=Daniel
Vale ^nn++++=Vale,
, ^zz++++=EXTRAWORD
Lio ^np++++=Lio's
's ^$++++=EXTRAWORD
nephew ^nn++++=nephew
and ^cc++++=and
Bellweather ^np+nom+++=Bellweather's
's ^$++++=EXTRAWORD
harbormaster ^nn+nom+++=harbormaster.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
sat ^vbd+++xvbn+=sat
half ^nn++++=half
a ^at++++=a
dozen ^cd++++=dozen
townspeople ^nns++++=townspeople.
. ^zz++++=EXTRAWORD
News ^nn++++=News
had ^vbd+hvd+aux++=had
traveled ^vprf+++xvbnx+=traveled
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
struck ^vbd+++xvbn+=struck
the ^ati++++=the
porch ^nn++++=porch
harder ^jjr++++=harder
than ^in++++=than
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
'd ^md+prd+vrb++=had.
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel
leaped ^vbd+++xvbn+=leaped
out ^rp+pl+++=out
before ^cs+sub+++=before
anyone ^pn++++=anyone
tied ^vbd+++xvbn+=tied
the ^ati++++=the
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pushed ^vbd+++xvbnx+=pushed
past ^jjb++++=past
Mara ^np+++??+=Mara
and ^cc++++=and
stopped ^vpsv++agls+xvbn+=stopped
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
stood ^vbd+++xvbn+=stood.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
uncle ^nn++++=uncle
and ^cc++++=and
nephew ^nn++++=nephew
regarded ^vwbn+++xvbn+=regarded
each ^ppls++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
nephew ^nn++++=nephew
was ^vbd+bedz+vrb++=was
nearly ^rb+down+++=nearly
three ^cd++++=three
times ^nns++++=times
the ^ati++++=the
uncle ^nn++++=uncle's
's ^$++++=EXTRAWORD
age ^nn++++=age.
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel
took ^vbd+++xvbn+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^npt++++=father
used ^md"++pmd"++=used
to ^to++++=to
talk ^vb++++=talk
about ^in++++=about
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
shrugged ^vbd+++xvbn+=shrugged,
, ^zz++++=EXTRAWORD
suddenly ^rb++++=suddenly
shy ^jj++++=shy.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
last ^rb++++=last
winter ^nn++++=winter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh."
oh ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
never ^rb++++=never
stopped ^vbd+++xvbn+=stopped
looking ^vbg+++xvbg+=looking
for ^in++++=for
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lio ^np+++??+=Lio
lowered ^vbd+++xvbn+=lowered
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
The ^ati++++=The
others ^aps++++=others
crowded ^jj+++xvbn+=crowded
into ^in++++=into
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Sare ^np++++=Sare
from ^in++++=from
the ^ati++++=the
bakery ^nn++++=bakery,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
twin ^nn++++=twin
sisters ^nns+nom+++=sisters
had ^vbd+hvd+aux++=had
drowned ^vprf+++xvbnx+=drowned;
; ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
Thom ^np+++??+=Thom
Bell ^nn++++=Bell,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
wife ^nn++++=wife;
