Every ^at++++=Every
dates ^nns++++=dates.
. ^zz++++=EXTRAWORD
Elsa ^np++++=Elsa
Vale ^nn++++=Vale,
, ^zz++++=EXTRAWORD
Keeper ^nn++++=Keeper,
, ^zz++++=EXTRAWORD
178 ^cd++++=178
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Jon ^np+++??+=Jon
Orrow ^np+++??+=Orrow,
, ^zz++++=EXTRAWORD
Keeper ^nn++++=Keeper,
, ^zz++++=EXTRAWORD
53 ^cd++++=53
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Mina ^np+++??+=Mina
Vale ^nn++++=Vale,
, ^zz++++=EXTRAWORD
Keeper ^nn++++=Keeper,
, ^zz++++=EXTRAWORD
91 ^cd++++=91
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
list ^nn++++=list
continued ^vbd+++xvbn+=continued
for ^in++++=for
centuries ^nns++++=centuries.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
name ^nn++++=name
appeared ^vbd+seem++xvbn+=appeared
near ^in+pl+++=near
the ^ati++++=the
end ^nn++++=end.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
Vale ^nn++++=Vale,
, ^zz++++=EXTRAWORD
Keeper ^nn++++=Keeper,
, ^zz++++=EXTRAWORD
47 ^cd++++=47
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
in ^in++++=in
fresh ^jj+atrb+++=fresh
black ^jj+atrb+++=black
ink ^nn++++=ink,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
another ^dt++++=another
entry ^nn++++=entry.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
Reed ^np++++=Reed,
, ^zz++++=EXTRAWORD
Keeper ^nn++++=Keeper
The ^ati++++=The
space ^nn++++=space
after ^cs+sub+++=after
his ^pp$+pp3+++=his
name ^nn++++=name
was ^vbd+bedz+vrb++=was
blank ^jj+pred+++=blank.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
the ^ati++++=the
page ^nn++++=page.
. ^zz++++=EXTRAWORD
A ^at++++=A
map ^nn++++=map
of ^in++++=of
Bellwether ^np+nom++??+=Bellwether
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
drawn ^vpsv++agls+xvbnx+=drawn
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
Bellwether ^np+nom++??+=Bellwether
as ^ql++++=as
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
coastline ^nn++++=coastline
lay ^vbd+++xvbn+=lay
farther ^rbr++++=farther
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
the ^ati++++=the
market ^nn++++=market
square ^nn++++=square
now ^rn+tm+++=now
stood ^vbd+++xvbn+=stood,
, ^zz++++=EXTRAWORD
the ^ati++++=the
map ^nn++++=map
showed ^vbd+vprv++xvbn+=showed
open ^jj+atrb+++=open
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Thirteen ^cd++++=Thirteen
black ^jj+atrb+++=black
circles ^nns++++=circles
formed ^vbd+++xvbn+=formed
a ^at++++=a
ring ^nn++++=ring
around ^rp++++=around
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
next ^ap++++=next
page ^nn++++=page,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written:
: ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
does ^vbz+doz+aux++=does
not ^xnot++not++=not
tell ^vb++++=tell
the ^ati++++=the
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
gives ^vbz++++=gives
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
heard ^vbd+vprv++xvbn+=heard
movement ^nn+nom+++=movement
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spun ^vbd+++xvbnx+=spun
around ^rp++++=around.
. ^zz++++=EXTRAWORD
A ^at++++=A
boy ^nn++++=boy
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
ten ^cd++++=ten
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
barefoot ^jj++++=barefoot
and ^cc+phrs+++=and
dripping ^jj+++xvbg+=dripping
wet ^jj++++=wet.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
clothes ^nns++++=clothes
were ^vbd+bed+vrb++=were
old ^jj+pred+++=old-fashioned,
- ^zz++++=EXTRAWORD
fashioned ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
strands ^nns++++=strands
of ^in++++=of
seaweed ^nn++++=seaweed
clung ^vbd+++xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
dark ^jj+atrb+++=dark
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
skin ^nn++++=skin
had ^vb+hv+vrb++=had
the ^ati++++=the
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
swollen ^jj++++=swollen
look ^vb++++=look
of ^in++++=of
something ^pn++++=something
long ^rb++++=long
submerged ^vbd+++xvbn+=submerged.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
rang ^vbd+++xvbn+=rang
early ^jj++++=early,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
boy ^nn++++=boy
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
backed ^vbd+++xvbn+=backed
toward ^in++++=toward
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
many ^ap++++=many
names ^nns++++=names."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
a ^at++++=a
ghost ^nn++++=ghost?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
considered ^vwbn+vprv+tht0+xvbn+=considered
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
exactly ^rb++++=exactly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Every ^at++++=Every
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silence ^nn+nom+++=silence
was ^vbd+bedz+vrb++=was
enormous ^jj+pred+++=enormous.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
stepped ^vbd+++xvbn+=stepped
closer ^rbr++++=closer
to ^in++++=to
the ^ati++++=the
hidden ^jj+++xvbn+=hidden
bell ^np++++=bell.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
keeper ^nn++++=keeper
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
keeper ^nn++++=keeper?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara.
mara ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kept ^vbd+++xvbnx+=kept
you ^pp2+pp2+++=you
all ^abn++++=all
very ^ql+amp+++=very
well ^rb++++=well."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
keep ^vb++++=keep
us ^pp1o+pp1+++=us
from ^in+strn+++=from?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
smiled ^vbd+++xvbn+=smiled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seawater ^jjr++++=seawater
ran ^vbd+++xvbn+=ran
from ^in++++=from
the ^ati++++=the
corners ^nns+nom+++=corners
of ^in++++=of
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomorrow."
tomorrow ^nr+tm+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
clocks ^nns++++=clocks
began ^vbd+++xvbn+=began
ticking ^nvbg+++xvbg+=ticking
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
blinked ^vbd+++xvbn+=blinked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doorway ^nn++++=doorway
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spent ^vbd+++xvbnx+=spent
the ^ati++++=the
night ^nn++++=night
reading ^vwbg+++xvbg+=reading
the ^ati++++=the
blue ^jj+atrb+++=blue
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Long ^rb++++=Long
before ^in++++=before
Bellwether ^np+nom++??+=Bellwether
had ^vb+hv+vrb++=had
a ^at++++=a
name ^nn++++=name,
, ^zz++++=EXTRAWORD
a ^at++++=a
village ^nn+nom+++=village
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
same ^ap++++=same
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
summer ^nn++++=summer,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
withdrew ^vbd+++xvbn+=withdrew
beyond ^in++++=beyond
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
villagers ^nns+nom+++=villagers
walked ^vbd+++xvbn+=walked
across ^in+pl+++=across
the ^ati++++=the
exposed ^nn++++=exposed
seabed ^vbd+++xvbn+=seabed,
, ^zz++++=EXTRAWORD
collecting ^xvbg+++xvbg+=collecting
stranded ^vprf+++xvbn+=stranded
fish ^nns++++=fish
and ^cc++++=and
treasures ^nns++++=treasures
from ^in++++=from
wrecks ^nns++++=wrecks.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
a ^at++++=a
child ^nn++++=child
discovered ^vbd+vprv++xvbn+=discovered
a ^at++++=a
silver ^nn++++=silver
bell ^nn++++=bell
buried ^vwbn+++xvbn+=buried
in ^in++++=in
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rang ^vbd+++xvbnx+=rang
it ^pp3+it+++=it
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
as ^in++++=as
a ^at++++=a
wall ^nn++++=wall
taller ^jjr++++=taller
than ^in++++=than
the ^ati++++=the
cliffs ^nns++++=cliffs,
, ^zz++++=EXTRAWORD
swallowing ^nn++++=swallowing
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
the ^ati++++=the
farms ^nns++++=farms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
living ^jj+atrb++xvbg+=living
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
a ^at++++=a
watchmaker ^nn++++=watchmaker
named ^vbd+++xvbn+=named
Elsa ^np++++=Elsa
Vale ^npl++++=Vale
survived ^vbd+++xvbn+=survived.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
on ^in++++=on
the ^ati++++=the
hill ^nn++++=hill
gathering ^vwbg+++xvbg+=gathering
herbs ^nns++++=herbs
when ^wrb+who+++=when
the ^ati++++=the
water ^nn++++=water
struck ^vbd+++xvbn+=struck.
. ^zz++++=EXTRAWORD
At ^rb++++=At
dawn ^nn++++=dawn,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
descended ^vbd+++xvbnx+=descended
to ^to++++=to
find ^vbi+vprv+tht0++=find
the ^ati++++=the
village ^nn+nom+++=village
gone ^vbd+++xvbn+=gone.
. ^zz++++=EXTRAWORD
In ^in++++=In
its ^pp$+it+++=its
place ^nn++++=place
stood ^vbd+++xvbn+=stood
the ^ati++++=the
child ^nn++++=child
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
offered ^vbd+++xvbn+=offered
her ^pp$+pp3+++=her
a ^at++++=a
bargain ^nn++++=bargain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+atrb++xvbn+=drowned
town ^nn++++=town
could ^md+pos+++=could
be ^vb+be+aux++=be
restored ^vpsv++agls+xvbnx+=restored,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
each ^ppls++++=each
day ^np++++=day
of ^in++++=of
its ^pp$+it+++=its
existence ^nn+nom+++=existence
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
borrowed ^vbd+++xvbn+=borrowed.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunrise ^nn++++=sunrise,
, ^zz++++=EXTRAWORD
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
the ^ati++++=the
silver ^nn++++=silver
bell ^nn++++=bell
would ^md+prd+++=would
take ^vb++++=take
one ^cd1++++=one
hour ^nn++++=hour
from ^in++++=from
the ^ati++++=the
future ^jjb++++=future
and ^cc++++=and
divide ^vb++++=divide
it ^pp3+it+++=it
among ^in++++=among
the ^ati++++=the
living ^nvbg+++xvbg+=living.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
would ^md+prd+++=would
not ^xnot++not++=not
remember ^nn+nom+++=remember
drowning ^nvbg+++xvbg+=drowning.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
would ^md+prd+++=would
rebuild ^vb++++=rebuild,
, ^zz++++=EXTRAWORD
marry ^vb++++=marry,
, ^zz++++=EXTRAWORD
argue ^vb+vpub+++=argue,
, ^zz++++=EXTRAWORD
work ^nn++++=work,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grow ^vb++++=grow
old ^jj++++=old.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
borrowed ^jj+atrb++xvbn+=borrowed
time ^nn++++=time
accumulated ^vbd+++xvbn+=accumulated
like ^in++++=like
debt ^nn++++=debt.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
bell ^nn++++=bell
ever ^rb++++=ever
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
ring ^vbi++++=ring,
, ^zz++++=EXTRAWORD
the ^ati++++=the
future ^nn++++=future
would ^md+prd+++=would
arrive ^vb++++=arrive
all ^rb++++=all
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Elsa ^np++++=Elsa
accepted ^vbd+++xvbn+=accepted.
. ^zz++++=EXTRAWORD
For ^in++++=For
more ^rbr++++=more
than ^in++++=than
four ^cd++++=four
hundred ^cd++++=hundred
years ^nns++++=years,
, ^zz++++=EXTRAWORD
the ^ati++++=the
keepers ^nns+nom+++=keepers
rang ^vbd+++xvbn+=rang
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
read ^vbd+vprv++xvbn+=read
until ^cs+sub+++=until
his ^pp$+pp3+++=his
lamp ^nn++++=lamp
burned ^vbd+++xvbn+=burned
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
At ^rb++++=At
seven ^cd++++=seven
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rang ^vbd+++xvbnx+=rang
thirteen ^cd++++=thirteen
times ^nns++++=times.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thirteenth ^od++++=thirteenth
note ^nn++++=note
trembled ^vbd+++xvbn+=trembled
beneath ^in+pl+++=beneath
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sun ^nn++++=sun
rose ^vbd+++xvbn+=rose
over ^in++++=over
a ^at++++=a
day ^nn++++=day
that ^tht+rel+subj++=that
did ^vbd+dod+aux++=did
not ^xnot++not++=not
belong ^vb++++=belong
to ^in++++=to
anyone ^pn++++=anyone
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
weeks ^nns++++=weeks,
, ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
followed ^vbd+vprv++xvbn+=followed
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
routine ^jj++++=routine.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rang ^vbd+++xvbnx+=rang
at ^in++++=at
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eight ^cd++++=eight.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
ringings ^nns+++??+=ringings,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
studied ^vbd+++xvbnx+=studied
the ^ati++++=the
book ^nn++++=book.
. ^zz++++=EXTRAWORD
The ^ati++++=The
records ^nns++++=records
were ^vbd+bed+vrb++=were
incomplete ^jj+pred+++=incomplete.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
keepers ^nns+nom+++=keepers
wrote ^vbd+vprv++xvbn+=wrote
only ^rb+down+++=only
maintenance ^nn+nom+++=maintenance
notes ^nns++++=notes.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
filled ^jj+atrb++xvbn+=filled
pages ^nns++++=pages
with ^in++++=with
guilt ^nn++++=guilt.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+aux++=have
stolen ^vprf+++xvbnx+=stolen
438,000 ^cd++++=438,000
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
wrote ^j+++xvbn+=wrote
Mina ^np+++??+=Mina
Vale ^nn++++=Vale.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
hand ^nn++++=hand
replied ^vbd+vpub++xvbn+=replied
beneath ^in+pl+++=beneath
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
From ^in++++=From
whom ^whp+rel+pied++=whom?
? ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vb+hv+vrb++=had
an ^at++++=an
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
began ^vbd+++xvbn+=began
noticing ^vbg+++xvbg+=noticing
things ^nns++++=things
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same
white ^jj+atrb+++=white
gull ^nn++++=gull
landed ^vbd+++xvbn+=landed
on ^in++++=on
the ^ati++++=the
same ^ap++++=same
chimney ^nn++++=chimney
every ^at++++=every
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baker ^np++++=baker
dropped ^vbd+++xvbn+=dropped
a ^at++++=a
wooden ^jj+atrb+++=wooden
spoon ^nn++++=spoon
every ^at++++=every
third ^nn++++=third
Thursday ^nr++++=Thursday.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Foss ^np+++??+=Foss
told ^vbd+vpub++xvbn+=told
the ^ati++++=the
same ^ap++++=same
joke ^nn++++=joke
whenever ^nn+nom+++=whenever
it ^pp3+it+++=it
rained ^vbd+++xvbn+=rained.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
grew ^vbd+++xvbn+=grew
taller ^jjr++++=taller,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
town ^nn++++=town
itself ^ppl++++=itself
seemed ^vbd+seem++xvbn+=seemed
trapped ^vbd+++xvbn+=trapped
in ^in++++=in
a ^at++++=a
performance ^nn+nom+++=performance
too ^rb++++=too
often ^rb++++=often
rehearsed ^jj++++=rehearsed.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
asked ^vbd+vsua++xvbn+=asked
Doctor ^nn++++=Doctor
Pell ^np++++=Pell
how ^wrb+who+++=how
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
old ^jj+pred+++=old,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
doctor ^nn++++=doctor
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
sixty ^cd++++=sixty-three."
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+vrb++=be
old ^jj+pred+++=old."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
she ^pp3a+pp3+++=she
ill ^rb++++=ill?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
stared ^vbd+++xvbn+=stared
toward ^in++++=toward
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
illness ^nns+nom+++=illness."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sometimes
sometimes ^rb++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
took ^vbd+++xvbn+=took
the ^ati++++=the
iron ^nn++++=iron
key ^jjb++++=key
from ^in++++=from
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
shirt ^nn++++=shirt.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
about ^in++++=about
the ^ati++++=the
bell ^nn++++=bell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor's
's ^$++++=EXTRAWORD
face ^nn++++=face
went ^vbd+++xvbn+=went
still ^jj+pred+++=still.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
keeper ^nn++++=keeper's
's ^$++++=EXTRAWORD
business ^nns+nom+++=business."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
never ^rb++++=never
to ^to++++=to
ask ^vbi++++=ask
questions ^nns+nom+++=questions
about ^in++++=about
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Said ^jj+atrb++xvbn+=Said
time ^nn++++=time
resents ^vbz++++=resents
being ^xvbg+++xvbg+=being
noticed ^vbd+vprv++xvbn+=noticed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
happens ^vbz+vsua+++=happens
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
stop ^vb++++=stop
ringing ^vbg+++xvbg+=ringing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Doctor ^nn++++=Doctor
Pell ^np++++=Pell's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
filled ^vbd+++xvbn+=filled
with ^in++++=with
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
would ^md+prd+++=would
never ^rb++++=never
have ^vb+hv+aux++=have
chosen ^vprf+++xvbnx+=chosen
you ^pp2+pp2+++=you
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
might ^md+pos+++=might
do ^vb+do+vrb++=do
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
choose ^vb++++=choose
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
boy ^nn++++=boy
who ^whp+rel+subj++=who
liked ^xvbn+++xvbn+=liked
clocks ^nns++++=clocks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
chose ^vbd+++xvbnx+=chose
you ^pp2+pp2+++=you
because ^cs+cos+++=because
you ^pp2+pp2+++=you
asked ^vbd+vsua++xvbn+=asked
why ^wrb+who+whcl++=why."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
