By ^in++++=By
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pulled ^vbd+++xvbn+=pulled
on ^in++++=on
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
yellow ^jj+atrb+++=yellow
raincoat ^nn++++=raincoat
and ^cc++++=and
stepped ^vpsv++agls+xvbn+=stepped
into ^in++++=into
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
struck ^vbd+++xvbn+=struck
her ^pp$+pp3+++=her
face ^nn++++=face
like ^in++++=like
thrown ^vbd+++xvbn+=thrown
gravel ^nn++++=gravel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
beam ^nn++++=beam
above ^in+pl+++=above
swept ^nn++++=swept
across ^in+pl+++=across
the ^ati++++=the
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
vanished ^j+++xvbn+=vanished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vbd+++xvbn+=returned
every ^at++++=every
twelve ^cd++++=twelve
seconds ^nns++++=seconds.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
flashes ^nns++++=flashes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
world ^nn++++=world
ceased ^vbd+++xvbn+=ceased
to ^to++++=to
exist ^vbi++++=exist.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
sounded ^vbd+++xvbn+=sounded
a ^at++++=a
third ^nn++++=third
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
followed ^vbd+vprv++xvbn+=followed
it ^pp3+it+++=it
down ^in++++=down
the ^ati++++=the
eastern ^jj+atrb+++=eastern
path ^nn++++=path.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
island ^npl++++=island
well ^rb++++=well
enough ^qlp++++=enough
to ^to++++=to
move ^vbi++++=move
without ^in++++=without
a ^at++++=a
light ^nn++++=light.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
lighthouse ^nn++++=lighthouse,
, ^zz++++=EXTRAWORD
the ^ati++++=the
path ^nn++++=path
curved ^jj++++=curved
between ^in++++=between
two ^cd++++=two
low ^jj+atrb+++=low
ridges ^nns++++=ridges
and ^cc++++=and
descended ^vpsv++agls+xvbn+=descended
toward ^in++++=toward
a ^at++++=a
beach ^nn++++=beach
of ^in++++=of
smooth ^jj+atrb+++=smooth
gray ^np++++=gray
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
The ^ati++++=The
villagers ^nns+nom+++=villagers
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
Widow ^np++++=Widow's
's ^$++++=EXTRAWORD
Shore ^nn++++=Shore.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
the ^ati++++=the
name ^nn++++=name
on ^in++++=on
several ^ap++++=several
maps ^nns++++=maps,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
no ^at++++=no
explanation ^nn+nom+++=explanation
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
weakened ^vbd+++xvbn+=weakened
as ^ql++++=as
she ^pp3a+pp3+++=she
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
hollow ^nn++++=hollow
between ^in++++=between
the ^ati++++=the
ridges ^nns++++=ridges.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
On ^in++++=On
Widow ^np++++=Widow's
's ^$++++=EXTRAWORD
Shore ^nn++++=Shore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
back ^rp++++=back
farther ^rbr++++=farther
than ^in++++=than
Mara ^np+++??+=Mara
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
slashed ^vbd+++xvbn+=slashed
across ^in+pl+++=across
a ^at++++=a
wide ^jj+atrb+++=wide
plain ^nn++++=plain
of ^in++++=of
exposed ^jj+atrb++xvbn+=exposed
sand ^nn++++=sand
and ^cc++++=and
weed ^nn++++=weed.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
its ^pp$+it+++=its
center ^jjr++++=center
stood ^vbd+++xvbn+=stood
the ^ati++++=the
ruins ^nns++++=ruins
of ^in++++=of
a ^at++++=a
stone ^nn++++=stone
arch ^jjb++++=arch,
, ^zz++++=EXTRAWORD
ordinarily ^rb++++=ordinarily
hidden ^vbd+++xvbn+=hidden
beneath ^in+pl+++=beneath
ten ^cd++++=ten
feet ^nns++++=feet
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
arch ^nn++++=arch
hung ^vbd+++xvbn+=hung
a ^at++++=a
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
black ^jj+pred+++=black
with ^in++++=with
age ^nn++++=age
and ^cc++++=and
crusted ^vpsv++agls+xvbn+=crusted
with ^in++++=with
barnacles ^nns+++??+=barnacles.
. ^zz++++=EXTRAWORD
A ^at++++=A
thick ^jj+atrb+++=thick
rope ^nn++++=rope
trailed ^vbd+++xvbn+=trailed
from ^in++++=from
its ^pp$+it+++=its
mouth ^nn++++=mouth
and ^cc++++=and
disappeared ^vpsv++agls+xvbn+=disappeared
beneath ^in+pl+++=beneath
the ^ati++++=the
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
the ^ati++++=the
wind ^nn++++=wind
tore ^vbd+++xvbn+=tore
inland ^jjb++++=inland,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
moved ^vbd+++xvbn+=moved
toward ^in++++=toward
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
note ^nn++++=note
in ^in++++=in
her ^pp$+pp3+++=her
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tide ^nn++++=tide
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
rising ^vbg+++xvbgx+=rising.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
water ^nn++++=water
continued ^vbd+++xvbn+=continued
to ^to++++=to
retreat ^vbi++++=retreat,
, ^zz++++=EXTRAWORD
revealing ^xvbg+++xvbg+=revealing
broken ^xvbn+++xvbn+=broken
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
foundations ^nns+nom+++=foundations
of ^in++++=of
houses ^nns++++=houses.
. ^zz++++=EXTRAWORD
A ^at++++=A
drowned ^jj+++xvbn+=drowned
street ^npl++++=street
emerged ^vbd+++xvbn+=emerged
under ^in++++=under
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
At ^in++++=At
its ^pp$+it+++=its
end ^nn++++=end,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
a ^at++++=a
hundred ^cd++++=hundred
yards ^nns++++=yards
from ^in++++=from
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
a ^at++++=a
pale ^nn++++=pale
light ^jj++++=light
appeared ^jj+++xvbn+=appeared
in ^in++++=in
a ^at++++=a
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
beside ^in+pl+++=beside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara!"
mara ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
voice ^nn++++=voice
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
one ^cd1++++=one
step ^vb++++=step
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
help ^nn++++=help
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
breath ^nn++++=breath
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
belonged ^vprf+++xvbnx+=belonged
to ^in++++=to
her ^pp$+pp3+++=her
younger ^jjr+atrb+++=younger
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
drowned ^vprf+++xvbnx+=drowned
sixteen ^cd++++=sixteen
years ^nns++++=years
earlier ^jjr++++=earlier
in ^in++++=in
a ^at++++=a
river ^nn++++=river
hundreds ^cds++++=hundreds
of ^in++++=of
miles ^nns++++=miles
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Memory ^nn++++=Memory
opened ^vbd+++xvbn+=opened
inside ^jjb++++=inside
her ^pp$+pp3+++=her:
: ^zz++++=EXTRAWORD
a ^at++++=a
summer ^nn++++=summer
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
a ^at++++=a
red ^jj+atrb+++=red
bicycle ^nn++++=bicycle
lying ^vwbg+++xvbg+=lying
in ^in++++=in
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel's
's ^$++++=EXTRAWORD
shoes ^nns++++=shoes
placed ^vwbn+++xvbn+=placed
neatly ^rb++++=neatly
beside ^in+pl+++=beside
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
his ^pp$+pp3+++=his
body ^nn++++=body
downstream ^rb+pl+++=downstream
before ^in++++=before
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara!"
mara ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
figure ^nn++++=figure
behind ^in+pl+++=behind
the ^ati++++=the
window ^nn++++=window
lifted ^vbd+++xvbn+=lifted
one ^cd1++++=one
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
ten ^cd++++=ten
years ^nns++++=years
old ^jj++++=old.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
the ^ati++++=the
blue ^jj+atrb+++=blue
shirt ^nn++++=shirt
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
wearing ^vbg+++xvbgx+=wearing
on ^in++++=on
the ^ati++++=the
day ^nn++++=day
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
walked ^vbd+++xvbn+=walked
toward ^in++++=toward
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Cold ^jj+atrb+++=Cold
mud ^nn++++=mud
closed ^vbd+++xvbn+=closed
over ^in++++=over
her ^pp$+pp3+++=her
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
every ^at++++=every
step ^nn++++=step,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
of ^in++++=of
the ^ati++++=the
drowned ^jj+atrb++xvbn+=drowned
village ^nn+nom+++=village
emerged ^vbd+++xvbn+=emerged.
. ^zz++++=EXTRAWORD
Roofless ^jj+atrb+++=Roofless
cottages ^nns+nom+++=cottages
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
Chimneys ^nns++++=Chimneys
leaned ^vbd+++xvbn+=leaned
beneath ^in+pl+++=beneath
curtains ^nns++++=curtains
of ^in++++=of
weed ^nn++++=weed.
. ^zz++++=EXTRAWORD
Pale ^nn++++=Pale
faces ^nns++++=faces
watched ^vbd+++xvbn+=watched
from ^in++++=from
empty ^jj+atrb+++=empty
doorways ^nns++++=doorways.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
remained ^vbd+++xvbn+=remained
at ^rb++++=at
the ^ati++++=the
far ^rb+pl+++=far
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
took ^vbd+++xvbn+=took
the ^ati++++=the
word ^nn++++=word.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
come ^vprf+++xvbn+=come
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
promised ^vprf+++xvbnx+=promised
to ^to+vcmp+++=to
return ^vbi++++=return
after ^cs+sub+++=after
lunch ^vb++++=lunch,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
instead ^rb+cnj+++=instead
to ^in++++=to
a ^at++++=a
friend ^nn++++=friend's
's ^$++++=EXTRAWORD
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
had ^vbd+hvd+aux++=had
ridden ^vprf+++xvbnx+=ridden
to ^in++++=to
the ^ati++++=the
river ^nn++++=river
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
get ^vb++++=get
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mud ^nn++++=mud
reached ^vbd+++xvbn+=reached
her ^pp$+pp3+++=her
ankles ^nns++++=ankles.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
rushed ^vbd+++xvbn+=rushed
through ^rb+phrv+++=through
channels ^nns++++=channels
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side,
, ^zz++++=EXTRAWORD
streaming ^nvbg+++xvbg+=streaming
outward ^jjb++++=outward
into ^in++++=into
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
lighthouse ^nn++++=lighthouse
beam ^nn++++=beam
passed ^vbd+++xvbn+=passed
across ^in+pl+++=across
the ^ati++++=the
drowned ^jj+++xvbn+=drowned
street ^npl++++=street.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
fraction ^nn+nom+++=fraction
of ^in++++=of
a ^at++++=a
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
the ^ati++++=the
figure ^nn++++=figure
in ^in++++=in
the ^ati++++=the
window ^nn++++=window
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
became ^vbd+++xvbn+=became
thin ^jj++++=thin
and ^cc+phrs+++=and
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
with ^in++++=with
arms ^nns++++=arms
that ^tht+rel+subj++=that
bent ^vwbn+++xvbn+=bent
too ^ql++++=too
many ^ap++++=many
times ^nns++++=times.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
face ^nn++++=face
was ^vbd+bedz+vrb++=was
a ^at++++=a
blank ^jj++++=blank
oval ^jj++++=oval
gleaming ^jj+++xvbg+=gleaming
with ^in++++=with
seawater ^nn++++=seawater.
. ^zz++++=EXTRAWORD
The ^ati++++=The
darkness ^nns+nom+++=darkness
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stumbled ^vbd+++xvbn+=stumbled
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
violently ^rb++++=violently.
. ^zz++++=EXTRAWORD
Figures ^nns++++=Figures
began ^vbd+++xvbn+=began
to ^to++++=to
step ^vbi++++=step
from ^in++++=from
the ^ati++++=the
ruined ^jj+atrb++xvbn+=ruined
houses ^nns++++=houses.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
moved ^vbd+++xvbnx+=moved
without ^in++++=without
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
clothes ^nns++++=clothes
drifting ^vwbg+++xvbg+=drifting
around ^rp++++=around
them ^pp3o+pp3+++=them
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
still ^rb+atrb+++=still
underwater ^jjb+pred+++=underwater.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
and ^cc+phrs+++=and
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
screamed ^vbd+++xvbn+=screamed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
nearly ^rb+down+++=nearly
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
part ^nn++++=part
of ^in++++=of
her ^pp$+pp3+++=her
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
turn ^vbi++++=turn
back ^rb+cnj+++=back,
, ^zz++++=EXTRAWORD
to ^to++++=to
reach ^vbi++++=reach
through ^in++++=through
sixteen ^cd++++=sixteen
years ^nns++++=years
of ^in++++=of
grief ^nn++++=grief
and ^cc++++=and
pull ^vb++++=pull
him ^pp3o+pp3+++=him
home ^nr++++=home.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
lighthouse ^nn++++=lighthouse
beam ^nn++++=beam
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
shore ^nn++++=shore
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
approaching ^jj+atrb++xvbg+=approaching
figures ^nns++++=figures:
: ^zz++++=EXTRAWORD
sailors ^nns++++=sailors
with ^in++++=with
ropes ^nns++++=ropes
around ^in++++=around
their ^pp$+pp3+++=their
throats ^nns++++=throats,
, ^zz++++=EXTRAWORD
women ^nns++++=women
carrying ^vwbg+++xvbg+=carrying
drowned ^jj+atrb++xvbn+=drowned
infants ^nns+nom+++=infants,
, ^zz++++=EXTRAWORD
children ^nns++++=children
with ^in++++=with
shells ^nps++++=shells
where ^wrb+who+++=where
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
ran ^vbd+++xvbn+=ran
harder ^jjr++++=harder.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
path ^nn++++=path
as ^in++++=as
the ^ati++++=the
sea ^npl++++=sea
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+aux++=did
not ^xnot++not++=not
rise ^vb++++=rise
gradually ^rb++++=gradually.
. ^zz++++=EXTRAWORD
A ^at++++=A
black ^jj+atrb+++=black
wall ^nn++++=wall
of ^in++++=of
water ^nn++++=water
surged ^vbd+++xvbn+=surged
through ^in++++=through
the ^ati++++=the
ruins ^nns++++=ruins,
, ^zz++++=EXTRAWORD
shattered ^j+++xvbn+=shattered
against ^in++++=against
the ^ati++++=the
bell ^nn++++=bell
arch ^jjb++++=arch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
raced ^vpsv++agls+xvbn+=raced
across ^in+pl+++=across
the ^ati++++=the
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
gave ^vbd+++xvbn+=gave
one ^cd1++++=one
final ^jj+atrb+++=final
enormous ^jj+atrb+++=enormous
note ^nn++++=note
before ^cs+sub+++=before
the ^ati++++=the
wave ^nn++++=wave
struck ^vbd+++xvbn+=struck
Mara ^np+++??+=Mara
from ^in++++=from
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fell ^vbd+++xvbnx+=fell,
, ^zz++++=EXTRAWORD
rolled ^j+++xvbn+=rolled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
caught ^vbd+++xvbn+=caught
a ^at++++=a
clump ^nn++++=clump
of ^in++++=of
grass ^nn++++=grass
with ^in++++=with
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
dragged ^vbd+++xvbn+=dragged
at ^rb++++=at
her ^pp3o+pp3+++=her
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
Stones ^nns++++=Stones
tumbled ^vbd+++xvbn+=tumbled
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
cold ^jj++++=cold
closed ^jj+++xvbn+=closed
around ^rp++++=around
her ^pp3o+pp3+++=her
ankle ^nn++++=ankle.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
whispered ^vbd+++xvbn+=whispered
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
" ^zz++++="Stay."
stay ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
kicked ^vbd+++xvbn+=kicked
until ^cs+sub+++=until
the ^ati++++=the
grip ^nn++++=grip
released ^vwbn+++xvbn+=released.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
withdrew ^vbd+++xvbn+=withdrew.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
crawled ^vprf+++xvbn+=crawled
up ^rp++++=up
the ^ati++++=the
path ^nn++++=path
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stand ^vb++++=stand
until ^cs+sub+++=until
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
lighthouse ^nn++++=lighthouse
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
candles ^nns++++=candles
still ^rb+atrb+++=still
burned ^jj+++xvbn+=burned.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wooden ^jj+atrb+++=wooden
box ^nn++++=box
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
A ^at++++=A
brass ^nn++++=brass
key ^jjb++++=key
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
its ^pp$+it+++=its
lid ^nn++++=lid.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
locked ^vbd+++xvbn+=locked
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
stripped ^j+++xvbn+=stripped
off ^in+pl+++=off
the ^ati++++=the
raincoat ^nn++++=raincoat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wrapped ^vbd+++xvbn+=wrapped
herself ^ppl+pp3+++=herself
in ^in++++=in
a ^at++++=a
blanket ^nn++++=blanket.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
touch ^vb++++=touch
the ^ati++++=the
box ^nn++++=box
for ^in++++=for
several ^ap++++=several
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hands ^nns++++=hands
shook ^vbd+++xvbn+=shook
too ^rb++++=too
badly ^rb++++=badly.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
inserted ^vbd+++xvbnx+=inserted
the ^ati++++=the
key ^nn++++=key.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lock ^nn++++=lock
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
a ^at++++=a
bundle ^nn++++=bundle
of ^in++++=of
letters ^nns+nom+++=letters
tied ^vbd+++xvbn+=tied
with ^in++++=with
blue ^jj+atrb+++=blue
string ^nn++++=string,
, ^zz++++=EXTRAWORD
a ^at++++=a
church ^npl++++=church
record ^nn++++=record
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
small ^jj+atrb+++=small
silver ^nn++++=silver
handbell ^nn+++??+=handbell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
handbell ^nn+++??+=handbell
had ^vb+hv+vrb++=had
no ^at++++=no
clapper ^nn++++=clapper.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
these ^dt+pdem+++=these
was ^vbd+bedz+vrb++=was
an ^at++++=an
envelope ^nn++++=envelope
bearing ^vwbg+++xvbg+=bearing
her ^pp3o+pp3+++=her
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
opened ^vbd+++xvbn+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Dear ^jj+atrb+++=Dear
Miss ^npt++++=Miss
Venn ^np++++=Venn,
