By ^in++++=By
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
to ^to++++=to
show ^vbi+vprv+tht0++=show
her ^pp$+pp3+++=her
who ^whp+who+++=who
gave ^vbd+++xvbn+=gave
orders ^nns++++=orders
in ^in++++=in
the ^ati++++=the
office ^nn++++=office.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
with ^in++++=with
her ^pp$+pp3+++=her
feather ^nn++++=feather
and ^cc++++=and
scent ^nn++++=scent,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
there ^rn+pl+++=there
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
owned ^vbd+++xvbnx+=owned
the ^ati++++=the
building ^nvbg+++xvbg+=building.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
that ^tht+vcmp+++=that
her ^pp$+pp3+++=her
people ^nns++++=people
had ^vb+hv+vrb++=had
influence ^nn+nom+++=influence
with ^in++++=with
the ^ati++++=the
partners ^nns+nom+++=partners.
. ^zz++++=EXTRAWORD
Alleyne ^np+++??+=Alleyne
would ^md+prd+++=would
lick ^vb++++=lick
the ^ati++++=the
pavement ^nn+nom+++=pavement
for ^in++++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
blotted ^vwbn+++xvbn+=blotted
the ^ati++++=the
tear ^nn++++=tear
in ^in++++=in
the ^ati++++=the
paper ^nn++++=paper
and ^cc++++=and
began ^vbd+++xvbn+=began
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
At ^rb++++=At
ten ^cd++++=ten
minutes ^nns++++=minutes
past ^jjb++++=past
four ^cd++++=four
the ^ati++++=the
thirst ^nn++++=thirst
became ^vbd+++xvbn+=became
unbearable ^jj++++=unbearable.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
stomach ^nn++++=stomach
seemed ^vbd+seem++xvbn+=seemed
lined ^vwbn+++xvbn+=lined
with ^in++++=with
hot ^jj+atrb+++=hot
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
towards ^in++++=towards
the ^ati++++=the
chief ^jjb+atrb+++=chief
clerk ^nn++++=clerk,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
towards ^in++++=towards
the ^ati++++=the
glass ^nn++++=glass
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne's
's ^$++++=EXTRAWORD
silhouette ^nn+nom+++=silhouette
passed ^vbd+++xvbn+=passed
once ^rb+tm+++=once
across ^in+pl+++=across
the ^ati++++=the
blind ^jj++++=blind
and ^cc+phrs+++=and
disappeared ^jj+++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bent ^vbd+++xvbnx+=bent
over ^in++++=over
his ^pp$+pp3+++=his
work ^nn++++=work
for ^in++++=for
another ^dt++++=another
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
a ^at++++=a
man ^nn++++=man
not ^xnot++not++=not
take ^vb++++=take
one ^cd1++++=one
half ^abn++++=half-pint?
- ^zz++++=EXTRAWORD
pint ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Five ^cd++++=Five
minutes ^nns++++=minutes
there ^rn+pl+++=there
and ^cc++++=and
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
The ^ati++++=The
contract ^nn++++=contract
would ^md+prd+++=would
go ^vb++++=go
quicker ^jjr++++=quicker
afterwards ^rb+tm+++=afterwards.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hand ^nn++++=hand
was ^vbd+bedz+vrb++=was
no ^at++++=no
use ^nn++++=use
to ^in++++=to
him ^pp3o+pp3+++=him
in ^in++++=in
this ^dt+dem+++=this
state ^nn++++=state.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
common ^jj+atrb+++=common
sense ^nn++++=sense.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
slipped ^vbd+++xvbnx+=slipped
from ^in++++=from
his ^pp$+pp3+++=his
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
his ^pp$+pp3+++=his
hat ^nn++++=hat
from ^in++++=from
the ^ati++++=the
peg ^nn++++=peg
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
down ^in++++=down
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
evening ^nn++++=evening
was ^vbd+bedz+vrb++=was
raw ^jj+pred+++=raw
and ^cc++++=and
yellow ^nn++++=yellow.
. ^zz++++=EXTRAWORD
Carts ^np+++??+=Carts
jolted ^vbd+++xvbn+=jolted
through ^in++++=through
the ^ati++++=the
traffic ^nn++++=traffic,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
wheels ^nns++++=wheels
grinding ^vwbg+++xvbg+=grinding
mud ^nn++++=mud
against ^in++++=against
the ^ati++++=the
kerbs ^nns+++??+=kerbs.
. ^zz++++=EXTRAWORD
A ^at++++=A
tram ^nn+++??+=tram
bell ^nn++++=bell
clanged ^vbd+++xvbn+=clanged
beyond ^in++++=beyond
the ^ati++++=the
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
walked ^vbd+++xvbn+=walked
rapidly ^rb+cnj+++=rapidly,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
his ^pp$+pp3+++=his
bulk ^nn++++=bulk
made ^vbd+++xvbn+=made
the ^ati++++=the
motion ^nn++++=motion
clumsy ^jj++++=clumsy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
entered ^vbd+++xvbn+=entered
a ^at++++=a
narrow ^jj+atrb+++=narrow
public ^jj+atrb+++=public
house ^npl++++=house
where ^wrb+who+++=where
a ^at++++=a
gas ^nn++++=gas
flame ^nn++++=flame
burned ^vbd+++xvbn+=burned
above ^jjb+atrb+++=above
bottles ^nns++++=bottles
of ^in++++=of
red ^jj++++=red
and ^cc++++=and
green ^nn++++=green
cordial ^jj++++=cordial.
. ^zz++++=EXTRAWORD
" ^zz++++="Half-one,"
half ^abn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
one ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
barman ^nn++++=barman
drew ^vbd+++xvbn+=drew
the ^ati++++=the
porter ^nn++++=porter.
. ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
laid ^vbd+++xvbn+=laid
down ^rb+phrv+++=down
threepence ^nns+nom+++=threepence
and ^cc++++=and
watched ^vbd+++xvbn+=watched
the ^ati++++=the
glass ^nn++++=glass
fill ^vb++++=fill.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
drank ^vbd+++xvbnx+=drank
deeply ^rb++++=deeply.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
mouthful ^nn+nom+++=mouthful
cooled ^vwbn+++xvbn+=cooled
his ^pp$+pp3+++=his
gums ^nns+++??+=gums
and ^cc++++=and
throat ^nn++++=throat;
; ^zz++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
spread ^nn+++xvbn+=spread
warmth ^nn++++=warmth
through ^in++++=through
his ^pp$+pp3+++=his
chest ^nn++++=chest;
; ^zz++++=EXTRAWORD
after ^cs+sub+++=after
the ^ati++++=the
third ^nn++++=third
he ^pp3a+pp3+++=he
set ^vbd+++xvbnx+=set
the ^ati++++=the
glass ^nn++++=glass
down ^in++++=down
and ^cc++++=and
drew ^vbd+++xvbn+=drew
breath ^nn++++=breath
through ^in++++=through
his ^pp$+pp3+++=his
nose ^nn++++=nose.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
better ^jjr+pred+++=better.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
finished ^vbd+++xvbnx+=finished
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
wiped ^j+++xvbn+=wiped
the ^ati++++=the
foam ^nn++++=foam
from ^in++++=from
his ^pp$+pp3+++=his
moustache ^nn++++=moustache
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
seventeen ^cd++++=seventeen.
. ^zz++++=EXTRAWORD
" ^zz++++="Another
another ^dt++++=EXTRAWORD
half ^abn++++=half?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
barman ^nn++++=barman.
. ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
stared ^vbd+++xvbn+=stared
at ^rb++++=at
the ^ati++++=the
wet ^jj+atrb+++=wet
rings ^nns++++=rings
on ^in++++=on
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
would ^md+prd+++=would
settle ^vb++++=settle
him ^pp3o+pp3+++=him
properly ^rb++++=properly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
shook ^vbd+++xvbnx+=shook
his ^pp$+pp3+++=his
head ^nn++++=head
and ^cc++++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned,
, ^zz++++=EXTRAWORD
the ^ati++++=the
chief ^jjb+atrb+++=chief
clerk ^nn++++=clerk
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne
has ^vbz+hvz+aux++=has
asked ^vprf+++xvbnx+=asked
for ^in+ppvb+++=for
the ^ati++++=the
contract ^nn++++=contract."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
ready ^jj++++=ready
yet ^rb++++=yet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
bring ^vb++++=bring
it ^pp3+it+++=it
in ^in++++=in
when ^wrb+who+++=when
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
chief ^jjb+atrb+++=chief
clerk ^nn++++=clerk
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
copied ^jj+atrb++xvbn+=copied
sheets ^nns++++=sheets,
, ^zz++++=EXTRAWORD
counted ^j+++xvbn+=counted
them ^pp3o+pp3+++=them
and ^cc++++=and
put ^vb+++xvbn+=put
them ^pp3o+pp3+++=them
down ^rp++++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
had ^vb+hv+aux++=had
better ^jjr++++=better
make ^vb++++=make
haste ^nn++++=haste."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
worked ^vbd+++xvbn+=worked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
had ^vbd+hvd+aux++=had
soothed ^vprf+++xvbnx+=soothed
his ^pp$+pp3+++=his
throat ^nn++++=throat
but ^cc++++=but
loosened ^vbd+++xvbn+=loosened
his ^pp$+pp3+++=his
thoughts ^nns++++=thoughts.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
sentence ^nn+nom+++=sentence
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
lengthen ^vbi++++=lengthen
as ^ql++++=as
he ^pp3a+pp3+++=he
copied ^vbd+++xvbnx+=copied
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
indemnity ^nn+nom+++=indemnity,
, ^zz++++=EXTRAWORD
aforesaid ^j+++xvbn+=aforesaid
and ^cc++++=and
hereinafter ^nn+nom+++=hereinafter
marched ^vbd+++xvbn+=marched
across ^in+pl+++=across
the ^ati++++=the
page ^nn++++=page
and ^cc++++=and
then ^rn+tm+++=then
returned ^vbd+++xvbn+=returned
upon ^in++++=upon
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
Twice ^rb++++=Twice
he ^pp3a+pp3+++=he
omitted ^vbd+++xvbnx+=omitted
a ^at++++=a
line ^nn++++=line
and ^cc++++=and
had ^md"++pmd"++=had
to ^md+nec+++=to
scrape ^vb++++=scrape
the ^ati++++=the
ink ^nn++++=ink
with ^in++++=with
a ^at++++=a
blade ^nn++++=blade.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wrist ^nn++++=wrist
ached ^vbd+++xvbn+=ached.
. ^zz++++=EXTRAWORD
The ^ati++++=The
office ^nn++++=office
grew ^vbd+++xvbn+=grew
darker ^jjr++++=darker;
; ^zz++++=EXTRAWORD
one ^pn++++=one
by ^in++++=by
one ^cd1++++=one
the ^ati++++=the
gas ^nn++++=gas
jets ^nns++++=jets
were ^vbd+bed+aux++=were
lit ^vpsv++agls+xvbnx+=lit,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
yellow ^jj+atrb+++=yellow
pools ^nns++++=pools
above ^in+pl+++=above
the ^ati++++=the
desks ^nns++++=desks.
. ^zz++++=EXTRAWORD
At ^rb++++=At
five ^cd++++=five
o'clock ^rb++++=o'clock
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne
came ^vbd+++xvbn+=came
out ^rb+phrv+++=out
in ^in+ppvb+++=in
person ^nn++++=person.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
did ^vbd+dod+aux++=did
not ^xnot++not++=not
rise ^vb++++=rise.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
doing ^vbg+++xvbgx+=doing
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Doing
doing ^vbg+++xvbg+=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
finished ^jj+++xvbn+=finished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
finished ^jj+++xvbn+=finished!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Every ^at++++=Every
head ^nn++++=head
in ^in++++=in
the ^ati++++=the
office ^nn++++=office
bent ^vbd+++xvbn+=bent
lower ^jjr++++=lower.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
the ^ati++++=the
pages ^nns++++=pages
and ^cc++++=and
flicked ^vpsv++agls+xvbn+=flicked
through ^in+ppvb+++=through
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Two
two ^cd++++=EXTRAWORD
pages ^nns++++=pages
and ^cc++++=and
a ^at++++=a
quarter ^nn++++=quarter.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
this ^dt+dem+++=this
your ^pp$+pp2+++=your
notion ^nn++++=notion
of ^in++++=of
urgent ^jj+atrb+++=urgent
work ^nn++++=work?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
notion ^nn++++=notion,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
little ^jj+atrb+++=little
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
smooth ^jj++++=smooth
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
in ^in++++=in
his ^pp$+pp3+++=his
stomach ^nn++++=stomach
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
sour ^jj++++=sour.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
asked ^vbd+vsua+tht0+xvbnx+=asked
you ^pp2+pp2+++=you
a ^at++++=a
question ^nn+nom+++=question,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
your ^pp$+pp2+++=your
notion ^nn++++=notion
of ^in++++=of
urgent ^jj+atrb+++=urgent
work ^nn++++=work?
? ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
to ^in++++=to
copy ^nn++++=copy
the ^ati++++=the
remainder ^nn+nom+++=remainder
myself ^ppl+pp1+++=myself?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
heard ^vbd+vprv+tht0+xvbn+=heard
a ^at++++=a
chair ^nn++++=chair
creak ^vb++++=creak
somewhere ^rb++++=somewhere
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne
continued ^vbd+++xvbn+=continued,
, ^zz++++=EXTRAWORD
raising ^jj+++xvbg+=raising
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
here ^rn+pl+++=here
to ^to++++=to
perform ^vbi++++=perform
your ^pp$+pp2+++=your
duties ^nns++++=duties?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbnx+=said
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly.
exactly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
to ^to++++=to
say ^vbi+vpub+++=say.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
never ^rb++++=never
have ^vb+hv+vrb++=have
anything ^pn++++=anything
to ^to++++=to
say ^vbi+vpub+++=say
when ^wrb+who+whcl++=when
called ^jj+++xvbn+=called
to ^in++++=to
account ^nn++++=account."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Farrington ^np+++??+=Farrington
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
came ^vbd+++xvbn+=came
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
judged ^vprf+++xvbnx+=judged
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
too ^ql++++=too
much ^ap++++=much
to ^to++++=to
say ^vbi+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
clerk ^nn++++=clerk
at ^rb++++=at
the ^ati++++=the
far ^rb+pl+++=far
desk ^nn++++=desk
choked ^vbd+++xvbn+=choked.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
gave ^vbd+++xvbn+=gave
a ^at++++=a
short ^jj+atrb+++=short
snort ^nn++++=snort
and ^cc++++=and
turned ^vbd+++xvbn+=turned
it ^pp3+it+++=it
into ^in++++=into
a ^at++++=a
cough ^nn++++=cough.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne's
's ^$++++=EXTRAWORD
face ^vb++++=face
changed ^vbd+++xvbn+=changed
from ^in++++=from
pink ^nn++++=pink
to ^in++++=to
crimson ^nn+++??+=crimson.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
meant ^vbd+vprv++xvbnx+=meant
no ^at++++=no
offence ^nn+nom+++=offence,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
only ^rb+down+splt++=only
answering ^vbg+++xvbgx+=answering,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Answering!
answering ^vbg+++xvbg+=EXTRAWORD
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
call ^vb++++=call
insolence ^nn+nom+++=insolence
an ^at++++=an
answer ^nn++++=answer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Alleyne ^np++++=Alleyne
looked ^vbd+++xvbn+=looked
around ^rp++++=around
the ^ati++++=the
office ^nn++++=office
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
bowed ^jj+atrb++xvbn+=bowed
shoulders ^nns+nom+++=shoulders
trembling ^vwbg+++xvbg+=trembling.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mouth ^nn++++=mouth
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
shut ^vbd+++xvbn+=shut.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
apologise ^vb++++=apologise
at ^rb++++=at
once ^rb"+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
beg ^vb++++=beg
your ^pp$+pp2+++=your
pardon ^nn++++=pardon,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
apology ^nn++++=apology."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry
for ^in++++=for
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
insolent ^jj+pred+++=insolent
and ^cc++++=and
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
regret ^vb++++=regret
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Farrington ^np++++=Farrington's
's ^$++++=EXTRAWORD
fist ^nn++++=fist
closed ^vbd+++xvbn+=closed
beneath ^in+pl+++=beneath
the ^ati++++=the
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
insolent ^jj+pred+++=insolent,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
regret ^vb++++=regret
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
