On ^in++++=On
attractive ^jj++++=attractive
in ^cs+sub+++=in
that ^cs"++++=that
family ^nn++++=family."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They've
they ^pp3a+pp3+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
decent ^jj++++=decent
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Decent!
decent ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
People ^nns++++=People
are ^vb+ber+vrb++=are
decent ^jj+pred+++=decent
to ^in++++=to
the ^ati++++=the
postman ^nn++++=postman."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Snip ^np+++??+=Snip.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
dreadful ^jj+atrb+++=dreadful
moment ^nn++++=moment
Reggie ^np+++??+=Reggie
saw ^vbd+vprv+tht0+xvbn+=saw
himself ^ppl+pp3+++=himself
detained ^vbd+++xvbn+=detained
until ^in++++=until
luncheon ^nn++++=luncheon,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
until ^in++++=until
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
until ^cs+sub+++=until
the ^ati++++=the
cab ^nn++++=cab
arrived ^vbd+++xvbn+=arrived
to ^to++++=to
take ^vbi++++=take
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
station ^nn+nom+++=station
in ^in++++=in
the ^ati++++=the
grey ^np++++=grey
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
write ^vb++++=write
to ^in++++=to
Anne ^np++++=Anne
from ^in++++=from
Southampton ^np++++=Southampton.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
ship ^nn++++=ship.
. ^zz++++=EXTRAWORD
" ^zz++++="Dear
dear ^jj+atrb+++=EXTRAWORD
Anne ^np++++=Anne,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant
to ^to+vcmp+++=to
ask ^vbi++++=ask
you ^pp2+pp2+++=you
something ^pn++++=something,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
mater ^jjr++++=mater
wanted ^jj+++xvbn+=wanted
me ^pp1o+pp1+++=me
to ^to++++=to
read ^vbn+vprv++xvbn+=read
aloud ^rb++++=aloud
" ^zz++++="
Good ^jj+atrb+++=Good
heavens ^nns++++=heavens!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bent ^vbd+++xvbnx+=bent
and ^cc+phrs+++=and
kissed ^vbd+++xvbn+=kissed
his ^pp$+pp3+++=his
mother ^nn++++=mother
on ^in++++=on
the ^ati++++=the
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="Sorry,
sorry ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mater ^jjr++++=mater.
. ^zz++++=EXTRAWORD
Absolutely ^rb+amp+++=Absolutely
must ^md+nec+++=must
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Reggie!"
reggie ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Reggie,
reggie ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forbid ^vb+vsua+tht0++=forbid
you ^pp2+pp2+++=you
to ^in++++=to
" ^zz++++="
But ^cc++++=But
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
escaped ^vprf+++xvbnx+=escaped.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
across ^in+pl+++=across
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
past ^jjb++++=past
the ^ati++++=the
maid ^nn++++=maid
who ^whp+rel+subj++=who
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
into ^in++++=into
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
with ^in++++=with
such ^abl++++=such
violence ^nn+nom+++=violence
that ^tht+rel+obj++=that
it ^pp3+it+++=it
seemed ^vbd+seem+tht0+xvbn+=seemed
the ^ati++++=the
whole ^jj+atrb+++=whole
house ^npl++++=house
had ^vbd+hvd+aux++=had
screamed ^vprf+++xvbnx+=screamed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
shone ^vbd+++xvbn+=shone,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale
and ^cc++++=and
glassy ^nn+++??+=glassy,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
a ^at++++=a
rinsed ^jj+atrb++xvbn+=rinsed
blue ^jj+atrb+++=blue
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Drops ^nns++++=Drops
fell ^vbd+++xvbn+=fell
from ^in++++=from
the ^ati++++=the
elms ^nns++++=elms
with ^in++++=with
little ^ap++++=little
separate ^nn+nom+++=separate
taps ^vbz++++=taps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hedges ^nns++++=hedges
breathed ^vbd+++xvbn+=breathed
out ^rp+pl+++=out
the ^ati++++=the
sweet ^nn++++=sweet,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
smell ^nn++++=smell
of ^in++++=of
briar ^nn++++=briar
and ^cc++++=and
wet ^jj+atrb+++=wet
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Reggie ^np+++??+=Reggie
walked ^vbd+++xvbn+=walked
quickly ^rb++++=quickly
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
laughing ^nvbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
Free ^jj++++=Free!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^npl++++=house
receded ^vbd+++xvbn+=receded
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
the ^ati++++=the
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
scissors ^nns++++=scissors,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lilac ^jj+atrb+++=lilac
quilt ^nn++++=quilt
all ^rb++++=all
of ^in++++=of
it ^pp3+it+++=it
sank ^vbd+++xvbn+=sank
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
road ^nn++++=road
curved ^jj++++=curved,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beyond ^in++++=beyond
the ^ati++++=the
wet ^jj+atrb+++=wet
fields ^nns++++=fields
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
Harcourts ^np+++??+=Harcourts'
' ^zz++++=EXTRAWORD
chimneys ^nns++++=chimneys.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
pace ^nn++++=pace
slackened ^vbd+++xvbn+=slackened.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
Anne ^np++++=Anne.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
plain ^jj+atrb+++=plain
fact ^nn++++=fact.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
beautiful ^jj+pred+++=beautiful
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was;
; ^zz++++=EXTRAWORD
not ^xnot++not++=not
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
money ^nn++++=money
though ^cs+sub+++=though
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
idiotic ^jj+pred+++=idiotic
to ^to++++=to
pretend ^vbi+vprv+++=pretend
that ^tht+vcmp+++=that
money ^nn++++=money
did ^vbd+dod+aux++=did
not ^xnot++not++=not
make ^vb++++=make
Rhodesia ^np++++=Rhodesia
look ^vb++++=look
less ^rbr++++=less
alarming ^jj+++xvbg+=alarming;
; ^zz++++=EXTRAWORD
not ^xnot++not++=not
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
listened ^vbd+++xvbnx+=listened
to ^in++++=to
him ^pp3o+pp3+++=him
and ^cc++++=and
knew ^vbd+vprv++xvbn+=knew
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
be ^vbi++vrb++=be
amusing ^jj+pred+++=amusing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
the ^ati++++=the
way ^nn++++=way
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
a ^at++++=a
table ^nn++++=table,
, ^zz++++=EXTRAWORD
swinging ^jj+atrb++xvbg+=swinging
one ^cd1++++=one
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
the ^ati++++=the
little ^jj+atrb+++=little
crease ^nn++++=crease
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
mouth ^nn++++=mouth
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
puzzled ^vpsv++agls+xvbnx+=puzzled.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
even ^rb++++=even
her ^pp3o+pp3+++=her
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
lately ^rb+tm+++=lately
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
make ^vbi++++=make
him ^pp3o+pp3+++=him
feel ^vb+vprv+++=feel
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
running ^vbg+++xvbgx+=running
downstairs ^jjb++++=downstairs
in ^in++++=in
the ^ati++++=the
dark ^jj++++=dark
and ^cc++++=and
had ^vbd+hvd+aux++=had
missed ^vprf+++xvbnx+=missed
the ^ati++++=the
last ^rb++++=last
step ^vb++++=step.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
liked ^vbd+++xvbnx+=liked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Surely ^rb++++=Surely
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
things ^nns++++=things
she ^pp3a+pp3+++=she
told ^vbd+vpub+tht0+xvbnx+=told
nobody ^pn++++=nobody
else ^rb+cnj+++=else:
: ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
hated ^vbd+++xvbnx+=hated
boiled ^vbd+++xvbn+=boiled
milk ^nn++++=milk;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
aunt ^npt++++=aunt's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
dream ^nn++++=dream
of ^in++++=of
teaspoons ^nns+++??+=teaspoons;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
at ^rb++++=at
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
stolen ^vprf+++xvbnx+=stolen
a ^at++++=a
peach ^nn++++=peach
and ^cc++++=and
buried ^jj+++xvbn+=buried
the ^ati++++=the
stone ^nn++++=stone
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
pillow ^nn++++=pillow
from ^in++++=from
remorse ^nn++++=remorse.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
said ^vprf++tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
dearest ^jjt+atrb+++=dearest
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
girl ^nn++++=girl
could ^md+pos+++=could
have ^vb+hv+vrb++=have
a ^at++++=a
dearest ^jjt+atrb+++=dearest
friend ^nn++++=friend
and ^cc++++=and
marry ^vb++++=marry
somebody ^pn++++=somebody
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
The ^ati++++=The
somebody ^pn++++=somebody
else ^rb+cnj+++=else
appeared ^vbd+seem++xvbn+=appeared
at ^rb++++=at
once ^rb"+tm+++=once
in ^in++++=in
Reggie ^np++++=Reggie's
's ^$++++=EXTRAWORD
mind ^nn++++=mind:
: ^zz++++=EXTRAWORD
a ^at++++=a
tall ^jj+atrb+++=tall,
, ^zz++++=EXTRAWORD
bronzed ^jj+atrb++xvbn+=bronzed
chap ^nn++++=chap
with ^in++++=with
clean ^jj++++=clean-cut
- ^zz++++=EXTRAWORD
cut ^xvbn+++xvbn+=EXTRAWORD
features ^nns++++=features
and ^cc++++=and
a ^at++++=a
quiet ^jj+atrb+++=quiet
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
a ^at++++=a
chap ^nn++++=chap
who ^whp+rel+subj++=who
entered ^vbd+++xvbn+=entered
drawing ^nvbg+++xvbg+=drawing
rooms ^nns++++=rooms
without ^in++++=without
knocking ^nn++++=knocking
over ^in++++=over
footstools ^nns+++??+=footstools.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
probably ^rb++splt++=probably
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
cavalry ^nn++++=cavalry.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
look ^vb++++=look
at ^rb++++=at
Anne ^np++++=Anne
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
understood ^vbd+vprv++xvbnx+=understood
women ^nns++++=women,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
ties ^nns++++=ties
would ^md+prd+++=would
never ^rb++splt++=never
resemble ^vb++++=resemble
cats ^nns++++=cats.
. ^zz++++=EXTRAWORD
" ^zz++++="Rot,"
rot ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Reggie ^np+++??+=Reggie
muttered ^vbd+++xvbn+=muttered,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking
a ^at++++=a
puddle ^nn+++??+=puddle
with ^in++++=with
his ^pp$+pp3+++=his
stick ^nn++++=stick.
. ^zz++++=EXTRAWORD
A ^at++++=A
shower ^nn++++=shower
of ^in++++=of
diamonds ^nns++++=diamonds
flew ^vbd+++xvbn+=flew
into ^in++++=into
the ^ati++++=the
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
hedge ^nn++++=hedge,
, ^zz++++=EXTRAWORD
hollyhocks ^nns+++??+=hollyhocks
glowed ^vbd+++xvbn+=glowed
pink ^jj++++=pink
and ^cc++++=and
wine ^nn++++=wine-red
- ^zz++++=EXTRAWORD
red ^jj++++=EXTRAWORD
against ^in++++=against
a ^at++++=a
cottage ^nn+nom+++=cottage
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
looked ^vbd+++xvbn+=looked
absurdly ^rb++++=absurdly
hopeful ^jj++++=hopeful
after ^in++++=after
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
leaves ^nns++++=leaves
flashed ^vbd+++xvbn+=flashed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
clouds ^nns++++=clouds
sailed ^vbd+++xvbn+=sailed,
, ^zz++++=EXTRAWORD
a ^at++++=a
thrush ^nn+++??+=thrush
shook ^vbd+++xvbn+=shook
itself ^ppl++++=itself
and ^cc++++=and
began ^vbd+++xvbn+=began
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
impossible ^jj++++=impossible
that ^tht+jcmp+++=that
on ^rp++++=on
such ^abl++++=such
a ^at++++=a
morning ^nn++++=morning
Anne ^np++++=Anne
could ^md+pos+++=could
say ^vb+vpub+++=say
no ^rb++++=no.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
she ^pp3a+pp3+++=she
might ^md+pos+++=might.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
Harcourts ^np+++??+=Harcourts'
' ^zz++++=EXTRAWORD
gate ^nn++++=gate
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped
to ^to++++=to
adjust ^vbi++++=adjust
the ^ati++++=the
tie ^nn++++=tie
in ^in++++=in
the ^ati++++=the
tiny ^jj+atrb+++=tiny
oval ^jj+atrb+++=oval
mirror ^nn++++=mirror
of ^in++++=of
his ^pp$+pp3+++=his
cigarette ^nn+nom+++=cigarette
case ^nn++++=case.
. ^zz++++=EXTRAWORD
Still ^rb+atrb+++=Still
frightful ^jj++++=frightful.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loosened ^vbd+++xvbnx+=loosened
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
tightened ^j+++xvbn+=tightened
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
the ^ati++++=the
knot ^nn++++=knot
slightly ^rb+down+++=slightly
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left
and ^cc++++=and
succeeded ^nn+++xvbn+=succeeded
only ^rb+down+++=only
in ^in++++=in
making ^xvbg+++xvbg+=making
the ^ati++++=the
orange ^nn++++=orange
line ^nn++++=line
more ^rbr++++=more
prominent ^jj++++=prominent.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
it ^pp3+it+++=it
be ^vb+be+vrb++=be
prominent ^jj+pred+++=prominent.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
it ^pp3+it+++=it
blaze ^nn++++=blaze.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
proposing ^vbg+++xvbg+=proposing
with ^in++++=with
his ^pp$+pp3+++=his
tie ^nn++++=tie.
. ^zz++++=EXTRAWORD
The ^ati++++=The
front ^jjb+atrb+++=front
door ^nn++++=door
stood ^vbd+++xvbn+=stood
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
a ^at++++=a
piano ^nn++++=piano
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
played ^vbd+++xvbn+=played,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
softly ^rb++++=softly
and ^cc+phrs+++=and
badly ^rb++++=badly.
. ^zz++++=EXTRAWORD
A ^at++++=A
maid ^np++++=maid
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
Miss ^npt++++=Miss
Anne ^np++++=Anne
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
" ^zz++++="Shall
shall ^md+prd+++=EXTRAWORD
I ^pp1a+pp1+++=I
announce ^vb+vpub+tht0++=announce
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
thanks ^rb+dspt+++=thanks.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
the ^ati++++=the
way ^nn++++=way."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
cool ^vb++++=cool
hall ^npl++++=hall.
. ^zz++++=EXTRAWORD
A ^at++++=A
blue ^jj+atrb+++=blue
parasol ^nn++++=parasol
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
piano ^nn++++=piano,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beside ^in+pl+++=beside
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
a ^at++++=a
vase ^nn++++=vase
of ^in++++=of
cream ^nn++++=cream
roses ^nns++++=roses
shedding ^vwbg+++xvbg+=shedding
petals ^nns++++=petals
on ^in++++=on
the ^ati++++=the
polished ^jj+atrb+++=polished
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
open ^jj++++=open
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
windows ^nns++++=windows
came ^vbd+++xvbn+=came
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
snipping ^xvbg+++xvbg+=snipping.
. ^zz++++=EXTRAWORD
Snipping ^np+++??+=Snipping!
! ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
his ^pp$+pp3+++=his
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
followed ^vprf+++xvbnx+=followed
him ^pp3o+pp3+++=him
with ^in++++=with
the ^ati++++=the
gardening ^jj+atrb++xvbg+=gardening
scissors ^nns++++=scissors.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
Anne ^np++++=Anne
beyond ^in++++=beyond
the ^ati++++=the
terrace ^nn++++=terrace,
, ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=cutting
sweet ^jj+atrb+++=sweet
peas ^nns++++=peas.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wore ^vbd+++xvbnx+=wore
a ^at++++=a
pale ^nn++++=pale
blue ^jj+atrb+++=blue
frock ^nn++++=frock
and ^cc++++=and
a ^at++++=a
broad ^jj+atrb+++=broad
hat ^nn++++=hat
pushed ^vwbn+++xvbn+=pushed
back ^jjb++++=back
from ^in++++=from
her ^pp$+pp3+++=her
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wet ^jj+atrb+++=wet
lawn ^nn++++=lawn
shone ^vbd+++xvbn+=shone
about ^rb++++=about
her ^pp3o+pp3+++=her
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
path ^nn++++=path,
, ^zz++++=EXTRAWORD
two ^cd++++=two
white ^jj+atrb+++=white
doves ^nns++++=doves
strutted ^vbd+++xvbn+=strutted
near ^in+pl+++=near
a ^at++++=a
stone ^nn++++=stone
basin ^nn++++=basin,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
breasts ^nns++++=breasts
changing ^vwbg+++xvbg+=changing
from ^in++++=from
pearl ^nn++++=pearl
to ^in++++=to
pink ^jj++++=pink
as ^ql++++=as
they ^pp3a+pp3+++=they
moved ^vbd+++xvbnx+=moved.
. ^zz++++=EXTRAWORD
Anne ^np++++=Anne
looked ^vbd+++xvbn+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Reggie!"
reggie ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
brightness ^nns+nom+++=brightness,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
sudden ^jj++++=sudden
pleased ^jj+++xvbn+=pleased
look ^vb++++=look.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
heart ^nn++++=heart
gave ^vbd+++xvbn+=gave
one ^cd1++++=one
enormous ^jj+atrb+++=enormous
thump ^nn++++=thump.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
come ^vprf+++xvbn+=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
without ^in++++=without
saying ^xvbg+++xvbg+=saying
good ^jj++++=good-bye."
- ^zz++++=EXTRAWORD
bye ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Rather ^rb+cnj+++=Rather
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
down ^in++++=down
the ^ati++++=the
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
Anne ^np++++=Anne
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
her ^pp$+pp3+++=her
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
sweet ^jj+atrb+++=sweet
peas ^nns++++=peas;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
two ^cd++++=two
of ^in++++=of
her ^pp$+pp3+++=her
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
