When ^wrb+who+++=When
moderated ^vprf+++xvbnx+=moderated
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
attended ^vbd+++xvbnx+=attended
Mass ^nn++++=Mass,
, ^zz++++=EXTRAWORD
kept ^j+++xvbn+=kept
his ^pp$+pp3+++=his
accounts ^nns++++=accounts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sent ^vbd+++xvbn+=sent
a ^at++++=a
Christmas ^np++++=Christmas
card ^nn++++=card
to ^in++++=to
his ^pp$+pp3+++=his
employer ^nn+nom+++=employer.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
for ^in++++=for
nearly ^rb+down+++=nearly
three ^cd++++=three
years ^nns++++=years.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
he ^pp3a+pp3+++=he
treated ^vbd+++xvbnx+=treated
Polly ^np+++??+=Polly
as ^in++++=as
a ^at++++=a
child ^nn++++=child.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua++xvbnx+=asked
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
to ^in++++=to
the ^ati++++=the
pantomime ^nn++++=pantomime
and ^cc++++=and
brought ^vbd+++xvbn+=brought
her ^pp$+pp3+++=her
a ^at++++=a
paper ^nn++++=paper
bag ^nn++++=bag
of ^in++++=of
sugared ^jj+atrb+++=sugared
almonds ^nns++++=almonds
after ^in++++=after
a ^at++++=a
commercial ^jj+atrb+++=commercial
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
correcting ^jj+++xvbg+=correcting
her ^pp3o+pp3+++=her
pronunciation ^nn+nom+++=pronunciation
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
read ^vbd+vprv++xvbnx+=read
the ^ati++++=the
evening ^nn++++=evening
paper ^nn++++=paper
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
repeat ^vb++++=repeat
the ^ati++++=the
word ^nn++++=word,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
at ^in+ppvb+++=at
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=would
laugh ^vb++++=laugh
too ^ql++++=too.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
private ^jj+atrb+++=private
jokes ^nns++++=jokes.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
entered ^vbd+++xvbn+=entered
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
the ^ati++++=the
jokes ^nns++++=jokes
ceased ^vbd+++xvbn+=ceased,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
smiles ^nn++++=smiles
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
Polly ^np+++??+=Polly
carrying ^vwbg+++xvbg+=carrying
hot ^jj+atrb+++=hot
water ^nn++++=water
upstairs ^jjb++++=upstairs
at ^in++++=at
an ^at++++=an
hour ^nn++++=hour
when ^wrb+who+++=when
no ^at++++=no
hot ^jj+atrb+++=hot
water ^nn++++=water
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
requested ^vpsv++agls+xvbnx+=requested.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Doran ^np++++=Doran's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
withdraw ^vb++++=withdraw
from ^in++++=from
the ^ati++++=the
kitchen ^nn++++=kitchen
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
returning ^vbg+++xvbg+=returning
from ^in++++=from
Benediction ^np+nom++??+=Benediction,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
them ^pp3o+pp3+++=them
alone ^rb++++=alone
in ^in++++=in
the ^ati++++=the
parlour ^nn++++=parlour,
, ^zz++++=EXTRAWORD
Polly ^np+++??+=Polly
seated ^vbd+++xvbn+=seated
at ^rb++++=at
the ^ati++++=the
piano ^nn++++=piano
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Doran ^np++++=Doran
standing ^vwbg+++xvbg+=standing
too ^ql++++=too
near ^in+pl+++=near
the ^ati++++=the
stool ^nn++++=stool.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
appeared ^jj+++xvbn+=appeared
confused ^jj+++xvbn+=confused
enough ^qlp++++=enough.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
she ^pp3a+pp3+++=she
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
A ^at++++=A
foolish ^jj+atrb+++=foolish
mother ^nn++++=mother
might ^md+pos+++=might
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
an ^at++++=an
uproar ^nn++++=uproar
at ^in++++=at
the ^ati++++=the
first ^od++++=first
sign ^vb++++=sign
and ^cc+phrs+++=and
sent ^vbd+++xvbn+=sent
the ^ati++++=the
man ^nn++++=man
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
would ^md+prd+++=would
have ^vb+hv+aux++=have
left ^vprf+++xvbnx+=left
the ^ati++++=the
girl ^nn++++=girl
with ^in++++=with
whispers ^nns+nom+++=whispers
and ^cc++++=and
no ^at++++=no
result ^nn++++=result.
. ^zz++++=EXTRAWORD
A ^at++++=A
prudent ^jj+atrb+++=prudent
woman ^nn++++=woman
allowed ^vwbn+++xvbn+=allowed
matters ^nns+nom+++=matters
to ^to++++=to
declare ^vbi+vpub+++=declare
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
had ^vbd+hvd+aux++=had
raised ^vprf+++xvbnx+=raised
two ^cd++++=two
children ^nns++++=children,
, ^zz++++=EXTRAWORD
conducted ^j+++xvbn+=conducted
a ^at++++=a
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
faced ^xvbn+++xvbn+=faced
a ^at++++=a
drunken ^jj+atrb+++=drunken
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
collected ^vbd+++xvbn+=collected
debts ^nns++++=debts
from ^in++++=from
men ^nns++++=men
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not
meet ^vb++++=meet
her ^pp$+pp3+++=her
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
indignation ^nn+nom+++=indignation,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
useful ^jj+pred+++=useful,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+aux++=be
properly ^rb++splt++=properly
timed ^vpsv++agls+xvbnx+=timed.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
last ^jj+atrb+++=last
Sunday ^nr++++=Sunday
in ^in++++=in
June ^nr++++=June,
, ^zz++++=EXTRAWORD
after ^in++++=after
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
called ^vbd+++xvbnx+=called
Polly ^np+++??+=Polly
into ^in++++=into
her ^pp$+pp3+++=her
room ^nn++++=room
and ^cc++++=and
shut ^vb+++xvbn+=shut
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bells ^nns++++=bells
of ^in++++=of
St ^npt++++=St.
. ^zz++++=EXTRAWORD
George ^np++++=George's
's ^$++++=EXTRAWORD
sounded ^vbd+++xvbn+=sounded
over ^in++++=over
the ^ati++++=the
roofs ^nns++++=roofs.
. ^zz++++=EXTRAWORD
A ^at++++=A
tram ^nn++++=tram
clanged ^vbd+++xvbn+=clanged
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
room ^nn++++=room
Jack ^np++++=Jack
was ^vbd+bedz+aux++=was
telling ^nvbg+++xvbg+=telling
someone ^pn++++=someone
that ^cs+sub+++=that
a ^at++++=a
Dane ^nn++++=Dane
could ^md+pos+++=could
carry ^vb++++=carry
two ^cd++++=two
barrels ^nns++++=barrels
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
nobody ^pn++++=nobody
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
sat ^vbd+++xvbn+=sat
beside ^in+pl+++=beside
the ^ati++++=the
washstand ^nn+++??+=washstand.
. ^zz++++=EXTRAWORD
Polly ^np+++??+=Polly
remained ^vwbn+++xvbn+=remained
by ^in++++=by
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
mother ^npt++++=mother
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Polly ^np+++??+=Polly
looked ^vbd+++xvbn+=looked
down ^rp++++=down.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
tears ^nns++++=tears,
, ^zz++++=EXTRAWORD
denials ^nns+nom+++=denials
that ^tht+rel+subj++=that
altered ^vbd+++xvbn+=altered
into ^in++++=into
admissions ^nns++++=admissions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
admissions ^nns++++=admissions
softened ^vwbn+++xvbn+=softened
by ^in++++=by
assurances ^nns+nom+++=assurances.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
not ^xnot++not++=not
meant ^vprf+++xvbn+=meant
anything ^pn++++=anything
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
loved ^vbd+++xvbnx+=loved
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
said ^vprf++tht0+xvbnx+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
always ^rb++++=always
be ^vb+be+vrb++=be
her ^pp$+pp3+++=her
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
exactly ^rb++++=exactly
spoken ^vprf+++xvbn+=spoken
about ^in++++=about
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
exactly ^rb++++=exactly.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
listened ^vbd+++xvbn+=listened
without ^in++++=without
interrupting ^nn++++=interrupting.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Polly ^np+++??+=Polly
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
handed ^vbd+++xvbnx+=handed
her ^pp$+pp3+++=her
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
handkerchief ^nn++++=handkerchief.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
long ^jj++++=long?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Polly ^np+++??+=Polly
whispered ^vbd+vpub++xvbn+=whispered
the ^ati++++=the
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney's
's ^$++++=EXTRAWORD
face ^nn++++=face
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
change ^nn++++=change.
. ^zz++++=EXTRAWORD
The ^ati++++=The
affair ^nn++++=affair
had ^vbd+hvd+aux++=had
advanced ^vprf+++xvbnx+=advanced
farther ^rbr++++=farther
than ^in++++=than
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
supposed ^vprf+++xvbnx+=supposed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
farther ^rbr++++=farther
than ^in++++=than
she ^pp3a+pp3+++=she
could ^md+pos+++=could
use ^vb++++=use.
. ^zz++++=EXTRAWORD
A ^at++++=A
line ^nn++++=line
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
crossed ^vpsv++agls+xvbnx+=crossed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
society ^nn++++=society,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
ignored ^vbd+++xvbn+=ignored
many ^ap++++=many
things ^nns++++=things
provided ^vbd+vsua+tht0+xvbn+=provided
they ^pp3a+pp3+++=they
remained ^vbd+++xvbnx+=remained
uncertain ^jj++++=uncertain,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
insist ^vb+vpub+++=insist
upon ^in++++=upon
a ^at++++=a
payment ^nn+nom+++=payment
once ^cs+tm+++=once
certainty ^nn++++=certainty
was ^vbd+bedz+aux++=was
produced ^vpsv++agls+xvbnx+=produced.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
reparation ^nn+nom+++=reparation.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Doran ^np++++=Doran
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
boy ^nn++++=boy
who ^whp+rel+subj++=who
could ^md+pos+++=could
disappear ^vb+seem+++=disappear
to ^in++++=to
Liverpool ^np++++=Liverpool
on ^in++++=on
Monday ^nr++++=Monday
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
a ^at++++=a
respectable ^jj+atrb+++=respectable
position ^nn+nom+++=position.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
employer ^nn+nom+++=employer,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brennan ^np++++=Brennan,
, ^zz++++=EXTRAWORD
contributed ^j+++xvbn+=contributed
to ^in++++=to
church ^npl++++=church
funds ^nns++++=funds
and ^cc++++=and
had ^vb+hv+vrb++=had
two ^cd++++=two
sons ^nns++++=sons
being ^xvbg+++xvbg+=being
educated ^vpsv++by+xvbn+=educated
by ^in++++=by
the ^ati++++=the
Jesuits ^np+++??+=Jesuits.
. ^zz++++=EXTRAWORD
A ^at++++=A
scandal ^nn++++=scandal
in ^in++++=in
the ^ati++++=the
office ^nn++++=office
would ^md+prd+++=would
be ^vb+be+vrb++=be
fatal ^jj+pred+++=fatal.
. ^zz++++=EXTRAWORD
Thirteen ^cd++++=Thirteen
years ^nns++++=years
of ^in++++=of
diligence ^nn+nom+++=diligence
might ^md+pos+++=might
be ^vb+be+aux++=be
rubbed ^vpsv++agls+xvbnx+=rubbed
out ^rp+pl+++=out
by ^in++++=by
a ^ap++++=a
few ^ap"++++=few
sentences ^nns+nom+++=sentences
spoken ^vbd+++xvbn+=spoken
in ^in++++=in
the ^ati++++=the
proper ^jj+atrb+++=proper
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Doran ^np++++=Doran
was ^vbd+bedz+vrb++=was
a ^at++++=a
religious ^jj+atrb+++=religious
man ^nn++++=man
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
when ^wrb+who+++=when
frightened ^jj+++xvbn+=frightened.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
conscience ^nn+nom+++=conscience
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
more ^rbr++++=more
active ^jj++++=active
as ^ql++++=as
his ^pp$+pp3+++=his
prospects ^nns++++=prospects
improved ^vbd+++xvbn+=improved.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
him ^pp3o+pp3+++=him
returning ^jj+++xvbg+=returning
from ^in++++=from
early ^jj+atrb+++=early
Mass ^nn++++=Mass
with ^in++++=with
his ^pp$+pp3+++=his
prayer ^nn++++=prayer
book ^nn++++=book
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
who ^whp+rel+subj++=who
feared ^vbd+vprv++xvbn+=feared
for ^in++++=for
his ^pp$+pp3+++=his
soul ^nn++++=soul
and ^cc++++=and
his ^pp$+pp3+++=his
salary ^nn++++=salary
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
difficult ^jj++++=difficult
to ^to+jcmp+++=to
bring ^vbi++++=bring
to ^in+phrv+++=to
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
Polly ^np+++??+=Polly
had ^vb+hv+vrb++=had
no ^at++++=no
money ^nn++++=money,
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
education ^nn+nom+++=education
was ^vbd+bedz+vrb++=was
ordinary ^jj+pred+++=ordinary,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp3o+pp3+++=her
father ^npt++++=father
was ^vbd+bedz+vrb++=was
a ^at++++=a
disgrace ^nn+++??+=disgrace.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young,
, ^zz++++=EXTRAWORD
pretty ^rb+cnj+++=pretty,
, ^zz++++=EXTRAWORD
healthy ^jj++++=healthy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
affectionate ^jj++++=affectionate.
. ^zz++++=EXTRAWORD
No ^at++++=No
man ^nn++++=man
could ^md+pos+++=could
say ^vb+vpub+tht0++=say
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
pursued ^vprf+++xvbnx+=pursued
him ^pp3o+pp3+++=him
beyond ^in++++=beyond
his ^pp$+pp3+++=his
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
under ^in++++=under
her ^pp3o+pp3+++=her
mother ^npt++++=mother's
's ^$++++=EXTRAWORD
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
her ^pp$+pp3+++=her
food ^nn++++=food,
, ^zz++++=EXTRAWORD
accepted ^j+++xvbn+=accepted
her ^pp3o+pp3+++=her
trust ^vb+vprv+++=trust,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
behaved ^jj+++xvbn+=behaved
dishonourably ^jj++++=dishonourably.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
reparation ^nn+nom+++=reparation.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Mooney ^np++++=Mooney
sent ^vbd+++xvbn+=sent
Polly ^np+++??+=Polly
upstairs ^jjb++++=upstairs
and ^cc+phrs+++=and
ordered ^jj+++xvbn+=ordered
the ^ati++++=the
servant ^nn+nom+++=servant
to ^in++++=to
clear ^jj+atrb+++=clear
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remained ^vbd+++xvbnx+=remained
in ^in++++=in
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
room ^nn++++=room,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
the ^ati++++=the
girl ^nn++++=girl
carry ^vb++++=carry
away ^rp+pl+++=away
the ^ati++++=the
dishes ^nns++++=dishes.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
flies ^vbz++++=flies
crawled ^vprf+++xvbn+=crawled
about ^in++++=about
a ^at++++=a
stain ^nn++++=stain
of ^in++++=of
marmalade ^nn++++=marmalade.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
open ^jj+atrb+++=open
window ^nn++++=window
came ^vbd+++xvbn+=came
the ^ati++++=the
warm ^jj+atrb+++=warm
smell ^nn++++=smell
of ^in++++=of
dust ^nn++++=dust
and ^cc++++=and
horse ^nn++++=horse
dung ^nn++++=dung.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
glanced ^vbd+++xvbnx+=glanced
at ^in++++=at
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen
minutes ^nns++++=minutes
past ^jjb++++=past
eleven ^cd++++=eleven.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Doran ^np++++=Doran
would ^md+prd+++=would
soon ^rb+tm+splt++=soon
come ^vprf+++xvbn+=come
down ^rp++++=down.
. ^zz++++=EXTRAWORD
Upstairs ^jjb++++=Upstairs,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
his ^pp$+pp3+++=his
bed ^nn++++=bed
in ^in++++=in
his ^pp$+pp3+++=his
shirtsleeves ^nns++++=shirtsleeves.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
breakfast ^nn++++=breakfast
lay ^vbd+++xvbn+=lay
heavily ^rb++++=heavily
inside ^rp+pl+++=inside
him ^pp3o+pp3+++=him:
: ^zz++++=EXTRAWORD
fried ^jj+atrb+++=fried
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
two ^cd++++=two
sausages ^nns+nom+++=sausages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tea ^nn++++=tea
gone ^vbd+++xvbn+=gone
lukewarm ^nn+++??+=lukewarm
while ^cs+sub+++=while
Jack ^np++++=Jack
argued ^vwbn+vpub++xvbn+=argued
about ^in++++=about
the ^ati++++=the
Dane ^nn++++=Dane.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
tried ^vprf+++xvbnx+=tried
to ^to+vcmp+++=to
shave ^vbi++++=shave
but ^cc++++=but
had ^vbd+hvd+aux++=had
cut ^vprf+++xvbnx+=cut
his ^pp$+pp3+++=his
chin ^nn++++=chin.
. ^zz++++=EXTRAWORD
A ^at++++=A
small ^jj+atrb+++=small
piece ^nn++++=piece
of ^in++++=of
tissue ^nn++++=tissue
remained ^vbd+++xvbn+=remained
stuck ^vbd+++xvbn+=stuck
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
trembling ^jj+++xvbg+=trembling
whenever ^nn+nom+++=whenever
he ^pp3a+pp3+++=he
breathed ^vbd+++xvbnx+=breathed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
to ^in++++=to
confession ^nn++++=confession
on ^in++++=on
Saturday ^nr++++=Saturday
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
The ^ati++++=The
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
heard ^vprf+++xvbn+=heard
him ^pp3o+pp3+++=him
in ^in++++=in
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
the ^ati++++=the
sin ^nn++++=sin
appear ^vb+seem+++=appear
definite ^jj++++=definite
and ^cc+phrs+++=and
ugly ^jj++++=ugly.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
questions ^nns+nom+++=questions
about ^in++++=about
occasions ^nns++++=occasions,
, ^zz++++=EXTRAWORD
intentions ^nns+nom+++=intentions,
, ^zz++++=EXTRAWORD
promises ^nns++++=promises.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
shutter ^nn++++=shutter
between ^in++++=between
them ^pp3o+pp3+++=them
had ^vb+hv+vrb++=had
not ^xnot++not++=not
protected ^jj+++xvbn+=protected
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
emerged ^vbd+++xvbnx+=emerged,
, ^zz++++=EXTRAWORD
the ^ati++++=the
church ^npl++++=church
seemed ^vbd+seem++xvbn+=seemed
full ^jj++++=full
of ^in++++=of
watchful ^jj+atrb+++=watchful
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
only ^rb+down+++=only
three ^cd++++=three
old ^jj+atrb+++=old
women ^nns++++=women
knelt ^vbd+++xvbn+=knelt
before ^in++++=before
the ^ati++++=the
side ^nn++++=side
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
was ^vbd+bedz+aux++=was
he ^pp3a+pp3+++=he
to ^to++++=to
do ^vbi++++=do?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
glasses ^nns++++=glasses
and ^cc++++=and
polished ^jj++++=polished
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
At ^rb++++=At
once ^rb"+tm+++=once
the ^ati++++=the
room ^nn++++=room
dissolved ^vwbn+++xvbn+=dissolved:
: ^zz++++=EXTRAWORD
the ^ati++++=the
iron ^nn++++=iron
bedstead ^nn++++=bedstead,
, ^zz++++=EXTRAWORD
the ^ati++++=the
flowered ^jj+atrb+++=flowered
jug ^nn++++=jug,
