I ^pp1a+pp1+++=I
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
" ^zz++++="Shut
shut ^vwbn+++xvbn+=EXTRAWORD
them ^pp3o+pp3+++=them
kids ^nns++++=kids
up ^rp++++=up!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
roared ^vbd+++xvbn+=roared.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
ran ^vbd+++xvbn+=ran
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crying ^nn++++=crying
ceased ^vbd+++xvbn+=ceased
presently ^rb+tm+++=presently.
. ^zz++++=EXTRAWORD
A ^at++++=A
peaceful ^nn++++=peaceful
calm ^vb++++=calm
descended ^vbd+++xvbn+=descended
upon ^in++++=upon
that ^dt+dem+++=that
happy ^jj+atrb+++=happy
home ^nr++++=home.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ate ^vbd+++xvbnx+=ate
boiled ^jj+atrb++xvbn+=boiled
beef ^nn++++=beef
that ^tht+rel+++=that
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
would ^md+prd+++=would
not ^xnot++not++=not
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
noticed ^vbd+vprv++xvbn+=noticed.
. ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
proud ^jj++++=proud
fer ^&fw++++=fer
meat ^nn++++=meat?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
hungry ^jj++++=hungry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
yer ^pp$++++=yer
can ^md+pos+++=can
go ^vb++++=go
without ^in+strn+++=without."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
and ^cc++++=and
Jack ^np++++=Jack
fed ^vbd+++xvbn+=fed
the ^ati++++=the
dogs ^nns++++=dogs
under ^in++++=under
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dogs ^nns++++=dogs
swallowed ^vbd+++xvbn+=swallowed
greedily ^rb++++=greedily
and ^cc++++=and
fought ^vpsv++agls+xvbn+=fought
over ^in++++=over
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
gristle ^nn++++=gristle.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
chewed ^vbd+++xvbn+=chewed
with ^in++++=with
difficulty ^nn++++=difficulty
and ^cc++++=and
avoided ^vbd+++xvbn+=avoided
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
dipped ^vbd+++xvbn+=dipped
crusts ^nns++++=crusts
into ^in++++=into
the ^ati++++=the
greasy ^jj+atrb+++=greasy
liquor ^nn++++=liquor.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
clay ^nn++++=clay
floor ^nn++++=floor
by ^in++++=by
Mary ^np++++=Mary's
's ^$++++=EXTRAWORD
foot ^nn++++=foot
lay ^vbd+++xvbn+=lay
a ^at++++=a
scrap ^nn++++=scrap
of ^in++++=of
blue ^jj+atrb+++=blue
cloth ^nn++++=cloth
with ^in++++=with
little ^ap++++=little
white ^jj+atrb+++=white
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
supper ^nn++++=supper
Wylie ^np++++=Wylie
carried ^vbd+++xvbn+=carried
two ^cd++++=two
quarters ^nns+nom+++=quarters
of ^in++++=of
beef ^nn++++=beef
into ^in++++=into
the ^ati++++=the
skillion ^nn+++??+=skillion
and ^cc++++=and
covered ^vwbn+++xvbn+=covered
them ^pp3o+pp3+++=them
with ^in++++=with
' ^zz++++='possum
possum ^nn+++??+=EXTRAWORD
skins ^nns++++=skins.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
lay ^vbd+++xvbn+=lay
awake ^jj++++=awake
on ^in++++=on
the ^ati++++=the
bark ^nn++++=bark
bed ^nn++++=bed
she ^pp3a+pp3+++=she
shared ^vbd+++xvbnx+=shared
with ^in++++=with
the ^ati++++=the
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
cracks ^nns++++=cracks
between ^in++++=between
the ^ati++++=the
slabs ^nns++++=slabs
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
the ^ati++++=the
fire ^nn++++=fire
brighten ^vb++++=brighten,
, ^zz++++=EXTRAWORD
sink ^vb++++=sink,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brighten ^vb++++=brighten
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
twice ^rb++++=twice
to ^to++++=to
stir ^vbi++++=stir
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Always ^rb++++=Always
in ^in++++=in
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
always ^rb++++=always
in ^in++++=in
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
could ^md+pos+++=could
only ^rb+down+splt++=only
get ^vb++++=get
away ^rb+phrv+++=away
from ^in"++++=from
the ^ati++++=the
bush ^nn++++=bush.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
Coyle ^np+++??+=Coyle
had ^vbd+hvd+aux++=had
said ^vprf++tht0+xvbnx+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
take ^vb++++=take
her ^pp$+pp3+++=her
when ^wrb+who+++=when
the ^ati++++=the
next ^ap++++=next
droving ^jj+atrb++xvbg+=droving
season ^nn++++=season
ended ^vbd+++xvbn+=ended.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
and ^cc++++=and
worked ^xvbn+++xvbn+=worked
cattle ^nns++++=cattle
from ^in++++=from
the ^ati++++=the
western ^jj+atrb+++=western
runs ^nns++++=runs
to ^in++++=to
the ^ati++++=the
railway ^nn++++=railway.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
straight ^jj+atrb+++=straight
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
clean ^jj+atrb+++=clean
hands ^nns++++=hands
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
courting ^jj+++xvbg+=courting,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
red ^jj+atrb+++=red
handkerchief ^nn++++=handkerchief
that ^tht+rel+obj++=that
Mary ^np++++=Mary
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
washed ^vprf+++xvbnx+=washed
and ^cc+phrs+++=and
ironed ^vpsv++agls+xvbn+=ironed
beneath ^in+pl+++=beneath
a ^at++++=a
hot ^jj+atrb+++=hot
pannikin ^nn+++??+=pannikin.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
Queensland ^np++++=Queensland,
, ^zz++++=EXTRAWORD
of ^in++++=of
towns ^nns++++=towns
where ^wrb+who+++=where
lamps ^nns++++=lamps
burned ^vbd+++xvbn+=burned
along ^in++++=along
the ^ati++++=the
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
even ^rb++++=even
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Mary ^np++++=Mary?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Blue
blue ^jj++++=EXTRAWORD
clean ^jj++++=clean
to ^in++++=to
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Looks ^nns++++=Looks
like ^in++++=like
yer ^pp$++++=yer
could ^md+pos+++=could
ride ^vb++++=ride
over ^in++++=over
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
that ^dt+dem+++=that
sea ^npl++++=sea
in ^in++++=in
her ^pp$+pp3+++=her
mind ^nn++++=mind
ever ^rb++++=ever
since ^in+strn+++=since.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
midnight ^nn++++=midnight
a ^at++++=a
dog ^nn++++=dog
barked ^vbd+++xvbn+=barked.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
another ^dt++++=another
answered ^jj+++xvbn+=answered
from ^in++++=from
the ^ati++++=the
ridge ^nn++++=ridge.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
sat ^vbd+++xvbn+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Hoofbeats ^np+++??+=Hoofbeats
came ^vbd+++xvbn+=came
along ^in++++=along
the ^ati++++=the
track ^nn++++=track:
: ^zz++++=EXTRAWORD
steady ^jj++++=steady,
, ^zz++++=EXTRAWORD
deliberate ^jj++++=deliberate,
, ^zz++++=EXTRAWORD
several ^ap++++=several
horses ^nns++++=horses
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
whispered ^vbd+vpub++xvbn+=whispered
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
room ^nn++++=room,
, ^zz++++=EXTRAWORD
" ^zz++++="Bill!
bill ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Bill ^nn++++=Bill,
, ^zz++++=EXTRAWORD
wake ^vb++++=wake
up ^rp++++=up!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
was ^vbd+bedz+vrb++=was
already ^rb++++=already
awake ^jj+pred+++=awake.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stumbled ^vbd+++xvbnx+=stumbled
into ^in++++=into
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
swearing ^nvbg+++xvbg+=swearing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dragged ^vpsv++agls+xvbn+=dragged
on ^in++++=on
his ^pp$+pp3+++=his
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
slipped ^vbd+++xvbn+=slipped
from ^in++++=from
his ^pp$+pp3+++=his
bunk ^nn++++=bunk.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="How'd
how ^wrb+who+whq++0=EXTRAWORD
'd ^md+prd+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
hoofbeats ^nn++++=hoofbeats
stopped ^vbd+++xvbn+=stopped
at ^rb++++=at
the ^ati++++=the
slip ^nn++++=slip-rails.
- ^zz++++=EXTRAWORD
rails ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
called ^vbd+++xvbn+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="Police!"
police ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
stood ^vbd+++xvbn+=stood
perfectly ^rb+amp+++=perfectly
still ^rb++++=still.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
back ^jjb+atrb+++=back
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
run ^vb+++xvbn+=run,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
struck ^vbd+++xvbnx+=struck
her ^pp$+pp3+++=her
across ^in+pl+++=across
the ^ati++++=the
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
yard ^nn++++=yard
two ^cd++++=two
mounted ^jj+atrb++xvbn+=mounted
troopers ^nns+nom+++=troopers
had ^vbd+hvd+aux++=had
ridden ^vprf+++xvbnx+=ridden
round ^rb++++=round
the ^ati++++=the
hut ^nn++++=hut.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
dark ^jj+atrb+++=dark
uniforms ^nns++++=uniforms
looked ^vbd+++xvbn+=looked
almost ^rb+hdg+++=almost
black ^jj++++=black
in ^in++++=in
the ^ati++++=the
firelight ^nn++++=firelight.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Merton ^np++++=Merton
and ^cc++++=and
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
stockmen ^jj+++xvbn+=stockmen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sergeant ^nn+nom+++=sergeant
dismounted ^vbd+++xvbn+=dismounted.
. ^zz++++=EXTRAWORD
" ^zz++++="William
william ^np++++=EXTRAWORD
Wylie ^np++++=Wylie?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
d ^zz++++=d'yer
'yer ^jjr++++0=EXTRAWORD
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
steer ^np++++=steer
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
from ^in++++=from
Merton ^np++++=Merton's
's ^$++++=EXTRAWORD
lower ^jjr+atrb+++=lower
paddock ^nn++++=paddock
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Merton ^np+++??+=Merton
went ^vbd+++xvbn+=went
straight ^rb++++=straight
to ^in++++=to
the ^ati++++=the
killing ^jj+++xvbg+=killing-pen.
- ^zz++++=EXTRAWORD
pen ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
head ^nn++++=head."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Prove
prove ^vb+vprv+++=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stockman ^nn+nom+++=stockman
raked ^vprf+++xvbn+=raked
the ^ati++++=the
embers ^nns++++=embers
from ^in++++=from
the ^ati++++=the
pit ^nn++++=pit.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
them ^pp3o+pp3+++=them
lay ^vbd+++xvbn+=lay
a ^at++++=a
curled ^nn++++=curled
strip ^vb++++=strip
of ^in++++=of
hide ^nn++++=hide.
. ^zz++++=EXTRAWORD
Fire ^nn++++=Fire
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
most ^ql+emph+++=most
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
part ^nn++++=part
of ^in++++=of
a ^at++++=a
brand ^nn++++=brand
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sergeant ^nn+nom+++=sergeant
examined ^vwbn+++xvbn+=examined
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Clear
clear ^jj+atrb+++=EXTRAWORD
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
said ^vbd+vpub++xvbn+=said?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
Wylie ^np++++=Wylie.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
bought ^vbd+++xvbnx+=bought
the ^ati++++=the
beast ^nn++++=beast
clear ^jj++++=clear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
bloke ^nn++++=bloke."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
bloke ^nn++++=bloke?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
the ^ati++++=the
hell ^nn++++=hell
should ^md+nec+++=should
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
his ^pp$+pp3+++=his
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
sergeant ^nn+nom+++=sergeant
took ^vbd+++xvbn+=took
out ^rp+pl+++=out
the ^ati++++=the
handcuffs ^nns++++=handcuffs.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
began ^vbd+++xvbn+=began
to ^to++++=to
moan ^vbi++++=moan.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Bill ^nn++++=Bill
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
Bill ^nn++++=Bill,
, ^zz++++=EXTRAWORD
tell ^vb++++=tell
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
them ^pp3o+pp3+++=them
who ^whp+who+++=who
you ^pp2+pp2+++=you
bought ^vbd+++xvbn+=bought
it ^pp3+it+++=it
from ^in+strn+++=from."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hold
hold ^nn++++=EXTRAWORD
yer ^pp$++++=yer
noise ^nn++++=noise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jack ^np++++=Jack
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
noticed ^vbd+vprv++xvbn+=noticed
it ^pp3+it+++=it
while ^cs+sub+++=while
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
fastening ^nn++++=fastening
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
wrists ^nns++++=wrists.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
behind ^in+pl+++=behind
the ^ati++++=the
shed ^jj+++xvbn+=shed,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
skillion ^nn+++??+=skillion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
towards ^in++++=towards
the ^ati++++=the
creek ^nn++++=creek.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
was ^vbd+bedz+vrb++=was
nowhere ^rb+pl+++=nowhere.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
his ^pp$+pp3+++=his
blanket ^nn++++=blanket
and ^cc++++=and
Wylie ^np++++=Wylie's
's ^$++++=EXTRAWORD
old ^jj+atrb+++=old
saddle ^nn++++=saddle.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
was ^vbd+bedz+aux++=was
led ^vpsv++agls+xvbnx+=led
to ^in++++=to
a ^at++++=a
trooper ^nn++++=trooper's
's ^$++++=EXTRAWORD
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
twisted ^vbd+++xvbnx+=twisted
round ^rb++++=round
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="Mary!"
mary ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
farewell ^nn++++=farewell.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted,
, ^zz++++=EXTRAWORD
" ^zz++++="Feed
feed ^nn++++=EXTRAWORD
them ^pp3o+pp3+++=them
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
skin ^vb++++=skin
yer ^pp$++++=yer
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
git ^np++++=git
back ^jjb++++=back!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
troopers ^nns+nom+++=troopers
rode ^vbd+++xvbn+=rode
away ^rp+pl+++=away
with ^in++++=with
him ^pp3o+pp3+++=him
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
hoofbeats ^vbz+++??+=hoofbeats
passed ^vprf+++xvbn+=passed
over ^rb+phrv+++=over
the ^ati++++=the
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
climbed ^j+++xvbn+=climbed
towards ^in++++=towards
Deadman ^np++++=Deadman's
's ^$++++=EXTRAWORD
Gap ^nn++++=Gap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
died ^vpsv++agls+xvbn+=died
in ^in++++=in
the ^ati++++=the
timber ^nn++++=timber.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
sank ^vbd+++xvbn+=sank
down ^rp++++=down
beside ^in+pl+++=beside
the ^ati++++=the
slip ^nn++++=slip-rails.
- ^zz++++=EXTRAWORD
rails ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="What'll
what ^wdt+who+whq++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Mary,
mary ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what'll
'll ^md+prd+++0=EXTRAWORD
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
fire ^nn++++=fire
in ^in++++=in
the ^ati++++=the
pit ^nn++++=pit
gave ^vbd+++xvbn+=gave
a ^at++++=a
soft ^jj+atrb+++=soft
fall ^nn++++=fall
and ^cc++++=and
sent ^vbd+++xvbn+=sent
up ^rb+phrv+++=up
a ^at++++=a
cloud ^nn++++=cloud
of ^in++++=of
sparks ^nns++++=sparks.
. ^zz++++=EXTRAWORD
Mary ^np++++=Mary
watched ^vbd+++xvbn+=watched
them ^pp3o+pp3+++=them
rise ^nn++++=rise
into ^in++++=into
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
work ^vb++++=work,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
plenty ^nn++++=plenty
to ^in++++=to
moan ^nn++++=moan
about ^in+strn+++=about,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
the ^ati++++=the
morning ^nn++++=morning
to ^to++++=to
get ^vbi++++=get
through ^rp++++=through
first ^od++++=first.
. ^zz++++=EXTRAWORD
Ii ^np+++??+=II
Jack ^np++++=Jack
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
weeks ^nns++++=weeks
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Wylie ^np++++=Wylie
expected ^vwbn+++xvbn+=expected
him ^pp3o+pp3+++=him
at ^in++++=at
every ^at++++=every
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
set ^vbd+++xvbnx+=set
aside ^rb+phrv+++=aside
food ^nn++++=food
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
enough ^dt++++=enough
for ^in++++=for
those ^dt+dem+++=those
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
each ^dt++++=each
night ^nn++++=night
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
the ^ati++++=the
back ^jjb+atrb+++=back
door ^nn++++=door
unfastened ^vbd+++xvbn+=unfastened.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
