All ^abn++++=All
waters ^nns++++=waters.
. ^zz++++=EXTRAWORD
Breakfast ^nn++++=Breakfast
went ^vbd+++xvbn+=went
untouched ^jj++++=untouched.
. ^zz++++=EXTRAWORD
Pipes ^nns++++=Pipes
died ^vbd+++xvbn+=died
between ^in++++=between
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
man ^nn++++=man's
's ^$++++=EXTRAWORD
vision ^nn++++=vision
seemed ^vbd+seem++xvbn+=seemed
drawn ^vbd+++xvbn+=drawn
out ^rb+phrv+++=out
of ^in++++=of
him ^pp3o+pp3+++=him
and ^cc++++=and
spread ^nn+++xvbn+=spread,
, ^zz++++=EXTRAWORD
net ^jjb++++=net-like,
- ^zz++++=EXTRAWORD
like ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
raised ^vbd+++xvbn+=raised
its ^pp$+it+++=its
full ^jj+atrb+++=full
round ^nn++++=round
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^rn+pl+++=EXTRAWORD
she ^pp3a+pp3+++=she
blows ^nns++++=blows!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
cry ^nn++++=cry
descended ^vbd+++xvbn+=descended
from ^in++++=from
the ^ati++++=the
mainmast ^nn+++??+=mainmast
as ^ql++++=as
lightning ^nn++++=lightning
descends ^vbz++++=descends
a ^at++++=a
rod ^nn++++=rod.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thundered ^vbd+++xvbn+=thundered
Ahab ^np+++??+=Ahab.
. ^zz++++=EXTRAWORD
" ^zz++++="Three
three ^cd++++=EXTRAWORD
points ^nns++++=points
on ^in++++=on
the ^ati++++=the
lee ^nn++++=lee
bow ^nn++++=bow!
! ^zz++++=EXTRAWORD
There ^rn+pl+++=There
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
A ^at++++=A
white ^jj+atrb+++=white
bush ^nn++++=bush
high ^jj++++=high
and ^cc+phrs+++=and
straight ^jj++++=straight!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
saw ^vbd+vprv+tht0+xvbn+=saw
it ^pp3+it+++=it
then ^rn+tm+++=then:
: ^zz++++=EXTRAWORD
first ^rb++++=first
a ^at++++=a
vapor ^nn++++=vapor,
, ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
remote ^jj++++=remote
and ^cc++++=and
solitary ^nn+nom+++=solitary
against ^in++++=against
the ^ati++++=the
morning ^nn++++=morning;
; ^zz++++=EXTRAWORD
next ^ap++++=next,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
brief ^nn++++=brief
rolling ^vwbg+++xvbg+=rolling
disclosure ^nn+++??+=disclosure
of ^in++++=of
a ^at++++=a
back ^jjb++++=back
so ^ql+emph+++=so
white ^jj++++=white
that ^dt+dem+++=that
the ^ati++++=the
surrounding ^jj+++xvbg+=surrounding
sea ^npl++++=sea
appeared ^vbd+seem++xvbn+=appeared
suddenly ^rb++++=suddenly
blue ^jj++++=blue
beyond ^in++++=beyond
all ^abn++++=all
former ^ap++++=former
blueness ^nns+nom+++=blueness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rose ^vbd+++xvbn+=rose
like ^in++++=like
a ^at++++=a
snow ^np++++=snow-hill
- ^zz++++=EXTRAWORD
hill ^npl++++=EXTRAWORD
lifted ^vbd+++xvbn+=lifted
from ^in++++=from
beneath ^in+pl+++=beneath
the ^ati++++=the
tropics ^nns++++=tropics;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
sank ^vbd+++xvbn+=sank;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
long ^jj+atrb+++=long
polished ^jj+atrb+++=polished
ridge ^nn++++=ridge
of ^in++++=of
its ^pp$+it+++=its
departure ^nn++++=departure
shone ^vbd+++xvbn+=shone
as ^in++++=as
marble ^nn++++=marble
shines ^vbz++++=shines
beneath ^in+pl+++=beneath
running ^xvbg+++xvbg+=running
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="D'ye
do ^do+do+aux++0=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
mark ^vb++++=mark
the ^ati++++=the
crooked ^jj+atrb+++=crooked
jaw ^nn++++=jaw?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ahab ^np+++??+=Ahab
called ^vbd+++xvbn+=called
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
" ^zz++++="Aye!
aye ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
hump ^nn+++??+=hump?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
a ^at++++=a
white ^jj+atrb+++=white
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Moby
moby ^np++++=EXTRAWORD
Dick ^np++++=Dick!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Ahab ^np+++??+=Ahab;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
name ^nn++++=name
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
Pequod ^np+++??+=Pequod
not ^xnot++not++=not
as ^in++++=as
a ^at++++=a
word ^nn++++=word
passes ^nns++++=passes,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
flame ^np++++=flame
travels ^nns++++=travels
a ^at++++=a
powder ^nn++++=powder-train.
- ^zz++++=EXTRAWORD
train ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
all ^rb++++=all
repose ^nn++++=repose
was ^vbd+bedz+aux++=was
shattered ^vpsv++agls+xvbnx+=shattered.
. ^zz++++=EXTRAWORD
" ^zz++++="Stand
stand ^vb++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
boats ^nns++++=boats!
! ^zz++++=EXTRAWORD
Lower ^jjr++++=Lower
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Starbuck ^np++++=Starbuck,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ship ^nn++++=ship
is ^vbz+bez+vrb++=is
thine ^pp$+pp2+++=thine.
. ^zz++++=EXTRAWORD
Keep ^vb++++=Keep
close ^nn++++=close,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
run ^nn+++xvbn+=run
us ^pp1o+pp1+++=us
not ^xnot++not++=not
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
Stubb ^np+++??+=Stubb!
! ^zz++++=EXTRAWORD
Flask ^nn++++=Flask!
! ^zz++++=EXTRAWORD
Give ^vb++++=Give
way ^nn++++=way
the ^ati++++=the
instant ^nn+nom+++=instant
your ^pp$+pp2+++=your
keels ^nns+++??+=keels
kiss ^vb++++=kiss
water ^nn++++=water.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
boat ^nn++++=boat
first ^od++++=first
mine ^pp$$++++=mine
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
tackles ^nn++++=tackles
shrieked ^vbd+++xvbn+=shrieked
through ^in++++=through
their ^pp$+pp3+++=their
blocks ^nns++++=blocks.
. ^zz++++=EXTRAWORD
Boats ^nns++++=Boats
dropped ^vbd+++xvbn+=dropped
from ^in++++=from
the ^ati++++=the
davits ^nns+++??+=davits,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rode ^vpsv++agls+xvbn+=rode
for ^in++++=for
one ^cd1++++=one
elastic ^jj+atrb+++=elastic
moment ^nn++++=moment
like ^in++++=like
brown ^jj+atrb+++=brown
leaves ^nns++++=leaves
upon ^in++++=upon
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
tumbled ^vbd+++xvbn+=tumbled
into ^in++++=into
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
oars ^nns+++??+=oars
were ^vbd+bed+aux++=were
thrust ^vpsv++agls+xvbnx+=thrust
out ^rp+pl+++=out;
; ^zz++++=EXTRAWORD
harpoons ^nns+++??+=harpoons
glimmered ^vbd+++xvbn+=glimmered
in ^in++++=in
their ^pp$+pp3+++=their
crotches ^nns+++??+=crotches.
. ^zz++++=EXTRAWORD
Fedallah ^np+++??+=Fedallah
took ^vbd+++xvbn+=took
the ^ati++++=the
bow ^nn++++=bow
of ^in++++=of
Ahab ^np++++=Ahab's
's ^$++++=EXTRAWORD
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
turban ^jj++++=turban
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
having ^vwbg+hvg++xvbg+=having
that ^dt+dem+++=that
secret ^nn++++=secret
midnight ^nn++++=midnight
glitter ^nn++++=glitter
which ^whp+rel+subj++=which
belongs ^vbz++++=belongs
to ^in++++=to
cats ^nns++++=cats
and ^cc++++=and
prophets ^nns++++=prophets.
. ^zz++++=EXTRAWORD
" ^zz++++="Lower!"
lower ^jjr++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Down ^in++++=Down
went ^vbd+++xvbn+=went
the ^ati++++=the
captain ^nn++++=captain,
, ^zz++++=EXTRAWORD
neither ^dt++neg++=neither
climbing ^jj+++xvbg+=climbing
nor ^cc++neg++=nor
descending ^vbg+++xvbg+=descending
so ^ql++++=so
much ^ap++++=much
as ^ql++++=as
falling ^jj+++xvbg+=falling
under ^in++++=under
command ^nn++++=command
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
ivory ^nn++++=ivory
leg ^nn++++=leg
struck ^vbd+++xvbn+=struck
the ^ati++++=the
thwart ^vb++++=thwart;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
seized ^vbd+++xvbnx+=seized
the ^ati++++=the
steering ^jj+atrb++xvbg+=steering
oar ^nn++++=oar.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
way ^nn++++=way!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Three ^cd++++=Three
boats ^nns++++=boats
leaped ^vbd+++xvbn+=leaped
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
double ^jj++++=double-banked
- ^zz++++=EXTRAWORD
banked ^vbd+++xvbn+=EXTRAWORD
oars ^nns+++??+=oars
dipped ^vbd+++xvbn+=dipped
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
each ^dt++++=each
stroke ^nn++++=stroke
cast ^vbd+++xvbn+=cast
off ^in+pl+++=off
round ^in++++=round
bracelets ^nns+nom+++=bracelets
of ^in++++=of
brightness ^nns+nom+++=brightness.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Pequod ^np+++??+=Pequod
shortened ^jj+atrb+++=shortened
sail ^nn++++=sail
and ^cc++++=and
followed ^vpsv++agls+xvbn+=followed
like ^in++++=like
a ^at++++=a
mother ^nn++++=mother
hawk ^nn+++??+=hawk
restrained ^vbd+++xvbn+=restrained
from ^in++++=from
overtaking ^xvbg+++xvbg+=overtaking
her ^pp$+pp3+++=her
young ^jj++++=young.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
Moby ^np++++=Moby
Dick ^np++++=Dick
went ^vbd+++xvbn+=went
leisurely ^jj++++=leisurely,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
now ^rn+tm+++=now
the ^ati++++=the
corrugated ^jj+atrb+++=corrugated
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
the ^ati++++=the
immense ^nn++++=immense
wrinkled ^vwbn+++xvbn+=wrinkled
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
nothing ^pn++++=nothing
but ^cc++++=but
the ^ati++++=the
regular ^jj+atrb+++=regular
silver ^nn++++=silver
blossoming ^nn++++=blossoming
of ^in++++=of
his ^pp$+pp3+++=his
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
him ^pp3o+pp3+++=him
fluttered ^vbd+++xvbn+=fluttered
a ^at++++=a
congregation ^nn+nom+++=congregation
of ^in++++=of
white ^jj+atrb+++=white
sea ^nn++++=sea-fowl.
- ^zz++++=EXTRAWORD
fowl ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
hovered ^jj+++xvbn+=hovered
over ^in++++=over
the ^ati++++=the
vapor ^nn++++=vapor
of ^in++++=of
his ^pp$+pp3+++=his
spout ^nn++++=spout;
; ^zz++++=EXTRAWORD
others ^aps++++=others
settled ^jj+++xvbn+=settled
in ^in++++=in
the ^ati++++=the
tranquil ^jj+atrb+++=tranquil
furrow ^nn+++??+=furrow
behind ^rp+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
plucking ^vbg+++xvbg+=plucking
at ^in++++=at
small ^jj+atrb+++=small
creatures ^nns++++=creatures
raised ^vwbn+++xvbn+=raised
by ^in++++=by
his ^pp$+pp3+++=his
passage ^nn+nom+++=passage
from ^in++++=from
the ^ati++++=the
lower ^jjr+atrb+++=lower
waters ^nns++++=waters.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
appeared ^vbd+seem++xvbnx+=appeared
not ^xnot++not++=not
pursued ^vwbn+++xvbn+=pursued,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
attended ^vbd+++xvbn+=attended
as ^cs+sub+++=as
though ^cs+sub+++=though
those ^dt+dem+++=those
winged ^jj+atrb+++=winged
acolytes ^nns+++??+=acolytes
bore ^vbd+++xvbn+=bore
witness ^nns+nom+++=witness
to ^in++++=to
a ^at++++=a
mild ^jj+atrb+++=mild
oceanic ^jj+atrb+++=oceanic
divinity ^nn+nom+++=divinity
proceeding ^vwbg+++xvbg+=proceeding
toward ^in++++=toward
its ^pp$+it+++=its
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
whale ^nn++++=whale!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
murmured ^vbd+++xvbn+=murmured
an ^at++++=an
old ^jj+atrb+++=old
sailor ^nn++++=sailor
in ^in++++=in
Stubb ^np++++=Stubb's
's ^$++++=EXTRAWORD
boat ^nn++++=boat,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
pulled ^vbd+++xvbnx+=pulled
till ^cs+sub+++=till
the ^ati++++=the
veins ^nns++++=veins
rose ^vbd+++xvbn+=rose
purple ^jj++++=purple
on ^in++++=on
his ^pp$+pp3+++=his
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="Thou
thou ^pp2+pp2+++=EXTRAWORD
lookest ^jjt++++0=look'st
peaceful ^jj++++=peaceful
as ^ql++++=as
Sunday ^nr++++=Sunday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Aye,"
aye ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stubb ^np+++??+=Stubb,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
Sunday ^nr++++=Sunday
hath ^vbz+hvz+vrb++=hath
churchyards ^nns+++??+=churchyards.
. ^zz++++=EXTRAWORD
Pull ^vb++++=Pull,
, ^zz++++=EXTRAWORD
boys ^nns++++=boys!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
ring ^vb++++=ring
his ^pp$+pp3+++=his
bell ^nn++++=bell
for ^in++++=for
him ^pp3o+pp3+++=him!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boats ^nns++++=boats
flew ^vbd+++xvbn+=flew
onward ^jjb++++=onward;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
the ^ati++++=the
whale ^nn++++=whale's
's ^$++++=EXTRAWORD
unhurried ^vpsv++agls+xvbnx+=unhurried
movement ^nn+nom+++=movement
mocked ^vbd+++xvbn+=mocked
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
in ^in++++=in
certain ^jj+atrb+++=certain
vast ^jj+atrb+++=vast
bodies ^nns++++=bodies
a ^at++++=a
majesty ^nn++++=majesty
which ^whp+rel+subj++=which
makes ^vbz++++=makes
speed ^nn++++=speed
invisible ^jj++++=invisible.
. ^zz++++=EXTRAWORD
A ^at++++=A
frigate ^nn+nom+++=frigate
under ^in++++=under
crowded ^jj+atrb++xvbn+=crowded
canvas ^nn++++=canvas
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
labor ^vbi++++=labor;
; ^zz++++=EXTRAWORD
an ^at++++=an
eagle ^nn++++=eagle
need ^nn++++=need
but ^cc++++=but
alter ^vb++++=alter
one ^cd1++++=one
feather ^nn++++=feather;
; ^zz++++=EXTRAWORD
the ^ati++++=the
planet ^nn++++=planet
itself ^ppl++++=itself
races ^nns++++=races
while ^cs+sub+++=while
grave ^jj+atrb+++=grave
men ^nns++++=men
call ^vb++++=call
the ^ati++++=the
ground ^nn++++=ground
steadfast ^nn+++??+=steadfast.
. ^zz++++=EXTRAWORD
So ^rb++++=So
with ^in++++=with
Moby ^np++++=Moby
Dick ^np++++=Dick.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
flukes ^nns+++??+=flukes
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
fell ^vbd+++xvbn+=fell
with ^in++++=with
the ^ati++++=the
drowsy ^jj+atrb+++=drowsy
measure ^nn++++=measure
of ^in++++=of
a ^at++++=a
sleeper ^jjr+atrb+++=sleeper's
's ^vbz+bez+vrb++0=EXTRAWORD
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
every ^at++++=every
stroke ^nn++++=stroke
carried ^vbd+++xvbn+=carried
him ^pp3o+pp3+++=him
beyond ^in++++=beyond
the ^ati++++=the
furious ^jj+atrb+++=furious
reach ^nn++++=reach
of ^in++++=of
many ^ap++++=many
oars ^nns+++??+=oars.
. ^zz++++=EXTRAWORD
" ^zz++++="Pull!"
pull ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Ahab ^np+++??+=Ahab.
. ^zz++++=EXTRAWORD
" ^zz++++="Break
break ^vb++++=EXTRAWORD
backs ^nns++++=backs
and ^cc++++=and
mend ^nn++++=mend
them ^pp3o+pp3+++=them
afterward ^rb++++=afterward!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
steals ^vbz++++=steals
the ^ati++++=the
world ^nn++++=world
from ^in++++=from
under ^in++++=under
us ^pp1o+pp1+++=us!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
white ^jj+atrb+++=white
whale ^nn++++=whale
sounded ^vbd+++xvbn+=sounded.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^jjb++++=head
dipped ^jj+++xvbn+=dipped.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
long ^jj++++=long
back ^jjb++++=back
rolled ^jj+++xvbn+=rolled
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
acre ^nn++++=acre
following ^vwbg+++xvbg+=following
acre ^nn++++=acre;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
small ^nn++++=small
of ^in++++=of
it ^pp3+it+++=it
narrowed ^vbd+++xvbn+=narrowed
toward ^in++++=toward
the ^ati++++=the
tail ^nn++++=tail.
. ^zz++++=EXTRAWORD
Up ^rp++++=Up
came ^vbd+++xvbn+=came
the ^ati++++=the
flukes ^nns+++??+=flukes
broad ^jj++++=broad,
, ^zz++++=EXTRAWORD
scarred ^j+++xvbn+=scarred,
, ^zz++++=EXTRAWORD
dripping ^jj+++xvbg+=dripping,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
ragged ^jj+atrb+++=ragged
edges ^nns++++=edges
cutting ^vwbg+++xvbg+=cutting
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
suspended ^jj+atrb++xvbn+=suspended
instant ^nn+nom+++=instant
they ^pp3a+pp3+++=they
hung ^vbd+++xvbnx+=hung
there ^rn+pl+++=there
like ^in++++=like
the ^ati++++=the
two ^cd++++=two
leaves ^nns++++=leaves
of ^in++++=of
some ^dti++++=some
enormous ^jj+atrb+++=enormous
gate ^nn++++=gate
through ^in++++=through
which ^whp+rel+pied++=which
the ^ati++++=the
dead ^nn++++=dead
pass ^vb++++=pass
downward ^jjb++++=downward.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
vanished ^vbd+++xvbnx+=vanished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^npl++++=sea
closed ^vbd+++xvbn+=closed
softly ^rb++++=softly
over ^rp++++=over
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Peak
peak ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
oars ^nns+++??+=oars!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
ordered ^vbd+vsua++xvbn+=ordered
Ahab ^np+++??+=Ahab.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blades ^nns++++=blades
stood ^vbd+++xvbn+=stood
erect ^jj++++=erect.
. ^zz++++=EXTRAWORD
All ^abn++++=All
three ^cd++++=three
boats ^nns++++=boats
stopped ^vbd+++xvbn+=stopped
and ^cc+phrs+++=and
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
For ^in++++=For
when ^wrb+who+++=when
a ^at++++=a
whale ^nn++++=whale
goes ^vbz++++=goes
down ^rp++++=down
near ^in+pl+++=near
pursuing ^xvbg+++xvbg+=pursuing
craft ^nn++++=craft,
, ^zz++++=EXTRAWORD
eyesight ^nn++++=eyesight
resigns ^vbz++++=resigns
its ^pp$+it+++=its
kingship ^nn+nom+++=kingship
to ^to++++=to
hearing ^vbi+vprv+++=hearing.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
splash ^nn++++=splash
may ^md+pos+++=may
be ^vb+be+vrb++=be
the ^ati++++=the
upward ^jjb+atrb+++=upward
rush ^nn++++=rush;
; ^zz++++=EXTRAWORD
every ^at++++=every
pressure ^nn++++=pressure
beneath ^in+pl+++=beneath
the ^ati++++=the
keel ^nn++++=keel,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
touch ^vb++++=touch
of ^in++++=of
a ^at++++=a
rising ^jj+atrb++xvbg+=rising
brow ^nn++++=brow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crews ^nns++++=crews
leaned ^vbd+++xvbn+=leaned
over ^in++++=over
the ^ati++++=the
gunwales ^nns+nom+++=gunwales,
, ^zz++++=EXTRAWORD
peering ^vbg+++xvbg+=peering
into ^in++++=into
the ^ati++++=the
green ^jj+atrb+++=green
crystalline ^jj+atrb+++=crystalline
dimness ^nns+nom+++=dimness.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below,
, ^zz++++=EXTRAWORD
shafts ^nns++++=shafts
of ^in++++=of
morning ^nn++++=morning
descended ^vbd+++xvbn+=descended
and ^cc+phrs+++=and
failed ^vbd+++xvbn+=failed.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
bubbles ^nns++++=bubbles
climbed ^vbd+++xvbn+=climbed,
, ^zz++++=EXTRAWORD
expanding ^jj+++xvbg+=expanding
as ^ql++++=as
they ^pp3a+pp3+++=they
rose ^vbd+++xvbnx+=rose;
; ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
them ^pp3o+pp3+++=them
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
then ^rn+tm+++=then
less ^rbr++++=less
than ^in++++=than
nothing ^pn++++=nothing;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
a ^at++++=a
concealed ^jj+atrb++xvbn+=concealed
immensity ^nn+nom+++=immensity
makes ^vbz++++=makes
vacancy ^nn++++=vacancy
itself ^ppl++++=itself
monstrous ^jj++++=monstrous.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^jj++++=long?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
Flask ^nn++++=Flask.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
sounded ^vbd+++xvbnx+=sounded
shallow ^jj++++=shallow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Starbuck ^np++++=Starbuck's
's ^$++++=EXTRAWORD
boat ^nn++++=boat-steerer.
- ^zz++++=EXTRAWORD
steerer ^jjr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Stubb ^np+++??+=Stubb
spat ^vbd+++xvbn+=spat
overboard ^rb+pl+++=overboard.
. ^zz++++=EXTRAWORD
" ^zz++++="He'll
he ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
pleases ^vbz++++=pleases,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
charge ^nn++++=charge
no ^at++++=no
pilotage ^nn+nom+++=pilotage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ahab ^np++++=Ahab's
's ^$++++=EXTRAWORD
face ^vb++++=face
moved ^vbd+++xvbn+=moved
from ^in++++=from
side ^nn++++=side
to ^in++++=to
side ^nn++++=side.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hand ^nn++++=hand
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
steering ^jj+atrb++xvbg+=steering
oar ^nn++++=oar
so ^rb++++=so
violently ^rb++++=violently
that ^cs+sub+++=that
the ^ati++++=the
tendons ^nns++++=tendons
stood ^vbd+++xvbn+=stood
like ^in++++=like
cords ^nns++++=cords
