At ^rb++++=At
permission ^nn++++=permission
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lowered ^vbd+++xvbnx+=lowered
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
retreat ^nn++++=retreat
at ^rb++++=at
the ^ati++++=the
convent ^nn++++=convent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
bracelet ^nn+nom+++=bracelet
slid ^vbd+++xvbn+=slid
down ^rp++++=down
her ^pp3o+pp3+++=her
wrist ^nn++++=wrist
as ^ql++++=as
she ^pp3a+pp3+++=she
rested ^vbd+++xvbnx+=rested
one ^cd1++++=one
hand ^nn++++=hand
upon ^in++++=upon
the ^ati++++=the
railing ^nn+nom+++=railing.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
go ^vb++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
bring ^vb++++=bring
you ^pp2+pp2+++=you
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
Mangan ^np+++??+=Mangan
shouted ^vbd+vpub++xvbn+=shouted
from ^in++++=from
the ^ati++++=the
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
closed ^vbd+++xvbn+=closed
behind ^in+pl+++=behind
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
steps ^nns++++=steps
empty ^jj++++=empty
and ^cc+phrs+++=and
common ^jj++++=common.
. ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
evening ^nn++++=evening
my ^pp$+pp1+++=my
life ^nn++++=life
became ^vbd+++xvbn+=became
a ^at++++=a
service ^nn++++=service
ordered ^vbd+vsua++xvbn+=ordered
toward ^in++++=toward
Saturday ^nr++++=Saturday.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hours ^nns++++=hours
between ^in++++=between
seemed ^vbd+seem++xvbn+=seemed
maliciously ^rb++++=maliciously
invented ^vbd+++xvbn+=invented.
. ^zz++++=EXTRAWORD
At ^rb++++=At
school ^nn++++=school
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
word ^nn++++=word
Araby ^np+++??+=Araby
written ^vbd+++xvbn+=written
across ^in+pl+++=across
the ^ati++++=the
page ^nn++++=page
of ^in++++=of
every ^at++++=every
lesson ^nn++++=lesson.
. ^zz++++=EXTRAWORD
Numbers ^nns+nom+++=Numbers
dissolved ^vwbn+++xvbn+=dissolved
into ^in++++=into
lamps ^nns++++=lamps;
; ^zz++++=EXTRAWORD
the ^ati++++=the
map ^nn++++=map
of ^in++++=of
Europe ^np++++=Europe
became ^vbd+++xvbn+=became
a ^at++++=a
desert ^nn++++=desert
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
The ^ati++++=The
master ^nn++++=master,
, ^zz++++=EXTRAWORD
observing ^vbg+vprv++xvbg+=observing
my ^pp$+pp1+++=my
idleness ^nns+nom+++=idleness,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
the ^ati++++=the
desk ^nn++++=desk
with ^in++++=with
his ^pp$+pp3+++=his
ruler ^nn++++=ruler
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
leave ^vb++++=leave
of ^in++++=of
my ^pp$+pp1+++=my
senses ^nns++++=senses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boys ^nns++++=boys
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lowered ^vbd+++xvbnx+=lowered
my ^pp$+pp1+++=my
head ^nn++++=head,
, ^zz++++=EXTRAWORD
protecting ^jj+++xvbg+=protecting
my ^pp$+pp1+++=my
secret ^nn++++=secret
from ^in++++=from
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
At ^rb++++=At
home ^nr++++=home
I ^pp1a+pp1+++=I
searched ^vbd+++xvbnx+=searched
my ^pp$+pp1+++=my
possessions ^nns++++=possessions
for ^in++++=for
money ^nn++++=money.
. ^zz++++=EXTRAWORD
From ^in++++=From
a ^at++++=a
tobacco ^nn++++=tobacco
tin ^nn++++=tin
beneath ^rb++++=beneath
my ^pp$+pp1+++=my
shirts ^nns++++=shirts
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
three ^cd++++=three
pennies ^nns++++=pennies,
, ^zz++++=EXTRAWORD
a ^at++++=a
sixpence ^nn+nom+++=sixpence
blackened ^jj++++=blackened
at ^in++++=at
the ^ati++++=the
rim ^nn++++=rim,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
two ^cd++++=two
foreign ^jj+atrb+++=foreign
coins ^nns++++=coins
the ^ati++++=the
priest ^nn++++=priest
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
in ^in++++=in
a ^at++++=a
drawer ^nn++++=drawer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
foreign ^jj+atrb+++=foreign
coins ^nns++++=coins
were ^vbd+bed+vrb++=were
useless ^jj+pred+++=useless,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
polished ^jj++++=polished
them ^pp3o+pp3+++=them
upon ^in++++=upon
my ^pp$+pp1+++=my
sleeve ^nn++++=sleeve
and ^cc++++=and
imagined ^vbn+vprv++xvbn+=imagined
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
belonged ^vbd+++xvbnx+=belonged
to ^in++++=to
the ^ati++++=the
country ^nn++++=country
of ^in++++=of
the ^ati++++=the
bazaar ^nn++++=bazaar.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
considered ^vbd+vprv++xvbnx+=considered
what ^wdt+who+whcl++=what
gift ^nn++++=gift
I ^pp1a+pp1+++=I
might ^md+pos+++=might
buy ^vb++++=buy:
: ^zz++++=EXTRAWORD
a ^at++++=a
bracelet ^nn+nom+++=bracelet
finer ^jjr++++=finer
than ^in++++=than
hers ^pp$$++++=hers,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
bottle ^nn++++=bottle
of ^in++++=of
perfume ^nn++++=perfume,
, ^zz++++=EXTRAWORD
a ^at++++=a
brooch ^nn++++=brooch
shaped ^vbd+++xvbn+=shaped
like ^in++++=like
a ^at++++=a
star ^nn++++=star.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
object ^nn++++=object
became ^vbd+++xvbn+=became
radiant ^jj++++=radiant
because ^cs+cos+++=because
her ^pp3o+pp3+++=her
hand ^nn++++=hand
would ^md+prd+++=would
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Saturday ^nr++++=Saturday
arrived ^vbd+++xvbn+=arrived
beneath ^in+pl+++=beneath
a ^at++++=a
sky ^nn++++=sky
heavy ^jj++++=heavy
with ^in++++=with
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
At ^in++++=At
breakfast ^nn++++=breakfast
I ^pp1a+pp1+++=I
reminded ^vbd+vsua+tht0+xvbnx+=reminded
my ^pp$+pp1+++=my
uncle ^nn++++=uncle
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
go ^vbi++++=go
to ^in++++=to
the ^ati++++=the
bazaar ^nn++++=bazaar
that ^tht+rel+++=that
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
searching ^vbg+++xvbg+=searching
his ^pp$+pp3+++=his
pockets ^nns++++=pockets
for ^in++++=for
a ^at++++=a
match ^nn++++=match.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
to ^to+vcmp+++=to
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
looked ^vbd+++xvbn+=looked
doubtful ^jj++++=doubtful.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
ought ^md+nec+++=ought
not ^xnot++not++=not
to ^to++++=to
be ^vbi++vrb++=be
out ^rp+pl+++=out
late ^jj+pred+++=late."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
late ^jj+pred+++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^nn++++=uncle
laughed ^vbd+++xvbn+=laughed
and ^cc+phrs+++=and
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
meant ^vbd+vprv++xvbnx+=meant
to ^to+vcmp+++=to
purchase ^vb++++=purchase
the ^ati++++=the
whole ^nn++++=whole
of ^in++++=of
Arabia ^np++++=Arabia.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
blood ^nn++++=blood
rise ^nn++++=rise
into ^in++++=into
my ^pp$+pp1+++=my
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Adults ^nns++++=Adults,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
profane ^jj++++=profane
anything ^pn++++=anything
merely ^rb+down+++=merely
by ^in++++=by
speaking ^xvbg+++xvbg+=speaking
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
morning ^nn++++=morning
dragged ^vbd+++xvbn+=dragged
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
in ^in++++=in
the ^ati++++=the
front ^jjb+atrb+++=front
room ^nn++++=room,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
ticking ^jj+atrb++xvbg+=ticking
clock ^nn++++=clock
divided ^vwbn+++xvbn+=divided
time ^nn++++=time
into ^in++++=into
tiny ^jj+atrb+++=tiny
cruelties ^nns++++=cruelties.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
collected ^vwbn+++xvbn+=collected
in ^in++++=in
the ^ati++++=the
gutter ^nn++++=gutter
and ^cc++++=and
overflowed ^vpsv++agls+xvbn+=overflowed
with ^in++++=with
a ^at++++=a
hollow ^jj++++=hollow
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Mercer ^np++++=Mercer
came ^vbd+++xvbn+=came
after ^in++++=after
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
a ^at++++=a
broad ^jj+atrb+++=broad
old ^jj+atrb+++=old
woman ^nn++++=woman
who ^whp+rel+subj++=who
sold ^vbd+++xvbn+=sold
used ^xvbn+++xvbn+=used
stamps ^nns++++=stamps
for ^in++++=for
charitable ^jj+atrb+++=charitable
causes ^nns++++=causes
and ^cc++++=and
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
illnesses ^nns+nom+++=illnesses
of ^in++++=of
every ^at++++=every
family ^nn++++=family
in ^in++++=in
three ^cd++++=three
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire
discussing ^vwbg+++xvbg+=discussing
funerals ^nns+nom+++=funerals,
, ^zz++++=EXTRAWORD
rents ^nns++++=rents
and ^cc++++=and
the ^ati++++=the
price ^nn++++=price
of ^in++++=of
coal ^nn++++=coal.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
umbrella ^nn++++=umbrella
dripped ^vbd+++xvbn+=dripped
steadily ^rb++++=steadily
upon ^in++++=upon
the ^ati++++=the
tiles ^nns++++=tiles.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^nn++++=uncle
had ^vb+hv+aux++=had
not ^xnot++not++=not
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
lit ^vbd+++xvbn+=lit
the ^ati++++=the
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
shrank ^vbd+++xvbn+=shrank
around ^in++++=around
its ^pp$+it+++=its
yellow ^jj+atrb+++=yellow
circle ^nn++++=circle.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Mercer ^np++++=Mercer
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
wait ^vb++++=wait
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
night ^nn++++=night
air ^nn++++=air
was ^vbd+bedz+vrb++=was
injurious ^jj+pred+++=injurious
to ^in++++=to
her ^pp$+pp3+++=her
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wrapped ^vbd+++xvbnx+=wrapped
herself ^ppl+pp3+++=herself
in ^in++++=in
a ^at++++=a
shawl ^nn++++=shawl,
, ^zz++++=EXTRAWORD
sighed ^j+++xvbn+=sighed
several ^ap++++=several
times ^nns++++=times,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
departed ^jj+++xvbn+=departed.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+aux++=had
better ^jjr++++=better
give ^vb++++=give
up ^rb+phrv+++=up
going ^vbg+++xvbg+=going,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
promised ^vbd+vpub++xvbnx+=promised."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
kept ^vpsv++agls+xvbnx+=kept."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
upper ^jjb+atrb+++=upper
room ^nn++++=room
and ^cc++++=and
pressed ^vbd+++xvbn+=pressed
my ^pp$+pp1+++=my
forehead ^nn++++=forehead
against ^in++++=against
the ^ati++++=the
cold ^jj+atrb+++=cold
pane ^nn+++??+=pane.
. ^zz++++=EXTRAWORD
From ^in++++=From
there ^rn+pl+++=there
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
wet ^jj++++=wet
and ^cc+phrs+++=and
shining ^jj+++xvbg+=shining
beneath ^in+pl+++=beneath
the ^ati++++=the
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
Figures ^nns++++=Figures
passed ^vbd+++xvbn+=passed
and ^cc+phrs+++=and
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
approaching ^nn++++=approaching
step ^vb++++=step
caused ^vbd+++xvbn+=caused
my ^pp$+pp1+++=my
heart ^nn++++=heart
to ^to++++=to
rise ^vbi++++=rise;
; ^zz++++=EXTRAWORD
every ^at++++=every
stranger ^jjr+atrb+++=stranger's
's ^vbz+bez+aux++0=EXTRAWORD
face ^vb++++=face
cast ^vbd+++xvbn+=cast
it ^pp3+it+++=it
down ^in++++=down
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
a ^at++++=a
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
seven ^cd++++=seven.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
another ^dt++++=another
answered ^jj+++xvbn+=answered,
, ^zz++++=EXTRAWORD
farther ^rbr++++=farther
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
descended ^vbd+++xvbnx+=descended
and ^cc+phrs+++=and
wandered ^vbd+++xvbn+=wandered
from ^in++++=from
room ^nn++++=room
to ^in++++=to
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^npl++++=house
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
conspire ^vbi++++=conspire
with ^in++++=with
the ^ati++++=the
delay ^nn++++=delay.
. ^zz++++=EXTRAWORD
Floorboards ^np+++??+=Floorboards
complained ^vbd+vpub++xvbn+=complained
beneath ^in+pl+++=beneath
me ^pp1o+pp1+++=me;
; ^zz++++=EXTRAWORD
pipes ^nns++++=pipes
muttered ^vbd+++xvbn+=muttered
in ^in++++=in
the ^ati++++=the
walls ^nns++++=walls;
; ^zz++++=EXTRAWORD
the ^ati++++=the
clock ^nn++++=clock
continued ^vbd+++xvbn+=continued
its ^pp$+it+++=its
dry ^jj+atrb+++=dry,
, ^zz++++=EXTRAWORD
deliberate ^jj+atrb+++=deliberate
speech ^nn++++=speech.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
bazaar ^nn++++=bazaar
already ^rb++++=already
blazing ^jj++++=blazing
with ^in++++=with
light ^nn++++=light,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
perhaps ^rb++++=perhaps
sat ^vbd+++xvbn+=sat
at ^in++++=at
the ^ati++++=the
convent ^nn++++=convent
chapel ^nn++++=chapel
wondering ^vwbg+++xvbg+=wondering
whether ^cs+who+++=whether
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
idea ^nn++++=idea
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
might ^md+pos+++=might
be ^vb+be+aux++=be
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
me ^pp1o+pp1+++=me
filled ^vbd+++xvbn+=filled
me ^pp1o+pp1+++=me
with ^in++++=with
such ^abl++++=such
pride ^nn++++=pride
that ^tht+rel+++=that
for ^in++++=for
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
forgave ^nn+++??+=forgave
the ^ati++++=the
lateness ^nns+nom+++=lateness
of ^in++++=of
the ^ati++++=the
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^npt++++=uncle
returned ^vbd+++xvbn+=returned
after ^in++++=after
eight ^cd++++=eight.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
his ^pp$+pp3+++=his
key ^jjb++++=key
scrape ^vb++++=scrape
repeatedly ^rb++++=repeatedly
at ^in++++=at
the ^ati++++=the
lock ^nn++++=lock
before ^cs+sub+++=before
the ^ati++++=the
door ^nn++++=door
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
entered ^vbd+++xvbnx+=entered
humming ^jj+++xvbg+=humming,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
rain ^nn++++=rain
and ^cc++++=and
drink ^nn++++=drink
upon ^in++++=upon
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
late ^jj+pred+++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Am
am ^vb+bem+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
boy ^nn++++=boy
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
waiting ^vbg+++xvbgx+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
without ^in++++=without
understanding ^xvbg+++xvbg+=understanding.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
his ^pp$+pp3+++=his
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah!
ah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
The ^ati++++=The
bazaar ^nn++++=bazaar."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
anger ^nn++++=anger
was ^vbd+bedz+vrb++=was
so ^ql++++=so
sharp ^np++++=sharp
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
speak ^vb++++=speak.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
removed ^vbd+++xvbnx+=removed
his ^pp$+pp3+++=his
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
searched ^jj+atrb++xvbn+=searched
one ^cd1++++=one
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
another ^dt++++=another,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
telling ^vbg+nom++xvbg+=telling
my ^pp$+pp1+++=my
aunt ^nn++++=aunt
of ^in++++=of
a ^at++++=a
man ^nn++++=man
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
met ^vprf+++xvbnx+=met
near ^in+pl+++=near
the ^ati++++=the
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
interrupted ^vbd+++xvbnx+=interrupted
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
the ^ati++++=the
money ^nn++++=money,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
to ^to++++=to
go ^vbi++++=go
at ^rb++++=at
all ^abn++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
uncle ^npt++++=uncle
found ^vbd+vprv++xvbn+=found
a ^at++++=a
florin ^nn++++=florin
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
it ^pp3+it+++=it
above ^rb++++=above
my ^pp$+pp1+++=my
palm ^nn++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
lad ^nn++++=lad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
poem ^nn++++=poem
about ^in++++=about
an ^at++++=an
Arab ^jj+atrb+++=Arab
bidding ^jj+atrb++xvbg+=bidding
farewell ^nn++++=farewell
to ^in++++=to
his ^pp$+pp3+++=his
horse ^nn++++=horse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
closed ^vbd+++xvbnx+=closed
my ^pp$+pp1+++=my
fingers ^nns+nom+++=fingers
around ^in++++=around
the ^ati++++=the
coin ^nn++++=coin
and ^cc++++=and
fled ^vbd+++xvbn+=fled
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
remember ^nn+nom+++=remember
the ^ati++++=the
verses ^nns++++=verses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
streets ^nns++++=streets
leading ^vwbg+++xvbg+=leading
to ^in++++=to
the ^ati++++=the
station ^nn+nom+++=station
were ^vbd+bed+vrb++=were
almost ^rb+hdg+++=almost
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
shivered ^vbd+++xvbn+=shivered
beneath ^in+pl+++=beneath
the ^ati++++=the
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
booking ^nn++++=booking
window ^nn++++=window
the ^ati++++=the
clerk ^nn++++=clerk
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
the ^ati++++=the
clock ^nn++++=clock
before ^in++++=before
giving ^xvbg+++xvbg+=giving
me ^pp1o+pp1+++=me
a ^at++++=a
third ^od++++=third-class
- ^zz++++=EXTRAWORD
class ^nn++++=EXTRAWORD
ticket ^nn++++=ticket.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ran ^vbd+++xvbnx+=ran
along ^in++++=along
the ^ati++++=the
platform ^nn++++=platform
and ^cc++++=and
entered ^vbd+++xvbn+=entered
a ^at++++=a
carriage ^nn+nom+++=carriage
where ^wrb+who+++=where
only ^rb+down+++=only
one ^cd1++++=one
man ^nn++++=man
sat ^vbd+++xvbn+=sat,
, ^zz++++=EXTRAWORD
asleep ^jj++++=asleep
beneath ^in+pl+++=beneath
a ^at++++=a
newspaper ^nn+nom+++=newspaper.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
delayed ^vwbn+++xvbn+=delayed,
, ^zz++++=EXTRAWORD
moved ^j+++xvbn+=moved,
, ^zz++++=EXTRAWORD
stopped ^j+++xvbn+=stopped
again ^rb+tm+++=again
outside ^jjb++++=outside
the ^ati++++=the
station ^nn+nom+++=station,
