In ^in++++=In
unto ^in++++=unto
the ^ati++++=the
place ^nn++++=place
before ^in++++=before
the ^ati++++=the
palace ^nn++++=palace!
! ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
assembled ^vbd+++xvbn+=assembled
in ^in++++=in
crowds ^nns++++=crowds,
, ^zz++++=EXTRAWORD
weeping ^nn++++=weeping
for ^in++++=for
Ja ^np+++??+=Ja
far ^rb+pl+++=far
because ^cs+cos+++=because
of ^in"++++=of
his ^pp$+pp3+++=his
generosity ^nn+nom+++=generosity
and ^cc++++=and
justice ^nn++++=justice.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
leave ^nn++++=leave
of ^in++++=of
his ^pp$+pp3+++=his
household ^nn++++=household
and ^cc++++=and
submitted ^vbd+vpub+tht0+xvbn+=submitted
himself ^ppl+pp3+++=himself
to ^in++++=to
the ^ati++++=the
decree ^nn++++=decree,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
executioners ^nns+nom+++=executioners
came ^vbd+++xvbn+=came
near ^jj++++=near
to ^to++++=to
bind ^vbi++++=bind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
while ^cs+sub+++=while
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
thus ^rb+cnj+splt++=thus
engaged ^vpsv++agls+xvbnx+=engaged,
, ^zz++++=EXTRAWORD
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
comely ^jj++++=comely
of ^in++++=of
form ^nn++++=form
and ^cc++++=and
clad ^jj++++=clad
in ^in++++=in
clean ^jj+atrb+++=clean
garments ^nns+nom+++=garments,
, ^zz++++=EXTRAWORD
pressed ^j+++xvbn+=pressed
through ^in++++=through
the ^ati++++=the
people ^nn++++=people,
, ^zz++++=EXTRAWORD
crying ^nvbg+++xvbg+=crying,
, ^zz++++=EXTRAWORD
Make ^vb++++=Make
way ^nn++++=way
for ^in++++=for
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
O ^zz++++=O
people ^nns++++=people!
! ^zz++++=EXTRAWORD
Bring ^vb++++=Bring
me ^pp1o+pp1+++=me
before ^in++++=before
the ^ati++++=the
Wezeer ^np+++??+=Wezeer!
! ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
before ^cs+sub+++=before
Ja ^np+++??+=Ja
far ^rb+pl+++=far
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Wezeer ^np+++??+=Wezeer,
, ^zz++++=EXTRAWORD
release ^nn++++=release
thyself ^ppl++++=thyself
and ^cc++++=and
thy ^pp$+pp2+++=thy
family ^nn++++=family,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
he ^pp3a+pp3+++=he
who ^whp+who+++=who
slew ^vb+++??+=slew
the ^ati++++=the
young ^jj+atrb+++=young
woman ^nn++++=woman
found ^vbd+vprv++xvbn+=found
in ^in++++=in
the ^ati++++=the
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
killed ^vbd+++xvbnx+=killed
her ^pp$+pp3+++=her
with ^in++++=with
mine ^pp$$++++=mine
own ^ap++++=own
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
her ^pp3o+pp3+++=her
body ^nn++++=body
in ^in++++=in
pieces ^nns++++=pieces,
, ^zz++++=EXTRAWORD
placed ^xvbn+++xvbn+=placed
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
basket ^nn++++=basket
and ^cc++++=and
the ^ati++++=the
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cast ^nn+++xvbn+=cast
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
Tigris ^np+++??+=Tigris.
. ^zz++++=EXTRAWORD
Ja ^np+++??+=Ja
far ^rb+pl+++=far
rejoiced ^jj+++xvbn+=rejoiced
at ^rb++++=at
his ^pp$+pp3+++=his
words ^nns++++=words,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
he ^pp3a+pp3+++=he
grieved ^vbd+++xvbnx+=grieved
for ^in++++=for
the ^ati++++=the
youth ^nn++++=youth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
about ^in++++=about
to ^in++++=to
question ^nn+nom+++=question
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
an ^at++++=an
aged ^jj++++=aged
sheykh ^jj+++??+=sheykh
pushed ^jj+++xvbn+=pushed
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd
and ^cc++++=and
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
Believe ^vb+vprv+++=Believe
not ^xnot++not++=not
this ^dt+dem+++=this
young ^jj+atrb+++=young
man ^nn++++=man,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Wezeer ^np+++??+=Wezeer!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hath ^vbz+hvz+aux++=hath
spoken ^vprf+++xvbnx+=spoken
falsely ^rb++++=falsely
to ^to++++=to
save ^vbi++++=save
another ^dt++++=another.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
the ^ati++++=the
murderer ^nn+nom+++=murderer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
upon ^in++++=upon
me ^pp1o+pp1+++=me
alone ^rb++++=alone
must ^md+nec+++=must
the ^ati++++=the
punishment ^nn+nom+++=punishment
fall ^nn++++=fall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
O ^zz++++=O
sheykh ^nn+++??+=sheykh,
, ^zz++++=EXTRAWORD
return ^vb++++=return
to ^in++++=to
thy ^pp$+pp2+++=thy
house ^nn++++=house,
, ^zz++++=EXTRAWORD
for ^in++++=for
thou ^pp2+pp2+++=thou
art ^nn++++=art
guiltless ^jj++++=guiltless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
none ^rb++++=none
but ^cc++++=but
I ^pp1a+pp1+++=I
committed ^vbd+++xvbnx+=committed
the ^ati++++=the
deed ^nn++++=deed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
Nay ^uh++++=Nay,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
son ^nn++++=son.
. ^zz++++=EXTRAWORD
Thou ^pp2+pp2+++=Thou
art ^nn++++=art
young ^jj++++=young,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
world ^nn++++=world
is ^vbz+bez+vrb++=is
before ^in++++=before
thee ^pp2+pp2+++=thee;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
old ^jj+pred+++=old
and ^cc++++=and
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
my ^pp$+pp1+++=my
portion ^nn+nom+++=portion
of ^in++++=of
its ^pp$+it+++=its
joys ^nns++++=joys
and ^cc++++=and
griefs ^nns++++=griefs.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
my ^pp$+pp1+++=my
life ^nn++++=life
redeem ^vb++++=redeem
thine ^pp$+pp2+++=thine.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Ja ^np+++??+=Ja
far ^rb+pl+++=far
took ^vbd+++xvbn+=took
them ^pp3o+pp3+++=them
both ^abx++++=both
before ^in++++=before
the ^ati++++=the
Khaleefeh ^np+++??+=Khaleefeh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
related ^vwbn+++xvbn+=related
what ^wdt+who+++=what
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Khaleefeh ^np+++??+=Khaleefeh
looked ^vbd+++xvbn+=looked
upon ^in++++=upon
the ^ati++++=the
two ^cd++++=two
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
Which ^whp+rel+obj++=Which
of ^in++++=of
you ^pp2+pp2+++=you
killed ^vbd+++xvbn+=killed
the ^ati++++=the
woman ^nn++++=woman?
? ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
killed ^vbd+++xvbnx+=killed
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Prince ^npt++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^nn++++=Faithful.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
describe ^vb++++=describe
the ^ati++++=the
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cords ^nns++++=cords,
, ^zz++++=EXTRAWORD
the ^ati++++=the
red ^jj+atrb+++=red
wool ^nn++++=wool,
, ^zz++++=EXTRAWORD
the ^ati++++=the
iz ^nn+++??+=iz
r ^zz++++=r,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
scar ^nn++++=scar
upon ^in++++=upon
her ^pp$+pp3+++=her
right ^jj+atrb+++=right
hand ^nn++++=hand;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
thou ^pp2+pp2+++=thou
command ^nn++++=command
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
relate ^vb++++=relate
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
the ^ati++++=the
deed ^nn++++=deed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
bowed ^vbd+++xvbn+=bowed
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
the ^ati++++=the
proof ^nn++++=proof
was ^vbd+bedz+vrb++=was
complete ^jj+pred+++=complete.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
Khaleefeh ^np+++??+=Khaleefeh
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
me ^pp1o+pp1+++=me
thy ^pp$+pp2+++=thy
story ^nn++++=story,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
speak ^vb++++=speak
truth ^nn++++=truth;
; ^zz++++=EXTRAWORD
for ^in++++=for
falsehood ^nn+nom+++=falsehood
before ^cs+sub+++=before
kings ^nns++++=kings
is ^vbz+bez+vrb++=is
destruction ^nn+nom+++=destruction.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
Know ^vb+vprv+++=Know,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Prince ^npt++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
this ^dt+dem+++=this
sheykh ^nn+++??+=sheykh
is ^vbz+bez+vrb++=is
the ^ati++++=the
father ^nn++++=father
of ^in++++=of
the ^ati++++=the
murdered ^jj+atrb++xvbn+=murdered
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
cousin ^nn++++=cousin
and ^cc++++=and
my ^pp$+pp1+++=my
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
married ^vbd+++xvbnx+=married
her ^pp$+pp3+++=her
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
yet ^rb++++=yet
young ^jj+pred+++=young,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
during ^in++++=during
eleven ^cd++++=eleven
years ^nns++++=years
she ^pp3a+pp3+++=she
dwelt ^vbd+++xvbnx+=dwelt
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
in ^in++++=in
her ^pp$+pp3+++=her
no ^at++++=no
evil ^nn++++=evil.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bore ^vbd+++xvbnx+=bore
me ^pp1o+pp1+++=me
three ^cd++++=three
sons ^nns++++=sons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
guarded ^vbd+++xvbnx+=guarded
my ^pp$+pp1+++=my
house ^nn++++=house
and ^cc++++=and
substance ^nn+nom+++=substance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
obeyed ^vbd+++xvbn+=obeyed
me ^pp1o+pp1+++=me
in ^in++++=in
all ^abn++++=all
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
lawful ^jj+pred+++=lawful.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
months ^nns++++=months
ago ^rb++++=ago
she ^pp3a+pp3+++=she
fell ^vbd+++xvbnx+=fell
sick ^jj++++=sick,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
weakness ^nns+nom+++=weakness
increased ^vbd+++xvbn+=increased.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
brought ^vbd+++xvbnx+=brought
physicians ^nns++++=physicians
and ^cc++++=and
medicines ^nns++++=medicines,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vpsv++agls+xvbn+=sat
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
by ^in++++=by
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
denied ^vbd+vpub++xvbn+=denied
her ^pp$+pp3+++=her
nothing ^pn++++=nothing
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
desired ^vbd+vsua++xvbnx+=desired.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
O ^zz++++=O
son ^nn++++=son
of ^in++++=of
mine ^pp$$++++=mine
uncle ^npt++++=uncle,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
long ^rb++++=long
for ^in++++=for
an ^at++++=an
apple ^nn++++=apple;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
smell ^nn++++=smell
one ^cd1++++=one
and ^cc++++=and
taste ^nn++++=taste
a ^rb++++=a
little ^rb"++++=little
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
my ^pp$+pp1+++=my
heart ^nn++++=heart
will ^md+prd+++=will
be ^vb+be+aux++=be
refreshed ^vpsv++agls+xvbnx+=refreshed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
arose ^vbd+++xvbnx+=arose
immediately ^rb+tm+++=immediately
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
through ^in++++=through
all ^abn++++=all
the ^ati++++=the
markets ^nns++++=markets
of ^in++++=of
Baghdad ^np++++=Baghdad,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
found ^vbd+vprv++xvbn+=found
no ^at++++=no
apples ^nns++++=apples,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
their ^pp$+pp3+++=their
season ^nn++++=season.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
fruit ^nn++++=fruit-sellers,
- ^zz++++=EXTRAWORD
sellers ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
Such ^abl++++=Such
apples ^nns++++=apples
as ^ql++++=as
thou ^pp2+pp2+++=thou
seekest ^jjt++++=seekest
are ^vb+ber+aux++=are
nowhere ^rb+pl+splt++=nowhere
save ^vb++++=save
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden
of ^in++++=of
the ^ati++++=the
Prince ^nn++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful
at ^rb++++=at
Basra ^np+++??+=Basra,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
keeper ^nn++++=keeper
will ^md+prd+++=will
not ^xnot++not++=not
part ^nn++++=part
with ^in++++=with
them ^pp3o+pp3+++=them
cheaply ^rb++++=cheaply.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Commander ^npt+nom+++=Commander
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
journeyed ^vbd+++xvbnx+=journeyed
from ^in++++=from
Baghdad ^np++++=Baghdad
to ^in++++=to
Basra ^np+++??+=Basra
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
my ^pp$+pp1+++=my
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
endured ^vbd+++xvbnx+=endured
heat ^nn++++=heat
by ^in++++=by
day ^nn++++=day
and ^cc++++=and
cold ^nn++++=cold
by ^in++++=by
night ^nn++++=night;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ate ^vbd+++xvbnx+=ate
little ^jj++++=little,
, ^zz++++=EXTRAWORD
slept ^j+++xvbn+=slept
upon ^in++++=upon
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ceased ^vbd+++xvbn+=ceased
not ^xnot++not++=not
to ^to++++=to
travel ^vbi++++=travel
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
garden ^nn++++=garden
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
thee ^pp2+pp2+++=thee.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
besought ^vprf+++xvbn+=besought
the ^ati++++=the
keeper ^nn++++=keeper
and ^cc++++=and
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
of ^in++++=of
my ^pp$+pp1+++=my
wife ^nn++++=wife's
's ^$++++=EXTRAWORD
illness ^nns+nom+++=illness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
sold ^vbd+++xvbnx+=sold
me ^pp1o+pp1+++=me
three ^cd++++=three
apples ^nns++++=apples
for ^in++++=for
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
apple ^nn++++=apple
bore ^vbd+++xvbn+=bore
upon ^in++++=upon
its ^pp$+it+++=its
rind ^nn++++=rind
the ^ati++++=the
seal ^nn++++=seal
of ^in++++=of
thy ^pp$+pp2+++=thy
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
to ^in++++=to
Baghdad ^np++++=Baghdad,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
journey ^nn++++=journey
going ^vwbg+++xvbg+=going
and ^cc++++=and
returning ^xvbg+++xvbg+=returning
occupied ^xvbn+++xvbn+=occupied
fifteen ^cd++++=fifteen
days ^nns++++=days.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
entered ^vbd+++xvbnx+=entered
my ^pp$+pp1+++=my
house ^nn++++=house
and ^cc++++=and
gave ^vbd+++xvbn+=gave
the ^ati++++=the
three ^cd++++=three
apples ^nns++++=apples
to ^in++++=to
my ^pp$+pp1+++=my
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
exceedingly ^rb++++=exceedingly
weak ^jj+pred+++=weak,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
placed ^vbd+++xvbnx+=placed
them ^pp3o+pp3+++=them
beside ^in+pl+++=beside
her ^pp$+pp3+++=her
and ^cc++++=and
took ^vbd+++xvbn+=took
no ^at++++=no
pleasure ^nn++++=pleasure
in ^in++++=in
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
my ^pp$+pp1+++=my
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
a ^at++++=a
tall ^jj+atrb+++=tall
black ^jj+atrb+++=black
slave ^nn++++=slave
passed ^vbd+++xvbn+=passed
before ^in++++=before
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
tossing ^vbg+++xvbg+=tossing
an ^at++++=an
apple ^nn++++=apple
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
beheld ^nn+++??+=beheld
the ^ati++++=the
seal ^nn++++=seal
upon ^in++++=upon
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
knew ^vbd+vprv+tht0+xvbn+=knew
it ^pp3+it+++=it
to ^to++++=to
be ^vbi++vrb++=be
of ^in++++=of
the ^ati++++=the
three ^cd++++=three
for ^in++++=for
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
suffered ^vprf+++xvbnx+=suffered
so ^ql++++=so
greatly ^rb+amp+++=greatly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
called ^vbd+++xvbnx+=called
to ^in++++=to
him ^pp3o+pp3+++=him
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
O ^zz++++=O
good ^jj+atrb+++=good
slave ^nn++++=slave,
, ^zz++++=EXTRAWORD
whence ^wrb+who+++=whence
hadst ^nn+++??+=hadst
thou ^pp2+pp2+++=thou
this ^dt+dem+++=this
apple ^nn++++=apple?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed
and ^cc+phrs+++=and
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mistress ^nns+nom+++=mistress
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
husband ^nn++++=husband
is ^vbz+bez+vrb++=is
a ^at++++=a
foolish ^jj+atrb+++=foolish
merchant ^nn+nom+++=merchant
who ^whp+rel+subj++=who
loveth ^vbz++++=loveth
her ^pp$+pp3+++=her
beyond ^in++++=beyond
measure ^nn++++=measure.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick
and ^cc+phrs+++=and
desired ^jj+atrb++xvbn+=desired
apples ^nns++++=apples,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
traveled ^vbd+++xvbnx+=traveled
to ^in++++=to
Basra ^np+++??+=Basra
and ^cc++++=and
bought ^vbd+++xvbn+=bought
three ^cd++++=three
from ^in++++=from
the ^ati++++=the
Khaleefeh ^np++++=Khaleefeh's
's ^$++++=EXTRAWORD
garden ^nn++++=garden
for ^in++++=for
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
poor ^jj++++=poor
fool ^jjb++++=fool
was ^vbd+bedz+vrb++=was
absent ^jj+pred+++=absent,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
visited ^vbd+++xvbnx+=visited
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
one ^cd1++++=one
to ^to++++=to
eat ^vbi++++=eat.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
his ^pp$+pp3+++=his
words ^nns++++=words,
, ^zz++++=EXTRAWORD
the ^ati++++=the
world ^nn++++=world
became ^vbd+++xvbn+=became
black ^jj++++=black
before ^in++++=before
my ^pp$+pp1+++=my
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fire ^nn++++=fire
of ^in++++=of
jealousy ^nn++++=jealousy
consumed ^vwbn+++xvbn+=consumed
my ^pp$+pp1+++=my
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
closed ^vbd+++xvbnx+=closed
my ^pp$+pp1+++=my
shop ^nn++++=shop
and ^cc++++=and
hastened ^vbd+++xvbn+=hastened
home ^nr++++=home.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
the ^ati++++=the
apples ^nns++++=apples
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
laid ^vpsv++agls+xvbnx+=laid
and ^cc+phrs+++=and
found ^vbd+vprv++xvbn+=found
but ^cc++++=but
two ^cd++++=two.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
my ^pp$+pp1+++=my
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
is ^vbz+bez+aux++=is
the ^ati++++=the
third ^nn++++=third
apple ^nn++++=apple?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
her ^pp$+pp3+++=her
face ^nn++++=face
toward ^in++++=toward
me ^pp1o+pp1+++=me
and ^cc++++=and
answered ^vbd+vpub++xvbn+=answered
faintly ^rb+cnj+++=faintly,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
O ^zz++++=O
son ^nn++++=son
of ^in++++=of
mine ^pp$$++++=mine
uncle ^npt++++=uncle.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed
the ^ati++++=the
slave ^nn++++=slave's
