It ^pp3+it+++=It
possession ^nn++++=possession,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Makamuk ^np+++??+=Makamuk
understood ^vwbn+vprv++xvbn+=understood
signs ^nns++++=signs.
. ^zz++++=EXTRAWORD
Yakaga ^np+++??+=Yakaga
was ^vbd+bedz+vrb++=was
old ^jj+pred+++=old
and ^cc+phrs+++=and
narrow ^jj++++=narrow,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
face ^nn++++=face
dried ^vwbn+++xvbn+=dried
by ^in++++=by
wind ^nn++++=wind
until ^cs+sub+++=until
it ^pp3+it+++=it
resembled ^vbd+++xvbn+=resembled
smoked ^vbd+++xvbn+=smoked
hide ^vb++++=hide.
. ^zz++++=EXTRAWORD
Suspicion ^nn++++=Suspicion
lived ^vbd+++xvbn+=lived
in ^in++++=in
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
earth ^nn++++=earth
before ^in++++=before
stepping ^xvbg+++xvbg+=stepping;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
smelled ^vbd+++xvbnx+=smelled
food ^nn++++=food
before ^in++++=before
tasting ^xvbg+++xvbg+=tasting
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
studied ^vbd+++xvbnx+=studied
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
words ^nns++++=words
as ^in++++=as
a ^at++++=a
fox ^nn++++=fox
studies ^nns++++=studies
a ^at++++=a
trap ^nn++++=trap.
. ^zz++++=EXTRAWORD
Subienkow ^np+++??+=Subienkow
studied ^vbd+++xvbn+=studied
them ^pp3o+pp3+++=them
both ^abx++++=both.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
studied ^vbd+++xvbnx+=studied
men ^nns++++=men.
. ^zz++++=EXTRAWORD
All ^abn++++=All
his ^pp$+pp3+++=his
life ^nn++++=life
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
flight ^nn++++=flight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
flight ^nn++++=flight
teaches ^vbz+vsua+++=teaches
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
remembered ^vbd+vprv++xvbnx+=remembered
Poland ^np++++=Poland:
: ^zz++++=EXTRAWORD
green ^nn++++=green
fields ^nns++++=fields
under ^in++++=under
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
church ^npl++++=church
bells ^nns++++=bells,
, ^zz++++=EXTRAWORD
books ^nns++++=books,
, ^zz++++=EXTRAWORD
women ^nns++++=women
whose ^whp+rel+obj++=whose
hands ^nns++++=hands
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
lavender ^nn+nom+++=lavender,
, ^zz++++=EXTRAWORD
young ^jj+atrb+++=young
men ^nns++++=men
whispering ^vwbg+++xvbg+=whispering
in ^in++++=in
rooms ^nns++++=rooms
where ^wrb+who+++=where
curtains ^nns++++=curtains
were ^vbd+bed+aux++=were
drawn ^vpsv++agls+xvbnx+=drawn.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
young ^jj++++=young
then ^rn+tm+++=then
and ^cc++++=and
rich ^jj++++=rich
in ^in++++=in
purposes ^nns++++=purposes.
. ^zz++++=EXTRAWORD
Freedom ^nn+nom+++=Freedom
was ^vbd+bedz+vrb++=was
a ^at++++=a
word ^nn++++=word
that ^tht+rel+subj++=that
filled ^vprf+++xvbn+=filled
the ^ati++++=the
mouth ^nn++++=mouth
nobly ^rb++++=nobly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
plotted ^vprf+++xvbnx+=plotted,
, ^zz++++=EXTRAWORD
been ^j+j+aux+xvbn+=been
betrayed ^vpsv++agls+xvbnx+=betrayed,
, ^zz++++=EXTRAWORD
scattered ^j+++xvbn+=scattered.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
were ^vbd+bed+aux++=were
hanged ^vpsv++agls+xvbnx+=hanged.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
knelt ^vbd+++xvbn+=knelt
in ^in++++=in
courtyards ^nns+++??+=courtyards
before ^in++++=before
firing ^xvbg+++xvbg+=firing
squads ^nns++++=squads.
. ^zz++++=EXTRAWORD
Subienkow ^np+++??+=Subienkow
went ^vbd+++xvbn+=went
east ^np+pl+++=east
in ^in++++=in
chains ^nns++++=chains.
. ^zz++++=EXTRAWORD
East ^np+pl+++=East,
, ^zz++++=EXTRAWORD
always ^rb++++=always
east ^np+pl+++=east.
. ^zz++++=EXTRAWORD
Across ^in+pl+++=Across
Russia ^np++++=Russia
under ^in++++=under
guard ^nn++++=guard,
, ^zz++++=EXTRAWORD
through ^in++++=through
mud ^nn++++=mud
and ^cc++++=and
winter ^nn++++=winter
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
past ^jjb+atrb+++=past
villages ^nns+nom+++=villages
where ^wrb+who+++=where
peasants ^nns+nom+++=peasants
stared ^vbd+++xvbn+=stared
without ^in++++=without
curiosity ^nn+nom+++=curiosity;
; ^zz++++=EXTRAWORD
beyond ^in++++=beyond
the ^ati++++=the
Urals ^nps++++=Urals
into ^in++++=into
a ^at++++=a
land ^nn++++=land
widening ^vwbg+++xvbg+=widening
without ^in++++=without
end ^nn++++=end;
; ^zz++++=EXTRAWORD
through ^in++++=through
prison ^nn++++=prison
camps ^nns++++=camps,
, ^zz++++=EXTRAWORD
mining ^nn++++=mining
settlements ^nns+nom+++=settlements,
, ^zz++++=EXTRAWORD
frozen ^jj+atrb++xvbn+=frozen
roads ^nns++++=roads,
, ^zz++++=EXTRAWORD
fever ^nn++++=fever
huts ^nns++++=huts;
; ^zz++++=EXTRAWORD
from ^in++++=from
punishment ^nn+nom+++=punishment
to ^to++++=to
escape ^vbi++++=escape
and ^cc++++=and
from ^in++++=from
escape ^nn++++=escape
to ^in++++=to
hunger ^nn++++=hunger;
; ^zz++++=EXTRAWORD
south ^nr+pl+++=south
for ^in++++=for
a ^at++++=a
season ^nn++++=season,
, ^zz++++=EXTRAWORD
north ^nr+pl+++=north
for ^in++++=for
two ^cd++++=two;
; ^zz++++=EXTRAWORD
hiding ^vbg+++xvbg+=hiding
with ^in++++=with
traders ^nns+nom+++=traders,
, ^zz++++=EXTRAWORD
gambling ^nn+nom+++=gambling
with ^in++++=with
soldiers ^nns+nom+++=soldiers,
, ^zz++++=EXTRAWORD
stealing ^nvbg+++xvbg+=stealing
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
changing ^jj+atrb++xvbg+=changing
names ^nns++++=names.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
fled ^vprf+++xvbnx+=fled
toward ^in++++=toward
Europe ^np++++=Europe
and ^cc++++=and
awakened ^vprf+++xvbn+=awakened
each ^dt++++=each
year ^nn++++=year
farther ^rbr++++=farther
from ^in++++=from
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
and ^cc+phrs+++=and
again ^rb+tm+++=again
the ^ati++++=the
wall ^nn++++=wall
closed ^vbd+++xvbn+=closed
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
Lena ^np+++??+=Lena
he ^pp3a+pp3+++=he
worked ^vbd+++xvbnx+=worked
for ^in++++=for
a ^at++++=a
merchant ^nn+nom+++=merchant
whose ^whp+rel+obj++=whose
clerk ^nn++++=clerk
disappeared ^vbd+seem++xvbn+=disappeared
beneath ^in+pl+++=beneath
the ^ati++++=the
spring ^vb++++=spring
flood ^nn++++=flood.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
Aldan ^np+++??+=Aldan
he ^pp3a+pp3+++=he
hunted ^vbd+++xvbnx+=hunted
sable ^jj++++=sable
with ^in++++=with
men ^nns++++=men
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
church ^nn++++=church
bells ^nns++++=bells.
. ^zz++++=EXTRAWORD
At ^in++++=At
Okhotsk ^np+++??+=Okhotsk
he ^pp3a+pp3+++=he
smelled ^vbd+++xvbnx+=smelled
the ^ati++++=the
sea ^nn++++=sea
and ^cc++++=and
thought ^nn+++xvbn+=thought
the ^ati++++=the
world ^nn++++=world
open ^nn++++=open
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
sea ^npl++++=sea
led ^vbd+++xvbn+=led
not ^xnot++not++=not
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
drove ^vbd+++xvbn+=drove
him ^pp3o+pp3+++=him
farther ^rbr++++=farther
east ^np+pl+++=east.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crossed ^vbd+++xvbnx+=crossed
in ^in++++=in
a ^at++++=a
foul ^jj++++=foul
little ^ap++++=little
vessel ^nn++++=vessel
that ^tht+rel+subj++=that
leaked ^vprf+++xvbn+=leaked
at ^in++++=at
every ^at++++=every
seam ^nn++++=seam.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ate ^vbd+++xvbnx+=ate
rancid ^jj+atrb+++=rancid
flour ^nn++++=flour
and ^cc++++=and
drank ^vbd+++xvbn+=drank
water ^nn++++=water
green ^nn++++=green
from ^in++++=from
casks ^nns++++=casks.
. ^zz++++=EXTRAWORD
Storms ^nns++++=Storms
tore ^vbd+++xvbn+=tore
the ^ati++++=the
sail ^nn++++=sail;
; ^zz++++=EXTRAWORD
scurvy ^nn+++??+=scurvy
loosened ^vbd+++xvbn+=loosened
teeth ^nns++++=teeth;
; ^zz++++=EXTRAWORD
one ^cd1++++=one
sailor ^nn++++=sailor
went ^vbd+++xvbn+=went
mad ^jj++++=mad
and ^cc+phrs+++=and
leaped ^jj+++xvbn+=leaped
overboard ^rb+pl+++=overboard
beneath ^in+pl+++=beneath
a ^at++++=a
sky ^nn++++=sky
full ^jj++++=full
of ^in++++=of
sleet ^nn++++=sleet.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
islands ^npl++++=islands
buried ^vwbn+++xvbn+=buried
in ^in++++=in
fog ^nn++++=fog,
, ^zz++++=EXTRAWORD
coasts ^nns++++=coasts
without ^in++++=without
names ^nns++++=names
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
mountains ^npl++++=mountains
like ^in++++=like
broken ^xvbn+++xvbn+=broken
teeth ^nns++++=teeth,
, ^zz++++=EXTRAWORD
forests ^nns++++=forests
vast ^jj++++=vast
and ^cc++++=and
cold ^nn++++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peoples ^nns++++=peoples
whom ^whp+rel+obj++=whom
the ^ati++++=the
traders ^nns+nom+++=traders
measured ^vbd+++xvbn+=measured
only ^rb+down+++=only
by ^in++++=by
the ^ati++++=the
skins ^nns++++=skins
they ^pp3a+pp3+++=they
could ^md+pos+++=could
be ^vb+be+aux++=be
forced ^vpsv++agls+xvbnx+=forced
to ^to+vcmp+++=to
surrender ^nn+nom+++=surrender.
. ^zz++++=EXTRAWORD
East ^np+pl+++=East,
, ^zz++++=EXTRAWORD
always ^rb++++=always
east ^np+pl+++=east,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
east ^np+pl+++=east
left ^vbd+++xvbn+=left
only ^rb+down+++=only
the ^ati++++=the
immense ^jj+atrb+++=immense
white ^nn++++=white
and ^cc++++=and
the ^ati++++=the
rumor ^nn++++=rumor
of ^in++++=of
another ^ppls++++=another
ocean ^np++++=ocean
beyond ^in+strn+++=beyond.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
told ^vbd+vpub+tht0+xvbnx+=told
himself ^ppl+pp3+++=himself
each ^dt++++=each
year ^nn++++=year
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
gathering ^vbg+++xvbgx+=gathering
strength ^nn++++=strength
for ^in++++=for
return ^nn++++=return.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
money ^nn++++=money,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
return ^nn++++=return.
. ^zz++++=EXTRAWORD
A ^at++++=A
season ^nn++++=season
of ^in++++=of
trade ^nn++++=trade,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
return ^nn++++=return.
. ^zz++++=EXTRAWORD
A ^at++++=A
share ^nn++++=share
in ^in++++=in
an ^at++++=an
expedition ^nn+nom+++=expedition,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
return ^nn++++=return.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
money ^nn++++=money
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost,
, ^zz++++=EXTRAWORD
partners ^nns+nom+++=partners
died ^vprf+++xvbn+=died,
, ^zz++++=EXTRAWORD
ships ^nns++++=ships
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
come ^vbi++++=come,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
trail ^nn++++=trail
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him
filled ^vbd+++xvbn+=filled
with ^in++++=with
graves ^np++++=graves.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
things ^nns++++=things.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
also ^rb++++=also
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
not ^xnot++not++=not
wielded ^vbd+++xvbn+=wielded
the ^ati++++=the
lash ^vb++++=lash
as ^ql++++=as
often ^rb++++=often
as ^ql++++=as
others ^aps++++=others.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
argued ^vprf+++xvbnx+=argued
against ^in++++=against
killing ^xvbg+++xvbg+=killing
hostages ^nns+nom+++=hostages.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
cut ^vprf+++xvbnx+=cut
loose ^jj++++=loose
a ^at++++=a
hunter ^nn++++=hunter
left ^vbd+++xvbn+=left
tied ^xvbn+++xvbn+=tied
naked ^jj++++=naked
in ^in++++=in
frost ^nn++++=frost
by ^in++++=by
a ^at++++=a
drunken ^jj+atrb+++=drunken
agent ^nn++++=agent.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
memories ^nns++++=memories
had ^vbd+hvd+aux++=had
comforted ^vprf+++xvbnx+=comforted
him ^pp3o+pp3+++=him
in ^in++++=in
better ^jjr+atrb+++=better
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
comfort ^nn++++=comfort
him ^pp3o+pp3+++=him
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
the ^ati++++=the
food ^nn++++=food
purchased ^vwbn+++xvbn+=purchased
by ^in++++=by
violence ^nn+nom+++=violence.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
his ^pp$+pp3+++=his
share ^nn++++=share
of ^in++++=of
skins ^nns++++=skins.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
stood ^vprf+++xvbnx+=stood
armed ^jj+atrb++xvbn+=armed
while ^cs+sub+++=while
frightened ^jj+atrb++xvbn+=frightened
villagers ^nns+nom+++=villagers
brought ^vbd+++xvbn+=brought
tribute ^nn++++=tribute.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
with ^in++++=with
a ^at++++=a
punitive ^jj+atrb+++=punitive
party ^nn++++=party
after ^cs+sub+++=after
two ^cd++++=two
traders ^nns+nom+++=traders
vanished ^vbd+++xvbn+=vanished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
fired ^vprf+++xvbnx+=fired
into ^in++++=into
brush ^nn++++=brush
where ^wrb+who+++=where
unseen ^jj+atrb+++=unseen
people ^nns++++=people
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
nothing ^pn++++=nothing
but ^cc++++=but
savagery ^nn+nom+++=savagery.
. ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
did ^vbd+dod+aux++=did
not ^xnot++not++=not
belong ^vb++++=belong
to ^to++++=to
one ^cd1++++=one
people ^nns++++=people.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
hunger ^nn++++=hunger
armed ^vbd+++xvbn+=armed
with ^in++++=with
power ^nn++++=power.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
the ^ati++++=the
trader ^nn++++=trader
counting ^vwbg+++xvbg+=counting
pelts ^nns+++??+=pelts,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
chief ^jjb+atrb+++=chief
counting ^jj+atrb++xvbg+=counting
injuries ^nns++++=injuries,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
exile ^nn++++=exile
firing ^vwbg+++xvbg+=firing
because ^cs+cos+++=because
others ^aps++++=others
fired ^jj+++xvbn+=fired,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
crowd ^nn++++=crowd
now ^rn+tm+++=now
waiting ^nvbg+++xvbg+=waiting
for ^in++++=for
Ivan ^np++++=Ivan
to ^to++++=to
die ^vbi++++=die.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
wall ^nn++++=wall
around ^rp++++=around
them ^pp3o+pp3+++=them
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
man ^nn++++=man
added ^vbd+++xvbn+=added
stones ^nns++++=stones
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Ivan ^np++++=Ivan
breathed ^vbd+++xvbn+=breathed
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
a ^at++++=a
thin ^jj+atrb+++=thin
whistle ^nn++++=whistle.
. ^zz++++=EXTRAWORD
Subienkow ^np+++??+=Subienkow
felt ^vbd+vprv++xvbn+=felt
sweat ^nn++++=sweat
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
shirt ^nn++++=shirt
despite ^in++++=despite
the ^ati++++=the
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
bound ^xvbn+++xvbn+=bound
fingers ^nns+nom+++=fingers
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
numb ^jj++++=numb.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
flexed ^vbd+++xvbnx+=flexed
them ^pp3o+pp3+++=them
carefully ^rb++++=carefully
and ^cc++++=and
forced ^vbd+++xvbn+=forced
himself ^ppl+pp3+++=himself
to ^to++++=to
look ^vbi++++=look.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=must
look ^vb++++=look.
. ^zz++++=EXTRAWORD
To ^to++++=To
turn ^vbi++++=turn
away ^rb+phrv+++=away
would ^md+prd+++=would
teach ^vb+vsua+++=teach
the ^ati++++=the
crowd ^nn++++=crowd
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
fear ^nn++++=fear
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
private ^jj+pred+++=private.
. ^zz++++=EXTRAWORD
So ^ql++++=So
long ^rb++++=long
as ^ql++++=as
it ^pp3+it+++=it
remained ^vbd+++xvbn+=remained
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
possessed ^vbd+++xvbnx+=possessed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Once ^cs+tm+++=Once
shown ^vprf+++xvbn+=shown,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
belong ^vb++++=belong
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Makamuk ^np+++??+=Makamuk
turned ^vbd+++xvbn+=turned
from ^in++++=from
Yakaga ^np+++??+=Yakaga
and ^cc++++=and
glanced ^vpsv++agls+xvbn+=glanced
toward ^in++++=toward
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
eyes ^nns++++=eyes
met ^vbd+++xvbn+=met.
. ^zz++++=EXTRAWORD
Subienkow ^np+++??+=Subienkow
yawned ^vbd+++xvbn+=yawned.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
excellent ^jj+atrb+++=excellent
yawn ^nn++++=yawn,
, ^zz++++=EXTRAWORD
wide ^jj++++=wide
and ^cc+phrs+++=and
lazy ^jj++++=lazy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
yawn ^nn++++=yawn
of ^in++++=of
a ^at++++=a
man ^nn++++=man
tired ^vwbn+++xvbn+=tired
by ^in++++=by
a ^at++++=a
poor ^jj+atrb+++=poor
entertainment ^nn+nom+++=entertainment.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
chief ^jjb+atrb+++=chief's
's ^vbz+bez+aux++0=EXTRAWORD
brows ^nns++++=brows
draw ^vb++++=draw
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Good ^jj++++=Good.
. ^zz++++=EXTRAWORD
Pride ^nn++++=Pride
was ^vbd+bedz+vrb++=was
the ^ati++++=the
cord ^nn++++=cord
by ^in++++=by
which ^whp+rel+pied++=which
Makamuk ^np+++??+=Makamuk
might ^md+pos+++=might
be ^vb+be+aux++=be
led ^vpsv++agls+xvbnx+=led.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
led ^vbd+++xvbn+=led
where ^wrb+who+++=where?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
escape ^nn++++=escape.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fort ^nn++++=fort's
's ^$++++=EXTRAWORD
rifles ^nns++++=rifles
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
taken ^vpsv++agls+xvbnx+=taken.
. ^zz++++=EXTRAWORD
The ^ati++++=The
surviving ^jj+atrb++xvbg+=surviving
Russians ^nn++++=Russians
were ^vbd+bed+aux++=were
bound ^vpsv++agls+xvbnx+=bound.
. ^zz++++=EXTRAWORD
Snow ^np++++=Snow
lay ^vbd+++xvbn+=lay
deep ^jj++++=deep
to ^in++++=to
the ^ati++++=the
south ^np+pl+++=south,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
trail ^nn++++=trail
was ^vbd+bedz+aux++=was
watched ^vpsv++agls+xvbnx+=watched.
. ^zz++++=EXTRAWORD
Even ^cs+sub+++=Even
if ^cs+cnd+++=if
his ^pp$+pp3+++=his
hands ^nns++++=hands
came ^vbd+++xvbn+=came
free ^jj++++=free,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
a ^at++++=a
dog ^nn++++=dog
team ^nn++++=team,
, ^zz++++=EXTRAWORD
the ^ati++++=the
villages ^nns+nom+++=villages
along ^in++++=along
the ^ati++++=the
river ^nn++++=river
would ^md+prd+++=would
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
A ^at++++=A
lone ^jjb+atrb+++=lone
man ^nn++++=man
needed ^vwbn+++xvbn+=needed
food ^nn++++=food,
, ^zz++++=EXTRAWORD
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
snowshoes ^nns+++??+=snowshoes.
. ^zz++++=EXTRAWORD
Freedom ^nn+nom+++=Freedom
in ^in++++=in
such ^abl++++=such
a ^at++++=a
land ^nn++++=land
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
bonds ^nns++++=bonds;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
possession ^nn++++=possession
of ^in++++=of
a ^at++++=a
thousand ^cd++++=thousand
small ^jj+atrb+++=small
necessities ^nns+nom+++=necessities.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
life ^nn++++=life
to ^to++++=to
be ^vbi+vbi+aux++=be
won ^vpsv++agls+xvbnx+=won.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
what ^wdt+who+++=what
remained ^vbd+++xvbn+=remained?
? ^zz++++=EXTRAWORD
A ^at++++=A
clean ^jj+atrb+++=clean
death ^nn++++=death.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thought ^nn+++xvbn+=thought
came ^vbd+++xvbn+=came
without ^in++++=without
grandeur ^nn++++=grandeur.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
practical ^jj+atrb+++=practical
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
like ^in++++=like
finding ^xvbg+++xvbg+=finding
dry ^jj+atrb+++=dry
moss ^np++++=moss
before ^in++++=before
making ^xvbg+++xvbg+=making
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
change ^vb++++=change
the ^ati++++=the
journey ^nn++++=journey's
's ^$++++=EXTRAWORD
end ^nn++++=end,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
perhaps ^rb++++=perhaps
he ^pp3a+pp3+++=he
could ^md+pos+++=could
choose ^vb++++=choose
the ^ati++++=the
final ^nn++++=final
step ^vb++++=step.
. ^zz++++=EXTRAWORD
A ^at++++=A
bullet ^nn++++=bullet
would ^md+prd+++=would
suffice ^vb++++=suffice.
. ^zz++++=EXTRAWORD
An ^at++++=An
axe ^nn++++=axe.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
a ^at++++=a
