There ^ex+pex+++=There
dwarf ^nn++++=dwarf,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+whq++=EXTRAWORD
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
be ^vb+be+vrb++=be?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^jj+++??+=EXTRAWORD
bowed ^jj+++xvbn+=bowed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
not ^xnot++not++=not
yet ^rb++++=yet
had ^vb+hv+vrb++=had
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Sire ^np+++??+=Sire,
, ^zz++++=EXTRAWORD
to ^to++++=to
consider ^nn+nom+++=consider."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
had ^vb+hv+vrb++=had
time ^nn++++=time?
? ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
at ^rb++++=at
least ^rb"++++=least
twelve ^cd++++=twelve
hours ^nns++++=hours
long ^jj++++=long!
! ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
time ^nn++++=time
enough ^dt++++=enough
for ^in++++=for
any ^dti++++=any
fool ^jjb++++=fool."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
ministers ^nns+nom+++=ministers
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="Wine!"
wine ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
the ^ati++++=the
king ^nn++++=king.
. ^zz++++=EXTRAWORD
" ^zz++++="Wine
wine ^nn++++=EXTRAWORD
creates ^nns+nom+++=creates
invention ^nn+nom+++=invention.
. ^zz++++=EXTRAWORD
Give ^vb++++=Give
him ^pp3o+pp3+++=him
a ^at++++=a
goblet ^nn++++=goblet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Trippetta ^np+++??+=Trippetta
grew ^vbd+++xvbn+=grew
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^nn+++??+=EXTRAWORD
placed ^vwbn+++xvbn+=placed
both ^abx++++=both
hands ^nns++++=hands
upon ^in++++=upon
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
beg ^vb++++=beg
Your ^pp$+pp2+++=Your
Majesty ^nn++++=Majesty
to ^in++++=to
excuse ^nn++++=excuse
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
disorders ^nns+nom+++=disorders
my ^pp$+pp1+++=my
thoughts ^nns++++=thoughts."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
let ^vb+++xvbn+=let
them ^pp3o+pp3+++=them
be ^vb+be+vrb++=be
disordered ^jj+pred+++=disordered
in ^in++++=in
an ^at++++=an
amusing ^jj+atrb+++=amusing
direction ^nn+nom+++=direction."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
minister ^npt+nom+++=minister
filled ^vbd+++xvbn+=filled
a ^at++++=a
golden ^jj+atrb+++=golden
cup ^nn++++=cup
and ^cc++++=and
pushed ^vbd+++xvbn+=pushed
it ^pp3+it+++=it
across ^in+pl+++=across
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wine ^nn++++=wine
trembled ^vbd+++xvbn+=trembled
crimsonly ^jj++++=crimsonly
at ^rb++++=at
its ^pp$+it+++=its
brim ^nn++++=brim.
. ^zz++++=EXTRAWORD
" ^zz++++="Drink,"
drink ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
king ^nn++++=king.
. ^zz++++=EXTRAWORD
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^vb+++??+=EXTRAWORD
lifted ^vbd+++xvbn+=lifted
the ^ati++++=the
vessel ^nn++++=vessel.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
met ^vbd+++xvbn+=met
Trippetta ^np+++??+=Trippetta's.
's. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
drank ^vbd+++xvbnx+=drank.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ha ^uh++++=ha!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
roared ^vbd+++xvbn+=roared
the ^ati++++=the
monarch ^nn++++=monarch.
. ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
face ^nn++++=face
changes ^nns++++=changes
already ^rb++++=already!
! ^zz++++=EXTRAWORD
Another ^ppls++++=Another!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sire,"
sire ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Trippetta ^np+++??+=Trippetta,
, ^zz++++=EXTRAWORD
stepping ^vbg+++xvbg+=stepping
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
" ^zz++++="have
have ^vb+hv+vrb++=EXTRAWORD
mercy ^nn++++=mercy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
ill ^jj+pred+++=ill
from ^in++++=from
the ^ati++++=the
first ^od++++=first
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
prepare ^vb++++=prepare
the ^ati++++=the
costumes ^nns++++=costumes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
his ^pp$+pp3+++=his
mind ^nn++++=mind
" ^zz++++="
The ^ati++++=The
king ^npt++++=king
stared ^vbd+++xvbn+=stared
at ^in++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
astonished ^j+++xvbn+=astonished
less ^rbr++++=less
by ^in++++=by
her ^pp$+pp3+++=her
plea ^nn++++=plea
than ^in++++=than
by ^in++++=by
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
without ^in++++=without
permission ^nn++++=permission.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
what ^wdt+who+++=what
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fell ^vbd+++xvbnx+=fell
upon ^in++++=upon
her ^pp$+pp3+++=her
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
mercy ^nn++++=mercy,
, ^zz++++=EXTRAWORD
Sire ^np+++??+=Sire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mercy
mercy ^nn++++=EXTRAWORD
at ^in++++=at
a ^at++++=a
masquerade ^nn++++=masquerade?
? ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
has ^vbz+hvz+aux++=has
chosen ^vprf+++xvbnx+=chosen
the ^ati++++=the
wrong ^jj+atrb+++=wrong
festival ^nn+nom+++=festival."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
seized ^vbd+++xvbnx+=seized
another ^dt++++=another
goblet ^nn++++=goblet,
, ^zz++++=EXTRAWORD
flung ^j+++xvbn+=flung
its ^pp$+it+++=its
contents ^nns++++=contents
into ^in++++=into
her ^pp$+pp3+++=her
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
raised ^vbd+++xvbnx+=raised
her ^pp3o+pp3+++=her
hands ^nns++++=hands
in ^in++++=in
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
her ^pp$+pp3+++=her
across ^in+pl+++=across
the ^ati++++=the
mouth ^nn++++=mouth
with ^in++++=with
the ^ati++++=the
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fell ^vbd+++xvbnx+=fell
sideways ^jjb++++=sideways
upon ^in++++=upon
the ^ati++++=the
stone ^nn++++=stone
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
her ^pp$+pp3+++=her
tiny ^jj+atrb+++=tiny
silver ^nn++++=silver
earrings ^nns++++=earrings
sprang ^vbd+++xvbn+=sprang
loose ^jj++++=loose
and ^cc++++=and
rang ^vbd+++xvbn+=rang
faintly ^rb++++=faintly
beneath ^in+pl+++=beneath
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
followed ^vbd+vprv++xvbn+=followed
no ^at++++=no
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ministers ^nns+nom+++=ministers
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
king ^nn++++=king;
; ^zz++++=EXTRAWORD
the ^ati++++=the
king ^npt++++=king
looked ^vbd+++xvbn+=looked
at ^in++++=at
Hop ^nn++++=Hop-Frog.
- ^zz++++=EXTRAWORD
frog ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
dwarf ^nn++++=dwarf
had ^vb+hv+aux++=had
not ^xnot++not++=not
moved ^vbd+++xvbn+=moved.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^nn++++=head
was ^vbd+bedz+aux++=was
bowed ^vpsv++agls+xvbnx+=bowed
so ^pn+emph+++=so
low ^jj++++=low
that ^cs+sub+++=that
his ^pp$+pp3+++=his
chin ^nn++++=chin
rested ^vbd+++xvbn+=rested
against ^in++++=against
his ^pp$+pp3+++=his
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
from ^in++++=from
somewhere ^rb++++=somewhere
in ^in++++=in
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
a ^at++++=a
hard ^jj++++=hard,
, ^zz++++=EXTRAWORD
rapid ^jj+atrb+++=rapid,
, ^zz++++=EXTRAWORD
grating ^jj+atrb+++=grating
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
the ^ati++++=the
shuttered ^jj+atrb+++=shuttered
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
noise ^nn++++=noise
was ^vbd+bedz+vrb++=was
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
low ^jj++++=low,
, ^zz++++=EXTRAWORD
sharp ^jj++++=sharp,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
regular ^jj++++=regular.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
a ^at++++=a
dog ^nn++++=dog
under ^in++++=under
the ^ati++++=the
table ^nn++++=table?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
one ^cd1++++=one
councillor ^nn++++=councillor.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
rat ^nn++++=rat
behind ^in+pl+++=behind
the ^ati++++=the
panelling ^nn+nom+++=panelling,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^jj+++??+=EXTRAWORD
raised ^jj+++xvbn+=raised
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
clouded ^j+++xvbn+=clouded
a ^at++++=a
moment ^nn++++=moment
before ^in++++=before
by ^in++++=by
wine ^nn++++=wine,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
shone ^vbd+++xvbn+=shone
with ^in++++=with
a ^at++++=a
vivid ^jj+atrb+++=vivid
and ^cc+phrs+++=and
terrible ^jj+atrb+++=terrible
clarity ^nn+nom+++=clarity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grating ^nn++++=grating
ceased ^vbd+++xvbn+=ceased.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
heard ^vprf+++xvbnx+=heard
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
made ^vpsv++by+xvbnx+=made
by ^in++++=by
his ^pp$+pp3+++=his
teeth ^nns++++=teeth;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
detail ^nn++++=detail
rests ^nns++++=rests
upon ^in++++=upon
the ^ati++++=the
account ^nn++++=account
of ^in++++=of
a ^at++++=a
terrified ^jj+atrb+++=terrified
page ^nn++++=page,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
like ^in++++=like
historians ^nns++++=historians,
, ^zz++++=EXTRAWORD
improve ^vb++++=improve
whatever ^nn+nom+++=whatever
they ^pp3a+pp3+++=they
witness ^nns+nom+++=witness.
. ^zz++++=EXTRAWORD
" ^zz++++="Sire,"
sire ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^nn+++??+=EXTRAWORD
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
" ^zz++++="an
an ^at++++=EXTRAWORD
idea ^nn++++=idea
has ^vbz+hvz+aux++=has
come ^vprf+++xvbn+=come
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
clapped ^vbd+++xvbn+=clapped
his ^pp$+pp3+++=his
swollen ^jj+atrb+++=swollen
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
the ^ati++++=the
wine ^nn++++=wine
would ^md+prd+++=would
do ^vb+do+vrb++=do
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
most ^ql+emph+++=most
astonishing ^jj+atrb+++=astonishing
masquerade ^nn++++=masquerade,
, ^zz++++=EXTRAWORD
Sire ^np+++??+=Sire
if ^cs+cnd+++=if
Your ^pp$+pp2+++=Your
Majesty ^nn++++=Majesty
and ^cc++++=and
the ^ati++++=the
noble ^jj+atrb+++=noble
councillors ^nns++++=councillors
possess ^nns+nom+++=possess
courage ^np+nom+++=courage
enough ^qlp++++=enough
to ^to++++=to
perform ^vbi++++=perform
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Courage?"
courage ^nn+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king's
's ^$++++=EXTRAWORD
cheeks ^nns++++=cheeks
darkened ^vbd+++xvbn+=darkened.
. ^zz++++=EXTRAWORD
" ^zz++++="Explain
explain ^vb+vpub+tht0++=EXTRAWORD
yourself ^ppl+pp2+++=yourself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
country ^nn++++=country
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
diversion ^nn++++=diversion
called ^vbd+++xvbn+=called
the ^ati++++=the
Eight ^cd++++=Eight
Chained ^xvbn+++xvbn+=Chained
Orangutans ^nns+nom++??+=Orangutans.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
played ^vpsv++agls+xvbnx+=played
only ^rb+down+++=only
by ^in++++=by
princes ^nns++++=princes,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
common ^jj+atrb+++=common
men ^nns++++=men
lack ^nn++++=lack
both ^abx++++=both
dignity ^nn+nom+++=dignity
and ^cc++++=and
daring ^nvbg+++xvbg+=daring.
. ^zz++++=EXTRAWORD
The ^ati++++=The
performers ^nns+nom+++=performers
appear ^vb+seem+++=appear
suddenly ^rb++++=suddenly
among ^in++++=among
the ^ati++++=the
guests ^nns++++=guests,
, ^zz++++=EXTRAWORD
hairy ^jj++++=hairy,
, ^zz++++=EXTRAWORD
blackened ^jj++++=blackened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bound ^jj+++xvbn+=bound
together ^nn+nom+++=together
with ^in++++=with
a ^at++++=a
chain ^nn++++=chain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
howl ^vb++++=howl;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
struggle ^nn++++=struggle;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
seize ^vb++++=seize
at ^rb++++=at
masks ^vbz++++=masks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ladies ^nns++++=ladies
believe ^vb+vprv+++=believe,
, ^zz++++=EXTRAWORD
for ^in++++=for
several ^ap++++=several
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
savage ^jj+atrb+++=savage
animals ^nns+nom+++=animals
have ^vb+hv+aux++=have
escaped ^vprf+++xvbnx+=escaped
from ^in++++=from
a ^at++++=a
menagerie ^nn++++=menagerie.
. ^zz++++=EXTRAWORD
The ^ati++++=The
confusion ^nn++++=confusion
is ^vbz+bez+vrb++=is
prodigious ^jj+pred+++=prodigious."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
king ^nn++++=king
leaned ^vbd+++xvbn+=leaned
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
delighted ^j+++xvbn+=delighted.
. ^zz++++=EXTRAWORD
" ^zz++++="Eight
eight ^cd++++=EXTRAWORD
orangutans ^nns+nom+++=orangutans!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
eight ^cd++++=eight
exactly ^rb++++=exactly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly,
exactly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Sire ^np+++??+=Sire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
chained ^xvbn+++xvbn+=chained?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
waist ^nn++++=waist,
, ^zz++++=EXTRAWORD
in ^in++++=in
one ^cd1++++=one
continuous ^jj+atrb+++=continuous
chain ^nn++++=chain.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
no ^at++++=no
one ^cd1++++=one
can ^md+pos+++=can
easily ^rb++++=easily
separate ^jj++++=separate
or ^cc++++=or
identify ^vb++++=identify
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
Majesty ^nn++++=Majesty
may ^md+pos+++=may
frighten ^vb++++=frighten
the ^ati++++=the
whole ^jj+atrb+++=whole
court ^nn++++=court
and ^cc++++=and
afterwards ^rb+tm+++=afterwards
reveal ^vb+vprv+++=reveal
the ^ati++++=the
deception ^nn+nom+++=deception."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Excellent!
excellent ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Superb ^jj++++=Superb!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
shall ^md+prd+++=shall
make ^vb++++=make
the ^ati++++=the
duchess ^nns+nom+++=duchess
faint ^jj++++=faint.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
boasts ^vbz+vpub+++=boasts
that ^tht+vcmp+++=that
nothing ^pn++++=nothing
startles ^nns+++??+=startles
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
seven ^cd++++=seven
ministers ^nns+nom+++=ministers
laughed ^vbd+++xvbn+=laughed
with ^in++++=with
renewed ^jj+atrb++xvbn+=renewed
confidence ^nn+nom+++=confidence.
. ^zz++++=EXTRAWORD
Trippetta ^np+++??+=Trippetta
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
and ^cc+phrs+++=and
stood ^vpsv++agls+xvbn+=stood
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
wine ^nn++++=wine
running ^vwbg+++xvbg+=running
from ^in++++=from
her ^pp$+pp3+++=her
hair ^nn++++=hair
to ^in++++=to
the ^ati++++=the
torn ^vbd+++xvbn+=torn
corner ^npl++++=corner
of ^in++++=of
her ^pp$+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^nn+++??+=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
the ^ati++++=the
disguise ^nn++++=disguise
be ^vb+be+aux++=be
prepared ^vpsv++by+xvbnx+=prepared
by ^in++++=by
midnight ^nn++++=midnight?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
king ^nn++++=king.
. ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
ten ^cd++++=ten,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
dwarf ^nn++++=dwarf.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
plan ^nn++++=plan
must ^md+nec+++=must
remain ^vb++++=remain
secret ^nn++++=secret.
. ^zz++++=EXTRAWORD
No ^at++++=No
attendants ^nns+nom+++=attendants.
. ^zz++++=EXTRAWORD
No ^at++++=No
torchbearers ^nns+nom+++=torchbearers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
alone ^rb++++=alone
must ^md+nec+++=must
dress ^vb++++=dress
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
effect ^nn++++=effect
will ^md+prd+++=will
be ^vb+be+aux++=be
spoiled ^vpsv++agls+xvbnx+=spoiled."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
be ^vb+be+vrb++=be
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
materials ^nns+nom+++=materials?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Close
close ^jj+atrb+++=EXTRAWORD
garments ^nns+nom+++=garments
of ^in++++=of
linen ^nn++++=linen;
; ^zz++++=EXTRAWORD
tar ^nn++++=tar
to ^to++++=to
darken ^vbi++++=darken
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
flax ^nn+++??+=flax
to ^to++++=to
imitate ^nn+nom+++=imitate
coarse ^jj+atrb+++=coarse
hair ^nn++++=hair;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
stout ^jj+atrb+++=stout
chain ^nn++++=chain."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
word ^nn++++=word
" ^zz++++="tar,"
tar ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
ministers ^nns+nom+++=ministers
wrinkled ^vwbn+++xvbn+=wrinkled
his ^pp$+pp3+++=his
nose ^nn++++=nose.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
it ^pp3+it+++=it
not ^xnot++not++=not
smell ^vb++++=smell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
a ^at++++=a
wild ^jj+atrb+++=wild
beast ^nn++++=beast,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Hop ^nn++++=Hop-Frog.
- ^zz++++=EXTRAWORD
frog ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
king ^npt++++=king
struck ^vbd+++xvbn+=struck
the ^ati++++=the
table ^nn++++=table
in ^in++++=in
approval ^nn+nom+++=approval.
. ^zz++++=EXTRAWORD
Preparations ^nns+nom+++=Preparations
began ^vbd+++xvbn+=began
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Hop ^nn++++=Hop-Frog
- ^zz++++=EXTRAWORD
frog ^jj+++??+=EXTRAWORD
worked ^jj+++xvbn+=worked
with ^in++++=with
such ^abl++++=such
composed ^jj+atrb++xvbn+=composed
industry ^nn++++=industry
that ^tht+rel+obj++=that
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
him ^pp3o+pp3+++=him
under ^in++++=under
the ^ati++++=the
influence ^nn+nom+++=influence
of ^in++++=of
wine ^nn++++=wine
declared ^vbd+++xvbn+=declared
him ^pp3o+pp3+++=him
miraculously ^rb++++=miraculously
recovered ^vbd+++xvbn+=recovered.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
remote ^jj+atrb+++=remote
chamber ^nn++++=chamber
beside ^in+pl+++=beside
the ^ati++++=the
ballroom ^nn++++=ballroom,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fitted ^vbd+++xvbnx+=fitted
the ^ati++++=the
eight ^cd++++=eight
men ^nns++++=men
with ^in++++=with
linen ^nn++++=linen
drawers ^nns+nom+++=drawers
