All ^abn++++=All
salt ^nn++++=salt
cellars ^nns++++=cellars
were ^vbd+bed+vrb++=were
glass ^nn++++=glass
birds ^nns++++=birds
with ^in++++=with
silver ^nn++++=silver
heads ^nns++++=heads.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
something ^pn++++=something
wonderful ^jj++++=wonderful
would ^md+prd+++=would
happen ^vb+++??+=happen
when ^wrb+who+++=when
the ^ati++++=the
lamps ^nns++++=lamps
were ^vbd+bed+aux++=were
lit ^vpsv++agls+xvbnx+=lit.
. ^zz++++=EXTRAWORD
" ^zz++++="Sun!
sun ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Moon ^np++++=Moon!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nurse ^vb++++=Nurse
called ^vbd+++xvbn+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
away ^rp+pl+++=away
this ^dt+dem+++=this
instant ^nn+nom+++=instant!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
dining ^jj+atrb++xvbg+=dining
room ^nn++++=room
door ^nn++++=door
closed ^vbd+++xvbn+=closed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
little ^ap++++=little
house ^npl++++=house
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six
o'clock ^rb++++=o'clock
the ^ati++++=the
bells ^nns++++=bells
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
First ^rb++++=First
the ^ati++++=the
front ^jjb+atrb+++=front
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
Mother ^np++++=Mother's
's ^$++++=EXTRAWORD
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
pantry ^nn++++=pantry
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
front ^jjb+atrb+++=front
bell ^nn++++=bell
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^nn++++=house
rang ^vbd+++xvbn+=rang
and ^cc+phrs+++=and
rang ^vbd+++xvbn+=rang
as ^cs+sub+++=as
if ^cs+cnd+++=if
invisible ^jj+atrb+++=invisible
hands ^nns++++=hands
were ^vbd+bed+aux++=were
pulling ^nvbg+++xvbg+=pulling
it ^pp3+it+++=it
in ^in++++=in
every ^at++++=every
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
and ^cc+phrs+++=and
brushed ^jj+++xvbn+=brushed
and ^cc++++=and
painfully ^rb++++=painfully
clean ^jj++++=clean,
, ^zz++++=EXTRAWORD
waited ^j+++xvbn+=waited
on ^in++++=on
the ^ati++++=the
nursery ^nn+nom+++=nursery
sofa ^nn++++=sofa.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon's
's ^$++++=EXTRAWORD
sash ^nn++++=sash
spread ^vbd+++xvbn+=spread
around ^rp++++=around
her ^pp$+pp3+++=her
like ^in++++=like
a ^at++++=a
pink ^jj+atrb+++=pink
puddle ^nn+++??+=puddle.
. ^zz++++=EXTRAWORD
Sun ^np++++=Sun's
's ^$++++=EXTRAWORD
collar ^nn++++=collar
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
chin ^nn++++=chin
whenever ^nn+nom+++=whenever
he ^pp3a+pp3+++=he
swallowed ^vbd+++xvbnx+=swallowed.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below,
, ^zz++++=EXTRAWORD
wheels ^nns++++=wheels
crunched ^vbd+++xvbn+=crunched
upon ^in++++=upon
the ^ati++++=the
gravel ^nn++++=gravel.
. ^zz++++=EXTRAWORD
Doors ^nns++++=Doors
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Voices ^nns++++=Voices
blossomed ^vbd+++xvbn+=blossomed
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
asked ^vbd+vsua++xvbn+=asked
at ^rb++++=at
every ^at++++=every
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
should ^md+nec+++=should
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
one ^cd1++++=one
is ^vbz+bez+vrb++=is
a ^at++++=a
queen ^nn++++=queen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
her ^pp$+pp3+++=her
dress ^nn++++=dress."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Nurse ^nn++++=Nurse
took ^vbd+++xvbn+=took
them ^pp3o+pp3+++=them
down ^rp++++=down.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drawing ^jj+atrb++xvbg+=drawing
room ^nn++++=room
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
people ^nns++++=people
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
changed ^vprf+++xvbnx+=changed
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black
and ^cc+phrs+++=and
shining ^jj+++xvbg+=shining,
, ^zz++++=EXTRAWORD
with ^in++++=with
two ^cd++++=two
coat ^nn++++=coat-tails
- ^zz++++=EXTRAWORD
tails ^vbz++++=EXTRAWORD
behind ^in+pl+++=behind
like ^in++++=like
beetle ^nn++++=beetle
wings ^nns++++=wings.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ladies ^nns++++=ladies
were ^vbd+bed+vrb++=were
white ^jj+pred+++=white,
, ^zz++++=EXTRAWORD
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
purple ^jj++++=purple,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
shoulders ^nns+nom+++=shoulders
came ^vbd+++xvbn+=came
out ^rb+phrv+++=out
of ^in+ppvb+++=of
their ^pp$+pp3+++=their
dresses ^nns+nom+++=dresses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
jewels ^nns++++=jewels
sat ^vbd+++xvbn+=sat
in ^in++++=in
their ^pp$+pp3+++=their
hair ^nn++++=hair
like ^in++++=like
drops ^nns++++=drops
of ^in++++=of
coloured ^jj+atrb++xvbn+=coloured
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Mother ^npt++++=Mother
sailed ^vbd+++xvbn+=sailed
toward ^in++++=toward
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wore ^vbd+++xvbnx+=wore
a ^at++++=a
green ^jj+atrb+++=green
gown ^nn++++=gown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
Mother ^np++++=Mother's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
brighter ^jjr++++=brighter
and ^cc++++=and
farther ^rbr++++=farther
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
are ^vb+ber+vrb++=are
my ^pp$+pp1+++=my
precious ^jj+atrb+++=precious
babies ^nns++++=babies!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
darlings ^nns+nom+++=darlings!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
which ^whp+who+++=which?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
enormous ^jj+atrb+++=enormous
eyes ^nns++++=eyes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
kiss ^vb++++=kiss
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
sweet ^jj++++=sweet!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
was ^vbd+bedz+aux++=was
passed ^vpsv++agls+xvbnx+=passed
from ^in++++=from
hand ^nn++++=hand
to ^in++++=to
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
A ^at++++=A
lady ^nn++++=lady
with ^in++++=with
a ^at++++=a
long ^rb++++=long
white ^jj+atrb+++=white
feather ^nn++++=feather
kissed ^vbd+++xvbn+=kissed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
and ^cc++++=and
left ^vbd+++xvbn+=left
a ^at++++=a
damp ^nn++++=damp
moon ^np++++=moon
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
A ^at++++=A
large ^jj+atrb+++=large
gentleman ^nn+nom+++=gentleman
asked ^vbd+vsua++xvbn+=asked
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
going ^md"++pmd"++=going
to ^md+prd+++=to
marry ^vb++++=marry
his ^pp$+pp3+++=his
sister ^nn++++=sister.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
Sun ^nn++++=Sun
had ^vb+hv+aux++=had
not ^xnot++not++=not
said ^vprf+++xvbn+=said
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
enjoyed ^vbd+++xvbn+=enjoyed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spread ^vbd+++xvbnx+=spread
her ^pp3o+pp3+++=her
skirt ^nn++++=skirt,
, ^zz++++=EXTRAWORD
copied ^xvbn+++xvbn+=copied
the ^ati++++=the
ladies ^nns++++=ladies'
' ^zz++++=EXTRAWORD
smiles ^vbz++++=smiles
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
perfectly ^rb+amp+++=perfectly
lovely ^jj++++=lovely!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
to ^in++++=to
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
buttonhole ^nn++++=buttonhole.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
with ^in++++=with
yellow ^jj+atrb+++=yellow
hair ^nn++++=hair
crouched ^vbd+++xvbn+=crouched
before ^in++++=before
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
like ^in++++=like
a ^at++++=a
puppy ^nn+++??+=puppy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
screamed ^vbd+++xvbn+=screamed,
, ^zz++++=EXTRAWORD
" ^zz++++="Yes!"
yes ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
white ^jj+atrb+++=white
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes!"
yes ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
a ^at++++=a
blue ^jj+atrb+++=blue
ribbon ^nn++++=ribbon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
man ^nn++++=man
looked ^vbd+++xvbn+=looked
suddenly ^rb++++=suddenly
over ^in++++=over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
A ^at++++=A
lady ^nn++++=lady
in ^in++++=in
silver ^nn++++=silver
had ^vbd+hvd+aux++=had
beckoned ^vprf+++xvbnx+=beckoned
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
fetch ^vb++++=fetch
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vanished ^vpsv++agls+xvbn+=vanished
among ^in++++=among
the ^ati++++=the
dresses ^nns+nom+++=dresses.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
watched ^vbd+++xvbn+=watched
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
gone ^vprf+++xvbnx+=gone
for ^in+ppvb+++=for
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=hasn't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
wished ^vbd+vprv+tht0+xvbnx+=wished
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Father ^npt++++=Father
appeared ^vbd+seem++xvbn+=appeared.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
cheeks ^nns++++=cheeks
were ^vbd+bed+vrb++=were
red ^jj+pred+++=red
and ^cc++++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
laughing ^vbg+++xvbgx+=laughing
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Hallo,
hallo ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
two ^cd++++=two
comets ^nns++++=comets!
! ^zz++++=EXTRAWORD
Showing ^vbg+vprv++xvbg+=Showing
everyone ^pn++++=everyone
how ^wrb+who+++=how
beautiful ^jj++++=beautiful
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lifted ^vbd+++xvbnx+=lifted
Moon ^np++++=Moon
high ^jj++++=high
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kicked ^vbd+++xvbnx+=kicked
her ^pp$+pp3+++=her
shining ^vbg+++xvbg+=shining
shoes ^nns++++=shoes
and ^cc++++=and
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="Higher!"
higher ^jjr++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mother ^npt++++=Mother
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
guests ^nns++++=guests
were ^vbd+bed+aux++=were
waiting ^vbg+++xvbgx+=waiting
and ^cc+phrs+++=and
Nurse ^vb++++=Nurse
said ^vbd+vpub++xvbn+=said
bedtime ^nn++++=bedtime,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Father ^npt++++=Father
kissed ^vbd+++xvbn+=kissed
them ^pp3o+pp3+++=them
both ^abx++++=both
with ^in++++=with
a ^at++++=a
loud ^jj+atrb+++=loud
smack ^nn++++=smack.
. ^zz++++=EXTRAWORD
" ^zz++++="Off
off ^in+pl+++=EXTRAWORD
you ^pp2+pp2+++=you
go ^vb++++=go,
, ^zz++++=EXTRAWORD
little ^ap++++=little
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
Dream ^nn++++=Dream
of ^in++++=of
the ^ati++++=the
music ^nn++++=music."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
concert ^nn++++=concert
began ^vbd+++xvbn+=began
after ^cs+sub+++=after
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
put ^vpsv++agls+xvbnx+=put
to ^in++++=to
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
through ^in++++=through
the ^ati++++=the
floor ^nn++++=floor
in ^in++++=in
soft ^jj+atrb+++=soft
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
piano ^nn++++=piano
ran ^vbd+++xvbn+=ran
very ^ql+amp+++=very
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
ran ^vbd+++xvbn+=ran
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
sang ^vbd+++xvbn+=sang
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
calling ^nvbg+++xvbg+=calling
from ^in++++=from
a ^at++++=a
long ^jj+atrb+++=long
way ^nn++++=way
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
everyone ^pn++++=everyone
clapped ^vbd+++xvbn+=clapped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
Father ^nn++++=Father
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="Bravo!"
bravo ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
louder ^jjr++++=louder
than ^in++++=than
all ^abn++++=all
the ^ati++++=the
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
sat ^vbd+++xvbn+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
puppy ^nn+++??+=puppy
will ^md+prd+++=will
be ^vb+be+aux++=be
waiting ^vbg+++xvbgx+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
puppy ^nn+++??+=puppy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
to ^to++++=to
fetch ^vbi++++=fetch
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nurse
nurse ^nn++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
to ^to++++=to
move ^vbi++++=move."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
slipped ^vbd+++xvbn+=slipped
out ^rp+pl+++=out
of ^in++++=of
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
Nurse ^nn++++=Nurse
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
next ^ap++++=next
room ^nn++++=room,
, ^zz++++=EXTRAWORD
breathing ^nvbg+++xvbg+=breathing
heavily ^rb++++=heavily.
. ^zz++++=EXTRAWORD
Downstairs ^jjb++++=Downstairs
the ^ati++++=the
music ^nn++++=music
had ^vbd+hvd+aux++=had
ended ^vprf+++xvbnx+=ended.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
chairs ^nns++++=chairs
scraping ^nn++++=scraping,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
great ^jj+atrb+++=great
clatter ^nn++++=clatter
of ^in++++=of
plates ^nns++++=plates.
. ^zz++++=EXTRAWORD
Moon ^np++++=Moon
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
her ^pp3o+pp3+++=her
slippers ^nns+nom+++=slippers.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
only ^rb+down+splt++=only
going ^md"++pmd"++=going
to ^md+prd+++=to
see ^vb+vprv+++=see
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
could ^md+pos+++=could
not ^xnot++not++=not
let ^vb+++xvbn+=let
her ^pp$+pp3+++=her
go ^vb++++=go
alone ^jj++++=alone.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crept ^vbd+++xvbnx+=crept
into ^in++++=into
the ^ati++++=the
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stair ^nn++++=stair
carpet ^nn++++=carpet
felt ^vbd+vprv++xvbn+=felt
rough ^jj++++=rough
beneath ^rb++++=beneath
their ^pp$+pp3+++=their
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
banisters ^nns+nom+++=banisters
were ^vbd+bed+vrb++=were
cold ^jj+pred+++=cold.
. ^zz++++=EXTRAWORD
Halfway ^rb++++=Halfway
down ^in++++=down
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
guests ^nns++++=guests
leaving ^vwbg+++xvbg+=leaving
the ^ati++++=the
drawing ^jj+atrb++xvbg+=drawing
room ^nn++++=room,
, ^zz++++=EXTRAWORD
moving ^vbg+++xvbg+=moving
in ^in++++=in
a ^at++++=a
bright ^jj+atrb+++=bright
stream ^nn++++=stream
toward ^in++++=toward
the ^ati++++=the
dining ^jj+atrb++xvbg+=dining
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
offered ^vbd+++xvbn+=offered
their ^pp$+pp3+++=their
black ^jj+atrb+++=black
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ladies ^nns++++=ladies
trailed ^vbd+++xvbn+=trailed
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
glittering ^jj++++=glittering
and ^cc+phrs+++=and
whispering ^jj+++xvbg+=whispering.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
door ^nn++++=door
everyone ^pn++++=everyone
stopped ^vbd+++xvbn+=stopped
and ^cc+phrs+++=and
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
exquisite ^nn++++=exquisite!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
table ^nn++++=table!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
beautiful ^jj++++=beautiful!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^np++++=Sun's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
lifted ^vbd+++xvbn+=lifted.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
The ^ati++++=The
guests ^nns++++=guests
moved ^vbd+++xvbn+=moved
round ^rb++++=round
and ^cc++++=and
round ^in++++=round
the ^ati++++=the
table ^nn++++=table
just ^rb+emph+++=just
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
A ^at++++=A
lady ^npt++++=lady
bent ^vbd+++xvbn+=bent
over ^in++++=over
the ^ati++++=the
swans ^nn++++=swans.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
pointed ^vbd+++xvbn+=pointed
at ^rb++++=at
the ^ati++++=the
little ^jj+atrb+++=little
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
laughed ^vbd+++xvbn+=laughed
at ^in+ppvb+++=at
the ^ati++++=the
pink ^jj+atrb+++=pink
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^abn++++=all
understood ^vbd+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
and ^cc++++=and
Moon ^np++++=Moon
hid ^vbd+++xvbn+=hid
behind ^in+pl+++=behind
the ^ati++++=the
curtains ^nns++++=curtains
in ^in++++=in
the ^ati++++=the
dark ^jj+atrb+++=dark
morning ^nn++++=morning
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
a ^at++++=a
crack ^jjb++++=crack
they ^pp3a+pp3+++=they
watched ^vbd+++xvbnx+=watched
servants ^nns+nom+++=servants
hurry ^nn++++=hurry
past ^jjb++++=past
with ^in++++=with
trays ^nns++++=trays.
. ^zz++++=EXTRAWORD
