Once ^rb+tm+++=Once
then ^rn+tm+++=then
white ^jj++++=white.
. ^zz++++=EXTRAWORD
" ^zz++++="Sail?"
sail ^vb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
presume ^vb+vprv+++=presume
to ^to+vcmp+++=to
instruct ^vbi++++=instruct
your ^pp$+pp2+++=your
captain ^nn++++=captain
in ^in++++=in
seamanship ^nn+nom+++=seamanship?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
only ^rb+down+++=only
ask ^vb++++=ask
why ^wrb+who+++=why
we ^pp1a+pp1+++=we
remain ^vb++++=remain
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There!"
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Captain ^npt++++=Captain
Ormont ^np+++??+=Ormont,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
to ^in++++=to
Cramp ^nn++++=Cramp.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
hear ^vb+vprv+++=hear
the ^ati++++=the
spirit ^nn++++=spirit
of ^in++++=of
mutiny ^nn++++=mutiny.
. ^zz++++=EXTRAWORD
First ^rb++++=First
he ^pp3a+pp3+++=he
asks ^vbz++++=asks
why ^wrb+who+++=why
we ^pp1a+pp1+++=we
remain ^vb++++=remain;
; ^zz++++=EXTRAWORD
next ^ap++++=next
he ^pp3a+pp3+++=he
will ^md+prd+++=will
ask ^vb++++=ask
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
go ^vb++++=go;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
he ^pp3a+pp3+++=he
will ^md+prd+++=will
demand ^vb++++=demand
that ^tht+vcmp+++=that
the ^ati++++=the
ship ^nn++++=ship
be ^vb+be+aux++=be
navigated ^vpsv++agls+xvbnx+=navigated."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Cramp ^nn++++=Cramp
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="H'm."
h ^zz++++=EXTRAWORD
'm." ^nn++be+??+0=EXTRAWORD
This ^dt+dem+++=This
so ^ql+emph+++=so
encouraged ^jj+++xvbn+=encouraged
the ^ati++++=the
captain ^npt++++=captain
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
juvenile ^jj+atrb+++=juvenile
agitators ^nns++++=agitators
suppose ^vb+vprv+++=suppose
motion ^nn++++=motion
to ^to++++=to
be ^vbi++vrb++=be
progress ^nns+nom+++=progress.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
mistake ^nn++++=mistake
rest ^nn++++=rest
for ^in++++=for
stagnation ^nn+nom+++=stagnation
and ^cc++++=and
danger ^nn++++=danger
for ^in++++=for
development ^nn+nom+++=development.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+aux++=have
preserved ^vprf+++xvbnx+=preserved
this ^dt+dem+++=this
vessel ^nn++++=vessel
through ^in++++=through
gales ^nns++++=gales,
, ^zz++++=EXTRAWORD
tides ^nns++++=tides,
, ^zz++++=EXTRAWORD
rumours ^nns++++=rumours,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
changes ^nns++++=changes
of ^in++++=of
ministry ^nn++++=ministry.
. ^zz++++=EXTRAWORD
Other ^ap++++=Other
ships ^nns++++=ships
have ^vb+hv+aux++=have
sailed ^vprf+++xvbnx+=sailed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+whq++=where
are ^vb+ber+vrb++=are
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mostly
mostly ^rb++++=EXTRAWORD
in ^in++++=in
other ^ap++++=other
ports ^nns++++=ports,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Noll ^np+++??+=Noll.
. ^zz++++=EXTRAWORD
The ^ati++++=The
captain ^npt++++=captain
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
" ^zz++++="Impertinence!
impertinence ^nn+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+aux++=have
deserted ^vprf+++xvbnx+=deserted
the ^ati++++=the
harbour ^nn++++=harbour
which ^whp+rel+obj++=which
sheltered ^jj+++xvbn+=sheltered
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
maintained ^vprf+++xvbnx+=maintained
continuity ^nn+nom+++=continuity."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
also ^rb++splt++=also
grown ^vprf+++xvbnx+=grown
barnacles ^nns+++??+=barnacles
nine ^cd++++=nine
inches ^nns++++=inches
long ^rb+cnj+++=long,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
another ^dt++++=another
sailor ^nn++++=sailor
from ^in++++=from
the ^ati++++=the
main ^jjb+atrb+++=main
deck ^nn++++=deck.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
an ^at++++=an
ugly ^jj+atrb+++=ugly
laugh ^nn++++=laugh
among ^in++++=among
the ^ati++++=the
crew ^nn++++=crew.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Ormont ^np+++??+=Ormont
retired ^vbd+++xvbn+=retired
to ^in++++=to
the ^ati++++=the
after ^in++++=after-cabin,
- ^zz++++=EXTRAWORD
cabin ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
and ^cc++++=and
Cramp ^nn++++=Cramp
held ^vbd+vprv++xvbn+=held
a ^at++++=a
conference ^nn+nom+++=conference
lasting ^vwbg+++xvbg+=lasting
until ^in++++=until
supper ^nn++++=supper.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
conference ^nn+nom+++=conference
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
toddy ^nn+++??+=toddy
kettle ^nn++++=kettle
was ^vbd+bedz+aux++=was
emptied ^vpsv++agls+xvbnx+=emptied
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
showed ^vbd+vprv++xvbn+=showed
how ^wrb+who+whcl++=how
seriously ^rb++++=seriously
they ^pp3a+pp3+++=they
regarded ^vbd+++xvbnx+=regarded
the ^ati++++=the
crisis ^nn++++=crisis.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
days ^nns++++=days
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
rumours ^nns++++=rumours
spread ^vbd+++xvbn+=spread
through ^in++++=through
the ^ati++++=the
brig ^npt++++=brig.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cook ^nn++++=cook
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
captain ^nn++++=captain
oiling ^nn++++=oiling
his ^pp$+pp3+++=his
telescope ^nn++++=telescope.
. ^zz++++=EXTRAWORD
The ^ati++++=The
carpenter ^nn+nom+++=carpenter
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
ordered ^vpsv++agls+xvbnx+=ordered
to ^to+vcmp+++=to
hammer ^vb++++=hammer
something ^pn++++=something,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
none ^pn++++=none
knew ^vbd+vprv++xvbn+=knew
what ^wdt+who+whcl++=what.
. ^zz++++=EXTRAWORD
A ^at++++=A
sailmaker ^jjr++++=sailmaker
was ^vbd+bedz+aux++=was
told ^vpsv++agls+xvbnx+=told
to ^to+vcmp+++=to
inspect ^vbi++++=inspect
a ^at++++=a
sail ^nn++++=sail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
boatswain ^nn++++=boatswain
discovered ^vbd+vprv++xvbn+=discovered
that ^tht+vcmp+++=that
the ^ati++++=the
anchor ^nn++++=anchor
chain ^nn++++=chain
had ^vb+hv+aux++=had
not ^xnot++not++=not
become ^vb++++=become
inseparably ^jj+atrb+++=inseparably
united ^np++++=united
with ^in++++=with
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
Finally ^rb+cnj+++=Finally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cabin ^nn++++=cabin-boy,
- ^zz++++=EXTRAWORD
boy ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Peep ^nn++++=Peep,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
running ^jj+++xvbg+=running
forward ^rb++++=forward
with ^in++++=with
round ^jj+atrb+++=round
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Initiative ^nn++++=Initiative,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
getting ^vbg+++xvbgx+=getting
ready ^jj++++=ready
in ^in++++=in
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
the ^ati++++=the
captain ^nn++++=captain
say ^vb+vpub+tht0++=say
we ^pp1a+pp1+++=we
must ^md+nec+++=must
have ^vb+hv+vrb++=have
Initiative ^nn++++=Initiative."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
a ^at++++=a
weapon ^nn++++=weapon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
cook ^nn++++=cook.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Cramp ^np++++=Cramp
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
handled ^vbd+++xvbn+=handled
with ^in++++=with
discretion ^nn+nom+++=discretion."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
news ^nn++++=news
passed ^vbd+++xvbn+=passed
from ^in++++=from
mouth ^nn++++=mouth
to ^in++++=to
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="Initiative!"
initiative ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
sailors ^nns++++=sailors.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
pictured ^vbd+++xvbnx+=pictured
a ^at++++=a
new ^jj++++=new
kind ^rb++++=kind
of ^rb"++++=of
compass ^nn++++=compass,
, ^zz++++=EXTRAWORD
a ^at++++=a
patent ^nn++++=patent
sail ^vb++++=sail,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
perhaps ^rb++++=perhaps
a ^at++++=a
cannon ^nn++++=cannon
capable ^jj++++=capable
of ^in++++=of
firing ^xvbg+++xvbg+=firing
round ^in++++=round
corners ^nns+nom+++=corners.
. ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
restored ^vwbn+++xvbn+=restored
hope ^nn++++=hope
because ^cs+cos+++=because
nobody ^pn++++=nobody
understood ^vbd+vprv+tht0+xvbn+=understood
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hope ^nn++++=hope
is ^vbz+bez+vrb++=is
often ^rb++++=often
strongest ^jjt+pred+++=strongest
under ^in++++=under
that ^dt+dem+++=that
condition ^nn+nom+++=condition.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
following ^jj+atrb++xvbg+=following
Sunday ^nr++++=Sunday
Captain ^nn++++=Captain
Ormont ^np+++??+=Ormont
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
full ^jj++++=full
uniform ^jj++++=uniform.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
coat ^nn++++=coat
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
for ^in++++=for
him ^pp3o+pp3+++=him
twenty ^cd++++=twenty
years ^nns++++=years
earlier ^jjr++++=earlier
and ^cc++++=and
had ^vbd+hvd+aux++=had
preserved ^vprf+++xvbnx+=preserved
its ^pp$+it+++=its
shape ^nn++++=shape
better ^jjr++++=better
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
him ^pp3o+pp3+++=him
stood ^vbd+++xvbn+=stood
Cramp ^nn++++=Cramp,
, ^zz++++=EXTRAWORD
clasping ^vbg+++xvbg+=clasping
a ^at++++=a
roll ^nn++++=roll
of ^in++++=of
charts ^nns++++=charts
and ^cc++++=and
wearing ^vbg+++xvbg+=wearing
an ^at++++=an
expression ^nn++++=expression
which ^whp+rel+subj++=which
suggested ^vprf+++xvbn+=suggested
that ^tht+vcmp+++=that
the ^ati++++=the
oceans ^nns++++=oceans
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
arranged ^vpsv++agls+xvbnx+=arranged
without ^in++++=without
consulting ^xvbg+++xvbg+=consulting
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Men,"
men ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
captain ^nn++++=captain,
, ^zz++++=EXTRAWORD
" ^zz++++="certain
certain ^jj+atrb+++=EXTRAWORD
irresponsible ^jj+atrb+++=irresponsible
elements ^nns+nom+++=elements
have ^vb+hv+aux++=have
accused ^vprf+++xvbnx+=accused
the ^ati++++=the
command ^nn++++=command
of ^in++++=of
inertia ^nn++++=inertia.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
reject ^vb++++=reject
the ^ati++++=the
accusation ^nn+nom+++=accusation.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
responding ^vbg+++xvbg+=responding
not ^xnot++not++=not
to ^in++++=to
clamour ^nn++++=clamour
but ^cc++++=but
to ^in++++=to
the ^ati++++=the
logic ^nn++++=logic
of ^in++++=of
events ^nns++++=events,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
resolved ^vprf+++xvbnx+=resolved
upon ^in++++=upon
a ^at++++=a
controlled ^jj+atrb++xvbn+=controlled
maritime ^jj+atrb+++=maritime
evolution ^nn+nom+++=evolution."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
we ^pp1a+pp1+++=we
sailing ^nvbg+++xvbg+=sailing?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
Noll ^np+++??+=Noll.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Ormont ^np+++??+=Ormont
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
insist ^vb+vpub+++=insist
on ^in++++=on
reducing ^xvbg+++xvbg+=reducing
a ^at++++=a
comprehensive ^jj+atrb+++=comprehensive
policy ^nn++++=policy
to ^in++++=to
crude ^jj+atrb+++=crude
language ^nn+nom+++=language
yes ^nn++++=yes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
cheer ^nn++++=cheer
went ^vbd+++xvbn+=went
up ^rp++++=up
so ^rb++++=so
suddenly ^rb++++=suddenly
that ^cs+sub+++=that
pigeons ^vbz++++=pigeons
flew ^vbd+++xvbn+=flew
from ^in++++=from
the ^ati++++=the
longboat ^nn+++??+=longboat,
, ^zz++++=EXTRAWORD
hymn ^nn++++=hymn
books ^nns++++=books
fell ^vbd+++xvbn+=fell
from ^in++++=from
the ^ati++++=the
capstan ^nn++++=capstan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cook ^nn++++=cook
dropped ^vbd+++xvbn+=dropped
three ^cd++++=three
onions ^nns++++=onions
into ^in++++=into
the ^ati++++=the
harbour ^nn++++=harbour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
geraniums ^nns++++=geraniums
were ^vbd+bed+aux++=were
carried ^vpsv++agls+xvbnx+=carried
ashore ^rb+pl+++=ashore;
; ^zz++++=EXTRAWORD
the ^ati++++=the
stove ^nn++++=stove
pipes ^nns++++=pipes
were ^vbd+bed+aux++=were
removed ^vpsv++agls+xvbnx+=removed
from ^in++++=from
the ^ati++++=the
guns ^nns++++=guns;
; ^zz++++=EXTRAWORD
sails ^nns++++=sails
were ^vbd+bed+aux++=were
shaken ^vpsv++agls+xvbnx+=shaken
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
stiff ^jj++++=stiff
with ^in++++=with
disuse ^nn+++??+=disuse;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
capstan ^nn++++=capstan
went ^vbd+++xvbn+=went
round ^rb++++=round
to ^in++++=to
a ^at++++=a
tune ^nn++++=tune
which ^whp+rel+obj++=which
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
sung ^vprf+++xvbnx+=sung
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
brig ^npt++++=brig
seemed ^vbd+seem++xvbn+=seemed
in ^in++++=in
a ^at++++=a
good ^jj+atrb+++=good
humour ^nn++++=humour.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
creaked ^vbd+++xvbnx+=creaked
from ^in++++=from
stem ^nn++++=stem
to ^in++++=to
stern ^jj++++=stern
as ^ql++++=as
the ^ati++++=the
anchors ^nns++++=anchors
came ^vbd+++xvbn+=came
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
raised ^vbd+++xvbn+=raised
more ^rbr++++=more
foam ^nn++++=foam
than ^in++++=than
was ^vbd+bedz+vrb++=was
strictly ^rb++++=strictly
necessary ^jj+pred+++=necessary
when ^wrb+who+++=when
a ^at++++=a
tug ^nn++++=tug
pulled ^vbd+++xvbn+=pulled
her ^pp3o+pp3+++=her
clear ^jj++++=clear
of ^in++++=of
the ^ati++++=the
quay ^nn++++=quay.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
mole ^nn++++=mole
the ^ati++++=the
wind ^nn++++=wind
caught ^vbd+++xvbn+=caught
her ^pp$+pp3+++=her
canvas ^nn++++=canvas.
. ^zz++++=EXTRAWORD
The ^ati++++=The
*patient ^jj+atrb+++=*Patient
Virtue* ^np+++??+=Virtue*
leaned ^vbd+++xvbn+=leaned,
, ^zz++++=EXTRAWORD
hesitated ^j+++xvbn+=hesitated,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
moved ^vbd+++xvbn+=moved
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
effect ^nn++++=effect
upon ^in++++=upon
the ^ati++++=the
crew ^nn++++=crew
was ^vbd+bedz+vrb++=was
extraordinary ^jj+pred+++=extraordinary.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
men ^nns++++=men
straightened ^vbd+++xvbn+=straightened
their ^pp$+pp3+++=their
backs ^nns++++=backs.
. ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
men ^nns++++=men
ran ^vbd+++xvbn+=ran
aloft ^rb++++=aloft.
. ^zz++++=EXTRAWORD
The ^ati++++=The
painted ^jj+++xvbn+=painted
lady ^npt++++=lady
at ^rb++++=at
the ^ati++++=the
bow ^nn++++=bow
pointed ^vbd+++xvbn+=pointed
seaward ^jjb++++=seaward
with ^in++++=with
new ^jj+atrb+++=new
credibility ^nn+nom+++=credibility,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
false ^nn++++=false
gunports ^vbz+++??+=gunports
appeared ^vprf+++xvbn+=appeared
almost ^rb+hdg+++=almost
capable ^jj++++=capable
of ^in++++=of
firing ^xvbg+++xvbg+=firing.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
hurried ^vbd+++xvbn+=hurried
beneath ^in+pl+++=beneath
the ^ati++++=the
counter ^nn++++=counter;
; ^zz++++=EXTRAWORD
gulls ^nns++++=gulls
wheeled ^vbd+++xvbn+=wheeled
astern ^rb+pl+++=astern;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
harbour ^nn++++=harbour,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
so ^ql++++=so
long ^rb++++=long
seemed ^vbd+seem++xvbn+=seemed
the ^ati++++=the
whole ^jj+atrb+++=whole
world ^nn++++=world,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
a ^at++++=a
collection ^nn+nom+++=collection
of ^in++++=of
roofs ^nns++++=roofs
and ^cc++++=and
chimneys ^nns++++=chimneys
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Ormont ^np+++??+=Ormont
stood ^vbd+++xvbn+=stood
upon ^in++++=upon
the ^ati++++=the
quarterdeck ^nn+++??+=quarterdeck
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
his ^pp$+pp3+++=his
telescope ^nn++++=telescope
and ^cc++++=and
the ^ati++++=the
other ^ap++++=other
gripping ^jj+++xvbg+=gripping
the ^ati++++=the
rail ^nn++++=rail.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
intended ^vprf+++xvbnx+=intended
to ^to+vcmp+++=to
maintain ^vbi+vpub+++=maintain
this ^dt+dem+++=this
attitude ^nn++++=attitude
until ^in++++=until
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
brig ^npt++++=brig
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+vrb+xvbn+=been
under ^in++++=under
canvas ^nn++++=canvas
half ^nn++++=half
an ^at++++=an
hour ^nn++++=hour
before ^cs+sub+++=before
a ^at++++=a
gentle ^nn++++=gentle
swell ^vb++++=swell
caused ^vbd+++xvbn+=caused
him ^pp3o+pp3+++=him
to ^to++++=to
sit ^vbi++++=sit
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
another ^ppls++++=another
swell ^nn++++=swell
he ^pp3a+pp3+++=he
descended ^vbd+++xvbnx+=descended
the ^ati++++=the
companion ^nn++++=companion
with ^in++++=with
dignity ^nn+nom+++=dignity,
, ^zz++++=EXTRAWORD
explaining ^vbg+vpub++xvbg+=explaining
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
must ^md+nec+++=must
consult ^vb++++=consult
documents ^nns+nom+++=documents
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
Cramp ^nn++++=Cramp
remained ^vbd+++xvbn+=remained
at ^rb++++=at
the ^ati++++=the
tiller ^nn++++=tiller.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
steered ^vbd+++xvbnx+=steered
by ^in++++=by
recollection ^nn+nom+++=recollection,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
considered ^vbd+vprv++xvbnx+=considered
the ^ati++++=the
compass ^nn++++=compass
excitable ^jj++++=excitable.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
the ^ati++++=the
brig ^npt++++=brig
wandered ^vbd+++xvbn+=wandered
from ^in++++=from
her ^pp$+pp3+++=her
course ^nn++++=course,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
coast ^nn++++=coast
had ^vbd+hvd+aux++=had
shifted ^vprf+++xvbnx+=shifted.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
the ^ati++++=the
day ^nn++++=day
was ^vbd+bedz+vrb++=was
bright ^jj+pred+++=bright,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wind ^nn++++=wind
moderate ^jj++++=moderate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^nn++++=sea
no ^at++++=no
rougher ^nn++++=rougher
than ^in++++=than
any ^dti++++=any
sea ^nn++++=sea
having ^vwbg+hvg++xvbg+=having
self ^nn++++=self-respect
- ^zz++++=EXTRAWORD
respect ^nn++++=EXTRAWORD
may ^md+pos+++=may
reasonably ^rb++++=reasonably
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
Toward ^in++++=Toward
afternoon ^nn++++=afternoon
a ^at++++=a
wave ^nn++++=wave
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
the ^ati++++=the
port ^npl++++=port
bow ^nn++++=bow.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
monstrous ^jj+atrb+++=monstrous
wave ^nn++++=wave.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+aux++=had
not ^xnot++not++=not
swallowed ^xvbn+++xvbn+=swallowed
fleets ^nns++++=fleets,
, ^zz++++=EXTRAWORD
drowned ^jj+atrb++xvbn+=drowned
kingdoms ^nns+nom+++=kingdoms,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
been ^vprf+ben+aux+xvbn+=been
mentioned ^vpsv++agls+xvbnx+=mentioned
in ^in++++=in
Scripture ^nn++++=Scripture.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
