On ^in++++=On
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
understand ^vb+vprv+++=understand
by ^in++++=by
what ^wdt+who+++=what
right ^jj+atrb+++=right
" ^zz++++="
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
right ^nn++++=right
of ^in++++=of
a ^at++++=a
survivor ^nn++++=survivor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
survivor ^nn++++=survivor
of ^in++++=of
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in++++=EXTRAWORD
precisely ^rb++++=precisely
that ^dt+dem+++=that
curl ^nn++++=curl
of ^in++++=of
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
modest ^jj+atrb+++=modest
collar ^nn++++=collar,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
little ^ap++++=little
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah!
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
all ^abn++++=all
different ^jj++++=different,
, ^zz++++=EXTRAWORD
naturally ^rb+cnj+++=naturally,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
always ^rb++++=always
the ^ati++++=the
same ^ap++++=same.
. ^zz++++=EXTRAWORD
Listen ^vb++++=Listen
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
thank ^vb++++=thank
me ^pp1o+pp1+++=me
later ^rbr+tm+++=later."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
doubt ^nn++++=doubt
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
also ^rb++++=also
doubted ^vbd+vprv++xvbn+=doubted.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
how ^wrb+who+++=how
calamities ^nns+nom+++=calamities
begin ^vb++++=begin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
my ^pp$+pp1+++=my
arm ^nn++++=arm
with ^in++++=with
the ^ati++++=the
confidential ^jj+atrb+++=confidential
firmness ^nns+nom+++=firmness
of ^in++++=of
a ^at++++=a
physician ^nn++++=physician
about ^md"++pmd"++=about
to ^md+prd+++=to
announce ^vb+vpub+++=announce
a ^at++++=a
fatal ^jj+atrb+++=fatal
diagnosis ^nn++++=diagnosis.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
this ^dt+dem+++=this
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
Last ^rb++++=Last
year ^nn++++=year.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
Sunday ^nr++++=Sunday
of ^in++++=of
May ^md+pos+++=May
not ^xnot++not++=not
April ^nr++++=April,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
danger ^nn++++=danger
is ^vbz+bez+vrb++=is
identical ^jj+pred+++=identical.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
was ^vbd+bedz+aux++=was
shining ^vbg+++xvbgx+=shining,
, ^zz++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water
sparkled ^vbd+++xvbn+=sparkled,
, ^zz++++=EXTRAWORD
the ^ati++++=the
trees ^nns++++=trees
waved ^vbd+++xvbn+=waved
their ^pp$+pp3+++=their
young ^jj+atrb+++=young
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
foolish ^jj+atrb+++=foolish
creature ^nn++++=creature
believed ^vbd+vprv++xvbn+=believed
itself ^ppl++++=itself
immortal ^jj++++=immortal.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
ill ^jj++++=ill
all ^abn++++=all
winter ^nn++++=winter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Indeed?"
indeed ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
A ^at++++=A
simple ^jj+atrb+++=simple
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wore ^vbd+++xvbnx+=wore
flannel ^nn++++=flannel.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
drank ^vbd+++xvbnx+=drank
infusions ^nns+++??+=infusions.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
behaved ^vbd+++xvbnx+=behaved
sensibly ^rb++++=sensibly.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
came ^vbd+++xvbn+=came
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
one ^cd1++++=one
afternoon ^nn++++=afternoon
it ^pp3+it+++=it
destroyed ^vbd+++xvbn+=destroyed
what ^wdt+who+++=what
six ^cd++++=six
months ^nns++++=months
of ^in++++=of
caution ^nn+nom+++=caution
had ^vbd+hvd+aux++=had
preserved ^vprf+++xvbnx+=preserved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sighed ^vbd+++xvbnx+=sighed
so ^rb++++=so
deeply ^rb++++=deeply
that ^cs+sub+++=that
his ^pp$+pp3+++=his
portfolio ^nn++++=portfolio
slipped ^vbd+++xvbn+=slipped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
caught ^vbd+++xvbnx+=caught
it ^pp3+it+++=it
against ^in++++=against
his ^pp$+pp3+++=his
knee ^nn++++=knee
and ^cc++++=and
continued ^vbd+++xvbn+=continued:
: ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
sat ^vbd+++xvbnx+=sat
almost ^rb+hdg+++=almost
where ^wrb+who+++=where
your ^pp$+pp2+++=your
young ^jj+atrb+++=young
person ^nn++++=person
sits ^vbz++++=sits
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
A ^at++++=A
pretty ^jj+atrb+++=pretty
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
pink ^jj++++=pink
and ^cc+phrs+++=and
white ^jj++++=white,
, ^zz++++=EXTRAWORD
with ^in++++=with
black ^jj+atrb+++=black
eyes ^nns++++=eyes
and ^cc++++=and
a ^rb++++=a
little ^rb"++++=little
nose ^nn++++=nose
which ^whp+rel+subj++=which
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
ask ^vbi++++=ask
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
worked ^vbd+++xvbnx+=worked
in ^in++++=in
artificial ^jj+atrb+++=artificial
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
Imagine ^vb+vprv+++=Imagine
the ^ati++++=the
poetry ^nn++++=poetry
of ^in++++=of
that ^dt+dem+++=that
profession ^nn++++=profession!
! ^zz++++=EXTRAWORD
Roses ^nns++++=Roses
in ^in++++=in
January ^nr+nom+++=January,
, ^zz++++=EXTRAWORD
violets ^nns+nom+++=violets
in ^in++++=in
November ^nr+nom+++=November!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
in ^in++++=in
it ^pp3+it+++=it
a ^at++++=a
symbol ^nn++++=symbol.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
symptom ^nn++++=symptom
of ^in++++=of
my ^pp$+pp1+++=my
illness ^nns+nom+++=illness.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woods ^npl++++=woods
passed ^vbd+++xvbn+=passed
along ^in++++=along
the ^ati++++=the
bank ^nn++++=bank;
; ^zz++++=EXTRAWORD
a ^at++++=a
bird ^nn++++=bird
sang ^vbd+++xvbn+=sang
three ^cd++++=three
notes ^nns++++=notes,
, ^zz++++=EXTRAWORD
always ^rb++++=always
the ^ati++++=the
same ^ap++++=same
three ^cd++++=three.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
later ^rbr+tm+++=later
discovered ^vbd+vprv+tht0+xvbn+=discovered
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
an ^at++++=an
intolerable ^jj+atrb+++=intolerable
bird ^nn++++=bird,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
singing ^vbg+++xvbgx+=singing
for ^in++++=for
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
got ^vbd+++xvbnx+=got
off ^rb+phrv+++=off
at ^in++++=at
Saint ^nn++++=Saint-Cloud.
- ^zz++++=EXTRAWORD
cloud ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
off ^rb+phrv+++=off
at ^in++++=at
Saint ^nn++++=Saint-Cloud.
- ^zz++++=EXTRAWORD
cloud ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going?
? ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
she ^pp3a+pp3+++=she
invited ^vbd+++xvbnx+=invited
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
in ^in++++=in
words ^nns++++=words.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
glances ^nns+nom+++=glances,
, ^zz++++=EXTRAWORD
monsieur ^npt++++=monsieur,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
open ^vbi++++=open
the ^ati++++=the
gate ^nn++++=gate
of ^in++++=of
paradise ^nn++++=paradise.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
they ^pp3a+pp3+++=they
open ^jj++++=open
only ^rb+down+++=only
the ^ati++++=the
gate ^nn++++=gate
of ^in++++=of
Saint ^nn++++=Saint-Cloud."
- ^zz++++=EXTRAWORD
cloud ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Despite ^in++++=Despite
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
laughed ^vbd+++xvbnx+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
laugh ^vb++++=laugh!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
laughed ^vbd+++xvbnx+=laughed
also ^rb++++=also.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
followed ^vbd+vprv++xvbnx+=followed
at ^rb++++=at
a ^at++++=a
respectful ^jj+atrb+++=respectful
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
time ^nn++++=time
she ^pp3a+pp3+++=she
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
" ^zz++++="'Are
' ^zz++++=EXTRAWORD
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
walking ^vbg+++xvbg+=walking
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
monsieur ^npt++++=monsieur?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Entirely
' ^zz++++=EXTRAWORD
entirely ^rb+amp+++=EXTRAWORD
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
mademoiselle ^np++++=mademoiselle.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
walked ^vprf+++xvbnx+=walked
to ^in++++=to
Versailles ^np++++=Versailles,
, ^zz++++=EXTRAWORD
to ^in++++=to
Chartres ^np+++??+=Chartres,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
Pyrenees ^nns+nom+++=Pyrenees.
. ^zz++++=EXTRAWORD
" ^zz++++="Her
her ^pp$+pp3+++=EXTRAWORD
name ^nn++++=name
was ^vbd+bedz+vrb++=was
Augustine ^np+++??+=Augustine.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
companion ^nn++++=companion,
, ^zz++++=EXTRAWORD
an ^at++++=an
aunt ^nn++++=aunt
with ^in++++=with
a ^at++++=a
red ^jj+atrb+++=red
shawl ^nn++++=shawl,
, ^zz++++=EXTRAWORD
soon ^rb+tm+++=soon
disappeared ^vbd+seem++xvbn+=disappeared
to ^to++++=to
visit ^vbi++++=visit
a ^at++++=a
charcoal ^nn+nom+++=charcoal
dealer ^nn++++=dealer
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
cousin ^nn++++=cousin.
. ^zz++++=EXTRAWORD
Augustine ^np+++??+=Augustine
and ^cc++++=and
I ^pp1a+pp1+++=I
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
wood ^npl++++=wood!
! ^zz++++=EXTRAWORD
Sunlight ^nn++++=Sunlight
fell ^vbd+++xvbn+=fell
through ^in++++=through
the ^ati++++=the
branches ^nns++++=branches;
; ^zz++++=EXTRAWORD
children ^nns++++=children
rolled ^vbd+++xvbn+=rolled
upon ^in++++=upon
the ^ati++++=the
grass ^nn++++=grass;
; ^zz++++=EXTRAWORD
couples ^nns++++=couples
vanished ^vbd+++xvbn+=vanished
behind ^in+pl+++=behind
bushes ^nns++++=bushes;
; ^zz++++=EXTRAWORD
from ^in++++=from
a ^at++++=a
distant ^jj+atrb+++=distant
restaurant ^nn+nom+++=restaurant
came ^vbd+++xvbn+=came
the ^ati++++=the
song ^nn++++=song
of ^in++++=of
Musette ^np+nom++??+=Musette,
, ^zz++++=EXTRAWORD
played ^j+++xvbn+=played
upon ^in++++=upon
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
cornet ^nn++++=cornet.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
the ^ati++++=the
song ^nn++++=song
of ^in++++=of
Musette ^np+nom++??+=Musette?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
never ^rb++++=never
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
removed ^vbd+++xvbnx+=removed
his ^pp$+pp3+++=his
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
wiped ^j+++xvbn+=wiped
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
resumed ^vbd+++xvbn+=resumed:
: ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
walked ^vbd+++xvbn+=walked
for ^in++++=for
four ^cd++++=four
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
monsieur ^npt++++=monsieur!
! ^zz++++=EXTRAWORD
In ^in++++=In
four ^cd++++=four
hours ^nns++++=hours
a ^at++++=a
woman ^nn++++=woman
can ^md+pos+++=can
tell ^vb++++=tell
you ^pp2+pp2+++=you
enough ^qlp++++=enough
to ^to++++=to
make ^vbi++++=make
you ^pp2+pp2+++=you
believe ^vb+vprv+tht0++=believe
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
omitting ^jj+++xvbg+=omitting
everything ^pn++++=everything
that ^dt+pdem+++=that
would ^md+prd+++=would
permit ^vb++++=permit
you ^pp2+pp2+++=you
actually ^rb+amp+++=actually
to ^to++++=to
do ^vbi++++=do
so ^rb++++=so.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
her ^pp3o+pp3+++=her
mother ^npt++++=mother,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead;
; ^zz++++=EXTRAWORD
of ^in++++=of
her ^pp$+pp3+++=her
employer ^nn+nom+++=employer,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
unjust ^jj+pred+++=unjust;
; ^zz++++=EXTRAWORD
of ^in++++=of
a ^rb++++=a
little ^rb"++++=little
canary ^nn++++=canary,
, ^zz++++=EXTRAWORD
also ^rb++++=also
dead ^jj++++=dead;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
her ^pp$+pp3+++=her
desire ^nn++++=desire
for ^in++++=for
a ^at++++=a
peaceful ^jj+atrb+++=peaceful
home ^nr++++=home.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
she ^pp3a+pp3+++=she
hated ^vbd+++xvbnx+=hated
quarrels ^nns++++=quarrels.
. ^zz++++=EXTRAWORD
Remember ^nn+nom+++=Remember
that ^tht+vcmp+++=that
detail ^nn++++=detail.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+vrb++=has
the ^ati++++=the
beauty ^nn++++=beauty
of ^in++++=of
a ^at++++=a
legal ^jj+atrb+++=legal
document ^nn+nom+++=document
later ^rbr+tm+++=later
discovered ^vbd+vprv++xvbn+=discovered
to ^to++++=to
be ^vbi+vbi+aux++=be
forged ^vpsv++agls+xvbnx+=forged.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
listened ^vbd+++xvbnx+=listened
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
spoke ^vbd+++xvbnx+=spoke.
. ^zz++++=EXTRAWORD
That ^cs+sub+++=That
enchanted ^xvbn+++xvbn+=enchanted
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
realize ^vb+vprv+++=realize
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
listened ^vbd+++xvbnx+=listened
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
new ^jj+pred+++=new.
. ^zz++++=EXTRAWORD
Novelty ^nn++++=Novelty
gives ^vbz++++=gives
eloquence ^nn+nom+++=eloquence
to ^in++++=to
the ^ati++++=the
dullest ^jjt+atrb+++=dullest
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
dined ^vbd+++xvbn+=dined
under ^in++++=under
an ^at++++=an
arbor ^&fw++++=arbor.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
fried ^jj+atrb+++=fried
gudgeons ^nns+++??+=gudgeons,
, ^zz++++=EXTRAWORD
an ^at++++=an
omelet ^nn++++=omelet,
, ^zz++++=EXTRAWORD
sour ^jj+atrb+++=sour
wine ^nn++++=wine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Musette ^np+nom++??+=Musette
from ^in++++=from
the ^ati++++=the
cornet ^nn++++=cornet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wine ^nn++++=wine
tasted ^vprf+++xvbn+=tasted
exquisite ^jj++++=exquisite,
, ^zz++++=EXTRAWORD
the ^ati++++=the
omelet ^nn++++=omelet
seemed ^vbd+seem++xvbn+=seemed
light ^jj++++=light,
, ^zz++++=EXTRAWORD
the ^ati++++=the
song ^nn++++=song
celestial ^jj++++=celestial.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
is ^vbz+bez+vrb++=is
love ^nn++++=love:
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
corrupts ^vbz+++??+=corrupts
the ^ati++++=the
palate ^nn++++=palate
before ^in++++=before
attacking ^xvbg+++xvbg+=attacking
the ^ati++++=the
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^cs+sub+++=EXTRAWORD
that ^dt+dem+++=that
we ^pp1a+pp1+++=we
met ^vbd+++xvbn+=met
every ^at++++=every
Sunday ^nr++++=Sunday.
. ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
Sunday ^nr++++=Sunday,
, ^zz++++=EXTRAWORD
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
the ^ati++++=the
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
the ^ati++++=the
arbor ^&fw++++=arbor,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dead ^jj+atrb+++=dead
canary ^nn++++=canary,
, ^zz++++=EXTRAWORD
Musette ^np+nom++??+=Musette!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
leaned ^vbd+++xvbnx+=leaned
upon ^in++++=upon
my ^pp$+pp1+++=my
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
called ^vbd+++xvbnx+=called
me ^pp1o+pp1+++=me
her ^pp$+pp3+++=her
dear ^uh++++=dear
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
leave ^vb++++=leave
early ^jj++++=early.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mistook ^vbd+++xvbnx+=mistook
those ^dt+dem+++=those
tears ^nns++++=tears
for ^in++++=for
the ^ati++++=the
overflowing ^nn++++=overflowing
of ^in++++=of
a ^at++++=a
profound ^jj+atrb+++=profound
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
her ^pp$+pp3+++=her
shoe ^nn++++=shoe
hurt ^vbd+++xvbn+=hurt
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
investigated ^vbd+++xvbn+=investigated.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
three ^cd++++=three
months ^nns++++=months
I ^pp1a+pp1+++=I
married ^vbd+++xvbnx+=married
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
stranger ^nn++++=stranger
fell ^vbd+++xvbn+=fell
silent ^jj++++=silent
and ^cc+phrs+++=and
looked ^jj+++xvbn+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
with ^in++++=with
the ^ati++++=the
solemnity ^nn+nom+++=solemnity
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
pronounced ^vprf+++xvbnx+=pronounced
the ^ati++++=the
word ^nn++++=word
" ^zz++++="earthquake."
earthquake ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Monsieur ^npt++++=Monsieur,
, ^zz++++=EXTRAWORD
courtship ^nn+nom+++=courtship
occurs ^vbz++++=occurs
on ^in++++=on
Sundays ^nrs++++=Sundays;
; ^zz++++=EXTRAWORD
marriage ^nn+nom+++=marriage
lasts ^vbz++++=lasts
all ^rb++++=all
week ^nn++++=week."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
one ^cd1++++=one
finger ^nn++++=finger.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
Monday ^nr++++=Monday
I ^pp1a+pp1+++=I
discovered ^vbd+vprv+tht0+xvbnx+=discovered
she ^pp3a+pp3+++=she
disliked ^vbd+++xvbnx+=disliked
getting ^vbg+++xvbg+=getting
up ^rp++++=up.
. ^zz++++=EXTRAWORD
On ^in++++=On
Tuesday ^nr++++=Tuesday,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
quarreled ^vbd+++xvbnx+=quarreled
with ^in++++=with
tradesmen ^nns++++=tradesmen.
. ^zz++++=EXTRAWORD
On ^in++++=On
Wednesday ^nr++++=Wednesday,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
considered ^vbd+vprv+tht0+xvbnx+=considered
my ^pp$+pp1+++=my
friends ^nns++++=friends
idiots ^nns+++??+=idiots.
. ^zz++++=EXTRAWORD
On ^in++++=On
Thursday ^nr++++=Thursday,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
concierge ^nn+++??+=concierge
how ^wrb+who+++=how
much ^rb++++=much
