# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
building ^nvbg+++xvbg+=building.
. ^zz++++=EXTRAWORD
Sterne ^np++++=Sterne
could ^md+pos+++=could
make ^vb++++=make
digression ^&fw++++=digression
itself ^ppl++++=itself
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Gogol ^np+++??+=Gogol
often ^rb++++=often
mistakes ^nns++++=mistakes
a ^at++++=a
roadside ^nn++++=roadside
amusement ^nn+nom+++=amusement
for ^in++++=for
progress ^nns+nom+++=progress.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
forgive ^vb++++=forgive
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
the ^ati++++=the
inn ^nn++++=inn
is ^vbz+bez+aux++=is
entertaining ^vbg+++xvbgx+=entertaining,
, ^zz++++=EXTRAWORD
the ^ati++++=the
host ^nn++++=host
a ^at++++=a
thief ^nn++++=thief,
, ^zz++++=EXTRAWORD
the ^ati++++=the
soup ^nn++++=soup
extraordinary ^jj++++=extraordinary,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
travellers ^nns+nom+++=travellers
has ^vbz+hvz+aux++=has
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
passport ^nn++++=passport;
; ^zz++++=EXTRAWORD
nevertheless ^rb+cnj+++=nevertheless,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
not ^xnot++not++=not
reached ^vprf+++xvbn+=reached
our ^pp$+pp1+++=our
destination ^nn+nom+++=destination.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hasten ^vb++++=hasten
to ^to++++=to
add ^vbi+vpub+++=add
that ^tht+vcmp+++=that
probability ^nn+nom+++=probability
in ^in++++=in
narrative ^nn++++=narrative
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing
as ^in++++=as
occurrence ^nn+nom+++=occurrence
in ^in++++=in
life ^nn++++=life.
. ^zz++++=EXTRAWORD
The ^ati++++=The
most ^ql+emph+++=most
improbable ^jj+atrb+++=improbable
incidents ^nns++++=incidents
happen ^vb+++??+=happen
daily ^jj++++=daily,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
in ^in++++=in
countries ^nns++++=countries
possessing ^vwbg+++xvbg+=possessing
an ^at++++=an
elaborate ^jj+atrb+++=elaborate
administration ^nn+nom+++=administration;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
art ^nn++++=art
cannot ^md+pos+not++=cannot
exhibit ^vb++++=exhibit
the ^ati++++=the
certificate ^nn+nom+++=certificate
signed ^vwbn+++xvbn+=signed
by ^in++++=by
witnesses ^nns+nom+++=witnesses.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
must ^md+nec+++=must
persuade ^vb++++=persuade.
. ^zz++++=EXTRAWORD
Gogol ^np++++=Gogol's
's ^$++++=EXTRAWORD
descriptions ^nns+nom+++=descriptions
persuade ^vb++++=persuade
us ^pp1o+pp1+++=us
absolutely ^rb+cnj+++=absolutely,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
his ^pp$+pp3+++=his
plots ^nns++++=plots
sometimes ^rb++++=sometimes
ask ^vb++++=ask
for ^in+ppvb+++=for
credit ^nn++++=credit.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
room ^nn++++=room
is ^vbz+bez+vrb++=is
real ^jj+pred+++=real;
; ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
leading ^vwbg+++xvbg+=leading
from ^in++++=from
one ^cd1++++=one
room ^nn++++=room
to ^in++++=to
another ^dt++++=another
may ^md+pos+++=may
open ^jj++++=open
upon ^in++++=upon
impossibility ^nn+nom+++=impossibility.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
paradox ^nn++++=paradox
is ^vbz+bez+vrb++=is
particularly ^rb++++=particularly
apparent ^jj+pred+++=apparent
in ^in++++=in
his ^pp$+pp3+++=his
historical ^jj+atrb+++=historical
tales ^nns++++=tales,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
furniture ^nn++++=furniture,
, ^zz++++=EXTRAWORD
costume ^nn++++=costume,
, ^zz++++=EXTRAWORD
weapons ^nns++++=weapons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feasts ^nns++++=feasts
have ^vb+hv+vrb++=have
substance ^nn+nom+++=substance,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
passions ^nns++++=passions
are ^vb+ber+aux++=are
occasionally ^rb++splt++=occasionally
dressed ^vpsv++agls+xvbnx+=dressed
for ^in++++=for
the ^ati++++=the
theatre ^nn++++=theatre.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
*taras ^nns+++??+=*Taras
Bulba* ^np+++??+=Bulba*.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Cossack ^np+++??+=Cossack
world ^nn++++=world
is ^vbz+bez+aux++=is
presented ^vpsv++agls+xvbnx+=presented
with ^in++++=with
a ^at++++=a
vigour ^nn++++=vigour
which ^whp+rel+subj++=which
might ^md+pos+++=might
have ^vb+hv+aux++=have
satisfied ^vprf+++xvbnx+=satisfied
a ^at++++=a
chronicler ^nn+nom+++=chronicler
and ^cc++++=and
alarmed ^jj+++xvbn+=alarmed
a ^at++++=a
tax ^nn++++=tax-collector.
- ^zz++++=EXTRAWORD
collector ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
smell ^vb++++=smell
the ^ati++++=the
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
leather ^nn++++=leather,
, ^zz++++=EXTRAWORD
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brandy ^nn++++=brandy;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
see ^vb+vprv+++=see
the ^ati++++=the
vast ^jj+atrb+++=vast
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rude ^jj+atrb+++=rude
fellowship ^nn+nom+++=fellowship,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sudden ^jj+atrb+++=sudden
movement ^nn+nom+++=movement
of ^in++++=of
armed ^xvbn+++xvbn+=armed
men ^nns++++=men.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
pages ^nns++++=pages
which ^whp+rel+subj++=which
advance ^nn+nom+++=advance
like ^in++++=like
cavalry ^nn++++=cavalry.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
principal ^jjb+atrb+++=principal
figures ^nns++++=figures
belong ^vb++++=belong
partly ^rb+down+++=partly
to ^in++++=to
epic ^nn++++=epic,
, ^zz++++=EXTRAWORD
partly ^rb+down+++=partly
to ^in++++=to
caricature ^nn++++=caricature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
partly ^rb+down+++=partly
to ^in++++=to
melodrama ^nn++++=melodrama.
. ^zz++++=EXTRAWORD
A ^at++++=A
father ^nn++++=father
executes ^vbz++++=executes
a ^at++++=a
son ^nn++++=son
with ^in++++=with
the ^ati++++=the
promptitude ^nn+++??+=promptitude
of ^in++++=of
Brutus ^np+++??+=Brutus,
, ^zz++++=EXTRAWORD
lovers ^nns++++=lovers
recognize ^vb+vprv+++=recognize
one ^cd1++++=one
another ^dt++++=another
amid ^in++++=amid
famine ^nn++++=famine,
, ^zz++++=EXTRAWORD
cities ^nns++++=cities
burn ^vb++++=burn
to ^to++++=to
furnish ^vbi++++=furnish
a ^at++++=a
background ^nn++++=background,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
death ^nn++++=death
speaks ^vbz++++=speaks
in ^in++++=in
capital ^nn++++=capital
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
the ^ati++++=the
whole ^nn++++=whole
been ^vprf+ben+aux+xvbn+=been
composed ^vpsv++agls+xvbnx+=composed
in ^in++++=in
the ^ati++++=the
grand ^jj+atrb+++=grand
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
might ^md+pos+++=might
submit ^vb+vpub+++=submit;
; ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
it ^pp3+it+++=it
remained ^vbd+++xvbn+=remained
grotesque ^jj++++=grotesque,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
might ^md+pos+++=might
laugh ^vb++++=laugh
with ^in++++=with
confidence ^nn+nom+++=confidence.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
passage ^nn+nom+++=passage
from ^in++++=from
buffoonery ^nn+nom+++=buffoonery
to ^in++++=to
pathos ^nn++++=pathos
is ^vbz+bez+vrb++=is
a ^at++++=a
bridge ^npl++++=bridge
too ^ql++++=too
lightly ^rb++++=lightly
built ^vbd+++xvbn+=built
for ^in++++=for
such ^abl++++=such
heavy ^jj+atrb+++=heavy
emotions ^nns+nom+++=emotions.
. ^zz++++=EXTRAWORD
Pushkin ^np+++??+=Pushkin,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
exquisite ^jj+atrb+++=exquisite
instinct ^nn++++=instinct
for ^in++++=for
proportion ^nn+nom+++=proportion,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
suggest ^vb+vpub+++=suggest
a ^at++++=a
whole ^jj+atrb+++=whole
historical ^jj+atrb+++=historical
tempest ^nn++++=tempest
by ^in++++=by
causing ^xvbg+++xvbg+=causing
a ^at++++=a
door ^nn++++=door
to ^to++++=to
open ^vbi++++=open
upon ^in++++=upon
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
Gogol ^np+++??+=Gogol
requires ^vbz++++=requires
drums ^nns++++=drums,
, ^zz++++=EXTRAWORD
torches ^nns++++=torches,
, ^zz++++=EXTRAWORD
executions ^nns+nom+++=executions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
population ^nn+nom+++=population
shouting ^vwbg+++xvbg+=shouting
in ^in++++=in
chorus ^nn++++=chorus.
. ^zz++++=EXTRAWORD
Walter ^np++++=Walter
Scott ^np++++=Scott
also ^rb++++=also
loved ^vbd+++xvbn+=loved
a ^at++++=a
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
how ^wrb+who+whcl++=how
to ^to++++=to
place ^vbi++++=place
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
man ^nn++++=man
among ^in++++=among
extraordinary ^jj+atrb+++=extraordinary
events ^nns++++=events;
; ^zz++++=EXTRAWORD
Gogol ^np+++??+=Gogol
too ^rb++++=too
often ^rb++++=often
places ^nns++++=places
an ^at++++=an
extraordinary ^jj+atrb+++=extraordinary
man ^nn++++=man
among ^in++++=among
extraordinary ^jj+atrb+++=extraordinary
events ^nns++++=events,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
result ^nn++++=result
is ^vbz+bez+vrb++=is
multiplication ^nn+nom+++=multiplication
without ^in++++=without
increase ^nn++++=increase.
. ^zz++++=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
the ^ati++++=the
historical ^jj+atrb+++=historical
tales ^nns++++=tales
contain ^vb++++=contain
magnificent ^jj+atrb+++=magnificent
fragments ^nns+nom+++=fragments.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
failure ^nn++++=failure
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
poverty ^nn++++=poverty
but ^cc++++=but
excess ^nn++++=excess;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
resemble ^vb++++=resemble
a ^at++++=a
banquet ^nn++++=banquet
at ^in++++=at
which ^whp+rel+pied++=which
every ^at++++=every
dish ^nn++++=dish
is ^vbz+bez+vrb++=is
seasoned ^jj+pred+++=seasoned
for ^in++++=for
soldiers ^nns+nom+++=soldiers.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
fantastic ^jj+atrb+++=fantastic
tale ^nn++++=tale,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
Gogol ^np++++=Gogol's
's ^$++++=EXTRAWORD
realism ^nn+nom+++=realism
becomes ^vbz++++=becomes
an ^at++++=an
admirable ^jj+atrb+++=admirable
accomplice ^nn++++=accomplice
of ^in++++=of
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
The ^ati++++=The
supernatural ^jj++++=supernatural
is ^vbz+bez+vrb++=is
most ^ql+emph+++=most
effective ^jj++++=effective
when ^wrb+who+++=when
it ^pp3+it+++=it
does ^vbz+doz+aux++=does
not ^xnot++not++=not
announce ^vb+vpub+++=announce
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
A ^at++++=A
ghost ^nn++++=ghost
who ^whp+rel+subj++=who
enters ^vbz++++=enters
with ^in++++=with
blue ^jj+atrb+++=blue
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
clanking ^vbg+++xvbg+=clanking
chains ^nns++++=chains,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
written ^jj+atrb++xvbn+=written
explanation ^nn+nom+++=explanation
of ^in++++=of
his ^pp$+pp3+++=his
death ^nn++++=death
is ^vbz+bez+vrb++=is
merely ^rb+down+++=merely
an ^at++++=an
actor ^nn++++=actor
demanding ^vwbg+vsua++xvbg+=demanding
applause ^nn++++=applause;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
let ^vb+++xvbn+=let
the ^ati++++=the
familiar ^jj+atrb+++=familiar
chair ^nn++++=chair
stand ^nn++++=stand
a ^rb++++=a
little ^rb"++++=little
nearer ^rbr++++=nearer
the ^ati++++=the
bed ^nn++++=bed
than ^in++++=than
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
yesterday ^nr+tm+++=yesterday,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
philosophy ^nn++++=philosophy
itself ^ppl++++=itself
may ^md+pos+++=may
prefer ^vb+vprv+++=prefer
to ^to+vcmp+++=to
sleep ^vbi++++=sleep
elsewhere ^rb++++=elsewhere.
. ^zz++++=EXTRAWORD
Gogol ^np+++??+=Gogol
understands ^vbz++++=understands
this ^dt+dem+++=this
in ^in++++=in
*viy* ^nn+++??+=*Viy*.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
at ^rb++++=at
first ^rb"++++=first
is ^vbz+bez+vrb++=is
coarse ^jj+pred+++=coarse,
, ^zz++++=EXTRAWORD
daylighted ^j+++xvbn+=daylighted,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
comic ^jj++++=comic:
: ^zz++++=EXTRAWORD
students ^nns++++=students
are ^vb+ber+vrb++=are
hungry ^jj+pred+++=hungry,
, ^zz++++=EXTRAWORD
roads ^nns++++=roads
dusty ^jj++++=dusty,
, ^zz++++=EXTRAWORD
peasants ^nns+nom+++=peasants
slow ^jj++++=slow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
supper ^nn++++=supper
more ^rbr++++=more
important ^jj++++=important
than ^in++++=than
metaphysics ^nn++++=metaphysics.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
by ^in++++=by
gradations ^nns+nom+++=gradations
too ^rb++++=too
delicate ^jj++++=delicate
to ^to++++=to
mark ^vbi++++=mark,
, ^zz++++=EXTRAWORD
the ^ati++++=the
natural ^jj++++=natural
order ^to++++=order
loosens ^nns+++??+=loosens.
. ^zz++++=EXTRAWORD
A ^at++++=A
witch ^nn++++=witch
rides ^vbz++++=rides
through ^in++++=through
the ^ati++++=the
night ^nn++++=night;
; ^zz++++=EXTRAWORD
a ^at++++=a
dead ^jj+atrb+++=dead
girl ^nn++++=girl
lies ^nns++++=lies
in ^in++++=in
a ^at++++=a
church ^nn++++=church;
; ^zz++++=EXTRAWORD
a ^at++++=a
chalk ^nn++++=chalk
circle ^nn++++=circle
becomes ^vbz++++=becomes
the ^ati++++=the
frontier ^nn+nom+++=frontier
of ^in++++=of
reason ^nn++++=reason.
. ^zz++++=EXTRAWORD
The ^ati++++=The
success ^nns+nom+++=success
of ^in++++=of
the ^ati++++=the
tale ^nn++++=tale
lies ^nns++++=lies
in ^in++++=in
the ^ati++++=the
solidity ^nn+nom+++=solidity
of ^in++++=of
its ^pp$+it+++=its
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
marvellous ^nn++++=marvellous
grows ^vbz++++=grows
out ^rb+phrv+++=out
of ^in+ppvb+++=of
reality ^nn+nom+++=reality
as ^in++++=as
a ^at++++=a
poisonous ^jj+atrb+++=poisonous
flower ^nn++++=flower
grows ^vbz++++=grows
out ^rb+phrv+++=out
of ^in+ppvb+++=of
common ^jj+atrb+++=common
soil ^nn++++=soil.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
believe ^vb+vprv+++=believe
the ^ati++++=the
terror ^nn++++=terror
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
believed ^vprf+++xvbnx+=believed
the ^ati++++=the
hunger ^nn++++=hunger.
. ^zz++++=EXTRAWORD
Gogol ^np+++??+=Gogol
does ^vbz+doz+aux++=does
not ^xnot++not++=not
ask ^vb++++=ask
us ^pp1o+pp1+++=us
to ^in++++=to
exchange ^nn++++=exchange
the ^ati++++=the
visible ^jj+atrb+++=visible
world ^nn++++=world
for ^in++++=for
a ^at++++=a
fantastic ^jj+atrb+++=fantastic
one ^pn++++=one;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
merely ^rb+down+++=merely
discovers ^nns+nom+++=discovers
that ^tht+vcmp+++=that
the ^ati++++=the
fantastic ^jj+atrb+++=fantastic
world ^nn++++=world
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
standing ^vbg+++xvbgx+=standing
behind ^in+pl+++=behind
the ^ati++++=the
visible ^jj++++=visible,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
through ^in++++=through
a ^at++++=a
crack ^nn++++=crack.
. ^zz++++=EXTRAWORD
Read ^j+++xvbn+=Read
such ^abl++++=such
a ^at++++=a
story ^nn++++=story
at ^in++++=at
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
railway ^nn++++=railway
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
may ^md+pos+++=may
criticize ^vb++++=criticize
its ^pp$+it+++=its
machinery ^nn+nom+++=machinery;
; ^zz++++=EXTRAWORD
read ^j+++xvbn+=read
it ^pp3+it+++=it
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
wind ^nn++++=wind
shakes ^vbz++++=shakes
the ^ati++++=the
casements ^nns+nom+++=casements
and ^cc++++=and
a ^at++++=a
branch ^nn++++=branch
taps ^vbz++++=taps
the ^ati++++=the
glass ^nn++++=glass
with ^in++++=with
the ^ati++++=the
obstinacy ^nn+nom+++=obstinacy
of ^in++++=of
a ^at++++=a
creditor ^nn++++=creditor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
will ^md+prd+++=will
postpone ^vb++++=postpone
criticism ^nn+nom+++=criticism
until ^in++++=until
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
make ^vb++++=make
this ^dt+dem+++=this
confession ^nn++++=confession
without ^in++++=without
shame ^nn++++=shame.
. ^zz++++=EXTRAWORD
Courage ^nn+nom+++=Courage
in ^in++++=in
literature ^nn++++=literature
is ^vbz+bez+aux++=is
generally ^rb+down+splt++=generally
assisted ^vpsv++by+xvbnx+=assisted
by ^in++++=by
good ^jj+atrb+++=good
lighting ^nn++++=lighting.
. ^zz++++=EXTRAWORD
Other ^ap++++=Other
supernatural ^jj+atrb+++=supernatural
inventions ^nns+nom+++=inventions
are ^vb+ber+vrb++=are
less ^rbr++++=less
fortunate ^jj+pred+++=fortunate
when ^wrb+who+++=when
allegory ^nn++++=allegory
becomes ^vbz++++=becomes
too ^rb++++=too
evident ^jj++++=evident
or ^cc++++=or
extravagance ^nn+nom+++=extravagance
too ^rb++++=too
deliberate ^jj++++=deliberate.
. ^zz++++=EXTRAWORD
A ^at++++=A
nose ^nn++++=nose
which ^whp+rel+subj++=which
abandons ^vbz++++=abandons
its ^pp$+it+++=its
owner ^nn++++=owner
and ^cc++++=and
assumes ^vbz+vprv+tht0++=assumes
official ^jj+atrb+++=official
rank ^nn++++=rank
begins ^vbz++++=begins
with ^in++++=with
the ^ati++++=the
finest ^jjt+atrb+++=finest
possible ^jj+atrb+++=possible
insolence ^nn+nom+++=insolence;
; ^zz++++=EXTRAWORD
society ^nn++++=society
is ^vbz+bez+aux++=is
exposed ^vpsv++by+xvbnx+=exposed
by ^in++++=by
anatomy ^nn++++=anatomy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hierarchy ^nn++++=hierarchy
acquires ^vbz++++=acquires
a ^at++++=a
countenance ^nn+nom+++=countenance
or ^cc++++=or
rather ^rb++++=rather
deprives ^vbz++++=deprives
another ^dt++++=another
man ^nn++++=man
of ^in++++=of
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
even ^rb++++=even
here ^rn+pl+++=here
Gogol ^np+++??+=Gogol
presses ^nns+nom++??+=presses
his ^pp$+pp3+++=his
advantage ^nn+nom+++=advantage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
impossibility ^nn+nom+++=impossibility
delights ^nns++++=delights,
, ^zz++++=EXTRAWORD
the ^ati++++=the
fifth ^nn++++=fifth
requires ^vbz++++=requires
bookkeeping ^nvbg+++xvbg+=bookkeeping.
. ^zz++++=EXTRAWORD
Hoffmann ^np+++??+=Hoffmann,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
sober ^jj++++=sober
enough ^qlp++++=enough
to ^to++++=to
arrange ^vbi++++=arrange
his ^pp$+pp3+++=his
phantoms ^nns++++=phantoms,
, ^zz++++=EXTRAWORD
knew ^vb+++xvbn+=knew
that ^tht+vcmp+++=that
mystery ^nn+nom+++=mystery
diminishes ^vbz++++=diminishes
under ^in++++=under
explanation ^nn+nom+++=explanation;
; ^zz++++=EXTRAWORD
Gogol ^np+++??+=Gogol
occasionally ^rb++++=occasionally
examines ^vbz++++=examines
the ^ati++++=the
marvellous ^jj++++=marvellous
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
were ^vbd+bed+aux++=were
contraband ^vb+++??+=contraband
seized ^vbd+++xvbn+=seized
at ^rb++++=at
a ^at++++=a
customs ^nns++++=customs-house.
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
psychological ^jj+atrb+++=psychological
stories ^nns++++=stories
cause ^nn++++=cause
me ^pp1o+pp1+++=me
greater ^jjr+atrb+++=greater
embarrassment ^nn+nom+++=embarrassment.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
taste ^nn++++=taste
for ^in++++=for
madness ^nns+nom+++=madness
as ^ql++++=as
a ^at++++=a
literary ^jj+atrb+++=literary
spectacle ^nn++++=spectacle.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
a ^at++++=a
personal ^jj+atrb+++=personal
infirmity ^nn+nom+++=infirmity;
; ^zz++++=EXTRAWORD
physicians ^nns++++=physicians
and ^cc++++=and
novelists ^nns+nom+++=novelists
appear ^vb+seem+++=appear
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
insanity ^nn+nom+++=insanity
inexhaustible ^jj++++=inexhaustible,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
medico ^nn++++=medico-legal
- ^zz++++=EXTRAWORD
legal ^jj+atrb+++=EXTRAWORD
studies ^nns++++=studies
multiply ^vb++++=multiply
with ^in++++=with
the ^ati++++=the
confidence ^nn+nom+++=confidence
of ^in++++=of
mushrooms ^nns++++=mushrooms
after ^in++++=after
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
mind ^nn++++=mind
deprived ^vbd+++xvbn+=deprived
of ^in++++=of
its ^pp$+it+++=its
laws ^nns++++=laws
cannot ^md+pos+not++=cannot
easily ^rb++splt++=easily
sustain ^vb++++=sustain
artistic ^jj+atrb+++=artistic
development ^nn+nom+++=development.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
every ^at++++=every
association ^nn+nom+++=association
is ^vbz+bez+vrb++=is
possible ^jj+pred+++=possible,
, ^zz++++=EXTRAWORD
none ^pn++++=none
is ^vbz+bez+vrb++=is
significant ^jj+pred+++=significant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
madman ^nn++++=madman
may ^md+pos+++=may
believe ^vb+vprv+++=believe
himself ^ppl+pp3+++=himself
a ^at++++=a
king ^nn++++=king,
, ^zz++++=EXTRAWORD
converse ^nn++++=converse
with ^in++++=with
dogs ^nns++++=dogs,
, ^zz++++=EXTRAWORD
receive ^vb++++=receive
letters ^nns+nom+++=letters
from ^in++++=from
the ^ati++++=the
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prosecute ^vb++++=prosecute
his ^pp$+pp3+++=his
pillow ^nn++++=pillow
for ^in++++=for
treason ^nn++++=treason;
; ^zz++++=EXTRAWORD
surprise ^nn++++=surprise
soon ^rb+tm+++=soon
expires ^vbz++++=expires
because ^cs+cos+++=because
contradiction ^nn+nom+++=contradiction
has ^vbz+hvz+aux++=has
become ^vprf+++xvbn+=become
the ^ati++++=the
rule ^nn++++=rule.
. ^zz++++=EXTRAWORD
In ^in++++=In
*memoirs ^nns+++??+=*Memoirs
of ^in++++=of
a ^at++++=a
Madman* ^np+++??+=Madman*,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
undoubtedly ^rb+cnj+++=undoubtedly,
, ^zz++++=EXTRAWORD
touches ^nns++++=touches
of ^in++++=of
painful ^jj+atrb+++=painful
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
petty ^jj+atrb+++=petty
clerk ^nn++++=clerk's
's ^$++++=EXTRAWORD
humiliation ^nn+nom+++=humiliation,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
hunger ^nn++++=hunger
for ^in++++=for
rank ^nn++++=rank,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
ridiculous ^jj+atrb+++=ridiculous
love ^nn++++=love,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
gradual ^jj+atrb+++=gradual
retreat ^nn++++=retreat
from ^in++++=from
an ^at++++=an
intolerable ^jj+atrb+++=intolerable
world ^nn++++=world
are ^vb+ber+aux++=are
observed ^vpsv++agls+xvbnx+=observed
with ^in++++=with
terrible ^jj+atrb+++=terrible
precision ^nn++++=precision.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
we ^pp1a+pp1+++=we
