I ^pp1a+pp1+++=I
a ^at++++=a
quarter ^nn++++=quarter
to ^to++++=to
eight ^cd++++=eight
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
again ^rb+tm+++=again
and ^cc++++=and
altered ^vbd+++xvbn+=altered
the ^ati++++=the
terms ^nns++++=terms
of ^in++++=of
forgiveness ^nns+nom+++=forgiveness.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
in ^in++++=in
her ^pp3o+pp3+++=her
brother ^npt++++=brother's
's ^$++++=EXTRAWORD
house ^nn++++=house
in ^in++++=in
a ^at++++=a
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
whose ^whp+rel+obj++=whose
order ^to++++=order
had ^vb+hv+vrb++=had
something ^pn++++=something
almost ^rb+hdg+++=almost
ethical ^jj++++=ethical
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silver ^nn++++=silver
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
was ^vbd+bedz+vrb++=was
exact ^jj+pred+++=exact;
; ^zz++++=EXTRAWORD
the ^ati++++=the
napkins ^nns++++=napkins
possessed ^vbd+++xvbn+=possessed
corners ^nns+nom+++=corners
of ^in++++=of
exemplary ^jj+atrb+++=exemplary
severity ^nn+nom+++=severity;
; ^zz++++=EXTRAWORD
three ^cd++++=three
white ^jj+atrb+++=white
chrysanthemums ^nns++++=chrysanthemums
stood ^vbd+++xvbn+=stood
in ^in++++=in
a ^at++++=a
narrow ^jj+atrb+++=narrow
blue ^jj+atrb+++=blue
vase ^nn++++=vase
without ^in++++=without
leaning ^xvbg+++xvbg+=leaning
familiarly ^rb++++=familiarly
upon ^in++++=upon
one ^cd1++++=one
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Lois ^np++++=Lois
herself ^ppl+pp3+++=herself
was ^vbd+bedz+aux++=was
dressed ^vpsv++agls+xvbnx+=dressed
in ^in++++=in
grey ^nn++++=grey,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
small ^jj+atrb+++=small
collar ^nn++++=collar
fastened ^vbd+++xvbn+=fastened
at ^rb++++=at
the ^ati++++=the
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
dark ^jj+atrb+++=dark
hair ^nn++++=hair
showed ^vbd+vprv++xvbn+=showed
no ^at++++=no
negligence ^nn+nom+++=negligence.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
her ^pp3o+pp3+++=her
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
resting ^vbg+++xvbg+=resting
quietly ^rb++++=quietly
in ^in++++=in
her ^pp$+pp3+++=her
lap ^nn++++=lap,
, ^zz++++=EXTRAWORD
appeared ^j+++xvbn+=appeared
accurately ^rb++++=accurately
composed ^vbd+++xvbn+=composed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
twenty ^cd++++=twenty-six,
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
cultivated ^j+++xvbn+=cultivated,
, ^zz++++=EXTRAWORD
handsome ^jj++++=handsome,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
accustomed ^vbd+++xvbn+=accustomed
to ^to++++=to
believing ^vbi+vprv+++=believing
that ^tht+vcmp+++=that
self ^nn++++=self-command
- ^zz++++=EXTRAWORD
command ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
moral ^jj+atrb+++=moral
virtue ^nn++++=virtue
rather ^rb++++=rather
than ^in++++=than
a ^at++++=a
fortunate ^jj+atrb+++=fortunate
arrangement ^nn+nom+++=arrangement
of ^in++++=of
nerves ^nns++++=nerves.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
despised ^vbd+++xvbnx+=despised
scenes ^nns++++=scenes,
, ^zz++++=EXTRAWORD
loud ^jj+atrb+++=loud
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
emotional ^jj+atrb+++=emotional
mendicancy ^nn+++??+=mendicancy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
untidy ^jj+atrb+++=untidy
methods ^nns++++=methods
by ^in++++=by
which ^whp+rel+pied++=which
less ^rbr++++=less
disciplined ^jj+atrb+++=disciplined
persons ^nns++++=persons
attempted ^vbd+++xvbn+=attempted
to ^to+vcmp+++=to
obtain ^vbi++++=obtain
happiness ^nns+nom+++=happiness.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
she ^pp3a+pp3+++=she
loved ^vbd+++xvbnx+=loved
Will ^md+prd+++=Will
Selby ^vb++++=Selby,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
already ^rb++++=already
an ^at++++=an
untidiness ^nns+nom+++=untidiness.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
brother ^npt++++=brother
Jack ^np++++=Jack
had ^vb+hv+aux++=had
not ^xnot++not++=not
returned ^vprf+++xvbn+=returned
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack's
's ^$++++=EXTRAWORD
absences ^nns+nom+++=absences,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
natural ^jj+atrb+++=natural
events ^nns++++=events
like ^in++++=like
rain ^nn++++=rain
or ^cc++++=or
debt ^nn++++=debt;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
inconvenienced ^vbd+++xvbnx+=inconvenienced
without ^in++++=without
surprising ^nn++++=surprising.
. ^zz++++=EXTRAWORD
Will ^np+prd+++=Will's
's ^$++++=EXTRAWORD
absence ^nn+nom+++=absence
was ^vbd+bedz+vrb++=was
an ^at++++=an
assertion ^nn+nom+++=assertion.
. ^zz++++=EXTRAWORD
At ^rb++++=At
eight ^cd++++=eight
the ^ati++++=the
maid ^np++++=maid
removed ^vwbn+++xvbn+=removed
the ^ati++++=the
soup ^nn++++=soup.
. ^zz++++=EXTRAWORD
At ^rb++++=At
five ^cd++++=five
minutes ^nns++++=minutes
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
entered ^vbd+++xvbn+=entered
with ^in++++=with
fog ^nn++++=fog
on ^in++++=on
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders
and ^cc++++=and
apology ^nn++++=apology
in ^in++++=in
his ^pp$+pp3+++=his
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
fair ^nn++++=fair,
, ^zz++++=EXTRAWORD
slender ^jj+atrb+++=slender
man ^nn++++=man
whose ^whp+rel+obj++=whose
face ^nn++++=face
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
called ^vpsv++agls+xvbnx+=called
sensitive ^jj++++=sensitive
if ^cs+cnd+++=if
the ^ati++++=the
curled ^jj+atrb++xvbn+=curled
upper ^jjb+atrb+++=upper
lip ^nn++++=lip
had ^vb+hv+vrb++=had
not ^xnot++not++=not
so ^rb++++=so
often ^rb++++=often
converted ^jj+atrb++xvbn+=converted
sensitivity ^nn+nom+++=sensitivity
into ^in++++=into
contempt ^nn++++=contempt.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
clothes ^nns++++=clothes
were ^vbd+bed+vrb++=were
excellent ^jj+pred+++=excellent,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
damp ^nn++++=damp;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
entirely ^rb+amp+++=entirely
steady ^jj++++=steady.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Lois ^np++++=Lois,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
bending ^nvbg+++xvbg+=bending
towards ^in++++=towards
her ^pp$+pp3+++=her
hand ^nn++++=hand
in ^in++++=in
the ^ati++++=the
true ^jj+atrb+++=true
fashion ^nn++++=fashion
of ^in++++=of
romance ^nn+nom+++=romance,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
dined ^vprf+++xvbnx+=dined
you ^pp2+pp2+++=you
upon ^in++++=upon
expectation ^nn+nom+++=expectation.
. ^zz++++=EXTRAWORD
A ^at++++=A
light ^nn++++=light
but ^cc++++=but
indigestible ^jj+atrb+++=indigestible
course ^nn++++=course."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
late ^jj+pred+++=late."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
clock ^nn++++=clock
has ^vbz+hvz+aux++=has
poisoned ^vprf+++xvbn+=poisoned
you ^pp2+pp2+++=you
against ^in++++=against
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
clock ^nn++++=clock
merely ^rb+down+++=merely
provides ^vbz+vsua+++=provides
evidence ^nn+nom+++=evidence."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
a ^at++++=a
hand ^nn++++=hand
across ^in+pl+++=across
his ^pp$+pp3+++=his
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
stay ^vb++++=stay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
expression ^nn++++=expression
changed ^vbd+++xvbn+=changed
very ^ql+amp+++=very
slightly ^rb+down+++=slightly.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
knew ^vbd+vprv++xvbn+=knew
its ^pp$+it+++=its
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
the ^ati++++=the
change ^nn++++=change
and ^cc++++=and
disliked ^vbd+++xvbn+=disliked
himself ^ppl+pp3+++=himself
for ^in++++=for
producing ^xvbg+++xvbg+=producing
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Disliking ^np+++??+=Disliking
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
immediately ^rb+tm+++=immediately
became ^vbd+++xvbn+=became
flippant ^jj++++=flippant.
. ^zz++++=EXTRAWORD
" ^zz++++="Duty
duty ^nn++++=EXTRAWORD
calls ^nns++++=calls.
. ^zz++++=EXTRAWORD
In ^in++++=In
boots ^nns++++=boots,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
cudgel ^nn+++??+=cudgel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
duty ^nn++++=duty?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
factory ^nn++++=factory."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
factory ^nn++++=factory
is ^vbz+bez+aux++=is
closed ^vpsv++agls+xvbnx+=closed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Precisely.
precisely ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Closed ^jj+atrb++xvbn+=Closed
factories ^nns++++=factories
require ^vb+vsua+++=require
more ^ql++++=more
guarding ^jj+++xvbg+=guarding
than ^in++++=than
open ^jj+atrb+++=open
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
inside ^jjb++++=inside
but ^cc++++=but
machines ^nns++++=machines,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nothing ^pn++++=nothing
outside ^jjb++++=outside
but ^cc++++=but
men ^nns++++=men
who ^whp+rel+obj++=who
hate ^nn++++=hate
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
towards ^in++++=towards
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
mild ^jj+atrb+++=mild
domestic ^jj+atrb+++=domestic
blaze ^nn++++=blaze
illuminated ^vbd+++xvbn+=illuminated
the ^ati++++=the
polish ^nn++++=polish
of ^in++++=of
his ^pp$+pp3+++=his
boot ^nn++++=boot
and ^cc++++=and
left ^vbd+++xvbn+=left
his ^pp$+pp3+++=his
face ^nn++++=face
uncertain ^jj++++=uncertain.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
threats ^nns++++=threats
against ^in++++=against
Selby ^np++++=Selby's
's ^$++++=EXTRAWORD
works ^nns++++=works.
. ^zz++++=EXTRAWORD
A ^at++++=A
reduction ^nn+nom+++=reduction
in ^in++++=in
wages ^nns++++=wages,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
dismissal ^nn+nom+++=dismissal
of ^in++++=of
sixty ^cd++++=sixty
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
the ^ati++++=the
family ^nn++++=family
name ^nn++++=name
an ^at++++=an
object ^nn++++=object
upon ^in++++=upon
which ^whp+rel+pied++=which
unemployed ^jj+atrb+++=unemployed
men ^nns++++=men
could ^md+pos+++=could
conveniently ^rb++splt++=conveniently
exercise ^vb++++=exercise
their ^pp$+pp3+++=their
eloquence ^nn+nom+++=eloquence.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
windows ^nns++++=windows
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
broken ^vpsv++agls+xvbnx+=broken;
; ^zz++++=EXTRAWORD
a ^at++++=a
watchman ^nn+nom+++=watchman
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
struck ^vpsv++agls+xvbnx+=struck;
; ^zz++++=EXTRAWORD
anonymous ^jj+atrb+++=anonymous
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
remarkable ^jj++++=remarkable
chiefly ^rb++++=chiefly
for ^in++++=for
bad ^jj+atrb+++=bad
spelling ^nn+nom+++=spelling
and ^cc++++=and
sincerity ^nn+nom+++=sincerity,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
promised ^vprf+++xvbnx+=promised
burning ^jj+++xvbg+=burning.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^nn++++=father
has ^vbz+hvz+aux++=has
watchmen ^vprf+++xvbnx+=watchmen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lois ^np++++=Lois
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
has ^vbz+hvz+aux++=has
economised ^vprf+++xvbnx+=economised
in ^in++++=in
watchmen ^jj+++xvbn+=watchmen,
, ^zz++++=EXTRAWORD
as ^in++++=as
in ^in"++++=in
everything ^pn++++=everything
except ^in++++=except
indignation ^nn+nom+++=indignation.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
and ^cc++++=and
I ^pp1a+pp1+++=I
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Jack?"
jack ^np++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
he ^pp3a+pp3+++=he
ever ^rb++++=ever
arrives ^vbz++++=arrives.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
shall ^md+prd+++=shall
defend ^vb++++=defend
property ^nn++++=property,
, ^zz++++=EXTRAWORD
civilisation ^nn+nom+++=civilisation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
thousand ^cd++++=thousand
obsolete ^jj+atrb+++=obsolete
frames ^nns++++=frames."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
phrase ^nn++++=phrase
was ^vbd+bedz+vrb++=was
light ^jj+pred+++=light,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^rb++++=a
little ^rb"++++=little
too ^rb++++=too
carefully ^rb++++=carefully
so ^rb++++=so.
. ^zz++++=EXTRAWORD
Lois ^np++++=Lois
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+aux++=had
often ^rb++splt++=often
occurred ^vprf+++xvbnx+=occurred
to ^in++++=to
her ^pp$+pp3+++=her
that ^cs+sub+++=that
Will ^np+prd+++=Will's
's ^$++++=EXTRAWORD
irony ^nn++++=irony
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
weapon ^nn++++=weapon
but ^cc++++=but
a ^at++++=a
curtain ^nn++++=curtain:
: ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
it ^pp3+it+++=it
whenever ^nn+nom+++=whenever
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared
that ^tht+vcmp+++=that
somebody ^pn++++=somebody
might ^md+pos+++=might
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him
plainly ^rb++++=plainly.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
been ^vprf+ben+aux+xvbn+=been
drinking ^vbg+++xvbgx+=drinking?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
enough ^qlp++++=enough
to ^in++++=to
answer ^vb++++=answer
that ^tht+vcmp+++=that
question ^nn+nom+++=question
honestly ^rb++++=honestly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Will."
will ^md+prd+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
moment ^nn++++=moment
bravado ^vb+++??+=bravado
dropped ^vbd+++xvbn+=dropped
from ^in++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
in ^in++++=in
a ^at++++=a
devil ^nn++++=devil
of ^in++++=of
a ^at++++=a
position ^nn+nom+++=position,
, ^zz++++=EXTRAWORD
Lois ^np++++=Lois.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
money ^nn++++=money.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bank ^nn++++=bank
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
extend ^vb++++=extend
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
says ^vbz+vpub+tht0++=says
the ^ati++++=the
insurance ^nn+nom+++=insurance
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
sound ^jj+atrb+++=sound
thing ^nn++++=thing
left ^vbd+++xvbn+=left
in ^in++++=in
the ^ati++++=the
concern ^nn++++=concern
and ^cc++++=and
then ^rn+tm+++=then
looks ^vbz++++=looks
horrified ^vbd+++xvbn+=horrified
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
think ^vb+vprv+tht0++=think
we ^pp1a+pp1+++=we
feast ^nn++++=feast
on ^in++++=on
their ^pp$+pp3+++=their
wages ^nns++++=wages.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
do ^vb+do+vrb++=don't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
lose ^vb++++=lose
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
never ^rb++++=never
possessed ^jj+++xvbn+=possessed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Loss
loss ^nn++++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
make ^vb++++=make
you ^pp2+pp2+++=you
innocent ^jj++++=innocent
of ^in++++=of
their ^pp$+pp3+++=their
misery ^nn++++=misery."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor
does ^vbz+doz+vrb++=does
their ^pp$+pp3+++=their
misery ^nn++++=misery
make ^vb++++=make
me ^pp1o+pp1+++=me
guilty ^jj++++=guilty
of ^in++++=of
the ^ati++++=the
weather ^nn++++=weather."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
a ^at++++=a
cart ^nn++++=cart
went ^vbd+++xvbn+=went
past ^jjb++++=past
with ^in++++=with
a ^at++++=a
dull ^jj++++=dull
grinding ^jj+++xvbg+=grinding
of ^in++++=of
wheels ^nns++++=wheels.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fog ^nn++++=fog
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
the ^ati++++=the
panes ^nns++++=panes,
, ^zz++++=EXTRAWORD
curious ^jj++++=curious
and ^cc+phrs+++=and
blind ^jj++++=blind.
. ^zz++++=EXTRAWORD
Lois ^np++++=Lois
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
truly ^rb++++=truly
mean ^vb++++=mean
to ^to+vcmp+++=to
spend ^vbi++++=spend
the ^ati++++=the
night ^nn++++=night
at ^in++++=at
the ^ati++++=the
factory ^nn++++=factory?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hesitated ^vbd+++xvbnx+=hesitated.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
brief ^jj+pred+++=brief
less ^rbr++++=less
than ^in++++=than
a ^at++++=a
second ^od++++=second
but ^cc++++=but
love ^nn++++=love
measures ^nns++++=measures
what ^wdt+who+++=what
indifference ^nn+nom+++=indifference
overlooks ^vbz++++=overlooks.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
trouble ^nn++++=trouble?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
heroic ^jj+pred+++=heroic
until ^cs+sub+++=until
the ^ati++++=the
police ^nns++++=police
arrive ^vb++++=arrive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
serious ^jj+pred+++=serious."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
am ^vb+bem+vrb++=am
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
sound ^jj++++=sound
absurd ^jj++++=absurd."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
came ^vbd+++xvbnx+=came
nearer ^rbr++++=nearer
and ^cc++++=and
laid ^vwbn+++xvbn+=laid
both ^abx++++=both
hands ^nns++++=hands
upon ^in++++=upon
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gesture ^nn++++=gesture
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+vrb+xvbn+=been
tender ^jj++++=tender;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
anxiety ^nn++++=anxiety
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
judicial ^jj++++=judicial.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
nothing ^pn++++=nothing
desperate ^jj++++=desperate."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
met ^vbd+++xvbn+=met
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
In ^in++++=In
them ^pp3o+pp3+++=them
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
embarrassment ^nn+nom+++=embarrassment,
, ^zz++++=EXTRAWORD
fear ^vb++++=fear,
, ^zz++++=EXTRAWORD
vanity ^nn++++=vanity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
something ^pn++++=something
more ^rbr++++=more
obscure ^jj++++=obscure
which ^whp+who+++=which
her ^pp$+pp3+++=her
imagination ^nn+nom+++=imagination,
, ^zz++++=EXTRAWORD
once ^cs+tm+++=once
awakened ^vprf+++xvbn+=awakened,
, ^zz++++=EXTRAWORD
hurried ^j+++xvbn+=hurried
to ^in++++=to
name ^nn++++=name.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
