It ^pp3+it+++=It
occasionally ^rb++++=occasionally
and ^cc++++=and
wrinkled ^vwbn+++xvbn+=wrinkled
his ^pp$+pp3+++=his
brows ^nns++++=brows,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
thought ^vpsv++agls+xvbnx+=thought
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
slept ^vbd+++xvbnx+=slept.
. ^zz++++=EXTRAWORD
By ^in++++=By
his ^pp$+pp3+++=his
side ^nn++++=side,
, ^zz++++=EXTRAWORD
trembling ^jj+++xvbg+=trembling
from ^in++++=from
agitation ^nn+nom+++=agitation
and ^cc++++=and
the ^ati++++=the
cold ^nn++++=cold
of ^in++++=of
the ^ati++++=the
early ^jj+atrb+++=early
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
a ^at++++=a
fine ^jj++++=fine
well ^rb++++=well-kept
- ^zz++++=EXTRAWORD
kept ^vbd+++xvbn+=EXTRAWORD
greyhound ^nn++++=greyhound,
, ^zz++++=EXTRAWORD
with ^in++++=with
long ^jj+atrb+++=long
thin ^jj+atrb+++=thin
legs ^nns++++=legs
and ^cc++++=and
sharp ^jj++++=sharp-pointed
- ^zz++++=EXTRAWORD
pointed ^vbd+++xvbn+=EXTRAWORD
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
yawned ^vbd+++xvbnx+=yawned
nervously ^rb++++=nervously
from ^in++++=from
time ^nn++++=time
to ^in++++=to
time ^nn++++=time,
, ^zz++++=EXTRAWORD
rolling ^vbg+nom++xvbg+=rolling
up ^rp++++=up
her ^pp$+pp3+++=her
rosy ^jj+atrb+++=rosy
little ^jj+atrb+++=little
tongue ^nn++++=tongue
into ^in++++=into
a ^at++++=a
tube ^nn++++=tube,
, ^zz++++=EXTRAWORD
accompanying ^jj+++xvbg+=accompanying
the ^ati++++=the
yawn ^nn++++=yawn
with ^in++++=with
a ^at++++=a
long ^jj++++=long-drawn-out,
- ^zz++++=EXTRAWORD
drawn ^vbd+++xvbn+=EXTRAWORD
- ^zz++++=EXTRAWORD
out ^rp+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
high ^jj++++=high-pitched
- ^zz++++=EXTRAWORD
pitched ^vbd+++xvbn+=EXTRAWORD
whine.. ^nn+++??+=whine....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
cage ^nn++++=cage,
, ^zz++++=EXTRAWORD
pressed ^j+++xvbn+=pressed
close ^jj++++=close
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
bars ^nns++++=bars,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
black ^jj+atrb+++=black
dachshund ^nn+++??+=dachshund,
, ^zz++++=EXTRAWORD
with ^in++++=with
smooth ^jj+atrb+++=smooth
skin ^nn++++=skin
dappled ^vbd+++xvbn+=dappled
with ^in++++=with
yellow ^nn++++=yellow
on ^in++++=on
the ^ati++++=the
breast ^nn++++=breast
and ^cc++++=and
above ^jjb++++=above
the ^ati++++=the
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
over ^in+ppvb+++=over
her ^pp3o+pp3+++=her
astonishment ^nn+nom+++=astonishment
at ^rb++++=at
her ^pp3o+pp3+++=her
position ^nn+nom+++=position,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
a ^at++++=a
strangely ^rb++++=strangely
comical ^jj+atrb+++=comical
figure ^nn++++=figure
with ^in++++=with
her ^pp$+pp3+++=her
flopping ^jj+atrb++xvbg+=flopping
paws ^nns+++??+=paws
and ^cc++++=and
crocodile ^nn++++=crocodile
body ^nn++++=body,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
serious ^jj+atrb+++=serious
expression ^nn++++=expression
of ^in++++=of
her ^pp$+pp3+++=her
head ^jjb++++=head
with ^in++++=with
its ^pp$+it+++=its
ears ^nns++++=ears
reaching ^vwbg+++xvbg+=reaching
almost ^rb+hdg+++=almost
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
Besides ^rb+cnj+++=Besides
this ^dt+dem+++=this
more ^rbr++++=more
or ^cc+phrs+++=or
less ^rbr++++=less
distinguished ^jj+atrb++xvbn+=distinguished
society ^nn++++=society,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
in ^in++++=in
the ^ati++++=the
cage ^nn++++=cage
two ^cd++++=two
unmistakable ^jj+atrb+++=unmistakable
yard ^nn++++=yard
dogs ^nns++++=dogs.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
sort ^nn++++=sort
of ^in++++=of
dog ^nn++++=dog
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
generally ^rb+down+splt++=generally
called ^vpsv++agls+xvbnx+=called
Bouton ^np+++??+=Bouton,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+aux++=is
always ^rb++splt++=always
noted ^vpsv++agls+xvbnx+=noted
for ^in++++=for
its ^pp$+it+++=its
meanness ^nns+nom+++=meanness
of ^in++++=of
disposition ^nn+nom+++=disposition.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
a ^at++++=a
shaggy ^jj++++=shaggy,
, ^zz++++=EXTRAWORD
reddish ^jj++++=reddish-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
animal ^nn++++=animal
with ^in++++=with
a ^at++++=a
shaggy ^jj+atrb+++=shaggy
tail ^nn++++=tail,
, ^zz++++=EXTRAWORD
curled ^j+++xvbn+=curled
up ^rp++++=up
like ^in++++=like
the ^ati++++=the
figure ^nn++++=figure
9 ^zz++++=9.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
first ^rb++++=first
of ^in++++=of
the ^ati++++=the
dogs ^nns++++=dogs
to ^to++++=to
be ^vbi+vbi+aux++=be
captured ^vpsv++agls+xvbnx+=captured,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
apparently ^rb++splt++=apparently
become ^vb++++=become
so ^ql+emph+++=so
accustomed ^jj+++xvbn+=accustomed
to ^in++++=to
her ^pp$+pp3+++=her
position ^nn+nom+++=position
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
past ^jjb++++=past
made ^vbd+++xvbn+=made
many ^ap++++=many
efforts ^nns++++=efforts
to ^to+ncmp+++=to
begin ^vbi++++=begin
an ^at++++=an
interesting ^jj+atrb+++=interesting
conversation ^nn+nom+++=conversation
with ^in++++=with
someone ^pn++++=someone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^rb++++=last
dog ^nn++++=dog
of ^in++++=of
all ^rb++++=all
was ^vbd+bedz+vrb++=was
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
driven ^vpsv++agls+xvbnx+=driven
into ^in++++=into
the ^ati++++=the
darkest ^jjt++++=darkest
corner ^npl++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^jjb+++xvbn+=lay
there ^ex+pex+++=there
curled ^vbd+++xvbn+=curled
up ^rp++++=up
in ^in++++=in
a ^at++++=a
heap ^nn++++=heap.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
only ^rb+down+splt++=only
moved ^vprf+++xvbnx+=moved
once ^rb+tm+++=once
all ^abn++++=all
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
to ^to++++=to
growl ^vbi++++=growl
at ^in++++=at
Jack ^np++++=Jack
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
himself ^ppl+pp3+++=himself
near ^rb++++=near
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
in ^in++++=in
the ^ati++++=the
company ^nn++++=company
felt ^vbd+vprv++xvbn+=felt
a ^at++++=a
strong ^jj+atrb+++=strong
antipathy ^nn++++=antipathy
against ^in++++=against
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
first ^od++++=first
place ^nn++++=place,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
smeared ^vpsv++agls+xvbnx+=smeared
all ^abn++++=all
over ^in++++=over
with ^in++++=with
a ^at++++=a
violet ^jj+atrb+++=violet
colour ^nn++++=colour,
, ^zz++++=EXTRAWORD
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
certain ^jj+atrb+++=certain
journeyman ^nn+nom+++=journeyman
whitewashers ^nns+nom+++=whitewashers;
; ^zz++++=EXTRAWORD
secondly ^rb+cnj+++=secondly,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
rough ^jj+pred+++=rough
and ^cc+phrs+++=and
bristly ^jj++++=bristly
and ^cc+phrs+++=and
uncombed ^jj+++xvbn+=uncombed;
; ^zz++++=EXTRAWORD
thirdly ^rb+cnj+++=thirdly,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
evidently ^rb++++=evidently
mangy ^jj+pred++??+=mangy,
, ^zz++++=EXTRAWORD
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
strong ^jj++++=strong
and ^cc+phrs+++=and
daring ^jj+++xvbg+=daring
this ^dt+pdem+++=this
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
quite ^rb++++=quite
evident ^jj++++=evident
in ^in++++=in
the ^ati++++=the
resolute ^jj+atrb+++=resolute
push ^nn++++=push
of ^in++++=of
his ^pp$+pp3+++=his
lean ^jj+atrb+++=lean
body ^nn++++=body
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
greeted ^vprf+++xvbnx+=greeted
the ^ati++++=the
arrival ^nn++++=arrival
of ^in++++=of
the ^ati++++=the
unconscious ^jj+atrb+++=unconscious
Jack ^np++++=Jack.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence
for ^in++++=for
a ^at++++=a
quarter ^nn++++=quarter
of ^in++++=of
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Jack ^np++++=Jack,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
healthy ^jj+atrb+++=healthy
sense ^nn++++=sense
of ^in++++=of
humour ^nn++++=humour
never ^rb++++=never
forsook ^nn+++??+=forsook
him ^pp3o+pp3+++=him
under ^in++++=under
any ^dti++++=any
circumstances ^nns+nom+++=circumstances,
, ^zz++++=EXTRAWORD
remarked ^j+++xvbn+=remarked
in ^in++++=in
a ^at++++=a
jaunty ^jj+atrb+++=jaunty
tone ^nn++++=tone:
: ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
adventure ^nn++++=adventure
begins ^vbz++++=begins
to ^to++++=to
be ^vbi++vrb++=be
interesting ^jj+pred+++=interesting.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
curious ^jj+pred+++=curious
to ^to+jcmp+++=to
know ^vbi+vprv+++=know
where ^wrb+who+whcl++=where
these ^dt+dem+++=these
gentlemen ^nns++++=gentlemen
will ^md+prd+++=will
make ^vb++++=make
their ^pp$+pp3+++=their
first ^rb++++=first
stopping ^vbg+++xvbg+=stopping
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
poodle ^nn+++??+=poodle
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
like ^in++++=like
the ^ati++++=the
frivolous ^jj+atrb+++=frivolous
tone ^nn++++=tone
of ^in++++=of
the ^ati++++=the
brown ^jj+atrb+++=brown
pointer ^nn++++=pointer.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
head ^jjb++++=head
slowly ^rb++++=slowly
in ^in++++=in
Jack ^np++++=Jack's
's ^$++++=EXTRAWORD
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said
sharply ^rb+cnj+++=sharply,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
cold ^jj+atrb+++=cold
sarcasm ^nn++++=sarcasm:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
satisfy ^vb++++=satisfy
your ^pp$+pp2+++=your
curiosity ^nn+nom+++=curiosity,
, ^zz++++=EXTRAWORD
young ^jj+atrb+++=young
man ^nn++++=man.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
gentlemen ^nns++++=gentlemen
will ^md+prd+++=will
make ^vb++++=make
their ^pp$+pp3+++=their
first ^rb++++=first
stopping ^vbg+++xvbg+=stopping
place ^nn++++=place
at ^in++++=at
the ^ati++++=the
slaughter ^nn+nom+++=slaughter-house."
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where?
where ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
Pardon ^np+++??+=Pardon
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
please ^uh++++=please,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
catch ^vb++++=catch
the ^ati++++=the
word ^nn++++=word,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
muttered ^vbd+++xvbn+=muttered
Jack ^np++++=Jack,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
down ^rb+phrv+++=down
involuntarily ^rb+cnj+++=involuntarily,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
legs ^nns++++=legs
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
begun ^vprf+++xvbnx+=begun
to ^to++++=to
tremble ^vbi++++=tremble.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+aux++=were
pleased ^jj++agls+xvbnx+=pleased
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
at ^rb++++=at
the ^ati++++=the
s ^zz++++=s-s
- ^zz++++=EXTRAWORD
s ^zz++++=EXTRAWORD
. ^zz++++=..."
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
slaughter ^nn+nom+++=slaughter-house,"
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vprf+++xvbn+=repeated
the ^ati++++=the
poodle ^nn+++??+=poodle
coldly ^rb+cnj+++=coldly,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
his ^pp$+pp3+++=his
head ^jjb++++=head
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="Pardon
pardon ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
quite ^rb++++=quite
understand.. ^nn+++??+=understand....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Slaughter ^nn+nom+++=Slaughter-house?
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
? ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
kind ^rb++++=kind
of ^rb"++++=of
an ^at++++=an
institution ^nn+nom+++=institution
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
Will ^md+prd+++=Won't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
so ^ql+emph+++=so
good ^jj++++=good
as ^in++++=as
to ^in"++++=to
explain ^vb+vpub+++=explain?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
poodle ^nn+++??+=poodle
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^in++++=as
the ^ati++++=the
greyhound ^nn++++=greyhound
and ^cc++++=and
the ^ati++++=the
terrier ^nn++++=terrier
both ^abx++++=both
joined ^jj+++xvbn+=joined
their ^pp$+pp3+++=their
petition ^nn+nom+++=petition
to ^in++++=to
Jack ^np++++=Jack's,
's, ^nn+++??+=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
poodle ^nn+++??+=poodle,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
appear ^vbi+seem+++=appear
impolite ^nn++++=impolite
in ^in++++=in
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
obliged ^jj+++xvbn+=obliged
to ^to+jcmp+++=to
enter ^vbi++++=enter
into ^in+ppvb+++=into
certain ^jj+atrb+++=certain
details ^nns++++=details.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
mesdames ^nns+++??+=mesdames,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
large ^jj+atrb+++=large
courtyard ^nn++++=courtyard
surrounded ^vwbn+++xvbn+=surrounded
by ^in++++=by
a ^at++++=a
high ^jj+atrb+++=high
fence ^nn++++=fence
with ^in++++=with
sharp ^jj+atrb+++=sharp
points ^nns++++=points,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
shut ^vbd+++xvbnx+=shut
in ^rb+phrv+++=in
all ^abn++++=all
dogs ^nns++++=dogs
found ^vbd+vprv++xvbn+=found
wandering ^vbg+++xvbg+=wandering
in ^in++++=in
the ^ati++++=the
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
the ^ati++++=the
unhappiness ^nns+nom+++=unhappiness
to ^to++++=to
be ^vbi+vbi+aux++=be
taken ^vpsv++agls+xvbnx+=taken
there ^rn+pl+++=there
three ^cd++++=three
times ^nns++++=times
already ^rb++++=already."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
a ^at++++=a
hoarse ^jj+atrb+++=hoarse
voice ^nn++++=voice
from ^in++++=from
the ^ati++++=the
dark ^jj+atrb+++=dark
corner ^npl++++=corner.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
seventh ^nn++++=seventh
time ^nn++++=time
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
doubt ^vb++++=doubt
that ^tht+vcmp+++=that
the ^ati++++=the
voice ^nn++++=voice
from ^in++++=from
the ^ati++++=the
dark ^jj+atrb+++=dark
corner ^npl++++=corner
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
the ^ati++++=the
violet ^np++++=violet-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
The ^ati++++=The
company ^nn++++=company
was ^vbd+bedz+aux++=was
shocked ^vpsv++agls+xvbnx+=shocked
at ^rb++++=at
the ^ati++++=the
interruption ^nn+nom+++=interruption
of ^in++++=of
their ^pp$+pp3+++=their
conversation ^nn+nom+++=conversation
by ^in++++=by
this ^dt+dem+++=this
rude ^jj+atrb+++=rude
person ^nn++++=person,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
pretended ^jj+++xvbn+=pretended
not ^xnot++not++=not
to ^to++++=to
hear ^vbi+vprv+++=hear
the ^ati++++=the
remark ^nn++++=remark.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Bouton ^np+++??+=Bouton,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
cringing ^jj+atrb++xvbg+=cringing
eagerness ^nns+nom+++=eagerness
of ^in++++=of
an ^at++++=an
upstart ^nn++++=upstart
in ^in++++=in
society ^nn++++=society,
, ^zz++++=EXTRAWORD
cried ^j+++xvbn+=cried
out ^rp+pl+++=out:
: ^zz++++=EXTRAWORD
" ^zz++++="Please
please ^uh++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
interfere ^vb++++=interfere
in ^in++++=in
other ^ap++++=other
people ^nns++++=people's
's ^$++++=EXTRAWORD
conversation ^nn+nom+++=conversation
unless ^cs+cnd+++=unless
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
asked ^vpsv++agls+xvbnx+=asked,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
turned ^vbd+++xvbn+=turned
at ^rb++++=at
once ^rb"+tm+++=once
to ^in++++=to
the ^ati++++=the
important ^jj++++=important-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
mouse ^nn++++=mouse-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
dog ^nn++++=dog
for ^in++++=for
approbation ^nn+nom+++=approbation.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
there ^rn+pl+++=there
three ^cd++++=three
times ^nns++++=times,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
poodle ^nn+++??+=poodle
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
my ^pp$+pp1+++=my
master ^nn++++=master
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
come ^vb++++=come
and ^cc+phrs+++=and
fetched ^vbd+++xvbn+=fetched
me ^pp1o+pp1+++=me
away ^rp+pl+++=away
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
play ^nn++++=play
in ^in++++=in
a ^at++++=a
circus ^nn++++=circus,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
of ^in++++=of
some ^dti++++=some
value ^nn++++=value.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
in ^in++++=in
this ^dt+dem+++=this
unpleasant ^jj+atrb+++=unpleasant
place ^nn++++=place
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
a ^at++++=a
collection ^nn+nom+++=collection
of ^in++++=of
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
hundred ^cd++++=hundred
dogs... ^nn+++??+=dogs...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
tell ^vb++++=tell
me ^pp1o+pp1+++=me
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there
good ^jj+atrb+++=good
society ^nn++++=society
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
greyhound ^nn++++=greyhound
affectedly ^rb++++=affectedly.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes.
sometimes ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
feed ^nn++++=feed
us ^pp1o+pp1+++=us
very ^ql+amp+++=very
badly ^rb++++=badly
and ^cc++++=and
give ^vb++++=give
us ^pp1o+pp1+++=us
little ^jj++++=little
to ^to++++=to
eat ^vbi++++=eat.
. ^zz++++=EXTRAWORD
Occasionally ^rb++++=Occasionally
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
dogs ^nns++++=dogs
disappears ^vbz+seem+++=disappears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
give ^vb++++=give
us ^pp1o+pp1+++=us
a ^at++++=a
dinner ^nn++++=dinner
of ^in+strn+++=of
. ^zz++++=..."
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^to++++=In
order ^vb++++=order
to ^to+vcmp+++=to
heighten ^vb+++xvbn+=heighten
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
his ^pp$+pp3+++=his
words ^nns++++=words,
, ^zz++++=EXTRAWORD
the ^ati++++=the
poodle ^nn++++=poodle
made ^vbd+++xvbn+=made
a ^at++++=a
slight ^jj+atrb+++=slight
pause ^nn++++=pause,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
round ^in++++=round
on ^in++++=on
his ^pp$+pp3+++=his
audience ^nn+nom+++=audience,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
