By ^in++++=By
in ^in++++=in
judging ^xvbg+++xvbg+=judging
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
of ^in++++=of
humility ^nn+nom+++=humility
in ^in++++=in
judging ^xvbg+++xvbg+=judging
others ^aps++++=others.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
be ^vb+be+aux++=be
argued ^vpsv++agls+xvbnx+=argued
again ^rb+tm+++=again
that ^cs+sub+++=that
dissatisfaction ^nn+nom+++=dissatisfaction
with ^in++++=with
our ^pp$+pp1+++=our
life ^nn++++=life's
's ^$++++=EXTRAWORD
endeavour ^nn++++=endeavour
springs ^vbz++++=springs
in ^in++++=in
some ^dti++++=some
degree ^nn++++=degree
from ^in++++=from
dulness ^nns+nom+++=dulness.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
require ^vb+vsua+++=require
higher ^jjr+atrb+++=higher
tasks ^nns++++=tasks,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
do ^vb+do+aux++=do
not ^xnot++not++=not
recognise ^vb+vprv+++=recognise
the ^ati++++=the
height ^nn++++=height
of ^in++++=of
those ^dt+dem+++=those
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have.
. ^zz++++=EXTRAWORD
Trying ^vbg+++xvbg+=Trying
to ^to+vcmp+++=to
be ^vbi++vrb++=be
kind ^nn++++=kind
and ^cc++++=and
honest ^jj++++=honest
seems ^vbz+seem+++=seems
an ^at++++=an
affair ^nn++++=affair
too ^rb++++=too
simple ^jj++++=simple
and ^cc++++=and
too ^rb++++=too
inconsequential ^jj++++=inconsequential
for ^in++++=for
gentlemen ^nns++++=gentlemen
of ^in++++=of
our ^pp$+pp1+++=our
heroic ^jj+atrb+++=heroic
mould ^nn++++=mould;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
rather ^rb++splt++=rather
set ^vprf+++xvbnx+=set
ourselves ^ppls+pp1+++=ourselves
to ^in++++=to
something ^pn++++=something
bold ^jj++++=bold,
, ^zz++++=EXTRAWORD
arduous ^jj++++=arduous,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
conclusive ^jj++++=conclusive;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
rather ^rb++splt++=rather
found ^vprf+++xvbnx+=found
a ^at++++=a
schism ^nn++++=schism
or ^cc++++=or
suppress ^nns+nom+++=suppress
a ^at++++=a
heresy ^nn++++=heresy,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
off ^in+pl+++=off
a ^at++++=a
hand ^nn++++=hand
or ^cc++++=or
mortify ^vb++++=mortify
an ^at++++=an
appetite ^nn++++=appetite.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
task ^nn++++=task
before ^in++++=before
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
to ^in++++=to
co ^nn++++=co-endure
- ^zz++++=EXTRAWORD
endure ^vb++++=EXTRAWORD
with ^in++++=with
our ^pp$+pp1+++=our
existence ^nn+nom+++=existence,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
rather ^rb++++=rather
one ^pn++++=one
of ^in++++=of
microscopic ^jj+atrb+++=microscopic
fineness ^nns+nom+++=fineness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
heroism ^nn+nom+++=heroism
required ^vbd+++xvbn+=required
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
of ^in++++=of
patience ^nn+nom+++=patience.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
cutting ^jj+++xvbg+=cutting
of ^in++++=of
the ^ati++++=the
Gordian ^np+++??+=Gordian
knots ^nns++++=knots
of ^in++++=of
life ^nn++++=life;
; ^zz++++=EXTRAWORD
each ^dt++++=each
must ^md+nec+++=must
be ^vb+be+aux++=be
smilingly ^rb++splt++=smilingly
unravelled ^vpsv++agls+xvbnx+=unravelled.
. ^zz++++=EXTRAWORD
To ^to++++=To
be ^vbi++vrb++=be
honest ^jj+pred+++=honest,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
kind ^nn++++=kind--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
earn ^vbi++++=earn
a ^rb++++=a
little ^rb"++++=little
and ^cc++++=and
to ^to++++=to
spend ^vbi++++=spend
a ^rb++++=a
little ^rb"++++=little
less ^rbr++++=less,
, ^zz++++=EXTRAWORD
to ^to++++=to
make ^vbi++++=make
upon ^in++++=upon
the ^ati++++=the
whole ^nn++++=whole
a ^at++++=a
family ^nn++++=family
happier ^jjr++++=happier
for ^in++++=for
his ^pp$+pp3+++=his
presence ^nn+nom+++=presence,
, ^zz++++=EXTRAWORD
to ^to++++=to
renounce ^vbi++++=renounce
when ^wrb+who+++=when
that ^dt+pdem+++=that
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
necessary ^jj+pred+++=necessary
and ^cc++++=and
not ^xnot++not++=not
be ^vb+be+aux++=be
embittered ^vpsv++agls+xvbnx+=embittered,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
a ^ap++++=a
few ^ap"++++=few
friends ^nns++++=friends
but ^cc++++=but
these ^dt+dem+++=these
without ^in++++=without
capitulation ^nn+nom+++=capitulation--above
-- ^--+clp+++=EXTRAWORD
above ^jjb++++=EXTRAWORD
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
same ^ap++++=same
grim ^jj+atrb+++=grim
condition ^nn+nom+++=condition,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
friends ^nns++++=friends
with ^in++++=with
himself ^ppl+pp3+++=himself--here
-- ^--+clp+++=EXTRAWORD
here ^rn+pl+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
task ^nn++++=task
for ^in++++=for
all ^abn++++=all
that ^dt+dem+++=that
a ^at++++=a
man ^nn++++=man
has ^vbz+hvz+vrb++=has
of ^in++++=of
fortitude ^nn++++=fortitude
and ^cc++++=and
delicacy ^nn+nom+++=delicacy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
an ^at++++=an
ambitious ^jj+atrb+++=ambitious
soul ^nn++++=soul
who ^whp+rel+subj++=who
would ^md+prd+++=would
ask ^vb++++=ask
more ^ql++++=more;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
a ^at++++=a
hopeful ^jj+atrb+++=hopeful
spirit ^nn++++=spirit
who ^whp+rel+subj++=who
should ^md+nec+++=should
look ^vb++++=look
in ^in++++=in
such ^abl++++=such
an ^at++++=an
enterprise ^nn++++=enterprise
to ^to++++=to
be ^vbi++vrb++=be
successful ^jj+pred+++=successful.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
indeed ^rb++++=indeed
one ^cd1++++=one
element ^nn+nom+++=element
in ^in++++=in
human ^jj+atrb+++=human
destiny ^nn++++=destiny
that ^tht+rel+++=that
not ^xnot++not++=not
blindness ^nns+nom+++=blindness
itself ^ppl++++=itself
can ^md+pos+++=can
controvert ^vb+++??+=controvert:
: ^zz++++=EXTRAWORD
whatever ^nn+nom+++=whatever
else ^rb+cnj+++=else
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
intended ^vpsv++agls+xvbnx+=intended
to ^to+vcmp+++=to
do ^vbi++++=do,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
not ^xnot++not++=not
intended ^vbd+vsua++xvbn+=intended
to ^to+vcmp+++=to
succeed ^vbi++++=succeed;
; ^zz++++=EXTRAWORD
failure ^nn++++=failure
is ^vbz+bez+vrb++=is
the ^ati++++=the
fate ^nn++++=fate
allotted ^vbd+++xvbn+=allotted.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
so ^rb++++=so
in ^in++++=in
every ^at++++=every
art ^nn++++=art
and ^cc++++=and
study ^nn++++=study;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
above ^jjb++++=above
all ^rb++++=all
in ^in++++=in
the ^ati++++=the
continent ^nn++++=continent
art ^nn++++=art
of ^in++++=of
living ^xvbg+++xvbg+=living
well ^rb++++=well.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+vrb++=is
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
thought ^nn+++xvbn+=thought
for ^in++++=for
the ^ati++++=the
year ^nn++++=year's
's ^$++++=EXTRAWORD
end ^nn++++=end
or ^cc++++=or
for ^in++++=for
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
life ^nn++++=life:
: ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
self ^nn++++=self-deception
- ^zz++++=EXTRAWORD
deception ^nn+nom+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+aux++=be
satisfied ^vpsv++agls+xvbnx+=satisfied,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
need ^nn++++=need
be ^vb+be+vrb++=be
no ^at++++=no
despair ^nn++++=despair
for ^in++++=for
the ^ati++++=the
despairer ^nn++++=despairer.
. ^zz++++=EXTRAWORD
Ii ^np+++??+=II
But ^cc++++=But
Christmas ^np++++=Christmas
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
only ^rb+down+++=only
the ^ati++++=the
mile ^nn++++=mile-mark
- ^zz++++=EXTRAWORD
mark ^vb++++=EXTRAWORD
of ^in++++=of
another ^dt++++=another
year ^nn++++=year,
, ^zz++++=EXTRAWORD
moving ^jj+++xvbg+=moving
us ^pp1o+pp1+++=us
to ^in++++=to
thoughts ^nns++++=thoughts
of ^in++++=of
self ^nn++++=self-examination:
- ^zz++++=EXTRAWORD
examination ^nn+nom+++=EXTRAWORD
: ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
season ^nn++++=season,
, ^zz++++=EXTRAWORD
from ^in++++=from
all ^abn++++=all
its ^pp$+it+++=its
associations ^nns+nom+++=associations,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
domestic ^jj++++=domestic
or ^cc+phrs+++=or
religious ^jj++++=religious,
, ^zz++++=EXTRAWORD
suggesting ^vbg+vpub++xvbg+=suggesting
thoughts ^nns++++=thoughts
of ^in++++=of
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
dissatisfied ^jj++++=dissatisfied
with ^in++++=with
his ^pp$+pp3+++=his
endeavours ^nns++++=endeavours
is ^vbz+bez+vrb++=is
a ^at++++=a
man ^nn++++=man
tempted ^vwbn+++xvbn+=tempted
to ^to+vcmp+++=to
sadness ^nns+nom+++=sadness.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
the ^ati++++=the
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
his ^pp$+pp3+++=his
life ^nn++++=life
runs ^vbz++++=runs
lowest ^jjt++++=lowest
and ^cc++++=and
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
reminded ^vpsv++agls+xvbnx+=reminded
of ^in++++=of
the ^ati++++=the
empty ^jj+atrb+++=empty
chairs ^nns++++=chairs
of ^in++++=of
his ^pp$+pp3+++=his
beloved ^jj++++=beloved,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
well ^rb++++=well
he ^pp3a+pp3+++=he
should ^md+nec+++=should
be ^vb+be+aux++=be
condemned ^vpsv++agls+xvbnx+=condemned
to ^in++++=to
this ^dt+dem+++=this
fashion ^nn++++=fashion
of ^in++++=of
the ^ati++++=the
smiling ^jj+atrb++xvbg+=smiling
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Noble ^jj+atrb+++=Noble
disappointment ^nn+nom+++=disappointment,
, ^zz++++=EXTRAWORD
noble ^jj+atrb+++=noble
self ^nn++++=self-denial
- ^zz++++=EXTRAWORD
denial ^nn++++=EXTRAWORD
are ^vb+ber+vrb++=are
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
admired ^vpsv++agls+xvbnx+=admired,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
even ^rb++++=even
to ^to++++=to
be ^vbi+vbi+aux++=be
pardoned ^vpsv++agls+xvbnx+=pardoned,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
bring ^vb++++=bring
bitterness ^nns+nom+++=bitterness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
one ^cd1++++=one
thing ^nn++++=thing
to ^to++++=to
enter ^vbi++++=enter
the ^ati++++=the
kingdom ^nn+nom+++=kingdom
of ^in++++=of
heaven ^nn++++=heaven
maim ^nn+++??+=maim;
; ^zz++++=EXTRAWORD
another ^dt++++=another
to ^in++++=to
maim ^nn+++??+=maim
yourself ^ppl+pp2+++=yourself
and ^cc++++=and
stay ^nn++++=stay
without ^in+strn+++=without.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
kingdom ^nn+nom+++=kingdom
of ^in++++=of
heaven ^nn++++=heaven
is ^vbz+bez+vrb++=is
of ^in++++=of
the ^ati++++=the
childlike ^jj++++=childlike,
, ^zz++++=EXTRAWORD
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
easy ^jj+pred+++=easy
to ^to+jcmp+++=to
please ^uh++++=please,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
love ^nn++++=love
and ^cc++++=and
who ^whp+rel+subj++=who
give ^vb++++=give
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
Mighty ^jj+atrb+++=Mighty
men ^nns++++=men
of ^in++++=of
their ^pp$+pp3+++=their
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
the ^ati++++=the
smiters ^nns+nom+++=smiters
and ^cc++++=and
the ^ati++++=the
builders ^nns+nom+++=builders
and ^cc++++=and
the ^ati++++=the
judges ^nns++++=judges,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
lived ^vprf+++xvbnx+=lived
long ^rb++++=long
and ^cc++++=and
done ^vbd+++xvbn+=done
sternly ^rb++++=sternly
and ^cc+phrs+++=and
yet ^rb++++=yet
preserved ^vbd+++xvbn+=preserved
this ^dt+dem+++=this
lovely ^jj+atrb+++=lovely
character ^nn+nom+++=character;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
among ^in++++=among
our ^pp$+pp1+++=our
carpet ^nn++++=carpet
interests ^nns++++=interests
and ^cc++++=and
twopenny ^nn+++??+=twopenny
concerns ^nns++++=concerns,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shame ^nn++++=shame
were ^vbd+bed+vrb++=were
indelible ^jj+pred+++=indelible
if ^cs+cnd+++=if
_we_ ^nn+++??+=_we_
should ^md+nec+++=should
lose ^vb++++=lose
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Gentleness ^nns+nom+++=Gentleness
and ^cc++++=and
cheerfulness ^nns+nom+++=cheerfulness,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
come ^vprf+++xvbn+=come
before ^in++++=before
all ^abn++++=all
morality ^nn+nom+++=morality;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
the ^ati++++=the
perfect ^jj+atrb+++=perfect
duties ^nns++++=duties.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
the ^ati++++=the
trouble ^nn++++=trouble
with ^in++++=with
moral ^jj+atrb+++=moral
men ^nns++++=men
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
neither ^rb++neg++=neither
one ^cd1++++=one
nor ^cc++neg++=nor
other ^ap++++=other.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
moral ^jj+atrb+++=moral
man ^nn++++=man,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Pharisee ^np+nom++??+=Pharisee,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
Christ ^np++++=Christ
could ^md+pos+++=could
not ^xnot++not++=not
away ^rp+pl+++=away
with ^in+strn+++=with.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
your ^pp$+pp2+++=your
morals ^nns++++=morals
make ^vb++++=make
you ^pp2+pp2+++=you
dreary ^jj++++=dreary,
, ^zz++++=EXTRAWORD
depend ^vb++++=depend
upon ^in++++=upon
it ^pp3+it+++=it
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
wrong ^jj+pred+++=wrong.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
say ^vb+vpub+++=say
" ^zz++++="give
give ^vb++++=EXTRAWORD
them ^pp3o+pp3+++=them
up ^rp++++=up,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
may ^md+pos+++=may
be ^vb+be+vrb++=be
all ^abn++++=all
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
conceal ^vb++++=conceal
them ^pp3o+pp3+++=them
like ^in++++=like
a ^at++++=a
vice ^nn++++=vice,
, ^zz++++=EXTRAWORD
lest ^cs+sub+++=lest
they ^pp3a+pp3+++=they
should ^md+nec+++=should
spoil ^vb++++=spoil
the ^ati++++=the
lives ^nns++++=lives
of ^in++++=of
better ^jjr+atrb+++=better
and ^cc+phrs+++=and
simpler ^jjr+atrb+++=simpler
people ^nns++++=people.
. ^zz++++=EXTRAWORD
A ^at++++=A
strange ^jj+atrb+++=strange
temptation ^nn+nom+++=temptation
attends ^vbz++++=attends
upon ^in++++=upon
man ^nn++++=man:
: ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
his ^pp$+pp3+++=his
eye ^nn++++=eye
on ^in++++=on
pleasures ^nns++++=pleasures,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
will ^md+prd+++=will
not ^xnot++not++=not
share ^vb++++=share
in ^in++++=in
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
to ^in++++=to
aim ^nn++++=aim
all ^rb++++=all
his ^pp$+pp3+++=his
morals ^nns++++=morals
against ^in++++=against
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
very ^ap+amp+++=very
year ^nn++++=year
a ^at++++=a
lady ^npt++++=lady
( ^zz++++=(singular
singular ^nn++++=EXTRAWORD
iconoclast ^jj++++=iconoclast!)
! ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
proclaimed ^vbd+++xvbn+=proclaimed
a ^at++++=a
crusade ^nn++++=crusade
against ^in++++=against
dolls ^nns++++=dolls;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
racy ^nn++++=racy
sermon ^nn++++=sermon
against ^in++++=against
lust ^nn++++=lust
is ^vbz+bez+vrb++=is
a ^at++++=a
feature ^nn++++=feature
of ^in++++=of
the ^ati++++=the
age ^nn++++=age.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
venture ^vb++++=venture
to ^to+vcmp+++=to
call ^vbi++++=call
such ^abl++++=such
moralists ^nns+nom+++=moralists
insincere ^jj++++=insincere.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
excess ^nn++++=excess
or ^cc++++=or
perversion ^nn+++??+=perversion
of ^in++++=of
a ^at++++=a
natural ^jj+atrb+++=natural
appetite ^nn++++=appetite,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
lyre ^nn++++=lyre
sounds ^nns++++=sounds
of ^in++++=of
itself ^ppl++++=itself
with ^in++++=with
relishing ^xvbg+++xvbg+=relishing
denunciations ^nns+nom+++=denunciations;
; ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
all ^abn++++=all
displays ^nns++++=displays
of ^in++++=of
the ^ati++++=the
truly ^rb++++=truly
diabolic ^jj++++=diabolic--envy,
-- ^--+clp+++=EXTRAWORD
envy ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
malice ^nn++++=malice,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mean ^nn++++=mean
lie ^vb++++=lie,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mean ^nn++++=mean
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
the ^ati++++=the
calumnious ^jj+atrb+++=calumnious
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
backbiter ^jjr++++=backbiter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
petty ^jj+atrb+++=petty
tyrant ^nn++++=tyrant,
, ^zz++++=EXTRAWORD
the ^ati++++=the
peevish ^jj++++=peevish
poisoner ^jjr++++=poisoner
of ^in++++=of
family ^nn++++=family
life ^nn++++=life--their
-- ^--+clp+++=EXTRAWORD
their ^pp$+pp3+++=EXTRAWORD
standard ^nn++++=standard
is ^vbz+bez+vrb++=is
quite ^rb++++=quite
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
are ^vb+ber+vrb++=are
wrong ^jj+pred+++=wrong,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
will ^md+prd+++=will
admit ^vb+vpub+++=admit,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
somehow ^rb++++=somehow
not ^xnot++not++=not
so ^ql+emph+++=so
wrong ^jj++++=wrong;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
zeal ^nn++++=zeal
in ^in++++=in
their ^pp$+pp3+++=their
assault ^nn++++=assault
on ^in++++=on
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
no ^at++++=no
secret ^nn++++=secret
element ^nn+nom+++=element
of ^in++++=of
gusto ^nn++++=gusto
warms ^vbz++++=warms
up ^rp++++=up
the ^ati++++=the
sermon ^nn++++=sermon;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
for ^in++++=for
things ^nns++++=things
not ^xnot++not++=not
wrong ^jj++++=wrong
in ^in++++=in
themselves ^ppls+pp3+++=themselves
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
reserve ^vb++++=reserve
the ^ati++++=the
choicest ^nn++++=choicest
of ^in++++=of
their ^pp$+pp3+++=their
indignation ^nn+nom+++=indignation.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
may ^md+pos+++=may
naturally ^rb++++=naturally
disclaim ^nn+++??+=disclaim
all ^abn++++=all
moral ^jj+atrb+++=moral
kinship ^nn+nom+++=kinship
with ^in++++=with
the ^ati++++=the
Reverend ^npt++++=Reverend
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Zola ^np++++=Zola
or ^cc++++=or
the ^ati++++=the
hobgoblin ^nn++++=hobgoblin
old ^jj+atrb+++=old
lady ^nn++++=lady
of ^in++++=of
the ^ati++++=the
dolls ^nns++++=dolls;
; ^zz++++=EXTRAWORD
for ^in++++=for
these ^dt+pdem+++=these
are ^vb+ber+vrb++=are
gross ^jj+pred+++=gross
and ^cc+phrs+++=and
naked ^jj+atrb+++=naked
instances ^nns+nom+++=instances.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
in ^in++++=in
each ^dt++++=each
of ^in++++=of
us ^pp1o+pp1+++=us
some ^dti++++=some
similar ^jj+atrb+++=similar
element ^nn+nom+++=element
resides ^nns+++??+=resides.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
pleasure ^nn++++=pleasure
in ^in++++=in
which ^whp+rel+pied++=which
we ^pp1a+pp1+++=we
cannot ^md+pos+not++=cannot
or ^cc+cls+++=or
else ^rb+cnj+++=else
will ^md+prd+++=will
not ^xnot++not++=not
share ^nn++++=share
moves ^nns++++=moves
us ^pp1o+pp1+++=us
to ^in++++=to
a ^at++++=a
particular ^jj+atrb+++=particular
impatience ^nn+nom+++=impatience.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
be ^vb+be+vrb++=be
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
envious ^jj+pred+++=envious,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
sad ^jj+pred+++=sad,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
dislike ^nn++++=dislike
noise ^nn++++=noise
and ^cc++++=and
romping ^jj++++=romping--being
-- ^--+clp+++=EXTRAWORD
being ^vbg+beg++xvbg+=EXTRAWORD
so ^ql+emph+++=so
refined ^jj+++xvbn+=refined,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
because ^cs+cos+++=because--being
-- ^--+clp+++=EXTRAWORD
being ^vbg+beg++xvbg+=EXTRAWORD
so ^ql+emph+++=so
philosophic ^jj++++=philosophic--we
-- ^--+clp+++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
an ^at++++=an
overweighing ^jj+atrb++xvbg+=overweighing
sense ^nn++++=sense
of ^in++++=of
life ^nn++++=life's
's ^$++++=EXTRAWORD
gravity ^nn+nom+++=gravity:
: ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
go ^vb++++=go
on ^in++++=on
in ^in++++=in
years ^nns++++=years,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
all ^abn++++=all
tempted ^vb+++xvbn+=tempted
to ^to+vcmp+++=to
frown ^vb++++=frown
upon ^in+ppvb+++=upon
our ^pp$+pp1+++=our
neighbour ^nn++++=neighbour's
's ^$++++=EXTRAWORD
pleasures ^nns++++=pleasures.
. ^zz++++=EXTRAWORD
People ^nns++++=People
are ^vb+ber+vrb++=are
nowadays ^rb+tm+++=nowadays
so ^rb+emph+++=so
fond ^jj++++=fond
of ^in++++=of
resisting ^xvbg+++xvbg+=resisting
temptations ^nns+nom+++=temptations;
; ^zz++++=EXTRAWORD
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
one ^cd1++++=one
to ^to++++=to
be ^vbi+vbi+aux++=be
resisted ^vpsv++agls+xvbnx+=resisted.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
fond ^jj+pred+++=fond
of ^in++++=of
self ^nn++++=self-denial;
- ^zz++++=EXTRAWORD
denial ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
a ^at++++=a
propensity ^nn+nom+++=propensity
that ^tht+rel+subj++=that
cannot ^md+pos+not++=cannot
