One ^cd1++++=One
flowers ^nns+nom+++=flowers
smell ^nn++++=smell
so ^ql++++=so
sweetly ^rb+cnj+++=sweetly,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
winds ^nns++++=winds
and ^cc++++=and
streams ^nns++++=streams
make ^vb++++=make
such ^abl++++=such
tender ^jj+atrb+++=tender
music ^nn++++=music.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=."
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
died ^vbd+++xvbn+=died
away ^rp+pl+++=away
into ^in++++=into
a ^at++++=a
thin ^jj+atrb+++=thin
stream ^nn++++=stream
of ^in++++=of
sound ^jj++++=sound
that ^dt+dem+++=that
lost ^vwbn+++xvbn+=lost
itself ^ppl++++=itself
in ^in++++=in
the ^ati++++=the
rustle ^nn++++=rustle
of ^in++++=of
the ^ati++++=the
rose ^vbd+++xvbn+=rose-leaves
- ^zz++++=EXTRAWORD
leaves ^nns++++=EXTRAWORD
climbing ^vwbg+++xvbg+=climbing
in ^in++++=in
at ^in++++=at
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
head ^nn++++=head
away ^in+pl+++=away
from ^in"++++=from
me ^pp1o+pp1+++=me
as ^ql++++=as
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
impossible ^jj+pred+++=impossible
to ^to+jcmp+++=to
conceal ^vbi++++=conceal
my ^pp$+pp1+++=my
surprise ^nn++++=surprise,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
raised ^vbd+++xvbnx+=raised
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
in ^in++++=in
frank ^jj+atrb+++=frank
astonishment ^nn+nom+++=astonishment
on ^in++++=on
hearing ^xvbg+++xvbg+=hearing
so ^ql+emph+++=so
poetic ^jj++++=poetic
an ^at++++=an
utterance ^nn+nom+++=utterance
from ^in++++=from
such ^abl++++=such
a ^at++++=a
figure ^nn++++=figure
of ^in++++=of
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
realising ^vwbg+vprv++xvbg+=realising
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
in ^in++++=in
the ^ati++++=the
least ^rbt++++=least
inappropriate ^jj++++=inappropriate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
no ^at++++=no
other ^ap++++=other
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
expression ^nn++++=expression
could ^md+pos+++=could
have ^vb+hv+aux++=have
properly ^rb++splt++=properly
been ^vprf+ben+aux+xvbnx+=been
expected ^vpsv++agls+xvbnx+=expected
from ^in++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
right ^jj+pred+++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered
at ^rb++++=at
length ^rb"++++=length,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
speaking ^vbg+++xvbg+=speaking;
; ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
something ^pn++++=something
of ^in++++=of
enchantment ^nn+nom+++=enchantment
here ^rn+pl+++=here--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
real ^jj+atrb+++=real
fairy ^nn++++=fairy-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
enchantment ^nn+nom+++=enchantment--that
-- ^--+clp+++=EXTRAWORD
that ^dt+pdem+++=EXTRAWORD
makes ^vbz++++=makes
me ^pp1o+pp1+++=me
think ^vb+vprv+++=think
of ^in++++=of
the ^ati++++=the
visions ^nns++++=visions
of ^in++++=of
childhood ^nn+nom+++=childhood
days ^nns++++=days,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
anything ^pn++++=anything
of ^in+strn+++=of--of--"
-- ^--+clp+++=EXTRAWORD
of ^in+strn+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
oddly ^rb++splt++=oddly
drawn ^vpsv++agls+xvbn+=drawn
into ^in++++=into
his ^pp$+pp3+++=his
vein ^nn++++=vein
of ^in++++=of
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
some ^dti++++=some
inner ^jjb+atrb+++=inner
force ^nn++++=force
compelling ^vwbg+++xvbg+=compelling
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
here ^rn+pl+++=here
the ^ati++++=the
spell ^nn++++=spell
passed ^vbd+++xvbn+=passed
and ^cc++++=and
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
catch ^vb++++=catch
the ^ati++++=the
thoughts ^nns++++=thoughts
that ^tht+ncmp+subj++=that
had ^vb+hv+vrb++=had
a ^at++++=a
moment ^nn++++=moment
before ^cs+sub+++=before
opened ^vbd+++xvbn+=opened
a ^at++++=a
long ^rb++++=long
vista ^nn++++=vista
before ^in++++=before
my ^pp$+pp1+++=my
inner ^jjb+atrb+++=inner
vision ^nn++++=vision.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
tell ^vbi++++=tell
you ^pp2+pp2+++=you
the ^ati++++=the
truth ^nn++++=truth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
concluded ^vbd+vprv++xvbnx+=concluded
lamely ^rb+cnj+++=lamely,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
place ^nn++++=place
fascinates ^nns+nom+++=fascinates
me ^pp1o+pp1+++=me
and ^cc++++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
in ^in++++=in
two ^cd++++=two
minds ^nns++++=minds
about ^in++++=about
going ^xvbg+++xvbg+=going
further ^jjb++++=further--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Even ^rb++++=Even
at ^rb++++=at
this ^dt+dem+++=this
stage ^nn++++=stage
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
thinking ^nvbg+++xvbg+=thinking
it ^pp3+it+++=it
odd ^jj++++=odd
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+aux++=be
talking ^vbg+++xvbgx+=talking
like ^in++++=like
this ^dt+dem+++=this
with ^in++++=with
a ^at++++=a
stranger ^jjr++++=stranger
whom ^whp+wpor+++=whom
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
in ^in++++=in
a ^at++++=a
country ^nn++++=country
inn ^nn++++=inn,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
failings ^nns+nom+++=failings
that ^tht+rel+++=that
to ^in++++=to
strangers ^nns+nom+++=strangers
my ^pp$+pp1+++=my
manner ^nn++++=manner
is ^vbz+bez+vrb++=is
brief ^jj+pred+++=brief
to ^in++++=to
surliness ^nns+nom+++=surliness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
as ^cs+sub+++=as
though ^cs+sub+++=though
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
figures ^nns++++=figures
meeting ^vwbg+++xvbg+=meeting
in ^in++++=in
a ^at++++=a
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
without ^in++++=without
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
obeying ^vbg+++xvbg+=obeying
laws ^nns++++=laws
not ^xnot++not++=not
operative ^jj++++=operative
in ^in++++=in
the ^ati++++=the
everyday ^jjb+atrb+++=everyday
working ^jj+atrb++xvbg+=working
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
about ^md"++pmd"++=about
to ^md+prd+++=to
play ^vb++++=play
with ^in++++=with
a ^at++++=a
new ^jj+atrb+++=new
scale ^nn++++=scale
of ^in++++=of
space ^nn++++=space
and ^cc++++=and
time ^nn++++=time
perhaps ^rb++++=perhaps.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
astonishment ^nn+nom+++=astonishment
passed ^vbd+++xvbn+=passed
quickly ^rb++++=quickly
into ^in++++=into
an ^at++++=an
entirely ^rb+amp+++=entirely
different ^jj++++=different
feeling ^jj+++xvbg+=feeling
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
aware ^jj++++=aware
that ^tht+jcmp+++=that
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
opposite ^jj++++=opposite
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
his ^pp$+pp3+++=his
head ^nn++++=head
from ^in++++=from
the ^ati++++=the
window ^nn++++=window
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
regarding ^in++++=regarding
me ^pp1o+pp1+++=me
with ^in++++=with
eyes ^nns++++=eyes
so ^rb+emph+++=so
bright ^jj++++=bright
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
almost ^rb+hdg+++=almost
to ^to++++=to
shine ^vbi++++=shine
with ^in++++=with
an ^at++++=an
inner ^jjb+atrb+++=inner
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
gaze ^nn++++=gaze
was ^vbd+bedz+aux++=was
fixed ^vpsv++agls+xvbnx+=fixed
upon ^in++++=upon
my ^pp$+pp1+++=my
face ^nn++++=face
with ^in++++=with
an ^at++++=an
intense ^jj+atrb+++=intense
ardour ^nn++++=ardour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
whole ^jj+atrb+++=whole
manner ^nn++++=manner
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
become ^vb++++=become
alert ^nn++++=alert
and ^cc++++=and
concentrated ^jj+++xvbn+=concentrated.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
something ^pn++++=something
about ^rb++++=about
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
now ^rn+tm+++=now
felt ^vbd+vprv++xvbn+=felt
for ^in+ppvb+++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
little ^ap++++=little
thrills ^nns++++=thrills
of ^in++++=of
excitement ^nn+nom+++=excitement
run ^vbd+++xvbn+=run
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
my ^pp$+pp1+++=my
back ^nn++++=back.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
his ^pp$+pp3+++=his
look ^nn++++=look
squarely ^rb+cnj+++=squarely,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
an ^at++++=an
inward ^jjb+atrb+++=inward
tremor ^nn++++=tremor.
. ^zz++++=EXTRAWORD
" ^zz++++="Stay,
stay ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
longer ^rbr++++=longer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
in ^in++++=in
a ^at++++=a
much ^ap++++=much
lower ^jjr+atrb+++=lower
and ^cc+phrs+++=and
deeper ^jjr+atrb+++=deeper
voice ^nn++++=voice
than ^in++++=than
before ^in++++=before;
; ^zz++++=EXTRAWORD
" ^zz++++="stay,
stay ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will
teach ^vb+vsua+tht0++=teach
you ^pp2+pp2+++=you
something ^pn++++=something
of ^in++++=of
the ^ati++++=the
purpose ^nn++++=purpose
of ^in++++=of
my ^pp$+pp1+++=my
coming ^nvbg+++xvbg+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stopped ^vbd+++xvbnx+=stopped
abruptly ^rb++++=abruptly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
conscious ^jj+pred+++=conscious
of ^in++++=of
a ^at++++=a
decided ^nn++++=decided
shiver ^vb++++=shiver.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
special ^jj+atrb+++=special
purpose ^nn++++=purpose
then ^rn+tm+++=then--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
coming ^xvbg+++xvbg+=coming
back ^jjb++++=back?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
hardly ^rb+down+++=hardly
knowing ^vbg+vprv++xvbg+=knowing
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
call ^vbi++++=call
away ^rp+pl+++=away
someone ^pn++++=someone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in++++=on
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
thrilling ^jj+atrb+++=thrilling
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="someone
someone ^pn++++=EXTRAWORD
who ^whp+who+++=who
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
quite ^rb++++=quite
ready ^jj++++=ready
to ^to+jcmp+++=to
come ^vbi++++=come,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
who ^whp+who+whq++=who
is ^vbz+bez+aux++=is
needed ^vpsv++agls+xvbnx+=needed
elsewhere ^rb++++=elsewhere
for ^in++++=for
a ^at++++=a
worthier ^jjr+atrb+++=worthier
purpose ^nn++++=purpose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
sadness ^nns+nom+++=sadness
in ^in++++=in
his ^pp$+pp3+++=his
manner ^nn++++=manner
that ^tht+rel+subj++=that
mystified ^vbd+++xvbn+=mystified
me ^pp1o+pp1+++=me
more ^ql++++=more
than ^cs+sub+++=than
ever ^rb++++=ever.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mean ^vb+vprv+++=mean--?"
-- ^--+clp+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
unaccountable ^jj+atrb+++=unaccountable
access ^nn++++=access
of ^in++++=of
trembling ^xvbg+++xvbg+=trembling.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
for ^in+ppvb+++=for
someone ^pn++++=someone
who ^whp+who+++=who
must ^md+nec+++=must
soon ^rb+tm+++=soon
move ^nn++++=move,
, ^zz++++=EXTRAWORD
even ^rb++++=even
as ^ql++++=as
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
moved ^vprf+++xvbnx+=moved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
me ^pp1o+pp1+++=me
through ^in++++=through
and ^cc++++=and
through ^in++++=through
with ^in++++=with
a ^at++++=a
dreadfully ^rb++++=dreadfully
piercing ^jj+atrb++xvbg+=piercing
gaze ^nn++++=gaze,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
with ^in++++=with
a ^at++++=a
full ^jj+atrb+++=full
straight ^jj+atrb+++=straight
stare ^nn++++=stare,
, ^zz++++=EXTRAWORD
trembling ^jj+++xvbg+=trembling
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
aware ^jj+pred+++=aware
that ^tht+jcmp+++=that
something ^pn++++=something
stirred ^vbd+++xvbn+=stirred
within ^in++++=within
me ^pp1o+pp1+++=me
that ^dt+pdem+++=that
had ^vb+hv+aux++=had
never ^rb++splt++=never
stirred ^vprf+++xvbnx+=stirred
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
for ^in++++=for
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
me ^pp1o+pp1+++=me
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
put ^vprf+++xvbnx+=put
a ^at++++=a
name ^nn++++=name
to ^in++++=to
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
have ^vb+hv+aux++=have
analysed ^vprf+++xvbnx+=analysed
its ^pp$+it+++=its
nature ^nn++++=nature.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
lifted ^jj+++xvbn+=lifted
and ^cc+phrs+++=and
rolled ^jj+++xvbn+=rolled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
single ^jj++++=single
second ^od++++=second
I ^pp1a+pp1+++=I
understood ^vbd+vprv++xvbnx+=understood
clearly ^rb++++=clearly
that ^cs+sub+++=that
the ^ati++++=the
past ^jjb++++=past
and ^cc++++=and
the ^ati++++=the
future ^nn++++=future
exist ^vb++++=exist
actually ^rb+amp+++=actually
side ^nn++++=side
by ^in++++=by
side ^nn++++=side
in ^in++++=in
one ^cd1++++=one
immense ^jj+atrb+++=immense
Present ^nn++++=Present;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
I ^pp1a+pp1+++=I
who ^whp+who+++=who
moved ^vbd+++xvbn+=moved
to ^to++++=to
and ^cc++++=and
fro ^rb++++=fro
among ^in++++=among
shifting ^xvbg+++xvbg+=shifting,
, ^zz++++=EXTRAWORD
protean ^jj+atrb+++=protean
appearances ^nns+nom+++=appearances.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
dropped ^vbd+++xvbn+=dropped
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
from ^in++++=from
my ^pp$+pp1+++=my
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
momentary ^jj+atrb+++=momentary
glimpse ^nn++++=glimpse
of ^in++++=of
a ^at++++=a
mightier ^jjr+atrb+++=mightier
universe ^nn++++=universe
passed ^vbd+++xvbn+=passed
utterly ^rb+amp+++=utterly
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Reason ^nn++++=Reason
regained ^vbd+++xvbn+=regained
its ^pp$+it+++=its
sway ^vb++++=sway
over ^in++++=over
a ^at++++=a
dull ^jj+atrb+++=dull,
, ^zz++++=EXTRAWORD
limited ^j+++xvbn+=limited
kingdom ^npl+nom+++=kingdom.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vb++++=EXTRAWORD
to ^to++++=to-night,"
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="come
come ^vprf+++xvbn+=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
into ^in++++=into
the ^ati++++=the
Wood ^nn++++=Wood
of ^in++++=of
the ^ati++++=the
Dead ^nn++++=Dead.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
at ^rb++++=at
midnight ^nn++++=midnight--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Involuntarily ^rb++++=Involuntarily
I ^pp1a+pp1+++=I
clutched ^vbd+++xvbnx+=clutched
the ^ati++++=the
arm ^nn++++=arm
of ^in++++=of
the ^ati++++=the
settle ^nn++++=settle
for ^in++++=for
support ^nn++++=support,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
then ^rn+tm+++=then
felt ^vprf+++xvbn+=felt
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
speaking ^vbg+++xvbgx+=speaking
with ^in++++=with
someone ^pn++++=someone
who ^whp+who+++=who
knew ^vbd+vprv++xvbn+=knew
more ^rbr++++=more
of ^in++++=of
the ^ati++++=the
real ^jj+atrb+++=real
things ^nns++++=things
that ^tht+rel+subj++=that
are ^vb+ber+aux++=are
and ^cc++++=and
will ^md+prd+++=will
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
than ^in++++=than
I ^pp1a+pp1+++=I
could ^md+pos+++=could
ever ^rb++splt++=ever
know ^vb+vprv+++=know
while ^cs+sub+++=while
in ^in++++=in
the ^ati++++=the
body ^nn++++=body,
, ^zz++++=EXTRAWORD
working ^jj+++xvbg+=working
through ^in++++=through
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
channels ^nns++++=channels
of ^in++++=of
sense ^nn++++=sense--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
this ^dt+dem+++=this
curious ^jj++++=curious
half ^abn++++=half-promise
- ^zz++++=EXTRAWORD
promise ^nn++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
partial ^jj++++=partial
lifting ^jj+++xvbg+=lifting
of ^in++++=of
the ^ati++++=the
veil ^nn++++=veil
had ^vb+hv+vrb++=had
its ^pp$+it+++=its
undeniable ^jj+atrb+++=undeniable
effect ^nn++++=effect
upon ^in++++=upon
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
breeze ^nn++++=breeze
from ^in++++=from
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
away ^rp+pl+++=away
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
blossoms ^nns+++??+=blossoms
were ^vbd+bed+vrb++=were
still ^rb++++=still.
. ^zz++++=EXTRAWORD
A ^at++++=A
yellow ^jj+atrb+++=yellow
butterfly ^nn++++=butterfly
floated ^vbd+++xvbn+=floated
lazily ^rb++++=lazily
past ^jjb++++=past
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
song ^nn++++=song
of ^in++++=of
the ^ati++++=the
birds ^nns++++=birds
hushed ^jj++++=hushed--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
smelt ^vbd+++xvbnx+=smelt
the ^ati++++=the
sea ^nn++++=sea--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
smelt ^vbd+++xvbnx+=smelt
the ^ati++++=the
perfume ^nn++++=perfume
of ^in++++=of
heated ^jj+atrb++xvbn+=heated
summer ^nn++++=summer
air ^nn++++=air
rising ^vwbg+++xvbg+=rising
from ^in++++=from
fields ^nns++++=fields
and ^cc++++=and
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ineffable ^jj+atrb+++=ineffable
scents ^nns++++=scents
of ^in++++=of
June ^nr++++=June
and ^cc++++=and
of ^in++++=of
the ^ati++++=the
long ^jj+atrb+++=long
days ^nns++++=days
of ^in++++=of
the ^ati++++=the
year ^nn++++=year--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
from ^in++++=from
countless ^jj+atrb+++=countless
green ^nn++++=green
meadows ^npl++++=meadows
beyond ^in+strn+++=beyond,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
the ^ati++++=the
hum ^nn+++??+=hum
of ^in++++=of
myriad ^nn++++=myriad
summer ^nn++++=summer
life ^nn++++=life,
, ^zz++++=EXTRAWORD
children ^nns++++=children's
's ^$++++=EXTRAWORD
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
sweet ^jj+atrb+++=sweet
pipings ^nns+++??+=pipings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
water ^nn++++=water
falling ^vwbg+++xvbg+=falling.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
myself ^ppl+pp1+++=myself
to ^to++++=to
be ^vbi++vrb++=be
on ^in++++=on
the ^ati++++=the
threshold ^nn++++=threshold
of ^in++++=of
a ^at++++=a
new ^jj++++=new
order ^to++++=order
of ^in++++=of
experience ^nn+nom+++=experience--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
an ^at++++=an
ecstasy ^nn++++=ecstasy.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
drew ^vbd+++xvbn+=drew
me ^pp1o+pp1+++=me
forth ^np++++=forth
with ^in++++=with
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
inexpressible ^jj++++=inexpressible
yearning ^jj+++xvbg+=yearning
towards ^in++++=towards
the ^ati++++=the
being ^nn++++=being
of ^in++++=of
this ^dt+dem+++=this
strange ^jj+atrb+++=strange
old ^jj+atrb+++=old
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
window ^nn++++=window
