At ^rb++++=At
comether ^jjr++++=comether
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
upon ^in++++=upon
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
secretly ^rb++++=secretly
and ^cc++++=and
unbeknownst ^nn+++??+=unbeknownst
let ^vbd+++xvbn+=let
a ^ap++++=a
few ^ap"++++=few
tears ^nns++++=tears
fall ^nn++++=fall
into ^in++++=into
the ^ati++++=the
cream ^nn++++=cream
pitcher ^nn++++=pitcher.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
or ^cc++++=or
not ^xnot++not++=not
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
material ^nn++++=material
expression ^nn++++=expression
of ^in++++=of
Margaret ^np++++=Margaret's
's ^$++++=EXTRAWORD
penitence ^nn+nom+++=penitence
that ^tht+rel+++=that
spoiled ^jj+++xvbn+=spoiled
the ^ati++++=the
coffee ^nn++++=coffee
does ^vbz+doz+aux++=does
not ^xnot++not++=not
admit ^vb+vpub+++=admit
of ^in++++=of
inquiry ^nn++++=inquiry;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
coffee ^nn++++=coffee
was ^vbd+bedz+vrb++=was
bad ^jj+pred+++=bad.
. ^zz++++=EXTRAWORD
In ^in++++=In
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj+atrb+++=whole
breakfast ^nn++++=breakfast
was ^vbd+bedz+vrb++=was
a ^at++++=a
comedy ^nn++++=comedy
of ^in++++=of
errors ^nns++++=errors.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
blessed ^jj+atrb++xvbn+=blessed
relief ^nn++++=relief
to ^in++++=to
Margaret ^np++++=Margaret
when ^wrb+who+++=when
the ^ati++++=the
meal ^nn++++=meal
was ^vbd+bedz+aux++=was
ended ^vpsv++agls+xvbnx+=ended.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
retired ^vbd+++xvbnx+=retired
in ^in++++=in
a ^at++++=a
cold ^jj+atrb+++=cold
perspiration ^nn+nom+++=perspiration
to ^in++++=to
the ^ati++++=the
penetralia ^nn+++??+=penetralia
of ^in++++=of
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
remarked ^vpsv++by+xvbnx+=remarked
by ^in++++=by
both ^abx++++=both
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins
that ^tht+rel+obj++=that
those ^dt+dem+++=those
short ^jj+atrb+++=short
flights ^nns++++=flights
of ^in++++=of
vocalism ^nn+nom+++=vocalism
apropos ^nns+++??+=apropos
of ^in++++=of
the ^ati++++=the
personal ^jj+atrb+++=personal
charms ^nns++++=charms
of ^in++++=of
one ^cd1++++=one
Kate ^np++++=Kate
Kearney ^np+++??+=Kearney,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
lived ^vbd+++xvbn+=lived
on ^in++++=on
the ^ati++++=the
banks ^nns++++=banks
of ^in++++=of
Killarney ^np+++??+=Killarney
which ^whp+rel+subj++=which
ordinarily ^rb++++=ordinarily
issued ^vbd+++xvbn+=issued
from ^in++++=from
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
the ^ati++++=the
scullery ^nn+nom+++=scullery,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
unheard ^jj+pred+++=unheard
that ^cs+sub+++=that
forenoon ^nn++++=forenoon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
clock ^nn++++=clock
was ^vbd+bedz+aux++=was
striking ^vbg+++xvbgx+=striking
eleven ^cd++++=eleven,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
antiquated ^jj+atrb+++=antiquated
timepiece ^nn+++??+=timepiece
on ^in++++=on
the ^ati++++=the
staircase ^nn++++=staircase
( ^zz++++=(which
which ^whp+who+++=EXTRAWORD
never ^rb++++=never
spoke ^vbd+++xvbn+=spoke
but ^cc++++=but
it ^pp3+it+++=it
dropped ^vbd+++xvbn+=dropped
pearls ^nns++++=pearls
and ^cc++++=and
crystals ^nns+nom+++=crystals,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
fairy ^nn++++=fairy
in ^in++++=in
the ^ati++++=the
story ^nn++++=story)
) ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
lisping ^vbg+++xvbgx+=lisping
the ^ati++++=the
hour ^nn++++=hour,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
three ^cd++++=three
tremendous ^jj++++=tremendous
knocks ^vbz++++=knocks
at ^in++++=at
the ^ati++++=the
street ^nn++++=street
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
dusting ^vbg+++xvbgx+=dusting
the ^ati++++=the
brass ^nn++++=brass-mounted
- ^zz++++=EXTRAWORD
mounted ^vbd+++xvbn+=EXTRAWORD
chronometer ^jjr++++=chronometer
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
transfixed ^jj+++xvbn+=transfixed,
, ^zz++++=EXTRAWORD
with ^in++++=with
arm ^nn++++=arm
uplifted ^jj++++=uplifted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
admirable ^jj+atrb+++=admirable
old ^jj+atrb+++=old
lady ^npt++++=lady
had ^vb+hv+vrb++=had
for ^in++++=for
years ^nns++++=years
been ^vprf+ben+aux+xvbn+=been
carrying ^vbg+++xvbgx+=carrying
on ^in++++=on
a ^at++++=a
guerrilla ^nn++++=guerrilla
warfare ^nn++++=warfare
with ^in++++=with
itinerant ^jj+atrb+++=itinerant
venders ^nns+nom+++=venders
of ^in++++=of
furniture ^nn++++=furniture
polish ^nn++++=polish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pain ^nn++++=pain-killer,
- ^zz++++=EXTRAWORD
killer ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crockery ^nn+nom+++=crockery
cement ^nn++++=cement,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
like ^in+strn+++=like.
. ^zz++++=EXTRAWORD
The ^ati++++=The
effrontery ^nn+nom+++=effrontery
of ^in++++=of
the ^ati++++=the
triple ^nn++++=triple
knock ^vb++++=knock
convinced ^vbd+++xvbn+=convinced
her ^pp$+pp3+++=her
the ^ati++++=the
enemy ^nn++++=enemy
was ^vbd+bedz+vrb++=was
at ^rb++++=at
her ^pp3o+pp3+++=her
gates ^nns++++=gates
possibly ^rb++++=possibly
that ^cs+sub+++=that
dissolute ^jj+atrb+++=dissolute
creature ^nn++++=creature
with ^in++++=with
twenty ^cd++++=twenty-four
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
sheets ^nns++++=sheets
of ^in++++=of
note ^nn++++=note-paper
- ^zz++++=EXTRAWORD
paper ^nn++++=EXTRAWORD
and ^cc++++=and
twenty ^cd++++=twenty-four
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
envelopes ^nns++++=envelopes
for ^in++++=for
fifteen ^cd++++=fifteen
cents ^nns++++=cents.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins
swept ^vwbn+++xvbn+=swept
across ^in+pl+++=across
the ^ati++++=the
hall ^nn++++=hall
and ^cc++++=and
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door
with ^in++++=with
a ^at++++=a
jerk ^nn++++=jerk.
. ^zz++++=EXTRAWORD
The ^ati++++=The
suddenness ^nns+nom+++=suddenness
of ^in++++=of
the ^ati++++=the
movement ^nn+nom+++=movement
was ^vbd+bedz+aux++=was
apparently ^rb++++=apparently
not ^xnot++not++=not
anticipated ^vpsv++by+xvbn+=anticipated
by ^in++++=by
the ^ati++++=the
person ^nn++++=person
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
with ^in++++=with
one ^cd1++++=one
arm ^vb++++=arm
stretched ^vbd+++xvbn+=stretched
feebly ^rb++++=feebly
toward ^in++++=toward
the ^ati++++=the
receding ^jj+++xvbg+=receding
knocker ^jjr++++=knocker,
, ^zz++++=EXTRAWORD
tilted ^j+++xvbn+=tilted
gently ^rb++++=gently
forward ^jj++++=forward
and ^cc+phrs+++=and
rested ^jj+++xvbn+=rested
both ^abx++++=both
hands ^nns++++=hands
on ^in++++=on
the ^ati++++=the
threshold ^nn++++=threshold
in ^in++++=in
an ^at++++=an
attitude ^nn++++=attitude
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
probably ^rb++++=probably
common ^jj+pred+++=common
enough ^qlp++++=enough
with ^in++++=with
our ^pp$+pp1+++=our
ancestors ^nns++++=ancestors
of ^in++++=of
the ^ati++++=the
Simian ^np+++??+=Simian
period ^nn++++=period,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
could ^md+pos+++=could
never ^rb++++=never
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
considered ^vpsv++agls+xvbnx+=considered
graceful ^jj++++=graceful.
. ^zz++++=EXTRAWORD
By ^in++++=By
an ^at++++=an
effort ^nn++++=effort
that ^tht+rel+subj++=that
testified ^vbd+vpub++xvbn+=testified
to ^in++++=to
the ^ati++++=the
excellent ^jj+atrb+++=excellent
condition ^nn+nom+++=condition
of ^in++++=of
his ^pp$+pp3+++=his
muscles ^nns++++=muscles,
, ^zz++++=EXTRAWORD
the ^ati++++=the
person ^nn++++=person
instantly ^rb+tm+++=instantly
righted ^vbd+++xvbn+=righted
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
swaying ^vbg+++xvbg+=swaying
unsteadily ^rb++++=unsteadily
on ^in++++=on
his ^pp$+pp3+++=his
toes ^nns++++=toes
and ^cc++++=and
heels ^nns++++=heels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smiling ^vbg+nom++xvbg+=smiling
rather ^rb++++=rather
vaguely ^rb++++=vaguely
on ^in++++=on
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
a ^at++++=a
slightly ^rb+down+++=slightly
built ^vbd+++xvbn+=built
but ^cc++++=but
well ^rb++++=well-knitted
- ^zz++++=EXTRAWORD
knitted ^vbd+++xvbn+=EXTRAWORD
young ^jj++++=young
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
not ^xnot++not++=not
unpicturesque ^jj+atrb+++=unpicturesque
garb ^nn++++=garb
of ^in++++=of
our ^pp$+pp1+++=our
marine ^jj+atrb+++=marine
service ^nn++++=service.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
woolen ^jj+atrb++xvbn+=woolen
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
pitched ^j+++xvbn+=pitched
forward ^rb++++=forward
at ^rb++++=at
an ^at++++=an
acute ^jj+atrb+++=acute
angle ^nn++++=angle
with ^in++++=with
his ^pp$+pp3+++=his
nose ^nn++++=nose,
, ^zz++++=EXTRAWORD
showed ^j+++xvbn+=showed
the ^ati++++=the
back ^jjb+atrb+++=back
part ^nn++++=part
of ^in++++=of
a ^at++++=a
head ^jjb++++=head
thatched ^jj++++=thatched
with ^in++++=with
short ^jj+atrb+++=short
yellow ^jj+atrb+++=yellow
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
broken ^vprf+++xvbnx+=broken
into ^in+ppvb+++=into
innumerable ^jj+atrb+++=innumerable
curls ^nns++++=curls
of ^in++++=of
painful ^jj+atrb+++=painful
tightness ^nns+nom+++=tightness.
. ^zz++++=EXTRAWORD
On ^in++++=On
his ^pp$+pp3+++=his
ruddy ^jj+atrb+++=ruddy
cheeks ^nns++++=cheeks
a ^at++++=a
sparse ^nn+++??+=sparse,
, ^zz++++=EXTRAWORD
sandy ^np++++=sandy
beard ^nn++++=beard
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
a ^at++++=a
timid ^jj+atrb+++=timid
d ^zz++++=d
but ^cc++++=but.
. ^zz++++=EXTRAWORD
Add ^vb+vpub+++=Add
to ^in++++=to
this ^dt+dem+++=this
a ^at++++=a
weak ^jj++++=weak,
, ^zz++++=EXTRAWORD
good ^jj++++=good-natured
- ^zz++++=EXTRAWORD
natured ^jj+atrb+++=EXTRAWORD
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
devil ^nn++++=devil-may-care
- ^zz++++=EXTRAWORD
may ^md+pos+++=EXTRAWORD
- ^zz++++=EXTRAWORD
care ^nn++++=EXTRAWORD
blue ^jj+atrb+++=blue
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
the ^ati++++=the
man ^nn++++=man
was ^vbd+bedz+aux++=was
very ^ap+amp+++=very
drunk ^vprf+++xvbn+=drunk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
a ^at++++=a
pre ^nn+++??+=pre-Raphaelite
- ^zz++++=EXTRAWORD
raphaelite ^nn++++=EXTRAWORD
portrait ^nn++++=portrait
we ^pp1a+pp1+++=we
may ^md+pos+++=may
as ^rb++splt++=as
well ^rb++++=well
say ^vb+vpub+++=say
at ^rb++++=at
once ^rb"+tm+++=once
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Larry ^np++++=Larry
O ^zz++++=O'Rourke
'rourke ^nn+++??+=EXTRAWORD
of ^in++++=of
Mullingar ^np+++??+=Mullingar,
, ^zz++++=EXTRAWORD
County ^nn++++=County
Westmeath ^np+++??+=Westmeath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
late ^jj++++=late
of ^in++++=of
the ^ati++++=the
United ^np++++=United
States ^nns++++=States
sloop ^nn+++??+=sloop-of-war
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
war ^nn++++=EXTRAWORD
Santee ^np+++??+=Santee.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
was ^vbd+bedz+vrb++=was
a ^at++++=a
total ^jj++++=total
stranger ^jjr++++=stranger
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
instant ^nn+nom+++=instant
she ^pp3a+pp3+++=she
caught ^vbd+++xvbnx+=caught
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
double ^jj+atrb+++=double
white ^jj+atrb+++=white
anchors ^nns++++=anchors
embroidered ^vbd+++xvbn+=embroidered
on ^in++++=on
the ^ati++++=the
lapels ^nns+++??+=lapels
of ^in++++=of
his ^pp$+pp3+++=his
jacket ^nn++++=jacket,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
unhesitatingly ^rb++++=unhesitatingly
threw ^vbd+++xvbn+=threw
back ^jjb++++=back
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
with ^in++++=with
great ^jj+atrb+++=great
presence ^nn+nom+++=presence
of ^in++++=of
mind ^nn++++=mind
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
partly ^rb+down+splt++=partly
closed ^vprf+++xvbnx+=closed.
. ^zz++++=EXTRAWORD
A ^at++++=A
drunken ^jj+atrb+++=drunken
sailor ^nn++++=sailor
standing ^vwbg+++xvbg+=standing
on ^in++++=on
the ^ati++++=the
step ^nn++++=step
of ^in++++=of
the ^ati++++=the
Bilkins ^np+++??+=Bilkins
mansion ^nn++++=mansion
was ^vbd+bedz+vrb++=was
no ^at++++=no
novelty ^nn++++=novelty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
street ^nn++++=street,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
stated ^vprf+++xvbnx+=stated,
, ^zz++++=EXTRAWORD
led ^j+++xvbn+=led
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
wharves ^nns+++??+=wharves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sailors ^nns++++=sailors
were ^vbd+bed+aux++=were
constantly ^rb++splt++=constantly
passing ^vbg+++xvbgx+=passing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^npl++++=house
abutted ^vbd+++xvbn+=abutted
directly ^rb++++=directly
on ^in++++=on
the ^ati++++=the
street ^nn++++=street;
; ^zz++++=EXTRAWORD
the ^ati++++=the
granite ^nn++++=granite
doorstep ^nn++++=doorstep
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
flush ^rb++++=flush
with ^in++++=with
the ^ati++++=the
sidewalk ^nn++++=sidewalk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
huge ^jj++++=huge
old ^jj++++=old-fashioned
- ^zz++++=EXTRAWORD
fashioned ^jj+atrb++xvbn+=EXTRAWORD
brass ^nn++++=brass
knocker ^jjr++++=knocker
seemingly ^rb++++=seemingly
a ^at++++=a
brazen ^vb++++=brazen
hand ^nn++++=hand
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
off ^rb+phrv+++=off
at ^rb++++=at
the ^ati++++=the
wrist ^nn++++=wrist,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nailed ^vpsv++agls+xvbn+=nailed
against ^in++++=against
the ^ati++++=the
oak ^nn++++=oak
as ^ql++++=as
a ^at++++=a
warning ^vb++++=warning
to ^to+vcmp+++=to
malefactors ^vb++++=malefactors
extended ^vbd+++xvbn+=extended
itself ^ppl++++=itself
in ^in++++=in
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
grim ^jj+atrb+++=grim
appeal ^nn++++=appeal
to ^in++++=to
everybody ^pn++++=everybody.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
possess ^nns+nom+++=possess
strange ^jj+atrb+++=strange
fascinations ^nns+nom+++=fascinations
for ^in++++=for
all ^abn++++=all
seafaring ^nn++++=seafaring
folk ^jjb++++=folk;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man-of-war
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
war ^nn++++=EXTRAWORD
in ^in++++=in
port ^nn++++=port
the ^ati++++=the
rat ^nn++++=rat-tat-tat
- ^zz++++=EXTRAWORD
tat ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
tat ^nn+++??+=EXTRAWORD
of ^in++++=of
that ^cs+sub+++=that
knocker ^jjr++++=knocker
would ^md+prd+++=would
frequently ^rb++splt++=frequently
startle ^vb+++??+=startle
the ^ati++++=the
quiet ^jj+atrb+++=quiet
neighborhood ^nn+nom+++=neighborhood
long ^rb++++=long
after ^in++++=after
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
appeared ^vprf+++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
an ^at++++=an
occult ^jj+++xvbn+=occult
understanding ^jj+++xvbg+=understanding
between ^in++++=between
it ^pp3+it+++=it
and ^cc++++=and
the ^ati++++=the
blue ^jj++++=blue-jackets.
- ^zz++++=EXTRAWORD
jackets ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
ago ^rb++++=ago
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
young ^jj+atrb+++=young
Bilkins ^np+++??+=Bilkins,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
Pendexter ^np+nom++??+=Pendexter
Bilkins ^np+++??+=Bilkins
a ^at++++=a
sad ^jj+atrb+++=sad
losel ^nn+++??+=losel,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
fear ^nn++++=fear
who ^whp+rel+subj++=who
ran ^vbd+++xvbn+=ran
away ^rp+pl+++=away
to ^to++++=to
try ^vbi++++=try
his ^pp$+pp3+++=his
fortunes ^nns++++=fortunes
before ^in++++=before
the ^ati++++=the
mast ^nn++++=mast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fell ^nn+++xvbn+=fell
overboard ^rb+pl+++=overboard
in ^in++++=in
a ^at++++=a
gale ^nn++++=gale
off ^in+pl+++=off
Hatteras ^np+++??+=Hatteras.
. ^zz++++=EXTRAWORD
" ^zz++++="Lost
lost ^vbd+++xvbn+=EXTRAWORD
at ^rb++++=at
sea ^nn++++=sea,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
chubby ^jj+atrb+++=chubby
marble ^nn++++=marble
slab ^nn++++=slab
in ^in++++=in
the ^ati++++=the
Old ^jj+atrb+++=Old
South ^nr+pl+++=South
Burying ^vwbg+++xvbg+=Burying
Ground ^nn++++=Ground,
, ^zz++++=EXTRAWORD
" ^zz++++="
tat ^nn+++??+=tat.
. ^zz++++=EXTRAWORD
18 ^cd++++=18."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
no ^at++++=no
blue ^jj++++=blue-jacket,
- ^zz++++=EXTRAWORD
jacket ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sober ^jj++++=sober
or ^cc+phrs+++=or
drunk ^jj+++xvbn+=drunk,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
ever ^rb++splt++=ever
repulsed ^vpsv++agls+xvbnx+=repulsed
from ^in++++=from
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
Bilkins ^np+++??+=Bilkins
mansion ^nn++++=mansion.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
taste ^nn++++=taste
in ^in++++=in
the ^ati++++=the
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
preferred ^vbd+++xvbn+=preferred
them ^pp3o+pp3+++=them
sober ^jj++++=sober.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^ql++++=as
this ^dt+pdem+++=this
could ^md+pos+++=could
not ^xnot++not++=not
always ^rb++++=always
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
tempered ^vwbn+++xvbn+=tempered
her ^pp$+pp3+++=her
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
so ^ql++++=so
to ^to++++=to
speak ^vbi++++=speak,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
shorn ^vwbn+++xvbn+=shorn
lamb ^nn++++=lamb.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flushed ^jj+++xvbn+=flushed,
, ^zz++++=EXTRAWORD
prematurely ^rb++++=prematurely
old ^jj+atrb+++=old
face ^nn++++=face
that ^tht+rel+subj++=that
now ^rn+tm+++=now
looked ^vbd+++xvbn+=looked
up ^rp++++=up
at ^rb++++=at
her ^pp3o+pp3+++=her
moved ^vbd+++xvbn+=moved
the ^ati++++=the
good ^jj+atrb+++=good
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
pity ^nn++++=pity.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
kindly ^rb++++=kindly.
. ^zz++++=EXTRAWORD
" ^zz++++="Me
me ^pp1o+pp1+++=EXTRAWORD
wife ^nn++++=wife."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
wife ^nn++++=wife
for ^in++++=for
you ^pp2+pp2+++=you
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins,
, ^zz++++=EXTRAWORD
somewhat ^rb+down+++=somewhat
taken ^vbd+++xvbn+=taken
aback ^rb++++=aback.
. ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
wife ^nn++++=wife!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
thought ^vbd+++xvbnx+=thought;
; ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
mother ^nn++++=mother
the ^ati++++=the
poor ^jj+atrb+++=poor
boy ^nn++++=boy
needs ^nns++++=needs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Me
me ^pp1o+pp1+++=EXTRAWORD
wife ^nn++++=wife,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^vwbn+++xvbn+=repeated
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Rourke,
'rourke, ^nn+++??+=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
betther ^jjr++++=betther
or ^cc++++=or
for ^in++++=for
worse ^nn++++=worse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
had ^vb+hv+aux++=had
better ^jjr++++=better
go ^vb++++=go
away ^rp+pl+++=away,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bilkins ^np++++=Bilkins,
, ^zz++++=EXTRAWORD
bridling ^nn+nom+++=bridling
up ^rp++++=up,
, ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
it ^pp3+it+++=it
will ^md+prd+++=will
be ^vb+be+vrb++=be
the ^ati++++=the
worse ^nn++++=worse
for ^in++++=for
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
