By ^in++++=BY
approach ^nn++++=approach,
, ^zz++++=EXTRAWORD
the ^ati++++=the
draw ^vb++++=draw-bridge
- ^zz++++=EXTRAWORD
bridge ^npl++++=EXTRAWORD
was ^vbd+bedz+aux++=was
lowered ^vpsv++agls+xvbnx+=lowered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria
came ^vbd+++xvbn+=came
forth ^rp++++=forth
to ^to++++=to
meet ^vbi++++=meet
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
attended ^xvbn+++xvbn+=attended
by ^in++++=by
her ^pp$+pp3+++=her
ladies ^nns++++=ladies
and ^cc++++=and
knights ^nns++++=knights,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
pages ^nns++++=pages
and ^cc++++=and
her ^pp$+pp3+++=her
minstrels ^vbz+++??+=minstrels.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
the ^ati++++=the
young ^jj+atrb+++=young
bride ^nn++++=bride,
, ^zz++++=EXTRAWORD
Allifra ^np+++??+=Allifra,
, ^zz++++=EXTRAWORD
in ^in++++=in
her ^pp$+pp3+++=her
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
kissed ^j+++xvbn+=kissed
her ^pp$+pp3+++=her
with ^in++++=with
the ^ati++++=the
tenderness ^nns+nom+++=tenderness
of ^in++++=of
a ^at++++=a
sister ^nn++++=sister,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
conducted ^vbd+++xvbn+=conducted
her ^pp$+pp3+++=her
into ^in++++=into
the ^ati++++=the
castle ^nn++++=castle.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
mean ^jj+atrb+++=mean
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Don ^npt++++=Don
Munio ^np+++??+=Munio
sent ^vbd+++xvbn+=sent
forth ^np++++=forth
missives ^nns++++=missives
in ^in++++=in
every ^at++++=every
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
viands ^vbz+++??+=viands
and ^cc++++=and
dainties ^nns++++=dainties
of ^in++++=of
all ^abn++++=all
kinds ^nns++++=kinds
collected ^vwbn+++xvbn+=collected
from ^in++++=from
the ^ati++++=the
country ^nn++++=country
round ^nn++++=round;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wedding ^nn++++=wedding
of ^in++++=of
the ^ati++++=the
Moorish ^np+++??+=Moorish
lovers ^nns++++=lovers
was ^vbd+bedz+aux++=was
celebrated ^vpsv++agls+xvbnx+=celebrated
with ^in++++=with
all ^rb++++=all
possible ^jj+atrb+++=possible
state ^nn++++=state
and ^cc++++=and
festivity ^nn+nom+++=festivity.
. ^zz++++=EXTRAWORD
For ^in++++=For
fifteen ^cd++++=fifteen
days ^nns++++=days,
, ^zz++++=EXTRAWORD
the ^ati++++=the
castle ^nn++++=castle
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
up ^in+cmpx+++=up
to ^in++++=to
joy ^nn++++=joy
and ^cc++++=and
revelry ^nn++++=revelry.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
tiltings ^nns+++??+=tiltings
and ^cc++++=and
jousts ^nns+++??+=jousts
at ^rb++++=at
the ^ati++++=the
ring ^nn++++=ring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bullfights ^nns+++??+=bullfights,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
banquets ^nns++++=banquets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dances ^nns++++=dances
to ^in++++=to
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
minstrelsy ^nn+++??+=minstrelsy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
fifteen ^cd++++=fifteen
days ^nns++++=days
were ^vbd+bed+vrb++=were
at ^rb++++=at
an ^at++++=an
end ^nn++++=end,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
the ^ati++++=the
bride ^nn++++=bride
and ^cc++++=and
bridegroom ^nn++++=bridegroom
magnificent ^jj+atrb+++=magnificent
presents ^nns++++=presents,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
conducted ^vwbn+++xvbn+=conducted
them ^pp3o+pp3+++=them
and ^cc++++=and
their ^pp$+pp3+++=their
attendants ^nns+nom+++=attendants
safely ^rb++++=safely
beyond ^in++++=beyond
the ^ati++++=the
borders ^nns+nom+++=borders.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such,
, ^zz++++=EXTRAWORD
in ^in++++=in
old ^jj+atrb+++=old
times ^nns++++=times,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
courtesy ^nn++++=courtesy
and ^cc++++=and
generosity ^nn+nom+++=generosity
of ^in++++=of
a ^at++++=a
Spanish ^jj+atrb+++=Spanish
cavalier ^np+nom+++=cavalier.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
years ^nns++++=years
after ^in++++=after
this ^dt+dem+++=this
event ^nn++++=event,
, ^zz++++=EXTRAWORD
the ^ati++++=the
King ^nn++++=King
of ^in++++=of
Castile ^np++++=Castile
summoned ^vbd+++xvbn+=summoned
his ^pp$+pp3+++=his
nobles ^nns++++=nobles
to ^to++++=to
assist ^vbi++++=assist
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
campaign ^nn++++=campaign
against ^in++++=against
the ^ati++++=the
Moors ^nn++++=Moors.
. ^zz++++=EXTRAWORD
Don ^npt++++=Don
Munio ^np+++??+=Munio
Sancho ^np++++=Sancho
was ^vbd+bedz+vrb++=was
among ^in++++=among
the ^ati++++=the
first ^rb++++=first
to ^in++++=to
answer ^nn++++=answer
to ^in++++=to
the ^ati++++=the
call ^nn++++=call,
, ^zz++++=EXTRAWORD
with ^in++++=with
seventy ^cd++++=seventy
horsemen ^nns++++=horsemen,
, ^zz++++=EXTRAWORD
all ^abn++++=all
staunch ^jj++++=staunch
and ^cc++++=and
well ^rb++++=well-tried
- ^zz++++=EXTRAWORD
tried ^vbd+++xvbn+=EXTRAWORD
warriors ^nns++++=warriors.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria,
, ^zz++++=EXTRAWORD
hung ^j+++xvbn+=hung
about ^in++++=about
his ^pp$+pp3+++=his
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
" ^zz++++="Alas,
alas ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lord ^npt++++=lord!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="how
how ^wrb+who+++=EXTRAWORD
often ^rb++++=often
wilt ^md+prd+++=wilt
thou ^pp2+pp2+++=thou
tempt ^vb++++=tempt
thy ^pp$+pp2+++=thy
fate ^nn++++=fate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+whq++=when
will ^md+prd+++=will
thy ^pp$+pp2+++=thy
thirst ^nn++++=thirst
for ^in++++=for
glory ^nn++++=glory
be ^vb+be+aux++=be
appeased ^vpsv++agls+xvbnx+=appeased?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
battle ^nn++++=battle
more ^rbr++++=more,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Don ^np++++=Don
Munio ^np+++??+=Munio,
, ^zz++++=EXTRAWORD
" ^zz++++="one
one ^cd1++++=EXTRAWORD
battle ^nn++++=battle
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
honor ^nn++++=honor
of ^in++++=of
Castile ^np++++=Castile,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
here ^rn+pl+++=here
make ^vb++++=make
a ^at++++=a
vow ^nn++++=vow,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
when ^wrb+who+++=when
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
lay ^vpsv++by+xvbn+=lay
by ^in++++=by
my ^pp$+pp1+++=my
sword ^nn++++=sword,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
repair ^nn++++=repair
with ^in++++=with
my ^pp$+pp1+++=my
cavaliers ^nns+nom+++=cavaliers
in ^in++++=in
pilgrimage ^nn+nom+++=pilgrimage
to ^in++++=to
the ^ati++++=the
sepulchre ^nn++++=sepulchre
of ^in++++=of
our ^pp$+pp1+++=our
Lord ^npt++++=Lord
at ^in++++=at
Jerusalem ^np++++=Jerusalem."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
cavaliers ^nns+nom+++=cavaliers
all ^abn++++=all
joined ^jj+++xvbn+=joined
with ^in++++=with
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
vow ^nn++++=vow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria
felt ^vbd+vprv++xvbn+=felt
in ^in++++=in
some ^dti++++=some
degree ^nn++++=degree
soothed ^vbd+++xvbn+=soothed
in ^in++++=in
spirit ^nn++++=spirit:
: ^zz++++=EXTRAWORD
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
with ^in++++=with
a ^at++++=a
heavy ^jj+atrb+++=heavy
heart ^nn++++=heart
the ^ati++++=the
departure ^nn++++=departure
of ^in++++=of
her ^pp$+pp3+++=her
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
watched ^vbd+++xvbn+=watched
his ^pp$+pp3+++=his
banner ^nn++++=banner
with ^in++++=with
wistful ^jj+atrb+++=wistful
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
it ^pp3+it+++=it
disappeared ^vbd+seem++xvbn+=disappeared
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees
of ^in++++=of
the ^ati++++=the
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
The ^ati++++=The
King ^nn++++=King
of ^in++++=of
Castile ^np++++=Castile
led ^vbd+++xvbn+=led
his ^pp$+pp3+++=his
army ^nn++++=army
to ^in++++=to
the ^ati++++=the
plains ^npls++++=plains
of ^in++++=of
Almanara ^np+++??+=Almanara,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
encountered ^vbd+++xvbnx+=encountered
the ^ati++++=the
Moorish ^np+++??+=Moorish
host ^nn++++=host,
, ^zz++++=EXTRAWORD
near ^in+cmpx+++=near
to ^in++++=to
Ucles ^np+++??+=Ucles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
battle ^nn++++=battle
was ^vbd+bedz+vrb++=was
long ^rb++++=long
and ^cc++++=and
bloody ^jj++++=bloody;
; ^zz++++=EXTRAWORD
the ^ati++++=the
Christians ^nn++++=Christians
repeatedly ^rb++++=repeatedly
wavered ^vbd+++xvbn+=wavered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
as ^cs+sub+++=as
often ^rb++++=often
rallied ^vpsv++by+xvbn+=rallied
by ^in++++=by
the ^ati++++=the
energy ^nn++++=energy
of ^in++++=of
their ^pp$+pp3+++=their
commanders ^nns+nom+++=commanders.
. ^zz++++=EXTRAWORD
Don ^npt++++=Don
Munio ^np+++??+=Munio
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
wounds ^nns++++=wounds,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
leave ^vbi++++=leave
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Christians ^nn++++=Christians
at ^rb++++=at
length ^rb"++++=length
gave ^vbd+++xvbn+=gave
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
king ^nn++++=king
was ^vbd+bedz+aux++=was
hardly ^rb+down+splt++=hardly
pressed ^vpsv++agls+xvbnx+=pressed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
danger ^nn++++=danger
of ^in++++=of
being ^nn+nn+aux++=being
captured ^vbd+++xvbn+=captured.
. ^zz++++=EXTRAWORD
Don ^npt++++=Don
Munio ^np+++??+=Munio
called ^vbd+++xvbn+=called
upon ^in++++=upon
his ^pp$+pp3+++=his
cavaliers ^nns+nom+++=cavaliers
to ^to++++=to
follow ^vbi+vprv+++=follow
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
rescue ^nn++++=rescue.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
prove ^vbi+vprv+tht0++=prove
your ^pp$+pp2+++=your
loyalty ^nn++++=loyalty.
. ^zz++++=EXTRAWORD
Fall ^nn++++=Fall
to ^in+strn+++=to,
, ^zz++++=EXTRAWORD
like ^in++++=like
brave ^jj+atrb+++=brave
men ^nns++++=men!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
fight ^nn++++=fight
for ^in++++=for
the ^ati++++=the
true ^jj+atrb+++=true
faith ^nn++++=faith,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
lose ^vb++++=lose
our ^pp$+pp1+++=our
lives ^nns++++=lives
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
gain ^vb++++=gain
a ^at++++=a
better ^jjr+atrb+++=better
life ^nn++++=life
hereafter ^nn+nom+++=hereafter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rushing ^vbg+++xvbg+=Rushing
with ^in++++=with
his ^pp$+pp3+++=his
men ^nns++++=men
between ^in++++=between
the ^ati++++=the
king ^nn++++=king
and ^cc++++=and
his ^pp$+pp3+++=his
pursuers ^nns+nom+++=pursuers,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
checked ^vbd+++xvbnx+=checked
the ^ati++++=the
latter ^ap++++=latter
in ^in++++=in
their ^pp$+pp3+++=their
career ^nn++++=career,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
time ^nn++++=time
for ^in++++=for
their ^pp$+pp3+++=their
monarch ^nn++++=monarch
to ^to++++=to
escape ^vbi++++=escape;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
fell ^vbd+++xvbnx+=fell
victims ^nns++++=victims
to ^in++++=to
their ^pp$+pp3+++=their
loyalty ^nn++++=loyalty.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^abn++++=all
fought ^vprf+++xvbn+=fought
to ^in++++=to
the ^ati++++=the
last ^rb++++=last
gasp ^nn++++=gasp.
. ^zz++++=EXTRAWORD
Don ^npt++++=Don
Munio ^np+++??+=Munio
was ^vbd+bedz+aux++=was
singled ^vprf+++xvbn+=singled
out ^rp+pl+++=out
by ^in++++=by
a ^at++++=a
powerful ^jj+atrb+++=powerful
Moorish ^np+++??+=Moorish
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
having ^xvbg+++xvbg+=having
been ^vprf+ben+aux+xvbn+=been
wounded ^vpsv++agls+xvbnx+=wounded
in ^in++++=in
the ^ati++++=the
right ^nn++++=right
arm ^vb++++=arm,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fought ^vbd+++xvbnx+=fought
to ^in++++=to
disadvantage ^nn+nom+++=disadvantage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
slain ^nn+++??+=slain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
battle ^nn++++=battle
being ^vwbg+beg++xvbg+=being
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Moor ^npl++++=Moor
paused ^vbd+++xvbn+=paused
to ^to++++=to
possess ^nns+nom+++=possess
himself ^ppl+pp3+++=himself
of ^in++++=of
the ^ati++++=the
spoils ^nns++++=spoils
of ^in++++=of
this ^dt+dem+++=this
redoubtable ^jj+atrb+++=redoubtable
Christian ^jj+atrb+++=Christian
warrior ^nn++++=warrior.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
unlaced ^vbd+++xvbnx+=unlaced
the ^ati++++=the
helmet ^nn++++=helmet,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beheld ^nn+++??+=beheld
the ^ati++++=the
countenance ^nn+nom+++=countenance
of ^in++++=of
Don ^np++++=Don
Munio ^np+++??+=Munio,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
a ^at++++=a
great ^jj+atrb+++=great
cry ^nn++++=cry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smote ^vbd+++xvbn+=smote
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
" ^zz++++="Woe
woe ^np++++=EXTRAWORD
is ^vbz+bez+vrb++=is
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
he ^pp3a+pp3+++=he:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
slain ^nn+++??+=slain
my ^pp$+pp1+++=my
benefactor ^nn++++=benefactor!
! ^zz++++=EXTRAWORD
The ^ati++++=The
flower ^nn++++=flower
of ^in++++=of
knightly ^jj+atrb+++=knightly
virtue ^nn++++=virtue!
! ^zz++++=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
magnanimous ^jj++++=magnanimous
of ^in++++=of
cavaliers ^nns+nom+++=cavaliers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
While ^cs+sub+++=While
the ^ati++++=the
battle ^nn++++=battle
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
raging ^vbg+++xvbgx+=raging
on ^in++++=on
the ^ati++++=the
plain ^nn++++=plain
of ^in++++=of
Salmanara ^np+++??+=Salmanara,
, ^zz++++=EXTRAWORD
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria
Palacin ^np+++??+=Palacin
remained ^vbd+++xvbn+=remained
in ^in++++=in
her ^pp3o+pp3+++=her
castle ^npl++++=castle,
, ^zz++++=EXTRAWORD
a ^at++++=a
prey ^nn++++=prey
to ^in++++=to
the ^ati++++=the
keenest ^jjt+atrb+++=keenest
anxiety ^nn++++=anxiety.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
ever ^rb++splt++=ever
fixed ^vpsv++agls+xvbnx+=fixed
on ^in++++=on
the ^ati++++=the
road ^npl++++=road
that ^tht+rel+++=that
led ^jj+++xvbn+=led
from ^in++++=from
the ^ati++++=the
country ^nn++++=country
of ^in++++=of
the ^ati++++=the
Moors ^nn++++=Moors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
often ^rb++++=often
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
the ^ati++++=the
watchman ^nn+nom+++=watchman
of ^in++++=of
the ^ati++++=the
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
seest ^jjt++++=seest
thou ^pp2+pp2+++=thou?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
shadowy ^jj+atrb+++=shadowy
hour ^nn++++=hour
of ^in++++=of
twilight ^nn++++=twilight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
warden ^npt++++=warden
sounded ^vbd+++xvbn+=sounded
his ^pp$+pp3+++=his
horn ^nn++++=horn.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="a
a ^at++++=EXTRAWORD
numerous ^jj+atrb+++=numerous
train ^nn++++=train
winding ^vwbg+++xvbg+=winding
up ^rp++++=up
the ^ati++++=the
valley ^nn++++=valley.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+aux++=are
mingled ^vpsv++agls+xvbnx+=mingled
Moors ^nn++++=Moors
and ^cc++++=and
Christians ^nn++++=Christians.
. ^zz++++=EXTRAWORD
The ^ati++++=The
banner ^nn++++=banner
of ^in++++=of
my ^pp$+pp1+++=my
lord ^npt++++=lord
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
advance ^nn+nom+++=advance.
. ^zz++++=EXTRAWORD
Joyful ^np+++??+=Joyful
tidings ^nns++++=tidings!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
old ^jj+atrb+++=old
seneschal ^nn+nom+++=seneschal:
: ^zz++++=EXTRAWORD
" ^zz++++="my
my ^pp$+pp1+++=EXTRAWORD
lord ^npt++++=lord
returns ^nns++++=returns
in ^in++++=in
triumph ^nn++++=triumph,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brings ^vbz++++=brings
captives ^nns++++=captives!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
castle ^nn++++=castle
courts ^nns++++=courts
rang ^vbd+++xvbn+=rang
with ^in++++=with
shouts ^nns++++=shouts
of ^in++++=of
joy ^nn++++=joy;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
standard ^nn++++=standard
was ^vbd+bedz+aux++=was
displayed ^vpsv++agls+xvbnx+=displayed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
trumpets ^nns++++=trumpets
were ^vbd+bed+aux++=were
sounded ^vpsv++agls+xvbnx+=sounded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
draw ^vb++++=draw-bridge
- ^zz++++=EXTRAWORD
bridge ^npl++++=EXTRAWORD
was ^vbd+bedz+aux++=was
lowered ^vpsv++agls+xvbnx+=lowered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria
went ^vbd+++xvbn+=went
forth ^rp++++=forth
with ^in++++=with
her ^pp$+pp3+++=her
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp3o+pp3+++=her
knights ^npt++++=knights,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
minstrels ^vbz+++??+=minstrels,
, ^zz++++=EXTRAWORD
to ^to++++=to
welcome ^vbi++++=welcome
her ^pp3o+pp3+++=her
lord ^npt++++=lord
from ^in++++=from
the ^ati++++=the
wars ^nns++++=wars.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^in++++=as
the ^ati++++=the
train ^nn++++=train
drew ^vbd+++xvbn+=drew
nigh ^rb+cnj+++=nigh,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
beheld ^nn+++??+=beheld
a ^at++++=a
sumptuous ^jj+atrb+++=sumptuous
bier ^nn++++=bier,
, ^zz++++=EXTRAWORD
covered ^j+++xvbn+=covered
with ^in++++=with
black ^jj+atrb+++=black
velvet ^nn++++=velvet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
a ^at++++=a
warrior ^nn++++=warrior,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
taking ^vbg+++xvbg+=taking
his ^pp$+pp3+++=his
repose ^nn++++=repose:
: ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
in ^in++++=in
his ^pp$+pp3+++=his
armor ^nn++++=armor,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
helmet ^nn++++=helmet
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
sword ^nn++++=sword
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
as ^ql++++=as
one ^cd1++++=one
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+aux+xvbnx+=been
conquered ^vpsv++agls+xvbnx+=conquered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
around ^in++++=around
the ^ati++++=the
bier ^nn++++=bier
were ^vbd+bed+vrb++=were
the ^ati++++=the
escutcheons ^nns+++??+=escutcheons
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
Hinojosa ^np+++??+=Hinojosa.
. ^zz++++=EXTRAWORD
A ^at++++=A
number ^nn++++=number
of ^in++++=of
Moorish ^np+++??+=Moorish
cavaliers ^nns+nom+++=cavaliers
attended ^vbd+++xvbn+=attended
the ^ati++++=the
bier ^nn++++=bier,
, ^zz++++=EXTRAWORD
with ^in++++=with
emblems ^nns++++=emblems
of ^in++++=of
mourning ^xvbg+++xvbg+=mourning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
dejected ^jj+atrb+++=dejected
countenances ^nns+nom++??+=countenances:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
leader ^nn++++=leader
cast ^vbd+++xvbn+=cast
himself ^ppl+pp3+++=himself
at ^in++++=at
the ^ati++++=the
feet ^nns++++=feet
of ^in++++=of
Donna ^np+++??+=Donna
Maria ^&fw++++=Maria,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hid ^vbd+++xvbn+=hid
his ^pp$+pp3+++=his
face ^nn++++=face
in ^in++++=in
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
beheld ^nn+++??+=beheld
in ^in++++=in
him ^pp3o+pp3+++=him
the ^ati++++=the
