Once ^rb+tm+++=Once
n't ^xnot++not++0=EXTRAWORD
mean ^vb++++=mean
to ^to+vcmp+++=to,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
forgive ^vb++++=forgive
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
foot ^nn++++=foot
went ^vbd+++xvbn+=went
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Kitty ^np++++=Kitty
felt ^vbd+vprv++xvbn+=felt
so ^ql+emph+++=so
glad ^jj++++=glad
about ^in++++=about
it ^pp3+it+++=it
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
be ^vbi++vrb++=be
pleasant ^jj+pred+++=pleasant,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv++xvbg+=fearing
some ^dti++++=some
new ^jj+atrb+++=new
caper ^nn++++=caper
of ^in++++=of
those ^dt+dem+++=those
dreadful ^jj+atrb+++=dreadful
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
began ^vbd+++xvbnx+=began
to ^to++++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
they ^pp3a+pp3+++=they
worked ^vbd+++xvbnx+=worked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thought ^nn+++xvbn+=thought
she ^pp3a+pp3+++=she
would ^md+prd+++=would
try ^vb++++=try
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
any ^dti++++=any
power ^nn++++=power
over ^rp++++=over
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
children ^nns++++=children
wanted ^vbd+++xvbn+=wanted
his ^pp$+pp3+++=his
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
bounced ^vprf+++xvbnx+=bounced
over ^in++++=over
the ^ati++++=the
hedge ^nn++++=hedge,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
kindly, ^nn+++??+=kindly,--"Perhaps
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
perhaps ^rb++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
get ^vb++++=get
it ^pp3+it+++=it
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Willy ^np++++=Willy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
over ^rb++++=over
she ^pp3a+pp3+++=she
jumped ^vbd+++xvbnx+=jumped
as ^in++++=as
lightly ^rb++++=lightly
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
too ^ql++++=too
were ^vbd+bed+vrb++=were
an ^at++++=an
india ^np++++=india-rubber
- ^zz++++=EXTRAWORD
rubber ^nn++++=EXTRAWORD
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
could ^md+pos+++=could
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
much ^ap++++=much
surprised ^jj+++xvbn+=surprised;
; ^zz++++=EXTRAWORD
for ^in++++=for
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
dared ^vbd+++xvbn+=dared
try ^vb++++=try
such ^abl++++=such
a ^at++++=a
high ^nn++++=high
leap ^vb++++=leap.
. ^zz++++=EXTRAWORD
Kitty ^np++++=Kitty
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
dance ^vbi++++=dance,
, ^zz++++=EXTRAWORD
feeling ^xvbg+++xvbg+=feeling
pleased ^vprf+++xvbn+=pleased
and ^cc++++=and
proud ^jj++++=proud
to ^to+jcmp+++=to
find ^vbi+vprv+tht0++=find
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
side ^nn++++=side
to ^in++++=to
the ^ati++++=the
shoes ^nns++++=shoes
after ^in++++=after
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
twirlings ^nns+nom+++=twirlings
and ^cc++++=and
skippings ^nns+++??+=skippings
as ^ql++++=as
she ^pp3a+pp3+++=she
made ^vbd+++xvbnx+=made,
, ^zz++++=EXTRAWORD
such ^abl++++=such
pretty ^rb++++=pretty
steps ^nns++++=steps
and ^cc++++=and
airy ^jj+atrb+++=airy
little ^jj+atrb+++=little
bounds ^nns++++=bounds
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
pretty ^rb++++=pretty
to ^to++++=to
see ^vbi+vprv+++=see;
; ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
as ^cs+sub+++=as
if ^cs+cnd+++=if
her ^pp$+pp3+++=her
feet ^nns++++=feet
were ^vbd+bed+aux++=were
bewitched ^vpsv++agls+xvbnx+=bewitched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
of ^in++++=of
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
girls ^nns++++=girls
were ^vbd+bed+aux++=were
charmed ^vpsv++agls+xvbnx+=charmed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
imitate ^nn+nom+++=imitate
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
stood ^vbd+++xvbnx+=stood
in ^in++++=in
a ^at++++=a
circle ^nn++++=circle
watching ^vwbg+++xvbg+=watching
her ^pp3o+pp3+++=her
dance ^nn++++=dance
till ^cs+sub+++=till
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
all ^abn++++=all
rushed ^jj+++xvbn+=rushed
in ^in++++=in
to ^to++++=to
tell ^vbi++++=tell
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Kitty ^np++++=Kitty
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
new ^jj+atrb+++=new
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
told ^vbd+vpub++xvbn+=told
how ^wrb+who+whcl++=how
queerly ^rb++++=queerly
they ^pp3a+pp3+++=they
acted ^vbd+++xvbnx+=acted,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv++xvbg+=hoping
to ^to+vcmp+++=to
have ^vbi++vrb++=have
good ^jj+atrb+++=good
times ^nns++++=times
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
mistaken ^vpsv++agls+xvbnx+=mistaken.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
way ^nn++++=way
home ^nr++++=home
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
stop ^vbi++++=stop
and ^cc+phrs+++=and
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
friend ^nn++++=friend
Bell ^np++++=Bell's
's ^$++++=EXTRAWORD
new ^jj+atrb+++=new
doll ^nn++++=doll,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^in++++=at
the ^ati++++=the
gate ^nn++++=gate
her ^pp3o+pp3+++=her
feet ^nns++++=feet
stuck ^vbd+++xvbn+=stuck
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
had ^md"++pmd"++=had
to ^md+nec+++=to
give ^vb++++=give
up ^rb+phrv+++=up
her ^pp$+pp3+++=her
wishes ^vbz++++=wishes
and ^cc+phrs+++=and
go ^vb++++=go
straight ^jj++++=straight
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
as ^ql++++=as
mamma ^npt++++=mamma
had ^vbd+hvd+aux++=had
told ^vprf++tht0+xvbnx+=told
her ^pp$+pp3+++=her
always ^rb++++=always
to ^to++++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
" ^zz++++="Run
run ^vb+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
pick ^vb++++=pick
a ^at++++=a
nice ^jj+atrb+++=nice
little ^jj+atrb+++=little
dish ^nn++++=dish
of ^in++++=of
strawberries ^nns++++=strawberries
for ^in++++=for
dinner ^nn++++=dinner,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
her ^pp$+pp3+++=her
sister ^nn++++=sister,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
too ^ql++++=too
ti ^nn+++??+=ti--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
time ^nn++++=time
to ^to++++=to
finish ^vbi++++=finish,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
shoes ^nns++++=shoes
landed ^vbd+++xvbn+=landed
her ^pp$+pp3+++=her
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
strawberry ^nn++++=strawberry
bed ^nn++++=bed
at ^in++++=at
one ^cd1++++=one
jump ^nn++++=jump.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
might ^md+pos+++=might
as ^rb++++=as
well ^rb++++=well
be ^vb+be+vrb++=be
a ^at++++=a
grasshopper ^nn+nom+++=grasshopper
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
to ^to++++=to
skip ^vbi++++=skip
round ^rb++++=round
like ^in++++=like
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
forgetting ^vbg+vprv++xvbg+=forgetting
to ^to+vcmp+++=to
feel ^vbi+vprv+++=feel
tired ^jj+++xvbn+=tired
out ^rp+pl+++=out
there ^rn+pl+++=there
in ^in++++=in
the ^ati++++=the
pleasant ^jj+atrb+++=pleasant
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
robins ^nns+++??+=robins
picking ^vwbg+++xvbg+=picking
berries ^nns++++=berries
close ^nn++++=close
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
cool ^jj+atrb+++=cool
wind ^nn++++=wind
lifting ^vwbg+++xvbg+=lifting
the ^ati++++=the
leaves ^nns++++=leaves
to ^to++++=to
show ^vbi+vprv+++=show
here ^rn+pl+++=here
the ^ati++++=the
reddest ^jjt+atrb+++=reddest
and ^cc+phrs+++=and
ripest ^jjt+atrb+++=ripest
ones ^cd1s++++=ones
hid ^vbd+++xvbn+=hid.
. ^zz++++=EXTRAWORD
The ^ati++++=The
little ^jj+atrb+++=little
dish ^nn++++=dish
was ^vbd+bedz+aux++=was
soon ^rb+tm+splt++=soon
filled ^vpsv++agls+xvbnx+=filled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
stay ^vbi++++=stay
and ^cc+phrs+++=and
eat ^vb++++=eat
a ^ap++++=a
few ^ap"++++=few,
, ^zz++++=EXTRAWORD
warm ^jj++++=warm
and ^cc++++=and
sweet ^nn++++=sweet
from ^in++++=from
the ^ati++++=the
vines ^nns++++=vines;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
away ^rp+pl+++=away
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
wood ^nn++++=wood-pile,
- ^zz++++=EXTRAWORD
pile ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
across ^in+pl+++=across
the ^ati++++=the
piazza ^nn+++??+=piazza,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
into ^in++++=into
the ^ati++++=the
dining ^jj+++xvbg+=dining-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
before ^cs+sub+++=before
the ^ati++++=the
berry ^nn++++=berry
in ^in++++=in
her ^pp$+pp3+++=her
mouth ^nn++++=mouth
was ^vbd+bedz+vrb++=was
half ^abn++++=half
eaten ^jj+++xvbn+=eaten.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
this ^dt+dem+++=this
child ^nn++++=child
does ^vbz+doz+vrb++=does
rush ^nn++++=rush
about ^in++++=about
to ^to++++=to-day!"
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
her ^pp$+pp3+++=her
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
delightful ^jj++++=delightful
to ^to++++=to
have ^vbi++vrb++=have
such ^abl++++=such
a ^at++++=a
quick ^jj+atrb+++=quick
little ^jj+atrb+++=little
errand ^nn++++=errand-girl
- ^zz++++=EXTRAWORD
girl ^nn++++=EXTRAWORD
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
get ^vb++++=get
her ^pp$+pp3+++=her
to ^to++++=to
carry ^vbi++++=carry
some ^dti++++=some
bundles ^nns++++=bundles
to ^in++++=to
my ^pp$+pp1+++=my
poor ^jj+atrb+++=poor
people ^nns++++=people
this ^dt+dem+++=this
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
hate ^vb++++=hate
to ^to+vcmp+++=to
lug ^vb+++??+=lug
those ^dt+dem+++=those
old ^jj+atrb+++=old
clothes ^nns++++=clothes
and ^cc++++=and
bottles ^nns++++=bottles
and ^cc++++=and
baskets ^nns++++=baskets
of ^in++++=of
cold ^jj+atrb+++=cold
victuals ^nns+nom+++=victuals
round ^nn++++=round.
. ^zz++++=EXTRAWORD
Must ^md+nec+++=Must
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed
Kitty ^np++++=Kitty,
, ^zz++++=EXTRAWORD
dismally ^rb+cnj+++=dismally,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
shoes ^nns++++=shoes
tapped ^vwbn+++xvbn+=tapped
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
under ^in++++=under
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
remind ^vbi++++=remind
her ^pp$+pp3+++=her
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
must ^md+nec+++=must,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
liked ^vbd+++xvbnx+=liked
it ^pp3+it+++=it
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
right ^jj+pred+++=right
and ^cc++++=and
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
please ^uh++++=please
me ^pp1o+pp1+++=me
very ^ql+amp+++=very
much ^ap++++=much.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you
may ^md+pos+++=may
do ^vb+do+vrb++=do
as ^ql++++=as
you ^pp2+pp2+++=you
choose ^vb++++=choose
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
very ^ql+amp+++=very
tired ^jj+++xvbn+=tired,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
one ^cd1++++=one
must ^md+nec+++=must
go ^vb++++=go;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
little ^jj+atrb+++=little
Bryan ^np++++=Bryan
baby ^nn++++=baby
is ^vbz+bez+vrb++=is
sick ^jj+pred+++=sick
and ^cc++++=and
needs ^nns++++=needs
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
send ^vb++++=send,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
mamma ^npt++++=mamma,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
disappointed ^jj+++xvbn+=disappointed.
. ^zz++++=EXTRAWORD
Kitty ^np++++=Kitty
sat ^vbd+++xvbn+=sat
very ^ql+amp+++=very
still ^rb++++=still
and ^cc++++=and
sober ^jj++++=sober
for ^in++++=for
some ^dti++++=some
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
one ^cd1++++=one
spoke ^vbd+++xvbn+=spoke
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
up ^rp++++=up
her ^pp$+pp3+++=her
mind ^nn++++=mind
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
would ^md+prd+++=would
go ^vb++++=go
pleasantly ^rb++++=pleasantly
or ^cc++++=or
be ^vb+be+aux++=be
whisked ^vpsv++agls+xvbnx+=whisked
about ^in++++=about
like ^in++++=like
a ^at++++=a
grasshopper ^nn+nom+++=grasshopper
against ^in++++=against
her ^pp$+pp3+++=her
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
dinner ^nn++++=dinner
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
in ^in++++=in
a ^at++++=a
cheerful ^jj+atrb+++=cheerful
voice,-"i ^nn+++??+=voice,-"I'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go,
, ^zz++++=EXTRAWORD
mamma ^npt++++=mamma;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
all ^rb++++=all
the ^ati++++=the
errands ^nns+++??+=errands
are ^vb+ber+aux++=are
done ^vpsv++agls+xvbnx+=done,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
I ^pp1a+pp1+++=I
come ^vb++++=come
back ^jjb++++=back
through ^in++++=through
Fairyland ^nn++++=Fairyland,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
call ^vb++++=call
the ^ati++++=the
little ^jj+atrb+++=little
grove ^np++++=grove
where ^wrb+who+++=where
the ^ati++++=the
tall ^jj+atrb+++=tall
ferns ^nns+++??+=ferns
grow ^vb++++=grow?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
oblige ^vb++++=oblige
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
happy ^jj+pred+++=happy
to ^to+jcmp+++=to
please ^uh++++=please
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
I ^pp1a+pp1+++=I
decided ^vbd+vprv++xvbnx+=decided
to ^to+vcmp+++=to
be ^vbi++vrb++=be
good ^jj+pred+++=good;
; ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
a ^at++++=a
lovely ^jj+atrb+++=lovely
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Kitty ^np++++=Kitty
to ^in++++=to
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
trotted ^vbd+++xvbnx+=trotted
away ^rp+pl+++=away
with ^in++++=with
a ^at++++=a
basket ^nn++++=basket
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
a ^at++++=a
bundle ^nn++++=bundle
in ^in++++=in
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
money ^nn++++=money
in ^in++++=in
her ^pp$+pp3+++=her
pocket ^nn++++=pocket
for ^in++++=for
a ^at++++=a
poor ^jj+atrb+++=poor
old ^jj+atrb+++=old
woman ^nn++++=woman
who ^whp+rel+subj++=who
needed ^vbd+++xvbn+=needed
help ^vb++++=help.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shoes ^nns++++=shoes
went ^vbd+++xvbn+=went
quietly ^rb++++=quietly
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
just ^rb+emph+++=just
where ^wrb+who+++=where
to ^to++++=to
stop ^vbi++++=stop.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sick ^jj+atrb+++=sick
baby ^nn++++=baby's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
thanked ^vbd+++xvbn+=thanked
her ^pp$+pp3+++=her
for ^in++++=for
the ^ati++++=the
soft ^jj++++=soft
little ^ap++++=little
nightgowns ^nns+++??+=nightgowns;
; ^zz++++=EXTRAWORD
the ^ati++++=the
lame ^jj+atrb+++=lame
girl ^nn++++=girl
smiled ^vbd+++xvbn+=smiled
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
books ^nns++++=books;
; ^zz++++=EXTRAWORD
the ^ati++++=the
hungry ^jj+atrb+++=hungry
children ^nns++++=children
gathered ^vbd+++xvbn+=gathered
round ^rb++++=round
the ^ati++++=the
basket ^nn++++=basket
of ^in++++=of
food ^nn++++=food,
, ^zz++++=EXTRAWORD
like ^in++++=like
young ^jj+atrb+++=young
birds ^nns++++=birds
eager ^jj++++=eager
to ^to+jcmp+++=to
be ^vbi+vbi+aux++=be
fed ^vpsv++agls+xvbnx+=fed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman
gave ^vbd+++xvbn+=gave
her ^pp3o+pp3+++=her
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
pink ^jj+atrb+++=pink
shell ^nn++++=shell
that ^tht+rel+obj++=that
her ^pp3o+pp3+++=her
sailor ^nn++++=sailor
son ^nn++++=son
brought ^vbd+++xvbn+=brought
home ^nr++++=home
from ^in++++=from
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
all ^rb++++=all
the ^ati++++=the
errands ^nns+++??+=errands
were ^vbd+bed+aux++=were
done ^vpsv++agls+xvbnx+=done
Kitty ^np++++=Kitty
skipped ^vprf+++xvbn+=skipped
away ^rp+pl+++=away
to ^in++++=to
Fairyland ^nn++++=Fairyland,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
very ^ql+amp+++=very
happy ^jj++++=happy,
, ^zz++++=EXTRAWORD
as ^ql++++=as
people ^nns++++=people
always ^rb++++=always
do ^vb+do+vrb++=do
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
kind ^nn++++=kind
things ^nns++++=things.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
lovely ^jj+atrb+++=lovely
place ^nn++++=place;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
ferns ^nn++++=ferns
made ^vbd+++xvbn+=made
green ^npl++++=green
arches ^nns++++=arches
tall ^jj++++=tall
enough ^dt++++=enough
for ^in++++=for
little ^jj+atrb+++=little
girls ^nns++++=girls
to ^to++++=to
sit ^vbi++++=sit
under ^in+strn+++=under,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
ground ^nn++++=ground
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
pretty ^rb++++=pretty
green ^nn++++=green
moss ^np++++=moss
and ^cc++++=and
woodflowers ^nns+nom+++=woodflowers.
. ^zz++++=EXTRAWORD
Birds ^nns++++=Birds
flew ^vbd+++xvbn+=flew
about ^rb++++=about
in ^in++++=in
the ^ati++++=the
pines ^nns++++=pines,
, ^zz++++=EXTRAWORD
squirrels ^nns++++=squirrels
chattered ^vbd+++xvbn+=chattered
in ^in++++=in
the ^ati++++=the
oaks ^nns++++=oaks,
, ^zz++++=EXTRAWORD
butterflies ^nns++++=butterflies
floated ^vbd+++xvbn+=floated
here ^rn+pl+++=here
and ^cc++++=and
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
the ^ati++++=the
pond ^nn++++=pond
near ^in+pl+++=near
by ^in++++=by
came ^vbd+++xvbn+=came
the ^ati++++=the
croak ^nn+++??+=croak
of ^in++++=of
frogs ^nns++++=frogs
sunning ^vwbg+++xvbg+=sunning
their ^pp$+pp3+++=their
green ^nn++++=green
backs ^nns++++=backs
on ^in++++=on
the ^ati++++=the
mossy ^jj+atrb+++=mossy
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wonder ^vb++++=wonder
if ^cs+cnd+++=if
the ^ati++++=the
shoes ^nns++++=shoes
