Once ^rb+tm+++=Once
meaningless ^jj+atrb+++=meaningless
things ^nns++++=things
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
always ^rb++splt++=always
experimenting ^vbg+++xvbgx+=experimenting
on ^in++++=on
himself ^ppl+pp3+++=himself
and ^cc++++=and
others ^aps++++=others.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
ridiculous ^jj+pred+++=ridiculous
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
would ^md+prd+++=would
hardly ^rb+down+++=hardly
have ^vb+hv+aux++=have
affected ^vprf+++xvbnx+=affected
anyone ^pn++++=anyone
but ^cc++++=but
crusty ^jj+atrb++??+=crusty
old ^jj+atrb+++=old
cranks ^nns+++??+=cranks
who ^whp+rel+obj++=who
delight ^nn++++=delight
in ^in++++=in
talking ^nn++++=talking
about ^in++++=about
" ^zz++++="young
young ^jj+atrb+++=EXTRAWORD
fools ^nns++++=fools,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
it ^pp3+it+++=it
not ^xnot++not++=not
for ^in++++=for
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
Severne ^np+++??+=Severne
was ^vbd+bedz+vrb++=was
in ^in++++=in
love ^nn++++=love.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
that ^dt+pdem+++=that
brings ^vbz++++=brings
us ^pp1o+pp1+++=us
to ^in++++=to
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
our ^pp$+pp1+++=our
story ^nn++++=story.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
love ^nn++++=love
in ^in++++=in
a ^at++++=a
most ^ql+emph+++=most
serious ^jj++++=serious-minded
- ^zz++++=EXTRAWORD
minded ^jj+atrb++xvbn+=EXTRAWORD
fashion ^nn++++=fashion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
get ^vb++++=get
much ^ap++++=much
fun ^nn++++=fun
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
brooded ^vbd+++xvbnx+=brooded
most ^ap+emph+++=most
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
over ^in++++=over
lovers ^nns++++=lovers'
' ^zz++++=EXTRAWORD
duties ^nns++++=duties
to ^in++++=to
each ^dt++++=each
other ^ap++++=other
and ^cc++++=and
mankind ^nn++++=mankind.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
likewise ^rb+cnj+++=likewise
an ^at++++=an
exalted ^jj+atrb+++=exalted
conception ^nn+nom+++=conception
of ^in++++=of
the ^ati++++=the
sacred ^jj++++=sacred,
, ^zz++++=EXTRAWORD
holy ^jj++++=holy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lofty ^np++++=lofty
character ^nn+nom+++=character
of ^in++++=of
love ^nn++++=love
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
commendable ^jj+pred+++=commendable,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
handicaps ^nns++++=handicaps
a ^at++++=a
man ^nn++++=man
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
Girls ^nns++++=Girls
do ^vb+do+vrb++=do
not ^xnot++not++=not
care ^nn++++=care
for ^in++++=for
that ^dt+dem+++=that
kind ^rb++++=kind
of ^rb"++++=of
love ^nn++++=love
as ^ql++++=as
a ^at++++=a
steady ^jj+atrb+++=steady
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
be ^vb+be+vrb++=be
it ^pp3+it+++=it
from ^in++++=from
me ^pp1o+pp1+++=me
to ^to++++=to
insinuate ^nn+nom+++=insinuate
that ^cs+sub+++=that
those ^dt+dem+++=those
quite ^rb++++=quite
angelic ^jj+atrb+++=angelic
creatures ^nns++++=creatures
ever ^rb++++=ever
actually ^rb+amp+++=actually
want ^vb++++=want
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
kissed ^vpsv++agls+xvbnx+=kissed;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
if ^cs+cnd+++=if,
, ^zz++++=EXTRAWORD
by ^in++++=by
any ^dti++++=any
purely ^rb++++=purely
accidental ^jj+atrb+++=accidental
chance ^nn++++=chance,
, ^zz++++=EXTRAWORD
circumstances ^nns+nom+++=circumstances
bring ^vb++++=bring
it ^pp3+it+++=it
about ^in++++=about
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
without ^in++++=without
their ^pp$+pp3+++=their
consent ^nn++++=consent
or ^cc++++=or
suspicion ^nn++++=suspicion,
, ^zz++++=EXTRAWORD
a ^at++++=a
brute ^nn++++=brute
of ^in++++=of
a ^at++++=a
man ^nn++++=man
might ^md+pos+++=might
surprise ^vb++++=surprise
them ^pp3o+pp3+++=them
awfully ^ql++++=awfully--well,
-- ^--+clp+++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
brute ^jjb++++=brute
does ^vbz+doz+aux++=does
not ^xnot++not++=not
gain ^vb++++=gain
much ^ap++++=much
by ^in++++=by
not ^xnot++not++=not
springing ^vbg+++xvbg+=springing
the ^ati++++=the
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
Being ^xvbg+++xvbg+=Being
adored ^xvbn+++xvbn+=adored
on ^in++++=on
a ^at++++=a
pedestal ^nn+nom+++=pedestal
is ^vbz+bez+vrb++=is
nice ^jj+pred+++=nice--in
-- ^--+clp+++=EXTRAWORD
in ^rb++++=EXTRAWORD
public ^rb"++++=public.
. ^zz++++=EXTRAWORD
So ^ql++++=So
you ^pp2+pp2+++=you
must ^md+nec+++=must
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
Severne ^np++++=Severne's
's ^$++++=EXTRAWORD
status ^nn++++=status
in ^in++++=in
ordinary ^jj+atrb+++=ordinary
circumstances ^nns+nom+++=circumstances
would ^md+prd+++=would
be ^vb+be+vrb++=be
precarious ^jj+pred+++=precarious.
. ^zz++++=EXTRAWORD
Conceive ^vb+vprv+++=Conceive
his ^pp$+pp3+++=his
fearful ^jj++++=fearful
despair ^vb++++=despair
at ^rb++++=at
finding ^vbg+++xvbg+=finding
his ^pp$+pp3+++=his
heart ^nn++++=heart
irrevocably ^jj++++=irrevocably
committed ^jj+++xvbn+=committed
to ^in++++=to
a ^at++++=a
young ^jj+atrb+++=young
lady ^npt++++=lady
as ^ql++++=as
serious ^jj++++=serious-minded
- ^zz++++=EXTRAWORD
minded ^jj+++xvbn+=EXTRAWORD
as ^ql++++=as
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
equally ^rb++++=equally
lacking ^jj+++xvbg+=lacking
in ^in++++=in
humour ^nn++++=humour,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
devoted ^jj+atrb++xvbn+=devoted
mind ^nn++++=mind
and ^cc++++=and
soul ^nn++++=soul
to ^in++++=to
the ^ati++++=the
romantic ^jj+atrb+++=romantic
or ^cc+phrs+++=or
idealistic ^jj+atrb+++=idealistic
school ^nn++++=school
of ^in++++=of
fiction ^nn+nom+++=fiction!
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
often ^rb++++=often
discussed ^vbd+++xvbn+=discussed
the ^ati++++=the
point ^nn++++=point
seriously ^rb++++=seriously
and ^cc+phrs+++=and
heatedly ^rb++++=heatedly.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
tried ^jj+++xvbn+=tried
conscientiously ^rb++++=conscientiously
to ^to++++=to
convert ^vbi++++=convert
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
As ^ql++++=As
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
the ^ati++++=the
attempt ^nn++++=attempt,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
dozen ^cd++++=dozen
protracted ^jj+atrb+++=protracted
interviews ^nns++++=interviews,
, ^zz++++=EXTRAWORD
ended ^j+++xvbn+=ended
in ^in++++=in
the ^ati++++=the
girl ^nn++++=girl's
's ^vbz+bez+aux++0=EXTRAWORD
losing ^vbg+++xvbgx+=losing
her ^pp3o+pp3+++=her
temper ^nn++++=temper.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
made ^xvbn+++xvbn+=made
Severne ^np+++??+=Severne
angry ^jj++++=angry.
. ^zz++++=EXTRAWORD
Girls ^nns++++=Girls
are ^vb+ber+vrb++=are
so ^ql+emph+++=so
unreasonable ^jj++++=unreasonable!
! ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
care ^nn++++=care
how ^wrb+who+++=how
your ^pp$+pp2+++=your
foolish ^jj+atrb+++=foolish
imaginary ^jj+atrb+++=imaginary
people ^nns++++=people
brush ^nn++++=brush
their ^pp$+pp3+++=their
teeth ^nns++++=teeth
and ^cc++++=and
button ^nn++++=button
their ^pp$+pp3+++=their
suspenders ^nns+nom+++=suspenders
and ^cc++++=and
black ^jj++++=black
their ^pp$+pp3+++=their
boots ^nns++++=boots?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
old ^jj+atrb+++=old
man ^nn++++=man
Smith ^np++++=Smith
opposite ^nn++++=opposite
does ^vbz+doz+vrb++=does,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
more ^ql++++=more
than ^cs+sub+++=than
enough ^qlp++++=enough
for ^in++++=for
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
insight ^nn++++=insight
into ^in++++=into
human ^jj+atrb+++=human
nature ^nn++++=nature
expresses ^nns+nom+++=expresses
itself ^ppl++++=itself
thus ^rb+cnj+++=thus,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
argued ^vbd+vpub++xvbnx+=argued,
, ^zz++++=EXTRAWORD
gloomily ^rb++++=gloomily.
. ^zz++++=EXTRAWORD
" ^zz++++="Rubbish!"
rubbish ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
rejoined ^vbd+++xvbnx+=rejoined.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
idea ^nn++++=idea
of ^in++++=of
a ^at++++=a
man ^nn++++=man's
's ^vbz+bez+aux++0=EXTRAWORD
wasting ^vbg+++xvbgx+=wasting
the ^ati++++=the
talents ^nns++++=talents
heaven ^nn++++=heaven
has ^vbz+hvz+aux++=has
given ^vprf+++xvbnx+=given
him ^pp3o+pp3+++=him
in ^in++++=in
describing ^xvbg+++xvbg+=describing
as ^ql++++=as
minutely ^rb++++=minutely
and ^cc+phrs+++=and
accurately ^rb++++=accurately
as ^ql++++=as
he ^pp3a+pp3+++=he
can ^md+pos+++=can
all ^rb++++=all
the ^ati++++=the
nasty ^jj++++=nasty,
, ^zz++++=EXTRAWORD
little ^ap++++=little,
, ^zz++++=EXTRAWORD
petty ^jj+atrb+++=petty
occurrences ^nns+nom+++=occurrences
of ^in++++=of
everyday ^jjb+atrb+++=everyday
life ^nn++++=life!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
sordid ^jj+pred+++=sordid!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
beautiful ^nn++++=beautiful
shines ^vbz++++=shines
through ^in++++=through
the ^ati++++=the
dreariness ^nns+nom+++=dreariness,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does
in ^in++++=in
the ^ati++++=the
real ^jj+atrb+++=real
life ^nn++++=life
people ^nns++++=people
live ^vb++++=live,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
objected ^vbd+vpub++xvbnx+=objected,
, ^zz++++=EXTRAWORD
stubbornly ^rb++++=stubbornly.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
beautiful ^jj++++=beautiful
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
imagination ^nn+nom+++=imagination,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
with ^in++++=with
some ^dti++++=some
heat ^nn++++=heat;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
the ^ati++++=the
imagination ^nn+nom+++=imagination
is ^vbz+bez+vrb++=is
God ^np++++=God-given;
- ^zz++++=EXTRAWORD
given ^vbd+++xvbn+=EXTRAWORD
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
direct ^jj+atrb+++=direct
manifestation ^nn+nom+++=manifestation
of ^in++++=of
the ^ati++++=the
divine ^nn++++=divine
on ^rp++++=on
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Without ^in++++=Without
imagination ^nn+nom+++=imagination
no ^at++++=no
writing ^nn++++=writing
can ^md+pos+++=can
have ^vb+hv+vrb++=have
life ^nn++++=life."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
this ^dt+dem+++=this
bordered ^vwbn+++xvbn+=bordered
on ^in++++=on
sentiment ^nn+nom+++=sentiment,
, ^zz++++=EXTRAWORD
abhorred ^j+++xvbn+=abhorred
of ^in++++=of
realism ^nn+nom+++=realism,
, ^zz++++=EXTRAWORD
Severne ^np+++??+=Severne
muttered ^vbd+++xvbn+=muttered
something ^pn++++=something
that ^cs+sub+++=that
sounded ^vprf+++xvbn+=sounded
like ^in++++=like
" ^zz++++="fiddlesticks."
fiddlesticks ^nns+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
discussed ^vbd+++xvbnx+=discussed
the ^ati++++=the
relation ^nn+nom+++=relation
of ^in++++=of
imagination ^nn+nom+++=imagination
to ^to+vcmp+++=to
literature ^vb++++=literature
on ^in++++=on
this ^dt+dem+++=this
latter ^ap++++=latter
basis ^nn++++=basis.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
conclusion ^nn++++=conclusion
of ^in++++=of
the ^ati++++=the
discussion ^nn++++=discussion,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Melville ^np++++=Melville,
, ^zz++++=EXTRAWORD
for ^in++++=for
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
name ^nn++++=name,
, ^zz++++=EXTRAWORD
delivered ^xvbn+++xvbn+=delivered
the ^ati++++=the
following ^jj+atrb++xvbg+=following
ultimatum ^nn++++=ultimatum:
: ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
right ^rb++++=right
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
Robert ^np++++=Robert
Severne ^np+++??+=Severne,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
never ^rb++splt++=never
marry ^vb++++=marry
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
has ^vbz+hvz+vrb++=has
not ^xnot++not++=not
more ^rbr++++=more
soul ^vb++++=soul
in ^in++++=in
him ^pp3o+pp3+++=him
than ^in++++=than
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
very ^ql+amp+++=very
much ^ap++++=much
disappointed ^jj+++xvbn+=disappointed
in ^in++++=in
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought
you ^pp2+pp2+++=you
possessed ^vbd+++xvbn+=possessed
of ^in++++=of
more ^rbr++++=more
nobility ^nn+nom+++=nobility
of ^in++++=of
character ^nn+nom+++=character!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
Lucy ^np++++=Lucy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
begged ^vbd+++xvbnx+=begged,
, ^zz++++=EXTRAWORD
in ^in++++=in
genuine ^jj+atrb+++=genuine
alarm ^nn++++=alarm.
. ^zz++++=EXTRAWORD
Serious ^jj++++=Serious-minded
- ^zz++++=EXTRAWORD
minded ^jj+atrb++xvbn+=EXTRAWORD
youths ^nns++++=youths
never ^rb++++=never
know ^vb+vprv+++=know
enough ^qlp++++=enough
not ^xnot++not++=not
to ^to++++=to
believe ^vbi+vprv+++=believe
what ^wdt+who+whcl++=what
a ^at++++=a
girl ^nn++++=girl
says ^vbz+vpub+++=says.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
mean ^vb+vprv+tht0++=mean
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you
again ^rb+tm+++=again!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
that ^dt+dem+++=that
mean ^vb++++=mean
that ^tht+vcmp+++=that
our ^pp$+pp1+++=our
engagement ^nn+nom+++=engagement
is ^vbz+bez+aux++=is
broken ^vpsv++agls+xvbnx+=broken?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
stammered ^vbd+++xvbnx+=stammered,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
daring ^vb+++xvbg+=daring
to ^to+vcmp+++=to
believe ^vbi+vprv+++=believe
his ^pp$+pp3+++=his
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
a ^at++++=a
stronger ^jjr+atrb+++=stronger
hint ^nn++++=hint
would ^md+prd+++=would
be ^vb+be+vrb++=be
unnecessary ^jj+pred+++=unnecessary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bowed ^vbd+++xvbnx+=bowed
his ^pp$+pp3+++=his
head ^jjb++++=head
miserably ^rb++++=miserably.
. ^zz++++=EXTRAWORD
" ^zz++++="Isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
there ^rn+pl+++=there
anything ^pn++++=anything
I ^pp1a+pp1+++=I
can ^md+pos+++=can
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
Lucy ^np++++=Lucy?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
sent ^vpsv++agls+xvbnx+=sent
off ^in+pl+++=off
like ^in++++=like
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
love ^vb++++=love
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
considered ^vbd+vprv++xvbnx+=considered.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
write ^vb++++=write
a ^at++++=a
romantic ^jj+atrb+++=romantic
story ^nn++++=story
and ^cc++++=and
publish ^vb++++=publish
it ^pp3+it+++=it
in ^in++++=in
a ^at++++=a
magazine ^nn++++=magazine.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
until ^in++++=until
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
I ^pp1a+pp1+++=I
forgive ^vb++++=forgive
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
coldly ^rb+cnj+++=coldly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
examine ^vbi++++=examine
a ^at++++=a
photograph ^nn++++=photograph
on ^in++++=on
the ^ati++++=the
mantelpiece ^nn++++=mantelpiece.
. ^zz++++=EXTRAWORD
After ^in++++=After
an ^at++++=an
apparently ^rb++++=apparently
interminable ^jj+atrb+++=interminable
period ^nn++++=period,
, ^zz++++=EXTRAWORD
receiving ^jj+++xvbg+=receiving
no ^at++++=no
reply ^nn++++=reply,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
" ^zz++++="Well!"
well ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
interval ^nn+nom+++=interval,
, ^zz++++=EXTRAWORD
Severne ^np+++??+=Severne
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
engaged ^vpsv++agls+xvbnx+=engaged
in ^in++++=in
building ^xvbg+++xvbg+=building
a ^at++++=a
hasty ^jj++++=hasty
but ^cc+phrs+++=but
interesting ^jj+atrb+++=interesting
mental ^jj+atrb+++=mental
pose ^nn++++=pose.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
recalled ^vprf+++xvbnx+=recalled
to ^in++++=to
mind ^nn++++=mind
numerous ^jj+atrb+++=numerous
historical ^jj+atrb+++=historical
and ^cc+phrs+++=and
fictitious ^jj+atrb+++=fictitious
instances ^nns+nom+++=instances
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
man ^nn++++=man
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
tempted ^vpsv++by+xvbnx+=tempted
by ^in++++=by
the ^ati++++=the
woman ^nn++++=woman
to ^to++++=to
depart ^vbi++++=depart
from ^in++++=from
his ^pp$+pp3+++=his
heaven ^nn++++=heaven-born
- ^zz++++=EXTRAWORD
born ^xvbn+++xvbn+=EXTRAWORD
principles ^nns++++=principles.
. ^zz++++=EXTRAWORD
In ^in++++=In
some ^dti++++=some
of ^in++++=of
these ^dt+dem+++=these
instances ^nns+nom+++=instances,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
woman ^nn++++=woman
had ^vbd+hvd+aux++=had
tempted ^vprf+++xvbnx+=tempted
successfully ^rb+cnj+++=successfully,
, ^zz++++=EXTRAWORD
the ^ati++++=the
man ^nn++++=man
had ^vbd+hvd+aux++=had
dwelt ^vprf+++xvbnx+=dwelt
thenceforth ^nn+++??+=thenceforth
in ^in++++=in
misery ^nn++++=misery
and ^cc++++=and
died ^vpsv++agls+xvbn+=died
in ^in++++=in
torment ^nn+nom+++=torment,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
the ^ati++++=the
execrations ^nns+nom+++=execrations
of ^in++++=of
mankind ^nn++++=mankind.
. ^zz++++=EXTRAWORD
In ^in++++=In
others ^aps++++=others,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
resisted ^vbd+++xvbn+=resisted
the ^ati++++=the
siren ^nn++++=siren,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
glowed ^vprf+++xvbnx+=glowed
with ^in++++=with
a ^at++++=a
high ^jj+atrb+++=high
and ^cc+phrs+++=and
exalted ^jj+atrb+++=exalted
happiness ^nns+nom+++=happiness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finally ^rb++++=finally
had ^vbd+hvd+aux++=had
ascended ^vprf+++xvbnx+=ascended
to ^in++++=to
upper ^jjb+atrb+++=upper
regions ^nns++++=regions
between ^in++++=between
applauding ^xvbg+++xvbg+=applauding
ranks ^nns++++=ranks
of ^in++++=of
angels ^nns++++=angels--which
-- ^--+clp+++=EXTRAWORD
which ^wdt+who+whq++=EXTRAWORD
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
realism ^nn+nom+++=realism
in ^in++++=in
the ^ati++++=the
least ^rbt++++=least.
. ^zz++++=EXTRAWORD
Art ^nn++++=Art,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Severne ^np+++??+=Severne
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
enduring ^jj+atrb++xvbg+=enduring
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
Human ^jj+atrb+++=Human
passions ^nns++++=passions
are ^vb+ber+vrb++=are
misleading ^jj+pred+++=misleading.
. ^zz++++=EXTRAWORD
Self ^nn++++=Self-sacrifice
- ^zz++++=EXTRAWORD
sacrifice ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
noble ^jj+pred+++=noble.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
resolved ^vbd+vsua++xvbnx+=resolved
on ^in++++=on
the ^ati++++=the
spot ^nn++++=spot
to ^to++++=to
become ^vbi++++=become
a ^at++++=a
martyr ^nn++++=martyr
to ^in++++=to
his ^pp$+pp3+++=his
art ^nn++++=art.
. ^zz++++=EXTRAWORD
" ^zz++++="I
