It ^pp3+it+++=It
learned ^j+++xvbn+=learned
her ^pp3o+pp3+++=her
lessons ^nns++++=lessons
perfectly ^rb+cnj+++=perfectly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
polite ^jj+pred+++=polite
in ^in++++=in
her ^pp$+pp3+++=her
manners ^nns+nom+++=manners."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
she ^pp3a+pp3+++=she
pretty ^rb++++=pretty?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
bigger ^nn++++=bigger
of ^in++++=of
the ^ati++++=the
small ^jj+atrb+++=small
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
as ^ql++++=as
pretty ^rb++++=pretty
as ^ql++++=as
any ^dti++++=any
of ^in++++=of
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bachelor ^nn++++=bachelor,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
horribly ^rb++++=horribly
good ^jj+pred+++=good."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
wave ^nn++++=wave
of ^in++++=of
reaction ^nn+nom+++=reaction
in ^in++++=in
favour ^in"++++=favour
of ^in"++++=of
the ^ati++++=the
story ^nn++++=story;
; ^zz++++=EXTRAWORD
the ^ati++++=the
word ^nn++++=word
horrible ^jj++++=horrible
in ^in++++=in
connection ^nn+nom+++=connection
with ^in++++=with
goodness ^nns+nom+++=goodness
was ^vbd+bedz+vrb++=was
a ^at++++=a
novelty ^nn++++=novelty
that ^tht+rel+subj++=that
commended ^vprf+++xvbn+=commended
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
introduce ^vbi++++=introduce
a ^at++++=a
ring ^nn++++=ring
of ^in++++=of
truth ^nn++++=truth
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
absent ^jj+pred+++=absent
from ^in++++=from
the ^ati++++=the
aunt ^nn++++=aunt's
's ^$++++=EXTRAWORD
tales ^nns++++=tales
of ^in++++=of
infant ^nn++++=infant
life ^nn++++=life.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
good ^jj++++=good,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
bachelor ^nn++++=bachelor,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
she ^pp3a+pp3+++=she
won ^vbd+++xvbnx+=won
several ^ap++++=several
medals ^nns++++=medals
for ^in++++=for
goodness ^nns+nom+++=goodness,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
always ^rb++++=always
wore ^vbd+++xvbn+=wore,
, ^zz++++=EXTRAWORD
pinned ^j+++xvbn+=pinned
on ^in+cmpx+++=on
to ^in"++++=to
her ^pp$+pp3+++=her
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
medal ^nn++++=medal
for ^in++++=for
obedience ^nn+nom+++=obedience,
, ^zz++++=EXTRAWORD
another ^dt++++=another
medal ^nn++++=medal
for ^in++++=for
punctuality ^nn+nom+++=punctuality,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
third ^nn++++=third
for ^in++++=for
good ^jj+atrb+++=good
behaviour ^nn++++=behaviour.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
large ^jj+atrb+++=large
metal ^nn++++=metal
medals ^nns++++=medals
and ^cc++++=and
they ^pp3a+pp3+++=they
clicked ^vbd+++xvbnx+=clicked
against ^in++++=against
one ^cd1++++=one
another ^dt++++=another
as ^ql++++=as
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked.
. ^zz++++=EXTRAWORD
No ^at++++=No
other ^ap++++=other
child ^nn++++=child
in ^in++++=in
the ^ati++++=the
town ^nn++++=town
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
lived ^vbd+++xvbnx+=lived
had ^vb+hv+vrb++=had
as ^ql++++=as
many ^ap++++=many
as ^ql++++=as
three ^cd++++=three
medals ^nns++++=medals,
, ^zz++++=EXTRAWORD
so ^ql++++=so
everybody ^pn++++=everybody
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
must ^md+nec+++=must
be ^vb+be+vrb++=be
an ^at++++=an
extra ^jj+atrb+++=extra
good ^jj+atrb+++=good
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Horribly
horribly ^rb++++=EXTRAWORD
good ^jj++++=good,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
quoted ^xvbn+++xvbn+=quoted
Cyril ^np++++=Cyril.
. ^zz++++=EXTRAWORD
" ^zz++++="Everybody
everybody ^pn++++=EXTRAWORD
talked ^vbd+++xvbn+=talked
about ^in++++=about
her ^pp$+pp3+++=her
goodness ^nns+nom+++=goodness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Prince ^nn++++=Prince
of ^in++++=of
the ^ati++++=the
country ^nn++++=country
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
that ^tht+vcmp+++=that
as ^ql++++=as
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
so ^ql++++=so
very ^ql+amp+++=very
good ^jj++++=good
she ^pp3a+pp3+++=she
might ^md+pos+++=might
be ^vb+be+aux++=be
allowed ^vpsv++agls+xvbnx+=allowed
once ^rb+tm+++=once
a ^at++++=a
week ^nn++++=week
to ^to++++=to
walk ^vbi++++=walk
in ^in++++=in
his ^pp$+pp3+++=his
park ^nn++++=park,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
outside ^jjb+pred+++=outside
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
park ^nn++++=park,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
children ^nns++++=children
were ^vbd+bed+aux++=were
ever ^rb++splt++=ever
allowed ^vpsv++agls+xvbnx+=allowed
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
honour ^nn++++=honour
for ^in++++=for
Bertha ^np+++??+=Bertha
to ^to++++=to
be ^vbi+vbi+aux++=be
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
go ^vb++++=go
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+vrb++=EXTRAWORD
there ^rn+pl+++=there
any ^dti++++=any
sheep ^nn++++=sheep
in ^in++++=in
the ^ati++++=the
park ^nn++++=park?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
Cyril ^np++++=Cyril.
. ^zz++++=EXTRAWORD
" ^zz++++="No;"
no ^at++++=EXTRAWORD
; ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bachelor ^nn++++=bachelor,
, ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
were ^vbd+bed+vrb++=were
no ^at++++=no
sheep ^nns++++=sheep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
there ^rn+pl+++=there
any ^dti++++=any
sheep ^nn++++=sheep?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
came ^vbd+++xvbn+=came
the ^ati++++=the
inevitable ^jj+atrb+++=inevitable
question ^nn+nom+++=question
arising ^vwbg+++xvbg+=arising
out ^rp+pl+++=out
of ^in++++=of
that ^dt+dem+++=that
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
The ^ati++++=The
aunt ^npt++++=aunt
permitted ^vbd+++xvbn+=permitted
herself ^ppl+pp3+++=herself
a ^at++++=a
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
might ^md+pos+++=might
almost ^rb+hdg+++=almost
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
described ^vpsv++agls+xvbnx+=described
as ^ql++++=as
a ^at++++=a
grin ^nn++++=grin.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
were ^vbd+bed+vrb++=were
no ^at++++=no
sheep ^nns++++=sheep
in ^in++++=in
the ^ati++++=the
park ^nn++++=park,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bachelor ^nn++++=bachelor,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
the ^ati++++=the
Prince ^np++++=Prince's
's ^$++++=EXTRAWORD
mother ^nn++++=mother
had ^vb+hv+aux++=had
once ^rb+tm+++=once
had ^vb+hv+vrb++=had
a ^at++++=a
dream ^vb++++=dream
that ^tht+vcmp+obj++=that
her ^pp3o+pp3+++=her
son ^nn++++=son
would ^md+prd+++=would
either ^dtx++++=either
be ^vb+be+aux++=be
killed ^vpsv++by+xvbnx+=killed
by ^in++++=by
a ^at++++=a
sheep ^nn++++=sheep
or ^cc+cls+++=or
else ^rb+cnj+++=else
by ^in++++=by
a ^at++++=a
clock ^nn++++=clock
falling ^vwbg+++xvbg+=falling
on ^rp++++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
For ^in++++=For
that ^dt+dem+++=that
reason ^nn++++=reason
the ^ati++++=the
Prince ^nn++++=Prince
never ^rb++++=never
kept ^vbd+++xvbn+=kept
a ^at++++=a
sheep ^nn++++=sheep
in ^in++++=in
his ^pp$+pp3+++=his
park ^nn++++=park
or ^cc++++=or
a ^at++++=a
clock ^nn++++=clock
in ^in++++=in
his ^pp$+pp3+++=his
palace ^nn++++=palace."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
aunt ^npt++++=aunt
suppressed ^vbd+++xvbn+=suppressed
a ^at++++=a
gasp ^nn++++=gasp
of ^in++++=of
admiration ^nn+nom+++=admiration.
. ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
the ^ati++++=the
Prince ^npt++++=Prince
killed ^vwbn+++xvbn+=killed
by ^in++++=by
a ^at++++=a
sheep ^nn++++=sheep
or ^cc++++=or
by ^in++++=by
a ^at++++=a
clock ^nn++++=clock?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Cyril ^np++++=Cyril.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
still ^rb+atrb+++=still
alive ^jj+pred+++=alive,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
whether ^cs+who+++=whether
the ^ati++++=the
dream ^nn++++=dream
will ^md+prd+++=will
come ^vb++++=come
true ^jj++++=true,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bachelor ^nn++++=bachelor
unconcernedly ^jj++++=unconcernedly;
; ^zz++++=EXTRAWORD
" ^zz++++="anyway,
anyway ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
sheep ^nns++++=sheep
in ^in++++=in
the ^ati++++=the
park ^nn++++=park,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
lots ^nns++++=lots
of ^in++++=of
little ^jj+atrb+++=little
pigs ^nns++++=pigs
running ^vwbg+++xvbg+=running
all ^abn++++=all
over ^in++++=over
the ^ati++++=the
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
colour ^nn++++=colour
were ^vbd+bed+vrb++=were
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Black
black ^jj++++=EXTRAWORD
with ^in++++=with
white ^jj+atrb+++=white
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
white ^jj++++=white
with ^in++++=with
black ^nn++++=black
spots ^vbz++++=spots,
, ^zz++++=EXTRAWORD
black ^jj++++=black
all ^abn++++=all
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
grey ^np++++=grey
with ^in++++=with
white ^jj+atrb+++=white
patches ^nns++++=patches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
were ^vbd+bed+vrb++=were
white ^jj+pred+++=white
all ^abn++++=all
over ^in+strn+++=over."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
storyteller ^nn++++=storyteller
paused ^vbd+++xvbn+=paused
to ^to++++=to
let ^vbi++++=let
a ^at++++=a
full ^jj+atrb+++=full
idea ^nn++++=idea
of ^in++++=of
the ^ati++++=the
park ^npl++++=park's
's ^$++++=EXTRAWORD
treasures ^nns++++=treasures
sink ^nn++++=sink
into ^in++++=into
the ^ati++++=the
children ^nns++++=children's
's ^$++++=EXTRAWORD
imaginations ^nns+nom+++=imaginations;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
resumed ^vbd+++xvbnx+=resumed:
: ^zz++++=EXTRAWORD
" ^zz++++="Bertha
bertha ^nn+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
rather ^rb++++=rather
sorry ^jj++++=sorry
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
that ^tht+vcmp+++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
flowers ^nns+nom+++=flowers
in ^in++++=in
the ^ati++++=the
park ^nn++++=park.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
promised ^vprf++tht0+xvbnx+=promised
her ^pp$+pp3+++=her
aunts ^nns++++=aunts,
, ^zz++++=EXTRAWORD
with ^in++++=with
tears ^nns++++=tears
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
would ^md+prd+++=would
not ^xnot++not++=not
pick ^vb++++=pick
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
kind ^nn++++=kind
Prince ^np++++=Prince's
's ^$++++=EXTRAWORD
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
meant ^vprf+++xvbnx+=meant
to ^to+vcmp+++=to
keep ^vbi++++=keep
her ^pp$+pp3+++=her
promise ^nn++++=promise,
, ^zz++++=EXTRAWORD
so ^rb++++=so
of ^in+emph+++=of
course ^nn+emph"+++=course
it ^pp3+it+++=it
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
feel ^vb+vprv+++=feel
silly ^jj++++=silly
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
that ^tht+vcmp+++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
flowers ^nns+nom+++=flowers
to ^to++++=to
pick ^vbi++++=pick."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
there ^rn+pl+++=there
any ^dti++++=any
flowers ^nns+nom+++=flowers?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
the ^ati++++=the
pigs ^nns++++=pigs
had ^vbd+hvd+aux++=had
eaten ^vprf+++xvbnx+=eaten
them ^pp3o+pp3+++=them
all ^rb+cnj+++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bachelor ^nn++++=bachelor
promptly ^rb++++=promptly.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
gardeners ^nns+nom+++=gardeners
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
the ^ati++++=the
Prince ^npt++++=Prince
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
pigs ^nns++++=pigs
and ^cc++++=and
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
decided ^vbd+vprv++xvbnx+=decided
to ^to+vcmp+++=to
have ^vbi++vrb++=have
pigs ^nns++++=pigs
and ^cc++++=and
no ^at++++=no
flowers ^nns+nom+++=flowers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
murmur ^nn++++=murmur
of ^in++++=of
approval ^nn+nom+++=approval
at ^in++++=at
the ^ati++++=the
excellence ^nn+nom+++=excellence
of ^in++++=of
the ^ati++++=the
Prince ^np++++=Prince's
's ^$++++=EXTRAWORD
decision ^nn++++=decision;
; ^zz++++=EXTRAWORD
so ^ql++++=so
many ^ap++++=many
people ^nns++++=people
would ^md+prd+++=would
have ^vb+hv+aux++=have
decided ^vprf+++xvbnx+=decided
the ^ati++++=the
other ^ap++++=other
way ^nn++++=way.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
were ^vbd+bed+vrb++=were
lots ^nns++++=lots
of ^in++++=of
other ^ap++++=other
delightful ^jj+atrb+++=delightful
things ^nns++++=things
in ^in++++=in
the ^ati++++=the
park ^nn++++=park.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
ponds ^nns++++=ponds
with ^in++++=with
gold ^nn++++=gold
and ^cc++++=and
blue ^nn++++=blue
and ^cc++++=and
green ^nn++++=green
fish ^nns++++=fish
in ^in++++=in
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trees ^nns++++=trees
with ^in++++=with
beautiful ^jj+atrb+++=beautiful
parrots ^nns++++=parrots
that ^tht+rel+subj++=that
said ^vprf+++xvbn+=said
clever ^jj+atrb+++=clever
things ^nns++++=things
at ^in++++=at
a ^at++++=a
moment ^nn++++=moment's
's ^$++++=EXTRAWORD
notice ^nn++++=notice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
humming ^jj+atrb++xvbg+=humming
birds ^nns++++=birds
that ^tht+rel+subj++=that
hummed ^vbd+++xvbn+=hummed
all ^rb++++=all
the ^ati++++=the
popular ^jj+atrb+++=popular
tunes ^nns++++=tunes
of ^in++++=of
the ^ati++++=the
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Bertha ^np+++??+=Bertha
walked ^vbd+++xvbn+=walked
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
and ^cc++++=and
enjoyed ^vbd+++xvbn+=enjoyed
herself ^ppl+pp3+++=herself
immensely ^rb+cnj+++=immensely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thought ^vpsv++agls+xvbn+=thought
to ^to+vcmp+++=to
herself ^ppl+pp3+++=herself:
: ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
so ^rb++++=so
extraordinarily ^rb++++=extraordinarily
good ^jj++++=good
I ^pp1a+pp1+++=I
should ^md+nec+++=should
not ^xnot++not++=not
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
come ^vb++++=come
into ^in+ppvb+++=into
this ^dt+dem+++=this
beautiful ^jj+atrb+++=beautiful
park ^nn++++=park
and ^cc++++=and
enjoy ^vb++++=enjoy
all ^abn++++=all
that ^dt+dem+++=that
there ^ex+pex+++=there
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen
in ^in++++=in
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
her ^pp$+pp3+++=her
three ^cd++++=three
medals ^nns++++=medals
clinked ^vbd+++xvbn+=clinked
against ^in++++=against
one ^cd1++++=one
another ^dt++++=another
as ^ql++++=as
she ^pp3a+pp3+++=she
walked ^vbd+++xvbnx+=walked
and ^cc+phrs+++=and
helped ^vbd+++xvbn+=helped
to ^to+vcmp+++=to
remind ^vbi++++=remind
her ^pp$+pp3+++=her
how ^wrb+who+++=how
very ^ql+amp+++=very
good ^jj++++=good
she ^pp3a+pp3+++=she
really ^rb+emph+++=really
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
then ^rn+tm+++=then
an ^at++++=an
enormous ^jj+atrb+++=enormous
wolf ^nn++++=wolf
came ^vbd+++xvbn+=came
prowling ^jj++++=prowling
into ^in++++=into
the ^ati++++=the
park ^nn++++=park
to ^to++++=to
see ^vbi+vprv+++=see
if ^cs+cnd+++=if
it ^pp3+it+++=it
could ^md+pos+++=could
catch ^vb++++=catch
a ^at++++=a
fat ^nn++++=fat
little ^ap++++=little
pig ^nn++++=pig
for ^in++++=for
its ^pp$+it+++=its
supper ^nn++++=supper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
colour ^nn++++=colour
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
children ^nns++++=children,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
an ^at++++=an
immediate ^jj++++=immediate
quickening ^jj++++=quickening
of ^in++++=of
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
" ^zz++++="Mud-colour
mud ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
colour ^nn++++=EXTRAWORD
all ^abn++++=all
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
black ^jj+atrb+++=black
tongue ^nn++++=tongue
and ^cc++++=and
pale ^nn++++=pale
grey ^np++++=grey
eyes ^nns++++=eyes
that ^tht+rel+subj++=that
gleamed ^vbd+++xvbn+=gleamed
with ^in++++=with
unspeakable ^jj+atrb+++=unspeakable
ferocity ^nn+nom+++=ferocity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
thing ^nn++++=thing
that ^tht+rel+obj++=that
it ^pp3+it+++=it
saw ^vbd+vprv++xvbn+=saw
in ^in++++=in
the ^ati++++=the
park ^nn++++=park
was ^vbd+bedz+vrb++=was
Bertha ^np+++??+=Bertha;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
pinafore ^nn+++??+=pinafore
was ^vbd+bedz+vrb++=was
so ^ql++++=so
spotlessly ^rb++++=spotlessly
white ^jj++++=white
and ^cc+phrs+++=and
clean ^jj++++=clean
that ^dt+dem+++=that
it ^pp3+it+++=it
could ^md+pos+++=could
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
from ^in++++=from
a ^at++++=a
great ^jj+atrb+++=great
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Bertha ^np+++??+=Bertha
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
wolf ^nn++++=wolf
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
stealing ^nvbg+++xvbg+=stealing
towards ^in++++=towards
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
to ^to++++=to
wish ^vbi+vprv+++=wish
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+aux+xvbnx+=been
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
come ^vb++++=come
into ^in+ppvb+++=into
the ^ati++++=the
park ^nn++++=park.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ran ^vbd+++xvbnx+=ran
as ^ql++++=as
hard ^jj++++=hard
as ^ql++++=as
she ^pp3a+pp3+++=she
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wolf ^nn++++=wolf
came ^vbd+++xvbn+=came
after ^in++++=after
her ^pp$+pp3+++=her
with ^in++++=with
huge ^jj+atrb+++=huge
leaps ^nns++++=leaps
and ^cc++++=and
bounds ^nns++++=bounds.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
managed ^vbd+++xvbnx+=managed
to ^to+vcmp+++=to
reach ^vbi++++=reach
a ^at++++=a
shrubbery ^nn+nom+++=shrubbery
of ^in++++=of
myrtle ^nn+++??+=myrtle
bushes ^nns++++=bushes
and ^cc++++=and
she ^pp3a+pp3+++=she
hid ^vbd+++xvbnx+=hid
herself ^ppl+pp3+++=herself
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
thickest ^rbt++++=thickest
of ^in++++=of
the ^ati++++=the
bushes ^nns++++=bushes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wolf ^nn++++=wolf
came ^vbd+++xvbn+=came
sniffing ^vbg+++xvbg+=sniffing
among ^in++++=among
the ^ati++++=the
branches ^nns++++=branches,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
black ^jj+atrb+++=black
tongue ^nn++++=tongue
lolling ^vwbg+++xvbg+=lolling
out ^rp+pl+++=out
of ^in++++=of
its ^pp$+it+++=its
mouth ^nn++++=mouth
and ^cc++++=and
its ^pp$+it+++=its
pale ^nn++++=pale
grey ^np++++=grey
eyes ^nns++++=eyes
glaring ^jj++++=glaring
with ^in++++=with
