At ^rb++++=At
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
pulseless ^jj+atrb+++=pulseless
wrist ^nn++++=wrist,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shook ^vbd+++xvbnx+=shook
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
inwardly ^rb++++=inwardly
thought ^vbd+++xvbn+=thought:
: ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
the ^ati++++=the
plague ^nn++++=plague
is ^vbz+bez+vrb++=is
the ^ati++++=the
woman ^nn++++=woman
crying ^vwbg+++xvbg+=crying
for ^in+strn+++=for?
? ^zz++++=EXTRAWORD
Could ^md+pos+++=Could
she ^pp3a+pp3+++=she
have ^vb+hv+aux++=have
desired ^vprf+++xvbnx+=desired
a ^at++++=a
greater ^jjr+atrb+++=greater
blessing ^nn++++=blessing
for ^in++++=for
her ^pp$+pp3+++=her
children ^nns++++=children
and ^cc++++=and
herself ^ppl+pp3+++=herself
than ^in++++=than
the ^ati++++=the
very ^ap+amp+++=very
thing ^nn++++=thing
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
happened ^vprf+++xvbnx+=happened?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tom ^np++++=Tom,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
seemed ^j+++xvbn+=seemed
quite ^rb++++=quite
gone ^vprf+++xvbn+=gone.
. ^zz++++=EXTRAWORD
At ^in++++=At
his ^pp$+pp3+++=his
lips ^nns++++=lips
no ^at++++=no
breath ^nn++++=breath
was ^vbd+bedz+vrb++=was
perceptible ^jj+pred+++=perceptible.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
could ^md+pos+++=could
discover ^nn+nom+++=discover
no ^at++++=no
pulse ^nn++++=pulse.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hands ^nns++++=hands
and ^cc++++=and
feet ^nns++++=feet
were ^vbd+bed+vrb++=were
cold ^jj+pred+++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
chill ^nn++++=chill
was ^vbd+bedz+aux++=was
stealing ^nvbg+++xvbg+=stealing
up ^rp++++=up
into ^in++++=into
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
stay ^nn++++=stay
of ^in++++=of
twenty ^cd++++=twenty
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
buttoned ^vprf+++xvbnx+=buttoned
up ^rp++++=up
his ^pp$+pp3+++=his
great ^jj++++=great-coat
- ^zz++++=EXTRAWORD
coat ^nn++++=EXTRAWORD
again ^rb+tm+++=again
and ^cc++++=and
pulled ^vbd+++xvbn+=pulled
down ^rb+phrv+++=down
his ^pp$+pp3+++=his
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
told ^vbd+vpub++xvbn+=told
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Chuff ^np++++=Chuff
that ^tht+rel+obj++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
use ^nn++++=use
in ^in++++=in
his ^pp$+pp3+++=his
remaining ^jj+++xvbg+=remaining
any ^dti++++=any
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
a ^at++++=a
sudden ^jj++++=sudden,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
rill ^nn+++??+=rill
of ^in++++=of
blood ^nn++++=blood
began ^vbd+++xvbn+=began
to ^to++++=to
trickle ^vbi++++=trickle
from ^in++++=from
the ^ati++++=the
lancet ^nn++++=lancet-cut
- ^zz++++=EXTRAWORD
cut ^vb+++xvbn+=EXTRAWORD
in ^in++++=in
Tom ^np++++=Tom
Chuffs ^np+++??+=Chuffs
temple ^nn++++=temple.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
very ^ql+amp+++=very
odd ^jj++++=odd,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
doctor ^nn++++=doctor.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
wait ^vb++++=wait
a ^rb++++=a
little ^rb"++++=little."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
describe ^vb++++=describe
now ^rn+tm+++=now
the ^ati++++=the
sensations ^nns+nom+++=sensations
which ^whp+rel+obj++=which
Tom ^np++++=Tom
Chuff ^np+++??+=Chuff
had ^vbd+hvd+aux++=had
experienced ^vprf+++xvbnx+=experienced.
. ^zz++++=EXTRAWORD
With ^in++++=With
his ^pp$+pp3+++=his
elbows ^nns++++=elbows
on ^in++++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
chin ^nn++++=chin
upon ^in++++=upon
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
staring ^vbg+++xvbgx+=staring
into ^in++++=into
the ^ati++++=the
embers ^nns++++=embers,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
gin ^nn++++=gin
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
suddenly ^rb++++=suddenly
a ^at++++=a
swimming ^xvbg+++xvbg+=swimming
came ^vbd+++xvbn+=came
in ^in++++=in
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
lost ^vbd+++xvbnx+=lost
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
sound ^nn++++=sound
like ^in++++=like
one ^cd1++++=one
stroke ^nn++++=stroke
of ^in++++=of
a ^at++++=a
loud ^jj+atrb+++=loud
church ^npl++++=church
bell ^nn++++=bell
smote ^vbd+++xvbn+=smote
his ^pp$+pp3+++=his
brain ^nn++++=brain.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
confused ^jj+atrb++xvbn+=confused
humming ^nvbg+++xvbg+=humming,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
leaden ^jj+atrb++xvbn+=leaden
weight ^nn++++=weight
of ^in++++=of
his ^pp$+pp3+++=his
head ^jjb++++=head
held ^vbd+vprv++xvbn+=held
him ^pp3o+pp3+++=him
backward ^jj++++=backward
as ^ql++++=as
he ^pp3a+pp3+++=he
sank ^vbd+++xvbnx+=sank
in ^in++++=in
his ^pp$+pp3+++=his
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
consciousness ^nns+nom+++=consciousness
quite ^rb++++=quite
forsook ^nn+++??+=forsook
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
to ^in++++=to
himself ^ppl+pp3+++=himself
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
chilled ^vbd+++xvbn+=chilled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
leaning ^vbg+++xvbgx+=leaning
against ^in++++=against
a ^at++++=a
huge ^jj+atrb+++=huge
leafless ^jj+atrb+++=leafless
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
The ^ati++++=The
night ^nn++++=night
was ^vbd+bedz+vrb++=was
moonless ^jj+pred+++=moonless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
up ^rp++++=up
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
stars ^nns++++=stars
so ^ql+emph+++=so
large ^jj++++=large
and ^cc+phrs+++=and
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
sky ^nn++++=sky
so ^ql++++=so
black ^np++++=black.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
blink ^vbi++++=blink
down ^rp++++=down
with ^in++++=with
longer ^rbr++++=longer
intervals ^nns+nom+++=intervals
of ^in++++=of
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fiercer ^jjr++++=fiercer
and ^cc++++=and
more ^rbr++++=more
dazzling ^jj+atrb++xvbg+=dazzling
emergence ^nn+nom+++=emergence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
something ^pn++++=something,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
vaguely ^rb++++=vaguely
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
character ^nn+nom+++=character
of ^in++++=of
silent ^jj+atrb+++=silent
menace ^nn++++=menace
and ^cc++++=and
fury ^nn++++=fury.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
confused ^jj+atrb++xvbn+=confused
recollection ^nn+nom+++=recollection
of ^in++++=of
having ^nn+nn+aux++=having
come ^vb++++=come
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
rather ^rb++++=rather
of ^in++++=of
having ^nn+nn+aux++=having
been ^vprf+ben+aux+xvbn+=been
carried ^vpsv++agls+xvbnx+=carried
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
on ^in++++=on
men ^nns++++=men's
's ^$++++=EXTRAWORD
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
rushing ^xvbg+++xvbg+=rushing
motion ^nn++++=motion.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
utterly ^rb+amp+++=utterly
indistinct ^jj+pred++??+=indistinct;
; ^zz++++=EXTRAWORD
the ^ati++++=the
imperfect ^jj+atrb+++=imperfect
recollection ^nn+nom+++=recollection
simply ^rb++++=simply
of ^in++++=of
a ^at++++=a
sensation ^nn+nom+++=sensation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
or ^cc+phrs+++=or
heard ^vbn+vprv++xvbn+=heard
nothing ^pn++++=nothing
on ^in++++=on
his ^pp$+pp3+++=his
way ^nn++++=way.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
round ^rb++++=round.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
sign ^nn++++=sign
of ^in++++=of
a ^at++++=a
living ^jj+atrb++xvbg+=living
creature ^nn++++=creature
near ^in+strn+++=near.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
with ^in++++=with
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
awe ^nn++++=awe
to ^to++++=to
recognise ^vbi+vprv+++=recognise
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tree ^nn++++=tree
against ^in++++=against
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
leaning ^vbg+++xvbgx+=leaning
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
noble ^jj+atrb+++=noble
old ^jj+atrb+++=old
beeches ^nns++++=beeches
that ^tht+rel+subj++=that
surround ^vb++++=surround
at ^rb++++=at
irregular ^nn++++=irregular
intervals ^nns+nom+++=intervals
the ^ati++++=the
churchyard ^nn++++=churchyard
of ^in++++=of
Shackleton ^np+++??+=Shackleton,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
spreads ^vbz++++=spreads
its ^pp$+it+++=its
green ^nn++++=green
and ^cc++++=and
wavy ^jj+atrb+++=wavy
lap ^nn++++=lap
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
Moor ^npl++++=Moor
of ^in++++=of
Catstean ^np+nom++??+=Catstean,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
opposite ^jj+atrb+++=opposite
side ^nn++++=side
of ^in++++=of
which ^whp+rel+pied++=which
stands ^vbz++++=stands
the ^ati++++=the
rude ^jj+atrb+++=rude
cottage ^nn+nom+++=cottage
in ^in++++=in
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
lost ^vprf+++xvbnx+=lost
consciousness ^nns+nom+++=consciousness.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
six ^cd++++=six
miles ^nns++++=miles
or ^cc++++=or
more ^rbr++++=more
across ^in+pl+++=across
the ^ati++++=the
moor ^npl++++=moor
to ^in++++=to
his ^pp$+pp3+++=his
habitation ^nn+nom+++=habitation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
black ^jj+atrb+++=black
expanse ^nn++++=expanse
lay ^vbd+++xvbn+=lay
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
disappearing ^vbg+seem++xvbg+=disappearing
dismally ^rb++++=dismally
in ^in++++=in
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
So ^ql++++=So
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
straight ^jj++++=straight
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
sky ^nn++++=sky
and ^cc++++=and
land ^nn++++=land
blended ^vbd+++xvbn+=blended
together ^nn+nom+++=together
in ^in++++=in
an ^at++++=an
undistinguishable ^jj++++=undistinguishable
and ^cc+phrs+++=and
awful ^jj++++=awful
blank ^jj++++=blank.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
a ^at++++=a
silence ^nn+nom+++=silence
quite ^rb++++=quite
unnatural ^jj++++=unnatural
over ^in++++=over
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
The ^ati++++=The
distant ^jj+atrb+++=distant
murmur ^nn++++=murmur
of ^in++++=of
the ^ati++++=the
brook ^nn++++=brook,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
so ^ql++++=so
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead;
; ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
whisper ^nn++++=whisper
in ^in++++=in
the ^ati++++=the
leaves ^nns++++=leaves
about ^rb++++=about
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air,
, ^zz++++=EXTRAWORD
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything
about ^in++++=about
and ^cc++++=and
above ^jjb++++=above
was ^vbd+bedz+vrb++=was
indescribably ^rb++++=indescribably
still ^rb++++=still;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
experienced ^vbd+++xvbnx+=experienced
that ^dt+dem+++=that
quaking ^jj++++=quaking
of ^in++++=of
the ^ati++++=the
heart ^nn++++=heart
that ^tht+rel+subj++=that
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
portend ^vbi+++??+=portend
the ^ati++++=the
approach ^nn++++=approach
of ^in++++=of
something ^pn++++=something
awful ^jj++++=awful.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
have ^vb+hv+aux++=have
set ^vprf+++xvbnx+=set
out ^rb+phrv+++=out
upon ^in++++=upon
his ^pp$+pp3+++=his
return ^vb++++=return
across ^in+pl+++=across
the ^ati++++=the
moor ^npl++++=moor,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
an ^at++++=an
undefined ^jj+atrb+++=undefined
presentiment ^nn+nom+++=presentiment
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
waylaid ^vwbn+++xvbn+=waylaid
by ^in++++=by
something ^pn++++=something
he ^pp3a+pp3+++=he
dared ^vbd+++??+=dared
not ^xnot++not++=not
pass ^vb++++=pass.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
grey ^np++++=grey
church ^npl++++=church
and ^cc++++=and
tower ^nn++++=tower
of ^in++++=of
Shackleton ^np+++??+=Shackleton
stood ^vbd+++xvbn+=stood
like ^in++++=like
a ^at++++=a
shadow ^nn++++=shadow
in ^in++++=in
the ^ati++++=the
rear ^nn++++=rear.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eye ^nn++++=eye
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
accustomed ^vbd+++xvbn+=accustomed
to ^in++++=to
the ^ati++++=the
obscurity ^nn+nom+++=obscurity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
could ^md+pos+++=could
just ^rb+emph+splt++=just
trace ^vb++++=trace
its ^pp$+it+++=its
outline ^nn++++=outline.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
no ^at++++=no
comforting ^jj+atrb+++=comforting
associations ^nns+nom+++=associations
in ^in++++=in
his ^pp$+pp3+++=his
mind ^vb+++??+=mind
connected ^vbd+++xvbn+=connected
with ^in++++=with
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
but ^cc++++=but
menace ^nn++++=menace
and ^cc++++=and
misgiving ^nn++++=misgiving.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
early ^jj+atrb+++=early
training ^nn++++=training
in ^in++++=in
his ^pp$+pp3+++=his
lawless ^jj+atrb+++=lawless
calling ^nvbg+++xvbg+=calling
was ^vbd+bedz+aux++=was
connected ^vpsv++agls+xvbnx+=connected
with ^in++++=with
this ^dt+dem+++=this
very ^ap+amp+++=very
spot ^nn++++=spot.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
his ^pp$+pp3+++=his
father ^npt++++=father
used ^md"++pmd"++=used
to ^to++++=to
meet ^vb++++=meet
two ^cd++++=two
other ^ap++++=other
poachers ^nns+nom+++=poachers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bring ^vb++++=bring
his ^pp$+pp3+++=his
son ^nn++++=son,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
but ^cc++++=but
a ^at++++=a
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
the ^ati++++=the
church ^nn++++=church
porch ^nn++++=porch,
, ^zz++++=EXTRAWORD
towards ^in++++=towards
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
used ^md"++pmd"++=used
to ^to++++=to
divide ^vb++++=divide
the ^ati++++=the
game ^nn++++=game
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
take ^vb++++=take
account ^nn++++=account
of ^in++++=of
the ^ati++++=the
sales ^nns++++=sales
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
on ^in++++=on
the ^ati++++=the
previous ^jj+atrb+++=previous
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
make ^vb++++=make
partition ^nn+nom+++=partition
of ^in++++=of
the ^ati++++=the
money ^nn++++=money,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drink ^vb++++=drink
their ^pp$+pp3+++=their
gin ^nn++++=gin.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
his ^pp$+pp3+++=his
early ^jj+atrb+++=early
lessons ^nns++++=lessons
in ^in++++=in
drinking ^xvbg+++xvbg+=drinking,
, ^zz++++=EXTRAWORD
cursing ^vbg+++xvbg+=cursing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lawlessness ^nns+nom+++=lawlessness.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
father ^nn++++=father's
's ^$++++=EXTRAWORD
grave ^nn++++=grave
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
eight ^cd++++=eight
steps ^nns++++=steps
from ^in++++=from
the ^ati++++=the
spot ^nn++++=spot
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
present ^vb++++=present
state ^nn++++=state
of ^in++++=of
awful ^jj+atrb+++=awful
dejection ^nn+nom+++=dejection,
, ^zz++++=EXTRAWORD
no ^at++++=no
scene ^nn++++=scene
on ^in++++=on
earth ^nn++++=earth
could ^md+pos+++=could
have ^vb+hv+vrb++=have
so ^ql+emph+++=so
helped ^vb+++xvbn+=helped
to ^to+vcmp+++=to
heighten ^vbi++++=heighten
his ^pp$+pp3+++=his
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
object ^nn++++=object
close ^jj++++=close
by ^in++++=by
which ^whp+rel+pied++=which
added ^vbd+vpub++xvbn+=added
to ^in++++=to
his ^pp$+pp3+++=his
gloom ^nn++++=gloom.
. ^zz++++=EXTRAWORD
About ^in++++=About
a ^at++++=a
yard ^nn++++=yard
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
in ^in++++=in
rear ^nn++++=rear
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
behind ^in+pl+++=behind
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
extending ^jj+++xvbg+=extending
to ^in++++=to
his ^pp$+pp3+++=his
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
an ^at++++=an
open ^jj++++=open
grave ^jj++++=grave,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mould ^nn++++=mould
and ^cc++++=and
rubbish ^nn++++=rubbish
piled ^vbd+++xvbn+=piled
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
this ^dt+dem+++=this
grave ^jj++++=grave
stood ^vbd+++xvbn+=stood
the ^ati++++=the
beech ^nn++++=beech-tree;
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
its ^pp$+it+++=its
columnar ^nn+++??+=columnar
stem ^nn++++=stem
rose ^vbd+++xvbn+=rose
like ^in++++=like
a ^at++++=a
huge ^jj+atrb+++=huge
monumental ^jj+atrb+++=monumental
pillar ^nn++++=pillar.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
every ^at++++=every
line ^nn++++=line
and ^cc++++=and
crease ^nn++++=crease
on ^in++++=on
its ^pp$+it+++=its
smooth ^jj+atrb+++=smooth
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
The ^ati++++=The
initial ^jj+atrb+++=initial
letters ^nns+nom+++=letters
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
name ^nn++++=name,
, ^zz++++=EXTRAWORD
cut ^j+++xvbn+=cut
in ^in++++=in
its ^pp$+it+++=its
bark ^nn++++=bark
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
spread ^vprf+++xvbnx+=spread
out ^rp+pl+++=out
and ^cc++++=and
wrinkled ^vwbn+++xvbn+=wrinkled
like ^in++++=like
the ^ati++++=the
grotesque ^jj+atrb+++=grotesque
capitals ^nns+nom+++=capitals
of ^in++++=of
a ^at++++=a
fanciful ^jj++++=fanciful
engraver ^jjr++++=engraver,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
with ^in++++=with
a ^at++++=a
sinister ^jj+atrb+++=sinister
significance ^nn+nom+++=significance
overlooked ^vbd+vprv++xvbn+=overlooked
the ^ati++++=the
open ^jj++++=open
grave ^jj++++=grave,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
answering ^vbg+++xvbg+=answering
his ^pp$+pp3+++=his
mental ^jj+atrb+++=mental
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
for ^in++++=for
is ^vbz+bez+vrb++=is
t ^zz++++=t'
' ^zz++++=EXTRAWORD
grave ^jj++++=grave
cut ^vwbn+++xvbn+=cut?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
still ^jj+pred+++=still
a ^rb++++=a
little ^rb"++++=little
stunned ^xvbn+++xvbn+=stunned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
faint ^jj+atrb+++=faint
tremor ^nn++++=tremor
in ^in++++=in
his ^pp$+pp3+++=his
joints ^nns++++=joints
that ^tht+rel+++=that
disinclined ^jj+++xvbn+=disinclined
him ^pp3o+pp3+++=him
to ^to++++=to
exert ^vbi++++=exert
himself ^ppl+pp3+++=himself;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
further ^jjb++++=further,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
vague ^jj+atrb+++=vague
apprehension ^nn++++=apprehension
that ^tht+rel+subj++=that
take ^vb++++=take
what ^wdt+who+++=what
direction ^nn+nom+++=direction
he ^pp3a+pp3+++=he
might ^md+pos+++=might,
