At ^rb++++=At
or ^cc++++=or
you ^pp2+pp2+++=you
may ^md+pos+++=may
break ^vb++++=break
my ^pp$+pp1+++=my
shell ^nn++++=shell.
. ^zz++++=EXTRAWORD
Now, ^np+++??+=Now,--one,--two,--three!"
-- ^--+clp+++=EXTRAWORD
one, ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
two, ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
three ^cd++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
held ^vbd+vprv++xvbnx+=held
each ^ppls++++=each
other's ^ppls++++=other's
hand ^nn++++=hand
and ^cc++++=and
jumped ^vbd+++xvbn+=jumped,
, ^zz++++=EXTRAWORD
alighting ^vbg+++xvbg+=alighting
safely ^rb++++=safely
in ^in++++=in
the ^ati++++=the
roadway ^nn++++=roadway.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv+tht0+xvbg+=fearing
their ^pp$+pp3+++=their
mothers ^nns+nom+++=mothers
would ^md+prd+++=would
see ^vb+vprv+++=see
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
Humpty ^np+++??+=Humpty
ran ^vbd+++xvbn+=ran
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
go ^vb++++=go
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
and ^cc++++=and
Coutchie ^np+++??+=Coutchie
were ^vbd+bed+aux++=were
concealed ^vpsv++agls+xvbnx+=concealed
beneath ^in+pl+++=beneath
a ^at++++=a
rosebush ^nn+++??+=rosebush
in ^in++++=in
the ^ati++++=the
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0='m
afraid ^jj+pred+++=afraid
we ^pp1a+pp1+++=we
're ^vb+ber+vrb++0='re
bad ^jj+atrb+++=bad
eggs ^nns++++=eggs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
gasped ^vbd+++xvbn+=gasped
Coutchie ^np+++??+=Coutchie,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
somewhat ^rb+down+++=somewhat
out ^rp+pl+++=out
of ^in++++=of
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
at ^rb++++=at
all ^abn++++=all,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Humpty ^np+++??+=Humpty;
; ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
were ^vbd+bed+aux++=were
laid ^vpsv++agls+xvbnx+=laid
only ^rb+down+++=only
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
quite ^rb++++=quite
fresh ^jj+pred+++=fresh.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
in ^in++++=in
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
start ^vb++++=start
out ^rp+pl+++=out
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
adventure ^nn++++=adventure.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+vrb++=is
a ^at++++=a
roadway ^nn++++=roadway
beside ^in+pl+++=beside
us ^pp1o+pp1+++=us
which ^whp+who+++=which
will ^md+prd+++=will
lead ^vb++++=lead
us ^pp1o+pp1+++=us
somewhere ^rb++++=somewhere
or ^cc++++=or
other ^ap++++=other;
; ^zz++++=EXTRAWORD
so ^ql++++=so
come ^vb++++=come
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
Coutchie ^np+++??+=Coutchie-Coulou,
- ^zz++++=EXTRAWORD
coulou ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
do ^vb+do+aux++=do
not ^xnot++not++=not
be ^vb+be+vrb++=be
afraid ^jj+pred+++=afraid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
brown ^jj+atrb+++=brown
egg ^nn++++=egg
meekly ^rb++++=meekly
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
her ^pp$+pp3+++=her
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
together ^nn+nom+++=together
they ^pp3a+pp3+++=they
trotted ^vbd+++xvbnx+=trotted
along ^in++++=along
the ^ati++++=the
roadway ^nn++++=roadway
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
high ^jj+atrb+++=high
stone ^nn++++=stone
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
sharp ^jj+atrb+++=sharp
spikes ^nns+++??+=spikes
upon ^in++++=upon
its ^pp$+it+++=its
top ^jjb++++=top.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
extend ^vbi++++=extend
for ^in++++=for
a ^at++++=a
great ^jj+atrb+++=great
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
eggs ^nns++++=eggs
stopped ^vbd+++xvbn+=stopped
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
curiously ^rb++++=curiously.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
'd ^md+prd+vrb++0='d
like ^vb++++=like
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
behind ^in+pl+++=behind
that ^dt+dem+++=that
wall ^nn++++=wall,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Humpty ^np+++??+=Humpty,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
n't ^xnot++not++0=n't
think ^vb+vprv+tht0++=think
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
climb ^vb++++=climb
over ^in++++=over
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
brown ^jj+atrb+++=brown
egg ^nn++++=egg,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
just ^rb+emph+++=just
before ^cs+sub+++=before
us ^pp1o+pp1+++=us
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
a ^rb++++=a
little ^rb"++++=little
hole ^nn++++=hole
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
ground ^nn++++=ground;
; ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
we ^pp1a+pp1+++=we
can ^md+pos+++=can
crawl ^vb++++=crawl
through ^in++++=through
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ran ^vbd+++xvbnx+=ran
to ^in+ppvb+++=to
the ^ati++++=the
hole ^nn++++=hole
and ^cc++++=and
found ^vbd+vprv+tht0+xvbn+=found
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
large ^jj+pred+++=large
enough ^qlp++++=enough
to ^to++++=to
admit ^vbi+vpub+++=admit
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
So ^ql++++=So
they ^pp3a+pp3+++=they
squeezed ^vbd+++xvbnx+=squeezed
through ^in++++=through
very ^ql+amp+++=very
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
in ^in++++=in
order ^to++++=order
not ^xnot++not++=not
to ^to++++=to
break ^vbi++++=break
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
soon ^rb+tm+++=soon
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
now ^rn+tm+++=now
in ^in++++=in
a ^at++++=a
most ^ql+emph+++=most
beautiful ^jj+atrb+++=beautiful
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
with ^in++++=with
trees ^nns++++=trees
and ^cc++++=and
bright ^jj++++=bright-hued
- ^zz++++=EXTRAWORD
hued ^jj+atrb++xvbn+=EXTRAWORD
flowers ^nns+nom+++=flowers
in ^in++++=in
abundance ^nn+nom+++=abundance
and ^cc++++=and
pretty ^jj+atrb+++=pretty
fountains ^nns++++=fountains
that ^tht+rel+subj++=that
shot ^vbd+++xvbn+=shot
their ^pp$+pp3+++=their
merry ^jj+atrb+++=merry
sprays ^nns++++=sprays
far ^rb+pl+++=far
into ^in++++=into
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
garden ^nn++++=garden
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
palace ^nn++++=palace,
, ^zz++++=EXTRAWORD
with ^in++++=with
bright ^jj+atrb+++=bright
golden ^jj+atrb+++=golden
turrets ^nns++++=turrets
and ^cc++++=and
domes ^nns+++??+=domes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
many ^ap++++=many
windows ^nns++++=windows
that ^tht+rel+subj++=that
glistened ^vbd+++xvbn+=glistened
in ^in++++=in
the ^ati++++=the
sunshine ^nn++++=sunshine
like ^in++++=like
the ^ati++++=the
sparkle ^nn++++=sparkle
of ^in++++=of
diamonds ^nns++++=diamonds.
. ^zz++++=EXTRAWORD
Richly ^rb++++=Richly
dressed ^xvbn+++xvbn+=dressed
courtiers ^nns+nom+++=courtiers
and ^cc++++=and
charming ^jj+atrb++xvbg+=charming
ladies ^nns++++=ladies
strolled ^vbd+++xvbn+=strolled
through ^in++++=through
the ^ati++++=the
walks ^nns++++=walks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
before ^cs+sub+++=before
the ^ati++++=the
palace ^nn++++=palace
door ^nn++++=door
were ^vbd+bed+vrb++=were
a ^at++++=a
dozen ^cd++++=dozen
prancing ^jj+atrb+++=prancing
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
gaily ^rb++++=gaily
caparisoned ^jj+++xvbn+=caparisoned,
, ^zz++++=EXTRAWORD
awaiting ^vbg+++xvbg+=awaiting
their ^pp$+pp3+++=their
riders ^nns++++=riders.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
scene ^nn++++=scene
brilliant ^jj++++=brilliant
enough ^qlp++++=enough
to ^to++++=to
fascinate ^nn+nom+++=fascinate
anyone ^pn++++=anyone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
two ^cd++++=two
eggs ^nns++++=eggs
stood ^vbd+++xvbn+=stood
spellbound ^jj++++=spellbound
while ^cs+sub+++=while
their ^pp$+pp3+++=their
eyes ^nns++++=eyes
feasted ^vbd+++xvbn+=feasted
upon ^in++++=upon
the ^ati++++=the
unusual ^jj+atrb+++=unusual
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
" ^zz++++="See!"
see ^vb+vprv+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
Coutchie ^np+++??+=Coutchie-Coulou,
- ^zz++++=EXTRAWORD
coulou ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
some ^dti++++=some
birds ^nns++++=birds
swimming ^vwbg+++xvbg+=swimming
in ^in++++=in
the ^ati++++=the
water ^nn++++=water
yonder ^jjb++++=yonder.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
go ^vb++++=go
and ^cc+phrs+++=and
look ^vb++++=look
at ^rb++++=at
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
we ^pp1a+pp1+++=we
also ^rb++++=also
may ^md+pos+++=may
be ^vb+be+vrb++=be
birds ^nns++++=birds
someday ^rb++++=someday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="True,"
true ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Humpty ^np+++??+=Humpty,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
just ^rb+emph+++=just
as ^in++++=as
likely ^jj++++=likely
to ^to+jcmp+++=to
be ^vbi++vrb++=be
omelets ^nns+nom+++=omelets
or ^cc++++=or
angel ^nn++++=angel's-food.
's-food. ^nn+++??+=EXTRAWORD
Still ^rb+cnj+++=Still,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=will
have ^vb+hv+aux++=have
a ^at++++=a
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
birds ^nns++++=birds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
they ^pp3a+pp3+++=they
started ^vbd+++xvbnx+=started
to ^to++++=to
cross ^vbi++++=cross
the ^ati++++=the
drive ^nn++++=drive
on ^in++++=on
their ^pp$+pp3+++=their
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
pond ^nn++++=pond,
, ^zz++++=EXTRAWORD
never ^rb++++=never
noticing ^vbg+++xvbg+=noticing
that ^tht+vcmp+++=that
the ^ati++++=the
King ^nn++++=King
and ^cc++++=and
his ^pp$+pp3+++=his
courtiers ^nns+nom+++=courtiers
had ^vbd+hvd+aux++=had
issued ^vprf+++xvbnx+=issued
from ^in++++=from
the ^ati++++=the
palace ^nn++++=palace
and ^cc++++=and
were ^vbd+bed+aux++=were
now ^rn+tm+splt++=now
coming ^vbg+++xvbgx+=coming
down ^rp++++=down
the ^ati++++=the
drive ^nn++++=drive
riding ^vwbg+++xvbg+=riding
upon ^in++++=upon
their ^pp$+pp3+++=their
prancing ^jj+atrb+++=prancing
steeds ^nns++++=steeds.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
as ^in++++=as
the ^ati++++=the
eggs ^nns++++=eggs
were ^vbd+bed+vrb++=were
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
drive ^nn++++=drive
the ^ati++++=the
horses ^nns++++=horses
dashed ^vwbn+++xvbn+=dashed
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Humpty ^np+++??+=Humpty,
, ^zz++++=EXTRAWORD
greatly ^rb+amp+++=greatly
alarmed ^jj+++xvbn+=alarmed,
, ^zz++++=EXTRAWORD
ran ^j+++xvbn+=ran
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
for ^in++++=for
the ^ati++++=the
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
around ^rp++++=around,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behold ^vb++++=behold!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
poor ^jj+atrb+++=poor
Coutchie ^np+++??+=Coutchie-Coulou
- ^zz++++=EXTRAWORD
coulou ^vb+++??+=EXTRAWORD
crushed ^vbd+++xvbn+=crushed
into ^in++++=into
a ^at++++=a
shapeless ^jj+atrb+++=shapeless
mass ^nn++++=mass
by ^in++++=by
the ^ati++++=the
hoof ^nn++++=hoof
of ^in++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
golden ^jj+atrb+++=golden
heart ^nn++++=heart
was ^vbd+bedz+aux++=was
spreading ^vbg+++xvbgx+=spreading
itself ^ppl++++=itself
slowly ^rb++++=slowly
over ^in++++=over
the ^ati++++=the
white ^jj+atrb+++=white
gravel ^nn++++=gravel
of ^in++++=of
the ^ati++++=the
driveway ^nn++++=driveway!
! ^zz++++=EXTRAWORD
Humpty ^np+++??+=Humpty
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
upon ^in++++=upon
the ^ati++++=the
grass ^nn++++=grass
and ^cc++++=and
wept ^vbd+++xvbn+=wept
grievously ^rb+cnj+++=grievously,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
his ^pp$+pp3+++=his
companion ^nn++++=companion
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
blow ^nn++++=blow
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
sobbed ^vbd+++xvbnx+=sobbed,
, ^zz++++=EXTRAWORD
a ^at++++=a
voice ^nn++++=voice
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
the ^ati++++=the
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
little ^ap++++=little
egg ^nn++++=egg?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Humpty ^np+++??+=Humpty
looked ^vbd+++xvbn+=looked
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
beautiful ^jj+atrb+++=beautiful
girl ^nn++++=girl
bending ^vwbg+++xvbg+=bending
over ^rp++++=over
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^pn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
horses ^nns++++=horses
has ^vbz+hvz+aux++=has
stepped ^vprf+++xvbnx+=stepped
upon ^in++++=upon
Coutchie ^np+++??+=Coutchie-Coulou,"
- ^zz++++=EXTRAWORD
coulou ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
friend ^nn++++=friend
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
world ^nn++++=world."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
not ^xnot++not++=not
grieve ^np++++=grieve,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
eggs ^nns++++=eggs
are ^vb+ber+vrb++=are
but ^cc++++=but
short ^jj++++=short-lived
- ^zz++++=EXTRAWORD
lived ^vbd+++xvbn+=EXTRAWORD
creatures ^nns++++=creatures
at ^rb++++=at
best ^rb"++++=best,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Coutchie ^np+++??+=Coutchie-Coulou
- ^zz++++=EXTRAWORD
coulou ^nn+++??+=EXTRAWORD
has ^vbz+hvz+aux++=has
at ^rb++splt++=at
least ^rb"++++=least
died ^vbd+++xvbn+=died
an ^at++++=an
honorable ^jj+atrb+++=honorable
death ^nn++++=death
and ^cc++++=and
saved ^vbd+++xvbn+=saved
herself ^ppl+pp3+++=herself
from ^in++++=from
being ^xvbg+++xvbg+=being
fried ^jj++++=fried
in ^in++++=in
a ^at++++=a
pan ^nn++++=pan
or ^cc++++=or
boiled ^vpsv++agls+xvbn+=boiled
in ^in++++=in
her ^pp$+pp3+++=her
own ^ap++++=own
shell ^nn++++=shell.
. ^zz++++=EXTRAWORD
So ^ql++++=So
cheer ^nn++++=cheer
up ^rp++++=up,
, ^zz++++=EXTRAWORD
little ^ap++++=little
egg ^nn++++=egg,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will
be ^vb+be+vrb++=be
your ^pp$+pp2+++=your
friend ^nn++++=friend--at
-- ^--+clp+++=EXTRAWORD
at ^rb++++=EXTRAWORD
least ^rb"++++=least
so ^ql++++=so
long ^rb++++=long
as ^ql++++=as
you ^pp2+pp2+++=you
remain ^vb++++=remain
fresh ^jj++++=fresh.
. ^zz++++=EXTRAWORD
A ^at++++=A
stale ^jj+atrb+++=stale
egg ^nn++++=egg
I ^pp1a+pp1+++=I
never ^rb++++=never
could ^md+pos+++=could
abide ^vb++++=abide."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
laid ^vpsv++agls+xvbnx+=laid
only ^rb+down+++=only
this ^dt+dem+++=this
morning ^nn++++=morning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Humpty ^np+++??+=Humpty,
, ^zz++++=EXTRAWORD
drying ^nvbg+++xvbg+=drying
his ^pp$+pp3+++=his
tears ^nns++++=tears,
, ^zz++++=EXTRAWORD
" ^zz++++="so
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
need ^vb++++=need
have ^vb+hv+vrb++=have
no ^at++++=no
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
do ^vb+do+vrb++=do
not ^xnot++not++=not
call ^nn++++=call
me ^pp1o+pp1+++=me
' ^zz++++='little
little ^ap++++=EXTRAWORD
egg ^nn++++=egg,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
quite ^rb++++=quite
large ^jj+pred+++=large,
, ^zz++++=EXTRAWORD
as ^ql++++=as
eggs ^nns++++=eggs
go ^vb++++=go,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
name ^nn++++=name
of ^in++++=of
my ^pp$+pp1+++=my
own ^ap++++=own."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
Princess ^nns+nom+++=Princess.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Humpty ^np+++??+=Humpty
Dumpty ^np+++??+=Dumpty,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
proudly ^rb++++=proudly.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
will ^md+prd+++=will
really ^rb+emph+++=really
be ^vb+be+vrb++=be
my ^pp$+pp1+++=my
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
pray ^vb+vsua+++=pray
show ^nn++++=show
me ^pp1o+pp1+++=me
about ^in++++=about
the ^ati++++=the
grounds ^nns++++=grounds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
through ^in++++=through
the ^ati++++=the
palace ^nn++++=palace;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
take ^vb++++=take
care ^nn++++=care
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
not ^xnot++not++=not
crushed ^vbd+++xvbn+=crushed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^cs+sub+++=So
the ^ati++++=the
Princess ^nns+nom+++=Princess
took ^vbd+++xvbn+=took
Humpty ^np+++??+=Humpty
in ^in++++=in
her ^pp$+pp3+++=her
arms ^nns++++=arms
and ^cc++++=and
walked ^vpsv++agls+xvbn+=walked
with ^in++++=with
him ^pp3o+pp3+++=him
all ^abn++++=all
through ^in++++=through
the ^ati++++=the
grounds ^nns++++=grounds,
, ^zz++++=EXTRAWORD
letting ^nvbg+++xvbg+=letting
him ^pp3o+pp3+++=him
see ^vb+vprv+++=see
the ^ati++++=the
fountains ^nns++++=fountains
and ^cc++++=and
the ^ati++++=the
golden ^jj+atrb+++=golden
fish ^nns++++=fish
that ^tht+rel+subj++=that
swam ^vbd+++xvbn+=swam
in ^in++++=in
their ^pp$+pp3+++=their
waters ^nns++++=waters,
, ^zz++++=EXTRAWORD
the ^ati++++=the
beds ^nns++++=beds
of ^in++++=of
lilies ^nns++++=lilies
and ^cc++++=and
roses ^nns++++=roses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pools ^nns++++=pools
where ^wrb+who+++=where
the ^ati++++=the
swans ^nn++++=swans
floated ^vbd+++xvbn+=floated.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
palace ^nn++++=palace,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
all ^abn++++=all
the ^ati++++=the
gorgeous ^jj+atrb+++=gorgeous
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
including ^in++++=including
the ^ati++++=the
King ^np++++=King's
's ^$++++=EXTRAWORD
own ^ap++++=own
bed ^nn++++=bed-chamber
- ^zz++++=EXTRAWORD
chamber ^nn++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
