What ^wdt+who+++=What
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
civil ^jj+pred+++=civil;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
come ^vprf+++xvbn+=come
on ^in++++=on
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
open ^jj++++=open
it ^pp3+it+++=it
forthwith ^rb++++=forthwith.
. ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
a ^at++++=a
dealer ^nn++++=dealer
in ^in++++=in
lightning ^nn++++=lightning-rods,"
- ^zz++++=EXTRAWORD
rods ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
stranger ^nn+nom+++=stranger,
, ^zz++++=EXTRAWORD
softening ^jj++++=softening
his ^pp$+pp3+++=his
tone ^nn++++=tone;
; ^zz++++=EXTRAWORD
" ^zz++++="my
my ^pp$+pp1+++=EXTRAWORD
special ^jj+atrb+++=special
business ^nns+nom+++=business
ismerciful ^nn+nom+++=isMerciful
Heaven ^nn++++=Heaven!
! ^zz++++=EXTRAWORD
what ^wdt+who+++=what
a ^at++++=a
crash!have ^nn+++??+=crash!Have
you ^pp2+pp2+++=you
ever ^rb++++=ever
been ^vprf+ben+vrb+xvbn+=been
struckyour ^nn+++??+=struckyour
premises ^nns++++=premises
I ^pp1a+pp1+++=I
mean ^vb+vprv+++=mean?
? ^zz++++=EXTRAWORD
No ^at++++=No?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
best ^jjt++++=best
to ^to+jcmp+++=to
be ^vbi+vbi+aux++=be
provided ^vpsv++agls+xvbnx+=provided,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
significantly ^rb++++=significantly
rattling ^jj++++=rattling
his ^pp$+pp3+++=his
metallic ^jj+atrb+++=metallic
staff ^nn++++=staff
on ^in++++=on
the ^ati++++=the
floor,"by ^nn+++??+=floor,"by
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
no ^at++++=no
castles ^nns++++=castles
in ^in++++=in
thunderstorms ^nns++++=thunderstorms;
; ^zz++++=EXTRAWORD
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
say ^vb+vpub+++=say
but ^cc++++=but
the ^ati++++=the
word ^nn++++=word,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
this ^dt+dem+++=this
cottage ^nn+nom+++=cottage
I ^pp1a+pp1+++=I
can ^md+pos+++=can
make ^vb++++=make
a ^at++++=a
Gibraltar ^np++++=Gibraltar
by ^in++++=by
a ^ap++++=a
few ^ap"++++=few
waves ^nns++++=waves
of ^in++++=of
this ^dt+dem+++=this
wand ^nn++++=wand.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
Himalayas ^np+++??+=Himalayas
of ^in++++=of
concussions ^nns+++??+=concussions!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
interrupted ^vbd+++xvbn+=interrupted
yourself ^ppl+pp2+++=yourself;
; ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
special ^jj+atrb+++=special
business ^nns+nom+++=business
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
about ^md"++pmd"++=about
to ^md+prd+++=to
speak ^vb++++=speak
of ^in+strn+++=of."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
special ^jj+atrb+++=special
business ^nns+nom+++=business
is ^vbz+bez+aux++=is
to ^to++++=to
travel ^vbi++++=travel
the ^ati++++=the
country ^nn++++=country
for ^in++++=for
orders ^nns++++=orders
for ^in++++=for
lightning ^nn++++=lightning-rods.
- ^zz++++=EXTRAWORD
rods ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
specimen ^nn++++=specimen
rod ^nn++++=rod;"
; ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
tapping ^vbg+++xvbg+=tapping
his ^pp$+pp3+++=his
staff ^nn++++=staff;
; ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
references"fumbling ^nn+nom+++=references"fumbling
in ^in++++=in
his ^pp$+pp3+++=his
pockets ^nns++++=pockets.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
Criggan ^np+++??+=Criggan
last ^jj+atrb+++=last
month ^nn++++=month,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
up ^rb+phrv+++=up
three ^cd++++=three-and-twenty
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
twenty ^cd++++=EXTRAWORD
rods ^nns++++=rods
on ^in++++=on
only ^rb+down+++=only
five ^cd++++=five
buildings ^nns++++=buildings."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
it ^pp3+it+++=it
not ^xnot++not++=not
at ^in++++=at
Criggan ^np+++??+=Criggan
last ^jj+atrb+++=last
week ^nn++++=week,
, ^zz++++=EXTRAWORD
about ^in++++=about
midnight ^nn++++=midnight
on ^in++++=on
Saturday ^nr++++=Saturday,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
steeple ^nn++++=steeple,
, ^zz++++=EXTRAWORD
the ^ati++++=the
big ^jj+atrb+++=big
elm ^nn++++=elm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
assemblyroom ^nn+++??+=assemblyroom
cupola ^nn++++=cupola
were ^vbd+bed+aux++=were
struck ^vpsv++agls+xvbnx+=struck?
? ^zz++++=EXTRAWORD
Any ^dti++++=Any
of ^in++++=of
your ^pp$+pp2+++=your
rods ^nns++++=rods
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
tree ^nn++++=tree
and ^cc++++=and
cupola ^nn++++=cupola,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
steeple ^np++++=steeple"
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in++++=EXTRAWORD
what ^wdt+who+++=what
use ^nn++++=use
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
rod ^nn++++=rod,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in++++=EXTRAWORD
life ^nn++++=life-and-death
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
death ^nn++++=EXTRAWORD
use ^nn++++=use.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
workman ^nn++++=workman
was ^vbd+bedz+vrb++=was
heedless ^jj+pred+++=heedless.
. ^zz++++=EXTRAWORD
In ^in++++=In
fitting ^xvbg+++xvbg+=fitting
the ^ati++++=the
rod ^np++++=rod
at ^rb++++=at
top ^jjb++++=top
to ^in++++=to
the ^ati++++=the
steeple ^nn++++=steeple,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
allowed ^vbd+++xvbnx+=allowed
a ^at++++=a
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
metal ^nn++++=metal
to ^in++++=to
graze ^nn+++??+=graze
the ^ati++++=the
tin ^nn++++=tin
sheeting ^nn++++=sheeting.
. ^zz++++=EXTRAWORD
Hence ^rb+cnj+++=Hence
the ^ati++++=the
accident ^nn++++=accident.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
my ^pp$+pp1+++=my
fault ^nn++++=fault,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
clap ^nn++++=clap
burst ^vbd+++xvbn+=burst
quite ^rb++++=quite
loud ^jj++++=loud
enough ^qlp++++=enough
to ^to++++=to
be ^vbi+vbi+aux++=be
heard ^vpsv++agls+xvbnx+=heard
without ^in++++=without
finger ^nn++++=finger-pointing.
- ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=EXTRAWORD
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
of ^in++++=of
the ^ati++++=the
event ^nn++++=event
at ^in++++=at
Montreal ^np+nom++??+=Montreal
last ^jj+atrb+++=last
year ^nn++++=year?
? ^zz++++=EXTRAWORD
A ^at++++=A
servant ^nn+nom+++=servant
girl ^nn++++=girl
struck ^vbd+++xvbn+=struck
at ^rb++++=at
her ^pp3o+pp3+++=her
bed ^nn++++=bed-side
- ^zz++++=EXTRAWORD
side ^nn++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
rosary ^nn++++=rosary
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand;
; ^zz++++=EXTRAWORD
the ^ati++++=the
beads ^nns++++=beads
being ^vwbg+beg++xvbg+=being
metal ^nn++++=metal.
. ^zz++++=EXTRAWORD
Does ^vbz+doz+vrb++=Does
your ^pp$+pp2+++=your
beat ^nn+++xvbn+=beat
extend ^vb++++=extend
into ^in++++=into
the ^ati++++=the
Canadas ^np+++??+=Canadas?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
that ^tht+vcmp+++=that
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
iron ^nn++++=iron
rods ^nns++++=rods
only ^rb+down+++=only
are ^vb+ber+vrb++=are
in ^in++++=in
use ^nn++++=use.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
should ^md+nec+++=should
have ^vb+hv+vrb++=have
mine ^nn++++=mine,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are
copper ^nn++++=copper.
. ^zz++++=EXTRAWORD
Iron ^nn++++=Iron
is ^vbz+bez+vrb++=is
easily ^rb++++=easily
fused ^jj+pred+++=fused.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
draw ^vb++++=draw
out ^rb+phrv+++=out
the ^ati++++=the
rod ^np++++=rod
so ^ql+emph+++=so
slender ^jj++++=slender,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
not ^xnot++not++=not
body ^nn++++=body
enough ^dt++++=enough
to ^to++++=to
conduct ^vbi++++=conduct
the ^ati++++=the
full ^jj++++=full
electric ^jj++++=electric
current ^jj++++=current.
. ^zz++++=EXTRAWORD
The ^ati++++=The
metal ^nn++++=metal
melts ^nns+++??+=melts;
; ^zz++++=EXTRAWORD
the ^ati++++=the
building ^nvbg+++xvbg+=building
is ^vbz+bez+aux++=is
destroyed ^vpsv++agls+xvbnx+=destroyed.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
copper ^nn++++=copper
rods ^nns++++=rods
never ^rb++++=never
act ^nn++++=act
so ^ql++++=so.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
Canadians ^nn++++=Canadians
are ^vb+ber+vrb++=are
fools ^nns++++=fools.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
them ^pp3o+pp3+++=them
knob ^nn++++=knob
the ^ati++++=the
rod ^np++++=rod
at ^rb++++=at
the ^ati++++=the
top ^jjb++++=top,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
risks ^nns++++=risks
a ^at++++=a
deadly ^jj+atrb+++=deadly
explosion ^nn++++=explosion,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
imperceptibly ^rb++++=imperceptibly
carrying ^vbg+++xvbg+=carrying
down ^rp++++=down
the ^ati++++=the
current ^nn++++=current
into ^in++++=into
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
as ^ql++++=as
this ^dt+dem+++=this
sort ^nn++++=sort
of ^in++++=of
rod ^nn++++=rod
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
Mine ^nn++++=Mine
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
true ^jj+atrb+++=true
rod ^nn++++=rod.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
one ^cd1++++=one
dollar ^nn++++=dollar
a ^at++++=a
foot ^nn++++=foot"
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
abuse ^nn++++=abuse
of ^in++++=of
your ^pp$+pp2+++=your
own ^ap++++=own
calling ^jj+++xvbg+=calling
in ^in++++=in
another ^dt++++=another
might ^md+pos+++=might
make ^vb++++=make
one ^cd1++++=one
distrustful ^jj++++=distrustful
with ^in++++=with
respect ^nn++++=respect
to ^in++++=to
yourself ^ppl+pp2+++=yourself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hark!
hark ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
The ^ati++++=The
thunder ^nn++++=thunder
becomes ^vbz++++=becomes
less ^rbr++++=less
muttering ^nvbg+++xvbg+=muttering.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
nearing ^vbg+++xvbgx+=nearing
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nearing ^vbg+++xvbg+=nearing
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark!
! ^zz++++=EXTRAWORD
One ^cd1++++=One
crammed ^vbd+++xvbn+=crammed
crash ^nn++++=crash!
! ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
vibrations ^nns+nom+++=vibrations
made ^vbd+++xvbn+=made
one ^pn++++=one
by ^in++++=by
nearness ^nns+nom+++=nearness.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
flash ^nn++++=flash.
. ^zz++++=EXTRAWORD
Hold ^nn++++=Hold."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
seeing ^jj+++xvbg+=seeing
him ^pp3o+pp3+++=him
now ^rn+tm+++=now
instantaneously ^rb++++=instantaneously
relinquishing ^vbg+++xvbg+=relinquishing
his ^pp$+pp3+++=his
staff ^nn++++=staff,
, ^zz++++=EXTRAWORD
lean ^vb++++=lean
intently ^rb++++=intently
forward ^rb++++=forward
towards ^in++++=towards
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
fore ^jjb+atrb+++=fore
and ^cc+phrs+++=and
middle ^jjb+atrb+++=middle
fingers ^nns+nom+++=fingers
on ^in++++=on
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
ere ^nn+++??+=ere
the ^ati++++=the
words ^nns++++=words
had ^vb+hv+aux++=had
well ^rb++++=well
escaped ^vprf+++xvbn+=escaped
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
another ^dt++++=another
exclamation ^nn+nom+++=exclamation
escaped ^vbd+++xvbn+=escaped
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Crash!
crash ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
only ^rb+down+++=only
three ^cd++++=three
pulsesless ^jj++++=pulsesless
than ^in++++=than
a ^at++++=a
third ^nn++++=third
of ^in++++=of
a ^at++++=a
mile ^nn++++=mile
offyonder ^jjr++++=offyonder,
, ^zz++++=EXTRAWORD
somewhere ^rb++++=somewhere
in ^cs+sub+++=in
that ^cs"++++=that
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
passed ^vbd+++xvbnx+=passed
three ^cd++++=three
stricken ^jj+atrb+++=stricken
oaks ^nns++++=oaks
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
ripped ^xvbn+++xvbn+=ripped
out ^rp+pl+++=out
new ^jj++++=new
and ^cc+phrs+++=and
glittering ^jj++++=glittering.
. ^zz++++=EXTRAWORD
The ^ati++++=The
oak ^nn++++=oak
draws ^vbz++++=draws
lightning ^nn++++=lightning
more ^rbr++++=more
than ^in++++=than
other ^ap++++=other
timber ^nn++++=timber,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
iron ^nn++++=iron
in ^in++++=in
solution ^nn+nom+++=solution
in ^in++++=in
its ^pp$+it+++=its
sap ^nn++++=sap.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
floor ^nn++++=floor
here ^rn+pl+++=here
seems ^vbz+seem+++=seems
oak ^nn++++=oak.
. ^zz++++=EXTRAWORD
" ^zz++++="Heart-of-oak.
heart ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
oak ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
peculiar ^jj+atrb+++=peculiar
time ^nn++++=time
of ^in++++=of
your ^pp$+pp2+++=your
call ^nn++++=call
upon ^in++++=upon
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
you ^pp2+pp2+++=you
purposely ^rb++++=purposely
select ^jj+atrb+++=select
stormy ^jj+atrb+++=stormy
weather ^nn++++=weather
for ^in++++=for
your ^pp$+pp2+++=your
journeys ^nns++++=journeys.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
thunder ^nn++++=thunder
is ^vbz+bez+aux++=is
roaring ^vbg+++xvbgx+=roaring,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
deem ^vb+++??+=deem
it ^pp3+it+++=it
an ^at++++=an
hour ^nn++++=hour
peculiarly ^rb++++=peculiarly
favorable ^&fw++++=favorable
for ^in++++=for
producing ^xvbg+++xvbg+=producing
impressions ^nns++++=impressions
favorable ^&fw++++=favorable
to ^in++++=to
your ^pp$+pp2+++=your
trade ^nn++++=trade."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hark!Awful!"
hark!awful ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
one ^cd1++++=one
who ^whp+rel+subj++=who
would ^md+prd+++=would
arm ^vb++++=arm
others ^aps++++=others
with ^in++++=with
fearlessness ^nns+nom+++=fearlessness,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
seem ^vb+seem+++=seem
unbeseemingly ^jj++++=unbeseemingly
timorous ^jj++++=timorous
yourself ^ppl+pp2+++=yourself.
. ^zz++++=EXTRAWORD
Common ^jj+atrb+++=Common
men ^nns++++=men
choose ^vb++++=choose
fair ^jj+atrb+++=fair
weather ^nn++++=weather
for ^in++++=for
their ^pp$+pp3+++=their
travels ^nns++++=travels
you ^pp2+pp2+++=you
choose ^vb++++=choose
thunder ^nn++++=thunder-storms;
- ^zz++++=EXTRAWORD
storms ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet"
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
travel ^vb++++=travel
in ^in++++=in
thunder ^nn++++=thunder-storms,
- ^zz++++=EXTRAWORD
storms ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
grant ^np++++=grant;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
without ^in++++=without
particular ^jj+atrb+++=particular
precautions ^nns+nom+++=precautions,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
only ^rb+down+++=only
a ^at++++=a
lightning ^nn++++=lightning-rod
- ^zz++++=EXTRAWORD
rod ^np++++=EXTRAWORD
man ^nn++++=man
may ^md+pos+++=may
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
Hark ^np+++??+=Hark!
! ^zz++++=EXTRAWORD
Quicklook ^np+++??+=Quicklook
at ^in++++=at
my ^pp$+pp1+++=my
specimen ^nn++++=specimen
rod ^nn++++=rod.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
one ^cd1++++=one
dollar ^nn++++=dollar
a ^at++++=a
foot ^nn++++=foot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
very ^ql+amp+++=very
fine ^jj+atrb+++=fine
rod ^np++++=rod,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dare ^vb++++=dare
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+whq++=what
are ^vb+ber+aux++=are
these ^dt+dem+++=these
particular ^jj+atrb+++=particular
precautions ^nns+nom+++=precautions
of ^in++++=of
yours ^pp$$++++=yours?
? ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
first ^rb++++=first
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
close ^jj+atrb+++=close
yonder ^jjb+atrb+++=yonder
shutters ^nns+nom+++=shutters;
; ^zz++++=EXTRAWORD
the ^ati++++=the
slanting ^nn++++=slanting
rain ^nn++++=rain
is ^vbz+bez+aux++=is
beating ^vbg+++xvbgx+=beating
through ^in++++=through
the ^ati++++=the
sash ^nn++++=sash.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
bar ^vb++++=bar
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
mad ^jj++++=mad?
? ^zz++++=EXTRAWORD
Know ^vb+vprv+tht0++=Know
you ^pp2+pp2+++=you
not ^xnot++not++=not
that ^dt+dem+++=that
yon ^nn+++??+=yon
iron ^nn++++=iron
bar ^nn++++=bar
is ^vbz+bez+vrb++=is
a ^at++++=a
swift ^jj+atrb+++=swift
conductor ^nn++++=conductor?
? ^zz++++=EXTRAWORD
Desist ^np+++??+=Desist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
simply ^rb++++=simply
close ^rb++++=close
the ^ati++++=the
shutters ^nns+nom+++=shutters,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
call ^vb++++=call
my ^pp$+pp1+++=my
boy ^nn++++=boy
to ^to++++=to
bring ^vbi++++=bring
me ^pp1o+pp1+++=me
a ^at++++=a
wooden ^jj+atrb+++=wooden
bar ^nn++++=bar.
. ^zz++++=EXTRAWORD
Pray ^vb+vsua+++=Pray,
, ^zz++++=EXTRAWORD
touch ^nn++++=touch
the ^ati++++=the
bell ^nn++++=bell-pull
- ^zz++++=EXTRAWORD
pull ^vb++++=EXTRAWORD
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
frantic ^jj++++=frantic?
? ^zz++++=EXTRAWORD
That ^cs+sub+++=That
bell ^nn++++=bell-wire
- ^zz++++=EXTRAWORD
wire ^nn++++=EXTRAWORD
might ^md+pos+++=might
blast ^vb++++=blast
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
touch ^nn++++=touch
bell ^nn++++=bell-wire
- ^zz++++=EXTRAWORD
wire ^nn++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
thunder ^nn++++=thunder-storm,
- ^zz++++=EXTRAWORD
storm ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
ring ^nn++++=ring
a ^at++++=a
bell ^nn++++=bell
of ^in++++=of
any ^dti++++=any
sort ^nn++++=sort."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nor
nor ^cc++neg++=EXTRAWORD
those ^dt+dem+++=those
in ^in++++=in
belfries ^nns++++=belfries?
? ^zz++++=EXTRAWORD
Pray ^vb+vsua+++=Pray,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
tell ^vb++++=tell
me ^pp1o+pp1+++=me
where ^wrb+who+++=where
and ^cc+cls+++=and
how ^wrb+who+++=how
one ^cd1++++=one
may ^md+pos+++=may
be ^vb+be+vrb++=be
safe ^jj+pred+++=safe
in ^in++++=in
a ^at++++=a
time ^nn++++=time
like ^in++++=like
this ^dt+pdem+++=this?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
there ^rn+pl+++=there
any ^dti++++=any
part ^nn++++=part
of ^in++++=of
my ^pp$+pp1+++=my
house ^nn++++=house
I ^pp1a+pp1+++=I
may ^md+pos+++=may
touch ^vb++++=touch
with ^in++++=with
hopes ^nns++++=hopes
of ^in++++=of
my ^pp$+pp1+++=my
life ^nn++++=life?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
where ^wrb+who+++=where
you ^pp2+pp2+++=you
now ^rn+tm+++=now
stand ^vb++++=stand.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
current ^nn++++=current
will ^md+prd+++=will
sometimes ^rb++splt++=sometimes
run ^vb+++xvbn+=run
down ^rb+phrv+++=down
a ^at++++=a
