It ^pp3+it+++=IT
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
branches ^nns++++=branches
of ^in++++=of
the ^ati++++=the
tall ^jj+atrb+++=tall
trees ^nns++++=trees
which ^whp+rel+subj++=which
lined ^vbd+++xvbn+=lined
the ^ati++++=the
mall ^np++++=mall
were ^vbd+bed+vrb++=were
gay ^jj+pred+++=gay
with ^in++++=with
little ^ap++++=little
light ^jj+atrb+++=light
green ^nn++++=green
leaves ^nns++++=leaves
and ^cc++++=and
the ^ati++++=the
sunlight ^nn++++=sunlight
slanted ^jj++++=slanted
through ^rp++++=through
them ^pp3o+pp3+++=them
on ^in+cmpx+++=on
to ^in"++++=to
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
granite ^nn++++=granite
stone ^nn++++=stone
of ^in++++=of
the ^ati++++=the
bridge ^nn++++=bridge
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
be ^vbi++vrb++=be
warm ^jj+pred+++=warm
and ^cc++++=and
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
pat ^vbi++++=pat
it ^pp3+it+++=it
with ^in++++=with
my ^pp$+pp1+++=my
hands ^nns++++=hands
in ^in++++=in
time ^nn++++=time
to ^in++++=to
an ^at++++=an
air ^nn++++=air
in ^in++++=in
my ^pp$+pp1+++=my
head ^nn++++=head.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
happy ^jj++++=happy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
sitting ^vbg+++xvbgx+=sitting
there ^rn+pl+++=there
for ^in++++=for
five ^cd++++=five
or ^cc++++=or
ten ^cd++++=ten
minutes ^nns++++=minutes
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
Mahony ^np++++=Mahony's
's ^$++++=EXTRAWORD
grey ^np++++=grey
suit ^nn++++=suit
approaching ^vwbg+++xvbg+=approaching.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
up ^rp++++=up
the ^ati++++=the
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clambered ^vbd+++xvbn+=clambered
up ^rp++++=up
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me
on ^in++++=on
the ^ati++++=the
bridge ^nn++++=bridge.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
waiting ^vbg+++xvbgx+=waiting
he ^pp3a+pp3+++=he
brought ^vbd+++xvbnx+=brought
out ^rb+phrv+++=out
the ^ati++++=the
catapult ^vprf+++xvbn+=catapult
which ^whp+who+++=which
bulged ^vbd+++xvbn+=bulged
from ^in++++=from
his ^pp$+pp3+++=his
inner ^jjb+atrb+++=inner
pocket ^nn++++=pocket
and ^cc++++=and
explained ^vbd+vpub++xvbn+=explained
some ^dti++++=some
improvements ^nns+nom+++=improvements
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
it ^pp3+it+++=it
and ^cc++++=and
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
it ^pp3+it+++=it
to ^in++++=to
have ^vbi++vrb++=have
some ^dti++++=some
gas ^nn++++=gas
with ^in++++=with
the ^ati++++=the
birds ^nns++++=birds.
. ^zz++++=EXTRAWORD
Mahony ^np+++??+=Mahony
used ^vwbn+++xvbn+=used
slang ^nn++++=slang
freely ^rb+cnj+++=freely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vpsv++agls+xvbn+=spoke
of ^in++++=of
Father ^nn++++=Father
Butler ^np++++=Butler
as ^ql++++=as
Old ^jj+atrb+++=Old
Bunser ^np+++??+=Bunser.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
for ^in++++=for
a ^at++++=a
quarter ^nn++++=quarter
of ^in++++=of
an ^at++++=an
hour ^nn++++=hour
more ^rbr++++=more
but ^cc+phrs+++=but
still ^rb++++=still
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
sign ^nn++++=sign
of ^in++++=of
Leo ^np++++=Leo
Dillon ^np++++=Dillon.
. ^zz++++=EXTRAWORD
Mahony ^np+++??+=Mahony,
, ^zz++++=EXTRAWORD
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
jumped ^j+++xvbn+=jumped
down ^rp++++=down
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
along ^in+strn+++=along.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
Fatty ^np+++??+=Fatty'd
'd ^md+prd+vrb++0=EXTRAWORD
funk ^nn+++??+=funk
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
his ^pp$+pp3+++=his
sixpence... ^nn+++??+=sixpence...?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
forfeit ^nn+++??+=forfeit,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mahony ^np+++??+=Mahony.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
so ^ql++++=so
much ^ap++++=much
the ^ati++++=the
better ^nn++++=better
for ^in++++=for
us ^pp1o+pp1+++=us
- ^zz++++=-a
a ^at++++=EXTRAWORD
bob ^np++++=bob
and ^cc++++=and
a ^at++++=a
tanner ^jjr++++=tanner
instead ^rb+cnj+++=instead
of ^in++++=of
a ^at++++=a
bob ^np++++=bob."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
walked ^vbd+++xvbn+=walked
along ^in++++=along
the ^ati++++=the
North ^nr+pl+++=North
Strand ^npl++++=Strand
Road ^npl++++=Road
till ^cs+sub+++=till
we ^pp1a+pp1+++=we
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
Vitriol ^np+++??+=Vitriol
Works ^nns++++=Works
and ^cc++++=and
then ^rn+tm+++=then
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
right ^nn++++=right
along ^in++++=along
the ^ati++++=the
Wharf ^nn++++=Wharf
Road ^nn++++=Road.
. ^zz++++=EXTRAWORD
Mahony ^np+++??+=Mahony
began ^vbd+++xvbn+=began
to ^to++++=to
play ^vbi++++=play
the ^ati++++=the
Indian ^jj++++=Indian
as ^ql++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
out ^rp+pl+++=out
of ^in++++=of
public ^jj+atrb+++=public
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
chased ^vbd+++xvbnx+=chased
a ^at++++=a
crowd ^nn++++=crowd
of ^in++++=of
ragged ^jj+atrb+++=ragged
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
brandishing ^jj+++xvbg+=brandishing
his ^pp$+pp3+++=his
unloaded ^vprf+++xvbn+=unloaded
catapult ^vbd+++xvbn+=catapult
and ^cc++++=and,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
two ^cd++++=two
ragged ^jj+atrb+++=ragged
boys ^nns++++=boys
began ^vbd+++xvbn+=began,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
chivalry ^nn++++=chivalry,
, ^zz++++=EXTRAWORD
to ^to++++=to
fling ^vbi++++=fling
stones ^nns++++=stones
at ^in++++=at
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
proposed ^vbd+vsua++xvbnx+=proposed
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
should ^md+nec+++=should
charge ^vb++++=charge
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
objected ^vbd+vpub++xvbnx+=objected
that ^tht+vcmp+++=that
the ^ati++++=the
boys ^nns++++=boys
were ^vbd+bed+vrb++=were
too ^ql++++=too
small ^jj++++=small
and ^cc++++=and
so ^ql++++=so
we ^pp1a+pp1+++=we
walked ^vbd+++xvbn+=walked
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ragged ^jj+atrb+++=ragged
troop ^nn++++=troop
screaming ^vwbg+++xvbg+=screaming
after ^in++++=after
us ^pp1o+pp1+++=us:
: ^zz++++=EXTRAWORD
" ^zz++++="Swaddlers!
swaddlers ^nns+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
Swaddlers ^nns+nom++??+=Swaddlers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thinking ^vbg+vprv++xvbg+=thinking
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
Protestants ^nns+nom+++=Protestants
because ^cs+cos+++=because
Mahony ^np+++??+=Mahony,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark-complexioned,
- ^zz++++=EXTRAWORD
complexioned ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
wore ^j+++xvbn+=wore
the ^ati++++=the
silver ^nn++++=silver
badge ^nn++++=badge
of ^in++++=of
a ^at++++=a
cricket ^nn++++=cricket
club ^nn++++=club
in ^in++++=in
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
Smoothing ^jj+atrb++xvbg+=Smoothing
Iron ^nn++++=Iron
we ^pp1a+pp1+++=we
arranged ^vbd+vsua++xvbn+=arranged
a ^at++++=a
siege ^nn++++=siege;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
failure ^nn++++=failure
because ^cs+cos+++=because
you ^pp2+pp2+++=you
must ^md+nec+++=must
have ^vb+hv+vrb++=have
at ^rb++++=at
least ^rb"++++=least
three ^cd++++=three.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
revenged ^vbd+++xvbn+=revenged
ourselves ^ppls+pp1+++=ourselves
on ^in++++=on
Leo ^np++++=Leo
Dillon ^np++++=Dillon
by ^in++++=by
saying ^xvbg+++xvbg+=saying
what ^wdt+who+++=what
a ^at++++=a
funk ^nn+++??+=funk
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
and ^cc++++=and
guessing ^vbg+vprv++xvbg+=guessing
how ^wrb+who+whcl++=how
many ^ap++++=many
he ^pp3a+pp3+++=he
would ^md+prd+++=would
get ^vb++++=get
at ^in+ppvb+++=at
three ^cd++++=three
o'clock ^rb++++=o'clock
from ^in++++=from
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ryan ^np++++=Ryan.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
came ^vbd+++xvbn+=came
then ^rn+tm+++=then
near ^in+pl+++=near
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
spent ^vbd+++xvbn+=spent
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
walking ^vwbg+++xvbg+=walking
about ^in++++=about
the ^ati++++=the
noisy ^jj+atrb+++=noisy
streets ^nns++++=streets
flanked ^vwbn+++xvbn+=flanked
by ^in++++=by
high ^jj+atrb+++=high
stone ^nn++++=stone
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
the ^ati++++=the
working ^jj+++xvbg+=working
of ^in++++=of
cranes ^nns++++=cranes
and ^cc++++=and
engines ^nns++++=engines
and ^cc++++=and
often ^rb++++=often
being ^xvbg+++xvbg+=being
shouted ^vbd+vpub++xvbn+=shouted
at ^in++++=at
for ^in++++=for
our ^pp$+pp1+++=our
immobility ^nn+nom+++=immobility
by ^in++++=by
the ^ati++++=the
drivers ^nns+nom+++=drivers
of ^in++++=of
groaning ^xvbg+++xvbg+=groaning
carts ^nns+++??+=carts.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
noon ^nn++++=noon
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
reached ^vbd+++xvbn+=reached
the ^ati++++=the
quays ^nns++++=quays
and ^cc++++=and
as ^ql++++=as
all ^abn++++=all
the ^ati++++=the
labourers ^nns+nom+++=labourers
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
eating ^vbg+++xvbgx+=eating
their ^pp$+pp3+++=their
lunches ^nns++++=lunches,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
bought ^vbd+++xvbn+=bought
two ^cd++++=two
big ^jj+atrb+++=big
currant ^nn+nom+++=currant
buns ^nns++++=buns
and ^cc++++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
to ^to++++=to
eat ^vbi++++=eat
them ^pp3o+pp3+++=them
on ^in++++=on
some ^dti++++=some
metal ^nn++++=metal
piping ^nn++++=piping
beside ^in+pl+++=beside
the ^ati++++=the
river ^nn++++=river
We ^pp1a+pp1+++=We
pleased ^vbd+++xvbn+=pleased
ourselves ^ppls+pp1+++=ourselves
with ^in++++=with
the ^ati++++=the
spectacle ^nn++++=spectacle
of ^in++++=of
Dublin ^np++++=Dublin's
's ^$++++=EXTRAWORD
commerce ^nn++++=commerce
- ^zz++++=-the
the ^ati++++=EXTRAWORD
barges ^nns++++=barges
signalled ^vbd+vpub++xvbn+=signalled
from ^in++++=from
far ^rb+pl+++=far
away ^rp+pl+++=away
by ^in++++=by
their ^pp$+pp3+++=their
curls ^nns++++=curls
of ^in++++=of
woolly ^jj+atrb+++=woolly
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
the ^ati++++=the
brown ^jj+atrb+++=brown
fishing ^jj+atrb++xvbg+=fishing
fleet ^nn++++=fleet
beyond ^in++++=beyond
Ringsend ^np+++??+=Ringsend,
, ^zz++++=EXTRAWORD
the ^ati++++=the
big ^jj+atrb+++=big
white ^jj+atrb+++=white
sailingvessel ^nn+++??+=sailingvessel
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
discharged ^xvbn+++xvbn+=discharged
on ^in++++=on
the ^ati++++=the
opposite ^jj+atrb+++=opposite
quay ^np++++=quay.
. ^zz++++=EXTRAWORD
Mahony ^np+++??+=Mahony
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
right ^jj+atrb+++=right
skit ^nn+++??+=skit
to ^to++++=to
run ^vbi++++=run
away ^rp+pl+++=away
to ^in++++=to
sea ^nn++++=sea
on ^in++++=on
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
big ^jj+atrb+++=big
ships ^nns++++=ships
and ^cc++++=and
even ^rb++++=even
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
the ^ati++++=the
high ^jj+atrb+++=high
masts ^nns+++??+=masts,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
imagined ^jj+++xvbn+=imagined,
, ^zz++++=EXTRAWORD
the ^ati++++=the
geography ^nn++++=geography
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
scantily ^jj++++=scantily
dosed ^jj+++xvbn+=dosed
to ^in++++=to
me ^pp1o+pp1+++=me
at ^rb++++=at
school ^nn++++=school
gradually ^rb++++=gradually
taking ^jj+atrb++xvbg+=taking
substance ^nn+nom+++=substance
under ^in++++=under
my ^pp$+pp1+++=my
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
School ^nn++++=School
and ^cc++++=and
home ^nr++++=home
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
recede ^vbi+++??+=recede
from ^in++++=from
us ^pp1o+pp1+++=us
and ^cc++++=and
their ^pp$+pp3+++=their
influences ^nns+nom+++=influences
upon ^in++++=upon
us ^pp1o+pp1+++=us
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
wane ^vbi+++??+=wane.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
Liffey ^np+++??+=Liffey
in ^in++++=in
the ^ati++++=the
ferryboat ^nn+++??+=ferryboat,
, ^zz++++=EXTRAWORD
paying ^vbg+++xvbg+=paying
our ^pp$+pp1+++=our
toll ^nn++++=toll
to ^to++++=to
be ^vbi+vbi+aux++=be
transported ^vpsv++agls+xvbnx+=transported
in ^in++++=in
the ^ati++++=the
company ^nn++++=company
of ^in++++=of
two ^cd++++=two
labourers ^nns+nom+++=labourers
and ^cc++++=and
a ^rb++++=a
little ^rb"++++=little
Jew ^nn++++=Jew
with ^in++++=with
a ^at++++=a
bag ^nn++++=bag.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
serious ^jj+pred+++=serious
to ^in++++=to
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
solemnity ^nn+nom+++=solemnity,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
once ^rb+tm+++=once
during ^in++++=during
the ^ati++++=the
short ^jj+atrb+++=short
voyage ^nn++++=voyage
our ^pp$+pp1+++=our
eyes ^nns++++=eyes
met ^vbd+++xvbn+=met
and ^cc++++=and
we ^pp1a+pp1+++=we
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
landed ^vbd+++xvbn+=landed
we ^pp1a+pp1+++=we
watched ^vbd+++xvbn+=watched
the ^ati++++=the
discharging ^nn++++=discharging
of ^in++++=of
the ^ati++++=the
graceful ^jj+atrb+++=graceful
threemaster ^nn+nom+++=threemaster
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
observed ^vprf+++xvbnx+=observed
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
quay ^nn++++=quay.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
bystander ^nn+nom+++=bystander
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
Norwegian ^jj+atrb+++=Norwegian
vessel ^nn++++=vessel.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
stern ^nn++++=stern
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
decipher ^nn+nom+++=decipher
the ^ati++++=the
legend ^nn++++=legend
upon ^in++++=upon
it ^pp3+it+++=it
but ^cc++++=but,
, ^zz++++=EXTRAWORD
failing ^vbg+nom++xvbg+=failing
to ^to+vcmp+++=to
do ^vbi++++=do
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
back ^jjb++++=back
and ^cc+phrs+++=and
examined ^jj+++xvbn+=examined
the ^ati++++=the
foreign ^jj+atrb+++=foreign
sailors ^nns++++=sailors
to ^to++++=to
see ^vbi+vprv+++=see
had ^vb+hv+vrb++=had
any ^dti++++=any
of ^in++++=of
them ^pp3o+pp3+++=them
green ^jj+atrb+++=green
eyes ^nns++++=eyes
for ^in++++=for
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
some ^dti++++=some
confused ^jj+atrb++xvbn+=confused
notion.. ^nn+++??+=notion....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
sailors ^nns++++=sailors'
' ^zz++++=EXTRAWORD
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
blue ^jj+pred+++=blue
and ^cc+phrs+++=and
grey ^jj++++=grey
and ^cc++++=and
even ^rb++++=even
black ^jj++++=black.
. ^zz++++=EXTRAWORD
The ^ati++++=The
only ^ap+down+++=only
sailor ^nn++++=sailor
whose ^whp+rel+obj++=whose
eyes ^nns++++=eyes
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
called ^vpsv++agls+xvbnx+=called
green ^np++++=green
was ^vbd+bedz+vrb++=was
a ^at++++=a
tall ^jj+atrb+++=tall
man ^nn++++=man
who ^whp+rel+subj++=who
amused ^vbd+++xvbn+=amused
the ^ati++++=the
crowd ^nn++++=crowd
on ^in++++=on
the ^ati++++=the
quay ^nn++++=quay
by ^in++++=by
calling ^xvbg+++xvbg+=calling
out ^rp+pl+++=out
cheerfully ^rb++++=cheerfully
every ^at++++=every
time ^nn++++=time
the ^ati++++=the
planks ^nns++++=planks
fell ^vbd+++xvbn+=fell:
: ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right!
! ^zz++++=EXTRAWORD
All ^abn++++=All
right ^jj++++=right!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
tired ^vpsv++agls+xvbnx+=tired
of ^in++++=of
this ^dt+dem+++=this
sight ^nn++++=sight
we ^pp1a+pp1+++=we
wandered ^vbd+++xvbn+=wandered
slowly ^rb++++=slowly
into ^in++++=into
Ringsend ^np+++??+=Ringsend.
. ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
sultry ^jj++++=sultry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
windows ^nns++++=windows
of ^in++++=of
the ^ati++++=the
grocers ^nns+nom+++=grocers'
' ^zz++++=EXTRAWORD
shops ^nns++++=shops
musty ^jj+atrb+++=musty
biscuits ^nns++++=biscuits
lay ^vbd+++xvbn+=lay
bleaching ^nn++++=bleaching.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
bought ^vbd+++xvbn+=bought
some ^dti++++=some
biscuits ^nns++++=biscuits
and ^cc++++=and
chocolate ^nn+nom+++=chocolate
which ^whp+rel+obj++=which
we ^pp1a+pp1+++=we
ate ^vbd+++xvbn+=ate
sedulously ^jj++++=sedulously
as ^ql++++=as
we ^pp1a+pp1+++=we
wandered ^vbd+++xvbn+=wandered
through ^in++++=through
the ^ati++++=the
squalid ^jj+atrb+++=squalid
streets ^nns++++=streets
where ^wrb+who+++=where
the ^ati++++=the
families ^nns++++=families
of ^in++++=of
the ^ati++++=the
fishermen ^nns++++=fishermen
live ^vb++++=live.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
could ^md+pos+++=could
find ^vb+vprv+++=find
no ^at++++=no
dairy ^nn++++=dairy
and ^cc++++=and
so ^ql++++=so
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
into ^in++++=into
a ^at++++=a
huckster ^nn+nom+++=huckster's
's ^$++++=EXTRAWORD
shop ^nn++++=shop
and ^cc++++=and
bought ^vbd+++xvbn+=bought
a ^at++++=a
bottle ^nn++++=bottle
of ^in++++=of
raspberry ^nn++++=raspberry
lemonade ^nn++++=lemonade
each ^dt++++=each.
. ^zz++++=EXTRAWORD
Refreshed ^xvbn+++xvbn+=Refreshed
by ^in++++=by
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Mahony ^np+++??+=Mahony
chased ^vbd+++xvbn+=chased
a ^at++++=a
cat ^nn++++=cat
down ^in++++=down
a ^at++++=a
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
cat ^nn++++=cat
escaped ^vbd+++xvbn+=escaped
into ^in++++=into
a ^at++++=a
wide ^jj+atrb+++=wide
field ^nn++++=field.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
both ^abx++++=both
felt ^vbd+vprv++xvbn+=felt
rather ^rb++++=rather
tired ^jj+++xvbn+=tired
and ^cc+cls+++=and
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
reached ^vbd+++xvbn+=reached
the ^ati++++=the
field ^nn++++=field
we ^pp1a+pp1+++=we
made ^vbd+++xvbn+=made
at ^rb++++=at
once ^rb"+tm+++=once
for ^in++++=for
a ^at++++=a
sloping ^jj+++xvbg+=sloping
bank ^npl++++=bank
over ^in++++=over
the ^ati++++=the
ridge ^nn++++=ridge
of ^in++++=of
which ^whp+rel+pied++=which
we ^pp1a+pp1+++=we
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
Dodder ^np+++??+=Dodder.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
too ^ql++++=too
late ^jj++++=late
and ^cc++++=and
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
too ^ql++++=too
tired ^jj+++xvbn+=tired
to ^to++++=to
carry ^vbi++++=carry
out ^rp+pl+++=out
our ^pp$+pp1+++=our
project ^nn++++=project
of ^in++++=of
visiting ^xvbg+++xvbg+=visiting
the ^ati++++=the
Pigeon ^nn++++=Pigeon
House ^nn++++=House.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi++vrb++=be
home ^nr++++=home
before ^cs+sub+++=before
four ^cd++++=four
o'clock ^rb++++=o'clock
lest ^cs+sub+++=lest
our ^pp$+pp1+++=our
adventure ^nn++++=adventure
should ^md+nec+++=should
be ^vb+be+aux++=be
discovered ^vpsv++agls+xvbnx+=discovered.
. ^zz++++=EXTRAWORD
Mahony ^np+++??+=Mahony
looked ^vbd+++xvbn+=looked
regretfully ^rb++++=regretfully
at ^in++++=at
his ^pp$+pp3+++=his
catapult ^jj+++xvbn+=catapult
and ^cc++++=and
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
suggest ^vb+vpub+++=suggest
going ^vbg+++xvbg+=going
home ^nr++++=home
by ^in++++=by
train ^nn++++=train
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
regained ^vbd+++xvbnx+=regained
any ^dti++++=any
cheerfulness ^nns+nom+++=cheerfulness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
went ^vbd+++xvbn+=went
in ^in++++=in
