One ^cd1++++=One
down ^rp++++=down
first ^od++++=first
one ^cd1++++=one
and ^cc++++=and
then ^rn+tm+++=then
another ^dt++++=another
of ^in++++=of
the ^ati++++=the
wood ^nn++++=wood-thieves.
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
peasants ^nns+nom+++=peasants
shouted ^vbd+vpub++xvbn+=shouted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
pressing ^vbg+++xvbg+=pressing
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
drove ^j+++xvbn+=drove
the ^ati++++=the
wood ^nn++++=wood-thieves
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
before ^cs+sub+++=before
them ^pp3o+pp3+++=them
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
flat ^jj++++=flat
top ^jjb++++=top
of ^in++++=of
the ^ati++++=the
mountain ^nn++++=mountain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
two ^cd++++=two
pigs ^nns++++=pigs
quietly ^rb++++=quietly
grubbing ^nn++++=grubbing
in ^in++++=in
the ^ati++++=the
short ^jj+atrb+++=short
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
so ^ql++++=so
they ^pp3a+pp3+++=they
ran ^vbd+++xvbnx+=ran
about ^rb++++=about
them ^pp3o+pp3+++=them
in ^in++++=in
a ^at++++=a
circle ^nn++++=circle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move
back ^jjb++++=back
again ^rb+tm+++=again
towards ^in++++=towards
the ^ati++++=the
narrow ^jj+atrb+++=narrow
path ^nn++++=path:
: ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
knight ^nn++++=knight
coming ^vwbg+++xvbg+=coming
now ^rn+tm+++=now
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
striking ^vbg+++xvbg+=striking
down ^rp++++=down
thief ^nn++++=thief
after ^in++++=after
thief ^nn++++=thief.
. ^zz++++=EXTRAWORD
The ^ati++++=The
peasants ^nns+nom+++=peasants
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
no ^at++++=no
very ^ql+amp+++=very
serious ^jj+atrb+++=serious
hurts ^nns++++=hurts
among ^in++++=among
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
the ^ati++++=the
brunt ^nn++++=brunt
of ^in++++=of
the ^ati++++=the
battle ^nn++++=battle
upon ^in++++=upon
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
as ^ql++++=as
could ^md+pos+++=could
well ^rb++++=well
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
from ^in++++=from
the ^ati++++=the
bloody ^jj+atrb+++=bloody
rents ^nns++++=rents
in ^in++++=in
his ^pp$+pp3+++=his
armour ^nn++++=armour;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
to ^in++++=to
the ^ati++++=the
entrance ^nn+nom+++=entrance
of ^in++++=of
the ^ati++++=the
narrow ^jj+atrb+++=narrow
path ^nn++++=path
he ^pp3a+pp3+++=he
bade ^vbd+++xvbnx+=bade
them ^pp3o+pp3+++=them
drive ^vb++++=drive
the ^ati++++=the
pigs ^nns++++=pigs
down ^in++++=down
into ^in++++=into
the ^ati++++=the
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
there ^rn+pl+++=there
to ^to++++=to
guard ^vbi++++=guard
the ^ati++++=the
way ^nn++++=way
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
So ^rb++++=So
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
weak ^jj++++=weak
with ^in++++=with
loss ^nn++++=loss
of ^in++++=of
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
ended ^vpsv++agls+xvbnx+=ended
there ^rn+pl+++=there
and ^cc++++=and
then ^rn+tm+++=then
by ^in++++=by
the ^ati++++=the
wood ^nn++++=wood-thieves
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
beaten ^vprf+++xvbnx+=beaten
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
fear ^vb++++=fear
not ^xnot++not++=not
made ^vwbn+++xvbn+=made
them ^pp3o+pp3+++=them
begone ^nn+++??+=begone
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight
in ^in++++=in
a ^at++++=a
great ^jj+atrb+++=great
hurry ^np++++=hurry.
. ^zz++++=EXTRAWORD
An ^at++++=An
hour ^nn++++=hour
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
return ^vb++++=return;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
the ^ati++++=the
knight ^nn++++=knight
could ^md+pos+++=could
stand ^vb++++=stand
on ^in++++=on
guard ^vb++++=guard
no ^at++++=no
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
had ^md"++pmd"++=had
to ^md+nec+++=to
lie ^vb++++=lie
down ^rp++++=down
upon ^in++++=upon
the ^ati++++=the
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
A ^at++++=A
halfhour ^nn+++??+=halfhour
more ^ql++++=more
went ^vpsv++by+xvbn+=went
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
a ^at++++=a
young ^jj+atrb+++=young
lad ^nn++++=lad
with ^in++++=with
what ^wdt+who+++=what
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
number ^nn++++=number
of ^in++++=of
cock ^nn++++=cock's
's ^$++++=EXTRAWORD
feathers ^nns+nom+++=feathers
stuck ^vbd+++xvbn+=stuck
round ^rb++++=round
his ^pp$+pp3+++=his
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
path ^nn++++=path
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move
about ^rb+phrv+++=about
among ^in++++=among
the ^ati++++=the
dead ^jj+atrb+++=dead
thieves ^nns++++=thieves,
, ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=cutting
their ^pp$+pp3+++=their
heads ^nns++++=heads
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
laid ^vbd+++xvbnx+=laid
the ^ati++++=the
heads ^nns++++=heads
in ^in++++=in
a ^at++++=a
heap ^nn++++=heap
before ^in++++=before
the ^ati++++=the
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
great ^jj+atrb+++=great
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
bid ^nn++++=bid
come ^vprf+++xvbn+=come
and ^cc+phrs+++=and
ask ^vb++++=ask
you ^pp2+pp2+++=you
for ^in++++=for
the ^ati++++=the
crowns ^nns++++=crowns
you ^pp2+pp2+++=you
promised ^vbd+vpub++xvbn+=promised
for ^in++++=for
the ^ati++++=the
heads ^nns++++=heads:
: ^zz++++=EXTRAWORD
five ^cd++++=five
crowns ^nns++++=crowns
a ^at++++=a
head ^nn++++=head.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
bid ^nn++++=bid
me ^pp1o+pp1+++=me
tell ^vb++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
prayed ^vprf+++xvbnx+=prayed
to ^in++++=to
God ^np++++=God
and ^cc++++=and
His ^pp$+pp3+++=His
Mother ^nn++++=Mother
to ^to++++=to
give ^vbi++++=give
you ^pp2+pp2+++=you
a ^at++++=a
long ^jj+atrb+++=long
life ^nn++++=life,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
poor ^jj+atrb+++=poor
peasants ^nns+nom+++=peasants,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
would ^md+prd+++=would
have ^vb+hv+vrb++=have
the ^ati++++=the
money ^nn++++=money
before ^cs+sub+++=before
you ^pp2+pp2+++=you
die ^vb++++=die.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
this ^dt+dem+++=this
over ^in++++=over
and ^cc++++=and
over ^rb++++=over
for ^in++++=for
fear ^nn++++=fear
I ^pp1a+pp1+++=I
might ^md+pos+++=might
forget ^vb+vprv+tht0++=forget
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
promised ^vb+++xvbn+=promised
to ^to+vcmp+++=to
beat ^vbi++++=beat
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
knight ^npt++++=knight
raised ^vbd+++xvbn+=raised
himself ^ppl+pp3+++=himself
upon ^in++++=upon
his ^pp$+pp3+++=his
elbow ^nn++++=elbow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
opening ^nvbg+++xvbg+=opening
a ^at++++=a
bag ^nn++++=bag
that ^tht+rel+subj++=that
hung ^vwbn+++xvbn+=hung
to ^in++++=to
his ^pp$+pp3+++=his
belt ^nn++++=belt,
, ^zz++++=EXTRAWORD
counted ^j+++xvbn+=counted
out ^rp+pl+++=out
the ^ati++++=the
five ^cd++++=five
crowns ^nns++++=crowns
for ^in++++=for
each ^dt++++=each
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
thirty ^cd++++=thirty
heads ^nns++++=heads
in ^in++++=in
all ^abn++++=all.
. ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
great ^jj+atrb+++=great
knight ^nn++++=knight,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
lad ^nn++++=lad,
, ^zz++++=EXTRAWORD
' ^zz++++='they
they ^pp3a+pp3+++=EXTRAWORD
have ^vb+hv+vrb++=have
also ^rb++++=also
bid ^nn++++=bid
me ^pp1o+pp1+++=me
take ^vb++++=take
all ^abn++++=all
care ^nn++++=care
of ^in++++=of
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
light ^nn++++=light
a ^at++++=a
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
this ^dt+dem+++=this
ointment ^nn+nom+++=ointment
upon ^in++++=upon
your ^pp$+pp2+++=your
wounds ^nns++++=wounds.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
gathered ^vbd+++xvbnx+=gathered
sticks ^nns++++=sticks
and ^cc++++=and
leaves ^nns++++=leaves
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
flashing ^vbg+++xvbg+=flashing
his ^pp$+pp3+++=his
flint ^nn++++=flint
and ^cc++++=and
steel ^nn++++=steel
under ^in++++=under
a ^at++++=a
mass ^nn++++=mass
of ^in++++=of
dry ^jj+atrb+++=dry
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
a ^at++++=a
very ^ql+amp+++=very
good ^jj+atrb+++=good
blaze ^nn++++=blaze.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
drawing ^nvbg+++xvbg+=drawing
of ^in++++=of
the ^ati++++=the
coat ^nn++++=coat
of ^in++++=of
mail ^nn++++=mail,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
anoint ^vbi++++=anoint
the ^ati++++=the
wounds ^nns++++=wounds:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
clumsily ^rb+cnj+++=clumsily,
, ^zz++++=EXTRAWORD
like ^in++++=like
one ^cd1++++=one
who ^whp+rel+subj++=who
does ^vbz+doz+vrb++=does
by ^in++++=by
rote ^nn+++??+=rote
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
told ^vpsv++agls+xvbnx+=told.
. ^zz++++=EXTRAWORD
The ^ati++++=The
knight ^nn++++=knight
motioned ^vbd+++xvbn+=motioned
him ^pp3o+pp3+++=him
to ^to++++=to
stop ^vbi++++=stop,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
seem ^vb+seem+++=seem
a ^at++++=a
good ^jj+atrb+++=good
lad ^nn++++=lad.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would
ask ^vb++++=ask
something ^pn++++=something
of ^in++++=of
you ^pp2+pp2+++=you
for ^in++++=for
myself ^ppl+pp1+++=myself.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
still ^rb++++=still
a ^ap++++=a
few ^ap"++++=few
crowns ^nns++++=crowns,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
knight ^nn++++=knight;
; ^zz++++=EXTRAWORD
' ^zz++++='shall
shall ^md+prd+++=EXTRAWORD
I ^pp1a+pp1+++=I
give ^vb++++=give
them ^pp3o+pp3+++=them
to ^in++++=to
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='O
o ^zz++++=EXTRAWORD
no ^at++++=no,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
lad ^nn++++=lad.
. ^zz++++=EXTRAWORD
' ^zz++++='They
they ^pp3a+pp3+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
good ^jj++++=good
to ^to+jcmp+++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
one ^cd1++++=one
thing ^nn++++=thing
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
care ^nn++++=care
about ^in++++=about
doing ^xvbg+++xvbg+=doing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
need ^nn++++=need
of ^in++++=of
money ^nn++++=money
to ^to++++=to
do ^vbi++++=do
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
go ^vb++++=go
from ^in++++=from
village ^nn+nom+++=village
to ^in++++=to
village ^nn+nom+++=village
and ^cc++++=and
from ^in++++=from
hill ^nn++++=hill
to ^in++++=to
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whenever ^nn+nom+++=whenever
I ^pp1a+pp1+++=I
come ^vprf+++xvbn+=come
across ^in+ppvb+++=across
a ^at++++=a
good ^jj+atrb+++=good
cock ^nn++++=cock
I ^pp1a+pp1+++=I
steal ^vb++++=steal
him ^pp3o+pp3+++=him
and ^cc++++=and
take ^vb++++=take
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
keep ^vb++++=keep
him ^pp3o+pp3+++=him
there ^rn+pl+++=there
under ^in++++=under
a ^at++++=a
basket ^nn++++=basket
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
get ^vb++++=get
another ^dt++++=another
good ^jj+atrb+++=good
cock ^nn++++=cock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
set ^vbd+++xvbnx+=set
them ^pp3o+pp3+++=them
to ^to++++=to
fight ^vbi++++=fight.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
say ^vb+vpub+tht0++=say
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
an ^at++++=an
innocent ^jj++++=innocent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
do ^vb+do+aux++=do
not ^xnot++not++=not
do ^vb+do+vrb++=do
me ^pp1o+pp1+++=me
any ^dti++++=any
harm ^nn++++=harm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
ask ^vb++++=ask
me ^pp1o+pp1+++=me
to ^to++++=to
do ^vbi++++=do
any ^dti++++=any
work ^nn++++=work
but ^cc++++=but
go ^vb++++=go
a ^at++++=a
message ^nn+nom+++=message
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
an ^at++++=an
innocent ^jj++++=innocent
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
send ^vb++++=send
me ^pp1o+pp1+++=me
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
crowns ^nns++++=crowns:
: ^zz++++=EXTRAWORD
anyone ^pn++++=anyone
else ^rb+cnj+++=else
would ^md+prd+++=would
steal ^vb++++=steal
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
dare ^vb++++=dare
not ^xnot++not++=not
come ^vb++++=come
back ^rp++++=back
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
for ^in++++=for
now ^rn+tm+++=now
that ^cs+sub+++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
not ^xnot++not++=not
with ^in++++=with
them ^pp3o+pp3+++=them
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
afraid ^jj+pred+++=afraid
of ^in++++=of
the ^ati++++=the
wood ^nn++++=wood-thieves.
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
ever ^rb++++=ever
hear ^vb+vprv+++=hear
how ^wrb+who+whcl++=how,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
wood ^nn++++=wood-thieves
- ^zz++++=EXTRAWORD
thieves ^nns++++=EXTRAWORD
are ^vb+ber+aux++=are
christened ^vpsv++agls+xvbnx+=christened,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wolves ^nps++++=wolves
are ^vb+ber+aux++=are
made ^vpsv++agls+xvbnx+=made
their ^pp$+pp3+++=their
god ^np++++=god-fathers,
- ^zz++++=EXTRAWORD
fathers ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
right ^jj+atrb+++=right
arms ^nns++++=arms
are ^vb+ber+aux++=are
not ^xnot++not++=not
christened ^vbd+++xvbn+=christened
at ^rb++++=at
all ^abn++++=all?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
not ^xnot++not++=not
take ^vb++++=take
these ^dt+dem+++=these
crowns ^nns++++=crowns,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
lad ^nn++++=lad,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fear ^vb++++=fear,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
you ^pp2+pp2+++=you
would ^md+prd+++=would
have ^vb+hv+vrb++=have
that ^dt+dem+++=that
old ^jj+atrb+++=old
coat ^nn++++=coat
of ^in++++=of
mail ^nn++++=mail
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
soon ^rb+tm+++=soon
need ^nn++++=need
no ^at++++=no
more ^rbr++++=more.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
something ^pn++++=something
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted:
: ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
now ^rn+tm+++=now,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
lad ^nn++++=lad.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me
why ^wrb+who+++=why
you ^pp2+pp2+++=you
fought ^vbd+++xvbn+=fought
like ^in++++=like
the ^ati++++=the
champions ^nns++++=champions
and ^cc++++=and
giants ^nns++++=giants
in ^in++++=in
the ^ati++++=the
stories ^nns++++=stories
and ^cc++++=and
for ^in++++=for
so ^ql++++=so
little ^ap++++=little
a ^at++++=a
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
indeed ^rb++++=indeed
a ^at++++=a
man ^nn++++=man
like ^in++++=like
us ^pp1o+pp1+++=us?
? ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
not ^xnot++not++=not
rather ^rb++++=rather
an ^at++++=an
old ^jj+atrb+++=old
wizard ^nn++++=wizard
who ^whp+rel+subj++=who
lives ^vbz++++=lives
among ^in++++=among
these ^dt+dem+++=these
hills ^nns++++=hills,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
will ^md+prd+++=will
not ^xnot++not++=not
a ^at++++=a
wind ^nn++++=wind
arise ^vb++++=arise
presently ^rb+tm+++=presently
and ^cc++++=and
crumble ^vb++++=crumble
you ^pp2+pp2+++=you
into ^in++++=into
dust ^nn++++=dust?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
tell ^vb++++=tell
you ^pp2+pp2+++=you
of ^in++++=of
myself ^ppl+pp1+++=myself,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
now ^rn+tm+++=now
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
the ^ati++++=the
fellowship ^nn+nom+++=fellowship,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
may ^md+pos+++=may
tell ^vb++++=tell
all ^rb++++=all
and ^cc++++=and
witness ^nns+nom+++=witness
for ^in++++=for
God ^nn++++=God.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
of ^in++++=of
Rubies ^np+++??+=Rubies
on ^in++++=on
my ^pp$+pp1+++=my
helmet ^nn++++=helmet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
see ^vb+vprv+++=see
the ^ati++++=the
symbol ^nn++++=symbol
of ^in++++=of
my ^pp$+pp1+++=my
life ^nn++++=life
and ^cc++++=and
of ^in++++=of
my ^pp$+pp1+++=my
hope ^nn++++=hope.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
lad ^nn++++=lad
this ^dt+dem+++=this
story ^nn++++=story,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
always ^rb++++=always
more ^rbr++++=more
frequent ^jj+atrb+++=frequent
pauses ^nns+++??+=pauses;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
told ^vbd+vpub+tht0+xvbnx+=told
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Rose ^nn+++xvbn+=Rose
shone ^vbd+++xvbn+=shone
a ^at++++=a
deep ^jj+atrb+++=deep
blood ^nn++++=blood-colour
- ^zz++++=EXTRAWORD
colour ^nn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
firelight ^nn++++=firelight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
lad ^nn++++=lad
stuck ^vbd+++xvbn+=stuck
the ^ati++++=the
cock ^nn++++=cock's
's ^$++++=EXTRAWORD
feathers ^nns+nom+++=feathers
in ^in++++=in
the ^ati++++=the
earth ^nn++++=earth
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
moved ^vbd+++xvbn+=moved
them ^pp3o+pp3+++=them
about ^rb++++=about
as ^cs+sub+++=as
though ^cs+sub+++=though
