One ^cd1++++=One
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
me ^pp1o+pp1+++=me
ask ^vb++++=ask
you ^pp2+pp2+++=you
how ^wrb+who+++=how
you ^pp2+pp2+++=you
would ^md+prd+++=would
enjoy ^vb++++=enjoy
your ^pp$+pp2+++=your
breakfast ^nn++++=breakfast
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
took ^vbd+++xvbn+=took
it ^pp3+it+++=it
in ^in++++=in
this ^dt+dem+++=this
street ^nn++++=street
car ^nn++++=car.
. ^zz++++=EXTRAWORD
Suppose ^vb+vprv+++=Suppose
the ^ati++++=the
phonograph ^nn+++??+=phonograph
so ^ql+emph+++=so
perfected ^jj+++xvbn+=perfected
as ^in++++=as
to ^to++++=to
be ^vbi++vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
give ^vb++++=give
you ^pp2+pp2+++=you
an ^at++++=an
entire ^jjb+atrb+++=entire
opera, ^nn+++??+=opera,--singing,
-- ^--+clp+++=EXTRAWORD
singing ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
orchestration ^nn+nom+++=orchestration,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all;
; ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
would ^md+prd+++=would
get ^vb++++=get
much ^ap++++=much
pleasure ^nn++++=pleasure
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
turned ^vbd+++xvbn+=turned
it ^pp3+it+++=it
on ^in++++=on
at ^rb++++=at
your ^pp$+pp2+++=your
office ^nn++++=office
during ^in++++=during
business ^nns+nom+++=business
hours ^nns++++=hours?
? ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Do
you ^pp2+pp2+++=you
really ^rb+emph+++=really
care ^nn++++=care
for ^in++++=for
a ^at++++=a
serenade ^nn++++=serenade
by ^in++++=by
Schubert ^np+++??+=Schubert
when ^wrb+who+++=when
you ^pp2+pp2+++=you
hear ^vb+vprv+tht0++=hear
it ^pp3+it+++=it
fiddled ^vpsv++by+xvbn+=fiddled
by ^in++++=by
an ^at++++=an
untimely ^jj++++=untimely
Italian ^jj++++=Italian
on ^in++++=on
a ^at++++=a
morning ^nn++++=morning
ferryboat ^nn+++??+=ferryboat?
? ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
always ^rb++++=always
cocked ^jj+++xvbn+=cocked
and ^cc+phrs+++=and
primed ^jj+++xvbn+=primed
for ^in++++=for
enjoyment ^nn+nom+++=enjoyment?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
keep ^vb++++=keep
every ^at++++=every
mood ^nn++++=mood
on ^in++++=on
tap ^nn++++=tap,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
to ^to+jcmp+++=to
any ^dti++++=any
demand ^nn++++=demand?
? ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
me ^pp1o+pp1+++=me
remind ^vb++++=remind
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
story ^nn++++=story
which ^whp+rel+obj++=which
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
me ^pp1o+pp1+++=me
the ^ati++++=the
honor ^nn++++=honor
to ^to++++=to
begin ^vbi++++=begin
as ^in++++=as
a ^at++++=a
means ^nn++++=means
of ^in++++=of
becoming ^xvbg+++xvbg+=becoming
oblivious ^jj++++=oblivious
to ^in++++=to
the ^ati++++=the
discomfort ^nn++++=discomfort
of ^in++++=of
this ^dt+dem+++=this
car ^nn++++=car
is ^vbz+bez+vrb++=is
a ^at++++=a
ghost ^nn++++=ghost
story ^nn++++=story!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well!
well ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Has ^vbz+hvz+vrb++=Has
the ^ati++++=the
reader ^nn++++=reader
no ^at++++=no
duties ^nns++++=duties
corresponding ^vwbg+++xvbg+=corresponding
to ^in++++=to
his ^pp$+pp3+++=his
privileges ^nns++++=privileges?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
paid ^vprf+++xvbnx+=paid
five ^cd++++=five
cents ^nns++++=cents
for ^in++++=for
that ^dt+dem+++=that
newspaper ^nn+nom+++=newspaper.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
the ^ati++++=the
right ^nn++++=right
to ^to+ncmp+++=to
read ^vbn+vprv++xvbn+=read
it ^pp3+it+++=it
when ^wrb+who+++=when
and ^cc+cls+++=and
where ^wrb+who+++=where
you ^pp2+pp2+++=you
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
Much ^ap++++=Much
of ^in++++=of
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
in ^in++++=in
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
neither ^dt++neg++=neither
helped ^jj+++xvbn+=helped
nor ^cc++neg++=nor
harmed ^vpsv++by+xvbn+=harmed
by ^in++++=by
time ^nn++++=time
and ^cc++++=and
place ^nn++++=place
and ^cc++++=and
mood ^nn++++=mood;
; ^zz++++=EXTRAWORD
some ^dti++++=some
of ^in++++=of
it ^pp3+it+++=it
actually ^rb+amp+++=actually
requires ^vbz++++=requires
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
read ^vpsv++agls+xvbnx+=read
at ^rb++++=at
once ^rb"+tm+++=once--while
-- ^--+clp+++=EXTRAWORD
while ^cs+sub+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
fizzing ^vbg+++xvbgx+=fizzing.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
my ^pp$+pp1+++=my
story ^nn++++=story
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
of ^in++++=of
that ^dt+dem+++=that
character ^nn+nom+++=character.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
' ^zz++++='the
the ^ati++++=EXTRAWORD
very ^ql+amp+++=very
latest ^jjt+atrb+++=latest
advices ^nns+++??+=advices'
' ^zz++++=EXTRAWORD
from ^in++++=from
Ghostland ^np+++??+=Ghostland.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+aux++=are
not ^xnot++not++=not
expected ^vbd+vprv++xvbn+=expected
to ^to+vcmp+++=to
keep ^vbi++++=keep
yourself ^ppl+pp2+++=yourself
_au ^nn+++??+=_au
courant_ ^nn+++??+=courant_
with ^in++++=with
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
going ^vbg+++xvbgx+=going
on ^in++++=on
in ^in++++=in
the ^ati++++=the
realm ^nn++++=realm
of ^in++++=of
spooks ^nns+++??+=spooks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stuff ^nn++++=stuff
will ^md+prd+++=will
keep ^vb++++=keep
until ^cs+sub+++=until
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
leisure ^nn++++=leisure
to ^to++++=to
put ^vbi++++=put
yourself ^ppl+pp2+++=yourself
into ^in++++=into
the ^ati++++=the
frame ^nn++++=frame
of ^in++++=of
mind ^nn++++=mind
appropriate ^jj++++=appropriate
to ^to+jcmp+++=to
the ^ati++++=the
sentiment ^nn+nom+++=sentiment
of ^in++++=of
the ^ati++++=the
piece ^nn++++=piece--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
respectfully ^rb++++=respectfully
submit ^vb+vpub+++=submit
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
cannot ^md+pos+not++=cannot
do ^vb+do+vrb++=do
in ^in++++=in
a ^at++++=a
street ^nn++++=street
car ^nn++++=car,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
the ^ati++++=the
only ^ap+down+++=only
passenger ^nn+nom+++=passenger.
. ^zz++++=EXTRAWORD
The ^ati++++=The
solitude ^nn++++=solitude
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
of ^in++++=of
the ^ati++++=the
right ^jj+atrb+++=right
sort ^nn++++=sort.
. ^zz++++=EXTRAWORD
An ^at++++=An
author ^nn++++=author
has ^vbz+hvz+vrb++=has
rights ^nns++++=rights
which ^whp+rel+obj++=which
the ^ati++++=the
reader ^nn++++=reader
is ^vbz+bez+aux++=is
bound ^jj++agls+xvbnx+=bound
to ^to+jcmp+++=to
respect ^vb++++=respect."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
specific ^jj+atrb+++=specific
example ^nn++++=example?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
right ^nn++++=right
to ^to+ncmp+++=to
the ^ati++++=the
reader ^nn++++=reader's
's ^$++++=EXTRAWORD
undivided ^vpsv++agls+xvbnx+=undivided
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
To ^to++++=To
deny ^vbi+vpub+++=deny
him ^pp3o+pp3+++=him
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
immoral ^jj+pred+++=immoral.
. ^zz++++=EXTRAWORD
To ^to++++=To
make ^vbi++++=make
him ^pp3o+pp3+++=him
share ^vb++++=share
your ^pp$+pp2+++=your
attention ^nn+nom+++=attention
with ^in++++=with
the ^ati++++=the
rattle ^nn++++=rattle
of ^in++++=of
a ^at++++=a
street ^nn++++=street
car ^nn++++=car,
, ^zz++++=EXTRAWORD
the ^ati++++=the
moving ^jj+atrb++xvbg+=moving
panorama ^nn++++=panorama
of ^in++++=of
the ^ati++++=the
crowds ^nns++++=crowds
on ^in++++=on
the ^ati++++=the
sidewalks ^nns+++??+=sidewalks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
buildings ^nns++++=buildings
beyond ^in+strn+++=beyond--with
-- ^--+clp+++=EXTRAWORD
with ^in++++=EXTRAWORD
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
thousands ^cds++++=thousands
of ^in++++=of
distractions ^nns+nom+++=distractions
which ^whp+rel+subj++=which
make ^vb++++=make
our ^pp$+pp1+++=our
customary ^jj+atrb+++=customary
environment ^nn+nom+++=environment--is
-- ^--+clp+++=EXTRAWORD
is ^vbz+bez+aux++=EXTRAWORD
to ^to++++=to
treat ^vbi++++=treat
him ^pp3o+pp3+++=him
with ^in++++=with
gross ^jj+atrb+++=gross
injustice ^nn++++=injustice.
. ^zz++++=EXTRAWORD
By ^in++++=By
God ^np++++=God,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
infamous ^jj+pred+++=infamous!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
speaker ^npt++++=speaker
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet
and ^cc++++=and
was ^vbd+bedz+vrb++=was
steadying ^jj+pred+++=steadying
himself ^ppl+pp3+++=himself
by ^in++++=by
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
straps ^nns++++=straps
hanging ^vwbg+++xvbg+=hanging
from ^in++++=from
the ^ati++++=the
roof ^nn++++=roof
of ^in++++=of
the ^ati++++=the
car ^nn++++=car.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
man ^nn++++=man
looked ^vbd+++xvbn+=looked
up ^rp++++=up
at ^in++++=at
him ^pp3o+pp3+++=him
in ^in++++=in
sudden ^jj+atrb+++=sudden
astonishment ^nn+nom+++=astonishment,
, ^zz++++=EXTRAWORD
wondering ^vbg+++xvbg+=wondering
how ^wrb+who+++=how
so ^rb+emph+++=so
trivial ^jj++++=trivial
a ^at++++=a
grievance ^nn+nom+++=grievance
could ^md+pos+++=could
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
justify ^vbi++++=justify
so ^ql+emph+++=so
strong ^jj+atrb+++=strong
language ^nn+nom+++=language.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
friend ^nn++++=friend's
's ^$++++=EXTRAWORD
face ^nn++++=face
was ^vbd+bedz+vrb++=was
uncommonly ^rb++++=uncommonly
pale ^jj+pred+++=pale
and ^cc++++=and
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
glowed ^vbd+++xvbn+=glowed
like ^in++++=like
living ^xvbg+++xvbg+=living
coals ^nns++++=coals.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
writer ^nn++++=writer,
, ^zz++++=EXTRAWORD
impetuously ^jj++++=impetuously
crowding ^jj+++xvbg+=crowding
his ^pp$+pp3+++=his
words ^nns++++=words--"you
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean,
, ^zz++++=EXTRAWORD
Marsh ^npl++++=Marsh.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
stuff ^nn++++=stuff
in ^in++++=in
this ^dt+dem+++=this
morning ^nn++++=morning's
's ^$++++=EXTRAWORD
_messenger_ ^nn+++??+=_Messenger_
is ^vbz+bez+vrb++=is
plainly ^rb++++=plainly
sub ^nn++++=sub-headed
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
Ghost ^nn++++=Ghost
Story ^nn++++=Story.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
ample ^jj+atrb+++=ample
notice ^nn++++=notice
to ^in++++=to
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
honorable ^jj+atrb+++=honorable
reader ^nn++++=reader
will ^md+prd+++=will
understand ^vb+vprv+++=understand
it ^pp3+it+++=it
as ^ql++++=as
prescribing ^jj+++xvbg+=prescribing
by ^in++++=by
implication ^nn+nom+++=implication
the ^ati++++=the
conditions ^nns+nom+++=conditions
under ^in++++=under
which ^whp+rel+pied++=which
the ^ati++++=the
work ^nn++++=work
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi+vbi+aux++=be
read ^vpsv++agls+xvbnx+=read."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
addressed ^vbd+++xvbn+=addressed
as ^ql++++=as
Marsh ^np++++=Marsh
winced ^vbd+++xvbn+=winced
a ^at++++=a
trifle ^nn++++=trifle,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
asked ^vbd+vsua++xvbn+=asked
with ^in++++=with
a ^at++++=a
smile ^nn++++=smile:
: ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
conditions ^nns+nom+++=conditions?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
only ^rb+down+++=only
a ^at++++=a
plain ^jj+atrb+++=plain
business ^nns+nom+++=business
man ^nn++++=man
who ^whp+rel+subj++=who
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
understand ^vb+vprv+++=understand
such ^abl++++=such
things ^nns++++=things.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
where ^wrb+who+whq++=where
should ^md+nec+++=should
I ^pp1a+pp1+++=I
read ^vbd+vprv+tht0+xvbnx+=read
your ^pp$+pp2+++=your
ghost ^nn++++=ghost
story ^nn++++=story?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
solitude ^nn++++=solitude--at
-- ^--+clp+++=EXTRAWORD
at ^in++++=EXTRAWORD
night ^nn++++=night--by
-- ^--+clp+++=EXTRAWORD
by ^in++++=EXTRAWORD
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
a ^at++++=a
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
certain ^jj+atrb+++=certain
emotions ^nns+nom+++=emotions
which ^whp+rel+obj++=which
a ^at++++=a
writer ^nn++++=writer
can ^md+pos+++=can
easily ^rb++++=easily
enough ^dt++++=enough
excite ^vb++++=excite--such
-- ^--+clp+++=EXTRAWORD
such ^abl++++=EXTRAWORD
as ^ql++++=as
compassion ^nn++++=compassion
or ^cc++++=or
merriment ^nn+nom+++=merriment.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
move ^vb++++=move
you ^pp2+pp2+++=you
to ^in++++=to
tears ^nns++++=tears
or ^cc++++=or
laughter ^nn+nom+++=laughter
under ^in++++=under
almost ^rb+hdg+++=almost
any ^dti++++=any
circumstances ^nns+nom+++=circumstances.
. ^zz++++=EXTRAWORD
But ^in++++=But
for ^in"++++=for
my ^pp$+pp1+++=my
ghost ^nn++++=ghost
story ^nn++++=story
to ^to++++=to
be ^vbi++vrb++=be
effective ^jj+pred+++=effective
you ^pp2+pp2+++=you
must ^md+nec+++=must
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
to ^to+vcmp+++=to
feel ^vbi+vprv+++=feel
fear ^nn++++=fear--at
-- ^--+clp+++=EXTRAWORD
at ^rb++++=EXTRAWORD
least ^rb"++++=least
a ^at++++=a
strong ^jj+atrb+++=strong
sense ^nn++++=sense
of ^in++++=of
the ^ati++++=the
supernatural ^jj++++=supernatural--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
a ^at++++=a
difficult ^jj+atrb+++=difficult
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
expect ^vbi+vprv+++=expect
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
read ^vbd+vprv++xvbn+=read
me ^pp1o+pp1+++=me
at ^rb++++=at
all ^abn++++=all
you ^pp2+pp2+++=you
will ^md+prd+++=will
give ^vb++++=give
me ^pp1o+pp1+++=me
a ^at++++=a
chance ^nn++++=chance;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
will ^md+prd+++=will
make ^vb++++=make
yourself ^ppl+pp2+++=yourself
accessible ^jj++++=accessible
to ^in++++=to
the ^ati++++=the
emotion ^nn+nom+++=emotion
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
try ^vb++++=try
to ^to+vcmp+++=to
inspire ^vbi++++=inspire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
car ^nn++++=car
had ^vb+hv+aux++=had
now ^rn+tm+splt++=now
arrived ^vprf+++xvbnx+=arrived
at ^rb++++=at
its ^pp$+it+++=its
terminus ^nns+++??+=terminus
and ^cc++++=and
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trip ^nn++++=trip
just ^rb+emph+++=just
completed ^vwbn+++xvbn+=completed
was ^vbd+bedz+vrb++=was
its ^pp$+it+++=its
first ^rb++++=first
for ^in++++=for
the ^ati++++=the
day ^nn++++=day
and ^cc++++=and
the ^ati++++=the
conversation ^nn+nom+++=conversation
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
early ^jj+atrb+++=early
passengers ^nns+nom+++=passengers
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
interrupted ^vpsv++agls+xvbnx+=interrupted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
streets ^nns++++=streets
were ^vbd+bed+vrb++=were
yet ^rb++++=yet
silent ^jj+pred+++=silent
and ^cc+phrs+++=and
desolate ^jj++++=desolate;
; ^zz++++=EXTRAWORD
the ^ati++++=the
house ^nn++++=house
tops ^nns++++=tops
were ^vbd+bed+aux++=were
just ^rb+emph+splt++=just
touched ^vpsv++by+xvbnx+=touched
by ^in++++=by
the ^ati++++=the
rising ^jj+atrb++xvbg+=rising
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
stepped ^vbd+++xvbnx+=stepped
from ^in++++=from
the ^ati++++=the
car ^nn++++=car
and ^cc++++=and
walked ^vbd+++xvbn+=walked
away ^rp+pl+++=away
together ^nn+nom+++=together
Marsh ^nn++++=Marsh
narrowly ^rb++++=narrowly
eyed ^vbd+++xvbn+=eyed
his ^pp$+pp3+++=his
companion ^nn++++=companion,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
reported ^vpsv++agls+xvbnx+=reported,
, ^zz++++=EXTRAWORD
like ^in++++=like
most ^ql+emph+++=most
men ^nns++++=men
of ^in++++=of
uncommon ^jj+atrb+++=uncommon
literary ^jj+atrb+++=literary
ability ^nn+nom+++=ability,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
addicted ^vpsv++agls+xvbnx+=addicted
to ^in++++=to
various ^jj+atrb+++=various
destructive ^jj+atrb+++=destructive
vices ^nns++++=vices.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
revenge ^nn++++=revenge
which ^whp+rel+obj++=which
dull ^jj+atrb+++=dull
minds ^nns++++=minds
take ^vb++++=take
upon ^in++++=upon
bright ^jj+atrb+++=bright
ones ^pn++++=ones
in ^in++++=in
resentment ^nn+nom+++=resentment
of ^in++++=of
their ^pp$+pp3+++=their
superiority ^nn+nom+++=superiority.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Colston ^np++++=Colston
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
as ^ql++++=as
a ^at++++=a
man ^nn++++=man
of ^in++++=of
genius ^nn++++=genius.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
honest ^jj+atrb+++=honest
souls ^nns++++=souls
who ^whp+rel+subj++=who
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
genius ^nn++++=genius
is ^vbz+bez+vrb++=is
a ^at++++=a
mode ^nn++++=mode
of ^in++++=of
excess ^nn++++=excess.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
that ^tht+vcmp+++=that
Colston ^np+++??+=Colston
did ^vbd+dod+aux++=did
not ^xnot++not++=not
drink ^vb++++=drink
liquor ^nn++++=liquor,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
many ^ap++++=many
said ^vprf+++xvbn+=said
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate
opium ^nn++++=opium.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
in ^in++++=in
his ^pp$+pp3+++=his
appearance ^nn+nom+++=appearance
that ^tht+vcmp+++=that
morning ^nn++++=morning--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
certain ^jj+atrb+++=certain
wildness ^nns+nom+++=wildness
of ^in++++=of
the ^ati++++=the
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
an ^at++++=an
unusual ^jj+atrb+++=unusual
pallor ^nn++++=pallor,
, ^zz++++=EXTRAWORD
a ^at++++=a
thickness ^nns+nom+++=thickness
and ^cc++++=and
rapidity ^nn+nom+++=rapidity
of ^in++++=of
speech ^nn++++=speech--were
-- ^--+clp+++=EXTRAWORD
were ^vbd+bed+aux++=EXTRAWORD
taken ^vpsv++by+xvbnx+=taken
by ^in++++=by
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Marsh ^np++++=Marsh
to ^to++++=to
confirm ^vbi+vpub+++=confirm
the ^ati++++=the
report ^nn++++=report.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
not ^xnot++not++=not
the ^ati++++=the
self ^nn++++=self-denial
- ^zz++++=EXTRAWORD
denial ^nn++++=EXTRAWORD
to ^to++++=to
abandon ^vbi++++=abandon
a ^at++++=a
subject ^nn++++=subject
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
interesting ^jj++++=interesting,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
it ^pp3+it+++=it
might ^md+pos+++=might
excite ^vb++++=excite
his ^pp$+pp3+++=his
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+++=say,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
take ^vb++++=take
the ^ati++++=the
trouble ^nn++++=trouble
to ^to++++=to
observe ^vbi+vprv+tht0++=observe
your ^pp$+pp2+++=your
directions ^nns+nom+++=directions--place
-- ^--+clp+++=EXTRAWORD
place ^nn++++=EXTRAWORD
myself ^ppl+pp1+++=myself
in ^in++++=in
the ^ati++++=the
conditions ^nns+nom+++=conditions
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
demand ^vb++++=demand:
: ^zz++++=EXTRAWORD
solitude ^nn++++=solitude,
, ^zz++++=EXTRAWORD
night ^nn++++=night
and ^cc++++=and
a ^at++++=a
tallow ^nn+++??+=tallow
candle ^nn++++=candle--you
-- ^--+clp+++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
with ^in++++=with
your ^pp$+pp2+++=your
ghostly ^jj+atrb+++=ghostly
work ^nn++++=work
give ^vb++++=give
me ^pp1o+pp1+++=me
an ^at++++=an
uncomfortable ^jj+atrb+++=uncomfortable
sense ^nn++++=sense
of ^in++++=of
the ^ati++++=the
supernatural ^jj++++=supernatural,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
call ^vb++++=call
