It ^pp3+it+++=It
, ^zz++++=EXTRAWORD
the ^ati++++=the
stamping ^jj+++xvbg+=stamping
of ^in++++=of
horses ^nns++++=horses
in ^in++++=in
the ^ati++++=the
not ^xnot++not++=not
distant ^jj+atrb+++=distant
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pandemonium ^nn++++=pandemonium
of ^in++++=of
it ^pp3+it+++=it
all ^rb++++=all!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
make ^vbi++++=make
a ^rb++++=a
little ^rb"++++=little
home ^nr++++=home
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
useless ^jj+pred+++=useless.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
one ^cd1++++=one
day ^nn++++=day
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury
suddenly ^rb++++=suddenly
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
missing ^jj+++xvbg+=missing
him ^pp3o+pp3+++=him
and ^cc++++=and
mourning ^nvbg+++xvbg+=mourning
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
half ^abn++++=half
distracted ^jj+++xvbn+=distracted
as ^ql++++=as
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
a ^at++++=a
thrill ^nn++++=thrill
shot ^vbd+++xvbn+=shot
across ^in+pl+++=across
the ^ati++++=the
darkness ^nns+nom+++=darkness
for ^in++++=for
half ^nn++++=half
a ^at++++=a
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
at ^in++++=at
any ^dti++++=any
rate ^nn++++=rate
she ^pp3a+pp3+++=she
could ^md+pos+++=could
have ^vb+hv+vrb++=have
a ^at++++=a
home ^nr++++=home
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
presently ^rb+tm+++=presently
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
folly ^nn++++=folly
of ^in++++=of
the ^ati++++=the
thought ^nn+++xvbn+=thought,
, ^zz++++=EXTRAWORD
a ^at++++=a
home ^nr++++=home
without ^in++++=without
a ^at++++=a
husband ^nn++++=husband!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
staid ^jj++++=staid
on ^in++++=on
at ^rb++++=at
the ^ati++++=the
tavern ^nn++++=tavern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
no ^at++++=no
pleasure ^nn++++=pleasure
in ^in++++=in
life ^nn++++=life.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
with ^in++++=with
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury's
's ^$++++=EXTRAWORD
departure ^nn++++=departure,
, ^zz++++=EXTRAWORD
the ^ati++++=the
thought ^nn+++xvbn+=thought
recurred ^vbd+++xvbn+=recurred
again ^rb+tm+++=again
and ^cc+phrs+++=and
again ^rb+tm+++=again
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cairnes ^np++++=Cairnes
of ^in++++=of
her ^pp$+pp3+++=her
and ^cc++++=and
Sophia ^np++++=Sophia's
's ^$++++=EXTRAWORD
old ^jj+atrb+++=old
dream ^nn++++=dream
of ^in++++=of
living ^xvbg+++xvbg+=living
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
should ^md+nec+++=should
keep ^vb++++=keep
house ^nn++++=house
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
for ^in++++=for
neither ^dt++neg++=neither
of ^in++++=of
us ^pp1o+pp1+++=us
would ^md+prd+++=would
ever ^rb++splt++=ever
marry ^vb++++=marry.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
great ^jj+atrb+++=great
pity ^nn++++=pity
we ^pp1a+pp1+++=we
did ^vbd+dod+vrb++=did!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dare ^vb++++=dare
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vpsv++agls+xvbnx+=been
very ^ql+amp+++=very
happy ^jj++++=happy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
she ^pp3a+pp3+++=she
has ^vbz+hvz+vrb++=has,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
then ^rn+tm+++=then
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
so ^ql+emph+++=so
happy ^jj++++=happy
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
so ^ql+emph+++=so
unhappy ^jj++++=unhappy
without ^in++++=without
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
evens ^vbz+++??+=evens
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
half ^abn++++=half
a ^at++++=a
century ^nn++++=century
gone ^vbd+++xvbn+=gone;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
perhaps ^rb++++=perhaps
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
remember ^nn+nom+++=remember
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
have ^vbi++++=have
her ^pp$+pp3+++=her
come ^vprf+++xvbn+=come
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
could ^md+pos+++=could
bear ^vb+vprv+++=bear
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
true ^jj++++=true;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
could ^md+pos+++=could
avoid ^vb++++=avoid
the ^ati++++=the
subject ^nn++++=subject
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb++++=mean
to ^to+vcmp+++=to
try ^vbi++++=try.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
sweet ^nn++++=sweet,
, ^zz++++=EXTRAWORD
comfortable ^jj+atrb+++=comfortable,
, ^zz++++=EXTRAWORD
peaceful ^jj+atrb+++=peaceful
time ^nn++++=time
we ^pp1a+pp1+++=we
should ^md+nec+++=should
have ^vb+hv+vrb++=have
of ^in++++=of
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
sweet ^nn++++=sweet,
, ^zz++++=EXTRAWORD
comfortable ^jj+atrb+++=comfortable,
, ^zz++++=EXTRAWORD
peaceful ^jj+atrb+++=peaceful
time ^nn++++=time!
! ^zz++++=EXTRAWORD
Well ^rb+dspt+++=Well;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
shall ^md+prd+++=shall
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
For ^in++++=For
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury
came ^vbd+++xvbn+=came;
; ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
dear ^uh++++=dear,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
friend ^nn++++=friend
Julia ^np++++=Julia!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
anything ^pn++++=anything
could ^md+pos+++=could
make ^vb++++=make
up ^rp++++=up
for ^in++++=for
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury's
's ^$++++=EXTRAWORD
loss ^nn++++=loss,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+aux++=be
living ^vbg+++xvbgx+=living
with ^in+ppvb+++=with
Julia ^np++++=Julia!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
castles ^nns++++=castles
they ^pp3a+pp3+++=they
used ^md"++pmd"++=used
to ^to++++=to
build ^vb++++=build
about ^in++++=about
living ^xvbg+++xvbg+=living
together ^nn+nom+++=together
and ^cc++++=and
working ^nvbg+++xvbg+=working
with ^in++++=with
the ^ati++++=the
heathen ^nn++++=heathen
around ^in++++=around
home ^nr++++=home.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Julia ^np++++=Julia
always ^rb++++=always
went ^vbd+++xvbn+=went
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
East ^np+pl+++=East
Church ^npl++++=Church,
, ^zz++++=EXTRAWORD
too ^ql++++=too;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
believed ^vprf+++xvbnx+=believed
just ^rb+emph+++=just
the ^ati++++=the
same ^ap++++=same
things ^nns++++=things,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
election ^nn+nom+++=election,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
predestination ^nn+nom+++=predestination
and ^cc++++=and
damnation ^nn+nom+++=damnation
and ^cc++++=and
all ^rb++++=all;
; ^zz++++=EXTRAWORD
at ^rb++++=at
one ^cd1++++=one
time ^nn++++=time
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought
of ^in++++=of
going ^xvbg+++xvbg+=going
out ^rp+pl+++=out
missionaries ^nns++++=missionaries
together ^nn+nom+++=together
to ^in++++=to
the ^ati++++=the
Polynesian ^np+++??+=Polynesian
Island ^nn++++=Island,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
before ^cs+sub+++=before
Julia ^np++++=Julia
took ^vbd+++xvbn+=took
Captain ^npt++++=Captain
Cairnes ^np+++??+=Cairnes
for ^in++++=for
better ^jjr++++=better
or ^cc+phrs+++=or
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
principally ^rb+down+++=principally
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
herself ^ppl+pp3+++=herself
undertook ^vbd+vsua++xvbn+=undertook
all ^rb++++=all
she ^pp3a+pp3+++=she
could ^md+pos+++=could
in ^in++++=in
converting ^xvbg+++xvbg+=converting
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury,
, ^zz++++=EXTRAWORD
a ^at++++=a
perfect ^jj+atrb+++=perfect
Penelope ^np++++=Penelope's
's ^$++++=EXTRAWORD
web ^nn++++=web
of ^in++++=of
a ^at++++=a
work ^nn++++=work;
; ^zz++++=EXTRAWORD
for ^in++++=for
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury
died ^vbd+++xvbn+=died
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
her ^pp$+pp3+++=her
fondest ^jjt+atrb+++=fondest
beliefs ^nns++++=beliefs
to ^to++++=to
be ^vbi++vrb++=be
old ^jj+atrb+++=old
wives ^nns++++=wives'
' ^zz++++=EXTRAWORD
fables ^nns++++=fables,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
quarreling ^nn+nom+++=quarreling
with ^in++++=with
her ^pp$+pp3+++=her
fidelity ^nn+nom+++=fidelity
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
any ^dti++++=any
more ^ql++++=more
than ^cs+sub+++=than
with ^in++++=with
her ^pp$+pp3+++=her
finger ^nn++++=finger-rings
- ^zz++++=EXTRAWORD
rings ^nns++++=EXTRAWORD
or ^cc++++=or
her ^pp$+pp3+++=her
false ^jj+atrb+++=false
bangs ^nns+++??+=bangs,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
ribbons ^nns++++=ribbons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
considered ^vbd+vprv+tht0+xvbnx+=considered
her ^pp$+pp3+++=her
folderols ^vbz+++??+=folderols
in ^rb++++=in
general ^rb"++++=general.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
how ^wrb+who+++=how
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
on ^in++++=on
in ^in++++=in
her ^pp$+pp3+++=her
thoughts ^nns++++=thoughts,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
of ^in++++=of
Julia ^np++++=Julia
to ^to++++=to
want ^vbi++++=want
her ^pp$+pp3+++=her
now ^rn+tm+++=now!
! ^zz++++=EXTRAWORD
what ^wdt+who+++=what
comfort ^nn++++=comfort
they ^pp3a+pp3+++=they
would ^md+prd+++=would
be ^vb+be+vrb++=be
to ^to++++=to
each ^dt++++=each
other ^ap++++=other!
! ^zz++++=EXTRAWORD
Go ^vb++++=Go,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course
she ^pp3a+pp3+++=she
would ^md+prd+++=would!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
Allida ^np+++??+=Allida
with ^in++++=with
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
Allida ^np+++??+=Allida
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
her ^pp$+pp3+++=her
maid ^np++++=maid
so ^ql++++=so
long ^rb++++=long
that ^dt+dem+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
part ^nn++++=part
of ^in++++=of
herself ^ppl+pp3+++=herself;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
still ^rb++++=still
being ^vbg+beg++xvbg+=being
with ^in++++=with
her ^pp3o+pp3+++=her
mistress ^nns+nom+++=mistress,
, ^zz++++=EXTRAWORD
agreed ^j+++xvbn+=agreed
to ^to++++=to
do ^vbi++++=do
the ^ati++++=the
cooking ^jj+++xvbg+=cooking
at ^rb++++=at
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cairnes ^np++++=Cairnes's
's ^$++++=EXTRAWORD
and ^cc++++=and
help ^nn++++=help
in ^in++++=in
the ^ati++++=the
house ^nn++++=house-work.
- ^zz++++=EXTRAWORD
work ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^nn++++=house
was ^vbd+bedz+vrb++=was
warm ^jj+pred+++=warm
and ^cc+phrs+++=and
light ^jj++++=light
on ^in++++=on
the ^ati++++=the
night ^nn++++=night
she ^pp3a+pp3+++=she
arrived;[pg ^nn+++??+=arrived;[Pg
1641 ^cd+date+++=1641]
] ^zz++++=EXTRAWORD
other ^ap++++=other
friends ^nns++++=friends
had ^vbd+hvd+aux++=had
dropped ^vprf+++xvbnx+=dropped
in ^in++++=in
to ^to++++=to
receive ^vbi++++=receive
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
too ^ql++++=too;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
flowers ^nns+nom+++=flowers
on ^in++++=on
the ^ati++++=the
table ^nn++++=table
in ^in++++=in
the ^ati++++=the
cosy ^jj++++=cosy
red ^jj++++=red
dining ^jj+++xvbg+=dining-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
delicate ^jj+atrb+++=delicate
slices ^nns++++=slices
of ^in++++=of
ham ^nn++++=ham
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
stuffed ^vpsv++agls+xvbnx+=stuffed
with ^in++++=with
olives ^nns++++=olives
and ^cc++++=and
sweet ^jj+atrb+++=sweet
herbs ^nns++++=herbs,
, ^zz++++=EXTRAWORD
a ^at++++=a
cold ^jj+atrb+++=cold
queen ^npt++++=queen's
's ^$++++=EXTRAWORD
pudding ^nn++++=pudding
rich ^jj++++=rich
with ^in++++=with
frosting ^xvbg+++xvbg+=frosting,
, ^zz++++=EXTRAWORD
a ^at++++=a
mold ^nn+++??+=mold
of ^in++++=of
coffee ^nn++++=coffee
jelly ^nn++++=jelly
in ^in++++=in
a ^at++++=a
basin ^nn++++=basin
of ^in++++=of
whipped ^vbd+++xvbn+=whipped
cream ^nn++++=cream,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
little ^jj+atrb+++=little
thin ^jj+atrb+++=thin
bread ^nn++++=bread-and-butter
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
butter ^nn++++=EXTRAWORD
sandwiches ^nns++++=sandwiches.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
delightful ^jj++++=delightful,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
homelike ^jj++++=homelike!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Maybury ^np++++=Maybury.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
unlike ^in++++=unlike
the ^ati++++=the
great ^jj+atrb+++=great
barn ^nn++++=barn
of ^in++++=of
a ^at++++=a
dining ^jj+++xvbg+=dining-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
Webster ^np+nom+++=Webster
House ^nn++++=House!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
delicious ^jj+atrb+++=delicious
bread ^nn++++=bread
and ^cc++++=and
butter ^nn++++=butter!
! ^zz++++=EXTRAWORD
Julia ^np++++=Julia
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
such ^abl++++=such
a ^at++++=a
famous ^jj+atrb+++=famous
cook ^nn++++=cook!
! ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
home ^nr++++=home
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
Julia ^np++++=Julia!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
Alas ^uh++++=Alas!
! ^zz++++=EXTRAWORD
The ^ati++++=The
queen ^nn++++=queen's
's ^$++++=EXTRAWORD
pudding ^nn++++=pudding
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
one ^cd1++++=one
shape ^nn++++=shape
or ^cc++++=or
another ^dt++++=another
till ^cs+sub+++=till
it ^pp3+it+++=it
lost ^vbd+++xvbn+=lost
all ^abn++++=all
resemblance ^nn+nom+++=resemblance
to ^in++++=to
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
ham ^nn++++=ham
after ^cs+sub+++=after
a ^at++++=a
fortnight ^nn++++=fortnight
became ^vbd+++xvbn+=became
too ^rb++++=too
familiar ^jj++++=familiar
for ^in++++=for
respect ^nn++++=respect.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cairnes ^np++++=Cairnes,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
all ^rb++++=all
was ^vbd+bedz+vrb++=was
re ^in++++=re
stablished ^jj+++xvbn+=stablished
and ^cc++++=and
at ^in++++=at
rights ^nns++++=rights,
, ^zz++++=EXTRAWORD
Sophia ^np++++=Sophia
in ^in++++=in
the ^ati++++=the
best ^jjt+atrb+++=best
bedroom ^nn++++=bedroom,
, ^zz++++=EXTRAWORD
Allida ^np+++??+=Allida
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
Sophia ^np++++=Sophia's
's ^$++++=EXTRAWORD
board ^nn++++=board
paying ^vwbg+++xvbg+=paying
Allida ^np++++=Allida's
's ^$++++=EXTRAWORD
wages ^nns++++=wages
and ^cc++++=and
all ^rb++++=all
extra ^jj+atrb+++=extra
expense ^nn++++=expense,
, ^zz++++=EXTRAWORD
Sophia ^np++++=Sophia's
's ^$++++=EXTRAWORD
bird ^nn++++=bird
singing ^vwbg+++xvbg+=singing
like ^in++++=like
a ^rb++++=a
little ^rb"++++=little
fountain ^nn++++=fountain
of ^in++++=of
melody ^nn++++=melody
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cairnes ^np++++=Cairnes
then ^rn+tm+++=then
felt ^vprf+++xvbn+=felt
that ^tht+vcmp+++=that
after ^in++++=after
a ^at++++=a
long ^jj+atrb+++=long
life ^nn++++=life
of ^in++++=of
nothingness ^nns+nom+++=nothingness,
, ^zz++++=EXTRAWORD
fate ^nn++++=fate
was ^vbd+bedz+aux++=was
smiling ^nvbg+++xvbg+=smiling
on ^in+ppvb+++=on
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
here ^rn+pl+++=here
was ^vbd+bedz+vrb++=was
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
interest ^nn++++=interest,
, ^zz++++=EXTRAWORD
comfort ^nn++++=comfort,
, ^zz++++=EXTRAWORD
company ^nn++++=company,
, ^zz++++=EXTRAWORD
content ^nn++++=content.
. ^zz++++=EXTRAWORD
No ^at++++=No
more ^rbr++++=more
lonesomeness ^nns+nom+++=lonesomeness
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+vrb++=was
a ^at++++=a
motive ^nn++++=motive
for ^in++++=for
coming ^xvbg+++xvbg+=coming
home ^nr++++=home;
; ^zz++++=EXTRAWORD
here ^rn+pl+++=here
was ^vbd+bedz+vrb++=was
somebody ^pn++++=somebody
to ^to++++=to
come ^vbi++++=come
home ^nr++++=home
to ^in+strn+++=to!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
straightway ^rb++++=straightway
put ^vb+++xvbn+=put
the ^ati++++=the
thing ^nn++++=thing
to ^in++++=to
touch ^nn++++=touch,
, ^zz++++=EXTRAWORD
by ^in++++=by
coming ^xvbg+++xvbg+=coming
home ^nr++++=home
from ^in++++=from
her ^pp$+pp3+++=her
prayer ^nn++++=prayer-meeting,
- ^zz++++=EXTRAWORD
meeting ^nvbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
bible ^np++++=bible-class,
- ^zz++++=EXTRAWORD
class ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
Ladies ^nns++++=Ladies'
' ^zz++++=EXTRAWORD
Circle ^nn++++=Circle,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
First ^od++++=First
Charitable ^jj++++=Charitable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
taking ^jj+++xvbg+=taking
in ^in++++=in
a ^at++++=a
whole ^jj+atrb+++=whole
world ^nn++++=world
of ^in++++=of
pleasure ^nn++++=pleasure
in ^in++++=in
Sophia ^np++++=Sophia's
's ^vbz+bez+aux++0=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
presence ^nn+nom+++=presence,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
welcoming ^jj+atrb++xvbg+=welcoming
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
voice ^nn++++=voice
asking ^vwbg+vsua++xvbg+=asking
for ^in++++=for
the ^ati++++=the
news ^nn++++=news.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
Sophia ^np++++=Sophia
were ^vbd+bed+aux++=were
asking ^vbg+vsua++xvbgx+=asking
for ^in+ppvb+++=for
the ^ati++++=the
news ^nn++++=news,
, ^zz++++=EXTRAWORD
news ^nn++++=news
there ^ex+pex+++=there
must ^md+nec+++=must
be ^vb+be+aux++=be
to ^to++++=to
give ^vbi++++=give
Sophia ^np++++=Sophia!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
about ^in+ppvb+++=about
with ^in++++=with
fresh ^jj+atrb+++=fresh
eagerness ^nns+nom+++=eagerness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dropped ^vpsv++agls+xvbn+=dropped
in ^in++++=in
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
everywhere ^rb+cnj+++=everywhere,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
picked ^vbd+++xvbn+=picked
up ^rp++++=up
items ^nns++++=items
at ^in++++=at
every ^at++++=every
corner ^nn++++=corner
to ^in++++=to
retail ^nn++++=retail
to ^in++++=to
Sophia ^np++++=Sophia.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
a ^rb++++=a
little ^rb"++++=little
difficult ^jj++++=difficult
to ^to+jcmp+++=to
please ^uh++++=please
Sophia ^np++++=Sophia
about ^in++++=about
