When ^wrb+who+++=When
between ^in++++=between
your ^pp$+pp2+++=your
brows ^nns++++=brows,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
let ^vb++++0=let's
us ^pp1o+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
nice ^jj+atrb+++=nice
supper ^nn++++=supper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Dele ^np+++??+=Dele,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
attacking ^vbg+++xvbg+=attacking
a ^at++++=a
can ^nn++++=can
of ^in++++=of
peas ^nns++++=peas
with ^in++++=with
a ^at++++=a
carving ^nn++++=carving
knife ^nn++++=knife
and ^cc++++=and
a ^at++++=a
hatchet ^nn++++=hatchet,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
about ^rb++++=about
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
let ^vb+++xvbn+=let
you ^pp2+pp2+++=you
hustle ^nn++++=hustle
for ^in++++=for
wages ^nns++++=wages
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
philander ^jjr++++=philander
in ^in++++=in
the ^ati++++=the
regions ^nns++++=regions
of ^in++++=of
high ^jj+atrb+++=high
art ^nn++++=art?
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
by ^in++++=by
the ^ati++++=the
bones ^nns++++=bones
of ^in++++=of
Benvenuto ^np++++=Benvenuto
Cellini ^np+++??+=Cellini!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
I ^pp1a+pp1+++=I
can ^md+pos+++=can
sell ^vb++++=sell
papers ^nns++++=papers
or ^cc++++=or
lay ^jjb+atrb++xvbn+=lay
cobblestones ^nns+++??+=cobblestones,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bring ^vb++++=bring
in ^rb+phrv+++=in
a ^at++++=a
dollar ^nn++++=dollar
or ^cc++++=or
two ^cd++++=two."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Delia ^np+++??+=Delia
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
hung ^vbd+++xvbn+=hung
about ^in++++=about
his ^pp$+pp3+++=his
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
" ^zz++++="Joe,
joe ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
silly ^jj+pred+++=silly.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
keep ^vb++++=keep
on ^rb+phrv+++=on
at ^in+ppvb+++=at
your ^pp$+pp2+++=your
studies ^nns++++=studies.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
as ^cs+sub+++=as
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
quit ^vb++++=quit
my ^pp$+pp1+++=my
music ^nn++++=music
and ^cc++++=and
gone ^vpsv++agls+xvbn+=gone
to ^in++++=to
work ^nn++++=work
at ^in++++=at
something ^pn++++=something
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
I ^pp1a+pp1+++=I
teach ^vb+vsua+tht0++=teach
I ^pp1a+pp1+++=I
learn ^vb+vprv+++=learn.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
always ^rb++++=always
with ^in++++=with
my ^pp$+pp1+++=my
music ^nn++++=music.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
we ^pp1a+pp1+++=we
can ^md+pos+++=can
live ^vb++++=live
as ^ql++++=as
happily ^rb++++=happily
as ^ql++++=as
millionaires ^nns++++=millionaires
on ^in++++=on
$ ^zz++++=$15
15 ^cd++++=EXTRAWORD
a ^at++++=a
week ^nn++++=week.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
of ^in++++=of
leaving ^xvbg+++xvbg+=leaving
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Magister ^np+nom+++=Magister."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
reaching ^vbg+++xvbg+=reaching
for ^in++++=for
the ^ati++++=the
blue ^jj+atrb+++=blue
scalloped ^jj+atrb+++=scalloped
vegetable ^nn++++=vegetable
dish ^nn++++=dish.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
hate ^vb++++=hate
for ^in++++=for
you ^pp2+pp2+++=you
to ^to++++=to
be ^vbi+vbi+aux++=be
giving ^vbg+++xvbgx+=giving
lessons ^nns++++=lessons.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
Art ^nn++++=Art.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
trump ^nn+++??+=trump
and ^cc++++=and
a ^at++++=a
dear ^uh++++=dear
to ^to++++=to
do ^vbi++++=do
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
one ^cd1++++=one
loves ^nns++++=loves
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
Art ^nn++++=Art
no ^at++++=no
service ^nn++++=service
seems ^vbz+seem+++=seems
too ^ql++++=too
hard ^jj++++=hard,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Delia ^np+++??+=Delia.
. ^zz++++=EXTRAWORD
" ^zz++++="Magister
magister ^nn+nom+++=EXTRAWORD
praised ^vbd+++xvbn+=praised
the ^ati++++=the
sky ^nn++++=sky
in ^cs+sub+++=in
that ^cs"++++=that
sketch ^nn++++=sketch
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
in ^in++++=in
the ^ati++++=the
park ^nn++++=park,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Tinkle ^nn++++=Tinkle
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
permission ^nn++++=permission
to ^to+ncmp+++=to
hang ^vbi++++=hang
two ^cd++++=two
of ^in++++=of
them ^pp3o+pp3+++=them
in ^in++++=in
his ^pp$+pp3+++=his
window ^nn++++=window.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
sell ^vb++++=sell
one ^cd1++++=one
if ^cs+cnd+++=if
the ^ati++++=the
right ^nn++++=right
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
a ^at++++=a
moneyed ^jj+atrb++xvbn+=moneyed
idiot ^nn++++=idiot
sees ^vbz+vprv+++=sees
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sure ^jj+pred+++=sure
you ^pp2+pp2+++=you
will ^md+prd+++=will,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Delia ^np+++??+=Delia,
, ^zz++++=EXTRAWORD
sweetly ^rb++++=sweetly.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now
let ^vb++++0=let's
us ^pp1o+pp1+++=EXTRAWORD
be ^vb+be+vrb++=be
thankful ^jj+pred+++=thankful
for ^in++++=for
Gen ^np++++=Gen.
. ^zz++++=EXTRAWORD
Pinkney ^np+++??+=Pinkney
and ^cc++++=and
this ^dt+dem+++=this
veal ^nn++++=veal
roast ^nn++++=roast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
During ^in++++=During
all ^rb++++=all
of ^in++++=of
the ^ati++++=the
next ^ap++++=next
week ^nn++++=week
the ^ati++++=the
Larrabees ^nns+nom++??+=Larrabees
had ^vb+hv+vrb++=had
an ^at++++=an
early ^jj+atrb+++=early
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
Joe ^np++++=Joe
was ^vbd+bedz+vrb++=was
enthusiastic ^jj+pred+++=enthusiastic
about ^in++++=about
some ^dti++++=some
morning ^nn++++=morning-effect
- ^zz++++=EXTRAWORD
effect ^nn++++=EXTRAWORD
sketches ^nns++++=sketches
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
doing ^vbg+++xvbgx+=doing
in ^in++++=in
Central ^jj+atrb+++=Central
Park ^nn++++=Park,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Delia ^np+++??+=Delia
packed ^vbd+++xvbn+=packed
him ^pp3o+pp3+++=him
off ^in+pl+++=off
breakfasted ^vbd+++xvbn+=breakfasted,
, ^zz++++=EXTRAWORD
coddled ^j+++xvbn+=coddled,
, ^zz++++=EXTRAWORD
praised ^j+++xvbn+=praised
and ^cc+phrs+++=and
kissed ^jj+++xvbn+=kissed
at ^rb++++=at
7 ^zz++++=7
o ^zz++++=o'clock.
'clock. ^nn+++??+=EXTRAWORD
Art ^nn++++=Art
is ^vbz+bez+vrb++=is
an ^at++++=an
engaging ^jj+atrb++xvbg+=engaging
mistress ^nns+nom+++=mistress.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
most ^ql+emph+++=most
times ^nns++++=times
7 ^zz++++=7
o'clock ^rb++++=o'clock
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
week ^nn++++=week
Delia ^np+++??+=Delia,
, ^zz++++=EXTRAWORD
sweetly ^rb++++=sweetly
proud ^jj++++=proud
but ^cc+phrs+++=but
languid ^jj++++=languid,
, ^zz++++=EXTRAWORD
triumphantly ^rb++++=triumphantly
tossed ^vbd+++xvbn+=tossed
three ^cd++++=three
five ^cd++++=five-dollar
- ^zz++++=EXTRAWORD
dollar ^nn++++=EXTRAWORD
bills ^nns++++=bills
on ^in++++=on
the ^ati++++=the
8 ^zz++++=8
x ^zz++++=x
10 ^cd++++=10
( ^zz++++=(inches)
inches ^nns++++=EXTRAWORD
) ^zz++++=EXTRAWORD
centre ^jjb+atrb+++=centre
table ^nn++++=table
of ^in++++=of
the ^ati++++=the
8 ^zz++++=8
x ^zz++++=x
10 ^cd++++=10
( ^zz++++=(feet)
feet ^nns++++=EXTRAWORD
) ^zz++++=EXTRAWORD
flat ^nn++++=flat
parlour ^nn++++=parlour.
. ^zz++++=EXTRAWORD
Sometimes ^rb+cnj+++=Sometimes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
wearily ^rb+cnj+++=wearily,
, ^zz++++=EXTRAWORD
" ^zz++++="Clementina
clementina ^nn+++??+=EXTRAWORD
tries ^nns++++=tries
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
afraid ^jj+pred+++=afraid
she ^pp3a+pp3+++=she
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
practise ^vb++++=practise
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
tell ^vb++++=tell
her ^pp3o+pp3+++=her
the ^ati++++=the
same ^ap++++=same
things ^nns++++=things
so ^rb++++=so
often ^rb++++=often.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
always ^rb++++=always
dresses ^nns+nom+++=dresses
entirely ^rb+amp+++=entirely
in ^in++++=in
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
does ^vbz+doz+aux++=does
get ^vb++++=get
monotonous ^jj++++=monotonous.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Gen ^np++++=Gen.
. ^zz++++=EXTRAWORD
Pinkney ^np+++??+=Pinkney
is ^vbz+bez+vrb++=is
the ^ati++++=the
dearest ^jjt+atrb+++=dearest
old ^jj+atrb+++=old
man ^nn++++=man!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you
could ^md+pos+++=could
know ^vb+vprv+++=know
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
comes ^vbz++++=comes
in ^in++++=in
sometimes ^rb++++=sometimes
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
with ^in++++=with
Clementina ^np+++??+=Clementina
at ^in++++=at
the ^ati++++=the
piano ^nn++++=piano--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
widower ^nn++++=widower,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
stands ^vbz++++=stands
there ^rn+pl+++=there
pulling ^jj+++xvbg+=pulling
his ^pp$+pp3+++=his
white ^jj+atrb+++=white
goatee ^nn++++=goatee.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
are ^vb+ber+vrb++=are
the ^ati++++=the
semiquavers ^nns+nom+++=semiquavers
and ^cc++++=and
the ^ati++++=the
demisemiquavers ^nns+nom+++=demisemiquavers
progressing ^vwbg+++xvbg+=progressing?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
always ^rb++++=always
asks ^vbz++++=asks.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
wainscoting ^nn++++=wainscoting
in ^cs+sub+++=in
that ^cs"++++=that
drawing ^nvbg+++xvbg+=drawing-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Joe ^np++++=Joe!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
those ^dt+dem+++=those
Astrakhan ^np+nom++??+=Astrakhan
rug ^nn++++=rug
portieres ^nns+nom++??+=portieres.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Clementina ^np+++??+=Clementina
has ^vbz+hvz+vrb++=has
such ^abl++++=such
a ^at++++=a
funny ^jj+atrb+++=funny
little ^jj+atrb+++=little
cough ^nn++++=cough.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
stronger ^jjr+pred+++=stronger
than ^in++++=than
she ^pp3a+pp3+++=she
looks ^nns++++=looks.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
really ^rb+emph+++=really
am ^vb+bem+aux++=am
getting ^vbg+++xvbgx+=getting
attached ^vwbn+++xvbn+=attached
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
gentle ^jj++++=gentle
and ^cc+phrs+++=and
high ^jj++++=high
bred ^vwbn+++xvbn+=bred.
. ^zz++++=EXTRAWORD
Gen ^npt++++=Gen.
. ^zz++++=EXTRAWORD
Pinkney ^np++++=Pinkney's
's ^$++++=EXTRAWORD
brother ^nn++++=brother
was ^vbd+bedz+vrb++=was
once ^rb+tm+++=once
Minister ^npt+nom+++=Minister
to ^in++++=to
Bolivia ^np+++??+=Bolivia."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
then ^rn+tm+++=then
Joe ^np++++=Joe,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
air ^nn++++=air
of ^in++++=of
a ^at++++=a
Monte ^np++++=Monte
Cristo ^np+++??+=Cristo,
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
forth ^rp++++=forth
a ^at++++=a
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
a ^at++++=a
five ^cd++++=five,
, ^zz++++=EXTRAWORD
a ^at++++=a
two ^cd++++=two
and ^cc++++=and
a ^at++++=a
one ^pn++++=one--all
-- ^--+clp+++=EXTRAWORD
all ^abn++++=EXTRAWORD
legal ^jj+atrb+++=legal
tender ^jj+atrb+++=tender
notes ^nns++++=notes--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
laid ^vwbn+++xvbn+=laid
them ^pp3o+pp3+++=them
beside ^in+pl+++=beside
Delia ^np++++=Delia's
's ^$++++=EXTRAWORD
earnings ^nns++++=earnings.
. ^zz++++=EXTRAWORD
" ^zz++++="Sold
sold ^vprf+++xvbn+=EXTRAWORD
that ^dt+dem+++=that
watercolour ^nn+++??+=watercolour
of ^in++++=of
the ^ati++++=the
obelisk ^nn+++??+=obelisk
to ^in++++=to
a ^at++++=a
man ^nn++++=man
from ^in++++=from
Peoria ^np+++??+=Peoria,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
announced ^vbd+vpub++xvbnx+=announced
overwhelmingly ^rb++++=overwhelmingly.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
joke ^nn++++=joke
with ^in++++=with
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Delia ^np+++??+=Delia,
, ^zz++++=EXTRAWORD
" ^zz++++="not
not ^xnot++not++=EXTRAWORD
from ^in++++=from
Peoria ^np+++??+=Peoria!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you
could ^md+pos+++=could
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Dele ^np+++??+=Dele.
. ^zz++++=EXTRAWORD
Fat ^nn++++=Fat
man ^nn++++=man
with ^in++++=with
a ^at++++=a
woollen ^jj++++=woollen
muffler ^jjr++++=muffler
and ^cc++++=and
a ^at++++=a
quill ^nn++++=quill
toothpick ^nn+++??+=toothpick.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
sketch ^nn++++=sketch
in ^in++++=in
Tinkle ^np++++=Tinkle's
's ^$++++=EXTRAWORD
window ^nn++++=window
and ^cc++++=and
thought ^nn+++xvbn+=thought
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
windmill ^nn++++=windmill
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
game ^nn++++=game,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bought ^vbd+++xvbn+=bought
it ^pp3+it+++=it
anyhow ^rb++++=anyhow.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ordered ^vbd+vsua++xvbnx+=ordered
another ^dt++++=another--an
-- ^--+clp+++=EXTRAWORD
an ^at++++=EXTRAWORD
oil ^nn++++=oil
sketch ^nn++++=sketch
of ^in++++=of
the ^ati++++=the
Lackawanna ^np+++??+=Lackawanna
freight ^nn++++=freight
depot ^nn++++=depot--to
-- ^--+clp+++=EXTRAWORD
to ^to++++=EXTRAWORD
take ^vbi++++=take
back ^rb+phrv+++=back
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Music ^nn++++=Music
lessons ^nns++++=lessons!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
Art ^nn++++=Art
is ^vbz+bez+vrb++=is
still ^rb++++=still
in ^in++++=in
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
so ^ql+emph+++=so
glad ^jj++++=glad
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
kept ^vprf+++xvbnx+=kept
on ^rb+cnj+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Delia ^np+++??+=Delia,
, ^zz++++=EXTRAWORD
heartily ^rb++++=heartily.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
bound ^jj++agls+xvbnx+=bound
to ^to+jcmp+++=to
win ^vbi++++=win,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear.
. ^zz++++=EXTRAWORD
Thirty ^cd++++=Thirty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
dollars ^nns++++=dollars!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
never ^rb++++=never
had ^vb+hv+vrb++=had
so ^ql++++=so
much ^ap++++=much
to ^to++++=to
spend ^vbi++++=spend
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
oysters ^nns+nom+++=oysters
to ^to++++=to-night."
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
filet ^nn++++=filet
mignon ^nn+++??+=mignon
with ^in++++=with
champignons ^nns+++??+=champignons,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joe ^np++++=Joe.
. ^zz++++=EXTRAWORD
" ^zz++++="Were
were ^vbd+bed+aux++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
olive ^nn++++=olive
fork ^nn++++=fork?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
next ^ap++++=next
Saturday ^nr++++=Saturday
evening ^nn++++=evening
Joe ^np++++=Joe
reached ^vbd+++xvbn+=reached
home ^nr++++=home
first ^rb++++=first.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spread ^vbd+++xvbnx+=spread
his ^pp$+pp3+++=his
$ ^zz++++=$18
18 ^cd++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
parlour ^nn++++=parlour
table ^nn++++=table
and ^cc++++=and
washed ^vbd+++xvbn+=washed
what ^wdt+who+++=what
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal
of ^in++++=of
dark ^jj+atrb+++=dark
paint ^nn++++=paint
from ^in++++=from
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
an ^at++++=an
hour ^nn++++=hour
later ^rbr+tm+++=later
Delia ^np+++??+=Delia
arrived ^vbd+++xvbn+=arrived,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
right ^jj+atrb+++=right
hand ^nn++++=hand
tied ^vbd+++xvbn+=tied
up ^rp++++=up
in ^in++++=in
a ^at++++=a
shapeless ^jj+atrb+++=shapeless
bundle ^nn++++=bundle
of ^in++++=of
wraps ^nns+++??+=wraps
and ^cc++++=and
bandages ^nns+nom+++=bandages.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Joe ^np++++=Joe
after ^in++++=after
the ^ati++++=the
usual ^jj+atrb+++=usual
greetings ^nns++++=greetings.
. ^zz++++=EXTRAWORD
Delia ^np+++??+=Delia
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
very ^ql+amp+++=very
joyously ^jj++++=joyously.
. ^zz++++=EXTRAWORD
Clementina ^np+++??+=Clementina,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
explained ^vbd+vpub++xvbnx+=explained,
, ^zz++++=EXTRAWORD
" ^zz++++="insisted
insisted ^vbd+vpub++xvbn+=EXTRAWORD
upon ^in++++=upon
a ^at++++=a
Welsh ^jj+atrb+++=Welsh
rabbit ^nn++++=rabbit
after ^in++++=after
her ^pp3o+pp3+++=her
lesson ^nn++++=lesson.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+vrb++=is
such ^abl++++=such
a ^at++++=a
queer ^jj+atrb+++=queer
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
Welsh ^jj+atrb+++=Welsh
rabbits ^nns++++=rabbits
at ^in++++=at
5 ^zz++++=5
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
General ^jj++++=General
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
should ^md+nec+++=should
have ^vb+hv+aux++=have
seen ^vprf++tht0+xvbnx+=seen
him ^pp3o+pp3+++=him
run ^vbd+++xvbn+=run
