In ^in++++=IN
- ^zz++++=EXTRAWORD
mouth ^nn++++=EXTRAWORD
Street ^nn++++=Street
makes ^vbz++++=makes
a ^at++++=a
tolerable ^jj+atrb+++=tolerable
subsistence ^nn+nom+++=subsistence
by ^in++++=by
detecting ^jj+atrb+++=detecting
stolen ^jj+atrb++xvbn+=stolen
goods ^nns++++=goods,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
promising ^jj++++=promising
the ^ati++++=the
girls ^nns++++=girls
good ^jj+atrb+++=good
husbands ^nns++++=husbands.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
apt ^jj+pred+++=apt
to ^to+jcmp+++=to
be ^vbi+vbi+aux++=be
rendered ^vpsv++agls+xvbnx+=rendered
uncomfortable ^jj++++=uncomfortable
by ^in++++=by
comets ^nns++++=comets
and ^cc++++=and
eclipses ^nns+++??+=eclipses;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
a ^at++++=a
dog ^nn++++=dog
howls ^nns++++=howls
dolefully ^rb++++=dolefully
at ^in++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
looked ^vpsv++agls+xvbnx+=looked
upon ^in++++=upon
as ^in++++=as
a ^at++++=a
sure ^jj+atrb+++=sure
sign ^nn++++=sign
of ^in++++=of
a ^at++++=a
death ^nn++++=death
in ^in++++=in
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
even ^rb++++=even
many ^ap++++=many
ghost ^nn++++=ghost
stories ^nns++++=stories
current ^nn++++=current,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
concerning ^in++++=concerning
the ^ati++++=the
old ^jj+atrb+++=old
mansion ^nn++++=mansion-houses;
- ^zz++++=EXTRAWORD
houses ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
in ^in++++=in
several ^ap++++=several
of ^in++++=of
which ^whp+rel+pied++=which
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
said ^vpsv++tht0+xvbnx+=said
strange ^jj+atrb+++=strange
sights ^nns++++=sights
are ^vb+ber+aux++=are
sometimes ^rb++splt++=sometimes
seen ^vpsv++agls+xvbnx+=seen.
. ^zz++++=EXTRAWORD
Lords ^npt++++=Lords
and ^cc++++=and
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
the ^ati++++=the
former ^ap++++=former
in ^in++++=in
full ^jj+atrb+++=full
bottomed ^jj+atrb++xvbn+=bottomed
wigs ^nns+++??+=wigs,
, ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
sleeves ^nns++++=sleeves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swords ^nns++++=swords,
, ^zz++++=EXTRAWORD
the ^ati++++=the
latter ^ap++++=latter
in ^in++++=in
lappets ^nns+++??+=lappets,
, ^zz++++=EXTRAWORD
stays ^vbz++++=stays,
, ^zz++++=EXTRAWORD
hoops ^nns++++=hoops
and ^cc++++=and
brocade ^nn++++=brocade,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
seen ^vpsv++agls+xvbnx+=seen
walking ^vbg+++xvbg+=walking
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
great ^jj+atrb+++=great
waste ^nn++++=waste
chambers ^nns+nom+++=chambers,
, ^zz++++=EXTRAWORD
on ^in++++=on
moonlight ^nn++++=moonlight
nights ^nns++++=nights;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
be ^vbi++vrb++=be
the ^ati++++=the
shades ^nns++++=shades
of ^in++++=of
the ^ati++++=the
ancient ^jj+atrb+++=ancient
proprietors ^nns++++=proprietors
in ^in++++=in
their ^pp$+pp3+++=their
court ^nn++++=court-dresses.
- ^zz++++=EXTRAWORD
dresses ^nns+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Little ^ap++++=Little
Britain ^np++++=Britain
has ^vbz+hvz+vrb++=has
likewise ^rb+cnj+++=likewise
its ^pp$+it+++=its
sages ^nn++++=sages
and ^cc++++=and
great ^jj+atrb+++=great
men ^nns++++=men.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
important ^jj++++=important
of ^in++++=of
the ^ati++++=the
former ^ap++++=former
is ^vbz+bez+vrb++=is
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
dry ^jj+atrb+++=dry
old ^jj+atrb+++=old
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
Skryme ^np+++??+=Skryme,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
keeps ^vbz++++=keeps
a ^at++++=a
small ^jj+atrb+++=small
apothecary ^nn+nom+++=apothecary's
's ^$++++=EXTRAWORD
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
a ^at++++=a
cadaverous ^jj+atrb+++=cadaverous
countenance ^nn+nom+++=countenance,
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
cavities ^nns+nom+++=cavities
and ^cc++++=and
projections ^nns+nom+++=projections;
; ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
brown ^jj+atrb+++=brown
circle ^nn++++=circle
round ^in++++=round
each ^dt++++=each
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
pair ^nn++++=pair
of ^in++++=of
horned ^jj+atrb++xvbn+=horned
spectacles ^nns++++=spectacles.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
much ^ap++++=much
thought ^vprf+++xvbn+=thought
of ^in++++=of
by ^in++++=by
the ^ati++++=the
old ^jj+atrb+++=old
women ^nns++++=women,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
consider ^nn+nom+++=consider
him ^pp3o+pp3+++=him
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
conjurer ^jjr++++=conjurer,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
two ^cd++++=two
of ^in++++=of
three ^cd++++=three
stuffed ^xvbn+++xvbn+=stuffed
alligators ^nns++++=alligators
hanging ^vwbg+++xvbg+=hanging
up ^rp++++=up
in ^in++++=in
his ^pp$+pp3+++=his
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
snakes ^nns++++=snakes
in ^in++++=in
bottles ^nns++++=bottles.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
a ^at++++=a
great ^jj+atrb+++=great
reader ^nn++++=reader
of ^in++++=of
almanacs ^nns+++??+=almanacs
and ^cc++++=and
newspapers ^nns+nom+++=newspapers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+vrb++=is
much ^ap++++=much
given ^jj+++xvbn+=given
to ^in++++=to
pore ^jj++++=pore
over ^in++++=over
alarming ^xvbg+++xvbg+=alarming
accounts ^nns++++=accounts
of ^in++++=of
plots ^nns++++=plots,
, ^zz++++=EXTRAWORD
conspiracies ^nns+nom+++=conspiracies,
, ^zz++++=EXTRAWORD
fires ^nns++++=fires,
, ^zz++++=EXTRAWORD
earthquakes ^nns++++=earthquakes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
volcanic ^jj+atrb+++=volcanic
eruptions ^nns+nom+++=eruptions;
; ^zz++++=EXTRAWORD
which ^whp+who+++=which
last ^jj+atrb+++=last
phenomena ^nns++++=phenomena
he ^pp3a+pp3+++=he
considers ^nns+nom+++=considers
as ^ql++++=as
signs ^nns++++=signs
of ^in++++=of
the ^ati++++=the
times ^nns++++=times.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
always ^rb++++=always
some ^dti++++=some
dismal ^jj+atrb+++=dismal
tale ^nn++++=tale
of ^in++++=of
the ^ati++++=the
kind ^nn++++=kind
to ^to++++=to
deal ^vbi++++=deal
out ^rp+pl+++=out
to ^in++++=to
his ^pp$+pp3+++=his
customers ^nns+nom+++=customers,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
doses ^nns++++=doses;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
puts ^vbz++++=puts
both ^abx++++=both
soul ^nn++++=soul
and ^cc++++=and
body ^nn++++=body
into ^in++++=into
an ^at++++=an
uproar ^nn++++=uproar.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
a ^at++++=a
great ^jj+atrb+++=great
believer ^nn+nom+++=believer
in ^in++++=in
omens ^nns++++=omens
and ^cc++++=and
predictions ^nns+nom+++=predictions;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
has ^vbz+hvz+vrb++=has
the ^ati++++=the
prophecies ^nns++++=prophecies
of ^in++++=of
Robert ^np++++=Robert
Nixon ^np++++=Nixon
and ^cc++++=and
Mother ^nn++++=Mother
Shipton ^np++++=Shipton
by ^in++++=by
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
No ^at++++=No
man ^nn++++=man
can ^md+pos+++=can
make ^vb++++=make
so ^ql++++=so
much ^ap++++=much
out ^rp+pl+++=out
of ^in++++=of
an ^at++++=an
eclipse ^nn+++??+=eclipse,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
even ^rb++++=even
an ^at++++=an
unusually ^rb++++=unusually
dark ^jj+atrb+++=dark
day ^nn++++=day;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
shook ^vbd+++xvbnx+=shook
the ^ati++++=the
tail ^nn++++=tail
of ^in++++=of
the ^ati++++=the
last ^rb++++=last
comet ^nn++++=comet
over ^in++++=over
the ^ati++++=the
heads ^nns++++=heads
of ^in++++=of
his ^pp$+pp3+++=his
customers ^nns+nom+++=customers
and ^cc++++=and
disciples ^nns++++=disciples
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
nearly ^rb+down+splt++=nearly
frightened ^vpsv++agls+xvbnx+=frightened
out ^rp+pl+++=out
of ^in++++=of
their ^pp$+pp3+++=their
wits ^nns++++=wits.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
lately ^rb+tm+splt++=lately
got ^vprf+++xvbnx+=got
hold ^nn++++=hold
of ^in++++=of
a ^at++++=a
popular ^jj+atrb+++=popular
legend ^nn++++=legend
or ^cc++++=or
prophecy ^nn++++=prophecy,
, ^zz++++=EXTRAWORD
on ^in++++=on
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
unusually ^rb++++=unusually
eloquent ^jj++++=eloquent.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
saying ^jj+++xvbg+=saying
current ^jj++++=current
among ^in++++=among
the ^ati++++=the
ancient ^jj+atrb+++=ancient
sibyls ^nns+++??+=sibyls,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
treasure ^vb++++=treasure
up ^rp++++=up
these ^dt+dem+++=these
things ^nns++++=things,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
when ^wrb+who+++=when
the ^ati++++=the
grasshopper ^nn+nom+++=grasshopper
on ^in++++=on
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
Exchange ^nn++++=Exchange
shook ^vbd+++xvbn+=shook
hands ^nns++++=hands
with ^in++++=with
the ^ati++++=the
dragon ^nn++++=dragon
on ^in++++=on
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
Bow ^nn++++=Bow
Church ^npl++++=Church
Steeple ^nn++++=Steeple,
, ^zz++++=EXTRAWORD
fearful ^jj+atrb+++=fearful
events ^nns++++=events
would ^md+prd+++=would
take ^vb++++=take
place ^nn++++=place.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
strange ^jj+atrb+++=strange
conjunction ^nn+nom+++=conjunction,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seems ^vbz+seem+++=seems,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
as ^in++++=as
strangely ^rb++++=strangely
come ^vb++++=come
to ^to++++=to
pass ^vbi++++=pass.
. ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same
architect ^nn++++=architect
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
engaged ^vpsv++agls+xvbnx+=engaged
lately ^rb+tm+++=lately
on ^in++++=on
the ^ati++++=the
repairs ^nns++++=repairs
of ^in++++=of
the ^ati++++=the
cupola ^nn++++=cupola
of ^in++++=of
the ^ati++++=the
Exchange ^nn++++=Exchange,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
steeple ^nn++++=steeple
of ^in++++=of
Bow ^nn++++=Bow
church ^npl++++=church;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
fearful ^jj++++=fearful
to ^to++++=to
relate ^vbi++++=relate,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dragon ^nn++++=dragon
and ^cc++++=and
the ^ati++++=the
grasshopper ^nn+nom+++=grasshopper
actually ^rb+amp+++=actually
lie ^vb++++=lie,
, ^zz++++=EXTRAWORD
cheek ^nn++++=cheek
by ^in++++=by
jole ^nn+++??+=jole,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
yard ^nn++++=yard
of ^in++++=of
his ^pp$+pp3+++=his
workshop ^nn++++=workshop.
. ^zz++++=EXTRAWORD
" ^zz++++="Others,"
others ^aps++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Skryme ^np++++=Skryme
is ^vbz+bez+aux++=is
accustomed ^vpsv++agls+xvbnx+=accustomed
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="may
may ^md+pos+++=EXTRAWORD
go ^vb++++=go
stargazing ^nvbg+++xvbg+=stargazing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
look ^nn++++=look
for ^in++++=for
conjunctions ^nns+nom+++=conjunctions
in ^in++++=in
the ^ati++++=the
heavens ^nns++++=heavens,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
a ^at++++=a
conjunction ^nn+nom+++=conjunction
on ^in++++=on
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
at ^rb++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
under ^in++++=under
our ^pp$+pp1+++=our
own ^ap++++=own
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
surpasses ^vbz++++=surpasses
all ^rb++++=all
the ^ati++++=the
signs ^nns++++=signs
and ^cc++++=and
calculations ^nns+nom+++=calculations
of ^in++++=of
astrologers ^nns+nom+++=astrologers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Since ^cs+sub+++=Since
these ^dt+dem+++=these
portentous ^jj+atrb+++=portentous
weathercocks ^nns+++??+=weathercocks
have ^vb+hv+aux++=have
thus ^rb+cnj+splt++=thus
laid ^vprf+++xvbnx+=laid
their ^pp$+pp3+++=their
heads ^nns++++=heads
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
wonderful ^jj+atrb+++=wonderful
events ^nns++++=events
had ^vb+hv+aux++=had
already ^rb++splt++=already
occurred ^vprf+++xvbnx+=occurred.
. ^zz++++=EXTRAWORD
The ^ati++++=The
good ^jj+atrb+++=good
old ^jj+atrb+++=old
king ^nn++++=king,
, ^zz++++=EXTRAWORD
notwithstanding ^rb+cnj+++=notwithstanding
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
eighty ^cd++++=eighty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
all ^abn++++=all
at ^rb++++=at
once ^rb"+tm+++=once
given ^vbd+++xvbn+=given
up ^rb+phrv+++=up
the ^ati++++=the
ghost ^nn++++=ghost;
; ^zz++++=EXTRAWORD
another ^ppls++++=another
king ^npt++++=king
had ^vbd+hvd+aux++=had
mounted ^vprf+++xvbnx+=mounted
the ^ati++++=the
throne ^nn++++=throne;
; ^zz++++=EXTRAWORD
a ^at++++=a
royal ^jj+atrb+++=royal
duke ^nn++++=duke
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
suddenly, ^nn+++??+=suddenly,--another,
-- ^--+clp+++=EXTRAWORD
another ^dt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
France ^np++++=France,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
murdered ^vpsv++agls+xvbnx+=murdered;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
radical ^nn++++=radical
meetings ^nns++++=meetings
in ^in++++=in
all ^abn++++=all
parts ^nns++++=parts
of ^in++++=of
the ^ati++++=the
kingdom ^nn+nom+++=kingdom;
; ^zz++++=EXTRAWORD
the ^ati++++=the
bloody ^jj+atrb+++=bloody
scenes ^nns++++=scenes
at ^in++++=at
Manchester ^np+nom+++=Manchester;
; ^zz++++=EXTRAWORD
the ^ati++++=the
great ^jj+atrb+++=great
plot ^np++++=plot
of ^in++++=of
Cato ^np+++??+=Cato
Street ^nn++++=Street;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
above ^jjb++++=above
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
the ^ati++++=the
queen ^npt++++=queen
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned
to ^in++++=to
England ^np++++=England!
! ^zz++++=EXTRAWORD
All ^abn++++=All
these ^dt+dem+++=these
sinister ^jj+atrb+++=sinister
events ^nns++++=events
are ^vb+ber+aux++=are
recounted ^vpsv++by+xvbnx+=recounted
by ^in++++=by
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Skryme ^np++++=Skryme,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
mysterious ^jj+atrb+++=mysterious
look ^nn++++=look,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
dismal ^jj+atrb+++=dismal
shake ^nn++++=shake
of ^in++++=of
the ^ati++++=the
head ^nn++++=head;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
being ^xvbg+++xvbg+=being
taken ^vprf+++xvbn+=taken
with ^in++++=with
his ^pp$+pp3+++=his
drugs ^nns++++=drugs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
associated ^vpsv++agls+xvbn+=associated
in ^in++++=in
the ^ati++++=the
minds ^nns++++=minds
of ^in++++=of
his ^pp$+pp3+++=his
auditors ^nns++++=auditors
with ^in++++=with
stuffed ^vprf+++xvbn+=stuffed
sea ^nn++++=sea-monsters,
- ^zz++++=EXTRAWORD
monsters ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
bottled ^jj+atrb+++=bottled
serpents ^nns++++=serpents,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
own ^ap++++=own
visage ^nn++++=visage,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
a ^at++++=a
title ^nn++++=title-page
- ^zz++++=EXTRAWORD
page ^nn++++=EXTRAWORD
of ^in++++=of
tribulation ^nn+nom+++=tribulation,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
spread ^vprf+++xvbnx+=spread
great ^np++++=great
gloom ^nn++++=gloom
through ^in++++=through
the ^ati++++=the
minds ^nns++++=minds
of ^in++++=of
the ^ati++++=the
people ^nn++++=people
of ^in++++=of
Little ^jj+atrb+++=Little
Britain ^np++++=Britain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
shake ^vb++++=shake
their ^pp$+pp3+++=their
heads ^nns++++=heads
whenever ^nn+nom+++=whenever
they ^pp3a+pp3+++=they
go ^vb++++=go
by ^in++++=by
Bow ^nn++++=Bow
Church ^npl++++=Church,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
observe ^vb+vprv+++=observe,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
never ^rb++++=never
expected ^vbd+vprv++xvbn+=expected
any ^dti++++=any
good ^jj++++=good
to ^to+jcmp+++=to
come ^vbi++++=come
of ^in++++=of
taking ^xvbg+++xvbg+=taking
down ^rp++++=down
that ^dt+dem+++=that
steeple ^nn++++=steeple,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
in ^in++++=in
old ^jj+atrb+++=old
times ^nns++++=times
told ^vbd+vpub++xvbn+=told
nothing ^pn++++=nothing
but ^cc++++=but
glad ^jj+atrb+++=glad
tidings ^nns++++=tidings,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
history ^nn++++=history
of ^in++++=of
Whittington ^np+++??+=Whittington
and ^cc++++=and
his ^pp$+pp3+++=his
Cat ^nn++++=Cat
bears ^nns++++=bears
witness ^nns+nom+++=witness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rival ^jjb+atrb+++=rival
oracle ^nn++++=oracle
of ^in++++=of
Little ^jj+atrb+++=Little
Britain ^np++++=Britain
is ^vbz+bez+vrb++=is
a ^at++++=a
substantial ^jj++++=substantial
cheesemonger ^jjr++++=cheesemonger,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
lives ^vbz++++=lives
in ^in++++=in
a ^at++++=a
fragment ^nn+nom+++=fragment
of ^in++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
family ^nn++++=family
mansions ^nns++++=mansions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+aux++=is
as ^cs+sub+++=as
magnificently ^rb++++=magnificently
lodged ^vbd+++xvbn+=lodged
as ^ql++++=as
a ^at++++=a
round ^in++++=round-bellied
- ^zz++++=EXTRAWORD
bellied ^xvbn+++xvbn+=EXTRAWORD
mite ^nn++++=mite
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
Cheshires ^np+++??+=Cheshires.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a
man ^nn++++=man
of ^in++++=of
no ^at++++=no
little ^ap++++=little
standing ^jj+++xvbg+=standing
and ^cc++++=and
importance ^nn+nom+++=importance;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
renown ^nn++++=renown
extends ^vbz++++=extends
through ^in++++=through
Huggin ^np+++??+=Huggin
Lane ^nn++++=Lane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Lad ^nn++++=Lad
Lane ^nn++++=Lane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
unto ^in++++=unto
Aldermanbury ^np+++??+=Aldermanbury.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
opinion ^nn++++=opinion
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
much ^ap++++=much
taken ^jj+++xvbn+=taken
in ^in++++=in
affairs ^nns++++=affairs
of ^in++++=of
state ^nn++++=state,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
read ^vprf+++xvbn+=read
the ^ati++++=the
Sunday ^nr++++=Sunday
papers ^nns++++=papers
for ^in++++=for
the ^ati++++=the
last ^ap++++=last
half ^abn++++=half
century ^nn++++=century,
, ^zz++++=EXTRAWORD
together ^nn+nom+++=together
with ^in++++=with
the ^ati++++=the
" ^zz++++="Gentleman's
gentleman ^nn+nom+++=EXTRAWORD
's ^$++++=EXTRAWORD
Magazine ^nn++++=Magazine,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rapin ^np++++=Rapin's
's ^$++++=EXTRAWORD
" ^zz++++="History
history ^nn++++=EXTRAWORD
of ^in++++=of
England ^np++++=England,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
" ^zz++++="Naval
naval ^jj+atrb+++=EXTRAWORD
Chronicle ^nn++++=Chronicle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
head ^nn++++=head
is ^vbz+bez+aux++=is
stored ^vpsv++agls+xvbnx+=stored
with ^in++++=with
invaluable ^jj+atrb+++=invaluable
maxims ^nns++++=maxims
which ^whp+rel+subj++=which
have ^vb+hv+aux++=have
borne ^vprf+++xvbnx+=borne
the ^ati++++=the
test ^nn++++=test
of ^in++++=of
time ^nn++++=time
and ^cc++++=and
use ^nn++++=use
for ^in++++=for
centuries ^nns++++=centuries.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
his ^pp$+pp3+++=his
firm ^jj+atrb+++=firm
opinion ^nn++++=opinion
that ^tht+ncmp+++=that
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
moral ^jj++++=moral
impossible ^jj++++=impossible,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
so ^ql++++=so
long ^rb++++=long
as ^ql++++=as
England ^np++++=England
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
to ^in++++=to
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
anything ^pn++++=anything
can ^md+pos+++=can
shake ^vb++++=shake
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
much ^rb++++=much
to ^to++++=to
say ^vbi+vpub+++=say
on ^in++++=on
the ^ati++++=the
subject ^nn++++=subject
of ^in++++=of
the ^ati++++=the
national ^jj+atrb+++=national
debt ^nn++++=debt,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
somehow ^rb++++=somehow
or ^cc++++=or
other ^ap++++=other,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
proves ^vbz+vprv+++=proves
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
great ^jj+atrb+++=great
national ^jj+atrb+++=national
bulwark ^nn++++=bulwark
and ^cc++++=and
blessing ^nn++++=blessing.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
passed ^vbd+++xvbnx+=passed
