By ^in++++=By
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
curious ^jj++++=curious
building ^jj+++xvbg+=building
to ^in++++=to
English ^jj+atrb+++=English
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
nave ^nn++++=nave
and ^cc++++=and
aisles ^nns+++??+=aisles
were ^vbd+bed+vrb++=were
low ^jj+pred+++=low,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
filled ^vpsv++agls+xvbn+=filled
with ^in++++=with
pews ^nns++++=pews
and ^cc++++=and
galleries ^nns+nom+++=galleries.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
western ^jj+atrb+++=western
gallery ^npl+nom+++=gallery
stood ^vbd+++xvbn+=stood
the ^ati++++=the
handsome ^jj+atrb+++=handsome
old ^jj+atrb+++=old
organ ^nn++++=organ,
, ^zz++++=EXTRAWORD
gaily ^rb++++=gaily
painted ^jj+++xvbn+=painted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
silver ^nn++++=silver
pipes ^nns++++=pipes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ceiling ^nn+nom+++=ceiling
was ^vbd+bedz+vrb++=was
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
adorned ^vpsv++by+xvbnx+=adorned
by ^in++++=by
a ^at++++=a
seventeenth ^od++++=seventeenth-century
- ^zz++++=EXTRAWORD
century ^nn++++=EXTRAWORD
artist ^nn++++=artist
with ^in++++=with
a ^at++++=a
strange ^jj++++=strange
and ^cc+phrs+++=and
hideous ^jj++++=hideous
' ^zz++++='Last
last ^rb++++=EXTRAWORD
Judgement ^nn+nom+++=Judgement',
', ^nn+++??+=EXTRAWORD
full ^jj++++=full
of ^in++++=of
lurid ^jj+atrb+++=lurid
flames ^nns++++=flames,
, ^zz++++=EXTRAWORD
falling ^nvbg+++xvbg+=falling
cities ^nns++++=cities,
, ^zz++++=EXTRAWORD
burning ^jj+atrb++xvbg+=burning
ships ^nns++++=ships,
, ^zz++++=EXTRAWORD
crying ^nvbg+++xvbg+=crying
souls ^nns++++=souls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brown ^jj+atrb+++=brown
and ^cc+phrs+++=and
smiling ^jj+atrb++xvbg+=smiling
demons ^nns++++=demons.
. ^zz++++=EXTRAWORD
Handsome ^jj+atrb+++=Handsome
brass ^nn++++=brass
coronae ^jj+++??+=coronae
hung ^vwbn+++xvbn+=hung
from ^in++++=from
the ^ati++++=the
roof ^nn++++=roof;
; ^zz++++=EXTRAWORD
the ^ati++++=the
pulpit ^nn++++=pulpit
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
doll ^nn++++=doll's-house,
's-house, ^nn+++??+=EXTRAWORD
covered ^vbd+++xvbn+=covered
with ^in++++=with
little ^ap++++=little
painted ^jj+atrb++xvbn+=painted
wooden ^jj+atrb+++=wooden
cherubs ^nns+++??+=cherubs
and ^cc++++=and
saints ^nns++++=saints;
; ^zz++++=EXTRAWORD
a ^at++++=a
stand ^nn++++=stand
with ^in++++=with
three ^cd++++=three
hour ^nn++++=hour-glasses
- ^zz++++=EXTRAWORD
glasses ^nns++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
hinged ^jj+pred+++=hinged
to ^in++++=to
the ^ati++++=the
preacher ^nn+nom+++=preacher's
's ^$++++=EXTRAWORD
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
sights ^nns++++=sights
as ^ql++++=as
these ^dt+pdem+++=these
may ^md+pos+++=may
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
in ^in++++=in
many ^ap++++=many
a ^at++++=a
church ^nn++++=church
in ^in++++=in
Sweden ^np++++=Sweden
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what
distinguished ^jj+++xvbn+=distinguished
this ^dt+dem+++=this
one ^cd1++++=one
was ^vbd+bedz+vrb++=was
an ^at++++=an
addition ^nn+nom+++=addition
to ^in++++=to
the ^ati++++=the
original ^nn+nom+++=original
building ^vwbg+++xvbg+=building.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
eastern ^jj+atrb+++=eastern
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
north ^np+pl+++=north
aisle ^nn++++=aisle
the ^ati++++=the
builder ^nn++++=builder
of ^in++++=of
the ^ati++++=the
manor ^nn++++=manor-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
had ^vbd+hvd+aux++=had
erected ^vprf+++xvbnx+=erected
a ^at++++=a
mausoleum ^nn++++=mausoleum
for ^in++++=for
himself ^ppl+pp3+++=himself
and ^cc++++=and
his ^pp$+pp3+++=his
family ^nn++++=family.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
largish ^jj++++=largish
eight ^cd++++=eight-sided
- ^zz++++=EXTRAWORD
sided ^jj+atrb++xvbn+=EXTRAWORD
building ^nvbg+++xvbg+=building,
, ^zz++++=EXTRAWORD
lighted ^xvbn+++xvbn+=lighted
by ^in++++=by
a ^at++++=a
series ^nn++++=series
of ^in++++=of
oval ^jj+atrb+++=oval
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
a ^at++++=a
domed ^jj+atrb+++=domed
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
topped ^xvbn+++xvbn+=topped
by ^in++++=by
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
pumpkin ^nn+++??+=pumpkin-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+atrb++xvbn+=EXTRAWORD
object ^nn++++=object
rising ^vwbg+++xvbg+=rising
into ^in++++=into
a ^at++++=a
spire ^nn++++=spire,
, ^zz++++=EXTRAWORD
a ^at++++=a
form ^nn++++=form
in ^in++++=in
which ^whp+rel+pied++=which
Swedish ^jj+atrb+++=Swedish
architects ^nns++++=architects
greatly ^rb+amp+++=greatly
delighted ^jj+++xvbn+=delighted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
roof ^nn++++=roof
was ^vbd+bedz+vrb++=was
of ^in++++=of
copper ^nn++++=copper
externally ^rb+cnj+++=externally,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
painted ^vpsv++agls+xvbnx+=painted
black ^np++++=black,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
in ^rb++++=in
common ^rb"++++=common
with ^in++++=with
those ^dt+dem+++=those
of ^in++++=of
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
staringly ^jj++++=staringly
white ^jj++++=white.
. ^zz++++=EXTRAWORD
To ^in++++=To
this ^dt+dem+++=this
mausoleum ^nn++++=mausoleum
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
access ^nn++++=access
from ^in++++=from
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
a ^at++++=a
portal ^nn++++=portal
and ^cc++++=and
steps ^nns++++=steps
of ^in++++=of
its ^pp$+it+++=its
own ^ap++++=own
on ^in++++=on
the ^ati++++=the
northern ^jj+atrb+++=northern
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Past ^jjb++++=Past
the ^ati++++=the
churchyard ^nn++++=churchyard
the ^ati++++=the
path ^nn++++=path
to ^in++++=to
the ^ati++++=the
village ^nn+nom+++=village
goes ^vbz++++=goes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
more ^rbr++++=more
than ^in++++=than
three ^cd++++=three
or ^cc++++=or
four ^cd++++=four
minutes ^nns++++=minutes
bring ^vb++++=bring
you ^pp2+pp2+++=you
to ^in++++=to
the ^ati++++=the
inn ^nn++++=inn
door ^nn++++=door.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
first ^rb++++=first
day ^nn++++=day
of ^in++++=of
his ^pp$+pp3+++=his
stay ^vb++++=stay
at ^rb++++=at
R ^zz++++=R
b ^zz++++=b
ck ^nn+++??+=ck
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
church ^nn++++=church
door ^nn++++=door
open ^nn++++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
those ^dt+dem+++=those
notes ^nns++++=notes
of ^in++++=of
the ^ati++++=the
interior ^nn++++=interior
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
epitomized ^vprf+++xvbnx+=epitomized.
. ^zz++++=EXTRAWORD
Into ^in++++=Into
the ^ati++++=the
mausoleum ^nn++++=mausoleum,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
make ^vb++++=make
his ^pp$+pp3+++=his
way ^nn++++=way.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
by ^in++++=by
looking ^nn++++=looking
through ^in++++=through
the ^ati++++=the
keyhole ^nn++++=keyhole
just ^rb+emph+++=just
descry ^nn++++=descry
that ^tht+rel+obj++=that
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
fine ^jj+atrb+++=fine
marble ^nn++++=marble
effigies ^nns++++=effigies
and ^cc++++=and
sarcophagi ^nn+++??+=sarcophagi
of ^in++++=of
copper ^nn++++=copper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
wealth ^nn++++=wealth
of ^in++++=of
armorial ^jj+atrb+++=armorial
ornament ^nn+nom+++=ornament,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
very ^ql+amp+++=very
anxious ^jj++++=anxious
to ^to+jcmp+++=to
spend ^vbi++++=spend
some ^dti++++=some
time ^nn++++=time
in ^in++++=in
investigation ^nn+nom+++=investigation.
. ^zz++++=EXTRAWORD
The ^ati++++=The
papers ^nns++++=papers
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^to++++=to
examine ^vbi++++=examine
at ^rb++++=at
the ^ati++++=the
manor ^nn++++=manor-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
proved ^vbd+vprv++xvbn+=proved
to ^to+vcmp+++=to
be ^vbi++vrb++=be
of ^in++++=of
just ^rb+emph+++=just
the ^ati++++=the
kind ^nn++++=kind
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
for ^in++++=for
his ^pp$+pp3+++=his
book ^nn++++=book.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
family ^nn++++=family
correspondence ^nn+nom+++=correspondence,
, ^zz++++=EXTRAWORD
journals ^nns+nom+++=journals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
account ^nn++++=account-books
- ^zz++++=EXTRAWORD
books ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
ear]iest ^jjt+atrb+++=ear]iest
owners ^nns++++=owners
of ^in++++=of
the ^ati++++=the
estate ^nn++++=estate,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
carefully ^rb++++=carefully
kept ^vbd+++xvbn+=kept
and ^cc++++=and
clearly ^rb++++=clearly
written ^jj+++xvbn+=written,
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
amusing ^jj+atrb+++=amusing
and ^cc+phrs+++=and
picturesque ^jj+atrb+++=picturesque
detail ^nn++++=detail.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
De ^&fw++++=De
la ^&fw++++=la
Gardie ^np+++??+=Gardie
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
them ^pp3o+pp3+++=them
as ^in++++=as
a ^at++++=a
strong ^jj+atrb+++=strong
and ^cc+phrs+++=and
capable ^jj+atrb+++=capable
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Shortly ^rb+tm+++=Shortly
after ^in++++=after
the ^ati++++=the
building ^jj+++xvbg+=building
of ^in++++=of
the ^ati++++=the
mansion ^nn++++=mansion
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
period ^nn++++=period
of ^in++++=of
distress ^nns+nom+++=distress
in ^in++++=in
the ^ati++++=the
district ^nn++++=district,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
peasants ^nns+nom+++=peasants
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
and ^cc+phrs+++=and
attacked ^vbd+++xvbn+=attacked
several ^ap++++=several
chateaux ^nn+++??+=chateaux
and ^cc++++=and
done ^vbd+++xvbn+=done
some ^dti++++=some
damage ^nn++++=damage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
owner ^nn++++=owner
of ^in++++=of
R ^zz++++=R
b ^zz++++=b
ck ^nn+++??+=ck
took ^vbd+++xvbn+=took
a ^at++++=a
leading ^jj+atrb++xvbg+=leading
part ^nn++++=part
in ^in++++=in
suppressing ^xvbg+++xvbg+=suppressing
the ^ati++++=the
trouble ^nn++++=trouble,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
reference ^nn+nom+++=reference
to ^in++++=to
executions ^nns+nom+++=executions
of ^in++++=of
ringleaders ^nns+nom+++=ringleaders
and ^cc++++=and
severe ^jj+atrb+++=severe
punishments ^nns+nom+++=punishments
inflicted ^vbd+++xvbn+=inflicted
with ^in++++=with
no ^at++++=no
sparing ^jj+atrb++xvbg+=sparing
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
portrait ^nn++++=portrait
of ^in++++=of
this ^dt+dem+++=this
Magnus ^np+++??+=Magnus
de ^&fw++++=de
la ^&fw++++=la
Gardie ^np+++??+=Gardie
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
best ^nn++++=best
in ^in++++=in
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
studied ^vbd+++xvbn+=studied
it ^pp3+it+++=it
with ^in++++=with
no ^at++++=no
little ^ap++++=little
interest ^nn++++=interest
after ^in++++=after
his ^pp$+pp3+++=his
day ^nn++++=day's
's ^$++++=EXTRAWORD
work ^nn++++=work.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gives ^vbz++++=gives
no ^at++++=no
detailed ^jj+atrb+++=detailed
description ^nn+nom+++=description
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
gather ^vb+vprv+++=gather
that ^tht+vcmp+++=that
the ^ati++++=the
face ^nn++++=face
impressed ^vwbn+++xvbn+=impressed
him ^pp3o+pp3+++=him
rather ^rb++++=rather
by ^in++++=by
its ^pp$+it+++=its
power ^nn++++=power
than ^in++++=than
by ^in++++=by
its ^pp$+it+++=its
beauty ^nn++++=beauty
or ^cc++++=or
goodness ^nns+nom+++=goodness;
; ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
writes ^vbz+vprv+++=writes
that ^tht+vcmp+++=that
Count ^npt++++=Count
Magnus ^np+++??+=Magnus
was ^vbd+bedz+vrb++=was
an ^at++++=an
almost ^rb+hdg+++=almost
phenomenally ^rb++++=phenomenally
ugly ^jj+atrb+++=ugly
man ^nn++++=man.
. ^zz++++=EXTRAWORD
On ^in++++=On
this ^dt+dem+++=this
day ^nn++++=day
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
supper ^nn++++=supper
with ^in++++=with
the ^ati++++=the
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
walked ^vbd+++xvbn+=walked
back ^jjb++++=back
in ^in++++=in
the ^ati++++=the
late ^jj++++=late
but ^cc++++=but
still ^rb+atrb+++=still
bright ^jj+atrb+++=bright
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
remember ^nn+nom+++=remember,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
writes ^vbz+vprv+++=writes,
, ^zz++++=EXTRAWORD
' ^zz++++='to
to ^to++++=EXTRAWORD
ask ^vbi++++=ask
the ^ati++++=the
sexton ^np++++=sexton
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
can ^md+pos+++=can
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
into ^in++++=into
the ^ati++++=the
mausoleum ^nn++++=mausoleum
at ^in++++=at
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
evidently ^rb++++=evidently
has ^vbz+hvz+vrb++=has
access ^nn++++=access
to ^in++++=to
it ^pp3+it+++=it
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him
tonight ^nr+tm+++=tonight
standing ^vwbg+++xvbg+=standing
on ^in++++=on
the ^ati++++=the
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
locking ^jj++++=locking
or ^cc+phrs+++=or
unlocking ^jj+++xvbg+=unlocking
the ^ati++++=the
door ^nn++++=door.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
find ^vb+vprv+++=find
that ^tht+vcmp+++=that
early ^jj++++=early
on ^in++++=on
the ^ati++++=the
following ^jj+atrb++xvbg+=following
day ^nn++++=day
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
had ^vb+hv+vrb++=had
some ^dti++++=some
conversation ^nn+nom+++=conversation
with ^in++++=with
his ^pp$+pp3+++=his
landlord ^nn++++=landlord.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
setting ^nvbg+++xvbg+=setting
it ^pp3+it+++=it
down ^rp++++=down
at ^rb++++=at
such ^abl++++=such
length ^rb++++=length
as ^ql++++=as
he ^pp3a+pp3+++=he
does ^vbz+doz+vrb++=does
surprised ^jj+++xvbn+=surprised
me ^pp1o+pp1+++=me
at ^rb++++=at
first ^rb"++++=first;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
soon ^rb+tm+++=soon
realized ^vprf+++xvbn+=realized
that ^tht+vcmp+++=that
the ^ati++++=the
papers ^nns++++=papers
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
reading ^vbg+++xvbgx+=reading
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
in ^in++++=in
their ^pp$+pp3+++=their
beginning ^nvbg+++xvbg+=beginning,
, ^zz++++=EXTRAWORD
the ^ati++++=the
materials ^nns+nom+++=materials
for ^in++++=for
the ^ati++++=the
book ^nn++++=book
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
meditating ^vbg+++xvbgx+=meditating,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
to ^to++++=to
have ^vbi+vbi+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
quasi ^jjb++++=quasi-journalistic
- ^zz++++=EXTRAWORD
journalistic ^jj+atrb+++=EXTRAWORD
productions ^nns+nom+++=productions
which ^whp+rel+subj++=which
admit ^vb+vpub+++=admit
of ^in++++=of
the ^ati++++=the
introduction ^nn+nom+++=introduction
of ^in++++=of
an ^at++++=an
admixture ^nn++++=admixture
of ^in++++=of
conversational ^jj+atrb+++=conversational
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
object ^nn++++=object,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
to ^to++++=to
find ^vbi+vprv+++=find
out ^rp+pl+++=out
whether ^cs+who+++=whether
any ^dti++++=any
traditions ^nns+nom+++=traditions
of ^in++++=of
Count ^nn++++=Count
Magnus ^np+++??+=Magnus
de ^&fw++++=de
la ^&fw++++=la
Gardie ^np+++??+=Gardie
lingered ^vbd+++xvbn+=lingered
on ^in++++=on
in ^in++++=in
the ^ati++++=the
scenes ^nns++++=scenes
of ^in++++=of
that ^dt+dem+++=that
gentleman ^nn+nom+++=gentleman's
's ^$++++=EXTRAWORD
activity ^nn+nom+++=activity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whether ^cs+who+++=whether
the ^ati++++=the
popular ^jj+atrb+++=popular
estimate ^nn+nom+++=estimate
of ^in++++=of
hirn ^jj+++xvbn+=hirn
were ^vbd+bed+vrb++=were
favourable ^jj+pred+++=favourable
or ^cc++++=or
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
the ^ati++++=the
Count ^nn++++=Count
was ^vbd+bedz+vrb++=was
decidedly ^rb++++=decidedly
not ^xnot++not++=not
a ^at++++=a
favourite ^nn++++=favourite.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
his ^pp$+pp3+++=his
tenants ^nns+nom+++=tenants
came ^vbd+++xvbn+=came
late ^jj++++=late
to ^in++++=to
their ^pp$+pp3+++=their
work ^nn++++=work
on ^in++++=on
the ^ati++++=the
days ^nns++++=days
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
owed ^vbd+++xvbnx+=owed
to ^in++++=to
him ^pp3o+pp3+++=him
as ^ql++++=as
Lord ^npt++++=Lord
of ^in++++=of
the ^ati++++=the
Manor ^nn++++=Manor,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
set ^vpsv++agls+xvbnx+=set
on ^in++++=on
the ^ati++++=the
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
flogged ^vbd+++xvbn+=flogged
and ^cc++++=and
branded ^jj++++=branded
in ^in++++=in
the ^ati++++=the
manor ^nn++++=manor-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
yard ^nn++++=yard.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
or ^cc++++=or
two ^cd++++=two
cases ^nns++++=cases
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
of ^in++++=of
men ^nns++++=men
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
occupied ^vprf+++xvbnx+=occupied
lands ^nns++++=lands
which ^whp+rel+obj++=which
encroached ^jj+++xvbn+=encroached
on ^in++++=on
the ^ati++++=the
lord ^npt++++=lord's
's ^$++++=EXTRAWORD
domain ^nn++++=domain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whose ^whp+rel+obj++=whose
houses ^nns++++=houses
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
mysteriously ^rb++++=mysteriously
burnt ^jj+++xvbn+=burnt
on ^in++++=on
a ^at++++=a
winter ^nn++++=winter's
's ^$++++=EXTRAWORD
night ^nn++++=night,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
whole ^jj+atrb+++=whole
family ^nn++++=family
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+++=what
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
dwell ^vbi++++=dwell
on ^in+ppvb+++=on
the ^ati++++=the
innkeeper ^nn+nom+++=innkeeper's
's ^$++++=EXTRAWORD
mind ^nn++++=mind
most ^ql+emph+++=most--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
subject ^nn++++=subject
more ^rbr++++=more
than ^in++++=than
once ^rb+tm+++=once--was
-- ^--+clp+++=EXTRAWORD
was ^vbd+bedz+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
Count ^npt++++=Count
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
on ^in++++=on
the ^ati++++=the
Black ^jj+atrb+++=Black
Pilgrimage ^nn+nom+++=Pilgrimage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
something ^pn++++=something
or ^cc++++=or
someone ^pn++++=someone
back ^jjb++++=back
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
naturally ^rb++splt++=naturally
inquire ^vb++++=inquire,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Mr ^npt++++=Mr
Wraxall ^np++++=Wraxall
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
the ^ati++++=the
Black ^jj+atrb+++=Black
Pilgrimage ^nn+nom+++=Pilgrimage
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
your ^pp$+pp2+++=your
curiosity ^nn+nom+++=curiosity
on ^in++++=on
the ^ati++++=the
point ^nn++++=point
must ^md+nec+++=must
remain ^vb++++=remain
unsatisfied ^jj+++xvbn+=unsatisfied
for ^in++++=for
the ^ati++++=the
time ^nn++++=time
being ^vwbg+beg++xvbg+=being,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
his ^pp$+pp3+++=his
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
The ^ati++++=The
landlord ^nn++++=landlord
was ^vbd+bedz+vrb++=was
evidently ^rb++++=evidently
unwilling ^jj+pred+++=unwilling
to ^to+jcmp+++=to
give ^vbi++++=give
a ^at++++=a
full ^jj+atrb+++=full
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
indeed ^qlp++++=indeed
any ^dti++++=any
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
point ^nn++++=point,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
called ^vbd+++xvbn+=called
out ^rb+phrv+++=out
for ^in+ppvb+++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
trotted ^j+++xvbn+=trotted
off ^in+pl+++=off
with ^in++++=with
obvious ^jj+atrb+++=obvious
alacrity ^nn+nom+++=alacrity,
