All ^abn++++=All
makes ^vbz++++=makes
it ^pp3+it+++=it
almost ^rb+hdg+++=almost
legal ^jj++++=legal.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
suppose ^vb+vprv+tht0++=suppose
we ^pp1a+pp1+++=we
finish ^vb++++=finish
up ^rp++++=up
by ^in++++=by
having ^xvbg+++xvbg+=having
the ^ati++++=the
wedding ^nn++++=wedding.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silver ^nn++++=silver
can ^md+pos+++=can
be ^vb+be+aux++=be
omitted ^vpsv++agls+xvbnx+=omitted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
humming ^vbg+++xvbgx+=humming
with ^in++++=with
the ^ati++++=the
orchestra ^nn++++=orchestra,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
a ^at++++=a
lobster ^nn+nom+++=lobster
claw ^nn++++=claw
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand
and ^cc++++=and
wielding ^vbg+++xvbg+=wielding
the ^ati++++=the
little ^jj++++=little
two ^cd++++=two-pronged
- ^zz++++=EXTRAWORD
pronged ^jj+atrb++xvbn+=EXTRAWORD
fork ^nn++++=fork
with ^in++++=with
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dropped ^vbd+++xvbnx+=dropped
claw ^nn++++=claw,
, ^zz++++=EXTRAWORD
fork ^nn++++=fork,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
popular ^jj+atrb+++=popular
air ^nn++++=air
to ^to++++=to
stare ^vbi++++=stare
open ^jj++++=open-mouthed
- ^zz++++=EXTRAWORD
mouthed ^vbd+++xvbn+=EXTRAWORD
at ^in++++=at
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
slow ^jj+atrb+++=slow,
, ^zz++++=EXTRAWORD
uncertain ^jj+atrb+++=uncertain
smile ^nn++++=smile
crept ^vbd+++xvbn+=crept
about ^rb++++=about
her ^pp3o+pp3+++=her
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
still ^rb+atrb+++=still
unsmiling ^jj+pred+++=unsmiling.
. ^zz++++=EXTRAWORD
" ^zz++++="Stop
stop ^vb++++=EXTRAWORD
your ^pp$+pp2+++=your
joking ^vbg+++xvbg+=joking,
, ^zz++++=EXTRAWORD
Gabie ^np+++??+=Gabie,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
day ^nn++++=day
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
say ^vb+vpub+++=say
those ^dt+dem+++=those
things ^nns++++=things
to ^in++++=to
the ^ati++++=the
wrong ^jj+atrb+++=wrong
lady ^npt++++=lady,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
breach ^nn++++=breach-of-promise
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
promise ^nn++++=EXTRAWORD
suit ^nn++++=suit
on ^in++++=on
your ^pp$+pp2+++=your
hands ^nns++++=hands."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
ai ^nn+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
joke ^nn++++=joke,
, ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gabe ^np+++??+=Gabe
had ^vbd+hvd+aux++=had
replied ^vprf+++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
with ^in++++=with
me ^pp1o+pp1+++=me
it ^pp3+it+++=it
ai ^vb+be+++=ain't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
As ^ql++++=As
long ^rb++++=long
as ^ql++++=as
my ^pp$+pp1+++=my
mother ^nn++++=mother
selig ^&fw++++=selig
lived ^vbd+++xvbn+=lived
I ^pp1a+pp1+++=I
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
ever ^rb++++=ever
marry ^vb++++=marry
a ^at++++=a
Goy ^np+++??+=Goy.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
have ^vb+hv+aux++=have
broken ^vprf+++xvbnx+=broken
her ^pp3o+pp3+++=her
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
son ^nn++++=son
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
good ^jj+atrb+++=good
sons ^nns++++=sons
make ^vb++++=make
good ^jj+atrb+++=good
husbands ^nns++++=husbands,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
try ^vbi++++=try
it ^pp3+it+++=it
out ^rp+pl+++=out?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
something ^pn++++=something
almost ^rb+hdg+++=almost
solemn ^jj++++=solemn
in ^in++++=in
Effie ^np++++=Effie's
's ^$++++=EXTRAWORD
tone ^nn++++=tone
and ^cc++++=and
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
" ^zz++++="Gabie,"
gabie ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
" ^zz++++="you're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
the ^ati++++=the
first ^od++++=first
man ^nn++++=man
that ^tht+rel+subj++=that's
's ^vbz+bez+aux++0=EXTRAWORD
ever ^rb++++=ever
asked ^vpsv++agls+xvbnx+=asked
me ^pp1o+pp1+++=me
to ^to++++=to
marry ^vbi++++=marry
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
goes ^vbz++++=goes
double ^jj++++=double,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="Thanks,"
thanks ^rb+dspt+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Effie ^np+++??+=Effie.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
makes ^vbz++++=makes
it ^pp3+it+++=it
all ^rb++++=all
the ^ati++++=the
nicer ^nn++++=nicer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then---Gabe's
then---gabe ^nn+++??+=EXTRAWORD
's ^$++++=EXTRAWORD
face ^nn++++=face
was ^vbd+bedz+vrb++=was
radiant ^jj+pred+++=radiant.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Effie ^np+++??+=Effie
shook ^vbd+++xvbn+=shook
her ^pp$+pp3+++=her
head ^jjb++++=head
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
just ^rb+emph+++=just
twenty ^cd++++=twenty
years ^nns++++=years
late ^jj++++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Late!"
late ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
expostulated ^jj+++xvbn+=expostulated
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
dead ^jj+atrb+++=dead
one ^cd1++++=one
yet ^rb++++=yet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Effie ^np+++??+=Effie
pushed ^vwbn+++xvbn+=pushed
her ^pp$+pp3+++=her
plate ^nn++++=plate
away ^rp+pl+++=away
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
air ^nn++++=air
of ^in++++=of
decision ^nn++++=decision,
, ^zz++++=EXTRAWORD
folded ^j+++xvbn+=folded
her ^pp3o+pp3+++=her
plump ^jj+atrb+++=plump
arms ^nns++++=arms
on ^in++++=on
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
Gabe ^np+++??+=Gabe
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
Marks ^nns++++=Marks
squarely ^rb++++=squarely
in ^in++++=in
the ^ati++++=the
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Gabie,"
gabie ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
gently ^rb+cnj+++=gently,
, ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
bet ^vb+vpub+tht0+xvbn+=bet
you ^pp2+pp2+++=you
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
a ^at++++=a
hundred ^cd++++=hundred
dollars ^nns++++=dollars
in ^in++++=in
the ^ati++++=the
bank ^nn++++=bank----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But----"
but ^cc++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
interrupted ^vbd+++xvbn+=interrupted
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
" ^zz++++="Wait
wait ^vb++++=EXTRAWORD
a ^at++++=a
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
boys ^nns++++=boys
on ^in++++=on
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides
your ^pp$+pp2+++=your
diamond ^nn++++=diamond
scarf ^nn++++=scarf
pin ^nn++++=pin
and ^cc++++=and
your ^pp$+pp2+++=your
ring ^nn++++=ring
and ^cc++++=and
watch ^nn++++=watch,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
a ^at++++=a
cent ^nnu"++++=cent
over ^in++++=over
your ^pp$+pp2+++=your
salary ^nn++++=salary?
? ^zz++++=EXTRAWORD
Nix ^np+++??+=Nix.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
carry ^vb++++=carry
just ^rb+emph+++=just
about ^in++++=about
enough ^qlp++++=enough
insurance ^nn+nom+++=insurance
to ^to++++=to
bury ^vbi++++=bury
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
fifty ^cd++++=fifty
years ^nns++++=years
old ^jj++++=old
if ^cs+cnd+++=if
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
Gabie ^np+++??+=Gabie,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
mistaken ^xvbn+++xvbn+=mistaken
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
pretty ^rb++++=pretty
hard ^jj+atrb+++=hard
time ^nn++++=time
of ^in++++=of
it ^pp3+it+++=it
getting ^vbg+++xvbg+=getting
ten ^cd++++=ten
thousand ^cd++++=thousand
dollars ^nns++++=dollars'
' ^zz++++=EXTRAWORD
insurance ^nn+nom+++=insurance
after ^cs+sub+++=after
the ^ati++++=the
doctors ^nns++++=doctors
got ^vbd+++xvbn+=got
through ^in++++=through
with ^in++++=with
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Twenty ^cd++++=Twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
years ^nns++++=years
of ^in++++=of
pinochle ^nn+++??+=pinochle
and ^cc++++=and
poker ^nn++++=poker
and ^cc++++=and
the ^ati++++=the
fat ^nn++++=fat
of ^in++++=of
the ^ati++++=the
land ^nn++++=land
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
added ^vbd+vpub++xvbn+=added
up ^rp++++=up
any ^dti++++=any
bumps ^nns++++=bumps
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
stocking ^nn++++=stocking
under ^in++++=under
the ^ati++++=the
mattress ^nns+nom+++=mattress."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Say,
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
looka ^nn+++??+=looka
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
objected ^vbd+vpub++xvbn+=objected
Gabe ^np+++??+=Gabe,
, ^zz++++=EXTRAWORD
more ^ql++++=more
red ^jj++++=red-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
than ^in++++=than
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
was ^vbd+bedz+aux++=was
proposing ^vbg+++xvbgx+=proposing
to ^in++++=to
no ^ati++neg++=no
Senatorial ^np+++??+=Senatorial
investigating ^vwbg+++xvbg+=investigating
committee ^nn+nom+++=committee.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
talk ^vb++++=talk
about ^rb++++=about
them ^pp3o+pp3+++=them
foreign ^jj+atrb+++=foreign
noblemen ^nns++++=noblemen
being ^vwbg+beg++xvbg+=being
mercenary ^nn+nom+++=mercenary!
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
in ^in++++=in
it ^pp3+it+++=it
with ^in++++=with
you ^pp2+pp2+++=you
girls ^nns++++=girls
to ^to++++=to-day.
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
feller ^nn++++=feller
is ^vbz+bez+aux++=is
got ^vpsv++agls+xvbnx+=got
to ^to+vcmp+++=to
propose ^vbi++++=propose
to ^in++++=to
you ^pp2+pp2+++=you
with ^in++++=with
his ^pp$+pp3+++=his
bank ^nn++++=bank
book ^nn++++=book
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand
and ^cc++++=and
a ^at++++=a
bunch ^nn++++=bunch
of ^in++++=of
life ^nn++++=life-insurance
- ^zz++++=EXTRAWORD
insurance ^nn+nom+++=EXTRAWORD
policies ^nns++++=policies
in ^in++++=in
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
right ^jj+pred+++=right;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
saved ^vbd+++xvbn+=saved
much ^ap++++=much.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Ma ^npt++++=Ma
selig ^&fw++++=selig
always ^rb++++=always
had ^vb+hv+vrb++=had
everything ^pn++++=everything
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
man ^nn++++=man
marries ^vbz++++=marries
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
different ^jj++++=different.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
begins ^vbz++++=begins
to ^to++++=to
save ^vbi++++=save."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There!"
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Effie ^np+++??+=Effie
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Twenty ^cd++++=Twenty
years ^nns++++=years
ago ^rb++++=ago
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
glad ^jj++++=glad
and ^cc+phrs+++=and
willing ^jj++++=willing
to ^to+jcmp+++=to
start ^vbi++++=start
like ^in++++=like
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
saving ^nvbg+++xvbg+=saving
and ^cc++++=and
scrimping ^nvbg+++xvbg+=scrimping
and ^cc++++=and
loving ^nvbg+++xvbg+=loving
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
forward ^rb+phrv+++=forward
to ^in+ppvb+++=to
the ^ati++++=the
time ^nn++++=time
when ^wrb+who+++=when
four ^cd++++=four
figures ^nns++++=figures
showed ^vbd+vprv++xvbn+=showed
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
bank ^nn++++=bank
account ^nn++++=account
where ^wrb+who+++=where
but ^cc++++=but
three ^cd++++=three
bloomed ^vbd+++xvbn+=bloomed
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
call ^vb++++=call
the ^ati++++=the
home ^nr++++=home
instinct ^nn++++=instinct.
. ^zz++++=EXTRAWORD
Give ^vb++++=Give
me ^pp1o+pp1+++=me
a ^at++++=a
yard ^nn++++=yard
or ^cc++++=or
so ^rb++++=so
of ^in++++=of
cretonne ^nn+++??+=cretonne,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
photo ^nn++++=photo
of ^in++++=of
my ^pp$+pp1+++=my
married ^xvbn+++xvbn+=married
sister ^npt++++=sister
down ^rp++++=down
in ^in++++=in
Iowa ^np+++??+=Iowa,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
can ^md+pos+++=can
make ^vb++++=make
even ^rb++++=even
a ^at++++=a
boarding ^nn++++=boarding-house
- ^zz++++=EXTRAWORD
house ^nn++++=EXTRAWORD
inside ^jjb+atrb+++=inside
bedroom ^nn++++=bedroom
look ^vb++++=look
like ^in++++=like
a ^at++++=a
place ^nn++++=place
where ^wrb+who+++=where
a ^at++++=a
human ^nn++++=human
being ^vwbg+beg++xvbg+=being
could ^md+pos+++=could
live ^vb++++=live.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
as ^ql++++=as
wise ^jj++++=wise
at ^in++++=at
twenty ^cd++++=twenty
as ^ql++++=as
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
Gabie ^np+++??+=Gabie,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
married ^vprf+++xvbnx+=married
any ^dti++++=any
man ^nn++++=man
I ^pp1a+pp1+++=I
pleased ^vbd+++xvbnx+=pleased.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
call ^vb++++=call
capable ^jj++++=capable.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
men ^nns++++=men
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
marrying ^jj+atrb++xvbg+=marrying
capable ^jj+atrb+++=capable
girls ^nns++++=girls.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
pick ^vb++++=pick
little ^ap++++=little
yellow ^jj++++=yellow-headed,
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
blue ^jj++++=blue-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
idiots ^nns+++??+=idiots
that ^tht+rel+subj++=that
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
a ^at++++=a
lamb ^np++++=lamb
stew ^nn+++??+=stew
from ^in++++=from
a ^at++++=a
soup ^nn++++=soup
bone ^nn++++=bone
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Man ^np++++=Man
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
show ^vb+vprv+++=show
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
started ^vbd+++xvbnx+=started
in ^in++++=in
to ^in++++=to
clerk ^nn++++=clerk
at ^in++++=at
six ^cd++++=six
per ^nnu++++=per.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
earning ^vbg+++xvbgx+=earning
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
More ^rbr++++=More.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
misunderstand ^nn+++??+=misunderstand
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Gabe ^np+++??+=Gabe.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
throwing ^jj+atrb++xvbg+=throwing
bouquets ^nns++++=bouquets
at ^in++++=at
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
that ^cs+sub+++=that
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
a ^at++++=a
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
could ^md+pos+++=could
sell ^vb++++=sell
a ^at++++=a
style ^nn++++=style
743 ^cd++++=743
Slimshape ^np+++??+=Slimshape
to ^in++++=to
the ^ati++++=the
Venus ^np++++=Venus
de ^&fw++++=de
Milo ^np+++??+=Milo
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Lord ^npt++++=Lord
knows ^vbz+vprv+tht0++=knows
she ^pp3a+pp3+++=she
needed ^vbd+++xvbnx+=needed
one ^pn++++=one,
, ^zz++++=EXTRAWORD
with ^in++++=with
those ^dt+dem+++=those
hips ^nns++++=hips
of ^in++++=of
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
worked ^vbd+++xvbnx+=worked
my ^pp$+pp1+++=my
way ^nn++++=way
up ^rp++++=up,
, ^zz++++=EXTRAWORD
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
used ^vpsv++++=used
to ^to++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
like ^vb++++=like
the ^ati++++=the
excitement ^nn+nom+++=excitement
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
store ^nn++++=store.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
used ^vpsv++++=used
to ^in++++=to
luxuries ^nns++++=luxuries.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
a ^at++++=a
man ^nn++++=man
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
kind ^nn++++=kind
thy ^pp$+pp2+++=thy
call ^nn++++=call
a ^at++++=a
good ^jj++++=good
provider ^jjr++++=provider--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
kind ^nn++++=kind
that ^tht+rel+subj++=that
opens ^vbz++++=opens
wine ^nn++++=wine
every ^at++++=every
time ^nn++++=time
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
half ^nn++++=half
an ^at++++=an
excuse ^nn++++=excuse
for ^in++++=for
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
dies ^vbz++++=dies
his ^pp$+pp3+++=his
widow ^nn++++=widow
has ^md"++pmd"++=has
to ^md+nec+++=to
take ^vb++++=take
in ^rb+phrv+++=in
boarders ^nns+nom+++=boarders.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
