In ^in++++=IN
" ^zz++++=EXTRAWORD
And ^cc++++=And
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
marched ^vpsv++agls+xvbnx+=marched
off ^rp+pl+++=off
to ^in++++=to
the ^ati++++=the
nursery ^nn+nom+++=nursery.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
being ^vbg+beg+aux+xvbg+=being
unbuttoned ^vbd+++xvbn+=unbuttoned
Mother ^npt++++=Mother
looked ^vbd+++xvbn+=looked
in ^in++++=in
with ^in++++=with
a ^at++++=a
white ^jj+atrb+++=white
thing ^nn++++=thing
over ^rp++++=over
her ^pp3o+pp3+++=her
shoulders ^nns+nom+++=shoulders;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
rubbing ^vbg+++xvbgx+=rubbing
stuff ^nn++++=stuff
on ^rp++++=on
her ^pp3o+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
ring ^vb++++=ring
for ^in++++=for
them ^pp3o+pp3+++=them
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
want ^vb++++=want
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
Nurse ^vb++++=Nurse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
they ^pp3a+pp3+++=they
can ^md+pos+++=can
just ^rb+emph+splt++=just
come ^vprf+++xvbn+=come
down ^rp++++=down
and ^cc++++=and
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
and ^cc+phrs+++=and
go ^vb++++=go
back ^jjb++++=back
again ^rb+cnj+++=again,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
was ^vbd+bedz+aux++=was
undressed ^vwbn+++xvbn+=undressed
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
nearly ^rb+down+++=nearly
to ^in++++=to
his ^pp$+pp3+++=his
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dressed ^vbd+++xvbn+=dressed
again ^rb+tm+++=again
in ^in++++=in
a ^at++++=a
white ^jj+atrb+++=white
shirt ^nn++++=shirt
with ^in++++=with
red ^jj+atrb+++=red
and ^cc+phrs+++=and
white ^jj+atrb+++=white
daisies ^nns++++=daisies
speckled ^vwbn+++xvbn+=speckled
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
breeches ^nns++++=breeches
with ^in++++=with
strings ^nns++++=strings
at ^in++++=at
the ^ati++++=the
sides ^nns++++=sides
and ^cc++++=and
braces ^nns++++=braces
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
socks ^nns++++=socks
and ^cc++++=and
red ^jj+atrb+++=red
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
in ^in++++=in
your ^pp$+pp2+++=your
Russian ^jj+atrb+++=Russian
costume ^nn++++=costume,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Nurse ^vb++++=Nurse,
, ^zz++++=EXTRAWORD
flattening ^jj+++xvbg+=flattening
down ^rp++++=down
his ^pp$+pp3+++=his
fringe ^nn++++=fringe.
. ^zz++++=EXTRAWORD
" ^zz++++="Am
am ^vb+bem+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sun ^nn++++=Sun.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Sit ^vb++++=Sit
quiet ^jj++++=quiet
in ^cs+sub+++=in
that ^cs"++++=that
chair ^nn++++=chair
and ^cc++++=and
watch ^vb++++=watch
your ^pp$+pp2+++=your
little ^ap++++=little
sister ^nn++++=sister."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
took ^vbd+++xvbn+=took
ages ^nns++++=ages.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
socks ^nns++++=socks
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
she ^pp3a+pp3+++=she
pretended ^vbd+vprv++xvbnx+=pretended
to ^to+vcmp+++=to
fall ^vbi++++=fall
back ^rb+phrv+++=back
on ^in+ppvb+++=on
the ^ati++++=the
bed ^nn++++=bed
and ^cc++++=and
waved ^vbd+++xvbn+=waved
her ^pp$+pp3+++=her
legs ^nns++++=legs
at ^rb++++=at
Nurse ^vb++++=Nurse
as ^ql++++=as
she ^pp3a+pp3+++=she
always ^rb++++=always
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
time ^nn++++=time
Nurse ^vb++++=Nurse
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
make ^vbi++++=make
her ^pp$+pp3+++=her
curls ^nns++++=curls
with ^in++++=with
a ^at++++=a
finger ^nn++++=finger
and ^cc++++=and
a ^at++++=a
wet ^jj+atrb+++=wet
brush ^nn++++=brush
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
round ^rb+phrv+++=round
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
Nurse ^vb++++=Nurse
to ^to++++=to
show ^vbi+vprv+++=show
her ^pp3o+pp3+++=her
the ^ati++++=the
photo ^nn++++=photo
of ^in++++=of
her ^pp$+pp3+++=her
brooch ^nn++++=brooch
or ^cc++++=or
something ^pn++++=something
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
at ^rb++++=at
last ^rb"++++=last
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
finished ^vpsv++agls+xvbnx+=finished
too ^ql++++=too.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
dress ^nn++++=dress
stuck ^vbd+++xvbn+=stuck
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
with ^in++++=with
fur ^nn++++=fur
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
all ^abn++++=all
white ^jj++++=white;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
even ^rb++++=even
fluffy ^jj+atrb+++=fluffy
stuff ^nn++++=stuff
on ^in++++=on
the ^ati++++=the
legs ^nns++++=legs
of ^in++++=of
her ^pp$+pp3+++=her
drawers ^nns+nom+++=drawers.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
shoes ^nns++++=shoes
were ^vbd+bed+vrb++=were
white ^jj+pred+++=white
with ^in++++=with
big ^jj+atrb+++=big
blobs ^nns++++=blobs
on ^in++++=on
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lamb ^nn++++=lamb,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Nurse ^vb++++=Nurse.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
look ^vb++++=look
like ^in++++=like
a ^at++++=a
sweet ^jj++++=sweet
little ^ap++++=little
cherub ^nn+++??+=cherub
of ^in++++=of
a ^at++++=a
picture ^nn++++=picture
of ^in++++=of
a ^at++++=a
powder ^nn++++=powder-puff!"
- ^zz++++=EXTRAWORD
puff ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nurse ^vb++++=Nurse
rushed ^vbd+++xvbn+=rushed
to ^in++++=to
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Ma'am,
ma ^npt++++=EXTRAWORD
'am, ^nn+++??+=EXTRAWORD
one ^cd1++++=one
moment ^nn++++=moment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mother ^nn++++=Mother
came ^vbd+++xvbn+=came
in ^in++++=in
again ^rb+tm+++=again
with ^in++++=with
half ^abn++++=half
her ^pp3o+pp3+++=her
hair ^nn++++=hair
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,"
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
picture ^nn++++=picture!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
she ^pp3a+pp3+++=she,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Nurse ^vb++++=Nurse.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Moon ^np++++=Moon
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
her ^pp$+pp3+++=her
skirts ^nns++++=skirts
by ^in++++=by
the ^ati++++=the
tips ^nns++++=tips
and ^cc++++=and
dragged ^vbd+++xvbn+=dragged
one ^pn++++=one
of ^in++++=of
her ^pp$+pp3+++=her
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
mind ^nn++++=mind
people ^nns++++=people
not ^xnot++not++=not
noticing ^vbg+++xvbg+=noticing
him ^pp3o+pp3+++=him
much ^rb++++=much.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
After ^cs+sub+++=After
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
played ^vbd+++xvbnx+=played
clean ^jj+atrb+++=clean
tidy ^jj+atrb+++=tidy
games ^nns++++=games
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
table ^nn++++=table
while ^cs+sub+++=while
Nurse ^vb++++=Nurse
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
carriages ^nns+nom+++=carriages
began ^vbd+++xvbn+=began
to ^to++++=to
come ^vbi++++=come
and ^cc++++=and
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
laughter ^nn+nom+++=laughter
and ^cc++++=and
voices ^nns++++=voices
and ^cc++++=and
soft ^jj+atrb+++=soft
rustlings ^nns+nom+++=rustlings
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
down ^rp++++=down
below ^rb++++=below
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered:
: ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
children ^nns++++=children,
, ^zz++++=EXTRAWORD
stay ^vb++++=stay
where ^wrb+who+++=where
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Moon ^np++++=Moon
kept ^vbd+++xvbn+=kept
jerking ^jj+++xvbg+=jerking
the ^ati++++=the
table ^nn++++=table
cloth ^nn++++=cloth
so ^ql++++=so
that ^cs+sub+++=that
it ^pp3+it+++=it
all ^abn++++=all
hung ^vwbn+++xvbn+=hung
down ^rp++++=down
her ^pp3o+pp3+++=her
side ^nn++++=side
and ^cc++++=and
Sun ^nn++++=Sun
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any
and ^cc++++=and
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
pretended ^vbd+vprv+tht0+xvbnx+=pretended
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
it ^pp3+it+++=it
on ^in++++=on
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Nurse ^nn++++=Nurse
pounced ^vbd+++xvbn+=pounced
at ^in++++=at
them ^pp3o+pp3+++=them
with ^in++++=with
the ^ati++++=the
hair ^nn++++=hair
brush ^nn++++=brush,
, ^zz++++=EXTRAWORD
flattened ^xvbn+++xvbn+=flattened
his ^pp$+pp3+++=his
fringe ^nn++++=fringe,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
her ^pp$+pp3+++=her
bow ^nn++++=bow
stand ^vb++++=stand
on ^in++++=on
end ^nn++++=end,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
joined ^vbd+++xvbn+=joined
their ^pp$+pp3+++=their
hands ^nns++++=hands
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="Down
down ^rp++++=EXTRAWORD
you ^pp2+pp2+++=you
go ^vb++++=go!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
down ^in++++=down
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
did ^vbd+dod+aux++=did
feel ^vb+vprv+++=feel
silly ^jj+atrb+++=silly
holding ^jj+++xvbg+=holding
Moon ^np++++=Moon's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
like ^in++++=like
that ^dt+dem+++=that
but ^cc++++=but
Moon ^np++++=Moon
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
like ^vbi++++=like
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
swung ^vbd+++xvbnx+=swung
her ^pp$+pp3+++=her
arm ^vb++++=arm
and ^cc++++=and
the ^ati++++=the
bell ^nn++++=bell
on ^in++++=on
her ^pp$+pp3+++=her
coral ^nn++++=coral
bracelet ^nn+nom+++=bracelet
jingled ^vbd+++xvbn+=jingled.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
door ^nn++++=door
stood ^vbd+++xvbn+=stood
Mother ^nn++++=Mother
fanning ^vwbg+++xvbg+=fanning
herself ^ppl+pp3+++=herself
with ^in++++=with
a ^at++++=a
black ^jj+atrb+++=black
fan ^nn++++=fan.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
sweet ^nn++++=sweet
smelling ^vwbg+++xvbg+=smelling,
, ^zz++++=EXTRAWORD
silky ^jj+atrb+++=silky,
, ^zz++++=EXTRAWORD
rustling ^jj+atrb+++=rustling
ladies ^nns++++=ladies
and ^cc++++=and
men ^nns++++=men
in ^in++++=in
black ^nn++++=black
with ^in++++=with
funny ^nn++++=funny
tails ^vbz++++=tails
on ^in++++=on
their ^pp$+pp3+++=their
coats ^nns++++=coats
like ^in++++=like
beetles ^nns+++??+=beetles.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
was ^vbd+bedz+vrb++=was
among ^in++++=among
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
talking ^vbg+++xvbg+=talking
very ^ql+amp+++=very
loud ^jj++++=loud,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rattling ^jj++++=rattling
something ^pn++++=something
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
picture ^nn++++=picture!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
ladies ^nns++++=ladies.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
ducks ^nns++++=ducks!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lambs ^nns++++=lambs!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sweets ^nns++++=sweets!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pets ^nns++++=pets!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
people ^nns++++=people
who ^whp+rel+subj++=who
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
at ^in+ppvb+++=at
Moon ^np++++=Moon
kissed ^vbd+++xvbn+=kissed
Sun ^nn++++=Sun,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
skinny ^jj+atrb+++=skinny
old ^jj+atrb+++=old
lady ^nn++++=lady
with ^in++++=with
teeth ^nn++++=teeth
that ^tht+rel+subj++=that
clicked ^vbd+++xvbn+=clicked
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Such
such ^abl++++=EXTRAWORD
a ^at++++=a
serious ^jj+atrb+++=serious
little ^jj+atrb+++=little
poppet ^nn++++=poppet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
rapped ^vbd+++xvbn+=rapped
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
head ^nn++++=head
with ^in++++=with
something ^pn++++=something
hard ^jj++++=hard.
. ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
looked ^vbd+++xvbn+=looked
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
if ^cs+cnd+++=if
the ^ati++++=the
same ^ap++++=same
concert ^nn++++=concert
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
a ^at++++=a
fat ^nn++++=fat
man ^nn++++=man
with ^in++++=with
a ^at++++=a
pink ^jj++++=pink
head ^jjb++++=head
leaned ^jj+++xvbn+=leaned
over ^in++++=over
the ^ati++++=the
piano ^nn++++=piano
talking ^vwbg+++xvbg+=talking
to ^in++++=to
a ^at++++=a
girl ^nn++++=girl
who ^whp+rel+subj++=who
held ^vbd+vprv++xvbn+=held
a ^at++++=a
violin ^nn++++=violin
at ^rb++++=at
her ^pp3o+pp3+++=her
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
one ^cd1++++=one
man ^nn++++=man
that ^tht+rel+++=that
Sun ^nn++++=Sun
really ^rb+emph+++=really
liked ^vbd+++xvbn+=liked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little
grey ^jj+atrb+++=grey
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
long ^rb++++=long
grey ^np++++=grey
whiskers ^nns+nom+++=whiskers,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
walked ^vbd+++xvbn+=walked
about ^in++++=about
by ^in++++=by
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
up ^in+cmpx+++=up
to ^in++++=to
Sun ^nn++++=Sun
and ^cc++++=and
rolled ^vbd+++xvbn+=rolled
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
in ^in++++=in
a ^at++++=a
very ^ql+amp+++=very
nice ^jj+atrb+++=nice
way ^nn++++=way
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Hullo,
hullo ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lad ^nn++++=lad."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
soon ^rb+tm+++=soon
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
back ^jjb++++=back
again ^rb+tm+++=again
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Fond
fond ^jj++++=EXTRAWORD
of ^in++++=of
dogs ^nns++++=dogs?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sun ^nn++++=Sun
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away
again ^rb+tm+++=again
and ^cc++++=and
though ^cs+sub+++=though
Sun ^nn++++=Sun
looked ^vbd+++xvbn+=looked
for ^in++++=for
him ^pp3o+pp3+++=him
everywhere ^rb++++=everywhere
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
find ^vb+vprv+++=find
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
perhaps ^rb++++=perhaps
he ^pp3a+pp3+++0=he'd
'd ^vbd+hvd+aux++=EXTRAWORD
gone ^vprf+++xvbnx+=gone
outside ^jjb++++=outside
to ^to++++=to
fetch ^vbi++++=fetch
in ^in++++=in
a ^at++++=a
puppy ^nn+++??+=puppy.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
night ^nn++++=night,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
precious ^jj+atrb+++=precious
babies ^nns++++=babies,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mother ^nn++++=Mother,
, ^zz++++=EXTRAWORD
folding ^jj++++=folding
them ^pp3o+pp3+++=them
up ^rp++++=up
in ^in++++=in
her ^pp$+pp3+++=her
bare ^jj+atrb+++=bare
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="Fly
fly ^vb++++=EXTRAWORD
up ^in+cmpx+++=up
to ^in"++++=to
your ^pp$+pp2+++=your
little ^ap++++=little
nest ^nn++++=nest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Moon ^nn++++=Moon
went ^vbd+++xvbn+=went
and ^cc+phrs+++=and
made ^vbd+++xvbn+=made
a ^at++++=a
silly ^nn++++=silly
of ^in++++=of
herself ^ppl+pp3+++=herself
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
put ^vbd+++xvbnx+=put
up ^rb+phrv+++=up
her ^pp$+pp3+++=her
arms ^nns++++=arms
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
everybody ^pn++++=everybody
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
Daddy ^npt++++=Daddy
must ^md+nec+++=must
carry ^vb++++=carry
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
like ^vbi++++=like
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Daddy ^npt++++=Daddy
swooped ^vbd+++xvbn+=swooped
down ^rp++++=down
and ^cc++++=and
picked ^vprf+++xvbn+=picked
her ^pp$+pp3+++=her
up ^rp++++=up
as ^ql++++=as
he ^pp3a+pp3+++=he
always ^rb++++=always
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
Nurse ^nn++++=Nurse
was ^vbd+bedz+vrb++=was
in ^in++++=in
such ^abl++++=such
a ^at++++=a
hurry ^nn++++=hurry
to ^to++++=to
get ^vbi++++=get
them ^pp3o+pp3+++=them
to ^in++++=to
bed ^nn++++=bed
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
even ^rb++++=even
interrupted ^vwbn+++xvbn+=interrupted
Sun ^nn++++=Sun
over ^in++++=over
his ^pp$+pp3+++=his
prayers ^nns+nom+++=prayers
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
on ^rb+phrv+++=on
with ^in+ppvb+++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
child ^nn++++=child,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
moment ^nn++++=moment
after ^cs+sub+++=after
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
in ^in++++=in
bed ^nn++++=bed
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
dark ^nn++++=dark
except ^in++++=except
for ^in"++++=for
the ^ati++++=the
nightlight ^nn+++??+=nightlight
in ^in++++=in
its ^pp$+it+++=its
little ^jj+atrb+++=little
saucer ^nn++++=saucer.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
asleep ^jj++++=asleep?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Moon ^np++++=Moon.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sun ^nn++++=Sun.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Moon ^np++++=Moon.
. ^zz++++=EXTRAWORD
A ^at++++=A
long ^rb++++=long
while ^cs+sub+++=while
after ^cs+sub+++=after
Sun ^nn++++=Sun
