In ^in++++=In
great ^jj+atrb+++=great
teams ^nns++++=teams
came ^vbd+++xvbn+=came
in ^in++++=in
sight ^nn++++=sight
at ^in++++=at
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
village ^nn+nom+++=village
street ^nn++++=street,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ran ^vbd+++xvbnx+=ran
to ^to++++=to
meet ^vbi++++=meet
them ^pp3o+pp3+++=them
over ^in++++=over
the ^ati++++=the
creaking ^jj+atrb+++=creaking
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
possible ^jj++++=possible
to ^to+jcmp+++=to
mount ^vbi++++=mount
and ^cc++++=and
ride ^nn++++=ride
into ^in++++=into
town ^nn++++=town
in ^in++++=in
triumph ^nn++++=triumph;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
many ^ap++++=many
years ^nns++++=years
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
feel ^vbi+vprv+++=feel
sorry ^uh++++=sorry
at ^in++++=at
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
every ^at++++=every
huge ^jj+atrb+++=huge
lopped ^jj+atrb++xvbn+=lopped
stem ^nn++++=stem
of ^in++++=of
oak ^nn++++=oak
or ^cc++++=or
pine ^nn++++=pine
that ^tht+rel+subj++=that
came ^vbd+++xvbn+=came
trailing ^jj+++xvbg+=trailing
along ^in++++=along
after ^cs+sub+++=after
the ^ati++++=the
slow ^jj++++=slow-stepping,
- ^zz++++=EXTRAWORD
stepping ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
frosted ^jj+atrb+++=frosted
oxen ^nns++++=oxen.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
trees ^nns++++=trees
are ^vb+ber+vrb++=are
unreplaceable ^jj+pred+++=unreplaceable.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
only ^rb+down+++=only
know ^vb+vprv+++=know
of ^in++++=of
one ^cd1++++=one
small ^jj+atrb+++=small
group ^nn++++=group
now ^rn+tm+++=now
in ^in++++=in
all ^abn++++=all
this ^dt+dem+++=this
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
country ^nn++++=country
of ^in++++=of
those ^dt+dem+++=those
great ^jj+atrb+++=great
timber ^nn++++=timber
pines ^nns++++=pines.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
young ^jj+atrb+++=young
ears ^nns++++=ears
were ^vbd+bed+vrb++=were
quick ^jj+pred+++=quick
to ^to+jcmp+++=to
hear ^vbi+vprv+++=hear
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
a ^at++++=a
ship ^nn++++=ship's
's ^vbz+bez+aux++0=EXTRAWORD
having ^xvbg+++xvbg+=having
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
port ^nn++++=port,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
delighted ^vbd+++xvbnx+=delighted
in ^in++++=in
the ^ati++++=the
elderly ^jj+atrb+++=elderly
captains ^nns++++=captains,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
sea ^nn++++=sea-tanned
- ^zz++++=EXTRAWORD
tanned ^xvbn+++xvbn+=EXTRAWORD
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
came ^vbd+++xvbn+=came
to ^in++++=to
report ^nn++++=report
upon ^in++++=upon
their ^pp$+pp3+++=their
voyages ^nns+nom+++=voyages,
, ^zz++++=EXTRAWORD
dining ^nvbg+++xvbg+=dining
cheerfully ^rb++++=cheerfully
and ^cc+phrs+++=and
heartily ^rb++++=heartily
with ^in++++=with
my ^pp$+pp1+++=my
grandfather ^nn+nom+++=grandfather,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
listened ^vbd+++xvbn+=listened
eagerly ^rb++++=eagerly
to ^in++++=to
their ^pp$+pp3+++=their
exciting ^jj+atrb+++=exciting
tales ^nns++++=tales
of ^in++++=of
great ^jj+atrb+++=great
storms ^nns++++=storms
on ^in++++=on
the ^ati++++=the
Atlantic ^np++++=Atlantic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
winds ^nns++++=winds
that ^tht+rel+subj++=that
blew ^vbd+++xvbn+=blew
them ^pp3o+pp3+++=them
north ^nr+pl+++=north-about,
- ^zz++++=EXTRAWORD
about ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
good ^jj+atrb+++=good
bargains ^nns++++=bargains
in ^in++++=in
Havana ^np+++??+=Havana,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Barbadoes ^np+++??+=Barbadoes,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Havre ^np+++??+=Havre.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
listened ^vbd+++xvbnx+=listened
as ^ql++++=as
eagerly ^rb++++=eagerly
as ^ql++++=as
any ^dti++++=any
one ^pn++++=one;
; ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
charming ^jj+atrb++xvbg+=charming
way ^nn++++=way
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
taught ^vpsv++agls+xvbnx+=taught
something ^pn++++=something
of ^in++++=of
a ^at++++=a
fashion ^nn++++=fashion
of ^in++++=of
life ^nn++++=life
already ^rb++++=already
on ^in++++=on
the ^ati++++=the
wane ^nn+++??+=wane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in++++=of
that ^dt+dem+++=that
subsistence ^nn+nom+++=subsistence
upon ^in++++=upon
sea ^nn++++=sea
and ^cc++++=and
forest ^nn++++=forest
bounties ^nns+++??+=bounties
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
now ^rn+tm+++=now
almost ^rb+hdg+++=almost
a ^at++++=a
forgotten ^jj+atrb++xvbn+=forgotten
thing ^nn++++=thing
in ^in++++=in
my ^pp$+pp1+++=my
part ^nn++++=part
of ^in++++=of
New ^jj+atrb+++=New
England ^np++++=England.
. ^zz++++=EXTRAWORD
Much ^ap++++=Much
freight ^nn++++=freight
still ^rb++++=still
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
went ^vbd+++xvbn+=went
by ^in++++=by
the ^ati++++=the
river ^nn++++=river
gundelows ^nns+++??+=gundelows
and ^cc++++=and
packets ^nns++++=packets
long ^rb++++=long
after ^cs+sub+++=after
the ^ati++++=the
railroad ^nn++++=railroad
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
such ^abl++++=such
changes ^nns++++=changes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
village ^nn+nom+++=village
along ^in++++=along
its ^pp$+it+++=its
line ^nn++++=line
lost ^vbd+++xvbn+=lost
its ^pp$+it+++=its
old ^jj++++=old
feeling ^jj+++xvbg+=feeling
of ^in++++=of
self ^nn++++=self-sufficiency.
- ^zz++++=EXTRAWORD
sufficiency ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
home ^nr++++=home
the ^ati++++=the
greater ^jjr+atrb+++=greater
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
minor ^jj+atrb+++=minor
furnishings ^nns++++=furnishings
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
over ^in++++=over
in ^in++++=in
the ^ati++++=the
ships ^nns++++=ships
from ^in++++=from
Bristol ^np++++=Bristol
and ^cc++++=and
Havre ^np+++??+=Havre.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
grandfather ^nn+nom+++=grandfather
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
citizen ^nn++++=citizen
of ^in++++=of
the ^ati++++=the
whole ^jj+atrb+++=whole
geography ^nn++++=geography.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
always ^rb++splt++=always
listening ^vbg+++xvbgx+=listening
to ^in++++=to
stories ^nns++++=stories
of ^in++++=of
three ^cd++++=three
wars ^nns++++=wars
from ^in++++=from
older ^jjr+atrb+++=older
people ^nns++++=people--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
siege ^nn++++=siege
of ^in++++=of
Louisburg ^np+++??+=Louisburg,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Revolution ^nn+nom+++=Revolution,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
my ^pp$+pp1+++=my
father ^nn++++=father's
's ^$++++=EXTRAWORD
ancestors ^nns++++=ancestors
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
honest ^jj+atrb+++=honest
but ^cc+phrs+++=but
mistaken ^jj+atrb++xvbn+=mistaken
Tories ^nns++++=Tories,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
which ^whp+rel+pied++=which
my ^pp$+pp1+++=my
mother ^nn++++=mother's,
's, ^nn+++??+=EXTRAWORD
the ^ati++++=the
Gilmans ^nns+nom++??+=Gilmans
of ^in++++=of
Exeter ^np++++=Exeter,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
a ^at++++=a
nobler ^jjr+atrb+++=nobler
part ^nn++++=part.
. ^zz++++=EXTRAWORD
As ^in++++=As
for ^in"++++=for
the ^ati++++=the
War ^nn++++=War
of ^in++++=of
1812 ^cd+date+++=1812,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
last ^jj+atrb+++=last
war ^nn++++=war,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
everybody ^pn++++=everybody
called ^vbd+++xvbn+=called
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
thing ^nn++++=thing
of ^in++++=of
yesterday ^nr+tm+++=yesterday
in ^in++++=in
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
famous ^jj+atrb+++=famous
privateer ^nn+nom+++=privateer
crews ^nns++++=crews
was ^vbd+bedz+aux++=was
gathered ^vpsv++agls+xvbnx+=gathered
along ^in++++=along
our ^pp$+pp1+++=our
own ^ap++++=own
river ^nn++++=river
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
member ^nn++++=member
of ^in++++=of
the ^ati++++=the
crew ^nn++++=crew,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
old ^jj+atrb+++=old
age ^nn++++=age,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
my ^pp$+pp1+++=my
father ^nn++++=father's
's ^$++++=EXTRAWORD
patient ^nn++++=patient.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Berwick ^np++++=Berwick
people ^nns++++=people
were ^vbd+bed+vrb++=were
great ^jj+atrb+++=great
patriots ^nns++++=patriots,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
naturally ^rb++++=naturally
proud ^jj+pred+++=proud
of ^in++++=of
the ^ati++++=the
famous ^jj+atrb+++=famous
Sullivans ^nns+nom++??+=Sullivans,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
were ^vbd+bed+aux++=were
born ^vpsv++agls+xvbnx+=born
in ^in++++=in
the ^ati++++=the
upper ^jjb+atrb+++=upper
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
to ^to++++=to
be ^vbi++vrb++=be
governors ^npts++++=governors
and ^cc++++=and
judge ^nn++++=judge
and ^cc++++=and
general ^jj++++=general.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
often ^rb++++=often
heard ^vbd+vprv++xvbn+=heard
about ^in++++=about
Lafayette ^np+nom++??+=Lafayette,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
an ^at++++=an
ever ^rb++++=ever-to-be-remembered
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
be ^vb+be+aux++=EXTRAWORD
- ^zz++++=EXTRAWORD
remembered ^vbd+vprv++xvbn+=EXTRAWORD
visit ^vb++++=visit
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
see ^vb+vprv+++=see
again ^rb+tm+++=again
some ^dti++++=some
old ^jj+atrb+++=old
friends ^nns++++=friends
who ^whp+rel+subj++=who
lived ^vbd+++xvbn+=lived
in ^in++++=in
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
The ^ati++++=The
name ^nn++++=name
of ^in++++=of
a ^at++++=a
famous ^jj+atrb+++=famous
Colonel ^nn++++=Colonel
Hamilton ^np++++=Hamilton,
, ^zz++++=EXTRAWORD
the ^ati++++=the
leader ^nn++++=leader
in ^in++++=in
the ^ati++++=the
last ^jj+atrb+++=last
century ^nn++++=century
of ^in++++=of
the ^ati++++=the
West ^np+pl+++=West
India ^np++++=India
trade ^nn++++=trade,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
histories ^nns++++=histories
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
Berwick ^np++++=Berwick
houses ^nns++++=houses
of ^in++++=of
Chadbourn ^np+++??+=Chadbourn
and ^cc++++=and
Lord ^npt++++=Lord
were ^vbd+bed+vrb++=were
delightfully ^rb++++=delightfully
familiar ^jj+pred+++=familiar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
traditions ^nns+nom+++=traditions
of ^in++++=of
the ^ati++++=the
latter ^ap++++=latter
family ^nn++++=family
is ^vbz+bez+vrb++=is
more ^rbr++++=more
than ^in++++=than
good ^jj++++=good
enough ^qlp++++=enough
to ^to++++=to
be ^vbi+vbi+aux++=be
told ^vpsv++agls+xvbnx+=told
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
Berwick ^np++++=Berwick
lad ^nn++++=lad
who ^whp+rel+subj++=who
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
on ^in++++=on
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
privateers ^nns+nom+++=privateers
that ^tht+rel+subj++=that
sailed ^vbd+++xvbn+=sailed
from ^in++++=from
Portsmouth ^np++++=Portsmouth
in ^in++++=in
the ^ati++++=the
Revolution ^nn+nom+++=Revolution.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vessel ^nn++++=vessel
was ^vbd+bedz+aux++=was
taken ^vpsv++by+xvbnx+=taken
by ^in++++=by
a ^at++++=a
British ^jj+atrb+++=British
frigate ^nn+nom+++=frigate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
crew ^nn++++=crew
put ^vbd+++xvbn+=put
in ^rb+phrv+++=in
irons ^nns++++=irons.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
English ^nn++++=English
midshipmen ^vbd+++xvbn+=midshipmen
stood ^vbd+++xvbn+=stood
near ^in+pl+++=near
these ^dt+dem+++=these
prisoners ^nns+nom+++=prisoners
as ^ql++++=as
they ^pp3a+pp3+++=they
took ^vbd+++xvbnx+=took
their ^pp$+pp3+++=their
airing ^nn++++=airing
on ^in++++=on
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vbd+++xvbn+=spoke
contemptuously ^rb++++=contemptuously
about ^in++++=about
" ^zz++++="the
the ^ati++++=EXTRAWORD
rebels ^nns++++=rebels."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Young ^jj+atrb+++=Young
Lord ^npt++++=Lord
heard ^vbd+vprv++xvbn+=heard
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turned ^vbd+++xvbn+=turned
himself ^ppl+pp3+++=himself
about ^md"++pmd"++=about
to ^md+prd+++=to
say ^vb+vpub+++=say
boldly ^rb+cnj+++=boldly,
, ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
for ^in++++=for
your ^pp$+pp2+++=your
rank ^nn++++=rank,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
make ^vb++++=make
you ^pp2+pp2+++=you
take ^vb++++=take
that ^cs+sub+++=that
back ^jjb++++=back!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
matter ^nn++++=matter
about ^in++++=about
my ^pp$+pp1+++=my
rank ^nn++++=rank,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
gallant ^jj+atrb+++=gallant
middy ^nn+++??+=middy.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
whip ^vb++++=whip
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
welcome ^jj+pred+++=welcome
to ^to+jcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
a ^at++++=a
" ^zz++++="capital
capital ^nn++++=EXTRAWORD
good ^jj+atrb+++=good
fight ^nn++++=fight,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
standing ^vbg+++xvbg+=standing
over ^in++++=over
a ^at++++=a
tea ^nn++++=tea-chest,
- ^zz++++=EXTRAWORD
chest ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
proud ^jj+atrb+++=proud
tradition ^nn+nom+++=tradition
tells ^vbz++++=tells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Berwick ^np++++=Berwick
sailor ^nn++++=sailor
was ^vbd+bedz+vrb++=was
the ^ati++++=the
better ^jjr+atrb+++=better
fighter ^nn++++=fighter
of ^in++++=of
the ^ati++++=the
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
won ^vbd+++xvbn+=won.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Englishman ^nn+nom+++=Englishman
shook ^vbd+++xvbn+=shook
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vbd+vsua++xvbn+=asked
his ^pp$+pp3+++=his
name ^nn++++=name
and ^cc++++=and
promised ^jj+++xvbn+=promised
not ^xnot++not++=not
to ^to++++=to
forget ^vbi+vprv+++=forget
him ^pp3o+pp3+++=him--which
-- ^--+clp+++=EXTRAWORD
which ^wdt+who+whq++=EXTRAWORD
was ^vbd+bedz+aux++=was
certainly ^rb++++=certainly
most ^ql+emph+++=most
handsome ^jj+atrb+++=handsome
behavior ^nn++++=behavior.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
reached ^vbd+++xvbnx+=reached
an ^at++++=an
English ^jj+atrb+++=English
port ^npl++++=port
all ^abn++++=all
the ^ati++++=the
prisoners ^nns+nom+++=prisoners
but ^cc++++=but
one ^cd1++++=one
were ^vbd+bed+aux++=were
sent ^vpsv++agls+xvbnx+=sent
away ^rb+phrv+++=away
under ^in++++=under
guard ^nn++++=guard
to ^to++++=to
join ^vbi++++=join
the ^ati++++=the
other ^ap++++=other
American ^jj+atrb+++=American
prisoners ^nns+nom+++=prisoners
of ^in++++=of
war ^nn++++=war;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
admiral ^npt++++=admiral
sent ^vbd+++xvbn+=sent
for ^in++++=for
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
named ^vbd+++xvbn+=named
Nathan ^np++++=Nathan
Lord ^npt++++=Lord,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
his ^pp$+pp3+++=his
Grace ^nn++++=Grace
the ^ati++++=the
Duke ^nn++++=Duke
of ^in++++=of
Clarence ^np+nom+++=Clarence,
, ^zz++++=EXTRAWORD
son ^nn++++=son
of ^in++++=of
his ^pp$+pp3+++=his
Majesty ^nn++++=Majesty
the ^ati++++=the
King ^nn++++=King,
, ^zz++++=EXTRAWORD
begged ^j+++xvbn+=begged
for ^in++++=for
his ^pp$+pp3+++=his
pardon ^nn++++=pardon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
a ^at++++=a
five ^cd++++=five-pound
- ^zz++++=EXTRAWORD
pound ^nn++++=EXTRAWORD
note ^nn++++=note
at ^rb++++=at
his ^pp$+pp3+++=his
disposal ^nn+nom+++=disposal.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
first ^od++++=first
or ^cc++++=or
last ^rb++++=last
Berwick ^np++++=Berwick
lad ^nn++++=lad
who ^whp+rel+subj++=who
proved ^vbd+vprv++xvbn+=proved
himself ^ppl+pp3+++=himself
of ^in++++=of
good ^jj+atrb+++=good
courage ^nn+nom+++=courage
in ^in++++=in
a ^at++++=a
fight ^nn++++=fight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^rn+pl+++=there
never ^rb++++=never
was ^vbd+bedz+vrb++=was
another ^dt++++=another
to ^in++++=to
whip ^nn++++=whip
a ^at++++=a
future ^jjb+atrb+++=future
King ^nn++++=King
of ^in++++=of
England ^np++++=England,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
moreover ^nn+nom+++=moreover
to ^to++++=to
be ^vbi+vbi+aux++=be
liked ^vpsv++agls+xvbnx+=liked
the ^ati++++=the
better ^nn++++=better
for ^in++++=for
it ^pp3+it+++=it
by ^in++++=by
that ^dt+dem+++=that
fine ^jj+atrb+++=fine
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
grandfather ^nn+nom+++=grandfather
died ^vbd+++xvbn+=died
in ^in++++=in
my ^pp$+pp1+++=my
eleventh ^od++++=eleventh
year ^nn++++=year,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
the ^ati++++=the
Civil ^jj+atrb+++=Civil
War ^nn++++=War
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
time ^nn++++=time
the ^ati++++=the
simple ^jj+atrb+++=simple
village ^nn+nom+++=village
life ^nn++++=life
was ^vbd+bedz+vrb++=was
at ^rb++++=at
an ^at++++=an
end ^nn++++=end.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
provincial ^jj+atrb+++=provincial
character ^nn+nom+++=character
was ^vbd+bedz+aux++=was
fading ^vbg+++xvbgx+=fading
out ^rp+pl+++=out;
; ^zz++++=EXTRAWORD
shipping ^nn++++=shipping
was ^vbd+bedz+vrb++=was
at ^rb++++=at
a ^at++++=a
disadvantage ^nn+nom+++=disadvantage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
were ^vbd+bed+aux++=were
no ^at++++=no
more ^rbr++++=more
bronzed ^xvbn+++xvbn+=bronzed
sea ^nn++++=sea-captains
- ^zz++++=EXTRAWORD
captains ^nns++++=EXTRAWORD
coming ^vwbg+++xvbg+=coming
to ^to++++=to
dine ^vbi++++=dine
and ^cc++++=and
talk ^nn++++=talk
about ^in++++=about
their ^pp$+pp3+++=their
voyages ^nns+nom+++=voyages,
, ^zz++++=EXTRAWORD
no ^at++++=no
more ^ql++++=more
bags ^nns++++=bags
of ^in++++=of
filberts ^nns+++??+=filberts
or ^cc++++=or
oranges ^nns++++=oranges
for ^in++++=for
the ^ati++++=the
children ^nns++++=children,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
great ^jj+atrb+++=great
red ^jj+atrb+++=red
jars ^nns++++=jars
of ^in++++=of
olives ^nns++++=olives;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
these ^dt+dem+++=these
childish ^jj+atrb+++=childish
years ^nns++++=years
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
in ^in++++=in
contact ^in"++++=contact
with ^in"++++=with
many ^ap++++=many
delightful ^jj+atrb+++=delightful
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
of ^in++++=of
real ^jj+atrb+++=real
individuality ^nn+nom+++=individuality
and ^cc++++=and
breadth ^nn++++=breadth
of ^in++++=of
character ^nn+nom+++=character,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
fought ^vprf+++xvbnx+=fought
the ^ati++++=the
battle ^nn++++=battle
of ^in++++=of
life ^nn++++=life
to ^in++++=to
good ^jj+atrb+++=good
advantage ^nn+nom+++=advantage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
against ^in++++=against
great ^jj+atrb+++=great
odds ^nns++++=odds.
. ^zz++++=EXTRAWORD
In ^in++++=In
these ^dt+dem+++=these
days ^nns++++=days
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
childish ^jj+atrb+++=childish
illnesses ^nns+nom+++=illnesses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+aux++=be
honestly ^rb++splt++=honestly
confessed ^vpsv++agls+xvbnx+=confessed,
, ^zz++++=EXTRAWORD
to ^in++++=to
instant ^jj++++=instant
drooping ^jj++++=drooping
if ^cs+cnd+++=if
ever ^rb++++=ever
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
shut ^vpsv++agls+xvbnx+=shut
up ^rp++++=up
in ^in++++=in
school ^nn++++=school.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
apparently ^rb++++=apparently
not ^xnot++not++=not
the ^ati++++=the
slightest ^jjt+atrb+++=slightest
desire ^nn++++=desire
for ^in++++=for
learning ^xvbg+++xvbg+=learning,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
father ^nn++++=father
was ^vbd+bedz+vrb++=was
always ^rb++++=always
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
let ^vbi++++=let
me ^pp1o+pp1+++=me
be ^vb+be+vrb++=be
his ^pp$+pp3+++=his
companion ^nn++++=companion
in ^in++++=in
long ^rb++++=long
drives ^nns++++=drives
about ^in++++=about
