A ^at++++=A
was ^vbd+bedz+vrb++=was
thirsty ^jj+pred+++=thirsty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
playing ^jj+++xvbg+=playing
of ^in++++=of
a ^at++++=a
fountain ^nn++++=fountain
among ^in++++=among
the ^ati++++=the
trees ^nns++++=trees
tempted ^vwbn+++xvbn+=tempted
him ^pp3o+pp3+++=him
sorely ^rb++++=sorely.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
found ^vprf+++xvbnx+=found
courage ^nn+nom+++=courage
to ^to++++=to
venture ^vbi++++=venture
within ^in++++=within
had ^vb+hv+vrb++=had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
at ^rb++++=at
that ^dt+dem+++=that
moment ^nn++++=moment
discovered ^vbd+vprv++xvbn+=discovered
a ^at++++=a
human ^nn++++=human
being ^vwbg+beg++xvbg+=being,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
ten ^cd++++=ten
feet ^nns++++=feet
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
fence ^nn++++=fence.
. ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
sprang ^vbd+++xvbn+=sprang
back ^jjb++++=back
with ^in++++=with
a ^at++++=a
cry ^nn++++=cry
of ^in++++=of
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^at++++=a
crouching ^jj+atrb++xvbg+=crouching
attitude ^nn++++=attitude,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
to ^to+jcmp+++=to
fly ^vbi++++=fly
for ^in++++=for
his ^pp$+pp3+++=his
life ^nn++++=life
and ^cc++++=and
freedom ^nn+nom+++=freedom,
, ^zz++++=EXTRAWORD
gazed ^j+++xvbn+=gazed
at ^rb++++=at
the ^ati++++=the
enemy ^nn++++=enemy
of ^in++++=of
all ^abn++++=all
creation ^nn+nom+++=creation.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
look ^nn++++=look
he ^pp3a+pp3+++=he
received ^vbd+++xvbnx+=received
in ^in++++=in
return ^nn++++=return
was ^vbd+bedz+vrb++=was
so ^ql++++=so
kindly ^rb+cnj+++=kindly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
withal ^rb++++=withal
so ^rb+emph+++=so
peculiar ^jj++++=peculiar
and ^cc++++=and
so ^rb++++=so
unlike ^in++++=unlike
any ^dti++++=any
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
instinct ^nn++++=instinct
to ^to++++=to
fly ^vbi++++=fly
yielded ^vbd+++xvbn+=yielded
to ^in++++=to
his ^pp$+pp3+++=his
curiosity ^nn+nom+++=curiosity
to ^to++++=to
discover ^nn+nom+++=discover.
. ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
the ^ati++++=the
great ^jj+atrb+++=great
house ^npl++++=house
in ^in++++=in
the ^ati++++=the
grove ^np++++=grove
was ^vbd+bedz+vrb++=was
an ^at++++=an
idiot ^nn++++=idiot-asylum,
- ^zz++++=EXTRAWORD
asylum ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
that ^tht+vcmp+++=that
the ^ati++++=the
lad ^nn++++=lad
with ^in++++=with
the ^ati++++=the
strange ^jj+atrb+++=strange
but ^cc+phrs+++=but
kindly ^jj+atrb+++=kindly
expression ^nn++++=expression
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
inmates ^nns+nom+++=inmates.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
only ^rb+down+++=only
that ^dt+dem+++=that
kindness ^nns+nom+++=kindness
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
The ^ati++++=The
look ^nn++++=look
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
hard ^jj+atrb+++=hard
and ^cc+phrs+++=and
cruel ^jj+atrb+++=cruel
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
menagerie ^nn++++=menagerie-keeper,
- ^zz++++=EXTRAWORD
keeper ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
the ^ati++++=the
empty ^jj++++=empty,
, ^zz++++=EXTRAWORD
idle ^jj+atrb+++=idle,
, ^zz++++=EXTRAWORD
curious ^jj+atrb+++=curious
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
spectators ^nns++++=spectators,
, ^zz++++=EXTRAWORD
countenancing ^jj+++xvbg+=countenancing
by ^in++++=by
their ^pp$+pp3+++=their
presence ^nn+nom+++=presence
and ^cc++++=and
supporting ^jj+++xvbg+=supporting
with ^in++++=with
their ^pp$+pp3+++=their
money ^nn++++=money
the ^ati++++=the
infamous ^jj++++=infamous
and ^cc++++=and
exclusively ^rb++++=exclusively
human ^jj+atrb+++=human
practice ^nn++++=practice
of ^in++++=of
capturing ^xvbg+++xvbg+=capturing
wild ^jj+atrb+++=wild
animals ^nns+nom+++=animals
and ^cc++++=and
keeping ^jj+++xvbg+=keeping
them ^pp3o+pp3+++=them
all ^abn++++=all
their ^pp$+pp3+++=their
lives ^nns++++=lives
in ^in++++=in
the ^ati++++=the
torture ^nn++++=torture
of ^in++++=of
captivity ^nn+nom+++=captivity.
. ^zz++++=EXTRAWORD
So ^ql++++=So
deeply ^rb++++=deeply
interested ^jj++++=interested
was ^vbd+bedz+vrb++=was
Romulus ^np+++??+=Romulus
in ^in++++=in
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
forgot ^vbd+vprv+tht0+xvbnx+=forgot
his ^pp$+pp3+++=his
fear ^nn++++=fear
and ^cc++++=and
cocked ^vbd+++xvbn+=cocked
his ^pp$+pp3+++=his
head ^jjb++++=head
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side
and ^cc++++=and
made ^vbd+++xvbn+=made
a ^at++++=a
queer ^jj+atrb+++=queer
grimace ^nn++++=grimace;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
motions ^nns+nom+++=motions
and ^cc++++=and
attitude ^nn++++=attitude
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
comical ^jj++++=comical
that ^tht+jcmp+++=that
Moses ^np++++=Moses,
, ^zz++++=EXTRAWORD
the ^ati++++=the
idiot ^nn++++=idiot,
, ^zz++++=EXTRAWORD
grinned ^j+++xvbn+=grinned
at ^in++++=at
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
pickets ^nns++++=pickets.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
grin ^nn++++=grin
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
only ^ap+down+++=only
manifestation ^nn+nom+++=manifestation
of ^in++++=of
pleasure ^nn++++=pleasure
that ^tht+rel+obj++=that
Moses ^np++++=Moses
gave ^vbd+++xvbn+=gave.
. ^zz++++=EXTRAWORD
A ^at++++=A
peculiar ^jj+atrb+++=peculiar
vermicular ^nn+++??+=vermicular
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
beginning ^vbg+++xvbg+=beginning
at ^rb++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet
and ^cc++++=and
ending ^vbg+++xvbg+=ending
at ^rb++++=at
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
precursor ^nn++++=precursor
of ^in++++=of
a ^at++++=a
slow ^jj+atrb+++=slow,
, ^zz++++=EXTRAWORD
vacant ^jj+atrb+++=vacant
guffaw ^nn++++=guffaw
that ^tht+rel+subj++=that
expressed ^vprf+++xvbn+=expressed
the ^ati++++=the
most ^ql+emph+++=most
intense ^jj+atrb+++=intense
delight ^nn++++=delight
of ^in++++=of
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
capable ^jj+pred+++=capable.
. ^zz++++=EXTRAWORD
Moses ^np++++=Moses
never ^rb++++=never
before ^cs+sub+++=before
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
so ^ql+emph+++=so
queer ^jj++++=queer
a ^at++++=a
creature ^nn++++=creature
as ^in++++=as
this ^dt+dem+++=this
little ^ap++++=little
brown ^jj+atrb+++=brown
man ^nn++++=man
all ^abn++++=all
covered ^jj+++xvbn+=covered
with ^in++++=with
hair ^nn++++=hair;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
never ^rb++++=never
before ^cs+sub+++=before
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
even ^rb++++=even
a ^at++++=a
monkey ^nn++++=monkey,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
common ^jj+atrb+++=common
joy ^nn++++=joy
of ^in++++=of
ordinary ^jj+atrb+++=ordinary
childhood ^nn+nom+++=childhood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remoter ^jjr++++=remoter
from ^in++++=from
resemblance ^nn+nom+++=resemblance
to ^in++++=to
human ^jj+atrb+++=human
kind ^nn++++=kind
than ^in++++=than
was ^vbd+bedz+vrb++=was
Romulus ^np+++??+=Romulus.
. ^zz++++=EXTRAWORD
Moses ^np++++=Moses
was ^vbd+bedz+vrb++=was
nineteen ^cd++++=nineteen;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
his ^pp$+pp3+++=his
voice ^nn++++=voice
was ^vbd+bedz+vrb++=was
childlike ^jj+pred+++=childlike
no ^at++++=no
longer ^rbr++++=longer
and ^cc++++=and
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
with ^in++++=with
unsightly ^jj+atrb+++=unsightly
short ^jj+atrb+++=short
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
large ^jj+pred+++=large
and ^cc+phrs+++=and
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
running ^jj+++xvbg+=running
mostly ^rb++++=mostly
to ^in++++=to
legs ^nns++++=legs
and ^cc++++=and
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
simple ^jj+pred+++=simple
and ^cc+phrs+++=and
innocent ^jj++++=innocent.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
clothes ^nns++++=clothes
were ^vbd+bed+vrb++=were
much ^ap++++=much
too ^ql++++=too
small ^jj++++=small,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
thick ^jj+atrb+++=thick
growth ^nn++++=growth
of ^in++++=of
wild ^jj+atrb+++=wild
hair ^nn++++=hair
topped ^vbd+++xvbn+=topped
his ^pp$+pp3+++=his
poll ^nn++++=poll,
, ^zz++++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise
innocent ^jj++++=innocent
of ^in++++=of
covering ^xvbg+++xvbg+=covering.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
gazed ^vbd+++xvbn+=gazed
these ^dt+dem+++=these
two ^cd++++=two
strange ^jj+atrb+++=strange
beings ^nns++++=beings
at ^rb++++=at
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
held ^vpbn+vprv++xvbn+=held
by ^in++++=by
sympathy ^nn++++=sympathy
and ^cc++++=and
curiosity ^nn+nom+++=curiosity.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
had ^vb+hv+vrb++=had
the ^ati++++=the
power ^nn++++=power
of ^in++++=of
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hence ^rb+cnj+++=hence
neither ^dt++neg++=neither
could ^md+pos+++=could
lie ^vb++++=lie
to ^in++++=to
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
it ^pp3+it+++=it
instinct ^nn++++=instinct
which ^whp+rel+subj++=which
made ^xvbn+++xvbn+=made
Romulus ^np+++??+=Romulus
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
bipedal ^jj+atrb+++=bipedal
devils ^nns++++=devils
which ^whp+rel+subj++=which
infested ^vprf+++xvbn+=infested
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
earth ^nn++++=earth
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
so ^rb+emph+++=so
gentle ^jj+atrb+++=gentle
spirit ^nn++++=spirit
that ^tht+rel+obj++=that
it ^pp3+it+++=it
could ^md+pos+++=could
love ^vb++++=love
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
by ^in++++=by
instinct ^nn++++=instinct
that ^tht+rel+obj++=that
Romulus ^np+++??+=Romulus,
, ^zz++++=EXTRAWORD
ignorant ^jj++++=ignorant
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
of ^in++++=of
the ^ati++++=the
larger ^jjr+atrb+++=larger
ways ^nns++++=ways
of ^in++++=of
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
discovered ^vb+++xvbn+=discovered
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
own ^ap++++=own
mind ^nn++++=mind
was ^vbd+bedz+vrb++=was
the ^ati++++=the
firmer ^jjr++++=firmer
and ^cc+phrs+++=and
cleverer ^jjr++++=cleverer
of ^in++++=of
the ^ati++++=the
two ^cd++++=two?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
the ^ati++++=the
hitherto ^rb++++=hitherto
unimaginable ^jj+atrb+++=unimaginable
sweetness ^nns+nom+++=sweetness
of ^in++++=of
freedom ^nn+nom+++=freedom,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
there ^ex+pex+++=there
come ^vprf+++xvbn+=come
to ^in++++=to
him ^pp3o+pp3+++=him
a ^at++++=a
knowledge ^nn++++=knowledge
that ^tht+ncmp+++=that
this ^dt+dem+++=this
fellow ^jjb++++=fellow-being
- ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
prisoner ^nn+nom+++=prisoner,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
himself ^ppl+pp3+++=himself
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
longed ^vpsv++agls+xvbn+=longed
for ^in++++=for
a ^at++++=a
taste ^nn++++=taste
of ^in++++=of
the ^ati++++=the
open ^jj+atrb+++=open
fields ^nns++++=fields?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
Romulus ^np+++??+=Romulus
so ^ql++++=so
had ^vbd+hvd+aux++=had
reasoned ^vprf+++xvbnx+=reasoned,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
chivalry ^nn++++=chivalry
or ^cc++++=or
a ^at++++=a
desire ^nn++++=desire
for ^in++++=for
companionship ^nn+nom+++=companionship
that ^tht+rel+subj++=that
led ^vprf+++xvbn+=led
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
rescue ^nn++++=rescue
of ^in++++=of
this ^dt+dem+++=this
one ^cd1++++=one
weaker ^jjr++++=weaker
and ^cc++++=and
more ^rbr++++=more
unfortunate ^jj++++=unfortunate
than ^cs+sub+++=than
he ^pp3a+pp3+++=he?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
cautiously ^rb++++=cautiously
to ^in++++=to
the ^ati++++=the
fence ^nn++++=fence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vpsv++agls+xvbn+=put
through ^rb+phrv+++=through
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
touched ^xvbn+++xvbn+=touched
Moses ^np++++=Moses.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lad ^nn++++=lad,
, ^zz++++=EXTRAWORD
much ^ap++++=much
pleased ^jj+++xvbn+=pleased,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
the ^ati++++=the
ape ^nn++++=ape
in ^in++++=in
his ^pp$+pp3+++=his,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
once ^rb"+tm+++=once
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj++++=good
understanding ^jj+++xvbg+=understanding
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Romulus ^np+++??+=Romulus
teased ^vbd+++xvbn+=teased
the ^ati++++=the
boy ^nn++++=boy
to ^to++++=to
follow ^vbi+vprv+++=follow
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
by ^in++++=by
going ^xvbg+++xvbg+=going
away ^rp+pl+++=away
a ^ap++++=a
few ^ap"++++=few
steps ^nns++++=steps
and ^cc++++=and
looking ^vbg+++xvbg+=looking
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
going ^vbg+++xvbg+=going
and ^cc+phrs+++=and
pulling ^vbg+nom++xvbg+=pulling
his ^pp$+pp3+++=his
hand ^nn++++=hand
through ^in++++=through
the ^ati++++=the
fence ^nn++++=fence--doing
-- ^--+clp+++=EXTRAWORD
doing ^vbg+++xvbg+=EXTRAWORD
this ^dt+pdem+++=this
repeatedly ^rb++++=repeatedly--until
-- ^--+clp+++=EXTRAWORD
until ^cs+sub+++=EXTRAWORD
his ^pp$+pp3+++=his
intention ^nn+nom+++=intention
worked ^vbd+++xvbn+=worked
its ^pp$+it+++=its
way ^nn++++=way
into ^in++++=into
the ^ati++++=the
idiot ^nn++++=idiot's
's ^$++++=EXTRAWORD
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fence ^nn++++=fence
was ^vbd+bedz+vrb++=was
too ^ql++++=too
high ^np++++=high
to ^to++++=to
be ^vbi+vbi+aux++=be
scaled ^vprf+++xvbn+=scaled;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
that ^cs+sub+++=that
the ^ati++++=the
desire ^nn++++=desire
for ^in++++=for
freedom ^nn+nom+++=freedom
had ^vbd+hvd+aux++=had
invaded ^vprf+++xvbnx+=invaded
his ^pp$+pp3+++=his
being ^vbg+beg++xvbg+=being,
, ^zz++++=EXTRAWORD
Moses ^np++++=Moses
crushed ^vwbn+++xvbn+=crushed
the ^ati++++=the
pickets ^nns++++=pickets
with ^in++++=with
his ^pp$+pp3+++=his
huge ^jj+atrb+++=huge
feet ^nns++++=feet
and ^cc++++=and
emerged ^vpsv++agls+xvbn+=emerged
from ^in++++=from
his ^pp$+pp3+++=his
prison ^nn++++=prison.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
two ^cd++++=two,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
at ^rb++++=at
large ^rb"++++=large.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heavens ^nns++++=heavens
were ^vbd+bed+aux++=were
lifted ^vpsv++agls+xvbnx+=lifted
higher ^jjr++++=higher
and ^cc++++=and
the ^ati++++=the
horizon ^nn++++=horizon
was ^vbd+bedz+aux++=was
extended ^vpsv++agls+xvbnx+=extended.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
convenient ^jj+atrb+++=convenient
ditch ^nn++++=ditch
they ^pp3a+pp3+++=they
slaked ^vbd+++xvbnx+=slaked
their ^pp$+pp3+++=their
thirst ^nn++++=thirst,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
an ^at++++=an
orchard ^nn++++=orchard
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
ripe ^jj+atrb+++=ripe
apricots ^nns+++??+=apricots;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+whq++=what
can ^md+pos+++=can
satisfy ^vb++++=satisfy
the ^ati++++=the
hunger ^nn++++=hunger
of ^in++++=of
an ^at++++=an
ape ^nn++++=ape
or ^cc++++=or
an ^at++++=an
idiot ^nn++++=idiot?
? ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
was ^vbd+bedz+vrb++=was
wide ^jj+pred+++=wide
and ^cc++++=and
sweet ^nn++++=sweet
and ^cc++++=and
beautiful ^jj++++=beautiful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
exquisite ^jj+atrb+++=exquisite
sense ^nn++++=sense
of ^in++++=of
boundless ^jj+atrb+++=boundless
freedom ^nn+nom+++=freedom
worked ^vbd+++xvbn+=worked
like ^in++++=like
rich ^jj+atrb+++=rich
old ^jj+atrb+++=old
wine ^nn++++=wine
in ^in++++=in
unaccustomed ^jj+atrb+++=unaccustomed
veins ^nns++++=veins.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
all ^abn++++=all
brought ^vwbn+++xvbn+=brought
infinite ^jj+atrb+++=infinite
delight ^nn++++=delight
to ^in++++=to
Romulus ^np+++??+=Romulus
and ^cc++++=and
his ^pp$+pp3+++=his
charge ^nn++++=charge
as ^ql++++=as
over ^in++++=over
the ^ati++++=the
fields ^nns++++=fields
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
tell ^vb++++=tell
particularly ^rb++++=particularly
of ^in++++=of
all ^rb++++=all
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
that ^dt+dem+++=that
wild ^jj++++=wild,
, ^zz++++=EXTRAWORD
mad ^jj+atrb+++=mad,
, ^zz++++=EXTRAWORD
happy ^jj+atrb+++=happy
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
drunk ^vprf+++xvbn+=drunk
and ^cc+phrs+++=and
reeling ^vbg+nom++xvbg+=reeling
with ^in++++=with
freedom ^nn+nom+++=freedom.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
might ^md+pos+++=might
say ^vb+vpub+++=say
in ^in++++=in
passing ^xvbg+++xvbg+=passing
that ^dt+dem+++=that
at ^rb++++=at
one ^cd1++++=one
place ^nn++++=place
they ^pp3a+pp3+++=they
tore ^vbd+++xvbnx+=tore
open ^jj++++=open
the ^ati++++=the
cage ^nn++++=cage
of ^in++++=of
a ^at++++=a
canary ^nn++++=canary-bird
- ^zz++++=EXTRAWORD
bird ^nn++++=EXTRAWORD
swinging ^vwbg+++xvbg+=swinging
in ^in++++=in
a ^at++++=a
cherry ^nn++++=cherry-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
another ^dt++++=another
they ^pp3a+pp3+++=they
unbuckled ^vbd+++xvbnx+=unbuckled
the ^ati++++=the
straps ^nns++++=straps
which ^whp+rel+subj++=which
bound ^vbd+++xvbn+=bound
a ^at++++=a
baby ^nn++++=baby
in ^in++++=in
a ^at++++=a
cart ^nn++++=cart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
might ^md+pos+++=might
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
off ^rb+phrv+++=off
with ^in+ppvb+++=with
it ^pp3+it+++=it
but ^in++++=but
for ^in"++++=for
fear ^nn++++=fear
of ^in++++=of
arrest ^nn++++=arrest;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
these ^dt+dem+++=these
things ^nns++++=things
have ^vb+hv+vrb++=have
no ^at++++=no
relation ^nn+nom+++=relation
to ^in++++=to
the ^ati++++=the
climax ^nn++++=climax
of ^in++++=of
their ^pp$+pp3+++=their
adventures ^nns++++=adventures,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
hastening ^vbg+++xvbg+=hastening
to ^in++++=to
accomplishment ^nn+nom+++=accomplishment.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
sun ^nn++++=sun
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk
lower ^jjr++++=lower
in ^in++++=in
the ^ati++++=the
yellow ^jj+atrb+++=yellow
splendor ^nn++++=splendor
of ^in++++=of
the ^ati++++=the
west ^np+pl+++=west
and ^cc++++=and
the ^ati++++=the
great ^jj+atrb+++=great
nickel ^nn++++=nickel
dome ^nn++++=dome
of ^in++++=of
the ^ati++++=the
observatory ^nn++++=observatory
on ^rp++++=on
Mount ^npl++++=Mount
Hamilton ^np++++=Hamilton
had ^vbd+hvd+aux++=had
changed ^vprf+++xvbnx+=changed
from ^in++++=from
silver ^nn++++=silver
to ^in++++=to
copper ^nn++++=copper,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
revellers ^nns+nom+++=revellers,
, ^zz++++=EXTRAWORD
weary ^jj++++=weary
and ^cc++++=and
now ^rn+tm+++=now
hungry ^jj++++=hungry
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
upon ^in++++=upon
a ^at++++=a
strange ^jj+atrb+++=strange
and ^cc+phrs+++=and
perplexing ^jj+atrb+++=perplexing
place ^nn++++=place.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
oak ^nn++++=oak
with ^in++++=with
its ^pp$+it+++=its
long ^jj++++=long,
, ^zz++++=EXTRAWORD
cone ^nn++++=cone-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+atrb++xvbn+=EXTRAWORD
shadow ^nn++++=shadow
pointed ^vbd+++xvbn+=pointed
towards ^in++++=towards
the ^ati++++=the
east ^np+pl+++=east
and ^cc++++=and
the ^ati++++=the
cool ^jj+atrb+++=cool
depths ^nns++++=depths
of ^in++++=of
its ^pp$+it+++=its
foliage ^nn+nom+++=foliage
that ^tht+rel+++=that
first ^od++++=first
attracted ^vwbn+++xvbn+=attracted
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
About ^in++++=About
