There ^ex+pex+++=THERE
pleasant ^jj+atrb+++=pleasant
and ^cc+phrs+++=and
vicious ^jj+atrb+++=vicious
region ^nn++++=region;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
again ^rb+tm+++=again
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
waiting ^nvbg+++xvbg+=waiting
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
began ^vbd+++xvbn+=began
to ^to++++=to
confess ^nns+nom+++=confess
to ^in++++=to
me ^pp1o+pp1+++=me
in ^in++++=in
a ^at++++=a
murmuring ^jj+atrb++xvbg+=murmuring
voice ^nn++++=voice
and ^cc++++=and
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
why ^wrb+who+whcl++=why
it ^pp3+it+++=it
smiled ^vbd+++xvbn+=smiled
continually ^rb++++=continually
and ^cc+cls+++=and
why ^wrb+who+++=why
the ^ati++++=the
lips ^nns++++=lips
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
moist ^jj++++=moist
with ^in++++=with
spittle ^nn++++=spittle.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
that ^tht+vcmp+++=that
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
of ^in++++=of
paralysis ^nn++++=paralysis
and ^cc++++=and
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
too ^ql++++=too
was ^vbd+bedz+aux++=was
smiling ^nvbg+++xvbg+=smiling
feebly ^rb++++=feebly
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^in++++=to
absolve ^nn+++??+=absolve
the ^ati++++=the
simoniac ^nn+++??+=simoniac
of ^in++++=of
his ^pp$+pp3+++=his
sin ^nn++++=sin.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
after ^cs+sub+++=after
breakfast ^nn++++=breakfast
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
down ^rp++++=down
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
the ^ati++++=the
little ^ap++++=little
house ^npl++++=house
in ^in++++=in
Great ^jj+atrb+++=Great
Britain ^np++++=Britain
Street ^nn++++=Street.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
unassuming ^jj+atrb+++=unassuming
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
registered ^j+++xvbn+=registered
under ^in++++=under
the ^ati++++=the
vague ^jj+atrb+++=vague
name ^nn++++=name
of ^in++++=of
Drapery ^nn+nom+++=Drapery
. ^zz++++=.
The ^ati++++=The
drapery ^nn+nom+++=drapery
consisted ^vbd+++xvbn+=consisted
mainly ^rb++++=mainly
of ^in++++=of
children ^nns++++=children's
's ^$++++=EXTRAWORD
bootees ^nns+nom+++=bootees
and ^cc++++=and
umbrellas ^nns++++=umbrellas;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
ordinary ^jj+atrb+++=ordinary
days ^nns++++=days
a ^at++++=a
notice ^nn++++=notice
used ^md"++pmd"++=used
to ^to++++=to
hang ^vb++++=hang
in ^in++++=in
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
Umbrellas ^nns++++=Umbrellas
Re ^in++++=Re-covered
- ^zz++++=EXTRAWORD
covered ^vwbn+++xvbn+=EXTRAWORD
. ^zz++++=.
No ^at++++=No
notice ^vb+vprv+++=notice
was ^vbd+bedz+vrb++=was
visible ^jj+pred+++=visible
now ^rn+tm+++=now
for ^in++++=for
the ^ati++++=the
shutters ^nns+nom+++=shutters
were ^vbd+bed+vrb++=were
up ^rp++++=up.
. ^zz++++=EXTRAWORD
A ^at++++=A
crape ^nn+++??+=crape
bouquet ^nn++++=bouquet
was ^vbd+bedz+aux++=was
tied ^vpsv++agls+xvbnx+=tied
to ^in++++=to
the ^ati++++=the
doorknocker ^nn++++=doorknocker
with ^in++++=with
ribbon ^nn++++=ribbon.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
poor ^jj+atrb+++=poor
women ^nns++++=women
and ^cc++++=and
a ^at++++=a
telegram ^nn++++=telegram
boy ^nn++++=boy
were ^vbd+bed+aux++=were
reading ^vbg+++xvbgx+=reading
the ^ati++++=the
card ^nn++++=card
pinned ^vbd+++xvbn+=pinned
on ^in++++=on
the ^ati++++=the
crape ^nn+++??+=crape.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
also ^rb++++=also
approached ^vbd+++xvbn+=approached
and ^cc+phrs+++=and
read ^vbd+vprv++xvbn+=read:
: ^zz++++=EXTRAWORD
July ^nr++++=July
1 ^zz++++=1
st ^npt++++=st,
, ^zz++++=EXTRAWORD
1895 ^cd+date+++=1895
The ^ati++++=The
Rev ^np++++=Rev.
. ^zz++++=EXTRAWORD
James ^np++++=James
Flynn ^np+++??+=Flynn
( ^zz++++=(formerly
formerly ^rb+tm+++=EXTRAWORD
of ^in++++=of
S ^zz++++=S.
. ^zz++++=EXTRAWORD
Catherine ^np++++=Catherine's
's ^$++++=EXTRAWORD
Church ^npl++++=Church,
, ^zz++++=EXTRAWORD
Meath ^np+++??+=Meath
Street ^npl++++=Street),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
aged ^jj++++=aged
sixty ^cd++++=sixty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
years ^nns++++=years.
. ^zz++++=EXTRAWORD
R ^zz++++=R.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
P ^zz++++=P.
. ^zz++++=EXTRAWORD
The ^ati++++=The
reading ^jj+++xvbg+=reading
of ^in++++=of
the ^ati++++=the
card ^nn++++=card
persuaded ^vwbn+vsua++xvbn+=persuaded
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
and ^cc++++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
disturbed ^vpsv++agls+xvbnx+=disturbed
to ^to++++=to
find ^vbi+vprv+++=find
myself ^ppl+pp1+++=myself
at ^rb++++=at
check ^vb+vprv+++=check.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
he ^pp3a+pp3+++=he
not ^xnot++not++=not
been ^vprf+ben+vrb+xvbn+=been
dead ^jj++++=dead
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
into ^in++++=into
the ^ati++++=the
little ^ap++++=little
dark ^jj+atrb+++=dark
room ^nn++++=room
behind ^in+pl+++=behind
the ^ati++++=the
shop ^nn++++=shop
to ^to++++=to
find ^vbi+vprv+++=find
him ^pp3o+pp3+++=him
sitting ^nvbg+++xvbg+=sitting
in ^in++++=in
his ^pp$+pp3+++=his
arm ^nn++++=arm-chair
- ^zz++++=EXTRAWORD
chair ^nn++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
nearly ^rb+down+++=nearly
smothered ^vbd+++xvbn+=smothered
in ^in++++=in
his ^pp$+pp3+++=his
great ^jj++++=great-coat.
- ^zz++++=EXTRAWORD
coat ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
my ^pp$+pp1+++=my
aunt ^nn++++=aunt
would ^md+prd+++=would
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
me ^pp1o+pp1+++=me
a ^at++++=a
packet ^nn++++=packet
of ^in++++=of
High ^jj+atrb+++=High
Toast ^nn++++=Toast
for ^in++++=for
him ^pp3o+pp3+++=him
and ^cc++++=and
this ^dt+dem+++=this
present ^nn++++=present
would ^md+prd+++=would
have ^vb+hv+aux++=have
roused ^vprf+++xvbnx+=roused
him ^pp3o+pp3+++=him
from ^in++++=from
his ^pp$+pp3+++=his
stupefied ^jj+atrb++xvbn+=stupefied
doze ^nn++++=doze.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
always ^rb++++=always
I ^pp1a+pp1+++=I
who ^whp+who+++=who
emptied ^vbd+++xvbn+=emptied
the ^ati++++=the
packet ^nn++++=packet
into ^in++++=into
his ^pp$+pp3+++=his
black ^jj+atrb+++=black
snuff ^nn++++=snuff-box
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
hands ^nns++++=hands
trembled ^vbd+++xvbn+=trembled
too ^ql++++=too
much ^ap++++=much
to ^to++++=to
allow ^vbi++++=allow
him ^pp3o+pp3+++=him
to ^to++++=to
do ^vbi++++=do
this ^dt+dem+++=this
without ^in++++=without
spilling ^xvbg+++xvbg+=spilling
half ^abn++++=half
the ^ati++++=the
snuff ^nn++++=snuff
about ^in++++=about
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
as ^ql++++=as
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
large ^jj+atrb+++=large
trembling ^jj+atrb++xvbg+=trembling
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
nose ^nn++++=nose
little ^ap++++=little
clouds ^nns++++=clouds
of ^in++++=of
smoke ^nn++++=smoke
dribbled ^vbd+++xvbn+=dribbled
through ^in++++=through
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
over ^in++++=over
the ^ati++++=the
front ^nn++++=front
of ^in++++=of
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
these ^dt+dem+++=these
constant ^jj+atrb+++=constant
showers ^nns+nom+++=showers
of ^in++++=of
snuff ^nn++++=snuff
which ^whp+rel+subj++=which
gave ^vbd+++xvbn+=gave
his ^pp$+pp3+++=his
ancient ^jj+atrb+++=ancient
priestly ^jj+atrb+++=priestly
garments ^nns+nom+++=garments
their ^pp$+pp3+++=their
green ^npl++++=green
faded ^vbd+++xvbn+=faded
look ^vb++++=look
for ^in++++=for
the ^ati++++=the
red ^jj+atrb+++=red
handkerchief ^nn++++=handkerchief,
, ^zz++++=EXTRAWORD
blackened ^jj++++=blackened,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
always ^rb++++=always
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
snuff ^nn++++=snuff-stains
- ^zz++++=EXTRAWORD
stains ^nns++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
week ^nn++++=week,
, ^zz++++=EXTRAWORD
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
brush ^vbi++++=brush
away ^rp+pl+++=away
the ^ati++++=the
fallen ^vprf+++xvbn+=fallen
grains ^nns++++=grains,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
inefficacious ^jj+pred+++=inefficacious.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
go ^vbi++++=go
in ^in++++=in
and ^cc++++=and
look ^vb++++=look
at ^rb++++=at
him ^pp3o+pp3+++=him
but ^cc++++=but
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
not ^xnot++not++=not
the ^ati++++=the
courage ^nn+nom+++=courage
to ^to++++=to
knock ^vbi++++=knock.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
away ^rp+pl+++=away
slowly ^rb++++=slowly
along ^in++++=along
the ^ati++++=the
sunny ^jj+atrb+++=sunny
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
all ^abn++++=all
the ^ati++++=the
theatrical ^jj+atrb+++=theatrical
advertisements ^nns+nom+++=advertisements
in ^in++++=in
the ^ati++++=the
shop ^nn++++=shop-windows
- ^zz++++=EXTRAWORD
windows ^nns++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
strange ^jj++++=strange
that ^tht+jcmp+++=that
neither ^dt++neg++=neither
I ^pp1a+pp1+++=I
nor ^cc++neg++=nor
the ^ati++++=the
day ^nn++++=day
seemed ^vbd+seem++xvbn+=seemed
in ^in++++=in
a ^at++++=a
mourning ^jj+atrb++xvbg+=mourning
mood ^nn++++=mood
and ^cc++++=and
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
even ^rb++++=even
annoyed ^jj++++=annoyed
at ^rb++++=at
discovering ^vbg+vprv++xvbg+=discovering
in ^in++++=in
myself ^ppl+pp1+++=myself
a ^at++++=a
sensation ^nn+nom+++=sensation
of ^in++++=of
freedom ^nn+nom+++=freedom
as ^cs+sub+++=as
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
freed ^vpsv++agls+xvbnx+=freed
from ^in++++=from
something ^pn++++=something
by ^in++++=by
his ^pp$+pp3+++=his
death ^nn++++=death.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
at ^rb++++=at
this ^dt+dem+++=this
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
as ^ql++++=as
my ^pp$+pp1+++=my
uncle ^nn++++=uncle
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
the ^ati++++=the
night ^nn++++=night
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
me ^pp1o+pp1+++=me
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
studied ^vprf+++xvbnx+=studied
in ^in++++=in
the ^ati++++=the
Irish ^jj+atrb+++=Irish
college ^npl++++=college
in ^in++++=in
Rome ^np++++=Rome
and ^cc++++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
me ^pp1o+pp1+++=me
to ^to++++=to
pronounce ^vbi++++=pronounce
Latin ^jj++++=Latin
properly ^rb++++=properly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me
stories ^nns++++=stories
about ^in++++=about
the ^ati++++=the
catacombs ^nns+++??+=catacombs
and ^cc++++=and
about ^in++++=about
Napoleon ^np++++=Napoleon
Bonaparte ^np+++??+=Bonaparte,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
explained ^vprf+++xvbnx+=explained
to ^in++++=to
me ^pp1o+pp1+++=me
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
the ^ati++++=the
different ^jj+atrb+++=different
ceremonies ^nns++++=ceremonies
of ^in++++=of
the ^ati++++=the
Mass ^nn++++=Mass
and ^cc++++=and
of ^in++++=of
the ^ati++++=the
different ^jj+atrb+++=different
vestments ^nns+nom+++=vestments
worn ^vwbn+++xvbn+=worn
by ^in++++=by
the ^ati++++=the
priest ^nn++++=priest.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
amused ^vprf+++xvbnx+=amused
himself ^ppl+pp3+++=himself
by ^in++++=by
putting ^xvbg+++xvbg+=putting
difficult ^jj+atrb+++=difficult
questions ^nns+nom+++=questions
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
asking ^jj+++xvbg+=asking
me ^pp1o+pp1+++=me
what ^wdt+who+++=what
one ^cd1++++=one
should ^md+nec+++=should
do ^vb+do+vrb++=do
in ^in++++=in
certain ^jj+atrb+++=certain
circumstances ^nns+nom+++=circumstances
or ^cc+cls+++=or
whether ^cs+who+++=whether
such ^abl++++=such
and ^cc++++=and
such ^abl++++=such
sins ^nns++++=sins
were ^vbd+bed+vrb++=were
mortal ^nn++++=mortal
or ^cc++++=or
venial ^jj++++=venial
or ^cc++++=or
only ^rb+down+++=only
imperfections ^nns+nom+++=imperfections.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
questions ^nns+nom+++=questions
showed ^vbd+vprv++xvbn+=showed
me ^pp1o+pp1+++=me
how ^wrb+who+++=how
complex ^jj++++=complex
and ^cc+phrs+++=and
mysterious ^jj++++=mysterious
were ^vbd+bed+vrb++=were
certain ^jj+atrb+++=certain
institutions ^nns+nom+++=institutions
of ^in++++=of
the ^ati++++=the
Church ^nn++++=Church
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
always ^rb++splt++=always
regarded ^vprf+++xvbnx+=regarded
as ^ql++++=as
the ^ati++++=the
simplest ^jjt+atrb+++=simplest
acts ^nns++++=acts.
. ^zz++++=EXTRAWORD
The ^ati++++=The
duties ^nns++++=duties
of ^in++++=of
the ^ati++++=the
priest ^nn++++=priest
towards ^in++++=towards
the ^ati++++=the
Eucharist ^np+nom++??+=Eucharist
and ^cc++++=and
towards ^in++++=towards
the ^ati++++=the
secrecy ^nn++++=secrecy
of ^in++++=of
the ^ati++++=the
confessional ^nn+nom+++=confessional
seemed ^vbd+seem++xvbn+=seemed
so ^ql+emph+++=so
grave ^jj++++=grave
to ^in++++=to
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
how ^wrb+who+whcl++=how
anybody ^pn++++=anybody
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
found ^vprf+++xvbnx+=found
in ^in++++=in
himself ^ppl+pp3+++=himself
the ^ati++++=the
courage ^nn+nom+++=courage
to ^to++++=to
undertake ^vbi++++=undertake
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
surprised ^jj+++xvbn+=surprised
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
the ^ati++++=the
fathers ^nns+nom+++=fathers
of ^in++++=of
the ^ati++++=the
Church ^npl++++=Church
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
books ^nns++++=books
as ^in++++=as
thick ^nn++++=thick
as ^in++++=as
the ^ati++++=the
Post ^nn++++=Post
Office ^nn++++=Office
Directory ^nn++++=Directory
and ^cc++++=and
as ^cs+sub+++=as
closely ^rb++++=closely
printed ^jj+++xvbn+=printed
as ^ql++++=as
the ^ati++++=the
law ^nn++++=law
notices ^nns++++=notices
in ^in++++=in
the ^ati++++=the
newspaper ^nn+nom+++=newspaper,
, ^zz++++=EXTRAWORD
elucidating ^vbg+++xvbg+=elucidating
all ^rb++++=all
these ^dt+dem+++=these
intricate ^jj+atrb+++=intricate
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
Often ^rb++++=Often
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
could ^md+pos+++=could
make ^vb++++=make
no ^at++++=no
answer ^nn++++=answer
or ^cc++++=or
only ^rb+down+++=only
a ^at++++=a
very ^ql+amp+++=very
foolish ^jj+atrb+++=foolish
and ^cc+phrs+++=and
halting ^jj+atrb++xvbg+=halting
one ^pn++++=one
upon ^in++++=upon
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
used ^vbd+++xvbnx+=used
to ^in++++=to
smile ^nn++++=smile
and ^cc++++=and
nod ^nn++++=nod
his ^pp$+pp3+++=his
head ^jjb++++=head
twice ^rb++++=twice
or ^cc+phrs+++=or
thrice ^rb++++=thrice.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
put ^vb+++xvbn+=put
me ^pp1o+pp1+++=me
through ^in++++=through
the ^ati++++=the
responses ^nns++++=responses
of ^in++++=of
the ^ati++++=the
Mass ^nn++++=Mass
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
me ^pp1o+pp1+++=me
learn ^vb+vprv+++=learn
by ^in++++=by
heart ^nn++++=heart;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
pattered ^vbd+++xvbnx+=pattered,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^vbd+++xvbnx+=used
to ^in++++=to
smile ^nn++++=smile
pensively ^jj++++=pensively
and ^cc++++=and
nod ^nn++++=nod
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
pushing ^jj+atrb++xvbg+=pushing
huge ^jj+atrb+++=huge
pinches ^nns++++=pinches
of ^in++++=of
snuff ^nn++++=snuff
up ^rp++++=up
each ^dt++++=each
nostril ^nn+++??+=nostril
alternately ^rb++++=alternately.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
uncover ^vb++++=uncover
his ^pp$+pp3+++=his
big ^jj+atrb+++=big
discoloured ^jj+atrb++xvbn+=discoloured
teeth ^nns++++=teeth
and ^cc++++=and
let ^vb+++xvbn+=let
his ^pp$+pp3+++=his
tongue ^nn++++=tongue
lie ^nn++++=lie
upon ^in++++=upon
his ^pp$+pp3+++=his
lower ^jjr+atrb+++=lower
lip ^nn++++=lip
- ^zz++++=-a
a ^at++++=EXTRAWORD
habit ^nn++++=habit
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
me ^pp1o+pp1+++=me
feel ^vb+vprv+++=feel
uneasy ^jj++++=uneasy
in ^in++++=in
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
our ^pp$+pp1+++=our
acquaintance ^nn+nom+++=acquaintance
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
him ^pp3o+pp3+++=him
well ^rb++++=well.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
along ^in++++=along
in ^in++++=in
the ^ati++++=the
sun ^nn++++=sun
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
old ^jj+atrb+++=old
Cotter ^np++++=Cotter's
's ^$++++=EXTRAWORD
words ^nns++++=words
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
remember ^nn+nom+++=remember
what ^wdt+who+++=what
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened
afterwards ^rb+tm+++=afterwards
in ^in++++=in
the ^ati++++=the
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
noticed ^vprf+++xvbnx+=noticed
long ^rb++++=long
velvet ^nn++++=velvet
curtains ^nns++++=curtains
and ^cc++++=and
a ^at++++=a
swinging ^jj+atrb++xvbg+=swinging
lamp ^nn++++=lamp
of ^in++++=of
antique ^jj+atrb+++=antique
fashion ^nn++++=fashion.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
in ^in++++=in
some ^dti++++=some
land ^nn++++=land
where ^wrb+who+++=where
the ^ati++++=the
customs ^nns++++=customs
were ^vbd+bed+vrb++=were
strange ^jj+pred+++=strange
- ^zz++++=-in
in ^in++++=EXTRAWORD
Persia ^np++++=Persia,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought.. ^nn+++??+=thought....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
remember ^nn+nom+++=remember
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
evening ^nn++++=evening
my ^pp$+pp1+++=my
aunt ^nn++++=aunt
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me
with ^in++++=with
her ^pp$+pp3+++=her
to ^to++++=to
visit ^vbi++++=visit
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
mourning ^xvbg+++xvbg+=mourning.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
after ^in++++=after
sunset ^nn++++=sunset;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
window ^nn++++=window-panes
- ^zz++++=EXTRAWORD
panes ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
houses ^nns++++=houses
that ^tht+rel+subj++=that
looked ^vprf+++xvbn+=looked
to ^to+vcmp+++=to
the ^ati++++=the
west ^np+pl+++=west
reflected ^vbd+vprv++xvbn+=reflected
the ^ati++++=the
tawny ^jj+atrb+++=tawny
gold ^nn++++=gold
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
bank ^nn++++=bank
of ^in++++=of
clouds ^nns++++=clouds.
. ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
received ^vbd+++xvbn+=received
us ^pp1o+pp1+++=us
in ^in++++=in
the ^ati++++=the
hall ^nn++++=hall;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
unseemly ^jj++++=unseemly
to ^to+jcmp+++=to
have ^vbi+vbi+aux++=have
shouted ^vprf+++xvbnx+=shouted
at ^in++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^nn++++=aunt
shook ^vbd+++xvbn+=shook
hands ^nns++++=hands
with ^in++++=with
her ^pp$+pp3+++=her
for ^in++++=for
all ^abn++++=all.
. ^zz++++=EXTRAWORD
The ^ati++++=The
