All ^abn++++=ALL
was ^vbd+bedz+aux++=was
reached ^vpsv++agls+xvbnx+=reached
that ^dt+dem+++=that
the ^ati++++=the
first ^rb++++=first
lonely ^jj+atrb+++=lonely
roll ^nn++++=roll
of ^in++++=of
thunder ^nn++++=thunder
broke ^vbd+++xvbn+=broke
over ^in++++=over
the ^ati++++=the
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Aunt ^nn++++=Aunt
Jessie ^np++++=Jessie,
, ^zz++++=EXTRAWORD
in ^in++++=in
triumph ^nn++++=triumph;
; ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
would ^md+prd+++=would
wear ^vb++++=wear
your ^pp$+pp2+++=your
blue ^jj+atrb+++=blue
silk ^nn++++=silk.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
more ^rbr++++=more
thunder ^nn++++=thunder
till ^cs+sub+++=till
after ^in++++=after
the ^ati++++=the
second ^od++++=second
lesson ^nn++++=lesson,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+vrb++=was
hardly ^rb+down+++=hardly
ever ^rb++++=ever
as ^in++++=as
interesting ^nn++++=interesting
as ^in++++=as
the ^ati++++=the
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest
thought ^vbd+++xvbn+=thought.
. ^zz++++=EXTRAWORD
The ^ati++++=The
marble ^nn++++=marble
child ^nn++++=child
looked ^vbd+++xvbn+=looked
more ^rbr++++=more
tired ^jj+++xvbn+=tired
than ^in++++=than
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ernest ^np++++=Ernest
lost ^vbd+++xvbn+=lost
himself ^ppl+pp3+++=himself
in ^in++++=in
a ^at++++=a
dream ^nn++++=dream-game
- ^zz++++=EXTRAWORD
game ^nn++++=EXTRAWORD
where ^wrb+who+++=where
both ^abx++++=both
of ^in++++=of
them ^pp3o+pp3+++=them
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
from ^in++++=from
prison ^nn++++=prison
and ^cc++++=and
played ^vbd+++xvbn+=played
hide ^vb++++=hide-and-seek
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
seek ^vb++++=EXTRAWORD
among ^in++++=among
the ^ati++++=the
tombstones ^nns+++??+=tombstones.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
thunder ^nn++++=thunder
cracked ^vbd+++xvbn+=cracked
deafeningly ^jj++++=deafeningly
right ^jj++++=right
over ^in++++=over
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest
forgot ^vbd+vprv++xvbn+=forgot
to ^to+vcmp+++=to
stand ^vbi++++=stand
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
the ^ati++++=the
clergyman ^nn+nom+++=clergyman
waited ^vbd+++xvbn+=waited
till ^cs+sub+++=till
it ^pp3+it+++=it
died ^vbd+++xvbn+=died
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
most ^ql+emph+++=most
exciting ^jj+atrb+++=exciting
service ^nn++++=service,
, ^zz++++=EXTRAWORD
well ^rb+dspt+++=well
worth ^nn++++=worth
coming ^vwbg+++xvbg+=coming
to ^in++++=to
church ^npl++++=church
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterwards ^rb+tm+++=afterwards
people ^nns++++=people
crowded ^vbd+++xvbn+=crowded
in ^in++++=in
the ^ati++++=the
wide ^jj+atrb+++=wide
porch ^nn++++=porch
and ^cc++++=and
wondered ^vbd+vprv++xvbn+=wondered
whether ^cs+who+++=whether
it ^pp3+it+++=it
would ^md+prd+++=would
clear ^vb++++=clear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wished ^vbd+vprv+tht0+xvbn+=wished
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
their ^pp$+pp3+++=their
umbrellas ^nns++++=umbrellas.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
went ^vbd+++xvbn+=went
back ^jjb++++=back
and ^cc++++=and
sat ^vpsv++agls+xvbn+=sat
in ^in++++=in
their ^pp$+pp3+++=their
pews ^nns++++=pews
till ^in++++=till
the ^ati++++=the
servants ^nns+nom+++=servants
should ^md+nec+++=should
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
time ^nn++++=time
to ^to++++=to
go ^vbi++++=go
home ^nr++++=home
and ^cc++++=and
return ^nn++++=return
with ^in++++=with
umbrellas ^nns++++=umbrellas
and ^cc++++=and
cloaks ^nns+++??+=cloaks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
more ^rbr++++=more
impetuous ^jj++++=impetuous
made ^vbd+++xvbn+=made
clumsy ^jj++++=clumsy
rushes ^vbz++++=rushes
between ^in++++=between
the ^ati++++=the
showers ^nns+nom+++=showers,
, ^zz++++=EXTRAWORD
bonnets ^vbz+++??+=bonnets
bent ^vwbn+++xvbn+=bent,
, ^zz++++=EXTRAWORD
skirts ^nns++++=skirts
held ^vbd+vprv++xvbn+=held
well ^jj+pred+++=well
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
a ^at++++=a
Sunday ^nr++++=Sunday
dress ^nn++++=dress
was ^vbd+bedz+aux++=was
ruined ^vpsv++agls+xvbnx+=ruined
that ^dt+dem+++=that
day ^nn++++=day,
, ^zz++++=EXTRAWORD
many ^ap++++=many
a ^at++++=a
bonnet ^nn++++=bonnet
fell ^vbd+++xvbn+=fell
from ^in++++=from
best ^jjt++++=best
to ^to+jcmp+++=to
second ^od++++=second-best.
- ^zz++++=EXTRAWORD
best ^jjt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
when ^wrb+who+++=when
Aunt ^nn++++=Aunt
Jessie ^np++++=Jessie
whispered ^vbd+vpub++xvbn+=whispered
to ^in++++=to
him ^pp3o+pp3+++=him
to ^to++++=to
sit ^vbi++++=sit
still ^jj+pred+++=still
and ^cc++++=and
be ^vb+be+vrb++=be
a ^at++++=a
good ^jj+atrb+++=good
boy ^nn++++=boy
and ^cc++++=and
learn ^vb+vprv+++=learn
a ^at++++=a
hymn ^nn++++=hymn,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
to ^to+vcmp+++=to
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
with ^in+strn+++=with,
, ^zz++++=EXTRAWORD
' ^zz++++='Isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
a ^at++++=a
shame ^nn++++=shame?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
heart ^nn++++=heart
and ^cc++++=and
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
marble ^nn++++=marble
child ^nn++++=child
looked ^vbd+++xvbn+=looked
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
' ^zz++++='Never
never ^rb++++=EXTRAWORD
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
will ^md+prd+++=will
soon ^rb+tm+++=soon
be ^vb+be+vrb++=be
over ^in+strn+++=over,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
its ^pp$+it+++=its
marble ^nn++++=marble
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest
saw ^vbd+vprv+tht0+xvbn+=saw
them ^pp3o+pp3+++=them
come ^vb++++=come
toward ^in++++=toward
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
reaching ^vbg+++xvbg+=reaching
well ^jj+pred+++=well
beyond ^in++++=beyond
the ^ati++++=the
rim ^nn++++=rim
of ^in++++=of
the ^ati++++=the
basin ^nn++++=basin
under ^in++++=under
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
always ^rb+cnj+++=always,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
stayed ^j+++xvbn+=stayed.
. ^zz++++=EXTRAWORD
' ^zz++++='Oh!'
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ernest ^np++++=Ernest,
, ^zz++++=EXTRAWORD
quite ^abl++++=quite
out ^rp+pl+++=out
loud ^jj++++=loud;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
dropping ^vbg+++xvbg+=dropping
the ^ati++++=the
hymn ^nn++++=hymn-book,
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
began ^vbd+++xvbn+=began
to ^to++++=to
hold ^vbi+vprv+++=hold
them ^pp3o+pp3+++=them
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
For ^in++++=For
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
more ^ql++++=more
than ^cs+sub+++=than
sketch ^nn++++=sketch
the ^ati++++=the
gesture ^nn++++=gesture,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
that ^tht+vcmp+++=that
marble ^nn++++=marble
does ^vbz+doz+aux++=does
not ^xnot++not++=not
move ^vb++++=move
and ^cc++++=and
that ^cs+sub+++=that
one ^cd1++++=one
must ^md+nec+++=must
not ^xnot++not++=not
be ^vb+be+vrb++=be
silly ^jj+pred+++=silly.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
marble ^nn++++=marble
had ^vbd+hvd+aux++=had
moved ^vprf+++xvbnx+=moved.
. ^zz++++=EXTRAWORD
Also ^rb++++=Also
Ernest ^np++++=Ernest
had ^vb+hv+aux++=had
' ^zz++++='spoken
spoken ^vprf+++xvbn+=EXTRAWORD
out ^rp+pl+++=out
loud ^jj++++=loud'
' ^zz++++=EXTRAWORD
in ^in++++=in
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Unspeakable ^jj+atrb+++=Unspeakable
disgrace ^nn+++??+=disgrace!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
home ^nr++++=home
in ^in++++=in
conscious ^jj+atrb+++=conscious
ignominy ^nn+++??+=ignominy,
, ^zz++++=EXTRAWORD
treading ^vbg+++xvbg+=treading
in ^in++++=in
all ^abn++++=all
the ^ati++++=the
puddles ^nns++++=puddles
to ^to++++=to
distract ^vbi++++=distract
his ^pp$+pp3+++=his
mind ^nn++++=mind
from ^in++++=from
his ^pp$+pp3+++=his
condition ^nn+nom+++=condition.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
put ^vpsv++agls+xvbnx+=put
to ^in++++=to
bed ^nn++++=bed
early ^jj++++=early,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
punishment ^nn+nom+++=punishment,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
sitting ^xvbg+++xvbg+=sitting
up ^rp++++=up
and ^cc++++=and
learning ^nvbg+++xvbg+=learning
his ^pp$+pp3+++=his
catechism ^nn+nom+++=catechism
under ^in++++=under
the ^ati++++=the
charge ^nn++++=charge
of ^in++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
maids ^nns++++=maids
while ^cs+sub+++=while
the ^ati++++=the
aunts ^nns++++=aunts
went ^vbd+++xvbn+=went
to ^in++++=to
evening ^nn++++=evening
church ^nn++++=church.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
terrible ^jj+pred+++=terrible
to ^in++++=to
Ernest ^np++++=Ernest,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
nature ^nn++++=nature
of ^in++++=of
a ^at++++=a
reprieve ^nn++++=reprieve
to ^in++++=to
the ^ati++++=the
housemaid ^nn++++=housemaid,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
found ^vbd+vprv++xvbn+=found
means ^nns++++=means
to ^to++++=to
modify ^vbi++++=modify
her ^pp$+pp3+++=her
own ^ap++++=own
consequent ^jj+atrb+++=consequent
loneliness ^nns+nom+++=loneliness.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far-away
- ^zz++++=EXTRAWORD
away ^rp+pl+++=EXTRAWORD
whispers ^nns+nom+++=whispers
and ^cc++++=and
laughs ^nns++++=laughs
from ^in++++=from
the ^ati++++=the
back ^jjb++++=back
or ^cc++++=or
kitchen ^nn++++=kitchen
windows ^nns++++=windows
assured ^vwbn+vpub++xvbn+=assured
Ernest ^np++++=Ernest
that ^tht+rel+obj++=that
the ^ati++++=the
front ^jjb+atrb+++=front
or ^cc+phrs+++=or
polite ^jj+atrb+++=polite
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
was ^vbd+bedz+vrb++=was
unguarded ^jj+pred+++=unguarded.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
got ^vbd+++xvbnx+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
simulated ^j+++xvbn+=simulated
the ^ati++++=the
appearance ^nn+nom+++=appearance
of ^in++++=of
the ^ati++++=the
completely ^rb+amp+++=completely
dressed ^vbd+++xvbn+=dressed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vpsv++agls+xvbn+=went
down ^in++++=down
the ^ati++++=the
carpeted ^jj+atrb++xvbn+=carpeted
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
rosewood ^nn+++??+=rosewood-furnished
- ^zz++++=EXTRAWORD
furnished ^jj+++xvbn+=EXTRAWORD
drawing ^jj+++xvbg+=drawing-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
rose ^j+++xvbn+=rose-scented
- ^zz++++=EXTRAWORD
scented ^jj+++xvbn+=EXTRAWORD
and ^cc++++=and
still ^rb++++=still
as ^in++++=as
a ^at++++=a
deathbed ^nn++++=deathbed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb++++=so
out ^rp+pl+++=out
through ^in++++=through
the ^ati++++=the
French ^jj+atrb+++=French
windows ^nns++++=windows
to ^in++++=to
the ^ati++++=the
lawn ^nn++++=lawn,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
already ^rb++++=already
the ^ati++++=the
beginnings ^nns++++=beginnings
of ^in++++=of
dew ^nn++++=dew
lay ^vbd+++xvbn+=lay
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
going ^vbg+++xvbg+=going
out ^rp+pl+++=out
had ^vb+hv+vrb++=had
no ^at++++=no
definite ^jj+atrb+++=definite
aim ^nn++++=aim.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
simply ^rb++++=simply
an ^at++++=an
act ^nn++++=act
of ^in++++=of
rebellion ^nn++++=rebellion
such ^abl++++=such
as ^ql++++=as,
, ^zz++++=EXTRAWORD
secure ^vb++++=secure
from ^in++++=from
observation ^nn+nom+++=observation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
timid ^nn++++=timid
may ^md+pos+++=may
achieve ^vb++++=achieve;
; ^zz++++=EXTRAWORD
a ^at++++=a
demonstration ^nn+nom+++=demonstration
akin ^jj++++=akin
to ^to++++=to
putting ^vbi++++=putting
the ^ati++++=the
tongue ^nn++++=tongue
out ^rp+pl+++=out
behind ^in+pl+++=behind
people ^nns++++=people's
's ^$++++=EXTRAWORD
backs ^nns++++=backs.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
got ^vprf+++xvbn+=got
himself ^ppl+pp3+++=himself
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
lawn ^nn++++=lawn,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
haste ^nn++++=haste
to ^to++++=to
hide ^vbi++++=hide
in ^in++++=in
the ^ati++++=the
shrubbery ^nn+nom+++=shrubbery,
, ^zz++++=EXTRAWORD
disheartened ^xvbn+++xvbn+=disheartened
by ^in++++=by
a ^at++++=a
baffling ^jj+atrb+++=baffling
consciousness ^nns+nom+++=consciousness
of ^in++++=of
the ^ati++++=the
futility ^nn+nom+++=futility
of ^in++++=of
safe ^jj+atrb+++=safe
revenges ^nns+++??+=revenges.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
the ^ati++++=the
tongue ^nn++++=tongue
put ^vbd+++xvbn+=put
out ^rb+phrv+++=out
behind ^in+pl+++=behind
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
enemy ^nn++++=enemy
without ^in++++=without
the ^ati++++=the
applause ^nn++++=applause
of ^in++++=of
some ^dti++++=some
admirer ^nn++++=admirer?
? ^zz++++=EXTRAWORD
The ^ati++++=The
red ^jj+atrb+++=red
rays ^nns++++=rays
of ^in++++=of
the ^ati++++=the
setting ^jj+atrb++xvbg+=setting
sun ^nn++++=sun
made ^vbd+++xvbn+=made
splendor ^nn++++=splendor
in ^in++++=in
the ^ati++++=the
dripping ^jj+atrb++xvbg+=dripping
shrubbery ^nn+nom+++=shrubbery.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=hadn't,'
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ernest ^np++++=Ernest.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
silly ^jj++++=silly
to ^to+jcmp+++=to
go ^vbi++++=go
back ^jjb++++=back
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
to ^to++++=to
go ^vbi++++=go
out ^rp+pl+++=out
and ^cc++++=and
to ^to++++=to
go ^vbi++++=go
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
farther ^rbr++++=farther
into ^in++++=into
the ^ati++++=the
shrubbery ^nn+nom+++=shrubbery
and ^cc++++=and
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
at ^in++++=at
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
where ^wrb+who+++=where
the ^ati++++=the
shrubbery ^nn+nom+++=shrubbery
slopes ^nns++++=slopes
down ^in++++=down
into ^in++++=into
the ^ati++++=the
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
nearly ^rb+down+++=nearly
dark ^jj+pred+++=dark
there ^rn+pl+++=there
so ^cs+sub+++=so
nearly ^rb+down+++=nearly
that ^cs+sub+++=that
the ^ati++++=the
child ^nn++++=child
felt ^vbd+vprv++xvbn+=felt
more ^rbr++++=more
alone ^rb++++=alone
than ^in++++=than
ever ^rb++++=ever.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
quite ^rb++++=quite
suddenly ^rb++++=suddenly
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
Hands ^nns++++=Hands
parted ^vbd+++xvbn+=parted
the ^ati++++=the
hazels ^nns+++??+=hazels
and ^cc++++=and
a ^at++++=a
face ^nn++++=face
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
from ^in++++=from
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
the ^ati++++=the
child ^nn++++=child
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
children ^nns++++=children
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,'
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
child ^nn++++=child
with ^in++++=with
the ^ati++++=the
face ^nn++++=face
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew;
; ^zz++++=EXTRAWORD
' ^zz++++='I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
watching ^vbg+++xvbgx+=watching
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
come ^vb++++=come
out ^rb+phrv+++=out
for ^in+ppvb+++=for?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
put ^vpsv++agls+xvbnx+=put
to ^in++++=to
bed ^nn++++=bed.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
not ^xnot++not++=not
like ^vb++++=like
it ^pp3+it+++=it?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Not
not ^xnot++not++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
for ^in++++=for
punishment ^nn+nom+++=punishment.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
back ^jjb++++=back
now ^rn+tm+++=now,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
strange ^jj+atrb+++=strange
child ^nn++++=child,
, ^zz++++=EXTRAWORD
' ^zz++++='I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
and ^cc++++=and
play ^nn++++=play
with ^in++++=with
you ^pp2+pp2+++=you
after ^cs+sub+++=after
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
asleep ^jj+pred+++=asleep.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
dare ^vb++++=daren't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Suppose ^vb+vprv+tht0++=Suppose
the ^ati++++=the
aunts ^nns++++=aunts
catch ^vb++++=catch
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='They
they ^pp3a+pp3+++=EXTRAWORD
wo ^&fw++++=won't,'
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
child ^nn++++=child,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
its ^pp$+it+++=its
head ^nn++++=head
and ^cc++++=and
laughing ^nvbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
' ^zz++++='I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
race ^vb++++=race
you ^pp2+pp2+++=you
to ^in++++=to
the ^ati++++=the
house ^nn++++=house!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Ernest ^np++++=Ernest
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
won ^vbd+++xvbnx+=won
the ^ati++++=the
race ^nn++++=race.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
other ^ap++++=other
child ^nn++++=child
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
there ^rn+pl+++=there
at ^rb++++=at
all ^abn++++=all
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
' ^zz++++='How
how ^wrb+who+++=EXTRAWORD
odd ^jj++++=odd!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired
and ^cc++++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
thunder ^nn++++=thunder
again ^rb+tm+++=again
and ^cc++++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^in++++=to
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
large ^jj++++=large
spots ^vbz++++=spots
as ^ql++++=as
big ^jj++++=big
as ^ql++++=as
pennies ^nns++++=pennies
on ^in++++=on
the ^ati++++=the
step ^nn++++=step
of ^in++++=of
the ^ati++++=the
French ^jj+atrb+++=French
window ^nn++++=window.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
back ^jjb++++=back
to ^in++++=to
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
too ^ql++++=too
sleepy ^jj++++=sleepy
to ^to++++=to
worry ^vbi+vprv+++=worry
about ^in++++=about
the ^ati++++=the
question ^nn+nom+++=question
of ^in++++=of
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
child ^nn++++=child
before ^in+strn+++=before,
