A ^at++++=A
, ^zz++++=EXTRAWORD
warmly ^rb++++=warmly
and ^cc+phrs+++=and
brightly ^rb+cnj+++=brightly,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
better ^jjr+atrb+++=better
half ^nn++++=half
of ^in++++=of
a ^at++++=a
winter ^nn++++=winter's
's ^$++++=EXTRAWORD
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Eustace ^np++++=Eustace
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
bundle ^nn++++=bundle
of ^in++++=of
manuscript ^nn++++=manuscript
into ^in++++=into
my ^pp$+pp1+++=my
hands ^nns++++=hands;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
skimmed ^vbd+++xvbnx+=skimmed
through ^in++++=through
it ^pp3+it+++=it
pretty ^rb++++=pretty
rapidly ^rb+cnj+++=rapidly,
, ^zz++++=EXTRAWORD
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
out ^rp+pl+++=out
its ^pp$+it+++=its
merits ^nns++++=merits
and ^cc++++=and
demerits ^nns+++??+=demerits
by ^in++++=by
the ^ati++++=the
touch ^nn++++=touch
of ^in++++=of
my ^pp$+pp1+++=my
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
veteran ^nn++++=veteran
story ^nn++++=story-teller
- ^zz++++=EXTRAWORD
teller ^nn++++=EXTRAWORD
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
be ^vb+be+aux++=be
remembered ^vpsv++agls+xvbnx+=remembered
that ^tht+vcmp+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bright ^np++++=Bright
condescended ^vbd+++xvbn+=condescended
to ^to++++=to
avail ^vbi++++=avail
himself ^ppl+pp3+++=himself
of ^in++++=of
my ^pp$+pp1+++=my
literary ^jj+atrb+++=literary
experience ^nn+nom+++=experience
by ^in++++=by
constituting ^xvbg+++xvbg+=constituting
me ^pp1o+pp1+++=me
editor ^nn++++=editor
of ^in++++=of
the ^ati++++=the
" ^zz++++="Wonder-Book."
wonder ^vb++++=EXTRAWORD
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
reason ^nn++++=reason
to ^to++++=to
complain ^vbi+vpub+++=complain
of ^in++++=of
the ^ati++++=the
reception ^nn+nom+++=reception
of ^in++++=of
that ^dt+dem+++=that
erudite ^nn++++=erudite
work ^nn++++=work
by ^in++++=by
the ^ati++++=the
public ^nn++++=public,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
disposed ^jj++agls+xvbnx+=disposed
to ^to+jcmp+++=to
retain ^vbi++++=retain
me ^pp1o+pp1+++=me
in ^in++++=in
a ^at++++=a
similar ^jj+atrb+++=similar
position ^nn+nom+++=position
with ^in++++=with
respect ^nn++++=respect
to ^in++++=to
the ^ati++++=the
present ^jj+atrb+++=present
volume ^nn++++=volume,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
entitled ^vbd+++xvbnx+=entitled
Tanglewood ^np+++??+=TANGLEWOOD
Tales ^nns++++=TALES.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Eustace ^np++++=Eustace
hinted ^vbd+vpub++xvbn+=hinted,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
any ^dti++++=any
real ^jj+atrb+++=real
necessity ^nn+nom+++=necessity
for ^in++++=for
my ^pp$+pp1+++=my
services ^nns++++=services
as ^in++++=as
introducer ^jjr++++=introducer,
, ^zz++++=EXTRAWORD
inasmuch ^cs+sub+++=inasmuch
as ^ql++++=as
his ^pp$+pp3+++=his
own ^ap++++=own
name ^nn++++=name
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
established ^vbd+vprv++xvbn+=established
in ^in++++=in
some ^dti++++=some
good ^jj+atrb+++=good
degree ^nn++++=degree
of ^in++++=of
favor ^nn++++=favor
with ^in++++=with
the ^ati++++=the
literary ^jj+atrb+++=literary
world ^nn++++=world.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
connection ^nn+nom+++=connection
with ^in++++=with
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
kind ^nn++++=kind
enough ^dt++++=enough
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
highly ^rb+amp+++=highly
agreeable ^jj++++=agreeable;
; ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he
by ^in++++=by
any ^dti++++=any
means ^in++++=means
desirous ^jj++++=desirous,
, ^zz++++=EXTRAWORD
as ^ql++++=as
most ^ql+emph+++=most
people ^nns++++=people
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
of ^in++++=of
kicking ^xvbg+++xvbg+=kicking
away ^rp+pl+++=away
the ^ati++++=the
ladder ^nn++++=ladder
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
perhaps ^rb++splt++=perhaps
helped ^vprf+++xvbnx+=helped
him ^pp3o+pp3+++=him
to ^to++++=to
reach ^vbi++++=reach
his ^pp$+pp3+++=his
present ^jj+atrb+++=present
elevation ^nn+nom+++=elevation.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
young ^jj+atrb+++=young
friend ^nn++++=friend
was ^vbd+bedz+vrb++=was
willing ^jj+pred+++=willing,
, ^zz++++=EXTRAWORD
in ^rb++++=in
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
fresh ^jj+atrb+++=fresh
verdure ^nn+++??+=verdure
of ^in++++=of
his ^pp$+pp3+++=his
growing ^jj+atrb++xvbg+=growing
reputation ^nn+nom+++=reputation
should ^md+nec+++=should
spread ^xvbn+++xvbn+=spread
over ^in++++=over
my ^pp$+pp1+++=my
straggling ^jj++++=straggling
and ^cc++++=and
half ^abn++++=half-naked
- ^zz++++=EXTRAWORD
naked ^jj+atrb+++=EXTRAWORD
boughs ^nns++++=boughs;
; ^zz++++=EXTRAWORD
even ^rb++++=even
as ^ql++++=as
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
sometimes ^rb++splt++=sometimes
thought ^vprf+++xvbnx+=thought
of ^in++++=of
training ^nn++++=training
a ^at++++=a
vine ^nn++++=vine,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
broad ^jj+atrb+++=broad
leafiness ^nns+nom+++=leafiness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
purple ^jj+atrb+++=purple
fruitage ^nn+nom+++=fruitage,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
worm ^nn++++=worm-eaten
- ^zz++++=EXTRAWORD
eaten ^xvbn+++xvbn+=EXTRAWORD
posts ^nns++++=posts
and ^cc++++=and
rafters ^nns+nom+++=rafters
of ^in++++=of
the ^ati++++=the
rustic ^jj+atrb+++=rustic
summer ^nn++++=summer
house ^nn++++=house.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
insensible ^jj++++=insensible
to ^in++++=to
the ^ati++++=the
advantages ^nns+nom+++=advantages
of ^in++++=of
his ^pp$+pp3+++=his
proposal ^nn+nom+++=proposal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gladly ^rb++++=gladly
assured ^jj+++xvbn+=assured
him ^pp3o+pp3+++=him
of ^in++++=of
my ^pp$+pp1+++=my
acceptance ^nn+nom+++=acceptance.
. ^zz++++=EXTRAWORD
Merely ^rb+down+++=Merely
from ^in++++=from
the ^ati++++=the
title ^nn++++=title
of ^in++++=of
the ^ati++++=the
stories ^nns++++=stories
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
at ^rb++++=at
once ^rb"+tm+++=once
that ^cs+sub+++=that
the ^ati++++=the
subjects ^nns++++=subjects
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
less ^rbr++++=less
rich ^jj++++=rich
than ^in++++=than
those ^dt+dem+++=those
of ^in++++=of
the ^ati++++=the
former ^ap++++=former
volume ^nn++++=volume;
; ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
did ^vbd+dod+vrb++=did
I ^pp1a+pp1+++=I
at ^rb++++=at
all ^abn++++=all
doubt ^vb++++=doubt
that ^tht+vcmp+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bright ^np++++=Bright's
's ^$++++=EXTRAWORD
audacity ^nn+nom+++=audacity
( ^zz++++=(so
so ^ql++++=EXTRAWORD
far ^rb+pl+++=far
as ^ql++++=as
that ^dt+dem+++=that
endowment ^nn+nom+++=endowment
might ^md+pos+++=might
avail ^vb++++=avail)
) ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
enabled ^vprf+++xvbnx+=enabled
him ^pp3o+pp3+++=him
to ^to++++=to
take ^vbi++++=take
full ^jj+atrb+++=full
advantage ^nn+nom+++=advantage
of ^in++++=of
whatever ^nn+nom+++=whatever
capabilities ^nns+nom+++=capabilities
they ^pp3a+pp3+++=they
offered ^vbd+++xvbnx+=offered.
. ^zz++++=EXTRAWORD
Yet ^rb+cnj+++=Yet,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
my ^pp$+pp1+++=my
experience ^nn+nom+++=experience
of ^in++++=of
his ^pp$+pp3+++=his
free ^jj+atrb+++=free
way ^nn++++=way
of ^in++++=of
handling ^xvbg+++xvbg+=handling
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
quite ^rb++++=quite
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
confess ^nns+nom+++=confess,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
could ^md+pos+++=could
have ^vb+hv+aux++=have
obviated ^vprf+++xvbnx+=obviated
all ^abn++++=all
the ^ati++++=the
difficulties ^nns++++=difficulties
in ^in++++=in
the ^ati++++=the
way ^nn++++=way
of ^in++++=of
rendering ^nn++++=rendering
them ^pp3o+pp3+++=them
presentable ^jj++++=presentable
to ^in++++=to
children ^nns++++=children.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
old ^jj+atrb+++=old
legends ^nns++++=legends,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
brimming ^jj+++xvbg+=brimming
over ^in++++=over
with ^in++++=with
everything ^pn++++=everything
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
most ^ql+emph+++=most
abhorrent ^jj++++=abhorrent
to ^in++++=to
our ^pp$+pp1+++=our
Christianized ^np+++??+=Christianized
moral ^jj+atrb+++=moral
sense ^nn++++=sense
some ^dti++++=some
of ^in++++=of
them ^pp3o+pp3+++=them
so ^rb+emph+++=so
hideous ^jj++++=hideous,
, ^zz++++=EXTRAWORD
others ^aps++++=others
so ^ql+emph+++=so
melancholy ^jj++++=melancholy
and ^cc+phrs+++=and
miserable ^jj++++=miserable,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
which ^whp+rel+pied++=which
the ^ati++++=the
Greek ^jj+atrb+++=Greek
tragedians ^nns++++=tragedians
sought ^vbd+++xvbn+=sought
their ^pp$+pp3+++=their
themes ^nns++++=themes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
moulded ^vbd+++xvbn+=moulded
them ^pp3o+pp3+++=them
into ^in++++=into
the ^ati++++=the
sternest ^jjt+atrb+++=sternest
forms ^nns++++=forms
of ^in++++=of
grief ^nn++++=grief
that ^tht+rel+++=that
ever ^rb++++=ever
the ^ati++++=the
world ^nn++++=world
saw ^vbd+vprv++xvbn+=saw;
; ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
such ^abl++++=such
material ^nn++++=material
the ^ati++++=the
stuff ^nn++++=stuff
that ^tht+rel+obj++=that
children ^nns++++=children's
's ^$++++=EXTRAWORD
playthings ^nns++++=playthings
should ^md+nec+++=should
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
of ^in+strn+++=of!
! ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
were ^vbd+bed+vrb++=were
they ^pp3a+pp3+++=they
to ^to++++=to
be ^vbi+vbi+aux++=be
purified ^vprf+++xvbn+=purified?
? ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
was ^vbd+bedz+aux++=was
the ^ati++++=the
blessed ^jj+atrb++xvbn+=blessed
sunshine ^nn++++=sunshine
to ^to++++=to
be ^vbi+vbi+aux++=be
thrown ^vpsv++agls+xvbnx+=thrown
into ^in++++=into
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Eustace ^np++++=Eustace
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
these ^dt+dem+++=these
myths ^nns++++=myths
were ^vbd+bed+vrb++=were
the ^ati++++=the
most ^ql+emph+++=most
singular ^nn++++=singular
things ^nns++++=things
in ^in++++=in
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
invariably ^rb++splt++=invariably
astonished ^vpsv++agls+xvbnx+=astonished,
, ^zz++++=EXTRAWORD
whenever ^nn+nom+++=whenever
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
relate ^vbi++++=relate
one ^pn++++=one,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
readiness ^nns+nom+++=readiness
with ^in++++=with
which ^whp+rel+pied++=which
it ^pp3+it+++=it
adapted ^vbd+++xvbn+=adapted
itself ^ppl++++=itself
to ^in++++=to
the ^ati++++=the
childish ^jj+atrb+++=childish
purity ^nn++++=purity
of ^in++++=of
his ^pp$+pp3+++=his
auditors ^nns++++=auditors.
. ^zz++++=EXTRAWORD
The ^ati++++=The
objectionable ^jj+atrb+++=objectionable
characteristics ^nns++++=characteristics
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
parasitical ^jj+atrb+++=parasitical
growth ^nn++++=growth,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
no ^at++++=no
essential ^nn++++=essential
connection ^nn+nom+++=connection
with ^in++++=with
the ^ati++++=the
original ^jj++++=original
fable ^jj++++=fable.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
fall ^vb++++=fall
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
thought ^vpsv++agls+xvbnx+=thought
of ^in++++=of
no ^at++++=no
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
the ^ati++++=the
instant ^nn+nom+++=instant
he ^pp3a+pp3+++=he
puts ^vbz++++=puts
his ^pp$+pp3+++=his
imagination ^nn+nom+++=imagination
in ^in++++=in
sympathy ^nn++++=sympathy
with ^in++++=with
the ^ati++++=the
innocent ^jj+atrb+++=innocent
little ^jj+atrb+++=little
circle ^nn++++=circle,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
wide ^jj++++=wide-open
- ^zz++++=EXTRAWORD
open ^jj+atrb+++=EXTRAWORD
eyes ^nns++++=eyes
are ^vb+ber+aux++=are
fixed ^vpsv++agls+xvbnx+=fixed
so ^pn++++=so
eagerly ^rb++++=eagerly
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
the ^ati++++=the
stories ^nns++++=stories
( ^zz++++=(not
not ^xnot++not++=EXTRAWORD
by ^in++++=by
any ^dti++++=any
strained ^jj+atrb++xvbn+=strained
effort ^nn++++=effort
of ^in++++=of
the ^ati++++=the
narrator ^nn++++=narrator's,
's, ^nn+++??+=EXTRAWORD
but ^cc++++=but
in ^in++++=in
harmony ^nn++++=harmony
with ^in++++=with
their ^pp$+pp3+++=their
inherent ^jj+atrb+++=inherent
germ ^nn++++=germ)
) ^zz++++=EXTRAWORD
transform ^vb++++=transform
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
re ^in++++=re-assume
- ^zz++++=EXTRAWORD
assume ^vb+vprv+++=EXTRAWORD
the ^ati++++=the
shapes ^nns++++=shapes
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
might ^md+pos+++=might
be ^vb+be+aux++=be
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
possess ^nns+nom+++=possess
in ^in++++=in
the ^ati++++=the
pure ^jj+atrb+++=pure
childhood ^nn+nom+++=childhood
of ^in++++=of
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
first ^od++++=first
poet ^nn++++=poet
or ^cc++++=or
romancer ^jjr++++=romancer
told ^vbd+vpub++xvbn+=told
these ^dt+dem+++=these
marvellous ^jj+atrb+++=marvellous
legends ^nns++++=legends
( ^zz++++=(such
such ^abl++++=EXTRAWORD
is ^vbz+bez+vrb++=is
Eustace ^np++++=Eustace
Bright ^np++++=Bright's
's ^$++++=EXTRAWORD
opinion ^nn++++=opinion),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
still ^rb++++=still
the ^ati++++=the
Golden ^jj+atrb+++=Golden
Age ^nn++++=Age.
. ^zz++++=EXTRAWORD
Evil ^nn++++=Evil
had ^vb+hv+aux++=had
never ^rb++splt++=never
yet ^rb++++=yet
existed ^vbd+++xvbn+=existed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sorrow ^nn++++=sorrow,
, ^zz++++=EXTRAWORD
misfortune ^nn++++=misfortune,
, ^zz++++=EXTRAWORD
crime ^nn++++=crime,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
mere ^jjb++++=mere
shadows ^nps++++=shadows
which ^whp+rel+obj++=which
the ^ati++++=the
mind ^nn++++=mind
fancifully ^jj++++=fancifully
created ^jj+++xvbn+=created
for ^in++++=for
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
shelter ^nn++++=shelter
against ^in++++=against
too ^ql++++=too
sunny ^np++++=sunny
realities ^nns+nom+++=realities;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or,
, ^zz++++=EXTRAWORD
at ^rb++++=at
most ^ql+emph+++=most,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
prophetic ^jj+atrb+++=prophetic
dreams ^nns++++=dreams
to ^to++++=to
which ^whp+who+++=which
the ^ati++++=the
dreamer ^nn++++=dreamer
himself ^ppl+pp3+++=himself
did ^vbd+dod+aux++=did
not ^xnot++not++=not
yield ^vb++++=yield
a ^at++++=a
waking ^jj+atrb++xvbg+=waking
credence ^nn+nom+++=credence.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
are ^vb+ber+vrb++=are
now ^rn+tm+++=now
the ^ati++++=the
only ^rb+down+++=only
representatives ^nns++++=representatives
of ^in++++=of
the ^ati++++=the
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
of ^in++++=of
that ^dt+dem+++=that
happy ^jj+atrb+++=happy
era ^nn++++=era;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
must ^md+nec+++=must
raise ^vb++++=raise
the ^ati++++=the
intellect ^nn++++=intellect
and ^cc++++=and
fancy ^nn++++=fancy
to ^in++++=to
the ^ati++++=the
level ^nn++++=level
of ^in++++=of
childhood ^nn+nom+++=childhood,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
re ^in++++=re-create
- ^zz++++=EXTRAWORD
create ^vb++++=EXTRAWORD
the ^ati++++=the
original ^jj+atrb+++=original
myths ^nns++++=myths.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
let ^vbd+++xvbnx+=let
the ^ati++++=the
youthful ^jj+atrb+++=youthful
author ^nn++++=author
talk ^nn++++=talk
as ^ql++++=as
much ^ap++++=much
and ^cc++++=and
as ^ql++++=as
extravagantly ^jj++++=extravagantly
as ^ql++++=as
he ^pp3a+pp3+++=he
pleased ^vbd+++xvbnx+=pleased,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him
commencing ^nvbg+++xvbg+=commencing
life ^nn++++=life
with ^in++++=with
such ^abl++++=such
confidence ^nn+nom+++=confidence
in ^in++++=in
himself ^ppl+pp3+++=himself
and ^cc++++=and
his ^pp$+pp3+++=his
performances ^nns+nom+++=performances.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
years ^nns++++=years
will ^md+prd+++=will
do ^vb+do+vrb++=do
all ^abn++++=all
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary
towards ^in++++=towards
showing ^xvbg+++xvbg+=showing
him ^pp3o+pp3+++=him
the ^ati++++=the
truth ^nn++++=truth
in ^in++++=in
both ^abx++++=both
respects ^nns++++=respects.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
but ^cc++++=but
right ^nn++++=right
to ^to+ncmp+++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=does
really ^rb+emph+splt++=really
appear ^vb+seem+++=appear
to ^to+vcmp+++=to
have ^vbi++++=have
overcome ^vb+++xvbn+=overcome
the ^ati++++=the
moral ^jj+atrb+++=moral
objections ^nns+nom+++=objections
against ^in++++=against
these ^dt+dem+++=these
fables ^nns++++=fables,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
at ^in+cmpx+++=at
the ^in"++++=the
expense ^in"++++=expense
of ^in"++++=of
such ^abl++++=such
liberties ^nns++++=liberties
with ^in++++=with
their ^pp$+pp3+++=their
structure ^nn++++=structure
as ^ql++++=as
must ^md+nec+++=must
be ^vb+be+aux++=be
left ^vpsv++agls+xvbnx+=left
to ^to++++=to
plead ^vbi+vsua+tht0++=plead
their ^pp$+pp3+++=their
own ^ap++++=own
excuse ^nn++++=excuse,
, ^zz++++=EXTRAWORD
without ^in++++=without
any ^dti++++=any
help ^nn++++=help
from ^in++++=from
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
except ^cs+sub+++=except
that ^cs"++++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
necessity ^nn+nom+++=necessity
for ^in++++=for
it ^pp3+it+++=it--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
inner ^jjb+atrb+++=inner
life ^nn++++=life
of ^in++++=of
the ^ati++++=the
legends ^nns++++=legends
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
come ^vprf+++xvbn+=come
at ^rb++++=at
save ^vb++++=save
by ^in++++=by
making ^xvbg+++xvbg+=making
them ^pp3o+pp3+++=them
entirely ^rb+amp+++=entirely
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
own ^ap++++=own
property ^nn++++=property--there
-- ^--+clp+++=EXTRAWORD
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
defense ^nn+++??+=defense
to ^to++++=to
be ^vbi+vbi+aux++=be
made ^vpsv++agls+xvbnx+=made.
. ^zz++++=EXTRAWORD
Eustace ^np++++=Eustace
informed ^vbd+vpub++xvbn+=informed
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
told ^vprf++tht0+xvbnx+=told
his ^pp$+pp3+++=his
stories ^nns++++=stories
to ^in++++=to
the ^ati++++=the
children ^nns++++=children
in ^in++++=in
various ^jj+atrb+++=various
situations ^nns+nom+++=situations--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
woods ^nns++++=woods,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
shore ^nn++++=shore
of ^in++++=of
the ^ati++++=the
lake ^nn++++=lake,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
dell ^np++++=dell
of ^in++++=of
Shadow ^nn++++=Shadow
Brook ^nn++++=Brook,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
playroom ^nn+++??+=playroom,
, ^zz++++=EXTRAWORD
at ^in++++=at
Tanglewood ^np+++??+=Tanglewood
fireside ^nn++++=fireside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^at++++=a
magnificent ^jj+atrb+++=magnificent
palace ^nn++++=palace
of ^in++++=of
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
with ^in++++=with
ice ^nn++++=ice
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
helped ^vbd+++xvbnx+=helped
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
friends ^nns++++=friends
to ^to++++=to
build ^vbi++++=build.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
auditors ^nns++++=auditors
were ^vbd+bed+vrb++=were
even ^rb++++=even
more ^rbr++++=more
delighted ^jj+++xvbn+=delighted
with ^in++++=with
the ^ati++++=the
contents ^nns++++=contents
of ^in++++=of
the ^ati++++=the
present ^jj+atrb+++=present
volume ^nn++++=volume
than ^in++++=than
with ^in++++=with
the ^ati++++=the
specimens ^nns++++=specimens
which ^whp+rel+subj++=which
have ^vb+hv+aux++=have
already ^rb++splt++=already
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
The ^ati++++=The
classically ^rb++++=classically
learned ^jj+++xvbn+=learned
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pringle ^np++++=Pringle,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
listened ^vprf+++xvbnx+=listened
to ^to++++=to
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
of ^in++++=of
the ^ati++++=the
tales ^nns++++=tales,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
censured ^vbd+++xvbn+=censured
them ^pp3o+pp3+++=them
