It ^pp3+it+++=It
herald ^vbi++++=herald
the ^ati++++=the
worship ^nn+nom+++=worship
of ^in++++=of
some ^dti++++=some
new ^jj+atrb+++=new
gods ^nns++++=gods.
. ^zz++++=EXTRAWORD
On ^in++++=On
another ^dt++++=another
occasion ^nn++++=occasion
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
missed ^vpsv++agls+xvbnx+=missed
for ^in++++=for
several ^ap++++=several
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
a ^at++++=a
lengthened ^jj+atrb++xvbn+=lengthened
search ^nn++++=search
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
discovered ^vpsv++agls+xvbnx+=discovered
in ^in++++=in
a ^rb++++=a
little ^rb"++++=little
chamber ^nn++++=chamber
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
northern ^jj+atrb+++=northern
turrets ^nns++++=turrets
of ^in++++=of
the ^ati++++=the
palace ^nn++++=palace
gazing ^vwbg+++xvbg+=gazing,
, ^zz++++=EXTRAWORD
as ^ql++++=as
one ^pn++++=one
in ^in++++=in
a ^at++++=a
trance ^nn++++=trance,
, ^zz++++=EXTRAWORD
at ^rb++++=at
a ^at++++=a
Greek ^jj+atrb+++=Greek
gem ^nn++++=gem
carved ^vbd+++xvbn+=carved
with ^in++++=with
the ^ati++++=the
figure ^nn++++=figure
of ^in++++=of
Adonis ^np+++??+=Adonis.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
seen ^vpsv++agls+xvbnx+=seen,
, ^zz++++=EXTRAWORD
so ^cs+sub+++=so
the ^ati++++=the
tale ^nn++++=tale
ran ^vbd+++xvbn+=ran,
, ^zz++++=EXTRAWORD
pressing ^vbg+++xvbg+=pressing
his ^pp$+pp3+++=his
warm ^jj+atrb+++=warm
lips ^nns++++=lips
to ^in++++=to
the ^ati++++=the
marble ^nn++++=marble
brow ^nn++++=brow
of ^in++++=of
an ^at++++=an
antique ^jj+atrb+++=antique
statue ^nn++++=statue
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
discovered ^vpsv++agls+xvbnx+=discovered
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed
of ^in++++=of
the ^ati++++=the
river ^nn++++=river
on ^in++++=on
the ^ati++++=the
occasion ^nn++++=occasion
of ^in++++=of
the ^ati++++=the
building ^jj+++xvbg+=building
of ^in++++=of
the ^ati++++=the
stone ^nn++++=stone
bridge ^npl++++=bridge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
inscribed ^vpsv++agls+xvbnx+=inscribed
with ^in++++=with
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
the ^ati++++=the
Bithynian ^np+++??+=Bithynian
slave ^nn++++=slave
of ^in++++=of
Hadrian ^np+++??+=Hadrian.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
a ^at++++=a
whole ^jj+atrb+++=whole
night ^nn++++=night
in ^in++++=in
noting ^xvbg+++xvbg+=noting
the ^ati++++=the
effect ^nn++++=effect
of ^in++++=of
the ^ati++++=the
moonlight ^nn++++=moonlight
on ^in++++=on
a ^at++++=a
silver ^nn++++=silver
image ^nn++++=image
of ^in++++=of
Endymion ^np+++??+=Endymion.
. ^zz++++=EXTRAWORD
All ^abn++++=All
rare ^jj+atrb+++=rare
and ^cc+phrs+++=and
costly ^jj+atrb+++=costly
materials ^nns+nom+++=materials
had ^vb+hv+vrb++=had
certainly ^rb++++=certainly
a ^at++++=a
great ^jj+atrb+++=great
fascination ^nn+nom+++=fascination
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
his ^pp$+pp3+++=his
eagerness ^nns+nom+++=eagerness
to ^to++++=to
procure ^vbi++++=procure
them ^pp3o+pp3+++=them
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
sent ^vprf+++xvbnx+=sent
away ^rb+phrv+++=away
many ^ap++++=many
merchants ^nns+nom+++=merchants,
, ^zz++++=EXTRAWORD
some ^dti++++=some
to ^in++++=to
traffic ^nn++++=traffic
for ^in++++=for
amber ^nn++++=amber
with ^in++++=with
the ^ati++++=the
rough ^jj+atrb+++=rough
fisher ^np++++=fisher-folk
- ^zz++++=EXTRAWORD
folk ^jjb++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
north ^np+pl+++=north
seas ^nns++++=seas,
, ^zz++++=EXTRAWORD
some ^dti++++=some
to ^in++++=to
Egypt ^np++++=Egypt
to ^to++++=to
look ^vbi++++=look
for ^in++++=for
that ^dt+dem+++=that
curious ^jj+atrb+++=curious
green ^jj+atrb+++=green
turquoise ^nn++++=turquoise
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
found ^vpsv++agls+xvbnx+=found
only ^rb+down+++=only
in ^in++++=in
the ^ati++++=the
tombs ^nns++++=tombs
of ^in++++=of
kings ^np++++=kings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
is ^vbz+bez+aux++=is
said ^vpsv++agls+xvbnx+=said
to ^to+vcmp+++=to
possess ^nns+nom+++=possess
magical ^jj+atrb+++=magical
properties ^nns++++=properties,
, ^zz++++=EXTRAWORD
some ^dti++++=some
to ^in++++=to
Persia ^np++++=Persia
for ^in++++=for
silken ^jj+atrb+++=silken
carpets ^nns++++=carpets
and ^cc++++=and
painted ^jj+atrb++xvbn+=painted
pottery ^nn+nom+++=pottery,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
others ^aps++++=others
to ^in++++=to
India ^np++++=India
to ^to++++=to
buy ^vbi++++=buy
gauze ^nn++++=gauze
and ^cc++++=and
stained ^jj+atrb++xvbn+=stained
ivory ^nn++++=ivory,
, ^zz++++=EXTRAWORD
moonstones ^nns+++??+=moonstones
and ^cc++++=and
bracelets ^nns+nom+++=bracelets
of ^in++++=of
jade ^nn+++??+=jade,
, ^zz++++=EXTRAWORD
sandalwood ^nn+++??+=sandalwood
and ^cc++++=and
blue ^jj+atrb+++=blue
enamel ^nn++++=enamel
and ^cc++++=and
shawls ^nns+++??+=shawls
of ^in++++=of
fine ^jj+atrb+++=fine
wool ^nn++++=wool.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+whq++=what
had ^vbd+hvd+aux++=had
occupied ^vprf+++xvbnx+=occupied
him ^pp3o+pp3+++=him
most ^ql+emph+++=most
was ^vbd+bedz+vrb++=was
the ^ati++++=the
robe ^nn++++=robe
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
to ^to++++=to
wear ^vbi++++=wear
at ^in++++=at
his ^pp$+pp3+++=his
coronation ^nn+nom+++=coronation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
robe ^nn++++=robe
of ^in++++=of
tissued ^jj+atrb++xvbn+=tissued
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
ruby ^np++++=ruby-studded
- ^zz++++=EXTRAWORD
studded ^vwbn+++xvbn+=EXTRAWORD
crown ^nn++++=crown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sceptre ^np++++=sceptre
with ^in++++=with
its ^pp$+it+++=its
rows ^nns++++=rows
and ^cc++++=and
rings ^nns++++=rings
of ^in++++=of
pearls ^nns++++=pearls.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
of ^in++++=of
this ^dt+dem+++=this
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
thinking ^vbg+++xvbgx+=thinking
to ^to++++=to-night,
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
back ^rp++++=back
on ^in++++=on
his ^pp$+pp3+++=his
luxurious ^jj+atrb+++=luxurious
couch ^nn++++=couch,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
the ^ati++++=the
great ^jj+atrb+++=great
pinewood ^nn+++??+=pinewood
log ^&fo++++=log
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
burning ^vbg+++xvbgx+=burning
itself ^ppl++++=itself
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
open ^jj+atrb+++=open
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
designs ^nns++++=designs,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
were ^vbd+bed+vrb++=were
from ^in++++=from
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
famous ^jj+atrb+++=famous
artists ^nns+nom+++=artists
of ^in++++=of
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
submitted ^vpsv++agls+xvbnx+=submitted
to ^in++++=to
him ^pp3o+pp3+++=him
many ^ap++++=many
months ^nns++++=months
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
orders ^vb++++=orders
that ^tht+vcmp+obj++=that
the ^ati++++=the
artificers ^nns+nom+++=artificers
were ^vbd+bed+vrb++=were
to ^in++++=to
toil ^nn++++=toil
night ^nn++++=night
and ^cc++++=and
day ^nn++++=day
to ^to++++=to
carry ^vbi++++=carry
them ^pp3o+pp3+++=them
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
whole ^jj+atrb+++=whole
world ^nn++++=world
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
searched ^vpsv++agls+xvbnx+=searched
for ^in++++=for
jewels ^nns++++=jewels
that ^tht+rel+subj++=that
would ^md+prd+++=would
be ^vb+be+vrb++=be
worthy ^jj+pred+++=worthy
of ^in++++=of
their ^pp$+pp3+++=their
work ^nn++++=work.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv+tht0+xvbnx+=saw
himself ^ppl+pp3+++=himself
in ^in++++=in
fancy ^nn++++=fancy
standing ^vwbg+++xvbg+=standing
at ^rb++++=at
the ^ati++++=the
high ^jj+atrb+++=high
altar ^nn++++=altar
of ^in++++=of
the ^ati++++=the
cathedral ^nn+nom+++=cathedral
in ^in++++=in
the ^ati++++=the
fair ^jj+atrb+++=fair
raiment ^nn+nom+++=raiment
of ^in++++=of
a ^at++++=a
King ^nn++++=King,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
smile ^nn++++=smile
played ^vbd+++xvbn+=played
and ^cc+phrs+++=and
lingered ^vbd+++xvbn+=lingered
about ^in++++=about
his ^pp$+pp3+++=his
boyish ^jj+atrb+++=boyish
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lit ^rb+++xvbn+=lit
up ^rb+phrv+++=up
with ^in+ppvb+++=with
a ^at++++=a
bright ^jj+atrb+++=bright
lustre ^nn++++=lustre
his ^pp$+pp3+++=his
dark ^jj+atrb+++=dark
woodland ^nn++++=woodland
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
some ^dti++++=some
time ^nn++++=time
he ^pp3a+pp3+++=he
rose ^vbd+++xvbnx+=rose
from ^in++++=from
his ^pp$+pp3+++=his
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
leaning ^jj+++xvbg+=leaning
against ^in++++=against
the ^ati++++=the
carved ^jj+atrb++xvbn+=carved
penthouse ^nn++++=penthouse
of ^in++++=of
the ^ati++++=the
chimney ^nn++++=chimney,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
round ^in++++=round
at ^rb++++=at
the ^ati++++=the
dimly ^rb++++=dimly-lit
- ^zz++++=EXTRAWORD
lit ^jj+atrb++xvbn+=EXTRAWORD
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
walls ^nns++++=walls
were ^vbd+bed+aux++=were
hung ^vpsv++agls+xvbnx+=hung
with ^in++++=with
rich ^jj+atrb+++=rich
tapestries ^nns++++=tapestries
representing ^vwbg+++xvbg+=representing
the ^ati++++=the
Triumph ^nn++++=Triumph
of ^in++++=of
Beauty ^nn++++=Beauty.
. ^zz++++=EXTRAWORD
A ^at++++=A
large ^jj+atrb+++=large
press ^nn++++=press,
, ^zz++++=EXTRAWORD
inlaid ^nn+++??+=inlaid
with ^in++++=with
agate ^nn++++=agate
and ^cc++++=and
lapis ^nns+++??+=lapis-lazuli,
- ^zz++++=EXTRAWORD
lazuli ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
filled ^jj+atrb++xvbn+=filled
one ^cd1++++=one
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
facing ^vbg+++xvbg+=facing
the ^ati++++=the
window ^nn++++=window
stood ^vbd+++xvbn+=stood
a ^at++++=a
curiously ^rb++++=curiously
wrought ^jj+atrb++xvbn+=wrought
cabinet ^nn++++=cabinet
with ^in++++=with
lacquer ^jjr+atrb+++=lacquer
panels ^nns++++=panels
of ^in++++=of
powdered ^jj+atrb++xvbn+=powdered
and ^cc+phrs+++=and
mosaiced ^jj+atrb++xvbn+=mosaiced
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
on ^in++++=on
which ^whp+rel+pied++=which
were ^vbd+bed+aux++=were
placed ^vpsv++agls+xvbnx+=placed
some ^dti++++=some
delicate ^jj+atrb+++=delicate
goblets ^nns+nom+++=goblets
of ^in++++=of
Venetian ^np+++??+=Venetian
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
dark ^jj++++=dark-veined
- ^zz++++=EXTRAWORD
veined ^jj+atrb+++=EXTRAWORD
onyx ^nn+++??+=onyx.
. ^zz++++=EXTRAWORD
Pale ^nn++++=Pale
poppies ^nns++++=poppies
were ^vbd+bed+aux++=were
broidered ^vpsv++agls+xvbnx+=broidered
on ^in++++=on
the ^ati++++=the
silk ^nn++++=silk
coverlet ^nn+nom+++=coverlet
of ^in++++=of
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
from ^in++++=from
the ^ati++++=the
tired ^jj+atrb++xvbn+=tired
hands ^nns++++=hands
of ^in++++=of
sleep ^nn++++=sleep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tall ^jj+atrb+++=tall
reeds ^nns++++=reeds
of ^in++++=of
fluted ^jj+atrb+++=fluted
ivory ^nn++++=ivory
bare ^jj++++=bare
up ^rp++++=up
the ^ati++++=the
velvet ^nn++++=velvet
canopy ^nn++++=canopy,
, ^zz++++=EXTRAWORD
from ^in++++=from
which ^whp+rel+pied++=which
great ^jj+atrb+++=great
tufts ^nns++++=tufts
of ^in++++=of
ostrich ^nn++++=ostrich
plumes ^nns+++??+=plumes
sprang ^vbd+++xvbn+=sprang,
, ^zz++++=EXTRAWORD
like ^in++++=like
white ^jj+atrb+++=white
foam ^nn++++=foam,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
pallid ^jj+atrb+++=pallid
silver ^nn++++=silver
of ^in++++=of
the ^ati++++=the
fretted ^jj+atrb++xvbn+=fretted
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
A ^at++++=A
laughing ^jj+++xvbg+=laughing
Narcissus ^np+++??+=Narcissus
in ^in++++=in
green ^nn++++=green
bronze ^jj++++=bronze
held ^vbn+vprv++xvbn+=held
a ^at++++=a
polished ^jj+atrb+++=polished
mirror ^nn++++=mirror
above ^rb++++=above
its ^pp$+it+++=its
head ^nn++++=head.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
table ^nn++++=table
stood ^vbd+++xvbn+=stood
a ^at++++=a
flat ^jj+atrb+++=flat
bowl ^nn++++=bowl
of ^in++++=of
amethyst ^nn++++=amethyst.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
huge ^jj+atrb+++=huge
dome ^nn++++=dome
of ^in++++=of
the ^ati++++=the
cathedral ^nn+nom+++=cathedral,
, ^zz++++=EXTRAWORD
looming ^vbg+++xvbg+=looming
like ^in++++=like
a ^at++++=a
bubble ^nn++++=bubble
over ^in++++=over
the ^ati++++=the
shadowy ^jj+atrb+++=shadowy
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
weary ^jj+atrb+++=weary
sentinels ^nns+++??+=sentinels
pacing ^vwbg+++xvbg+=pacing
up ^rp++++=up
and ^cc+phrs+++=and
down ^rp++++=down
on ^in++++=on
the ^ati++++=the
misty ^jj+atrb+++=misty
terrace ^nn++++=terrace
by ^in++++=by
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
orchard ^nn++++=orchard,
, ^zz++++=EXTRAWORD
a ^at++++=a
nightingale ^nn++++=nightingale
was ^vbd+bedz+aux++=was
singing ^vbg+++xvbgx+=singing.
. ^zz++++=EXTRAWORD
A ^at++++=A
faint ^jj+atrb+++=faint
perfume ^nn++++=perfume
of ^in++++=of
jasmine ^np++++=jasmine
came ^vbd+++xvbn+=came
through ^in++++=through
the ^ati++++=the
open ^jj+atrb+++=open
window ^nn++++=window.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
brushed ^vbd+++xvbnx+=brushed
his ^pp$+pp3+++=his
brown ^jj+atrb+++=brown
curls ^nns++++=curls
back ^jjb++++=back
from ^in++++=from
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
taking ^vbg+++xvbg+=taking
up ^rb+phrv+++=up
a ^at++++=a
lute ^nn+++??+=lute,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
stray ^vb++++=stray
across ^in+pl+++=across
the ^ati++++=the
cords ^nns++++=cords.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
heavy ^jj+atrb+++=heavy
eyelids ^nns++++=eyelids
drooped ^vbd+++xvbn+=drooped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
strange ^jj+atrb+++=strange
languor ^nn++++=languor
came ^vbd+++xvbn+=came
over ^rp++++=over
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
before ^cs+sub+++=before
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
so ^ql++++=so
keenly ^rb+cnj+++=keenly,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
with ^in++++=with
such ^abl++++=such
exquisite ^nn++++=exquisite
joy ^nn++++=joy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
magic ^nn++++=magic
and ^cc++++=and
the ^ati++++=the
mystery ^nn+nom+++=mystery
of ^in++++=of
beautiful ^jj+atrb+++=beautiful
things ^nns++++=things.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
midnight ^nn++++=midnight
sounded ^vbd+++xvbn+=sounded
from ^in++++=from
the ^ati++++=the
clock ^nn++++=clock-tower
- ^zz++++=EXTRAWORD
tower ^nn++++=EXTRAWORD
he ^pp3a+pp3+++=he
touched ^vbd+++xvbnx+=touched
a ^at++++=a
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
pages ^nns++++=pages
entered ^vbd+++xvbn+=entered
and ^cc+phrs+++=and
disrobed ^vbd+++xvbn+=disrobed
him ^pp3o+pp3+++=him
with ^in++++=with
much ^ap++++=much
ceremony ^nn++++=ceremony,
, ^zz++++=EXTRAWORD
pouring ^xvbg+++xvbg+=pouring
rose ^vbd+++xvbn+=rose-water
- ^zz++++=EXTRAWORD
water ^nn++++=EXTRAWORD
over ^in++++=over
his ^pp$+pp3+++=his
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
strewing ^jj+atrb++xvbg+=strewing
flowers ^nns+nom+++=flowers
on ^in++++=on
his ^pp$+pp3+++=his
pillow ^nn++++=pillow.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
moments ^nns+nom+++=moments
after ^cs+sub+++=after
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^ql++++=as
he ^pp3a+pp3+++=he
slept ^vbd+++xvbnx+=slept
he ^pp3a+pp3+++=he
dreamed ^vbd+vprv++xvbnx+=dreamed
a ^at++++=a
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
standing ^vbg+++xvbgx+=standing
in ^in++++=in
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
low ^jj+atrb+++=low
attic ^nn++++=attic,
, ^zz++++=EXTRAWORD
amidst ^in++++=amidst
the ^ati++++=the
whirr ^nn+++??+=whirr
and ^cc++++=and
clatter ^nn++++=clatter
of ^in++++=of
many ^ap++++=many
looms ^nns++++=looms.
. ^zz++++=EXTRAWORD
The ^ati++++=The
meagre ^jj+atrb+++=meagre
daylight ^nn++++=daylight
peered ^vbd+++xvbn+=peered
in ^in++++=in
through ^in++++=through
the ^ati++++=the
grated ^jj+atrb++xvbn+=grated
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
the ^ati++++=the
gaunt ^jj+atrb+++=gaunt
figures ^nns++++=figures
of ^in++++=of
the ^ati++++=the
weavers ^nns+nom+++=weavers
bending ^vwbg+++xvbg+=bending
over ^in++++=over
their ^pp$+pp3+++=their
cases ^nns++++=cases.
. ^zz++++=EXTRAWORD
Pale ^nn++++=Pale,
, ^zz++++=EXTRAWORD
sickly ^jj++++=sickly-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
children ^nns++++=children
were ^vbd+bed+aux++=were
crouched ^vpsv++agls+xvbnx+=crouched
on ^in++++=on
the ^ati++++=the
huge ^jj++++=huge
cross ^jj++++=cross-beams.
- ^zz++++=EXTRAWORD
beams ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
shuttles ^nn++++=shuttles
dashed ^vwbn+++xvbn+=dashed
through ^in++++=through
the ^ati++++=the
warp ^nn++++=warp
they ^pp3a+pp3+++=they
lifted ^vbd+++xvbnx+=lifted
up ^rp++++=up
the ^ati++++=the
heavy ^jj+atrb+++=heavy
battens ^nns+++??+=battens,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
shuttles ^nn++++=shuttles
stopped ^vbd+++xvbn+=stopped
they ^pp3a+pp3+++=they
let ^vbd+++xvbnx+=let
the ^ati++++=the
battens ^nns+++??+=battens
fall ^nn++++=fall
and ^cc++++=and
pressed ^vbd+++xvbn+=pressed
the ^ati++++=the
threads ^nns++++=threads
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
faces ^nns++++=faces
were ^vbd+bed+aux++=were
pinched ^vpsv++agls+xvbnx+=pinched
with ^in++++=with
famine ^nn++++=famine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
thin ^jj+atrb+++=thin
hands ^nns++++=hands
shook ^vbd+++xvbn+=shook
and ^cc+phrs+++=and
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
haggard ^jj+atrb+++=haggard
women ^nns++++=women
were ^vbd+bed+aux++=were
seated ^vpsv++agls+xvbnx+=seated
at ^rb++++=at
a ^at++++=a
table ^nn++++=table
sewing ^nn++++=sewing.
. ^zz++++=EXTRAWORD
A ^at++++=A
horrible ^jj+atrb+++=horrible
odour ^nn++++=odour
filled ^vbd+++xvbn+=filled
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
was ^vbd+bedz+vrb++=was
foul ^jj+pred+++=foul
and ^cc+phrs+++=and
heavy ^jj++++=heavy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
walls ^nns++++=walls
dripped ^vbd+++xvbn+=dripped
and ^cc+phrs+++=and
streamed ^vbd+++xvbn+=streamed
with ^in++++=with
damp ^nn++++=damp.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
King ^nn++++=King
went ^vbd+++xvbn+=went
over ^in++++=over
to ^to++++=to
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
weavers ^nns+nom+++=weavers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vpsv++by+xvbn+=stood
by ^in++++=by
him ^pp3o+pp3+++=him
and ^cc++++=and
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
weaver ^np++++=weaver
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
angrily ^rb+cnj+++=angrily,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Why
why ^wrb+who+++=EXTRAWORD
art ^nn++++=art
thou ^pp2+pp2+++=thou
watching ^jj+++xvbg+=watching
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Art ^nn++++=Art
thou ^pp2+pp2+++=thou
a ^at++++=a
spy ^nn++++=spy
set ^vbd+++xvbn+=set
on ^rp++++=on
us ^pp1o+pp1+++=us
by ^in++++=by
our ^pp$+pp1+++=our
master ^nn++++=master?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Who
who ^whp+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
thy ^pp$+pp2+++=thy
master ^nn++++=master?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
young ^jj+atrb+++=young
King ^nn++++=King.
. ^zz++++=EXTRAWORD
