We ^pp1a+pp1+++=We
first ^rb"++++=first;
; ^zz++++=EXTRAWORD
landed ^j+++xvbn+=landed
without ^in++++=without
a ^at++++=a
penny ^nn++++=penny,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^md"++pmd"++=had
to ^md+nec+++=to
send ^vb++++=send
back ^jjb++++=back
every ^at++++=every
shilling ^nn+nom+++=shilling
I ^pp1a+pp1+++=I
could ^md+pos+++=could
rake ^vb++++=rake
up ^rp++++=up
to ^to++++=to
get ^vbi++++=get
things ^nns++++=things
straightened ^vbd+++xvbn+=straightened
up ^rp++++=up
a ^at++++=a
bit ^nn++++=bit
at ^in++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
eldest ^jjt+atrb+++=eldest
boy ^nn++++=boy
fell ^vbd+++xvbn+=fell
ill ^jj++++=ill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
the ^ati++++=the
baby ^nn++++=baby.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^vbd+hvd+aux++=EXTRAWORD
reckoned ^vprf+++xvbnx+=reckoned
on ^in+ppvb+++=on
bringing ^xvbg+++xvbg+=bringing
them ^pp3o+pp3+++0='em
over ^in++++=over
to ^in++++=to
Perth ^np+++??+=Perth
or ^cc++++=or
Coolgardie ^np+++??+=Coolgardie
when ^wrb+who+++=when
the ^ati++++=the
cool ^jj+atrb+++=cool
weather ^nn++++=weather
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
having ^vbg+hvg++xvbg+=having
them ^pp3o+pp3+++=them
somewheres ^nns+nom++??+=somewheres
near ^rb++++=near
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
could ^md+pos+++=could
go ^vb++++=go
and ^cc++++=and
have ^vb+hv+aux++=have
a ^at++++=a
look ^vb++++=look
at ^rb++++=at
them ^pp3o+pp3+++0='em
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
look ^vb++++=look
after ^in+ppvb+++=after
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Going
going ^vbg+++xvbg+=EXTRAWORD
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
West ^np+pl+++=West
again ^rb+tm+++=again?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
go ^vb++++=go
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
the ^ati++++=the
youngsters ^nns+nom+++=youngsters.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
have ^vbi++++=have
much ^ap++++=much
heart ^nn++++=heart
in ^in++++=in
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smoked ^vbd+++xvbnx+=smoked
awhile ^rb++++=awhile.
. ^zz++++=EXTRAWORD
" ^zz++++="Over
over ^in++++=EXTRAWORD
twenty ^cd++++=twenty
years ^nns++++=years
we ^pp1a+pp1+++=we
struggled ^vbd+++xvbn+=struggled
along ^in++++=along
together ^nn+nom+++=together
- ^zz++++=-the
the ^ati++++=EXTRAWORD
missus ^nn++++=missus
and ^cc++++=and
me ^pp1o+pp1+++=me
- ^zz++++=-and
and ^cc++++=EXTRAWORD
it ^pp3+it+++=it
seems ^vbz+seem+++=seems
hard ^jj++++=hard
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
the ^ati++++=the
last ^ap++++=last
of ^in++++=of
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
rough ^jj++++=rough
on ^in++++=on
a ^at++++=a
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
world ^nn++++=world
is ^vbz+bez+aux++=is
damned ^vpsv++agls+xvbnx+=damned
rough ^jj++++=rough
on ^in++++=on
a ^at++++=a
man ^nn++++=man
sometimes ^rb+cnj+++=sometimes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mitchell ^np++++=Mitchell,
, ^zz++++=EXTRAWORD
" ^zz++++="most
most ^ql+emph+++=EXTRAWORD
especially ^rb++++=especially
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
least ^ql++++=least
deserves ^vbz++++=deserves
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
digger ^nn++++=digger
crossed ^vbd+++xvbn+=crossed
his ^pp$+pp3+++=his
arms ^nns++++=arms
on ^in++++=on
the ^ati++++=the
rail ^nn++++=rail
like ^in++++=like
an ^at++++=an
old ^jj++++=old
" ^zz++++="cocky"
cocky ^jj++++=EXTRAWORD
" ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
fence ^nn++++=fence
in ^in++++=in
the ^ati++++=the
cool ^nn++++=cool
of ^in++++=of
the ^ati++++=the
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
yarning ^jj+++xvbg+=yarning
with ^in++++=with
an ^at++++=an
old ^jj+atrb+++=old
crony ^nn+++??+=crony.
. ^zz++++=EXTRAWORD
" ^zz++++="Mor'n
mor ^nn++++=EXTRAWORD
'n ^nn+++??+=EXTRAWORD
twenty ^cd++++=twenty
years ^nns++++=years
she ^pp3a+pp3+++=she
stuck ^vbd+++xvbnx+=stuck
to ^in++++=to
me ^pp1o+pp1+++=me
and ^cc++++=and
struggled ^vpsv++agls+xvbn+=struggled
along ^in++++=along
by ^in++++=by
my ^pp$+pp1+++=my
side ^nn++++=side.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
never ^rb++++=never
give ^vb++++=give
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
swear ^vb+vpub+tht0+xvbn+=swear
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
on ^rp++++=on
her ^pp3o+pp3+++=her
feet ^nns++++=feet
till ^in++++=till
the ^ati++++=the
last ^ap++++=last,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
sleeves ^nns++++=sleeves
tucked ^vbd+++xvbn+=tucked
up ^rp++++=up
- ^zz++++=-bustlin'
bustlin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
round ^in+strn+++=round.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
And ^cc+cls+++=And
just ^rb+emph+++=just
when ^wrb+who+++=when
things ^nns++++=things
was ^vbd+bedz+aux++=was
brightening ^vbg+++xvbgx+=brightening
and ^cc++++=and
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
chance ^nn++++=chance
of ^in++++=of
giving ^xvbg+++xvbg+=giving
her ^pp3o+pp3+++=her
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
a ^at++++=a
rest ^nn++++=rest
and ^cc++++=and
comfort ^nn++++=comfort
for ^in++++=for
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
her ^pp$+pp3+++=her
life ^nn++++=life.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
it ^pp3+it+++=it
all ^abn++++=all
only ^rb+down+++=only
t ^zz++++=t'other
'other ^jjr+atrb+++0=EXTRAWORD
week ^nn++++=week
when ^wrb+who+++=when
things ^nns++++=things
was ^vbd+bedz+aux++=was
clearing ^vbg+++xvbgx+=clearing
up ^rp++++=up
ahead ^rb+pl+++=ahead;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
last ^ap++++=last
` ^zz++++=`order'
order ^nn++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
over ^in++++=over
I ^pp1a+pp1+++=I
set ^jj+++xvbnx+=set
to ^to+jcmp+++=to
work ^vb++++=work
and ^cc++++=and
wrote ^vbd+vprv++xvbn+=wrote
her ^pp3o+pp3+++=her
a ^at++++=a
long ^jj+atrb+++=long
letter ^nn++++=letter,
, ^zz++++=EXTRAWORD
putting ^vbg+++xvbg+=putting
all ^abn++++=all
the ^ati++++=the
good ^jj+atrb+++=good
news ^nn++++=news
and ^cc++++=and
encouragement ^nn+nom+++=encouragement
I ^pp1a+pp1+++=I
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in++++=of
into ^in++++=into
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
how ^wrb+who+++=how
that ^dt+dem+++=that
letter ^nn++++=letter
would ^md+prd+++=would
brighten ^vb++++=brighten
up ^rp++++=up
things ^nns++++=things
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
she ^pp3a+pp3+++0=she'd
'd ^vbd+hvd+aux++=EXTRAWORD
read ^vprf+++xvbnx+=read
it ^pp3+it+++=it
round ^jj++++=round.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
lots ^nns++++=lots
of ^in++++=of
things ^nns++++=things
that ^tht+rel+obj++=that
a ^at++++=a
man ^nn++++=man
never ^rb++++=never
gets ^vbz++++=gets
time ^nn++++=time
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
while ^cs+sub+++=while
his ^pp$+pp3+++=his
nose ^nn++++=nose
is ^vbz+bez+aux++=is
kept ^vpsv++agls+xvbnx+=kept
to ^in+ppvb+++=to
the ^ati++++=the
grindstone ^nn++++=grindstone.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead
and ^cc++++=and
in ^in++++=in
her ^pp$+pp3+++=her
grave ^jj++++=grave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
never ^rb++++=never
knowed ^vbd+++xvbn+=knowed
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mitchell ^np++++=Mitchell
dug ^vwbn+++xvbn+=dug
his ^pp$+pp3+++=his
elbow ^nn++++=elbow
into ^in++++=into
my ^pp$+pp1+++=my
ribs ^nns++++=ribs
and ^cc++++=and
made ^xvbn+++xvbn+=made
signs ^nns++++=signs
for ^in++++=for
the ^ati++++=the
matches ^nn++++=matches
to ^in++++=to
light ^jj++++=light
his ^pp$+pp3+++=his
pipe ^nn++++=pipe.
. ^zz++++=EXTRAWORD
" ^zz++++="An'
and ^cc++++0=EXTRAWORD
yer ^pp$++++=yer
never ^rb++++=never
knowed ^jj+++xvbn+=knowed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
reflected ^vbd+vprv++xvbn+=reflected
the ^ati++++=the
Oracle ^np+++??+=Oracle.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
always ^rb++++=always
had ^vb+hv+vrb++=had
an ^at++++=an
idea ^nn++++=idea
when ^wrb+who+++=when
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
trouble ^nn++++=trouble
at ^in++++=at
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
digger ^nn++++=digger
went ^vbd+++xvbn+=went
on ^in++++=on
presently ^rb+cnj+++=presently,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
quiet ^nn++++=quiet,
, ^zz++++=EXTRAWORD
patient ^nn++++=patient
tone ^nn++++=tone.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
always ^rb++++=always
knowed ^jj+++xvbn+=knowed;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
always ^rb++++=always
had ^vb+hv+vrb++=had
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
way ^nn++++=way
- ^zz++++=-I
i ^pp1a+pp1+++=EXTRAWORD
felt ^vbd+vprv+tht0+xvbnx+=felt
it ^pp3+it+++=it
- ^zz++++=-no
no ^at++++=EXTRAWORD
matter ^nn++++=matter
how ^wrb+who+++=how
far ^rb+pl+++=far
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
youngsters ^nns+nom+++=youngsters
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick
I ^pp1a+pp1+++=I
knowed ^vbd+++xvbnx+=knowed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
expected ^vbd+vprv++xvbnx+=expected
the ^ati++++=the
letter ^nn++++=letter
that ^tht+rel+subj++=that
come ^vprf+++xvbn+=come.
. ^zz++++=EXTRAWORD
About ^in++++=About
a ^at++++=a
fortnight ^nn++++=fortnight
ago ^rb++++=ago
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
way ^nn++++=way
when ^wrb+who+++=when
the ^ati++++=the
wife ^nn++++=wife
was ^vbd+bedz+vrb++=was
ill ^jj+pred+++=ill.
. ^zz++++=EXTRAWORD
The ^ati++++=The
very ^ql+amp+++=very
stars ^nns++++=stars
out ^rp+pl+++=out
there ^rn+pl+++=there
on ^rp++++=on
the ^ati++++=the
desert ^nn++++=desert
by ^in++++=by
the ^ati++++=the
Boulder ^nn++++=Boulder
Soak ^np+++??+=Soak
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
say ^vbi+vpub+++=say:
: ^zz++++=EXTRAWORD
` ^zz++++=`There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
trouble ^nn++++=trouble
at ^in++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go
home ^nr++++=home.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
trouble ^nn++++=trouble
at ^in++++=at
home ^nr++++=home.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
I ^pp1a+pp1+++=I
never ^rb++++=never
dreamed ^vbd+vprv++xvbn+=dreamed
what ^wdt+who+whcl++=what
that ^dt+dem+++=that
trouble ^nn++++=trouble
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
night ^nn++++=night
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
make ^vb++++=make
up ^rp++++=up
my ^pp$+pp1+++=my
mind ^nn++++=mind
to ^to++++=to
start ^vbi++++=start
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
the ^ati++++=the
morning ^nn++++=morning
came ^vbd+++xvbn+=came
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
excuse ^nn++++=excuse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
ashamed ^jj+pred+++=ashamed
to ^to+jcmp+++=to
tell ^vbi++++=tell
my ^pp$+pp1+++=my
mates ^nns++++=mates
the ^ati++++=the
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
might ^md+pos+++=might
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
ratty ^nn+++??+=ratty,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^ap++++=a
good ^ap"++++=good
many ^ap"++++=many
go ^vb++++=go
out ^rp+pl+++=out
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
broke ^vbd+++xvbnx+=broke
off ^rb+phrv+++=off
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
laugh ^nn++++=laugh,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
just ^rb+emph+++=just
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
might ^md+pos+++=might
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
bit ^nn++++=bit
off ^in+pl+++=off
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
talk ^nn++++=talk
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
uncomfortable ^jj++++=uncomfortable
for ^in++++=for
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="Curious,
curious ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Reminds
reminds ^vbz++++=EXTRAWORD
me ^pp1o+pp1+++=me
of ^in++++=of
a ^at++++=a
case ^nn++++=case
I ^pp1a+pp1+++=I
knowed ^vbd+++xvbnx+=knowed,
, ^zz++++=EXTRAWORD
-- ^--+clp+++=----"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
commenced ^vbd+++xvbn+=commenced
the ^ati++++=the
Oracle ^np+++??+=Oracle,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
pitched ^vprf+++xvbnx+=pitched
him ^pp3o+pp3+++=him
overboard ^rb+pl+++=overboard;
; ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
was ^vbd+bedz+vrb++=was
a ^at++++=a
mistake ^nn++++=mistake.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
and ^cc++++=and
the ^ati++++=the
old ^jj+atrb+++=old
digger ^nn++++=digger
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
for ^in++++=for'ard
'ard ^nn+++??+=EXTRAWORD
hatch ^np++++=hatch
half ^abn++++=half
the ^ati++++=the
night ^nn++++=night
yarning ^vwbg+++xvbg+=yarning,
, ^zz++++=EXTRAWORD
mostly ^rb++++=mostly
about ^in++++=about
queer ^nn++++=queer
starts ^vbz++++=starts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rum ^nn++++=rum
go ^vb++++=go's,
's, ^nn+++??+=EXTRAWORD
and ^cc++++=and
curious ^jj+atrb+++=curious
cases ^nns++++=cases
the ^ati++++=the
Oracle ^np+++??+=Oracle
had ^vbd+hvd+aux++=had
knowed ^vprf+++xvbnx+=knowed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
the ^ati++++=the
Oracle ^np+++??+=Oracle
did ^vbd+dod+vrb++=did
him ^pp3o+pp3+++=him
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
good ^jj++++=good
somehow ^rb+cnj+++=somehow,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
more ^rbr++++=more
cheerful ^jj++++=cheerful
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
overcrowded ^jj+pred+++=overcrowded
in ^in++++=in
the ^ati++++=the
steerage ^nn+nom+++=steerage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mitchell ^np++++=Mitchell
managed ^vbd+++xvbn+=managed
to ^to+vcmp+++=to
give ^vbi++++=give
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
berth ^nn+++??+=berth
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
digger ^nn++++=digger
without ^in++++=without
letting ^xvbg+++xvbg+=letting
him ^pp3o+pp3+++=him
know ^vb+vprv+++=know
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Most ^ap+emph+++=Most
of ^in++++=of
the ^ati++++=the
chaps ^nns++++=chaps
seemed ^vbd+seem++xvbn+=seemed
anxious ^jj++++=anxious
to ^to+jcmp+++=to
make ^vbi++++=make
a ^at++++=a
place ^nn++++=place
at ^in++++=at
the ^ati++++=the
first ^od++++=first
table ^nn++++=table
and ^cc++++=and
pass ^vb++++=pass
the ^ati++++=the
first ^od++++=first
helpings ^nns++++=helpings
of ^in++++=of
the ^ati++++=the
dishes ^nns++++=dishes
to ^in++++=to
the ^ati++++=the
" ^zz++++="old
old ^jj+atrb+++=EXTRAWORD
cove ^nn++++=cove
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
his ^pp$+pp3+++=his
missus ^nn++++=missus."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
all ^abn++++=all
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
forget ^vbi+vprv+++=forget
him ^pp3o+pp3+++=him
as ^ql++++=as
we ^pp1a+pp1+++=we
entered ^vbd+++xvbn+=entered
the ^ati++++=the
Heads ^nns++++=Heads;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
their ^pp$+pp3+++=their
own ^ap++++=own
troubles ^nns++++=troubles
to ^to++++=to
attend ^vbi++++=attend
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
in ^in++++=in
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
the ^ati++++=the
shame ^nn++++=shame
of ^in++++=of
coming ^xvbg+++xvbg+=coming
back ^jjb++++=back
hard ^rb++++=hard
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
grins ^nns+++??+=grins
began ^vbd+++xvbn+=began
to ^to++++=to
grow ^vbi++++=grow
faint ^jj++++=faint
and ^cc+phrs+++=and
sickly ^jj++++=sickly.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
forget ^vb+vprv+++=forget
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
sometimes ^rb++++=sometimes
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
so ^ql++++=so
much ^ap++++=much
notice ^vb+vprv+++=notice
of ^in++++=of
things ^nns++++=things.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
mistaking ^jj+++xvbg+=mistaking
them ^pp3o+pp3+++=them
- ^zz++++=-the
the ^ati++++=EXTRAWORD
little ^jj+atrb+++=little
group ^nn++++=group
that ^tht+rel+subj++=that
stood ^vprf+++xvbn+=stood
apart ^rp++++=apart
near ^in+pl+++=near
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
wharf ^nn++++=wharf,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
in ^in++++=in
cheap ^jj+atrb+++=cheap
black ^nn++++=black.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
the ^ati++++=the
eldest ^jjt+atrb+++=eldest
single ^jj+atrb+++=single
sister ^nn++++=sister
- ^zz++++=-thin,
thin ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
haggard ^jj++++=haggard-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
- ^zz++++=-that
that ^dt+pdem+++=EXTRAWORD
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
all ^abn++++=all
the ^ati++++=the
hard ^nn++++=hard
worry ^vb+vprv+++=worry
in ^in++++=in
the ^ati++++=the
family ^nn++++=family
till ^cs+sub+++=till
her ^pp3o+pp3+++=her
temper ^nn++++=temper
was ^vbd+bedz+aux++=was
spoilt ^vpsv++agls+xvbnx+=spoilt,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you
could ^md+pos+++=could
see ^vb+vprv+++=see
by ^in++++=by
the ^ati++++=the
peevish ^jj+atrb+++=peevish,
, ^zz++++=EXTRAWORD
irritable ^jj+atrb+++=irritable
lines ^nns++++=lines
in ^in++++=in
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi++vrb++=be
the ^ati++++=the
mother ^nn++++=mother
of ^in++++=of
them ^pp3o+pp3+++=them
all ^rb++++=all
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+aux++=had
never ^rb++splt++=never
known ^vprf+++xvbnx+=known,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
girl ^nn++++=girl
or ^cc++++=or
a ^at++++=a
sweetheart ^nn++++=sweetheart.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
gave ^vbd+++xvbnx+=gave
a ^at++++=a
hard ^jj+atrb+++=hard,
, ^zz++++=EXTRAWORD
mechanical ^jj+atrb+++=mechanical
sort ^nn++++=sort
of ^in++++=of
smile ^nn++++=smile
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
her ^pp3o+pp3+++=her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
stood ^vbd+++xvbn+=stood
looking ^vbg+++xvbg+=looking
at ^rb++++=at
