We ^pp1a+pp1+++=We
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Tip ^nn++++=Tip
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
derive ^vbi++++=derive
great ^jj+atrb+++=great
satisfaction ^nn+nom+++=satisfaction
from ^in++++=from
their ^pp$+pp3+++=their
remote ^jj+atrb+++=remote
origin ^nn++++=origin.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tall ^jj+atrb+++=tall
boy ^nn++++=boy
was ^vbd+bedz+vrb++=was
Arthur ^np++++=Arthur
Adams ^np++++=Adams.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
fine ^jj+atrb+++=fine
hazel ^np++++=hazel
eves ^nns+++??+=eves
that ^tht+rel+subj++=that
were ^vbd+bed+vrb++=were
almost ^rb+hdg+++=almost
too ^rb++++=too
reflective ^jj++++=reflective
and ^cc+phrs+++=and
sympathetic ^jj++++=sympathetic
for ^in++++=for
a ^at++++=a
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
such ^abl++++=such
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
voice ^nn++++=voice
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
all ^abn++++=all
loved ^vb+++xvbn+=loved
to ^to+vcmp+++=to
hear ^vbi+vprv+tht0++=hear
him ^pp3o+pp3+++=him
read ^vbd+vprv++xvbn+=read
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
read ^vb+vprv++xvbn+=read
poetry ^nn++++=poetry
aloud ^rb++++=aloud
at ^rb++++=at
school ^nn++++=school,
, ^zz++++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
ever ^rb++++=ever
thought ^nn+++xvbn+=thought
of ^in++++=of
laughing ^xvbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
To ^to++++=To
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
at ^rb++++=at
school ^vb++++=school
very ^ql+amp+++=very
much ^ap++++=much
of ^in++++=of
the ^ati++++=the
time ^nn++++=time.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
seventeen ^cd++++=seventeen
and ^cc++++=and
should ^md+nec+++=should
have ^vb+hv+aux++=have
finished ^vprf+++xvbnx+=finished
the ^ati++++=the
High ^jj+atrb+++=High
School ^nn++++=School
the ^ati++++=the
year ^nn++++=year
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
always ^rb++++=always
off ^in+pl+++=off
somewhere ^rb++++=somewhere
with ^in++++=with
his ^pp$+pp3+++=his
gun ^nn++++=gun.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur's
's ^$++++=EXTRAWORD
mother ^nn++++=mother
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
father ^nn++++=father,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
feverishly ^jj++++=feverishly
absorbed ^jj+++xvbn+=absorbed
in ^in++++=in
promoting ^xvbg+++xvbg+=promoting
schemes ^nns++++=schemes,
, ^zz++++=EXTRAWORD
wanted ^vb+++xvbn+=wanted
to ^to+vcmp+++=to
send ^vbi++++=send
the ^ati++++=the
boy ^nn++++=boy
away ^rp+pl+++=away
to ^in++++=to
school ^nn++++=school
and ^cc++++=and
get ^vb++++=get
him ^pp3o+pp3+++=him
off ^in+pl+++=off
his ^pp$+pp3+++=his
hands ^nns++++=hands;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Arthur ^np++++=Arthur
always ^rb++++=always
begged ^vbd+++xvbn+=begged
off ^rp+pl+++=off
for ^in++++=for
another ^dt++++=another
year ^nn++++=year
and ^cc++++=and
promised ^vpsv++agls+xvbn+=promised
to ^to+vcmp+++=to
study ^vb++++=study.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
him ^pp3o+pp3+++=him
as ^in++++=as
a ^at++++=a
tall ^jj+atrb+++=tall,
, ^zz++++=EXTRAWORD
brown ^jj+atrb+++=brown
boy ^nn++++=boy
with ^in++++=with
an ^at++++=an
intelligent ^jj+atrb+++=intelligent
face ^nn++++=face,
, ^zz++++=EXTRAWORD
always ^rb++++=always
lounging ^nvbg+++xvbg+=lounging
among ^in++++=among
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
us ^pp1o+pp1+++=us
little ^jj+atrb+++=little
fellows ^nns++++=fellows,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
at ^in+ppvb+++=at
us ^pp1o+pp1+++=us
oftener ^rbr++++=oftener
than ^in++++=than
with ^in++++=with
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
such ^abl++++=such
a ^at++++=a
soft ^jj+atrb+++=soft,
, ^zz++++=EXTRAWORD
satisfied ^jj+atrb++xvbn+=satisfied
laugh ^nn++++=laugh
that ^tht+rel+obj++=that
we ^pp1a+pp1+++=we
felt ^vbd+vprv++xvbn+=felt
rather ^rb++++=rather
flattered ^vbd+++xvbn+=flattered
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
provoked ^vbd+++xvbn+=provoked
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
In ^in++++=In
after ^cs+sub+++=after-years
- ^zz++++=EXTRAWORD
years ^nns++++=EXTRAWORD
people ^nns++++=people
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
Arthur ^np++++=Arthur
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given
to ^in++++=to
evil ^nn++++=evil
ways ^nns++++=ways
as ^in++++=as
a ^at++++=a
] ^zz++++=]ad,
ad ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
we ^pp1a+pp1+++=we
often ^rb++++=often
saw ^vbd+vprv++xvbn+=saw
him ^pp3o+pp3+++=him
with ^in++++=with
the ^ati++++=the
gambler ^nn++++=gambler's
's ^$++++=EXTRAWORD
sons ^nns++++=sons
and ^cc++++=and
with ^in++++=with
old ^jj+atrb+++=old
Spanish ^jj+atrb+++=Spanish
Fanny ^np++++=Fanny's
's ^$++++=EXTRAWORD
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
learned ^vbd+vprv+tht0+xvbnx+=learned
anything ^pn++++=anything
ugly ^jj++++=ugly
in ^in++++=in
their ^pp$+pp3+++=their
company ^nn++++=company
he ^pp3a+pp3+++=he
never ^rb++++=never
betrayed ^vbd+++xvbn+=betrayed
it ^pp3+it+++=it
to ^in++++=to
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
would ^md+prd+++=would
have ^vb+hv+aux++=have
followed ^vprf+++xvbnx+=followed
Arthur ^np++++=Arthur
anywhere ^rb+cnj+++=anywhere,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
bound ^jj++agls+xvbnx+=bound
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
led ^vbd+++xvbnx+=led
us ^pp1o+pp1+++=us
into ^in++++=into
no ^at++++=no
worse ^jjr+atrb+++=worse
places ^nns++++=places
than ^in++++=than
the ^ati++++=the
cattail ^nn+++??+=cattail
marshes ^nns++++=marshes
and ^cc++++=and
the ^ati++++=the
stubble ^nn++++=stubble
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
boys ^nns++++=boys
who ^whp+rel+subj++=who
camped ^vbd+++xvbn+=camped
with ^in++++=with
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
summer ^nn++++=summer
night ^nn++++=night
upon ^in++++=upon
the ^ati++++=the
sand ^nn++++=sand
bar ^nn++++=bar.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
we ^pp1a+pp1+++=we
finished ^vbd+++xvbn+=finished
our ^pp$+pp1+++=our
supper ^nn++++=supper
we ^pp1a+pp1+++=we
beat ^vbd+++xvbn+=beat
the ^ati++++=the
willow ^nn++++=willow
thicket ^nn++++=thicket
for ^in++++=for
driftwood ^nn+++??+=driftwood.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
time ^nn++++=time
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
collected ^vprf+++xvbnx+=collected
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
night ^nn++++=night
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pungent ^jj+atrb+++=pungent,
, ^zz++++=EXTRAWORD
weedy ^jj+atrb+++=weedy
smell ^nn++++=smell
from ^in++++=from
the ^ati++++=the
shore ^nn++++=shore
increased ^vbd+++xvbn+=increased
with ^in++++=with
the ^ati++++=the
coolness ^nns+nom+++=coolness.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
threw ^vbd+++xvbn+=threw
ourselves ^ppls+pp1+++=ourselves
down ^rp++++=down
about ^in++++=about
the ^ati++++=the
fire ^nn++++=fire
and ^cc++++=and
made ^vbd+++xvbn+=made
another ^ppls++++=another
futile ^jj+atrb+++=futile
effort ^nn++++=effort
to ^to+ncmp+++=to
show ^vbi+vprv+++=show
Percy ^np++++=Percy
Pound ^nn++++=Pound
the ^ati++++=the
Little ^jj+atrb+++=Little
Dipper ^np+++??+=Dipper.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
tried ^vprf+++xvbnx+=tried
it ^pp3+it+++=it
often ^rb++++=often
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
could ^md+pos+++=could
never ^rb++++=never
be ^vb+be+aux++=be
got ^vpsv++agls+xvbnx+=got
past ^jjb++++=past
the ^ati++++=the
big ^jj+atrb+++=big
one ^pn++++=one.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see
those ^dt+dem+++=those
three ^cd++++=three
big ^jj+atrb+++=big
stars ^nns++++=stars
just ^rb+emph+++=just
below ^in+pl+++=below
the ^ati++++=the
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
bright ^jj+atrb+++=bright
one ^pn++++=one
in ^in++++=in
the ^ati++++=the
middle ^jjb++++=middle?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Otto ^np++++=Otto
Hassler ^np+++??+=Hassler;
; ^zz++++=EXTRAWORD
" ^zz++++="that's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Orion ^np++++=Orion's
's ^$++++=EXTRAWORD
belt ^nn++++=belt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bright ^jj+atrb+++=bright
one ^cd1++++=one
is ^vbz+bez+vrb++=is
the ^ati++++=the
clasp ^nn++++=clasp."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
crawled ^vprf+++xvbn+=crawled
behind ^in+pl+++=behind
Otto ^np++++=Otto's
's ^$++++=EXTRAWORD
shoulder ^nn+nom+++=shoulder
and ^cc++++=and
sighted ^vbd+++xvbn+=sighted
up ^rp++++=up
his ^pp$+pp3+++=his
arm ^nn++++=arm
to ^in++++=to
the ^ati++++=the
star ^nn++++=star
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
perched ^vwbn+++xvbn+=perched
upon ^in++++=upon
the ^ati++++=the
tip ^nn++++=tip
of ^in++++=of
his ^pp$+pp3+++=his
steady ^jj+atrb+++=steady
forefinger ^nn+nom+++=forefinger.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Hassler ^np+++??+=Hassler
boys ^nns++++=boys
did ^vbd+dod+vrb++=did
seine ^nn++++=seine-fishing
- ^zz++++=EXTRAWORD
fishing ^nvbg+++xvbg+=EXTRAWORD
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
knew ^vbd+vprv++xvbnx+=knew
a ^ap++++=a
good ^ap"++++=good
many ^ap"++++=many
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
Percy ^np++++=Percy
gave ^vbd+++xvbn+=gave
up ^rb+phrv+++=up
the ^ati++++=the
Little ^jj+atrb+++=Little
Dipper ^np+++??+=Dipper
and ^cc++++=and
lay ^jjb+++xvbn+=lay
back ^rp++++=back
on ^in++++=on
the ^ati++++=the
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
hands ^nns++++=hands
clasped ^vbd+++xvbn+=clasped
under ^in++++=under
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
see ^vb+vprv+++=see
the ^ati++++=the
North ^np+pl+++=North
Star ^nn++++=Star,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
announced ^vbd+vpub++xvbnx+=announced,
, ^zz++++=EXTRAWORD
contentedly ^rb+cnj+++=contentedly,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
toward ^in++++=toward
it ^pp3+it+++=it
with ^in++++=with
his ^pp$+pp3+++=his
big ^jj+atrb+++=big
toe ^nn++++=toe.
. ^zz++++=EXTRAWORD
" ^zz++++="Anyone
anyone ^pn++++=EXTRAWORD
might ^md+pos+++=might
get ^vb++++=get
lost ^vbd+++xvbn+=lost
and ^cc++++=and
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
know ^vb+vprv+tht0++=know
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^abn++++=all
looked ^jj+++xvbn+=looked
up ^rp++++=up
at ^in++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
suppose ^vb+vprv+tht0++=suppose
Columbus ^np+++??+=Columbus
felt ^vbd+vprv++xvbn+=felt
when ^wrb+who+whcl++=when
his ^pp$+pp3+++=his
compass ^nn++++=compass
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
point ^nn++++=point
north ^nr+pl+++=north
any ^dti++++=any
more ^ql++++=more?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tip ^vb++++=Tip
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Otto ^np++++=Otto
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
says ^vbz+vpub+++=says
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
another ^ppls++++=another
North ^np+pl+++=North
Star ^nn++++=Star
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
maybe ^rb+hdg+++=maybe
this ^dt+dem+++=this
one ^cd1++++=one
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
last ^rb++++=last
always ^rb++++=always.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
what ^wdt+who+++=what
would ^md+prd+++=would
happen ^vb+++??+=happen
to ^to+vcmp+++=to
us ^pp1o+pp1+++=us
down ^in++++=down
here ^rn+pl+++=here
if ^cs+cnd+++=if
anything ^pn++++=anything
went ^vbd+++xvbn+=went
wrong ^jj++++=wrong
with ^in++++=with
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
chuckled ^vbd+++xvbn+=chuckled.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
worry ^vb+vprv+++=worry,
, ^zz++++=EXTRAWORD
Ott ^np+++??+=Ott.
. ^zz++++=EXTRAWORD
Nothing ^np++++=Nothing's
's ^$++++=EXTRAWORD
apt ^jj++++=apt
to ^to+jcmp+++=to
happen ^vbi+v+++=happen
to ^to+vcmp+++=to
it ^pp3+it+++=it
in ^in++++=in
your ^pp$+pp2+++=your
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
the ^ati++++=the
Milky ^np+++??+=Milky
Way ^nn++++=Way!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
lots ^nns++++=lots
of ^in++++=of
good ^jj+atrb+++=good
dead ^jj+atrb+++=dead
Indians ^nn++++=Indians."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
lay ^vbd+++xvbn+=lay
back ^jjb++++=back
and ^cc+phrs+++=and
looked ^jj+++xvbn+=looked,
, ^zz++++=EXTRAWORD
meditating ^vbg+++xvbg+=meditating,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
dark ^jj+atrb+++=dark
cover ^nn++++=cover
of ^in++++=of
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gurgle ^nn++++=gurgle
of ^in++++=of
the ^ati++++=the
water ^nn++++=water
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
heavier ^jjr++++=heavier.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vb+hv+aux++=had
often ^rb++splt++=often
noticed ^vprf+++xvbnx+=noticed
a ^at++++=a
mutinous ^jj++++=mutinous,
, ^zz++++=EXTRAWORD
complaining ^vbg+vpub++xvbg+=complaining
note ^nn++++=note
in ^in++++=in
it ^pp3+it+++=it
at ^in++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
quite ^rb++++=quite
different ^jj++++=different
from ^in++++=from
its ^pp$+it+++=its
cheerful ^jj+atrb+++=cheerful
daytime ^nn++++=daytime
chuckle ^nn++++=chuckle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seeming ^vbg+seem++xvbg+=seeming
like ^in++++=like
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
a ^at++++=a
much ^ap++++=much
deeper ^jjr++++=deeper
and ^cc++++=and
more ^rbr++++=more
powerful ^jj+atrb+++=powerful
stream ^nn++++=stream.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
water ^nn++++=water
had ^vb+hv+vrb++=had
always ^rb++++=always
these ^dt+dem+++=these
two ^cd++++=two
moods ^nns++++=moods:
: ^zz++++=EXTRAWORD
the ^ati++++=the
one ^pn++++=one
of ^in++++=of
sunny ^jj+atrb+++=sunny
complaisance ^nn+nom+++=complaisance,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
of ^in++++=of
inconsolable ^jj+atrb+++=inconsolable,
, ^zz++++=EXTRAWORD
passionate ^jj+atrb+++=passionate
regret ^nn++++=regret.
. ^zz++++=EXTRAWORD
" ^zz++++="Queer
queer ^jj++++=EXTRAWORD
how ^wrb+who+++=how
the ^ati++++=the
stars ^nns++++=stars
are ^vb+ber+vrb++=are
all ^abn++++=all
in ^in++++=in
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
diagrams ^nns++++=diagrams,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
Otto ^np++++=Otto.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
do ^vb+do+vrb++=do
most ^ql+emph+++=most
any ^dti++++=any
proposition ^nn+nom+++=proposition
in ^in++++=in
geometry ^nn++++=geometry
with ^in++++=with
' ^zz++++='em.
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
always ^rb++++=always
look ^vb++++=look
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
meant ^vbd+vprv+tht0+xvbnx+=meant
something ^pn++++=something.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
folks ^nns++++=folks
say ^vb+vpub+tht0++=say
everybody ^pn++++=everybody's
's ^vbz+bez+vrb++0=EXTRAWORD
fortune ^nn++++=fortune
is ^vbz+bez+vrb++=is
all ^abn++++=all
written ^jj+++xvbn+=written
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
believe ^vb+vprv+++=believe
so ^rb++++=so
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
country ^nn++++=country,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fritz ^np++++=Fritz
affirmed ^vbd+++xvbn+=affirmed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Arthur ^np++++=Arthur
only ^rb+down+++=only
laughed ^vbd+++xvbn+=laughed
at ^in+ppvb+++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
Napoleon ^np++++=Napoleon,
, ^zz++++=EXTRAWORD
Fritzey ^np+++??+=Fritzey.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
star ^nn++++=star
that ^tht+rel+subj++=that
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
lose ^vbi++++=lose
battles ^nns++++=battles.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
the ^ati++++=the
stars ^vbz++++=stars
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
keep ^vb++++=keep
any ^dti++++=any
close ^jj+atrb+++=close
tally ^nn++++=tally
on ^in++++=on
Sandtown ^np+++??+=Sandtown
folks ^nns++++=folks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
speculating ^vbg+++xvbgx+=speculating
on ^in++++=on
how ^wrb+who+++=how
many ^ap++++=many
times ^nns++++=times
we ^pp1a+pp1+++=we
could ^md+pos+++=could
count ^vb++++=count
a ^at++++=a
hundred ^cd++++=hundred
before ^cs+sub+++=before
the ^ati++++=the
evening ^nn++++=evening
star ^nn++++=star
went ^vbd+++xvbn+=went
down ^rp++++=down
behind ^in+pl+++=behind
the ^ati++++=the
cornfields ^nns+++??+=cornfields,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
someone ^pn++++=someone
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
comes ^vbz++++=comes
the ^ati++++=the
moon ^nn++++=moon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
as ^in++++=as
big ^nn++++=big
as ^in++++=as
a ^at++++=a
cart ^np++++=cart
wheel ^vb++++=wheel!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^rb++++=all
jumped ^vbd+++xvbn+=jumped
up ^rp++++=up
to ^to++++=to
greet ^vbi++++=greet
it ^pp3+it+++=it
as ^ql++++=as
it ^pp3+it+++=it
swam ^vbd+++xvbn+=swam
over ^in++++=over
the ^ati++++=the
bluffs ^nns+++??+=bluffs
behind ^rp+pl+++=behind
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
up ^rp++++=up
like ^in++++=like
a ^at++++=a
galleon ^np++++=galleon
in ^in++++=in
full ^jj+atrb+++=full
sail ^nn++++=sail;
; ^zz++++=EXTRAWORD
an ^at++++=an
enormous ^jj+atrb+++=enormous,
, ^zz++++=EXTRAWORD
barbaric ^jj+atrb+++=barbaric
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
red ^jj++++=red
as ^ql++++=as
an ^at++++=an
angry ^jj+atrb+++=angry
heathen ^jj+atrb+++=heathen
god ^nn++++=god.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
the ^ati++++=the
moon ^nn++++=moon
came ^vbd+++xvbn+=came
up ^rp++++=up
red ^jj++++=red
like ^in++++=like
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Aztecs ^np+++??+=Aztecs
used ^md"++pmd"++=used
to ^to++++=to
sacrifice ^vb++++=sacrifice
their ^pp$+pp3+++=their
prisoners ^nns+nom+++=prisoners
on ^in++++=on
the ^ati++++=the
temple ^nn++++=temple
top ^jjb++++=top,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Percy ^np++++=Percy
announced ^vbd+vpub++xvbn+=announced.
. ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
Perce ^np+++??+=Perce.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
got ^vbd+++xvbn+=got
that ^dt+dem+++=that
out ^rp+pl+++=out
of ^in++++=of
Golden ^jj+atrb+++=Golden
Days ^nns++++=Days.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
believe ^vb+vprv+tht0++=believe
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
appealed ^vbd+++xvbnx+=appealed.
. ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
quite ^rb++++=quite
seriously ^rb++++=seriously:
: ^zz++++=EXTRAWORD
" ^zz++++="Like
like ^in++++=EXTRAWORD
as ^ql++++=as
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^nn++++=moon
