It ^pp3+it+++=It
and ^cc++++=and
the ^ati++++=the
house ^nn++++=house
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
and ^cc++++=and
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
no ^at++++=no
matches ^nns++++=matches
and ^cc++++=and
everybody ^pn++++=everybody
was ^vbd+bedz+vrb++=was
in ^in++++=in
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
As ^ql++++=As
soon ^rb+tm+++=soon
as ^ql++++=as
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
vestibule ^nn++++=vestibule
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to,
, ^zz++++=EXTRAWORD
feel ^vb+vprv+++=feel
dizzy ^jj++++=dizzy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
trouble ^nn++++=trouble
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
banister ^nn+nom+++=banister.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
by ^in++++=by
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
hand ^nn++++=hand
came ^vbd+++xvbn+=came
in ^in++++=in
contact ^in"++++=contact
with ^in"++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
on ^in++++=on
the ^ati++++=the
first ^od++++=first
step ^vb++++=step
of ^in++++=of
the ^ati++++=the
stairs ^nns++++=stairs
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
try ^vb++++=try
to ^to+vcmp+++=to
gather ^vbi+vprv+tht0++=gather
my ^pp$+pp1+++=my
scattered ^xvbn+++xvbn+=scattered
wits ^nns++++=wits.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
room ^nn++++=room
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
second ^od++++=second
floor ^nn++++=floor;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
third ^nn++++=third
door ^nn++++=door
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left.
. ^zz++++=EXTRAWORD
Fortunately ^rb++++=Fortunately
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
not ^xnot++not++=not
forgotten ^vbd+vprv+tht0+xvbn+=forgotten
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
Armed ^j+++xvbn+=Armed
with ^in++++=with
this ^dt+dem+++=this
knowledge ^nn++++=knowledge,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
arose ^vbd+++xvbnx+=arose,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
without ^in++++=without
difficulty ^nn++++=difficulty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
ascend ^vbi+++??+=ascend,
, ^zz++++=EXTRAWORD
step ^vb++++=step
by ^in++++=by
step ^nn++++=step.
. ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
hands ^nns++++=hands
I ^pp1a+pp1+++=I
firmly ^rb++++=firmly
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
iron ^nn++++=iron
railing ^nn+nom+++=railing
in ^in++++=in
order ^to++++=order
not ^xnot++not++=not
to ^to++++=to
fall ^vbi++++=fall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
great ^jj+atrb+++=great
pains ^nns++++=pains
to ^to++++=to
make ^vbi++++=make
no ^at++++=no
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
three ^cd++++=three
or ^cc++++=or
four ^cd++++=four
times ^nns++++=times
did ^vbd+dod+vrb++=did
my ^pp$+pp1+++=my
foot ^nn++++=foot
miss ^npt++++=miss
the ^ati++++=the
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
down ^rp++++=down
on ^in++++=on
my ^pp$+pp1+++=my
knees ^nns++++=knees;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thanks ^rb+dspt+++=thanks
to ^in"++++=to
the ^ati++++=the
energy ^nn++++=energy
of ^in++++=of
my ^pp$+pp1+++=my
arms ^nns++++=arms
and ^cc++++=and
the ^ati++++=the
strength ^nn++++=strength
of ^in++++=of
my ^pp$+pp1+++=my
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
avoided ^vbd+++xvbnx+=avoided
falling ^nvbg+++xvbg+=falling
completely ^rb+amp+++=completely.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
last ^rb"++++=last
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
second ^od++++=second
floor ^nn++++=floor
and ^cc++++=and
I ^pp1a+pp1+++=I
set ^vbd+++xvbnx+=set
out ^rb+phrv+++=out
in ^in++++=in
my ^pp$+pp1+++=my
journey ^nn++++=journey
along ^in++++=along
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
feeling ^nvbg+++xvbg+=feeling
my ^pp$+pp1+++=my
way ^nn++++=way
by ^in++++=by
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
one ^cd1++++=one
door ^nn++++=door;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
counted ^vbd+++xvbnx+=counted:
: ^zz++++=EXTRAWORD
' ^zz++++='One';
one ^cd1++++=EXTRAWORD
'; ^nn+++??+=EXTRAWORD
but ^cc++++=but
a ^at++++=a
sudden ^jj+atrb+++=sudden
dizziness ^nns+nom+++=dizziness
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
lose ^vb++++=lose
my ^pp$+pp1+++=my
hold ^nn++++=hold
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
make ^vb++++=make
a ^at++++=a
strange ^jj+atrb+++=strange
turn ^nn++++=turn
and ^cc++++=and
fall ^nn++++=fall
up ^in+cmpx+++=up
against ^in"++++=against
the ^ati++++=the
other ^ap++++=other
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
turn ^vbi++++=turn
in ^rb+phrv+++=in
a ^at++++=a
straight ^jj+atrb+++=straight
line ^nn++++=line:
: ^zz++++=EXTRAWORD
The ^ati++++=The
crossing ^nvbg+++xvbg+=crossing
was ^vbd+bedz+vrb++=was
long ^rb++++=long
and ^cc++++=and
full ^jj++++=full
of ^in++++=of
hardships ^nns+nom+++=hardships.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
prudently ^rb+cnj+++=prudently,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
travel ^vbi++++=travel
along ^in++++=along
again ^rb+tm+++=again
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
another ^dt++++=another
door ^nn++++=door.
. ^zz++++=EXTRAWORD
In ^to++++=In
order ^vb++++=order
to ^to+vcmp+++=to
be ^vbi++vrb++=be
sure ^jj+pred+++=sure
to ^to+jcmp+++=to
make ^vbi++++=make
no ^at++++=no
mistake ^nn++++=mistake,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
again ^rb+tm+++=again
counted ^vbd+++xvbn+=counted
out ^rp+pl+++=out
loud ^jj++++=loud:
: ^zz++++=EXTRAWORD
it ^pp3+it+++0='Two.'
wo ^&fw++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
started ^vbd+++xvbnx+=started
out ^rp+pl+++=out
on ^in++++=on
my ^pp$+pp1+++=my
walk ^nn++++=walk
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
third ^nn++++=third
door ^nn++++=door.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
' ^zz++++='Three,
three ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
room ^nn++++=room,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
the ^ati++++=the
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Notwithstanding ^rb+cnj+++=Notwithstanding
my ^pp$+pp1+++=my
befuddled ^jj+atrb++xvbn+=befuddled
state ^nn++++=state,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought:
: ^zz++++=EXTRAWORD
' ^zz++++='Since
since ^cs+sub+++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
opens ^vbz++++=opens,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
must ^md+nec+++=must
be ^vb+be+vrb++=be
home ^nr++++=home.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
After ^in++++=After
softly ^rb++++=softly
closing ^jj+++xvbg+=closing
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stepped ^vbd+++xvbnx+=stepped
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
bumped ^vbd+++xvbnx+=bumped
against ^in++++=against
something ^pn++++=something
soft ^jj++++=soft:
: ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
easy ^jj++++=easy-chair.
- ^zz++++=EXTRAWORD
chair ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
immediately ^rb+tm+++=immediately
stretched ^vbd+++xvbn+=stretched
myself ^ppl+pp1+++=myself
out ^rp+pl+++=out
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
condition ^nn+nom+++=condition
it ^pp3+it+++=it
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
wise ^jj++++=wise
to ^to+jcmp+++=to
look ^vbi++++=look
for ^in++++=for
my ^pp$+pp1+++=my
bureau ^nn++++=bureau,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
candles ^nns++++=candles,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
matches ^nns++++=matches.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
me ^pp1o+pp1+++=me
at ^rb++++=at
least ^rb"++++=least
two ^cd++++=two
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
probably ^rb++++=probably
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
me ^pp1o+pp1+++=me
that ^dt+dem+++=that
long ^rb++++=long
also ^rb++++=also
to ^to++++=to
undress ^nns+nom+++=undress;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
might ^md+pos+++=might
not ^xnot++not++=not
have ^vb+hv+aux++=have
succeeded ^vprf+++xvbnx+=succeeded.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
it ^pp3+it+++=it
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
only ^rb+down+++=only
took ^vbd+++xvbn+=took
my ^pp$+pp1+++=my
shoes ^nns++++=shoes
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
unbuttoned ^vbd+++xvbnx+=unbuttoned
my ^pp$+pp1+++=my
waistcoat ^nn++++=waistcoat,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
choking ^vbg+++xvbgx+=choking
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
loosened ^vbd+++xvbnx+=loosened
my ^pp$+pp1+++=my
trousers ^nns+nom+++=trousers
and ^cc++++=and
went ^vbd+++xvbn+=went
to ^to++++=to
sleep ^vbi++++=sleep.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
undoubtedly ^rb++++=undoubtedly
lasted ^vbd+++xvbn+=lasted
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
suddenly ^rb++splt++=suddenly
awakened ^vpsv++by+xvbnx+=awakened
by ^in++++=by
a ^at++++=a
deep ^jj+atrb+++=deep
voice ^nn++++=voice
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying:
: ^zz++++=EXTRAWORD
' ^zz++++='What,
what ^wdt+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
lazy ^jj+atrb+++=lazy
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
still ^rb++++=still
in ^in++++=in
bed ^nn++++=bed?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
ten ^cd++++=ten
o ^zz++++=o'clock!'
'clock!' ^nn+++??+=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
answered ^vbd+vpub++xvbn+=answered:
: ^zz++++=EXTRAWORD
' ^zz++++='Already!
already ^rb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
tired ^jj+atrb++xvbn+=tired
yesterday ^nr+tm+++=yesterday.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
bewilderment ^nn+nom+++=bewilderment
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
what ^wdt+who+whcl++=what
this ^dt+dem+++=this
dialogue ^nn++++=dialogue
meant ^vbd+vprv++xvbn+=meant.
. ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
was ^vbd+bedz+vrb++=was
I ^pp1a+pp1+++=I?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
had ^vb+hv+aux++=had
I ^pp1a+pp1+++=I
done ^vbd+++xvbnx+=done?
? ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
mind ^nn++++=mind
was ^vbd+bedz+aux++=was
wandering ^vbg+++xvbgx+=wandering,
, ^zz++++=EXTRAWORD
still ^rb++++=still
surrounded ^vpsv++by+xvbn+=surrounded
by ^in++++=by
a ^at++++=a
heavy ^jj+atrb+++=heavy
fog ^nn++++=fog.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
voice ^nn++++=voice
continued ^vbd+++xvbn+=continued:
: ^zz++++=EXTRAWORD
' ^zz++++='I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
raise ^vb++++=raise
your ^pp$+pp2+++=your
curtains ^nns++++=curtains.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
steps ^nns++++=steps
approaching ^vwbg+++xvbg+=approaching
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Completely ^rb+amp+++=Completely
at ^in++++=at
a ^at++++=a
loss ^nn++++=loss
what ^wdt+who+++=what
to ^to++++=to
do ^vbi++++=do,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
hand ^nn++++=hand
was ^vbd+bedz+aux++=was
placed ^vpsv++agls+xvbnx+=placed
on ^in++++=on
my ^pp$+pp1+++=my
head ^nn++++=head.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
started ^vbd+++xvbnx+=started.
. ^zz++++=EXTRAWORD
The ^ati++++=The
voice ^nn++++=voice
asked ^vbd+vsua++xvbn+=asked:
: ^zz++++=EXTRAWORD
' ^zz++++='Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
there ^rn+pl+++=there?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
good ^jj+atrb+++=good
care ^nn++++=care
not ^xnot++not++=not
to ^in++++=to
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
A ^at++++=A
furious ^nn++++=furious
grasp ^vb+vprv+++=grasp
seized ^vbd+++xvbn+=seized
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
in ^in++++=in
turn ^nn++++=turn
seized ^vbd+++xvbn+=seized
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
terrific ^jj+atrb+++=terrific
struggle ^nn++++=struggle
ensued ^vbd+++xvbn+=ensued.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
rolling ^nvbg+++xvbg+=rolling
around ^rp++++=around,
, ^zz++++=EXTRAWORD
knocking ^vbg+++xvbg+=knocking
over ^rb+phrv+++=over
the ^ati++++=the
furniture ^nn++++=furniture
and ^cc++++=and
crashing ^vbg+++xvbg+=crashing
against ^in++++=against
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
was ^vbd+bedz+aux++=was
shrieking ^vbg+++xvbgx+=shrieking:
: ^zz++++=EXTRAWORD
' ^zz++++='Help!
help ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
help ^vb++++=help!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Servants,
servants ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
neighbors ^nns++++=neighbors,
, ^zz++++=EXTRAWORD
frightened ^jj+atrb++xvbn+=frightened
women ^nns++++=women
crowded ^vbd+++xvbn+=crowded
around ^rp++++=around
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blinds ^nns++++=blinds
were ^vbd+bed+vrb++=were
open ^jj+pred+++=open
and ^cc++++=and
the ^ati++++=the
shades ^nn++++=shades
drawn ^vwbn+++xvbn+=drawn.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
struggling ^nvbg+++xvbg+=struggling
with ^in++++=with
Colonel ^npt++++=Colonel
Dumoulin ^np+++??+=Dumoulin
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vbd+hvd+aux++=had
slept ^vprf+++xvbnx+=slept
beside ^in+pl+++=beside
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter's
's ^$++++=EXTRAWORD
bed ^nn++++=bed!
! ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
separated ^vpsv++agls+xvbnx+=separated,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
escaped ^vbd+++xvbnx+=escaped
to ^in++++=to
my ^pp$+pp1+++=my
room ^nn++++=room,
, ^zz++++=EXTRAWORD
dumbfounded ^j+++xvbn+=dumbfounded.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
locked ^vbd+++xvbnx+=locked
myself ^ppl+pp1+++=myself
in ^in++++=in
and ^cc++++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
with ^in++++=with
my ^pp$+pp1+++=my
feet ^nns++++=feet
on ^in++++=on
a ^at++++=a
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
for ^in++++=for
my ^pp$+pp1+++=my
shoes ^nns++++=shoes
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
left ^vpsv++agls+xvbnx+=left
in ^in++++=in
the ^ati++++=the
young ^jj+atrb+++=young
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
great ^jj+atrb+++=great
noise ^nn++++=noise
through ^in++++=through
the ^ati++++=the
whole ^jj+atrb+++=whole
house ^npl++++=house,
, ^zz++++=EXTRAWORD
doors ^nns++++=doors
being ^xvbg+++xvbg+=being
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
closed ^vbd+++xvbn+=closed,
, ^zz++++=EXTRAWORD
whisperings ^nns++++=whisperings
and ^cc++++=and
rapid ^jj+atrb+++=rapid
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^cs+sub+++=EXTRAWORD
half ^abn++++=half
an ^at++++=an
hour ^nn++++=hour
some ^dti++++=some
one ^cd1++++=one
knocked ^vprf+++xvbn+=knocked
on ^in++++=on
my ^pp$+pp1+++=my
door ^nn++++=door.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried:
: ^zz++++=EXTRAWORD
' ^zz++++='Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
there ^rn+pl+++=there?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
my ^pp$+pp1+++=my
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bridegroom ^nn++++=bridegroom's
's ^$++++=EXTRAWORD
father ^nn++++=father.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
door ^nn++++=door:
: ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
and ^cc++++=and
furious ^jj++++=furious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
treated ^vbd+++xvbnx+=treated
me ^pp1o+pp1+++=me
harshly ^rb++++=harshly:
: ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
behaved ^vprf+++xvbnx+=behaved
like ^in++++=like
a ^at++++=a
scoundrel ^nn++++=scoundrel
in ^in++++=in
my ^pp$+pp1+++=my
house ^nn++++=house,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
more ^rbr++++=more
gently ^rb++++=gently
' ^zz++++='But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
young ^jj++++=young
fool ^jjb++++=fool,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why
' ^zz++++='the
the ^ati++++=EXTRAWORD
devil ^nn++++=devil
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
yourself ^ppl+pp2+++=yourself
get ^vb++++=get
caught ^vbd+++xvbn+=caught
at ^rb++++=at
ten ^cd++++=ten
o'clock ^rb++++=o'clock
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
go ^vb++++=go
to ^to++++=to
sleep ^vbi++++=sleep
like ^in++++=like
a ^at++++=a
log ^&fo++++=log
in ^cs+sub+++=in
that ^cs"++++=that
room ^nn++++=room,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
leaving ^xvbg+++xvbg+=leaving
immediately ^rb+tm+++=immediately-immediately
- ^zz++++=EXTRAWORD
immediately ^rb+tm+++=EXTRAWORD
after ^in+strn+++=after.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
exclaimed ^vbd+++xvbnx+=exclaimed:
: ^zz++++=EXTRAWORD
' ^zz++++='But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
assure ^vb++++=assure
you ^pp2+pp2+++=you
that ^cs+sub+++=that
nothing ^pn++++=nothing
occurred ^vbd+++xvbn+=occurred.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
drunk ^vpsv++agls+xvbnx+=drunk
and ^cc+phrs+++=and
got ^vpsv++agls+xvbn+=got
into ^in+ppvb+++=into
the ^ati++++=the
wrong ^jj+atrb+++=wrong
room ^nn++++=room.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
shrugged ^vbd+++xvbnx+=shrugged
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders!
! ^zz++++=EXTRAWORD
' ^zz++++='Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
talk ^nn++++=talk
nonsense ^nn++++=nonsense.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
raised ^vbd+++xvbnx+=raised
my ^pp$+pp1+++=my
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
exclaiming ^jj+++xvbg+=exclaiming:
: ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
swear ^vbd+++xvbnx+=swear
to ^in++++=to
you ^pp2+pp2+++=you
on ^in++++=on
my ^pp$+pp1+++=my
honor ^nn++++=honor.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
