One ^cd1++++=One
way ^nn++++=EXTRAWORD
with ^in++++=with
much ^rb++++=much
the ^ati++++=the
air ^nn++++=air
of ^in++++=of
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
stealing ^nvbg+++xvbg+=stealing
fowls ^nns++++=fowls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
my ^pp$+pp1+++=my
stowaway ^nn+++??+=stowaway
just ^rb+emph+++=just
in ^in++++=in
the ^ati++++=the
position ^nn+nom+++=position
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
pitch ^nn++++=pitch
in ^in+strn+++=in,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
stand ^vb++++=stand
guard ^vb++++=guard
forward ^rb++++=forward
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
me ^pp1o+pp1+++=me
cough ^nn++++=cough,
, ^zz++++=EXTRAWORD
strike ^nn++++=strike
for ^in++++=for
cover ^nn++++=cover.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
explain ^vb+vpub+++=explain
the ^ati++++=the
tray ^nn++++=tray
matter ^nn++++=matter
if ^cs+cnd+++=if
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
found ^vpsv++agls+xvbnx+=found."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
simply ^rb++++=simply
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
back ^jjb++++=back
the ^ati++++=the
tray ^nn++++=tray
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
swept ^vpsv++agls+xvbnx+=swept
clean ^jj++++=clean
and ^cc++++=and
the ^ati++++=the
teapot ^nn++++=teapot
emptied ^vwbn+++xvbn+=emptied.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
stowaway ^nn+++??+=stowaway
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
for ^in+ppvb+++=for
his ^pp$+pp3+++=his
den ^&fw++++=den
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
about ^in++++=about
to ^to++++=to-morrow?"
- ^zz++++=EXTRAWORD
morrow ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="This'll
this ^dt+pdem+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
me ^pp1o+pp1+++=me
for ^in++++=for
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
days ^nns++++=days."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nonsense.
nonsense ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
square ^jj+atrb+++=square
meal ^nn++++=meal
for ^in++++=for
you ^pp2+pp2+++=you
here ^rn+pl+++=here
in ^in++++=in
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
this ^dt+dem+++=this
wheel ^nn++++=wheel-house,
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
you ^pp2+pp2+++=you
can ^md+pos+++=can
get ^vb++++=get
at ^in+ppvb+++=at
it ^pp3+it+++=it
without ^in++++=without
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
leave ^vb++++=leave
it ^pp3+it+++=it
about ^in++++=about
this ^dt+dem+++=this
time ^nn++++=time
tomorrow ^nr+tm+++=to-morrow
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
any ^dti++++=any
one ^pn++++=one,
, ^zz++++=EXTRAWORD
any ^dti++++=any
one ^cd1++++=one
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^rb++++=At
least ^rb"++++=least,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
think ^vb+vprv+++=think
over ^rb+phrv+++=over
the ^ati++++=the
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
a ^at++++=a
way ^nn++++=way
out ^rp+pl+++=out
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
let ^vb+++xvbn+=let
you ^pp2+pp2+++=you
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
bless ^vb++++=bless
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
the ^ati++++=the
incident ^nn++++=incident
over ^in++++=over
in ^in++++=in
my ^pp$+pp1+++=my
mind ^nn++++=mind
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
that ^tht+rel+++=that
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
almost ^rb+hdg+++=almost
made ^vbd+++xvbn+=made
a ^at++++=a
resolution ^nn+nom+++=resolution
to ^to++++=to
take ^vbi++++=take
Cupples ^np+++??+=Cupples
into ^in++++=into
my ^pp$+pp1+++=my
confidence ^nn+nom+++=confidence.
. ^zz++++=EXTRAWORD
Roger ^np++++=Roger
Cupples ^np+++??+=Cupples,
, ^zz++++=EXTRAWORD
a ^at++++=a
lawyer ^nn++++=lawyer
of ^in++++=of
San ^np++++=San
Francisco ^np++++=Francisco,
, ^zz++++=EXTRAWORD
sat ^j+++xvbn+=sat
next ^ap++++=next
me ^pp1o+pp1+++=me
at ^in++++=at
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
freedom ^nn+nom+++=freedom
of ^in++++=of
wild ^jj+atrb+++=wild
Westerners ^nns+nom++??+=Westerners
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
already ^rb++++=already
well ^rb++++=well
acquainted ^vbd+++xvbn+=acquainted,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
only ^rb+down+++=only
a ^ap++++=a
few ^ap"++++=few
days ^nns++++=days
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
putting ^xvbg+++xvbg+=putting
a ^at++++=a
supposititious ^jj+atrb+++=supposititious
case ^nn++++=case
to ^in++++=to
the ^ati++++=the
captain ^npt++++=captain--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
thorough ^jj+atrb+++=thorough
gentleman ^nn+nom+++=gentleman--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
generously ^rb++++=generously
about ^in++++=about
the ^ati++++=the
supposititious ^jj+atrb+++=supposititious
case ^nn++++=case
I ^pp1a+pp1+++=I
would ^md+prd+++=would
spring ^vb++++=spring
the ^ati++++=the
real ^jj+atrb+++=real
one ^pn++++=one
on ^in++++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stowaway ^nn+++??+=stowaway
had ^vbd+hvd+aux++=had
impressed ^vprf+++xvbnx+=impressed
me ^pp1o+pp1+++=me
by ^in++++=by
his ^pp$+pp3+++=his
language ^nn+nom+++=language
as ^ql++++=as
being ^jj+++xvbg+=being
a ^at++++=a
man ^nn++++=man
worth ^in++++=worth
doing ^xvbg+++xvbg+=doing
something ^pn++++=something
for ^in+strn+++=for.
. ^zz++++=EXTRAWORD
Nest ^nn++++=Nest
day ^nn++++=day
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
rainy ^jj+pred+++=rainy.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
would ^md+prd+++=would
be ^vb+be+vrb++=be
no ^at++++=no
demand ^nn++++=demand
for ^in++++=for
ship ^nn++++=ship
chairs ^nns++++=chairs
that ^tht+rel+obj++=that
day ^nn++++=day.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
real ^jj+atrb+++=real
sunshiny ^nn+++??+=sunshiny
weather ^nn++++=weather
would ^md+prd+++=would
certainly ^rb++++=certainly
unearth ^jj+++??+=unearth,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
unchair ^nn+++??+=unchair,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
stowaway ^nn+++??+=stowaway.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
met ^vbd+++xvbnx+=met
Cupples ^np+++??+=Cupples
on ^in++++=on
deck ^nn++++=deck,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
walked ^vbd+++xvbn+=walked
a ^ap++++=a
few ^ap"++++=few
rounds ^nns++++=rounds
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
Cupples ^np+++??+=Cupples,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
telling ^nvbg+++xvbg+=telling
me ^pp1o+pp1+++=me
some ^dti++++=some
stories ^nns++++=stories
of ^in++++=of
court ^nn++++=court
trials ^nns++++=trials
in ^in++++=in
San ^np++++=San
Francisco ^np++++=Francisco,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
sit ^vb++++=sit
down ^rb+phrv+++=down
and ^cc++++=and
wrap ^nn++++=wrap
up ^rp++++=up.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
deck ^nn++++=deck's
's ^$++++=EXTRAWORD
too ^ql++++=too
wet ^jj++++=wet
to ^to++++=to
walk ^vbi++++=walk
on ^in+strn+++=on."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
the ^ati++++=the
seats ^nns++++=seats
are ^vb+ber+vrb++=are
damp ^nn++++=damp,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
out ^rb+phrv+++=out
my ^pp$+pp1+++=my
steamer ^nn++++=steamer
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Steward ^nn++++=Steward,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried
to ^in++++=to
the ^ati++++=the
deck ^nn++++=deck
steward ^nn++++=steward
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
shoving ^vbg+++xvbgx+=shoving
a ^at++++=a
mop ^nn++++=mop
back ^jjb++++=back
and ^cc++++=and
forth ^rb+cnj+++=forth,
, ^zz++++=EXTRAWORD
" ^zz++++="get
get ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
my ^pp$+pp1+++=my
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
tag ^nn++++=tag
on ^in++++=on
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
' ^zz++++='Berth
berth ^nn+++??+=EXTRAWORD
96. ^cd++++=96.'"
' ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried
hastily ^rb++++=hastily;
; ^zz++++=EXTRAWORD
" ^zz++++="let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
go ^vb++++=go
into ^in++++=into
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+aux++0=EXTRAWORD
raining ^vbg+++xvbgx+=raining."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
a ^at++++=a
drizzle ^nn++++=drizzle.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Won't
n't ^xnot++not++0=EXTRAWORD
hurt ^xvbn+++xvbn+=hurt
you ^pp2+pp2+++=you
at ^rb++++=at
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
this ^dt+dem+++=this
time ^nn++++=time
the ^ati++++=the
deck ^nn++++=deck
steward ^nn++++=steward
was ^vbd+bedz+vrb++=was
hauling ^nn+nom+++=hauling
down ^in++++=down
chairs ^nns++++=chairs
trying ^vb+++xvbg+=trying
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
No ^at++++=No.
. ^zz++++=EXTRAWORD
96 ^cd++++=96,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
sure ^jj++++=sure
would ^md+prd+++=would
be ^vb+be+vrb++=be
near ^in+pl+++=near
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
control ^vb++++=control
my ^pp$+pp1+++=my
anxiety ^nn++++=anxiety
as ^in++++=as
the ^ati++++=the
steward ^nn++++=steward
got ^vbd+++xvbn+=got
nearer ^rbr++++=nearer
and ^cc+phrs+++=and
nearer ^rbr++++=nearer
the ^ati++++=the
tarpaulin ^nn+++??+=tarpaulin.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried-"Steward,
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
steward ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
never ^rb++++=never
mind ^vb++++=mind
that ^tht+vcmp+++=that
chair ^nn++++=chair;
; ^zz++++=EXTRAWORD
take ^vb++++=take
the ^ati++++=the
first ^rb++++=first
two ^cd++++=two
that ^cs+sub+++=that
come ^vprf+++xvbn+=come
handy ^jj++++=handy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Cupples ^np+++??+=Cupples
looked ^vbd+++xvbn+=looked
astonished ^vbd+++xvbn+=astonished,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
sat ^vbd+++xvbn+=sat
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said-"I
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
something ^pn++++=something
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
trust ^vb+vprv+tht0++=trust
you ^pp2+pp2+++=you
will ^md+prd+++=will
say ^vb+vpub+tht0++=say
nothing ^pn++++=nothing
about ^in++++=about
it ^pp3+it+++=it
to ^in++++=to
any ^dti++++=any
one ^cd1++++=one
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
man ^nn++++=man
under ^in++++=under
those ^dt+dem+++=those
chairs ^nns++++=chairs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
look ^vb++++=look
that ^dt+pdem+++=that
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
the ^ati++++=the
lawyer ^nn++++=lawyer's
's ^$++++=EXTRAWORD
face ^nn++++=face
showed ^vbd+vprv++xvbn+=showed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
me ^pp1o+pp1+++=me
demented ^jj++++=demented;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
the ^ati++++=the
whole ^jj+atrb+++=whole
story ^nn++++=story,
, ^zz++++=EXTRAWORD
the ^ati++++=the
judicial ^jj+atrb+++=judicial
expression ^nn++++=expression
came ^vbd+++xvbn+=came
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
his ^pp$+pp3+++=his
head-"that ^nn+++??+=head-"That's
's ^vbz+bez+vrb++0=EXTRAWORD
bad ^jj+atrb+++=bad
business ^nns+nom+++=business."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
worse ^jjr++++=worse
than ^cs+sub+++=than
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
any ^dti++++=any
idea ^nn++++=idea
of ^in+strn+++=of.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
presume ^vb+vprv+++=presume
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
section ^nn+nom+++=section
4738 ^cd++++=4738
of ^in++++=of
the ^ati++++=the
Revised ^jj+atrb++xvbn+=Revised
Statutes ^nns++++=Statutes
says ^vbz+vpub+++=says?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No;
no ^at++++=EXTRAWORD
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
to ^in++++=to
the ^ati++++=the
effect ^nn++++=effect
that ^tht+rel+obj++=that
any ^dti++++=any
person ^nn++++=person
or ^cc++++=or
persons ^nns++++=persons,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
wailfully ^rb++++=wailfully
or ^cc++++=or
with ^in++++=with
malice ^nn++++=malice
aforethought ^vbd+++xvbn+=aforethought
or ^cc+cls+++=or
otherwise ^rb+cnj+++=otherwise,
, ^zz++++=EXTRAWORD
shall ^md+prd+++=shall
aid ^vb++++=aid,
, ^zz++++=EXTRAWORD
abet ^nn+++??+=abet,
, ^zz++++=EXTRAWORD
succor ^vb++++=succor
or ^cc+phrs+++=or
cherish ^vb++++=cherish,
, ^zz++++=EXTRAWORD
either ^dtx++++=either
directly ^rb++++=directly
or ^cc+phrs+++=or
indirectly ^rb++++=indirectly
or ^cc++++=or
by ^in++++=by
implication ^nn+nom+++=implication,
, ^zz++++=EXTRAWORD
any ^dti++++=any
person ^nn++++=person
who ^whp+rel+obj++=who
feloniously ^rb++++=feloniously
or ^cc+phrs+++=or
secretly ^rb++++=secretly
conceals ^nns+nom+++=conceals
himself ^ppl+pp3+++=himself
on ^in++++=on
any ^dti++++=any
vessel ^nn++++=vessel,
, ^zz++++=EXTRAWORD
barge ^nn++++=barge,
, ^zz++++=EXTRAWORD
brig ^npt++++=brig,
, ^zz++++=EXTRAWORD
schooner ^nn+nom+++=schooner,
, ^zz++++=EXTRAWORD
bark ^nn++++=bark,
, ^zz++++=EXTRAWORD
clipper ^jjr++++=clipper,
, ^zz++++=EXTRAWORD
steamship ^nn+nom+++=steamship
or ^cc++++=or
other ^ap++++=other
craft ^nn++++=craft
touching ^vwbg+++xvbg+=touching
at ^rb++++=at
or ^cc++++=or
coming ^nvbg+++xvbg+=coming
within ^in++++=within
the ^ati++++=the
jurisdiction ^nn+nom+++=jurisdiction
of ^in++++=of
these ^dt+dem+++=these
United ^np++++=United
States ^nns++++=States,
, ^zz++++=EXTRAWORD
the ^ati++++=the
said ^vbd+vpub++xvbn+=said
person ^nn++++=person's
's ^$++++=EXTRAWORD
purpose ^nn++++=purpose
being ^vwbg+beg++xvbg+=being
the ^ati++++=the
defrauding ^nn++++=defrauding
of ^in++++=of
the ^ati++++=the
revenue ^nn++++=revenue
of ^in+strn+++=of,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
escaping ^jj+++xvbg+=escaping
any ^dti++++=any
or ^cc++++=or
all ^rb++++=all
of ^in++++=of
the ^ati++++=the
just ^rb+emph+++=just
legal ^jj+atrb+++=legal
dues ^nns++++=dues
exacted ^vwbn+++xvbn+=exacted
by ^in++++=by
such ^abl++++=such
vessel ^nn++++=vessel,
, ^zz++++=EXTRAWORD
barge ^nn++++=barge,
, ^zz++++=EXTRAWORD
etc ^rb++++=etc.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
person ^nn++++=person
so ^ql+emph+++=so
aiding ^jj+++xvbg+=aiding
or ^cc+phrs+++=or
abetting ^jj+++xvbg+=abetting,
, ^zz++++=EXTRAWORD
shall ^md+prd+++=shall
in ^in++++=in
the ^ati++++=the
eye ^nn++++=eye
of ^in++++=of
the ^ati++++=the
law ^nn++++=law
be ^vb+be+aux++=be
considered ^vpsv++agls+xvbnx+=considered
as ^ql++++=as
accomplice ^nn++++=accomplice
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
during ^in++++=during
and ^cc++++=and
after ^in++++=after
the ^ati++++=the
illegal ^jj+atrb+++=illegal
act ^nn++++=act,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shall ^md+prd+++=shall
in ^in++++=in
such ^abl++++=such
case ^nn++++=case
be ^vb+be+vrb++=be
subject ^nn++++=subject
to ^in++++=to
the ^ati++++=the
penalties ^nns++++=penalties
accruing ^jj+atrb+++=accruing
thereunto ^nn+++??+=thereunto,
, ^zz++++=EXTRAWORD
to ^in++++=to
wit ^nn++++=wit--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
fine ^nn++++=fine
of ^in++++=of
not ^xnot++not++=not
more ^rbr++++=more
than ^in++++=than
five ^cd++++=five
thousand ^cd++++=thousand
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
imprisonment ^nn+nom+++=imprisonment
of ^in++++=of
not ^xnot++not++=not
more ^rbr++++=more
than ^in++++=than
two ^cd++++=two
years ^nns++++=years--or
-- ^--+clp+++=EXTRAWORD
or ^cc+cls+++=EXTRAWORD
both ^abx++++=both
at ^in++++=at
the ^ati++++=the
option ^nn++++=option
of ^in++++=of
the ^ati++++=the
judge ^nn++++=judge
before ^cs+sub+++=before
whom ^whp+wpor+++=whom
the ^ati++++=the
party ^nn++++=party
so ^ql+emph+++=so
accused ^jj+++xvbn+=accused
is ^vbz+bez+aux++=is
convicted ^vpsv++agls+xvbnx+=convicted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Great
great ^jj+atrb+++=EXTRAWORD
heavens ^nns++++=heavens!
! ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
that ^dt+dem+++=that
really ^rb+emph+++=really
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
word ^nn++++=word
for ^in++++=for
word ^nn++++=word,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
is ^vbz+bez+vrb++=is
the ^ati++++=the
purport ^nn++++=purport.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
my ^pp$+pp1+++=my
books ^nns++++=books
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I--why,
-- ^--+clp+++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
doubtless ^rb++splt++=doubtless
