I ^pp1a+pp1+++=I
moments ^nns+nom+++=moments,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
the ^ati++++=the
keeper ^nn++++=keeper
blurted ^vbd+++xvbn+=blurted:
: ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
courtin ^nn+++??+=courtin'
' ^zz++++=EXTRAWORD
Hilda ^np+++??+=Hilda
Millership ^np+nom++??+=Millership."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj++++=young
fellow ^jjb++++=fellow
looked ^jj+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
intruder ^nn+nom+++=intruder
with ^in++++=with
a ^at++++=a
stubborn ^jj+atrb+++=stubborn
defiance ^nn+nom+++=defiance,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
pathetic ^jj++++=pathetic.
. ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
opened ^vbd+++xvbn+=opened
new ^np++++=new
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
astonished ^j+++xvbn+=astonished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
keeper ^nn++++=keeper
flushed ^vbd+++xvbn+=flushed
dark ^jj++++=dark.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
and ^cc++++=and
me ^pp1o+pp1+++=me
are ^vb+ber+aux++=are
keeping ^vbg+++xvbgx+=keeping
company ^nn++++=company,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Syson ^np+++??+=Syson.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
man ^nn++++=man
waited ^vbd+++xvbn+=waited
uncomfortably ^rb++++=uncomfortably.
. ^zz++++=EXTRAWORD
" ^zz++++="What,
what ^wdt+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
thing ^nn++++=thing
settled ^vbd+++xvbn+=settled?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
intruder ^nn+nom+++=intruder.
. ^zz++++=EXTRAWORD
" ^zz++++="How,
how ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
settled ^j+++xvbn+=settled?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
retorted ^vbd+++xvbn+=retorted
the ^ati++++=the
other ^ap++++=other
sulkily ^rb++++=sulkily.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
going ^md"++pmd"++=going
to ^md+prd+++=to
get ^vb++++=get
married ^vbd+++xvbn+=married
soon ^rb+cnj+++=soon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^abn++++=all
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
keeper ^nn++++=keeper
stared ^vbd+++xvbn+=stared
in ^in++++=in
silence ^nn+nom+++=silence
for ^in++++=for
some ^dti++++=some
moments ^nns+nom+++=moments,
, ^zz++++=EXTRAWORD
impotent ^jj++++=impotent.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+++=suppose
so ^rb+cnj+++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
resentment ^nn+nom+++=resentment.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah!"
ah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
watched ^vbd+++xvbn+=watched
closely ^rb++++=closely.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
married ^vpsv++agls+xvbnx+=married
myself ^ppl+pp1+++=myself,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
other ^ap++++=other
incredulously ^rb++++=incredulously.
. ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
laughed ^vbd+++xvbn+=laughed
in ^in++++=in
his ^pp$+pp3+++=his
brilliant ^jj+atrb+++=brilliant,
, ^zz++++=EXTRAWORD
unhappy ^jj+atrb+++=unhappy
way ^nn++++=way.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
last ^ap++++=last
fifteen ^cd++++=fifteen
months ^nns++++=months,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
keeper ^nn++++=keeper
gazed ^vbd+++xvbn+=gazed
at ^rb++++=at
him ^pp3o+pp3+++=him
with ^in++++=with
wide ^jj++++=wide,
, ^zz++++=EXTRAWORD
wondering ^vbg+++xvbg+=wondering
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
apparently ^rb++++=apparently
thinking ^nvbg+++xvbg+=thinking
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
make ^vbi++++=make
things ^nns++++=things
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Syson ^np+++??+=Syson.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=didn't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
other ^ap++++=other
sulkily ^rb++++=sulkily.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah
ah ^uh++++=EXTRAWORD
well ^rb++++=well!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Syson ^np+++??+=Syson,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
go ^vb++++=go
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
may ^md+pos+++=may."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
keeper ^nn++++=keeper
stood ^vbd+++xvbn+=stood
in ^in++++=in
silent ^jj+atrb+++=silent
opposition ^nn+nom+++=opposition.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
men ^nns++++=men
hesitated ^vbd+++xvbn+=hesitated
in ^in++++=in
the ^ati++++=the
open ^jj+atrb+++=open,
, ^zz++++=EXTRAWORD
grassy ^jj+atrb+++=grassy
space ^nn++++=space,
, ^zz++++=EXTRAWORD
set ^j+++xvbn+=set
around ^rp++++=around
with ^in++++=with
small ^jj+atrb+++=small
sheaves ^nns++++=sheaves
of ^in++++=of
sturdy ^jj+atrb+++=sturdy
bluebells ^nns+++??+=bluebells;
; ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
open ^jj+atrb+++=open
platform ^nn++++=platform
on ^in++++=on
the ^ati++++=the
brow ^nn++++=brow
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
took ^vbd+++xvbn+=took
a ^ap++++=a
few ^ap"++++=few
indecisive ^nn++++=indecisive
steps ^nns++++=steps
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
beautiful ^jj++++=beautiful!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
in ^in++++=in
full ^jj+atrb+++=full
view ^nn++++=view
of ^in++++=of
the ^ati++++=the
downslope ^nn+++??+=downslope.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wide ^jj+atrb+++=wide
path ^nn++++=path
ran ^vbd+++xvbn+=ran
from ^in++++=from
his ^pp$+pp3+++=his
feet ^nns++++=feet
like ^in++++=like
a ^at++++=a
river ^nn++++=river,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
bluebells ^nns+++??+=bluebells,
, ^zz++++=EXTRAWORD
save ^vb++++=save
for ^in++++=for
a ^at++++=a
green ^nn++++=green
winding ^vwbg+++xvbg+=winding
thread ^nn++++=thread
down ^in++++=down
the ^ati++++=the
centre ^nn++++=centre,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
keeper ^nn++++=keeper
walked ^vbd+++xvbn+=walked.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
stream ^nn++++=stream
the ^ati++++=the
path ^nn++++=path
opened ^vbd+++xvbn+=opened
into ^in++++=into
azure ^nn+++??+=azure
shallows ^nns++++=shallows
at ^in++++=at
the ^ati++++=the
levels ^nns++++=levels,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
pools ^nns++++=pools
of ^in++++=of
bluebells ^nns+++??+=bluebells,
, ^zz++++=EXTRAWORD
with ^in++++=with
still ^rb++++=still
the ^ati++++=the
green ^jj+atrb+++=green
thread ^nn++++=thread
winding ^vwbg+++xvbg+=winding
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
thin ^jj+atrb+++=thin
current ^nn++++=current
of ^in++++=of
ice ^nn++++=ice-water
- ^zz++++=EXTRAWORD
water ^nn++++=EXTRAWORD
through ^in++++=through
blue ^jj+atrb+++=blue
lakes ^nns++++=lakes.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
from ^in++++=from
under ^in++++=under
the ^ati++++=the
twig ^nn++++=twig-purple
- ^zz++++=EXTRAWORD
purple ^jj++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
bushes ^nns++++=bushes
swam ^vbd+++xvbn+=swam
the ^ati++++=the
shadowed ^jj+++xvbn+=shadowed
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
flowers ^nns+nom+++=flowers
lay ^vbd+++xvbn+=lay
in ^in++++=in
flood ^nn++++=flood
water ^nn++++=water
over ^in++++=over
the ^ati++++=the
woodland ^nn++++=woodland.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
lovely ^jj++++=lovely!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
exclaimed ^vbd+++xvbn+=exclaimed;
; ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
the ^ati++++=the
country ^nn++++=country
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
abandoned ^vprf+++xvbnx+=abandoned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
hurt ^vbd+++xvbn+=hurt
him ^pp3o+pp3+++=him
to ^to++++=to
see ^vbi+vprv+++=see
it ^pp3+it+++=it
so ^rb+emph+++=so
beautiful ^jj++++=beautiful.
. ^zz++++=EXTRAWORD
Woodpigeons ^np+++??+=Woodpigeons
cooed ^vbd+++xvbn+=cooed
overhead ^jjb++++=overhead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
air ^nn++++=air
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
the ^ati++++=the
brightness ^nns+nom+++=brightness
of ^in++++=of
birds ^nns++++=birds
singing ^vwbg+++xvbg+=singing.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
married ^vpsv++agls+xvbnx+=married,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
keep ^vb++++=keep
writing ^nvbg+++xvbg+=writing
to ^in++++=to
her ^pp$+pp3+++=her
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sending ^jj+++xvbg+=sending
her ^pp3o+pp3+++=her
poetry ^nn++++=poetry
books ^nns++++=books
and ^cc++++=and
things ^nns++++=things?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
keeper ^nn++++=keeper.
. ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
taken ^xvbn+++xvbn+=taken
aback ^rb++++=aback
and ^cc++++=and
humiliated ^vbd+++xvbn+=humiliated.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
smile ^vbi++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
about ^in++++=about
you ^pp2+pp2+++=you
. ^zz++++=.
. ^zz++++=.
. ^zz++++=."
" ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
keeper ^nn++++=keeper
flushed ^vbd+++xvbn+=flushed
darkly ^rb++++=darkly.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
married ^vpsv++agls+xvbnx+=married--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
charged ^vbd+vpub++xvbnx+=charged.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
other ^ap++++=other
cynically ^rb++++=cynically.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
down ^rp++++=down
the ^ati++++=the
blue ^nn++++=blue,
, ^zz++++=EXTRAWORD
beautiful ^jj+atrb+++=beautiful
path ^nn++++=path,
, ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
felt ^vbd+vprv+tht0+xvbn+=felt
his ^pp$+pp3+++=his
own ^ap++++=own
humiliation ^nn+nom+++=humiliation.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
right ^nn++++=right
have ^vb+hv+vrb++=have
I ^pp1a+pp1+++=I
to ^to++++=to
hang ^vbi++++=hang
on ^in+cmpx+++=on
to ^in"++++=to
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
bitterly ^rb++++=bitterly
self ^nn++++=self-contemptuous.
- ^zz++++=EXTRAWORD
contemptuous ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
knows ^vbz+vprv+tht0++=knows
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
married ^vpsv++agls+xvbnx+=married
and ^cc++++=and
all ^abn++++=all
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
keep ^vb++++=keep
sending ^jj+++xvbg+=sending
her ^pp3o+pp3+++=her
books ^nns++++=books,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
challenged ^vbd+++xvbn+=challenged
the ^ati++++=the
keeper ^nn++++=keeper.
. ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson,
, ^zz++++=EXTRAWORD
silenced ^j+++xvbn+=silenced,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
other ^ap++++=other
man ^nn++++=man
quizzically ^rb+cnj+++=quizzically,
, ^zz++++=EXTRAWORD
half ^abn++++=half
pitying ^nvbg+++xvbg+=pitying.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
day ^nn++++=day,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything
irritated ^vbd+++xvbn+=irritated
him ^pp3o+pp3+++=him:
: ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
sallows ^nns+++??+=sallows,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
all ^rb++++=all
gold ^nn++++=gold
and ^cc++++=and
perfume ^nn++++=perfume
and ^cc++++=and
murmur ^nn++++=murmur,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
silver ^nn++++=silver-green
- ^zz++++=EXTRAWORD
green ^nn++++=EXTRAWORD
and ^cc++++=and
bristly ^jj++++=bristly,
, ^zz++++=EXTRAWORD
reminded ^j+++xvbn+=reminded
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
her ^pp$+pp3+++=her
about ^in++++=about
pollination ^nn+nom+++=pollination.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
fool ^jjb++++=fool
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
god ^np++++=god-forsaken
- ^zz++++=EXTRAWORD
forsaken ^jj+atrb+++=EXTRAWORD
folly ^nn++++=folly
it ^pp3+it+++=it
all ^rb++++=all
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
" ^zz++++="Ah
ah ^uh++++=EXTRAWORD
well ^rb+cnj+++=well,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
himself ^ppl+pp3+++=himself;
; ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
poor ^jj+atrb+++=poor
devil ^nn++++=devil
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
have ^vbi++++=have
a ^at++++=a
grudge ^nn++++=grudge
against ^in++++=against
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
my ^pp$+pp1+++=my
best ^jjt++++=best
for ^in++++=for
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
grinned ^vbd+++xvbnx+=grinned
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
very ^ql+amp+++=very
bad ^jj+atrb+++=bad
temper ^nn++++=temper.
. ^zz++++=EXTRAWORD
Ii ^np+++??+=II
The ^ati++++=The
farm ^nn++++=farm
was ^vbd+bedz+vrb++=was
less ^rbr++++=less
than ^in++++=than
a ^at++++=a
hundred ^cd++++=hundred
yards ^nns++++=yards
from ^in++++=from
the ^ati++++=the
wood ^npl++++=wood's
's ^$++++=EXTRAWORD
edge ^nn++++=edge.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wall ^nn++++=wall
of ^in++++=of
trees ^nns++++=trees
formed ^vbd+++xvbn+=formed
the ^ati++++=the
fourth ^od++++=fourth
side ^nn++++=side
to ^in++++=to
the ^ati++++=the
open ^jj+atrb+++=open
quadrangle ^nn++++=quadrangle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
house ^npl++++=house
faced ^vwbn+++xvbn+=faced
the ^ati++++=the
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
With ^in++++=With
tangled ^jj+atrb+++=tangled
emotions ^nns+nom+++=emotions,
, ^zz++++=EXTRAWORD
Syson ^np+++??+=Syson
noted ^vbd+vprv+tht0+xvbn+=noted
the ^ati++++=the
plum ^nn++++=plum
blossom ^vb++++=blossom
falling ^nvbg+++xvbg+=falling
on ^in++++=on
the ^ati++++=the
profuse ^nn+++??+=profuse,
, ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=coloured
primroses ^nns++++=primroses,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
himself ^ppl+pp3+++=himself
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
here ^rn+pl+++=here
and ^cc++++=and
set ^nn+++xvbn+=set.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
increased ^vprf+++xvbnx+=increased!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
thick ^jj+atrb+++=thick
tufts ^nns++++=tufts
of ^in++++=of
scarlet ^jj++++=scarlet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pink ^nn++++=pink,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pale ^nn++++=pale
purple ^jj+atrb+++=purple
primroses ^nns++++=primroses
under ^in++++=under
the ^ati++++=the
plum ^nn++++=plum
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv+tht0+xvbnx+=saw
somebody ^pn++++=somebody
glance ^nn++++=glance
at ^in++++=at
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
kitchen ^nn++++=kitchen
window ^nn++++=window,
, ^zz++++=EXTRAWORD
heard ^jj+atrb++xvbn+=heard
men ^nns++++=men's
's ^$++++=EXTRAWORD
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
opened ^vbd+++xvbn+=opened
suddenly ^rb++++=suddenly:
: ^zz++++=EXTRAWORD
very ^ql+amp+++=very
womanly ^jj++++=womanly
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv+tht0+xvbnx+=felt
himself ^ppl+pp3+++=himself
going ^vbg+++xvbg+=going
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
" ^zz++++="You?--Addy!"
you? ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
addy ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
exclaimed ^vbd+++xvbnx+=exclaimed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
" ^zz++++="Who?"
who ^whp+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
the ^ati++++=the
farmer ^nn++++=farmer's
's ^$++++=EXTRAWORD
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
Men ^np++++=Men's
's ^$++++=EXTRAWORD
low ^jj+atrb+++=low
voices ^nns++++=voices
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
low ^jj+atrb+++=low
voices ^nns++++=voices,
, ^zz++++=EXTRAWORD
curious ^jj++++=curious
and ^cc++++=and
almost ^rb+hdg+++=almost
jeering ^jj++++=jeering,
, ^zz++++=EXTRAWORD
roused ^j+++xvbn+=roused
the ^ati++++=the
tormented ^jj+atrb++xvbn+=tormented
spirit ^nn++++=spirit
in ^in++++=in
the ^ati++++=the
visitor ^nn++++=visitor.
. ^zz++++=EXTRAWORD
Smiling ^jj+++xvbg+=Smiling
brilliantly ^rb++++=brilliantly
at ^in++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
