On ^in++++=On
badly ^rb++++=badly
hurt ^vb+++xvbn+=hurt,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
had ^vbd+hvd+aux++=had
bumped ^vprf+++xvbnx+=bumped
his ^pp$+pp3+++=his
nose ^nn++++=nose
severely ^rb++++=severely
as ^ql++++=as
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
down ^rp++++=down;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped
laughing ^vbg+++xvbg+=laughing
and ^cc+phrs+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
think ^vbi+vprv+++=think
how ^wrb+who+whcl++=how
he ^pp3a+pp3+++=he
should ^md+nec+++=should
get ^vb++++=get
out ^rb+phrv+++=out
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
the ^ati++++=the
walls ^nns++++=walls
were ^vbd+bed+vrb++=were
higher ^jjr+pred+++=higher
than ^in++++=than
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
prisoner ^nn+nom+++=prisoner.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
a ^rb++++=a
little ^rb"++++=little
at ^in++++=at
his ^pp$+pp3+++=his
own ^ap++++=own
misfortune ^nn++++=misfortune,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
laughter ^nn+nom+++=laughter
soothed ^vbd+++xvbn+=soothed
him ^pp3o+pp3+++=him
to ^to++++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
snored ^vbd+++xvbnx+=snored
all ^abn++++=all
through ^in++++=through
the ^ati++++=the
night ^nn++++=night
until ^cs+sub+++=until
daylight ^nn++++=daylight
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Gouie ^np+++??+=Gouie
peered ^vbd+++xvbn+=peered
over ^in++++=over
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
pit ^nn++++=pit
next ^ap++++=next
morning ^nn++++=morning
he ^pp3a+pp3+++=he
exclaimed ^vbd+++xvbnx+=exclaimed:
: ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++0='tis
is ^vbz+bez+vrb++=EXTRAWORD
Ippi ^np+++??+=Ippi--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
Jolly ^jj+atrb+++=Jolly
One ^pn++++=One!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Keo ^np+++??+=Keo
recognized ^vwbn+vprv++xvbn+=recognized
the ^ati++++=the
scent ^nn++++=scent
of ^in++++=of
a ^at++++=a
black ^jj+atrb+++=black
man ^nn++++=man
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
raise ^vbi++++=raise
his ^pp$+pp3+++=his
head ^jjb++++=head
high ^jj++++=high
enough ^qlp++++=enough
to ^to++++=to
bite ^vbi++++=bite
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Seeing ^vbg+vprv++xvbg+=Seeing
which ^wdt+who+whcl++=which
Gouie ^np+++??+=Gouie
spoke ^vbd+++xvbn+=spoke
in ^in++++=in
the ^ati++++=the
hippopotamus ^nns+++??+=hippopotamus
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
learned ^vprf+++xvbnx+=learned
from ^in++++=from
his ^pp$+pp3+++=his
grandfather ^nn+nom+++=grandfather,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sorcerer ^nn++++=sorcerer.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
peace ^nn++++=peace,
, ^zz++++=EXTRAWORD
little ^ap++++=little
one ^pn++++=one;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
my ^pp$+pp1+++=my
captive ^nn++++=captive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes;
yes ^uh++++=EXTRAWORD
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
have ^vb+hv+vrb++=have
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
your ^pp$+pp2+++=your
leg ^nn++++=leg,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
can ^md+pos+++=can
reach ^vb++++=reach
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
retorted ^vbd+++xvbn+=retorted
Keo ^np+++??+=Keo;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed
at ^in+ppvb+++=at
his ^pp$+pp3+++=his
own ^ap++++=own
joke ^nn++++=joke:
: ^zz++++=EXTRAWORD
" ^zz++++="Guk-uk-uk-uk!"
guk ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
Gouie ^np+++??+=Gouie,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
a ^at++++=a
thoughtful ^jj+atrb+++=thoughtful
black ^jj+atrb+++=black
man ^nn++++=man,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
away ^rp+pl+++=away
without ^in++++=without
further ^jjb+atrb+++=further
talk ^nn++++=talk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
return ^vb++++=return
until ^in++++=until
the ^ati++++=the
following ^jj+atrb++xvbg+=following
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
again ^rb+tm+++=again
leaned ^vbd+++xvbn+=leaned
over ^in++++=over
the ^ati++++=the
pit ^nn++++=pit
Keo ^np+++??+=Keo
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
weak ^jj++++=weak
from ^in++++=from
hunger ^nn++++=hunger
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
hardly ^rb+down+++=hardly
laugh ^nn++++=laugh
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
give ^vb++++=give
up ^rb+phrv+++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Gouie ^np+++??+=Gouie,
, ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
still ^rb++++=still
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
fight ^vbi++++=fight?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
will ^md+prd+++=will
happen ^vb+++??+=happen
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
give ^vb++++=give
up ^rb+phrv+++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
Keo ^np+++??+=Keo.
. ^zz++++=EXTRAWORD
The ^ati++++=The
black ^jj+atrb+++=black
man ^nn++++=man
scratched ^vwbn+++xvbn+=scratched
his ^pp$+pp3+++=his
woolly ^jj+atrb+++=woolly
head ^nn++++=head
in ^in++++=in
perplexity ^nn+nom+++=perplexity.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
hard ^jj+pred+++=hard
to ^to+jcmp+++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
Ippi ^np+++??+=Ippi.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
too ^ql++++=too
young ^jj++++=young
to ^in++++=to
work ^nn++++=work,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
kill ^vb++++=kill
you ^pp2+pp2+++=you
for ^in++++=for
food ^nn++++=food
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
lose ^vb++++=lose
your ^pp$+pp2+++=your
tusks ^nns+++??+=tusks,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
not ^xnot++not++=not
yet ^rb++++=yet
grown ^vwbn+++xvbn+=grown.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
O ^zz++++=O
Jolly ^jj+atrb+++=Jolly
One ^pn++++=One,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
fall ^vb++++=fall
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
hole ^nn++++=hole?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
catch ^vbi++++=catch
your ^pp$+pp2+++=your
mother ^nn++++=mother
or ^cc++++=or
one ^pn++++=one
of ^in++++=of
your ^pp$+pp2+++=your
uncles ^nns+++??+=uncles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Guk-uk-uk-uk!"
guk ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed
Keo ^np+++??+=Keo.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
go ^vb++++=go,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
man ^nn++++=man;
; ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
of ^in++++=of
no ^at++++=no
use ^nn++++=use
to ^in++++=to
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
do ^vb+do+vrb++=do,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
declared ^vbd+vpub++xvbn+=declared
Gouie ^np+++??+=Gouie;
; ^zz++++=EXTRAWORD
" ^zz++++="unless,"
unless ^cs+cnd+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
as ^in++++=as
an ^at++++=an
afterthought ^nn++++=afterthought,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
make ^vb++++=make
a ^at++++=a
bargain ^nn++++=bargain
with ^in++++=with
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
hear ^vb+vprv+++=hear
about ^in++++=about
the ^ati++++=the
bargain ^nn++++=bargain,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
one ^pn++++=one,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
hungry ^jj+pred+++=hungry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Keo ^np+++??+=Keo.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
let ^vb+++xvbn+=let
your ^pp$+pp2+++=your
go ^vb++++=go
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
swear ^vpsv++by+xvbn+=swear
by ^in++++=by
the ^ati++++=the
tusks ^nns+++??+=tusks
of ^in++++=of
your ^pp$+pp2+++=your
grandfather ^nn+nom+++=grandfather
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
will ^md+prd+++=will
return ^vb++++=return
to ^in++++=to
me ^pp1o+pp1+++=me
in ^in++++=in
a ^at++++=a
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
and ^cc++++=and
become ^vb++++=become
my ^pp$+pp1+++=my
prisoner ^nn+nom+++=prisoner
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
youthful ^jj+atrb+++=youthful
hippopotamus ^nns+++??+=hippopotamus
paused ^vbd+++xvbn+=paused
to ^to++++=to
think ^vbi+vprv+++=think,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
solemn ^jj+atrb+++=solemn
thing ^nn++++=thing
to ^to++++=to
swear ^vpsv++by+xvbn+=swear
by ^in++++=by
the ^ati++++=the
tusks ^nns+++??+=tusks
of ^in++++=of
his ^pp$+pp3+++=his
grandfather ^nn+nom+++=grandfather;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
exceedingly ^rb++++=exceedingly
hungry ^jj+pred+++=hungry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
with ^in++++=with
another ^dt++++=another
careless ^jj+atrb+++=careless
laugh ^nn++++=laugh:
: ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb++++=well;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
will ^md+prd+++=will
now ^rn+tm+splt++=now
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
go ^vb++++=go
I ^pp1a+pp1+++=I
swear ^vbd+++xvbnx+=swear
by ^in++++=by
the ^ati++++=the
tusks ^nns+++??+=tusks
of ^in++++=of
my ^pp$+pp1+++=my
grandfather ^nn+nom+++=grandfather
to ^to++++=to
return ^vbi++++=return
to ^in++++=to
you ^pp2+pp2+++=you
in ^in++++=in
a ^at++++=a
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
and ^cc++++=and
become ^vb++++=become
your ^pp$+pp2+++=your
prisoner ^nn+nom+++=prisoner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gouie ^np+++??+=Gouie
was ^vbd+bedz+vrb++=was
much ^ap++++=much
pleased ^jj+++xvbn+=pleased,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
in ^in++++=in
a ^at++++=a
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
Keo ^np+++??+=Keo
would ^md+prd+++=would
be ^vb+be+vrb++=be
almost ^rb+hdg+++=almost
full ^jj+pred+++=full
grown ^vbd+++xvbn+=grown.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
digging ^vbg+++xvbg+=digging
away ^rp+pl+++=away
one ^cd1++++=one
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
pit ^nn++++=pit
and ^cc++++=and
filling ^nvbg+++xvbg+=filling
it ^pp3+it+++=it
up ^rb+phrv+++=up
with ^in+ppvb+++=with
the ^ati++++=the
earth ^nn++++=earth
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
an ^at++++=an
incline ^nn++++=incline
which ^whp+rel+subj++=which
would ^md+prd+++=would
allow ^vb++++=allow
the ^ati++++=the
hippopotamus ^nns+++??+=hippopotamus
to ^to++++=to
climb ^vbi++++=climb
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Keo ^np+++??+=Keo
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
pleased ^jj+++xvbn+=pleased
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
himself ^ppl+pp3+++=himself
upon ^in++++=upon
the ^ati++++=the
surface ^nn++++=surface
of ^in++++=of
the ^ati++++=the
earth ^nn++++=earth
again ^rb+tm+++=again
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
indulged ^vprf+++xvbn+=indulged
in ^in++++=in
a ^at++++=a
merry ^jj+atrb+++=merry
fit ^nn++++=fit
of ^in++++=of
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Good-by,
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gouie ^np+++??+=Gouie;
; ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
you ^pp2+pp2+++=you
will ^md+prd+++=will
see ^vb+vprv+++=see
me ^pp1o+pp1+++=me
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
waddled ^vbd+++xvbnx+=waddled
away ^rp+pl+++=away
toward ^in++++=toward
the ^ati++++=the
river ^nn++++=river
to ^to++++=to
see ^vbi+vprv+tht0++=see
his ^pp$+pp3+++=his
mother ^nn++++=mother
and ^cc++++=and
get ^vb++++=get
his ^pp$+pp3+++=his
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Gouie ^np+++??+=Gouie
returned ^vbd+++xvbn+=returned
to ^in++++=to
his ^pp$+pp3+++=his
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
months ^nns++++=months
that ^tht+rel+subj++=that
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
black ^jj+atrb+++=black
man ^nn++++=man
lay ^vbd+++xvbn+=lay
in ^in++++=in
his ^pp$+pp3+++=his
hut ^nn++++=hut
or ^cc++++=or
hunted ^vpsv++agls+xvbn+=hunted
in ^in++++=in
the ^ati++++=the
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
at ^rb++++=at
times ^nns++++=times
the ^ati++++=the
faraway ^nn+++??+=faraway
" ^zz++++="Guk-uk-uk-uk!"
guk ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uk ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
laughing ^jj+atrb++xvbg+=laughing
hippopotamus ^nns+++??+=hippopotamus.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
only ^rb+down+++=only
smiled ^vbd+++xvbn+=smiled
to ^in++++=to
himself ^ppl+pp3+++=himself
and ^cc++++=and
thought ^nn+++xvbn+=thought:
: ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
will ^md+prd+++=will
soon ^rb+tm+splt++=soon
pass ^vb++++=pass
away ^rp+pl+++=away!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Now ^rn+tm+++=Now
when ^wrb+who+++=when
Keo ^np+++??+=Keo
returned ^vbd+++xvbn+=returned
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother
safe ^jj++++=safe
and ^cc++++=and
well ^rb++++=well
every ^at++++=every
member ^nn++++=member
of ^in++++=of
his ^pp$+pp3+++=his
tribe ^nn++++=tribe
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
joy ^nn++++=joy,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
Jolly ^jj+atrb+++=Jolly
One ^cd1++++=One
was ^vbd+bedz+vrb++=was
a ^at++++=a
general ^jj++++=general
favorite ^jj++++=favorite.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
them ^pp3o+pp3+++=them
that ^cs+sub+++=that
in ^in++++=in
a ^at++++=a
year ^nn++++=year
and ^cc++++=and
a ^at++++=a
day ^nn++++=day
he ^pp3a+pp3+++=he
must ^md+nec+++=must
again ^rb+tm+splt++=again
become ^vb++++=become
the ^ati++++=the
slave ^nn++++=slave
of ^in++++=of
the ^ati++++=the
black ^jj+atrb+++=black
man ^nn++++=man,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
to ^to++++=to
wail ^vbi++++=wail
and ^cc++++=and
weep ^nn++++=weep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb++++=so
many ^ap++++=many
were ^vbd+bed+vrb++=were
their ^pp$+pp3+++=their
tears ^nns++++=tears
that ^tht+rel+obj++=that
the ^ati++++=the
river ^nn++++=river
rose ^vbd+++xvbn+=rose
several ^ap++++=several
inches ^nns++++=inches.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
Keo ^np+++??+=Keo
only ^rb+down+++=only
laughed ^vbd+++xvbn+=laughed
at ^in+ppvb+++=at
their ^pp$+pp3+++=their
sorrow ^nn++++=sorrow;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
great ^jj++++=great
meeting ^jj+++xvbg+=meeting
of ^in++++=of
the ^ati++++=the
tribe ^nn++++=tribe
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called
and ^cc++++=and
the ^ati++++=the
matter ^nn++++=matter
discussed ^vwbn+++xvbn+=discussed
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
" ^zz++++="Having
having ^xvbg+++xvbg+=EXTRAWORD
sworn ^vprf+++xvbn+=sworn
by ^in++++=by
the ^ati++++=the
tusks ^nns+++??+=tusks
of ^in++++=of
his ^pp$+pp3+++=his
grandfather ^nn+nom+++=grandfather,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Uncle ^nn++++=Uncle
Nikki ^np+++??+=Nikki,
, ^zz++++=EXTRAWORD
" ^zz++++="he
he ^pp3a+pp3+++=EXTRAWORD
must ^md+nec+++=must
keep ^vb++++=keep
his ^pp$+pp3+++=his
promise ^nn++++=promise.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
duty ^nn++++=duty
to ^to+ncmp+++=to
try ^vbi++++=try
in ^in++++=in
some ^dti++++=some
way ^nn++++=way
to ^in++++=to
rescue ^nn++++=rescue
him ^pp3o+pp3+++=him
from ^in++++=from
death ^nn++++=death
or ^cc++++=or
a ^at++++=a
life ^nn++++=life
of ^in++++=of
slavery ^nn+nom+++=slavery."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
To ^in++++=To
this ^dt+dem+++=this
all ^abn++++=all
agreed ^jj+++xvbn+=agreed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in++++=of
any ^dti++++=any
method ^nn++++=method
of ^in++++=of
saving ^xvbg+++xvbg+=saving
Keo ^np+++??+=Keo
from ^in++++=from
his ^pp$+pp3+++=his
fate ^nn++++=fate.
. ^zz++++=EXTRAWORD
So ^ql++++=So
months ^nns++++=months
passed ^vbd+++xvbn+=passed
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
during ^in++++=during
which ^whp+rel+pied++=which
all ^rb++++=all
the ^ati++++=the
royal ^jj+atrb+++=royal
hippopotamuses ^nns+++??+=hippopotamuses
were ^vbd+bed+vrb++=were
sad ^jj+pred+++=sad
and ^cc+phrs+++=and
gloomy ^jj++++=gloomy
except ^in++++=except
the ^ati++++=the
Jolly ^jj+atrb+++=Jolly
One ^cd1++++=One
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Finally ^rb++++=Finally
but ^cc++++=but
a ^at++++=a
week ^nn++++=week
of ^in++++=of
freedom ^nn+nom+++=freedom
remained ^vbd+++xvbn+=remained
to ^in++++=to
Keo ^np+++??+=Keo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
the ^ati++++=the
queen ^nn++++=queen,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
so ^rb+emph+++=so
nervous ^jj++++=nervous
and ^cc+phrs+++=and
worried ^jj+++xvbn+=worried
that ^tht+jcmp+++=that
another ^dt++++=another
meeting ^jj+++xvbg+=meeting
of ^in++++=of
the ^ati++++=the
tribe ^nn++++=tribe
was ^vbd+bedz+aux++=was
called ^vpsv++agls+xvbnx+=called.
. ^zz++++=EXTRAWORD
By ^in++++=By
this ^dt+dem+++=this
time ^nn++++=time
the ^ati++++=the
laughing ^jj+atrb++xvbg+=laughing
hippopotamus ^nns+++??+=hippopotamus
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
to ^in++++=to
enormous ^jj+atrb+++=enormous
size ^nn++++=size,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
measured ^jj+++xvbn+=measured
nearly ^rb+down+++=nearly
fifteen ^cd++++=fifteen
feet ^nns++++=feet
long ^jj++++=long
and ^cc++++=and
six ^cd++++=six
feet ^nns++++=feet
high ^jj++++=high,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
his ^pp$+pp3+++=his
sharp ^jj+atrb+++=sharp
tusks ^nns+++??+=tusks
