A ^at++++=A
about ^in++++=EXTRAWORD
five ^cd++++=five
years ^nns++++=years
ago ^rb++++=ago
I ^pp1a+pp1+++=I
started ^vbd+++xvbnx+=started
in ^in++++=in
to ^to++++=to
stick ^vbi++++=stick
up ^rp++++=up
a ^at++++=a
shack ^nn++++=shack.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
before ^cs+sub+++=before
this ^dt+dem+++=this
one ^cd1++++=one
was ^vbd+bedz+aux++=was
built ^vpsv++agls+xvbnx+=built,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
in ^in++++=in
another ^dt++++=another
place ^nn++++=place.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
set ^vbd+++xvbnx+=set
Ah ^uh++++=Ah
Wee ^jj++++=Wee
and ^cc++++=and
a ^rb++++=a
little ^rb"++++=little
cuss ^nns+++??+=cuss
named ^vbd+++xvbn+=named
Gopher ^np+++??+=Gopher
to ^to++++=to
cutting ^vbg+++xvbg+=cutting
the ^ati++++=the
timber ^nn++++=timber.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
expect ^vb+vprv+++=expect
Ah ^uh++++=Ah
Wee ^jj++++=Wee
to ^to++++=to
help ^vbi++++=help
much ^rb+cnj+++=much,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
face ^nn++++=face
like ^in++++=like
a ^at++++=a
day ^nn++++=day
in ^in++++=in
June ^nr++++=June
and ^cc++++=and
big ^jj+atrb+++=big
black ^jj+atrb+++=black
eyes ^nns++++=eyes
- ^zz++++=-I
i ^pp1a+pp1+++=EXTRAWORD
guess ^vb++++=guess
maybe ^rb+hdg+++=maybe
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
the ^ati++++=the
damn ^vb++++=damn'dest
'dest ^jjt+atrb+++0=EXTRAWORD
eyes ^nns++++=eyes
in ^in++++=in
this ^dt+dem+++=this
neck ^nn++++=neck
of ^in++++0=o'
woods ^nns++++=woods.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
While ^cs+sub+++=While
delivering ^vbg+++xvbg+=delivering
this ^dt+dem+++=this
trenchant ^jj++++=trenchant
thrust ^vwbn+++xvbn+=thrust
at ^rb++++=at
common ^jj+atrb+++=common
sense ^nn++++=sense
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dunfer ^np++++=Dunfer
absently ^rb++++=absently
regarded ^vbd+++xvbn+=regarded
a ^at++++=a
knot ^nn++++=knot-hole
- ^zz++++=EXTRAWORD
hole ^nn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
thin ^jj+atrb+++=thin
board ^nn++++=board
partition ^nn+nom+++=partition
separating ^vwbg+++xvbg+=separating
the ^ati++++=the
bar ^nn++++=bar
from ^in++++=from
the ^ati++++=the
living ^jj+++xvbg+=living-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
that ^dt+pdem+++=that
were ^vbd+bed+vrb++=were
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
eyes ^nns++++=eyes
whose ^whp+rel+obj++=whose
size ^nn++++=size
and ^cc++++=and
colour ^nn++++=colour
had ^vb+hv+vrb++=had
incapacitated ^jj++++=incapacitated
his ^pp$+pp3+++=his
servant ^nn+nom+++=servant
for ^in++++=for
good ^jj+atrb+++=good
service ^nn++++=service.
. ^zz++++=EXTRAWORD
' ^zz++++='Now
now ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
Eastern ^jj+atrb+++=Eastern
galoots ^nns+++??+=galoots
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
anything ^pn++++=anything
against ^in++++=against
the ^ati++++=the
yellow ^jj+atrb+++=yellow
devils ^nns++++=devils,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
suddenly ^rb++++=suddenly
flamed ^vbd+++xvbn+=flamed
out ^rp+pl+++=out
with ^in++++=with
an ^at++++=an
appearance ^nn+nom+++=appearance
of ^in++++=of
earnestness ^nns+nom+++=earnestness
not ^xnot++not++=not
altogether ^nn+nom+++=altogether
convincing ^jj++++=convincing,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
Chink ^np+++??+=Chink
was ^vbd+bedz+vrb++=was
the ^ati++++=the
perversest ^jjt+atrb+++=perversest
scoundrel ^nn++++=scoundrel
outside ^jjb++++=outside
San ^np++++=San
Francisco ^np++++=Francisco.
. ^zz++++=EXTRAWORD
The ^ati++++=The
miserable ^jj+atrb+++=miserable
pig ^nn++++=pig-tail
- ^zz++++=EXTRAWORD
tail ^nn++++=EXTRAWORD
Mongolian ^np+++??+=Mongolian
went ^vbd+++xvbn+=went
to ^to++++=to
hewing ^vbg+++xvbg+=hewing
away ^rp+pl+++=away
at ^in++++=at
the ^ati++++=the
saplings ^nns+nom+++=saplings
all ^abn++++=all
round ^in++++=round
the ^ati++++=the
stems ^nns++++=stems,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
worm ^nn++++=worm
of ^in++++0=o'
the ^ati++++=the
dust ^nn++++=dust
gnawing ^jj++++=gnawing
a ^at++++=a
radish ^nn++++=radish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
pointed ^vbd+++xvbnx+=pointed
out ^rp+pl+++=out
his ^pp$+pp3+++=his
error ^nn++++=error
as ^in++++=as
patiently ^rb++++=patiently
as ^ql++++=as
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
how ^wrb+who+whcl++=how,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
how ^wrb+who+++=how
to ^to++++=to
cut ^vbi++++=cut
them ^pp3o+pp3+++=them
on ^in++++=on
two ^cd++++=two
sides ^nns++++=sides,
, ^zz++++=EXTRAWORD
so ^rb++++=so
as ^in++++=as
to ^in"++++=to
make ^vb++++=make
them ^pp3o+pp3+++=them
fall ^nn++++=fall
right ^jj++++=right;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
sooner ^rbr++++=sooner
would ^md+prd+++=would
I ^pp1a+pp1+++=I
turn ^vb++++=turn
my ^pp$+pp1+++=my
back ^rp++++=back
on ^rp++++=on
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
like ^in++++=like
this ^dt+dem+++=this'
' ^zz++++=EXTRAWORD
- ^zz++++=-and
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
it ^pp3+it+++=it
on ^rp++++=on
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
amplifying ^jj+++xvbg+=amplifying
the ^ati++++=the
illustration ^nn+nom+++=illustration
by ^in++++=by
taking ^xvbg+++xvbg+=taking
some ^dti++++=some
more ^rbr++++=more
liquor ^nn++++=liquor
- ^zz++++=-'than
' ^zz++++=EXTRAWORD
than ^in++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
at ^rb++++=at
it ^pp3+it+++=it
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
this ^dt+dem+++=this
way ^nn++++=way:
: ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
so ^ql++++=so'
' ^zz++++=EXTRAWORD
- ^zz++++=-regarding
regarding ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me
rather ^rb++++=rather
unsteadily ^rb++++=unsteadily
and ^cc++++=and
with ^in++++=with
evident ^jj+atrb+++=evident
complexity ^nn+nom+++=complexity
of ^in++++=of
vision ^nn++++=vision
- ^zz++++=-'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
all ^abn++++=all
right ^jj++++=right;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
so ^ql++++=so'
' ^zz++++=EXTRAWORD
- ^zz++++=-taking
taking ^vbg+++xvbg+=EXTRAWORD
a ^at++++=a
long ^rb++++=long
pull ^vb++++=pull
at ^in++++=at
the ^ati++++=the
bottle ^nn++++=bottle
- ^zz++++=-'he
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
defied ^vbd+++xvbnx+=defied
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
gaze ^nn++++=gaze
at ^in++++=at
him ^pp3o+pp3+++=him
reproachfully ^rb+cnj+++=reproachfully,
, ^zz++++=EXTRAWORD
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
butter ^nn++++=butter
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
melted ^vprf+++xvbnx+=melted
in ^in++++=in
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Doubtless ^rb++++=Doubtless
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dunfer ^np++++=Dunfer
honestly ^rb++++=honestly
intended ^vbd+vsua++xvbn+=intended
the ^ati++++=the
look ^vb++++=look
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
fixed ^vbd+++xvbnx+=fixed
upon ^in++++=upon
me ^pp1o+pp1+++=me
to ^to++++=to
be ^vbi++vrb++=be
merely ^rb+down+++=merely
reproachful ^jj+pred+++=reproachful,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
singularly ^rb++++=singularly
fit ^jj+pred+++=fit
to ^to+jcmp+++=to
arouse ^vbi++++=arouse
the ^ati++++=the
gravest ^jjt+atrb+++=gravest
apprehension ^nn++++=apprehension
in ^in++++=in
any ^dti++++=any
unarmed ^jj+atrb+++=unarmed
person ^nn++++=person
incurring ^vwbg+++xvbg+=incurring
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
all ^abn++++=all
interest ^nn++++=interest
in ^in++++=in
his ^pp$+pp3+++=his
pointless ^jj+atrb+++=pointless
and ^cc+phrs+++=and
interminable ^jj+atrb+++=interminable
narrative ^nn++++=narrative,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
rose ^vbd+++xvbnx+=rose
to ^to++++=to
go ^vbi++++=go.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
fairly ^rb++splt++=fairly
risen ^vprf+++xvbn+=risen,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
again ^rb+tm+splt++=again
turned ^vprf+++xvbnx+=turned
to ^in++++=to
the ^ati++++=the
counter ^nn++++=counter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
barely ^rb+down+++=barely
audible ^jj++++=audible
' ^zz++++='so,'
so ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
emptied ^vprf+++xvbnx+=emptied
the ^ati++++=the
bottle ^nn++++=bottle
at ^in++++=at
a ^at++++=a
gulp ^nn++++=gulp.
. ^zz++++=EXTRAWORD
Heavens ^nns++++=Heavens!
! ^zz++++=EXTRAWORD
what ^wdt+who+++=what
a ^at++++=a
yell ^vb++++=yell!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
Titan ^nn++++=Titan
in ^in++++=in
his ^pp$+pp3+++=his
last ^ap++++=last,
, ^zz++++=EXTRAWORD
strong ^jj+atrb+++=strong
agony ^nn++++=agony.
. ^zz++++=EXTRAWORD
Jo ^np++++=Jo.
. ^zz++++=EXTRAWORD
staggered ^j+++xvbn+=staggered
back ^jjb++++=back
after ^in++++=after
emitting ^xvbg+++xvbg+=emitting
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
cannon ^nn++++=cannon
recoils ^vbz++++=recoils
from ^in++++=from
its ^pp$+it+++=its
own ^ap++++=own
thunder ^nn++++=thunder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
dropped ^vbd+++xvbn+=dropped
into ^in++++=into
his ^pp$+pp3+++=his
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
' ^zz++++='knocked
knocked ^vprf+++xvbn+=EXTRAWORD
in ^in++++=in
the ^ati++++=the
head ^nn++++=head'
' ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
beef ^nn++++=beef
- ^zz++++=-his
his ^pp$+pp3+++=EXTRAWORD
eyes ^nns++++=eyes
drawn ^vwbn+++xvbn+=drawn
sidewise ^jj++++=sidewise
toward ^in++++=toward
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
stare ^nn++++=stare
of ^in++++=of
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
Looking ^vbg+++xvbg+=Looking
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
direction ^nn+nom+++=direction,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
knothole ^nn++++=knothole
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall
had ^vb+hv+aux++=had
indeed ^qlp++++=indeed
become ^vprf+++xvbn+=become
a ^at++++=a
human ^jj+atrb+++=human
eye ^nn++++=eye
- ^zz++++=-a
a ^at++++=EXTRAWORD
full ^jj+atrb+++=full,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
glared ^jj+++xvbn+=glared
into ^in++++=into
my ^pp$+pp1+++=my
own ^ap++++=own
with ^in++++=with
an ^at++++=an
entire ^jjb+atrb+++=entire
lack ^nn++++=lack
of ^in++++=of
expression ^nn++++=expression
more ^rbr++++=more
awful ^jj++++=awful
than ^in++++=than
the ^ati++++=the
most ^ql+emph+++=most
devilish ^jj+atrb+++=devilish
glitter ^nn++++=glitter.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I
must ^md+nec+++=must
have ^vb+hv+aux++=have
covered ^vprf+++xvbnx+=covered
my ^pp$+pp1+++=my
face ^nn++++=face
with ^in++++=with
my ^pp$+pp1+++=my
hands ^nns++++=hands
to ^to++++=to
shut ^vbi++++=shut
out ^rb+phrv+++=out
the ^ati++++=the
horrible ^jj+atrb+++=horrible
illusion ^nn++++=illusion,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
such ^abl++++=such
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Jo. ^np++++=Jo.'s
's ^$++++=EXTRAWORD
little ^ap++++=little
white ^jj+atrb+++=white
man ^nn++++=man-of-all-work
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
all ^abn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
work ^nn++++=EXTRAWORD
coming ^vwbg+++xvbg+=coming
into ^in++++=into
the ^ati++++=the
room ^nn++++=room
broke ^vbd+++xvbn+=broke
the ^ati++++=the
spell ^nn++++=spell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
dazed ^nn++++=dazed
fear ^vb++++=fear
that ^tht+vcmp+++=that
delirium ^nn+++??+=delirium
tremens ^nns+++??+=tremens
might ^md+pos+++=might
be ^vb+be+vrb++=be
infectious ^jj+pred+++=infectious.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
horse ^nn++++=horse
was ^vbd+bedz+aux++=was
hitched ^vpsv++agls+xvbnx+=hitched
at ^rb++++=at
the ^ati++++=the
watering ^jj+++xvbg+=watering-trough,
- ^zz++++=EXTRAWORD
trough ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
untying ^jj+++xvbg+=untying
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++=I
mounted ^vbd+++xvbnx+=mounted
and ^cc+phrs+++=and
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
too ^ql++++=too
much ^ap++++=much
troubled ^jj+++xvbn+=troubled
in ^in++++=in
mind ^nn++++=mind
to ^to++++=to
note ^vbi+vprv+++=note
whither ^jjr++++=whither
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
all ^abn++++=all
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
like ^in++++=like
everyone ^pn++++=everyone
who ^whp+who+++=who
does ^vbz+doz+aux++=does
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
to ^to++++=to
think ^vbi+vprv+tht0++=think
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
a ^at++++=a
great ^jj+atrb+++=great
deal ^nn++++=deal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
little ^jj+atrb+++=little
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
only ^ap+down+++=only
reflection ^nn+nom+++=reflection
that ^tht+vcmp+subj++=that
seemed ^vprf+++xvbn+=seemed
at ^rb++++=at
all ^abn++++=all
satisfactory ^jj++++=satisfactory
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
on ^rp++++=on
the ^ati++++=the
morrow ^nn++++=morrow
I ^pp1a+pp1+++=I
should ^md+nec+++=should
be ^vb+be+vrb++=be
some ^dti++++=some
miles ^nns++++=miles
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
strong ^jj+atrb+++=strong
probability ^nn+nom+++=probability
of ^in++++=of
never ^rb++++=never
returning ^jj+++xvbg+=returning.
. ^zz++++=EXTRAWORD
A ^at++++=A
sudden ^jj+atrb+++=sudden
coolness ^nns+nom+++=coolness
brought ^vbd+++xvbn+=brought
me ^pp1o+pp1+++=me
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
abstraction ^nn+nom+++=abstraction,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
up ^rp++++=up
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
myself ^ppl+pp1+++=myself
entering ^vbg+++xvbg+=entering
the ^ati++++=the
deep ^jj+atrb+++=deep
shadows ^nps++++=shadows
of ^in++++=of
the ^ati++++=the
ravine ^nn++++=ravine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
was ^vbd+bedz+vrb++=was
stifling ^jj+pred+++=stifling;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
transition ^nn+nom+++=transition
from ^in++++=from
the ^ati++++=the
pitiless ^jj+atrb+++=pitiless,
, ^zz++++=EXTRAWORD
visible ^jj+atrb+++=visible
heat ^nn++++=heat
of ^in++++=of
the ^ati++++=the
parched ^jj+atrb+++=parched
fields ^nns++++=fields
to ^in++++=to
the ^ati++++=the
cool ^jj+atrb+++=cool
gloom ^nn++++=gloom,
, ^zz++++=EXTRAWORD
heavy ^jj++++=heavy
with ^in++++=with
pungency ^nn++++=pungency
of ^in++++=of
cedars ^nns+++??+=cedars
and ^cc++++=and
vocal ^jj++++=vocal
with ^in++++=with
twittering ^xvbg+++xvbg+=twittering
of ^in++++=of
the ^ati++++=the
birds ^nns++++=birds
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
driven ^vpsv++agls+xvbnx+=driven
to ^to+vcmp+++=to
its ^pp$+it+++=its
leafy ^jj+atrb+++=leafy
asylum ^nn++++=asylum,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
exquisitely ^rb++++=exquisitely
refreshing ^jj+pred+++=refreshing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
for ^in++++=for
my ^pp$+pp1+++=my
mystery ^nn+nom+++=mystery,
, ^zz++++=EXTRAWORD
as ^ql++++=as
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
finding ^vbg+++xvbg+=finding
the ^ati++++=the
ravine ^nn++++=ravine
in ^in++++=in
a ^at++++=a
communicative ^jj+atrb+++=communicative
mood ^nn++++=mood,
, ^zz++++=EXTRAWORD
dismounted ^j+++xvbn+=dismounted,
, ^zz++++=EXTRAWORD
led ^j+++xvbn+=led
my ^pp$+pp1+++=my
sweating ^vbg+++xvbg+=sweating
animal ^nn++++=animal
into ^in++++=into
the ^ati++++=the
undergrowth ^nn++++=undergrowth,
, ^zz++++=EXTRAWORD
tied ^j+++xvbn+=tied
him ^pp3o+pp3+++=him
securely ^rb++++=securely
to ^in++++=to
a ^at++++=a
tree ^nn++++=tree
and ^cc++++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
upon ^in++++=upon
a ^at++++=a
rock ^nn++++=rock
to ^to++++=to
meditate ^nn+nom+++=meditate.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
bravely ^rb++++=bravely
by ^in++++=by
analysing ^xvbg+++xvbg+=analysing
my ^pp$+pp1+++=my
pet ^nn++++=pet
superstition ^nn+nom+++=superstition
about ^in++++=about
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
Having ^vbg+++xvbg+=Having
resolved ^jj+++xvbn+=resolved
it ^pp3+it+++=it
into ^in++++=into
its ^pp$+it+++=its
constituent ^jj+atrb+++=constituent
elements ^nns+nom+++=elements
I ^pp1a+pp1+++=I
arranged ^vbd+vsua++xvbnx+=arranged
them ^pp3o+pp3+++=them
in ^in++++=in
convenient ^jj+atrb+++=convenient
troops ^nns++++=troops
and ^cc++++=and
squadrons ^nns++++=squadrons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
collecting ^nvbg+++xvbg+=collecting
all ^abn++++=all
the ^ati++++=the
forces ^nns++++=forces
of ^in++++=of
my ^pp$+pp1+++=my
logic ^nn++++=logic
bore ^vbd+++xvbn+=bore
down ^rp++++=down
upon ^in++++=upon
them ^pp3o+pp3+++=them
from ^in++++=from
impregnable ^jj+atrb+++=impregnable
premises ^nns++++=premises
with ^in++++=with
the ^ati++++=the
thunder ^nn++++=thunder
of ^in++++=of
irresistible ^jj+atrb+++=irresistible
conclusions ^nns++++=conclusions
and ^cc++++=and
a ^at++++=a
great ^jj+atrb+++=great
noise ^nn++++=noise
of ^in++++=of
chariots ^nns+++??+=chariots
and ^cc++++=and
general ^jj+atrb+++=general
intellectual ^jj+atrb+++=intellectual
shouting ^nvbg+vpub++xvbg+=shouting.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
my ^pp$+pp1+++=my
big ^jj+atrb+++=big
mental ^jj+atrb+++=mental
guns ^nns++++=guns
had ^vbd+hvd+aux++=had
overturned ^vprf+++xvbnx+=overturned
all ^abn++++=all
opposition ^nn+nom+++=opposition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
growling ^nn+nom+++=growling
almost ^rb+hdg+++=almost
inaudibly ^rb++++=inaudibly
away ^rp+pl+++=away
on ^in++++=on
the ^ati++++=the
horizon ^nn++++=horizon
of ^in++++=of
pure ^jj+atrb+++=pure
speculation ^nn+nom+++=speculation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
routed ^jj+atrb++xvbn+=routed
enemy ^nn++++=enemy
straggled ^vprf+++xvbn+=straggled
in ^in++++=in
upon ^in++++=upon
their ^pp$+pp3+++=their
rear ^jjb++++=rear,
, ^zz++++=EXTRAWORD
massed ^jj++++=massed
silently ^rb++++=silently
into ^in++++=into
a ^at++++=a
solid ^jj+atrb+++=solid
phalanx ^nn+++??+=phalanx,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
captured ^vbd+++xvbn+=captured
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
bag ^nn++++=bag
and ^cc++++=and
baggage ^nn+nom+++=baggage.
. ^zz++++=EXTRAWORD
An ^at++++=An
indefinable ^jj+atrb+++=indefinable
dread ^nn++++=dread
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
rose ^vbd+++xvbnx+=rose
to ^to++++=to
shake ^vbi++++=shake
it ^pp3+it+++=it
off ^rp+pl+++=off,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
threading ^nvbg+++xvbg+=threading
the ^ati++++=the
narrow ^jj+atrb+++=narrow
dell ^np++++=dell
by ^in++++=by
an ^at++++=an
old ^jj++++=old,
, ^zz++++=EXTRAWORD
grass ^nn++++=grass-grown
- ^zz++++=EXTRAWORD
grown ^vprf+++xvbn+=EXTRAWORD
cow ^nn++++=cow-path
- ^zz++++=EXTRAWORD
path ^nn++++=EXTRAWORD
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
flow ^vbi++++=flow
along ^in++++=along
the ^ati++++=the
bottom ^nn++++=bottom,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
substitute ^nn++++=substitute
for ^in++++=for
the ^ati++++=the
brook ^nn++++=brook
that ^tht+rel+++=that
Nature ^nn++++=Nature
had ^vbd+hvd+aux++=had
neglected ^vprf+++xvbnx+=neglected
to ^to++++=to
provide ^vbi+vsua+++=provide.
. ^zz++++=EXTRAWORD
