It ^pp3+it+++=It
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
relish ^vb++++=relish
one ^cd1++++=one
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
Alferd ^np+++??+=Alferd?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ef
ef ^nn+++??+=EXTRAWORD
you ^pp2+pp2+++=you
and ^cc++++0=an'
Hannah ^np++++=Hannah
want ^vb++++=want
griddle ^nn+++??+=griddle
cakes ^nns++++=cakes,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
kin ^nns++++=kin
hev ^nn+++??+=hev
griddle ^nn+++??+=griddle
cakes ^nns++++=cakes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
hev ^vbi+++??+=hev
one ^pn++++=one,
, ^zz++++=EXTRAWORD
with ^in++++=with
some ^dti++++=some
maple ^nn+++??+=maple
merlasses ^nns+++??+=merlasses
on ^in++++=on
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They've
've ^vb+hv+aux++0=EXTRAWORD
kept ^vprf+++xvbnx+=kept
hot ^jj++++=hot;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
hed ^vbd+++xvbnx+=hed
them ^pp3o+pp3+++0='em
kivered ^vbd+++xvbn+=kivered
up ^rp++++=up."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
them ^pp3o+pp3+++0='em
away ^rp+pl+++=away!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
set ^vbd+++xvbnx+=set
them ^pp3o+pp3+++=them
meekly ^rb++++=meekly
on ^in++++=on
the ^ati++++=the
pantry ^nn++++=pantry
shelf ^nn++++=shelf;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
back ^jjb++++=back
and ^cc++++=and
stood ^vpsv++agls+xvbn+=stood
before ^in++++=before
her ^pp$+pp3+++=her
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
gentle ^jj+atrb+++=gentle
deprecation ^nn+nom+++=deprecation
in ^in++++=in
her ^pp$+pp3+++=her
soft ^jj+atrb+++=soft
old ^jj+atrb+++=old
face ^nn++++=face
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
whole ^jj+atrb+++=whole
poise ^nn++++=poise
of ^in++++=of
her ^pp$+pp3+++=her
little ^ap++++=little
slender ^jj+atrb+++=slender
body ^nn++++=body.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
hev ^jj+atrb++??+=hev
fur ^nn++++=fur
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
Alferd ^np+++??+=Alferd?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
don ^npt++++=don'
' ^zz++++=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
might ^md+pos+++=might
as ^rb++++=as
well ^rb++++=well
fry ^nns++++=fry
a ^rb++++=a
little ^rb"++++=little
slice ^nn++++=slice
of ^in++++=of
bacon ^nn++++=bacon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
git ^np++++=git
a ^at++++=a
cup ^nn++++=cup
of ^in++++=of
tea ^nn++++=tea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
' ^zz++++='most
most ^ql+emph+++=EXTRAWORD
afeard ^vb+++??+=afeard
of ^in++++=of
bacon ^nn++++=bacon,
, ^zz++++=EXTRAWORD
Alferd ^np+++??+=Alferd?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Ef ^np+++??+=Ef
anybody ^pn++++=anybody's
's ^vbz+bez+vrb++0=EXTRAWORD
sick ^jj++++=sick,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
kin ^nns++++=kin
tell ^vb++++=tell
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
want ^vb++++=want
themselves ^ppls+pp3+++=themselves
' ^zz++++='bout
bout ^nn++++=EXTRAWORD
as ^rb++++=as
well ^rb++++=well's
's ^vbz+bez+vrb++0=EXTRAWORD
anybody ^pn++++=anybody
kin ^nns++++=kin
tell ^vb++++=tell
' ^zz++++='em.
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
hev ^vb+++??+=hev
any ^dti++++=any
hankerin ^nn+++??+=hankerin'
' ^zz++++=EXTRAWORD
arter ^jjr+atrb+++=arter
anythin ^nn+++??+=anythin'
' ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
good ^jj++++=good
for ^in++++=for
' ^zz++++='em.
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
need ^nn++++=need
anythin ^nn+++??+=anythin',
', ^nn+++??+=EXTRAWORD
natur ^&fw++++=natur
gives ^vbz++++=gives
them ^pp3o+pp3+++0='em
a ^at++++=a
longin ^nn+++??+=longin'
' ^zz++++=EXTRAWORD
arter ^jjr++++=arter
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you'd
'd ^md+prd+vrb++0=EXTRAWORD
hurry ^np++++=hurry
up ^rp++++=up
and ^cc++++0=an'
cook ^nn++++=cook
that ^tht+rel+obj++=that
bacon ^np++++=bacon,
, ^zz++++=EXTRAWORD
Lucy ^np++++=Lucy.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
awful ^jj++++=awful
faint ^jj++++=faint
at ^rb++++=at
my ^pp$+pp1+++=my
stomach ^nn++++=stomach."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
cooked ^vbd+++xvbnx+=cooked
the ^ati++++=the
bacon ^nn++++=bacon
and ^cc++++=and
made ^vbd+++xvbn+=made
the ^ati++++=the
tea ^nn++++=tea
with ^in++++=with
no ^at++++=no
more ^ql++++=more
words ^nns++++=words.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
seldom ^rb++++=seldom
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
used ^vbd+++xvbnx+=used
as ^ql++++=as
many ^ap++++=many
as ^ql++++=as
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
Tollet ^np+++??+=Tollet,
, ^zz++++=EXTRAWORD
ever ^rb++++=ever
since ^cs+sub+++=since
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
sole ^jjb+atrb+++=sole
autocrat ^nn+++??+=autocrat
of ^in++++=of
all ^abn++++=all
her ^pp3o+pp3+++=her
little ^ap++++=little
Russias ^np+++??+=Russias;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
very ^ql+amp+++=very
thoughts ^nns++++=thoughts
had ^vbd+hvd+aux++=had
followed ^vprf+++xvbnx+=followed
after ^in++++=after
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
like ^in++++=like
sheep ^nns++++=sheep.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
breakfast ^nn++++=breakfast
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
about ^in+ppvb+++=about
putting ^xvbg+++xvbg+=putting
her ^pp3o+pp3+++=her
house ^npl++++=house
in ^in++++=in
order ^nn++++=order
for ^in++++=for
the ^ati++++=the
day ^nn++++=day.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
that ^dt+pdem+++=that
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done
and ^cc++++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
sit ^vbi++++=sit
down ^rb+phrv+++=down
with ^in++++=with
her ^pp$+pp3+++=her
sewing ^nn++++=sewing,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
husband ^nn++++=husband
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
asleep ^jj++++=asleep
in ^in++++=in
his ^pp$+pp3+++=his
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
over ^rp++++=over
him ^pp3o+pp3+++=him
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
his ^pp$+pp3+++=his
pale ^jj+atrb+++=pale
old ^jj+atrb+++=old
face ^nn++++=face
with ^in++++=with
the ^ati++++=the
sincerest ^jjt+atrb+++=sincerest
love ^nn++++=love
and ^cc++++=and
reverence ^nn+nom+++=reverence.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
by ^in++++=by
the ^ati++++=the
window ^nn++++=window
and ^cc++++=and
sewed ^vbd+++xvbn+=sewed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
long ^jj++++=long.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
got ^vbd+++xvbnx+=got
her ^pp$+pp3+++=her
bonnet ^nn++++=bonnet
and ^cc++++=and
shawl ^nn++++=shawl
stealthily ^rb++++=stealthily
and ^cc++++=and
stole ^vbd+++xvbn+=stole
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sped ^vbd+++xvbnx+=sped
quickly ^rb++++=quickly
down ^in++++=down
the ^ati++++=the
village ^nn+nom+++=village
street ^nn++++=street.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
light ^nn++++=light-footed
- ^zz++++=EXTRAWORD
footed ^jj+++xvbn+=EXTRAWORD
for ^in++++=for
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
slackened ^vbd+++xvbnx+=slackened
her ^pp$+pp3+++=her
pace ^nn++++=pace
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
village ^nn+nom+++=village
store ^nn++++=store,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crept ^vbd+++xvbn+=crept
hesitatingly ^jj++++=hesitatingly
into ^in++++=into
the ^ati++++=the
great ^jj+atrb+++=great
lumbering ^nvbg+++xvbg+=lumbering,
, ^zz++++=EXTRAWORD
rank ^nn++++=rank-smelling
- ^zz++++=EXTRAWORD
smelling ^vbg+nom++xvbg+=EXTRAWORD
room ^nn++++=room,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
newly ^rb++++=newly-sprinkled
- ^zz++++=EXTRAWORD
sprinkled ^vbd+++xvbn+=EXTRAWORD
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
bought ^vbd+++xvbnx+=bought
a ^at++++=a
bar ^nn++++=bar
of ^in++++=of
soap ^nn++++=soap;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
stood ^vbd+++xvbnx+=stood
irresolute ^jj++++=irresolute.
. ^zz++++=EXTRAWORD
" ^zz++++="Anything
anything ^pn++++=EXTRAWORD
else ^rb+cnj+++=else
this ^dt+dem+++=this
mornin ^nn+++??+=mornin',
', ^nn+++??+=EXTRAWORD
Mis ^npt++++=Mis'
' ^zz++++=EXTRAWORD
Tollet ^np+++??+=Tollet?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
proprietor ^nn++++=proprietor
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
a ^at++++=a
narrow ^jj++++=narrow-shouldered,
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
irritable ^jj+atrb+++=irritable
man ^nn++++=man,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
on ^in+ppvb+++=on
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tone ^nn++++=tone
was ^vbd+bedz+vrb++=was
impatient ^jj+pred+++=impatient.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tollet ^np++++=Tollet
was ^vbd+bedz+vrb++=was
too ^ql++++=too
absorbed ^jj+++xvbn+=absorbed
to ^in++++=to
notice ^nn++++=notice
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
hesitating ^vbg+++xvbg+=hesitating.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
anything ^pn++++=anything
else ^rb+cnj+++=else
you ^pp2+pp2+++=you
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well
well ^rb++++=EXTRAWORD
I ^pp1a+pp1+++=I
don ^npt++++=don'
' ^zz++++=EXTRAWORD
know ^vb+vprv+++=know;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
p ^zz++++=p'rhaps
'rhaps ^nns+++??+0=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md+atrb+md++=better
hev ^vb+++??+=hev
ten ^cd++++=ten
cents ^nns++++=cents'
' ^zz++++=EXTRAWORD
wuth ^nn+++??+=wuth
of ^in++++=of
gentian ^nn++++=gentian."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
very ^ql+amp+++=very
lips ^nns++++=lips
were ^vbd+bed+vrb++=were
white ^jj+pred+++=white;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
frightened ^jj+atrb++xvbn+=frightened,
, ^zz++++=EXTRAWORD
guilty ^jj+atrb+++=guilty
resolution ^nn+nom+++=resolution.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
for ^in+ppvb+++=for
strychnine ^nn+++??+=strychnine,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
view ^nn++++=view
to ^in++++=to
her ^pp$+pp3+++=her
own ^ap++++=own
bodily ^jj+atrb+++=bodily
destruction ^nn+nom+++=destruction,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
a ^at++++=a
different ^jj+atrb+++=different
look ^nn++++=look.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
mistook ^vbd+++xvbn+=mistook
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
conscience ^nn+nom+++=conscience
smote ^vbd+++xvbn+=smote
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
his ^pp$+pp3+++=his
manner ^nn++++=manner
had ^vbd+hvd+aux++=had
frightened ^vprf+++xvbnx+=frightened
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
never ^rb++splt++=never
noticed ^vprf++tht0+xvbnx+=noticed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Goin'
goin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
to ^to++++=to
give ^vbi++++=give
your ^pp$+pp2+++=your
husband ^nn++++=husband
some ^dti++++=some
bitters ^nns+nom+++=bitters?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
affably ^rb+cnj+++=affably,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
handed ^vbd+++xvbnx+=handed
her ^pp$+pp3+++=her
the ^ati++++=the
package ^nn+nom+++=package.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
started ^vbd+++xvbnx+=started
and ^cc+phrs+++=and
blushed ^vbd+++xvbn+=blushed.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
some ^dti++++=some
would ^md+prd+++=would
be ^vb+be+vrb++=be
good ^jj+atrb+++=good
fur ^nn++++=fur
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
gentian ^nn++++=gentian
is ^vbz+bez+vrb++=is
a ^at++++=a
first ^od++++=first-rate
- ^zz++++=EXTRAWORD
rate ^nn++++=EXTRAWORD
bitter ^nn++++=bitter.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mis ^npt++++=Mis'
' ^zz++++=EXTRAWORD
Tollet ^np+++??+=Tollet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gill ^np++++=Gill."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
trembling ^nvbg+++xvbg+=trembling
all ^abn++++=all
over ^in++++=over
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
her ^pp$+pp3+++=her
house ^npl++++=house
door ^nn++++=door.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
subtle ^jj++++=subtle,
, ^zz++++=EXTRAWORD
easily ^rb++++=easily
raised ^jj+atrb++xvbn+=raised
wind ^nn++++=wind
which ^whp+rel+subj++=which
blows ^vbz++++=blows
spirits ^nns++++=spirits
about ^in++++=about
like ^in++++=like
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
it ^pp3+it+++=it
with ^in++++=with
her ^pp$+pp3+++=her
little ^ap++++=little
paper ^nn++++=paper
of ^in++++=of
gentian ^nn++++=gentian.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden
the ^ati++++=the
parcel ^nn++++=parcel
in ^in++++=in
her ^pp$+pp3+++=her
pocket ^nn++++=pocket
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
husband ^nn++++=husband
was ^vbd+bedz+vrb++=was
awake ^jj+pred+++=awake.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
wondering ^vbg+++xvbg+=wondering,
, ^zz++++=EXTRAWORD
half ^abn++++=half-resentful
- ^zz++++=EXTRAWORD
resentful ^jj+atrb+++=EXTRAWORD
eyes ^nns++++=eyes
toward ^in++++=toward
her ^pp$+pp3+++=her
without ^in++++=without
moving ^xvbg+++xvbg+=moving
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
hev ^nn+++??+=hev
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been,
, ^zz++++=EXTRAWORD
Lucy ^np++++=Lucy?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
jest ^rb++++=jest
went ^vbd+++xvbn+=went
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
store ^nn++++=store
a ^at++++=a
minit ^nn+++??+=minit,
, ^zz++++=EXTRAWORD
Alferd ^np+++??+=Alferd,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
you ^pp2+pp2+++=you
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
fer ^&fw++++=fer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
bar ^nn++++=bar
of ^in++++=of
soap ^nn++++=soap."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
Tollet ^np+++??+=Tollet
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
very ^ql+amp+++=very
healthy ^jj+atrb+++=healthy
man ^nn++++=man
until ^in++++=until
this ^dt+dem+++=this
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
people ^nns++++=people
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
illness ^nns+nom+++=illness
was ^vbd+bedz+aux++=was
alarming ^vbg+++xvbgx+=alarming
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
from ^in++++=from
its ^pp$+it+++=its
unwontedness ^nns+nom+++=unwontedness
and ^cc++++=and
consequent ^jj+atrb+++=consequent
effect ^nn++++=effect
on ^in++++=on
his ^pp$+pp3+++=his
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
than ^in++++=than
from ^in++++=from
anything ^pn++++=anything
serious ^jj++++=serious
in ^in++++=in
its ^pp$+it+++=its
nature ^nn++++=nature.
. ^zz++++=EXTRAWORD
However ^wrb+cnj+++=However
that ^dt+dem+++=that
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
complained ^vprf+++xvbnx+=complained
of ^in++++=of
great ^jj+atrb+++=great
depression ^nn++++=depression
and ^cc++++=and
languor ^nn++++=languor
all ^rb++++=all
the ^ati++++=the
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
not ^xnot++not++=not
attempted ^vb+++xvbn+=attempted
to ^to+vcmp+++=to
do ^vbi++++=do
any ^dti++++=any
work ^nn++++=work.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
May ^md+pos+++=May
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
" ^zz++++="Ef
ef ^nn+++??+=EXTRAWORD
Alferd ^np+++??+=Alferd
kin ^nns++++=kin
only ^rb+down+++=only
git ^np++++=git
up ^rp++++=up
May ^md+pos+++=May
hill ^vb++++=hill,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Tollet ^np++++=Tollet's
's ^$++++=EXTRAWORD
sister ^nn++++=sister
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
to ^to+vcmp+++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
" ^zz++++="he'll
he ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
git ^vb++++=git
along ^in++++=along
all ^abn++++=all
right ^jj++++=right
through ^in++++=through
the ^ati++++=the
summer ^nn++++=summer.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
dretful ^jj+atrb+++=dretful
tryin ^nn+++??+=tryin'
' ^zz++++=EXTRAWORD
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
up ^rp++++=up
May ^md+pos+++=May
hill ^vb++++=hill,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
white ^jj+atrb+++=white
apple ^nn++++=apple
and ^cc++++=and
plum ^nn++++=plum
boughs ^nns++++=boughs,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
dandelions ^nns++++=dandelions
and ^cc++++=and
the ^ati++++=the
young ^jj+atrb+++=young
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
Tollet ^np+++??+=Tollet
climbed ^vbd+++xvbn+=climbed,
, ^zz++++=EXTRAWORD
pushed ^xvbn+++xvbn+=pushed
and ^cc+phrs+++=and
led ^xvbn+++xvbn+=led
faithfully ^rb++++=faithfully
by ^in++++=by
his ^pp$+pp3+++=his
loving ^jj+atrb++xvbg+=loving
old ^jj+atrb+++=old
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
triumphantly ^rb++++=triumphantly
on ^in++++=on
the ^ati++++=the
summit ^nn++++=summit
of ^in++++=of
that ^dt+dem+++=that
fair ^jj+atrb+++=fair
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
sweet ^nn++++=sweet,
