A ^at++++=A
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
make ^vb++++=make
it ^pp3+it+++=it
fall ^vb++++=fall
carelessly ^rb++++=carelessly
over ^in++++=over
your ^pp$+pp2+++=your
shirt ^nn++++=shirt-front,"
- ^zz++++=EXTRAWORD
front ^jjb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
advised ^vbd+vpub++xvbn+=advised
the ^ati++++=the
student ^nn++++=student
of ^in++++=of
Hints ^nns++++=Hints
and ^cc++++=and
Helps ^vbz++++=Helps.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
collar ^nn++++=collar
is ^vbz+bez+vrb++=is
miles ^nns++++=miles
too ^rb++++=too
big ^jj++++=big
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
a ^at++++=a
wad ^nn++++=wad
of ^in++++=of
white ^nn++++=white
chewing ^vwbg+++xvbg+=chewing-gum;
- ^zz++++=EXTRAWORD
gum ^np++++=EXTRAWORD
; ^zz++++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
flat ^nn++++=flat
it ^pp3+it+++=it
out ^rp+pl+++=out
and ^cc++++=and
stick ^nn++++=stick
it ^pp3+it+++=it
over ^in++++=over
the ^ati++++=the
collar ^nn++++=collar
button ^nn++++=button?
? ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
that ^dt+pdem+++=that
would ^md+prd+++=would
fill ^vb++++=fill
up ^rp++++=up
some ^dti++++=some.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
kick ^vb++++=kick
my ^pp$+pp1+++=my
foot ^nn++++=foot
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
see ^vb+vprv+tht0++=see
me ^pp1o+pp1+++=me
turning ^vbg+++xvbg+=turning
my ^pp$+pp1+++=my
head ^nn++++=head
so ^ql++++=so's
's ^vbz+bez+aux++0=EXTRAWORD
to ^to++++=to
knock ^vbi++++=knock
it ^pp3+it+++=it
off ^rp+pl+++=off."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Better
better ^jjr+atrb+++=EXTRAWORD
button ^nn++++=button
up ^rp++++=up
your ^pp$+pp2+++=your
vest ^nn++++=vest,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cautioned ^vbd+++xvbn+=cautioned
Ross ^np++++=Ross,
, ^zz++++=EXTRAWORD
laboring ^jj+++xvbg+=laboring
with ^in++++=with
the ^ati++++=the
" ^zz++++="careless"
careless ^jj++++=EXTRAWORD
" ^zz++++=EXTRAWORD
fall ^nn++++=fall
of ^in++++=of
his ^pp$+pp3+++=his
tie ^nn++++=tie.
. ^zz++++=EXTRAWORD
" ^zz++++="Huh-uh!
huh ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
uh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
' ^zz++++='that
that ^dt+dem+++=EXTRAWORD
easy ^jj+atrb+++=easy
air ^nn++++=air
which ^whp+rel+subj++=which
presupposes ^vbz+vprv+++=presupposes
familiarity ^nn+nom+++=familiarity
with ^in++++=with
society ^nn++++=society'
' ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
it ^pp3+it+++=it
says ^vbz+vpub+++=says
in ^in++++=in
my ^pp$+pp1+++=my
book ^nn++++=book,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
objected ^vbd+vpub++xvbn+=objected
Abner ^np+++??+=Abner.
. ^zz++++=EXTRAWORD
" ^zz++++="Sure!"
sure ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ross ^np++++=Ross
returned ^vbd+++xvbn+=returned
to ^in++++=to
his ^pp$+pp3+++=his
more ^rbr++++=more
familiar ^jj+atrb+++=familiar
jeering ^jj+atrb+++=jeering
attitude ^nn++++=attitude.
. ^zz++++=EXTRAWORD
" ^zz++++="Loosen
loosen ^vb++++=EXTRAWORD
up ^rp++++=up
all ^rb++++=all
your ^pp$+pp2+++=your
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
untie ^vb+++??+=untie
your ^pp$+pp2+++=your
shoes ^nns++++=shoes?
? ^zz++++=EXTRAWORD
Flop ^nn++++=Flop
a ^at++++=a
sock ^nn++++=sock
down ^rp++++=down
over ^in++++=over
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++0='em
that ^dt+pdem+++=that
looks ^vbz++++=looks
' ^zz++++='easy'
easy ^jj++++=EXTRAWORD
' ^zz++++=EXTRAWORD
all ^abn++++=all
right ^jj++++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner
buttoned ^vbd+++xvbn+=buttoned
his ^pp$+pp3+++=his
vest ^nn++++=vest.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
gives ^vbz++++=gives
a ^at++++=a
man ^nn++++=man
lots ^nns++++=lots
of ^in++++=of
confidence ^nn+nom+++=confidence
to ^to+ncmp+++=to
know ^vbi+vprv+tht0++=know
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
good ^jj++++=good-looking,"
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
remarked ^vbd+vpub++xvbnx+=remarked,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
all ^abn++++=all
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
mirror ^nn++++=mirror.
. ^zz++++=EXTRAWORD
Ross ^np++++=Ross,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
wash ^vb++++=wash-stand
- ^zz++++=EXTRAWORD
stand ^vb++++=EXTRAWORD
soaking ^vbg+++xvbg+=soaking
his ^pp$+pp3+++=his
hair ^nn++++=hair
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
curl ^nn++++=curl
out ^rp+pl+++=out
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
grumbled ^j+++xvbn+=grumbled
some ^dti++++=some
unintelligible ^jj+atrb+++=unintelligible
response ^nn++++=response.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
boys ^nns++++=boys
went ^vbd+++xvbn+=went
down ^in++++=down
the ^ati++++=the
stairs ^nns++++=stairs
with ^in++++=with
tremulous ^jj+atrb+++=tremulous
hearts ^nns++++=hearts.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
put ^vprf+++xvbnx+=put
on ^rb+phrv+++=on
another ^dt++++=another
clean ^jj+atrb+++=clean
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
Rossie ^np+++??+=Rossie!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pryor ^np++++=Pryor
called ^vbd+++xvbn+=called
from ^in++++=from
her ^pp$+pp3+++=her
chair ^nn++++=chair
mothers ^nns+nom+++=mothers'
' ^zz++++=EXTRAWORD
eyes ^nns++++=eyes
can ^md+pos+++=can
see ^vb+vprv+++=see
so ^rb++++=so
far ^rb+pl+++=far!
! ^zz++++=EXTRAWORD
" ^zz++++="Well
well ^rb++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
into ^in+ppvb+++=into
any ^dti++++=any
dirty ^jj+atrb+++=dirty
play ^nn++++=play
and ^cc++++=and
soil ^nn++++=soil
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boys ^nns++++=boys
walked ^vbd+++xvbn+=walked
in ^in++++=in
silence ^nn+nom+++=silence
but ^cc++++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
pregnant ^jj+atrb+++=pregnant
silence ^nn+nom+++=silence;
; ^zz++++=EXTRAWORD
for ^in++++=for
as ^in++++=as
the ^ati++++=the
roof ^nn++++=roof
of ^in++++=of
the ^ati++++=the
Claiborne ^np+++??+=Claiborne
house ^nn++++=house
began ^vbd+++xvbn+=began
to ^to++++=to
peer ^vbi++++=peer
above ^in+pl+++=above
the ^ati++++=the
crest ^nn++++=crest
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
Ross ^np++++=Ross
plumped ^vbd+++xvbn+=plumped
down ^rp++++=down
on ^in++++=on
a ^at++++=a
stone ^nn++++=stone
and ^cc++++=and
announced ^vbd+vpub++xvbn+=announced,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
goin ^nn+++??+=goin'."
'." ^nn+++??+=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
urged ^vbn+vsua++xvbn+=urged
the ^ati++++=the
black ^jj++++=black-eyed
- ^zz++++=EXTRAWORD
eyed ^vbd+++xvbn+=EXTRAWORD
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
" ^zz++++="It'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
fun ^nn++++=fun
and ^cc++++=and
everybody ^pn++++=everybody
will ^md+prd+++=will
respect ^vb++++=respect
us ^pp1o+pp1+++=us
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Champe ^np+++??+=Champe
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
throw ^vb++++=throw
rocks ^nns++++=rocks
at ^in++++=at
us ^pp1o+pp1+++=us
in ^in++++=in
recess ^nn++++=recess-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
called ^vprf+++xvbnx+=called
on ^in+ppvb+++=on
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=couldn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Called!"
called ^vwbn+++xvbn+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
grunted ^vbd+++xvbn+=grunted
Ross ^np++++=Ross.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
a ^at++++=a
call ^nn++++=call
any ^dti++++=any
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
cow ^nn++++=cow.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++0=What'd
'd ^md+prd+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++0=What'd
'd ^md+prd+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
behave ^vb++++=behave
all ^abn++++=all
right ^jj++++=right
when ^wrb+who+++=when
you ^pp2+pp2+++=you
just ^rb+emph+++=just
go ^vb++++=go
to ^in++++=to
people ^nns++++=people's
's ^$++++=EXTRAWORD
houses ^nns++++=houses
but ^cc++++=but
a ^at++++=a
call ^nn++++=call!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner
hesitated ^vbd+++xvbn+=hesitated.
. ^zz++++=EXTRAWORD
Should ^md+nec+++=Should
he ^pp3a+pp3+++=he
give ^vb++++=give
away ^rb+phrv+++=away
his ^pp$+pp3+++=his
brilliant ^jj+atrb+++=brilliant
inside ^jjb+atrb+++=inside
information ^nn+nom+++=information,
, ^zz++++=EXTRAWORD
drawn ^xvbn+++xvbn+=drawn
from ^in++++=from
the ^ati++++=the
Hints ^nns++++=Hints
and ^cc++++=and
Helps ^vbz++++=Helps
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
be ^vb+be+aux++=be
rivalled ^vpsv++agls+xvbnx+=rivalled
in ^in++++=in
the ^ati++++=the
glory ^nn++++=glory
of ^in++++=of
his ^pp$+pp3+++=his
manners ^nns+nom+++=manners
and ^cc++++=and
bearing ^nvbg+++xvbg+=bearing?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
should ^md+nec+++=should
he ^pp3a+pp3+++=he
not ^xnot++not++=not
pass ^vb++++=pass
on ^rb+phrv+++=on
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
perfectly ^rb+amp+++=perfectly
composed ^vbd+++xvbn+=composed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
reap ^vb++++=reap
the ^ati++++=the
field ^nn++++=field
of ^in++++=of
glory ^nn++++=glory
unsupported ^jj++++=unsupported?
? ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
knees ^nns++++=knees
gave ^vbd+++xvbn+=gave
way ^nn++++=way
and ^cc++++=and
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
without ^in++++=without
intending ^xvbg+++xvbg+=intending
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
tell ^vb++++=tell
anybody ^pn++++=anybody
and ^cc++++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
put ^vb+++xvbn+=put
you ^pp2+pp2+++=you
on ^in+cmpx+++=on
to ^in"++++=to
exactly ^rb++++=exactly
what ^wdt+who+++=what
grown ^vprf+++xvbn+=grown-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
gentlemen ^nns++++=gentlemen
say ^vb+vpub+++=say
and ^cc++++=and
do ^vb+do+vrb++=do
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
go ^vb++++=go
calling ^vbg+nom++xvbg+=calling
on ^in+ppvb+++=on
the ^ati++++=the
girls ^nns++++=girls,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began.
. ^zz++++=EXTRAWORD
" ^zz++++="Fire
fire ^nn++++=EXTRAWORD
away ^rp+pl+++=away,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
retorted ^vbd+++xvbn+=retorted
Ross ^np++++=Ross,
, ^zz++++=EXTRAWORD
gloomily ^rb++++=gloomily.
. ^zz++++=EXTRAWORD
" ^zz++++="Nobody
nobody ^pn++++=EXTRAWORD
will ^md+prd+++=will
find ^vb+vprv+++=find
out ^rp+pl+++=out
from ^in++++=from
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Dead ^jj+atrb+++=Dead
men ^nns++++=men
tell ^vb++++=tell
no ^at++++=no
tales ^nns++++=tales.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
fool ^jjb+pred+++=fool
enough ^qlp++++=enough
to ^to++++=to
go ^vbi++++=go,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
come ^vbi++++=come
out ^rb+phrv+++=out
of ^in+ppvb+++=of
it ^pp3+it+++=it
alive ^jj++++=alive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
white ^jj++++=white
and ^cc+phrs+++=and
shaking ^jj+++xvbg+=shaking,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thrusting ^vbg+++xvbg+=thrusting
three ^cd++++=three
fingers ^nns+nom+++=fingers
into ^in++++=into
the ^ati++++=the
buttoning ^nn++++=buttoning
of ^in++++=of
his ^pp$+pp3+++=his
vest ^nn++++=vest,
, ^zz++++=EXTRAWORD
extending ^vbg+++xvbg+=extending
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand
like ^in++++=like
an ^at++++=an
orator ^nn++++=orator,
, ^zz++++=EXTRAWORD
proceeded ^j+++xvbn+=proceeded
to ^to++++=to
instruct ^vbi++++=instruct
the ^ati++++=the
freckled ^jj++++=freckled,
, ^zz++++=EXTRAWORD
perspiring ^vbg+++xvbg+=perspiring
disciple ^nn++++=disciple
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
" ^zz++++="'Hang
' ^zz++++=EXTRAWORD
hang ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
hat ^nn++++=hat
on ^in++++=on
the ^ati++++=the
rack ^nn++++=rack,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
give ^vb++++=give
it ^pp3+it+++=it
to ^in++++=to
a ^at++++=a
servant. ^nn+++??+=servant.'"
'" ^nn+++??+=EXTRAWORD
Ross ^np++++=Ross
nodded ^vbd+++xvbn+=nodded
intelligently ^rb++++=intelligently.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
do ^vb+do+vrb++=do
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
" ^zz++++="'Let
' ^zz++++=EXTRAWORD
let ^vb+++xvbn+=EXTRAWORD
your ^pp$+pp2+++=your
legs ^nns++++=legs
be ^vb+be+aux++=be
gracefully ^rb++splt++=gracefully
disposed ^vpsv++agls+xvbnx+=disposed,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
' ^zz++++='"
" ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner
came ^vbd+++xvbn+=came
to ^in++++=to
an ^at++++=an
unhappy ^jj+atrb+++=unhappy
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
forget ^vb+vprv+++=forget
what ^wdt+who+whcl++=what
a ^at++++=a
fellow ^jjb++++=fellow
does ^vbz+doz+vrb++=does
with ^in++++=with
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Might ^md+pos+++=Might
stick ^vb++++=stick
it ^pp3+it+++=it
in ^in++++=in
your ^pp$+pp2+++=your
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
loudly ^rb+cnj+++=loudly,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
expectorate ^nn+nom+++=expectorate
on ^in++++=on
the ^ati++++=the
carpet ^nn++++=carpet.
. ^zz++++=EXTRAWORD
Indulge ^vb++++=Indulge
in ^in++++=in
little ^jj+atrb+++=little
frivolity ^nn+nom+++=frivolity.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
a ^at++++=a
rich ^jj+atrb+++=rich
stream ^nn++++=stream
of ^in++++=of
conversation ^nn+nom+++=conversation
flow. ^nn+++??+=flow.'"
'" ^nn+++??+=EXTRAWORD
Ross ^np++++=Ross
mentally ^rb++++=mentally
dug ^vbd+++xvbn+=dug
within ^in++++=within
himself ^ppl+pp3+++=himself
for ^in++++=for
sources ^nns++++=sources
of ^in++++=of
rich ^jj+atrb+++=rich
streams ^nns++++=streams
of ^in++++=of
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
found ^vbd+vprv++xvbnx+=found
a ^at++++=a
dry ^jj+atrb+++=dry
soil ^nn++++=soil.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
you ^pp2+pp2+++=you
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^to++++=to
talk ^vbi++++=talk
about ^in+strn+++=about?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded,
, ^zz++++=EXTRAWORD
fretfully ^jj++++=fretfully.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
a ^at++++=a
step ^nn++++=step
farther ^rbr++++=farther
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^to++++=to
say ^vbi+vpub+++=say
when ^wrb+who+whcl++=when
I ^pp1a+pp1+++=I
get ^vb++++=get
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Abner ^np+++??+=Abner
began ^vbd+++xvbn+=began
to ^to++++=to
repeat ^vbi++++=repeat
paragraphs ^nns++++=paragraphs
from ^in++++=from
Hints ^nns++++=Hints
and ^cc++++=and
Helps ^vbz++++=Helps.
. ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
best ^jjt+pred+++=best
to ^to+jcmp+++=to
remark, ^vb+++??+=remark,'"
'" ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
opened ^vbd+++xvbnx+=opened,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
unnatural ^jj+atrb+++=unnatural
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="'How
' ^zz++++=EXTRAWORD
how ^wrb+who+++=EXTRAWORD
well ^rb++++=well
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
looking ^vbg+++xvbgx+=looking!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
although ^cs+con+++=although
fulsome ^jj+atrb++??+=fulsome
compliments ^nns+nom+++=compliments
should ^md+nec+++=should
be ^vb+be+aux++=be
avoided ^vpsv++agls+xvbnx+=avoided.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
seated ^jj+++xvbn+=seated
ask ^vb++++=ask
the ^ati++++=the
young ^jj+atrb+++=young
lady ^nn++++=lady
who ^whp+who+++=who
her ^pp$+pp3+++=her
favorite ^jj+atrb+++=favorite
composer ^nn+nom+++=composer
is. ^nn+++??+=is.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
composer ^nn+nom+++=composer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
Ross ^np++++=Ross,
, ^zz++++=EXTRAWORD
with ^in++++=with
visions ^nns++++=visions
of ^in++++=of
soothing ^jj++++=soothing-syrup
- ^zz++++=EXTRAWORD
syrup ^nn++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
man ^nn++++=man
that ^tht+rel+subj++=that
makes ^vbz++++=makes
up ^rp++++=up
music ^nn++++=music.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
butt ^vb++++=butt
in ^cs+sub+++=in
that ^cs"++++=that
way ^nn++++=way;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
put ^vbd+++xvbn+=put
me ^pp1o+pp1+++=me
all ^rb++++=all
out ^rp+pl+++=out
' ^zz++++='composer
composer ^nn+nom+++=EXTRAWORD
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
Name ^nn++++=Name
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
her ^pp$+pp3+++=her
what ^wdt+who+++=what
piece ^nn++++=piece
of ^in++++=of
music ^nn++++=music
she ^pp3a+pp3+++=she
likes ^vbz++++=likes
best ^jjt++++=best.
. ^zz++++=EXTRAWORD
Name ^nn++++=Name
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
lady ^nn++++=lady
is ^vbz+bez+vrb++=is
musical ^jj+pred+++=musical,
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here
ask ^vb++++=ask
her ^pp$+pp3+++=her
to ^to++++=to
play ^vbi++++=play
or ^cc++++=or
sing. ^nn+++??+=sing.'"
'" ^nn+++??+=EXTRAWORD
This ^dt+dem+++=This
chanted ^jj+atrb++xvbn+=chanted
recitation ^nn+nom+++=recitation
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
a ^at++++=a
hypnotic ^jj+atrb+++=hypnotic
effect ^nn++++=effect
on ^in++++=on
the ^ati++++=the
freckled ^jj+atrb+++=freckled
boy ^nn++++=boy;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
big ^jj+atrb+++=big
pupils ^nns++++=pupils
contracted ^vbd+++xvbn+=contracted
each ^dt++++=each
time ^nn++++=time
Abner ^np+++??+=Abner
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
repetend ^nn+++??+=repetend,
, ^zz++++=EXTRAWORD
" ^zz++++="Name
name ^nn++++=EXTRAWORD
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
tired ^vpsv++agls+xvbnx+=tired
already ^rb+cnj+++=already,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
grumbled ^vbd+++xvbnx+=grumbled;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
some ^dti++++=some
spell ^vb++++=spell
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
rise ^nn++++=rise
and ^cc++++=and
fare ^nn++++=fare
farther ^rbr++++=farther.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
the ^ati++++=the
Claiborne ^np+++??+=Claiborne
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
leaned ^vbd+++xvbnx+=leaned
toward ^in++++=toward
each ^dt++++=each
other ^ap++++=other
like ^in++++=like
young ^jj+atrb+++=young
