Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
the ^ati++++=the
purchase ^nn++++=purchase
and ^cc++++=and
came ^vbd+++xvbn+=came
home ^nr++++=home
rejoicing ^vwbg+++xvbg+=rejoicing.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
about ^in++++=about
this ^dt+dem+++=this
time ^nn++++=time
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Feathertop ^np++++=Feathertop,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
laid ^xvbn+++xvbn+=laid
her ^pp$+pp3+++=her
eggs ^nns++++=eggs
daily ^jj++++=daily
with ^in++++=with
great ^jj+atrb+++=great
credit ^nn++++=credit
to ^in++++=to
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
notwithstanding ^rb+cnj+++=notwithstanding
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Scratchard ^np++++=Scratchard's
's ^$++++=EXTRAWORD
predictions ^nns+nom+++=predictions,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
find ^vbi+vprv+tht0++=find
herself ^ppl+pp3+++=herself
suddenly ^rb++++=suddenly
attacked ^vbd+++xvbn+=attacked
with ^in++++=with
nervous ^jj+atrb+++=nervous
symptoms ^nns++++=symptoms.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lost ^vbd+++xvbnx+=lost
her ^pp3o+pp3+++=her
gay ^jj+atrb+++=gay
spirits ^nns++++=spirits,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
dumpish ^jj++++=dumpish
and ^cc+phrs+++=and
morose ^jj++++=morose,
, ^zz++++=EXTRAWORD
stuck ^j+++xvbn+=stuck
up ^rp++++=up
her ^pp$+pp3+++=her
feathers ^nns+nom+++=feathers
in ^in++++=in
a ^at++++=a
bristling ^jj+atrb+++=bristling
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pecked ^vprf+++xvbn+=pecked
at ^rb++++=at
her ^pp3o+pp3+++=her
neighbours ^nns++++=neighbours
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did
so ^ql++++=so
much ^ap++++=much
as ^ql++++=as
look ^vb++++=look
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Master ^nn++++=Master
Gray ^np++++=Gray
Cock ^nn++++=Cock
was ^vbd+bedz+aux++=was
greatly ^rb+amp+splt++=greatly
concerned ^vpsv++agls+xvbnx+=concerned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
to ^in++++=to
old ^jj+atrb+++=old
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Peppercorn ^np++++=Peppercorn,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
looked ^vbd+++xvbn+=looked
solemn ^jj++++=solemn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
recommended ^vbd+vsua++xvbn+=recommended
an ^at++++=an
infusion ^nn++++=infusion
of ^in++++=of
angle ^nn++++=angle-worms,
- ^zz++++=EXTRAWORD
worms ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
look ^vb++++=look
in ^in++++=in
on ^in++++=on
the ^ati++++=the
patient ^nn++++=patient
twice ^rb++++=twice
a ^at++++=a
day ^nn++++=day
till ^cs+sub+++=till
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
better ^jjr+pred+++=better.
. ^zz++++=EXTRAWORD
" ^zz++++="Gracious
gracious ^jj++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Gray ^np++++=Gray
Cock ^nn++++=Cock!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
old ^jj+atrb+++=old
Goody ^np+++??+=Goody
Kertarkut ^np+++??+=Kertarkut,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lolling ^nvbg+++xvbg+=lolling
at ^in++++=at
the ^ati++++=the
corner ^nn++++=corner
as ^ql++++=as
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed,
, ^zz++++=EXTRAWORD
" ^zz++++="ain't
ai ^vb+be+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
a ^at++++=a
fool? ^nn+++??+=fool?--cocks
-- ^--+clp+++=EXTRAWORD
cocks ^nns++++=EXTRAWORD
always ^rb++++=always
are ^vb+ber+vrb++=are
fools ^nns++++=fools.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter
with ^in++++=with
your ^pp$+pp2+++=your
wife ^nn++++=wife?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wants ^vbz++++=wants
to ^to+vcmp+++=to
sit ^vbi++++=sit,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
just ^rb+emph+++=just
let ^vb+++xvbn+=let
her ^pp$+pp3+++=her
sit ^vb++++=sit.
. ^zz++++=EXTRAWORD
A ^at++++=A
fiddlestick ^nn+++??+=fiddlestick
for ^in++++=for
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Peppercorn ^np++++=Peppercorn!
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
any ^dti++++=any
good ^jj+atrb+++=good
old ^jj+atrb+++=old
hen ^nn++++=hen
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
brought ^vprf+++xvbnx+=brought
up ^rb+phrv+++=up
a ^at++++=a
family ^nn++++=family
knows ^vbz+vprv+++=knows
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
doctor ^nn++++=doctor
about ^in++++=about
such ^abl++++=such
things ^nns++++=things.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
just ^rb+emph+++=just
go ^vb++++=go
home ^nr++++=home
and ^cc++++=and
tell ^vb++++=tell
her ^pp$+pp3+++=her
to ^to++++=to
sit ^vbi++++=sit
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
wants ^vbz++++=wants
to ^to+vcmp+++=to,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behave ^vb++++=behave
herself ^ppl+pp3+++=herself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Gray ^np++++=Gray
Cock ^nn++++=Cock
came ^vbd+++xvbn+=came
home ^nr++++=home,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
Master ^nn++++=Master
Freddy ^np+++??+=Freddy
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
established ^vprf+++xvbnx+=established
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Feathertop ^np++++=Feathertop
upon ^in++++=upon
eight ^cd++++=eight
nice ^jj+atrb+++=nice
eggs ^nns++++=eggs,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
gloomy ^jj+atrb+++=gloomy
grandeur ^nn++++=grandeur.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
make ^vbi++++=make
a ^rb++++=a
little ^rb"++++=little
affable ^jj+atrb+++=affable
conversation ^nn+nom+++=conversation
with ^in++++=with
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
relate ^vbi++++=relate
his ^pp$+pp3+++=his
interview ^nn++++=interview
with ^in++++=with
the ^ati++++=the
doctor ^nn++++=doctor
and ^cc++++=and
Goody ^np+++??+=Goody
Kertarkut ^np+++??+=Kertarkut;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
morose ^jj+pred+++=morose
and ^cc+phrs+++=and
sullen ^jj++++=sullen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^ap+down+++=only
pecked ^vprf+++xvbn+=pecked
at ^in++++=at
him ^pp3o+pp3+++=him
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
in ^in++++=in
a ^at++++=a
very ^ql+amp+++=very
sharp ^np++++=sharp,
, ^zz++++=EXTRAWORD
unpleasant ^jj+atrb+++=unpleasant
way ^nn++++=way.
. ^zz++++=EXTRAWORD
So ^ql++++=So
after ^cs+sub+++=after
a ^ap++++=a
few ^ap"++++=few
more ^ql++++=more
efforts ^nns++++=efforts
to ^to+ncmp+++=to
make ^vbi++++=make
himself ^ppl+pp3+++=himself
agreeable ^jj++++=agreeable
he ^pp3a+pp3+++=he
left ^vbd+++xvbnx+=left
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
promenading ^vbg+++xvbg+=promenading
with ^in++++=with
the ^ati++++=the
captivating ^jj+++xvbg+=captivating
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Red ^np++++=Red
Comb ^nn++++=Comb,
, ^zz++++=EXTRAWORD
a ^at++++=a
charming ^jj+++xvbg+=charming
young ^jj+atrb+++=young
Spanish ^jj+atrb+++=Spanish
widow ^nn++++=widow,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
been ^vprf+ben+aux+xvbnx+=been
imported ^vpsv++agls+xvbnx+=imported
into ^in++++=into
the ^ati++++=the
neighbouring ^jj+atrb+++=neighbouring
yard ^nn++++=yard.
. ^zz++++=EXTRAWORD
" ^zz++++="Bless
bless ^vb++++=EXTRAWORD
my ^pp$+pp1+++=my
soul ^nn++++=soul,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="you've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
no ^at++++=no
idea ^nn++++=idea
how ^wrb+who+++=how
cross ^nn++++=cross
my ^pp$+pp1+++=my
wife ^nn++++=wife
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="O
o ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
horrid ^jj+atrb+++=horrid
creature ^nn++++=creature!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Red ^np++++=Red
Comb ^nn++++=Comb.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
little ^jj++++=little
you ^pp2+pp2+++=you
feel ^vb+vprv+++=feel
for ^in+ppvb+++=for
the ^ati++++=the
weaknesses ^nns+nom+++=weaknesses
of ^in++++=of
us ^pp1o+pp1+++=us
poor ^jj+atrb+++=poor
hens ^nns++++=hens!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
word ^nn++++=word,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am,"
'am," ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Gray ^np++++=Gray
Cock ^nn++++=Cock,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=do
me ^pp1o+pp1+++=me
injustice ^nn++++=injustice.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
a ^at++++=a
hen ^nn++++=hen
gives ^vbz++++=gives
way ^nn++++=way
to ^in++++=to
temper ^nn++++=temper,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am,
'am, ^nn+++??+=EXTRAWORD
and ^cc++++=and
no ^at++++=no
longer ^rbr++++=longer
meets ^vbz++++=meets
her ^pp$+pp3+++=her
husband ^nn++++=husband
with ^in++++=with
a ^at++++=a
smile ^nn++++=smile--when
-- ^--+clp+++=EXTRAWORD
when ^wrb+who+++=EXTRAWORD
she ^pp3a+pp3+++=she
even ^rb++++=even
pecks ^nns+++??+=pecks
at ^rb++++=at
him ^pp3o+pp3+++=him
whom ^whp+wpor+++=whom
she ^pp3a+pp3+++=she
is ^vbz+bez+aux++=is
bound ^jj++agls+xvbnx+=bound
to ^to+jcmp+++=to
honour ^vb++++=honour
and ^cc++++=and
obey ^vb++++=obey--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Horrid
horrid ^jj+atrb+++=EXTRAWORD
monster ^nn+nom+++=monster!
! ^zz++++=EXTRAWORD
talking ^vbg+++xvbg+=talking
of ^in++++=of
obedience ^nn+nom+++=obedience!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
straight ^rb++++=straight
from ^in++++=from
Turkey ^nn++++=Turkey."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Red ^np++++=Red
Comb ^nn++++=Comb
tossed ^vbd+++xvbn+=tossed
her ^pp$+pp3+++=her
head ^jjb++++=head
with ^in++++=with
a ^at++++=a
most ^ql+emph+++=most
bewitching ^jj+atrb+++=bewitching
air ^nn++++=air,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pretended ^vbd+vprv++xvbn+=pretended
to ^to+vcmp+++=to
run ^vbi++++=run
away ^rp+pl+++=away;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
old ^jj+atrb+++=old
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Scratchard ^np++++=Scratchard
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
of ^in++++=of
her ^pp$+pp3+++=her
coop ^nn+++??+=coop
and ^cc++++=and
called ^vpsv++agls+xvbn+=called
to ^in++++=to
Goody ^np+++??+=Goody
Kertarkut ^np+++??+=Kertarkut,
, ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
how ^wrb+who+++=how
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gray ^np++++=Gray
Cock ^nn++++=Cock
is ^vbz+bez+aux++=is
flirting ^vbg+++xvbgx+=flirting
with ^in++++=with
that ^dt+dem+++=that
widow ^nn++++=widow.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
always ^rb++++=always
knew ^vbd+vprv+tht0+xvbn+=knew
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
baggage ^nn+nom+++=baggage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
his ^pp$+pp3+++=his
poor ^jj+atrb+++=poor
wife ^nn++++=wife
left ^vbd+++xvbn+=left
at ^rb++++=at
home ^nr++++=home
alone ^rb+cnj+++=alone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Goody ^np+++??+=Goody
Kertarkut ^np+++??+=Kertarkut.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
with ^in++++=with
them ^pp3o+pp3+++0='em
all ^rb++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Dame ^np++++=Dame
Scratchard ^np+++??+=Scratchard,
, ^zz++++=EXTRAWORD
" ^zz++++="she'll
she ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
real ^jj+atrb+++=real
life ^nn++++=life
is ^vbz+bez+vrb++=is
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
about ^in+ppvb+++=about
holding ^xvbg+++xvbg+=holding
her ^pp$+pp3+++=her
head ^jjb++++=head
so ^ql++++=so
high ^np++++=high,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
down ^rb+phrv+++=down
on ^in+ppvb+++=on
her ^pp3o+pp3+++=her
practical ^jj+atrb+++=practical
neighbours ^nns++++=neighbours
that ^tht+rel+subj++=that
have ^vb+hv+aux++=have
raised ^vprf+++xvbnx+=raised
families ^nns++++=families."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
thing ^nn++++=thing!
! ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what'll
'll ^md+prd+++0=EXTRAWORD
she ^pp3a+pp3+++=she
do ^vb+do+vrb++=do
with ^in++++=with
a ^at++++=a
family ^nn++++=family?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Goody ^np+++??+=Goody
Kertarkut ^np+++??+=Kertarkut.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
business ^nns+nom+++=business
have ^vb+hv+vrb++=have
such ^abl++++=such
young ^nn++++=young
flirts ^vbz++++=flirts
to ^to++++=to
get ^vbi++++=get
married ^vbd+++xvbn+=married?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Dame ^np++++=Dame
Scratchard ^np+++??+=Scratchard.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
expect ^vb+vprv+tht0++=expect
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
raise ^vb++++=raise
a ^at++++=a
single ^jj+atrb+++=single
chick ^nn++++=chick;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
Gray ^np++++=Gray
Cock ^nn++++=Cock
flirting ^vwbg+++xvbg+=flirting
about ^rb+cnj+++=about,
, ^zz++++=EXTRAWORD
fine ^jj++++=fine
as ^ql++++=as
ever ^rb++++=ever.
. ^zz++++=EXTRAWORD
Folks ^nns++++=Folks
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
so ^ql++++=so
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sure ^jj+pred+++=sure
my ^pp$+pp1+++=my
husband ^nn++++=husband
knew ^vbd+vprv++xvbn+=knew
what ^wdt+who+whcl++=what
treatment ^nn+nom+++=treatment
a ^at++++=a
sitting ^jj+atrb++xvbg+=sitting
hen ^nn++++=hen
ought ^md+nec+++=ought
to ^in++++=to
have, ^nn+++??+=have,--poor
-- ^--+clp+++=EXTRAWORD
poor ^jj+atrb+++=EXTRAWORD
old ^jj+atrb+++=old
Long ^jj+atrb+++=Long
Spur ^nn++++=Spur!
! ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
never ^rb++++=never
minded ^jj+++xvbn+=minded
a ^at++++=a
peck ^np++++=peck
or ^cc++++=or
so ^rb++++=so
and ^cc+phrs+++=and
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
say ^vb+vpub+tht0++=say
these ^dt+dem+++=these
modern ^jj+atrb+++=modern
fowls ^nns++++=fowls
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
what ^wdt+who+++=what
fowls ^nns++++=fowls
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
the ^ati++++=the
sun ^nn++++=sun
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
set ^vbd+++xvbn+=set,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Master ^nn++++=Master
Fred ^np++++=Fred
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
the ^ati++++=the
only ^ap+down+++=only
friend ^nn++++=friend
and ^cc++++=and
associate ^nn+nom+++=associate
of ^in++++=of
poor ^jj+atrb+++=poor
little ^jj+atrb+++=little
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Feathertop ^np++++=Feathertop,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
he ^pp3a+pp3+++=he
fed ^vbd+++xvbnx+=fed
daily ^jj++++=daily
with ^in++++=with
meal ^nn++++=meal
and ^cc++++=and
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
interrupted ^vwbn+++xvbn+=interrupted
her ^pp$+pp3+++=her
sad ^jj+atrb+++=sad
reflections ^nns+nom+++=reflections
by ^in++++=by
pulling ^xvbg+++xvbg+=pulling
her ^pp$+pp3+++=her
up ^rp++++=up
occasionally ^rb++++=occasionally
to ^to++++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
the ^ati++++=the
eggs ^nns++++=eggs
were ^vbd+bed+aux++=were
coming ^vbg+++xvbgx+=coming
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
" ^zz++++="Peep,
peep ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
peep ^nn++++=peep,
, ^zz++++=EXTRAWORD
peep ^nn++++=peep,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
to ^to++++=to
be ^vbi+vbi+aux++=be
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
the ^ati++++=the
nest ^nn++++=nest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
little ^ap++++=little
downy ^nn+++??+=downy
head ^jjb++++=head
after ^in++++=after
another ^dt++++=another
poked ^jj+++xvbn+=poked
forth ^rp++++=forth
from ^in++++=from
under ^in++++=under
the ^ati++++=the
feathers ^nns+nom+++=feathers,
, ^zz++++=EXTRAWORD
surveying ^vbg+++xvbg+=surveying
the ^ati++++=the
world ^nn++++=world
with ^in++++=with
round ^nn++++=round,
, ^zz++++=EXTRAWORD
bright ^jj++++=bright,
, ^zz++++=EXTRAWORD
winking ^vbg+++xvbg+=winking
eyes ^nns++++=eyes;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gradually ^rb++++=gradually
the ^ati++++=the
brood ^nn++++=brood
were ^vbd+bed+aux++=were
hatched ^vpsv++agls+xvbnx+=hatched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Feathertop ^np++++=Feathertop
arose ^vbd+++xvbn+=arose,
, ^zz++++=EXTRAWORD
a ^at++++=a
proud ^jj+atrb+++=proud
and ^cc+phrs+++=and
happy ^jj+atrb+++=happy
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
the ^ati++++=the
bustling ^jj++++=bustling,
, ^zz++++=EXTRAWORD
scratching ^nvbg+++xvbg+=scratching,
, ^zz++++=EXTRAWORD
care ^nn++++=care-taking
- ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=EXTRAWORD
instincts ^nns++++=instincts
of ^in++++=of
family ^nn++++=family-life
- ^zz++++=EXTRAWORD
life ^nn++++=EXTRAWORD
warm ^jj++++=warm
within ^in++++=within
her ^pp$+pp3+++=her
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
clucked ^vbd+++xvbnx+=clucked
and ^cc+phrs+++=and
scratched ^vbd+++xvbn+=scratched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cuddled ^vbd+++xvbn+=cuddled
the ^ati++++=the
little ^ap++++=little
downy ^nn+++??+=downy
bits ^nns++++=bits
of ^in++++=of
things ^nns++++=things
as ^ql++++=as
handily ^jj++++=handily
and ^cc++++=and
discreetly ^rb++++=discreetly
as ^in++++=as
a ^at++++=a
seven ^cd++++=seven-year-old
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
old ^jj+atrb+++=EXTRAWORD
hen ^nn++++=hen
could ^md+pos+++=could
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
exciting ^jj++++=exciting
thereby ^rb++++=thereby
the ^ati++++=the
wonder ^nn++++=wonder
of ^in++++=of
the ^ati++++=the
community ^nn+nom+++=community.
. ^zz++++=EXTRAWORD
Master ^nn++++=Master
Gray ^np++++=Gray
Cock ^nn++++=Cock
came ^vbd+++xvbn+=came
home ^nr++++=home
in ^in++++=in
high ^jj+atrb+++=high
spirits ^nns++++=spirits,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
complimented ^vbd+++xvbn+=complimented
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
told ^j+++xvbn+=told
her ^pp$+pp3+++=her
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
looking ^vbg+++xvbgx+=looking
charmingly ^rb++++=charmingly
once ^rb+tm+++=once
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
nice ^jj++++=nice,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
surveyed ^vbd+++xvbnx+=surveyed
the ^ati++++=the
young ^jj+atrb+++=young
brood ^nn++++=brood.
. ^zz++++=EXTRAWORD
So ^ql++++=So
that ^cs+sub+++=that
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Feathertop ^np++++=Feathertop
began ^vbd+++xvbn+=began
