It ^pp3+it+++=IT
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
Pierre ^&fw++++=Pierre,
, ^zz++++=EXTRAWORD
' ^zz++++='QU'EST
qu ^nn+++??+=EXTRAWORD
'est ^jjt++++0=EXTRAWORD
Que ^&fw++++=QUE
C ^zz++++=C'EST
'est ^jjt++++0=EXTRAWORD
Donc ^np+++??+=DONC,
, ^zz++++=EXTRAWORD
Mon ^np+++??+=MON
Ami ^&fw++++=AMI?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
friend ^nn++++=friend?
? ^zz++++=EXTRAWORD
' ^zz++++='Ou,
ou ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Monsieur ^npt++++=MONSIEUR!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pierre ^&fw++++=Pierre
' ^zz++++='Where,
where ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='
La ^&fw++++=La!
! ^zz++++=EXTRAWORD
there ^rn+pl+++=there!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore.
. ^zz++++=EXTRAWORD
' ^zz++++='MONSIEUR,
monsieur ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Ce ^&fw++++=CE
N ^zz++++=N'EST
'est ^jjt++++0=EXTRAWORD
Rien ^np+++??+=RIEN
De ^&fw++++=DE
Tout ^&fw++++=TOUT
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
at ^rb++++=at
all ^abn++++=all,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pierre ^&fw++++=Pierre.
. ^zz++++=EXTRAWORD
' ^zz++++='ALLONS!
allons ^nns+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Make ^vb++++=Make
haste ^nn++++=haste.
. ^zz++++=EXTRAWORD
Il ^&fw++++=IL
Va ^np+++??+=VA
Neiget ^np+++??+=NEIGET
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
to ^in++++=to
snow ^nn++++=snow!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
done ^vpsv++agls+xvbnx+=done
in ^cs+sub+++=in
that ^cs"++++=that
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
firmly ^rb++++=firmly
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
go ^vbi++++=go
in ^cs+sub+++=in
that ^cs"++++=that
direction ^nn+nom+++=direction
Je ^&fw++++=JE
Veux ^np+++??+=VEUX
Y ^zz++++=Y
Aller ^np+++??+=ALLER.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
bent ^vpsv++agls+xvbnx+=bent
upon ^in++++=upon
it ^pp3+it+++=it
Je ^&fw++++=JE
Suis ^np+++??+=SUIS
Determine ^vb++++=DETERMINE.
. ^zz++++=EXTRAWORD
En ^&fw++++=EN
Avant ^np+++??+=AVANT!
! ^zz++++=EXTRAWORD
go ^vb++++=go
ahead ^rb+pl+++=ahead!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
In ^rb++++=In
consequence ^nn+nom+++=consequence
of ^in++++=of
which ^whp+rel+pied++=which
firmness ^nns+nom+++=firmness
on ^in++++=on
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore's
's ^$++++=EXTRAWORD
part ^nn++++=part,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
proceeded ^vbd+++xvbnx+=proceeded,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
during ^in++++=during
two ^cd++++=two
hours ^nns++++=hours
of ^in++++=of
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
three ^cd++++=three
of ^in++++=of
moonlight ^nn++++=moonlight
( ^zz++++=(they
they ^pp3a+pp3+++=EXTRAWORD
waited ^vbd+++xvbnx+=waited
in ^in++++=in
a ^at++++=a
cavern ^nn++++=cavern
till ^in++++=till
the ^ati++++=the
moon ^nn++++=moon
was ^vbd+bedz+vrb++=was
up ^rp++++=up),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
along ^in++++=along
the ^ati++++=the
slenderest ^jjt+atrb+++=slenderest
track ^nn++++=track,
, ^zz++++=EXTRAWORD
overhanging ^jj++++=overhanging
perpendicularly ^jj++++=perpendicularly
the ^ati++++=the
most ^ql+emph+++=most
awful ^jj+atrb+++=awful
gulfs ^nns++++=gulfs,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
arrived ^vbd+++xvbnx+=arrived,
, ^zz++++=EXTRAWORD
by ^in++++=by
a ^at++++=a
winding ^jj+atrb++xvbg+=winding
descent ^nn++++=descent,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
valley ^nn++++=valley
that ^tht+rel+++=that
possibly ^rb+cnj+++=possibly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
may ^md+pos+++=may
say ^vb+vpub+++=say
probably ^rb+cnj+++=probably,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
visited ^vpsv++by+xvbnx+=visited
by ^in++++=by
any ^dti++++=any
stranger ^jjr++++=stranger
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
valley ^nn++++=valley!
! ^zz++++=EXTRAWORD
Mountains ^nns++++=Mountains
piled ^vbd+++xvbn+=piled
on ^rp++++=on
mountains ^npl++++=mountains,
, ^zz++++=EXTRAWORD
avalanches ^nns+++??+=avalanches
stemmed ^vwbn+++xvbn+=stemmed
by ^in++++=by
pine ^nn++++=pine
forests ^nns++++=forests;
; ^zz++++=EXTRAWORD
waterfalls ^nns++++=waterfalls,
, ^zz++++=EXTRAWORD
chalets ^nns+nom+++=chalets,
, ^zz++++=EXTRAWORD
mountain ^nn++++=mountain-torrents,
- ^zz++++=EXTRAWORD
torrents ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
wooden ^jj+atrb+++=wooden
bridges ^nns++++=bridges,
, ^zz++++=EXTRAWORD
every ^at++++=every
conceivable ^jj+atrb+++=conceivable
picture ^nn++++=picture
of ^in++++=of
Swiss ^jj+atrb+++=Swiss
scenery ^nn+nom+++=scenery!
! ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
village ^nn+nom+++=village
turned ^vbd+++xvbn+=turned
out ^rb+phrv+++=out
to ^to++++=to
receive ^vbi++++=receive
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore.
. ^zz++++=EXTRAWORD
The ^ati++++=The
peasant ^nn+nom+++=peasant
girls ^nns++++=girls
kissed ^vbd+++xvbn+=kissed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
shook ^vbd+++xvbn+=shook
hands ^nns++++=hands
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
old ^jj+atrb+++=old
lady ^nn++++=lady
of ^in++++=of
benevolent ^jj+atrb+++=benevolent
appearance ^nn+nom+++=appearance
wept ^vbd+++xvbn+=wept
upon ^in++++=upon
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
primitive ^jj+atrb+++=primitive
triumph ^nn++++=triumph,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
little ^ap++++=little
inn ^npl++++=inn:
: ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
ill ^jj++++=ill
next ^ap++++=next
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^vpsv++agls+xvbn+=lay
for ^in++++=for
six ^cd++++=six
weeks ^nns++++=weeks,
, ^zz++++=EXTRAWORD
attended ^xvbn+++xvbn+=attended
by ^in++++=by
the ^ati++++=the
amiable ^jj+atrb+++=amiable
hostess ^nns+nom+++=hostess
( ^zz++++=(the
the ^ati++++=EXTRAWORD
same ^ap++++=same
benevolent ^jj+atrb+++=benevolent
old ^jj+atrb+++=old
lady ^nn++++=lady
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
wept ^vprf+++xvbnx+=wept
over ^in++++=over
night ^nn++++=night)
) ^zz++++=EXTRAWORD
and ^cc++++=and
her ^pp$+pp3+++=her
charming ^jj+atrb++xvbg+=charming
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
Fanchette ^np+nom++??+=Fanchette.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
attentive ^jj+pred+++=attentive
to ^in++++=to
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
doted ^vbd+++xvbnx+=doted
on ^in++++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
called ^vbd+++xvbnx+=called
him ^pp3o+pp3+++=him
in ^in++++=in
their ^pp$+pp3+++=their
simple ^jj+atrb+++=simple
way ^nn++++=way,
, ^zz++++=EXTRAWORD
L ^zz++++=L'ANGE
'ange ^nn+++??+=EXTRAWORD
Anglais ^np++++=ANGLAIS
the ^ati++++=the
English ^jj+atrb+++=English
Angel ^nn++++=Angel.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
our ^pp$+pp1+++=our
bore ^vbd+++xvbn+=bore
left ^vprf+++xvbn+=left
the ^ati++++=the
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
dry ^jj+atrb+++=dry
eye ^nn++++=eye
in ^in++++=in
the ^ati++++=the
place ^nn++++=place;
; ^zz++++=EXTRAWORD
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
people ^nns++++=people
attended ^vbd+++xvbn+=attended
him ^pp3o+pp3+++=him
for ^in++++=for
miles ^nns++++=miles.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
begs ^nns+++??+=begs
and ^cc++++=and
entreats ^nns+++??+=entreats
of ^in++++=of
you ^pp2+pp2+++=you
as ^in++++=as
a ^at++++=a
personal ^jj+atrb+++=personal
favour ^nn++++=favour,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
ever ^rb++++=ever
go ^vb++++=go
to ^in++++=to
Switzerland ^np++++=Switzerland
again ^rb+tm+++=again
( ^zz++++=(you
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
mentioned ^vprf+++xvbnx+=mentioned
that ^tht+vcmp+++=that
your ^pp$+pp2+++=your
last ^rb++++=last
visit ^vb++++=visit
was ^vbd+bedz+vrb++=was
your ^pp$+pp2+++=your
twenty ^cd++++=twenty-third),
- ^zz++++=EXTRAWORD
third ^od++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
go ^vb++++=go
to ^in++++=to
that ^dt+dem+++=that
valley ^npl++++=valley,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
see ^vb+vprv+++=see
Swiss ^jj+atrb+++=Swiss
scenery ^nn+nom+++=scenery
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
want ^vb++++=want
really ^rb+emph+++=really
to ^to++++=to
know ^vbi+vprv+++=know
the ^ati++++=the
pastoral ^jj+atrb+++=pastoral
people ^nns++++=people
of ^in++++=of
Switzerland ^np++++=Switzerland,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
understand ^vbi+vprv+++=understand
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
mention ^nn+nom+++=mention,
, ^zz++++=EXTRAWORD
in ^cs+sub+++=in
that ^cs"++++=that
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore's
's ^$++++=EXTRAWORD
name ^nn++++=name!
! ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
bore ^nn+++xvbn+=bore
has ^vbz+hvz+vrb++=has
a ^at++++=a
crushing ^jj+atrb++xvbg+=crushing
brother ^nn++++=brother
in ^in++++=in
the ^ati++++=the
East ^np+pl+++=East,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
somehow ^rb++++=somehow
or ^cc++++=or
other ^ap++++=other,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
admitted ^vpsv++agls+xvbnx+=admitted
to ^in++++=to
smoke ^nn++++=smoke
pipes ^nns++++=pipes
with ^in++++=with
Mehemet ^np+++??+=Mehemet
Ali ^np++++=Ali,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
instantly ^rb+tm+++=instantly
became ^vbd+++xvbn+=became
an ^at++++=an
authority ^nn+nom+++=authority
on ^in++++=on
the ^ati++++=the
whole ^jj+atrb+++=whole
range ^nn++++=range
of ^in++++=of
Eastern ^jj+atrb+++=Eastern
matters ^nns+nom+++=matters,
, ^zz++++=EXTRAWORD
from ^in++++=from
Haroun ^np+++??+=Haroun
Alraschid ^np+++??+=Alraschid
to ^in++++=to
the ^ati++++=the
present ^jj+atrb+++=present
Sultan ^npt++++=Sultan.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
expressing ^xvbg+++xvbg+=expressing
mysterious ^jj+atrb+++=mysterious
opinions ^nns++++=opinions
on ^in++++=on
this ^dt+dem+++=this
wide ^jj+atrb+++=wide
range ^nn++++=range
of ^in++++=of
subjects ^nns++++=subjects,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
on ^in++++=on
questions ^nns+nom+++=questions
of ^in++++=of
foreign ^jj+atrb+++=foreign
policy ^nn++++=policy
more ^rbr++++=more
particularly ^rb+cnj+++=particularly,
, ^zz++++=EXTRAWORD
to ^in++++=to
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore,
, ^zz++++=EXTRAWORD
in ^in++++=in
letters ^nns+nom+++=letters;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore
is ^vbz+bez+aux++=is
continually ^rb++splt++=continually
sending ^vbg+++xvbgx+=sending
bits ^nns++++=bits
of ^in++++=of
these ^dt+dem+++=these
letters ^nns+nom+++=letters
to ^in++++=to
the ^ati++++=the
newspapers ^nns+nom+++=newspapers
( ^zz++++=(which
which ^whp+who+++=EXTRAWORD
they ^pp3a+pp3+++=they
never ^rb++++=never
insert ^vb++++=insert),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
carrying ^vbg+++xvbg+=carrying
other ^ap++++=other
bits ^nns++++=bits
about ^in++++=about
in ^in++++=in
his ^pp$+pp3+++=his
pocket ^nn++++=pocket-book.
- ^zz++++=EXTRAWORD
book ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
even ^rb++splt++=even
whispered ^vpsv++agls+xvbnx+=whispered
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
seen ^vpsv++agls+xvbnx+=seen
at ^rb++++=at
the ^ati++++=the
Foreign ^jj+atrb+++=Foreign
Office ^nn++++=Office,
, ^zz++++=EXTRAWORD
receiving ^jj+atrb++xvbg+=receiving
great ^jj+atrb+++=great
consideration ^nn+nom+++=consideration
from ^in++++=from
the ^ati++++=the
messengers ^nns+nom+++=messengers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
having ^vbg+hvg++xvbg+=having
his ^pp$+pp3+++=his
card ^nn++++=card
promptly ^rb++++=promptly
borne ^vbd+++xvbn+=borne
into ^in++++=into
the ^ati++++=the
sanctuary ^nn+nom+++=sanctuary
of ^in++++=of
the ^ati++++=the
temple ^nn++++=temple.
. ^zz++++=EXTRAWORD
The ^ati++++=The
havoc ^nn++++=havoc
committed ^vbd+++xvbn+=committed
in ^in++++=in
society ^nn++++=society
by ^in++++=by
this ^dt+dem+++=this
Eastern ^jj+atrb+++=Eastern
brother ^nn++++=brother
is ^vbz+bez+vrb++=is
beyond ^in++++=beyond
belief ^nn++++=belief.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
bore ^nn+++xvbn+=bore
is ^vbz+bez+vrb++=is
always ^rb++++=always
ready ^jj+pred+++=ready
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+aux++=have
known ^vprf++tht0+xvbnx+=known
our ^pp$+pp1+++=our
bore ^vbd+++xvbn+=bore
to ^to++++=to
fall ^vbi++++=fall
upon ^in++++=upon
an ^at++++=an
intelligent ^jj++++=intelligent
young ^jj++++=young
sojourner ^jjr++++=sojourner
in ^in++++=in
the ^ati++++=the
wilderness ^nns+nom+++=wilderness,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
first ^od++++=first
sentence ^nn+nom+++=sentence
of ^in++++=of
a ^at++++=a
narrative ^nn++++=narrative,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beat ^nn+++xvbn+=beat
all ^abn++++=all
confidence ^nn+nom+++=confidence
out ^rp+pl+++=out
of ^in++++=of
him ^pp3o+pp3+++=him
with ^in++++=with
one ^cd1++++=one
blow ^nn++++=blow
of ^in++++=of
his ^pp$+pp3+++=his
brother ^nn++++=brother.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
became ^vbd+++xvbnx+=became
omniscient ^jj++++=omniscient,
, ^zz++++=EXTRAWORD
as ^in++++=as
to ^in++++=to
foreign ^jj+atrb+++=foreign
policy ^nn++++=policy,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
smoking ^nn++++=smoking
of ^in++++=of
those ^dt+dem+++=those
pipes ^nns++++=pipes
with ^in++++=with
Mehemet ^np+++??+=Mehemet
Ali ^np++++=Ali.
. ^zz++++=EXTRAWORD
The ^ati++++=The
balance ^nn+nom+++=balance
of ^in++++=of
power ^nn++++=power
in ^in++++=in
Europe ^np++++=Europe,
, ^zz++++=EXTRAWORD
the ^ati++++=the
machinations ^nns+nom+++=machinations
of ^in++++=of
the ^ati++++=the
Jesuits ^np+++??+=Jesuits,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gentle ^jj+atrb+++=gentle
and ^cc+phrs+++=and
humanising ^jj+atrb++xvbg+=humanising
influence ^nn+nom+++=influence
of ^in++++=of
Austria ^np++++=Austria,
, ^zz++++=EXTRAWORD
the ^ati++++=the
position ^nn+nom+++=position
and ^cc++++=and
prospects ^nns++++=prospects
of ^in++++=of
that ^dt+dem+++=that
hero ^nn++++=hero
of ^in++++=of
the ^ati++++=the
noble ^jj+atrb+++=noble
soul ^nn++++=soul
who ^whp+rel+subj++=who
is ^vbz+bez+aux++=is
worshipped ^vpsv++by+xvbnx+=worshipped
by ^in++++=by
happy ^jj+atrb+++=happy
France ^np++++=France,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
all ^abn++++=all
easy ^jj++++=easy
reading ^jj+++xvbg+=reading
to ^in++++=to
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore's
's ^$++++=EXTRAWORD
brother ^nn++++=brother.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
provokingly ^jj+atrb+++=provokingly
self ^nn++++=self-denying
- ^zz++++=EXTRAWORD
denying ^vbg+vpub++xvbg+=EXTRAWORD
about ^rb++++=about
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
pretend ^vb+vprv+++=pretend
to ^to+vcmp+++=to
more ^ql++++=more
than ^cs+sub+++=than
a ^at++++=a
very ^ql+amp+++=very
general ^npt++++=general
knowledge ^nn++++=knowledge
of ^in++++=of
these ^dt+dem+++=these
subjects ^nns++++=subjects
myself ^ppl+pp1+++=myself,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
after ^in++++=after
enervating ^jj++++=enervating
the ^ati++++=the
intellects ^nns+++??+=intellects
of ^in++++=of
several ^ap++++=several
strong ^jj+atrb+++=strong
men ^nns++++=men,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
these ^dt+pdem+++=these
are ^vb+ber+vrb++=are
my ^pp$+pp1+++=my
brother ^nn++++=brother's
's ^$++++=EXTRAWORD
opinions ^nns++++=opinions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
known ^vpsv++agls+xvbnx+=known
to ^to+vcmp+++=to
be ^vbi++vrb++=be
well ^rb++++=well-informed.'
- ^zz++++=EXTRAWORD
informed ^jj+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
commonest ^jjt+atrb+++=commonest
incidents ^nns++++=incidents
and ^cc++++=and
places ^nns++++=places
would ^md+prd+++=would
appear ^vb+seem+++=appear
to ^to+vcmp+++=to
have ^vbi++++=have
been ^vprf+ben+aux+xvbn+=been
made ^vpsv++agls+xvbnx+=made
special ^jj++++=special,
, ^zz++++=EXTRAWORD
expressly ^rb++++=expressly
for ^in++++=for
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore.
. ^zz++++=EXTRAWORD
Ask ^vb++++=Ask
him ^pp3o+pp3+++=him
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
ever ^rb++++=ever
chanced ^vbd+++xvbn+=chanced
to ^to++++=to
walk ^vbi++++=walk,
, ^zz++++=EXTRAWORD
between ^in++++=between
seven ^cd++++=seven
and ^cc++++=and
eight ^cd++++=eight
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
down ^rp++++=down
St ^npl++++=St.
. ^zz++++=EXTRAWORD
James ^np++++=James's
's ^$++++=EXTRAWORD
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
London ^np++++=London,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
will ^md+prd+++=will
tell ^vb++++=tell
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
never ^rb++++=never
in ^in++++=in
his ^pp$+pp3+++=his
life ^nn++++=life
but ^cc++++=but
once ^rb+tm+++=once.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
curious ^jj++++=curious
that ^tht+jcmp+++=that
that ^dt+pdem+++=that
once ^rb+tm+++=once
was ^vbd+bedz+vrb++=was
in ^in++++=in
eighteen ^cd++++=eighteen
thirty ^cd++++=thirty;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
as ^ql++++=as
our ^pp$+pp1+++=our
bore ^nn+++xvbn+=bore
was ^vbd+bedz+aux++=was
walking ^vbg+++xvbgx+=walking
down ^rp++++=down
the ^ati++++=the
street ^nn++++=street
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
just ^rb+emph+splt++=just
mentioned ^vprf+++xvbnx+=mentioned,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
hour ^nn++++=hour
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
just ^rb+emph+splt++=just
mentioned ^vprf+++xvbnx+=mentioned
half ^abn++++=half-past
- ^zz++++=EXTRAWORD
past ^jjb++++=EXTRAWORD
seven ^cd++++=seven
or ^cc++++=or
twenty ^cd++++=twenty
minutes ^nns++++=minutes
to ^to++++=to
eight ^cd++++=eight.
. ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
him ^pp3o+pp3+++=him
be ^vb+be+vrb++=be
correct ^jj+pred+++=correct!
! ^zz++++=EXTRAWORD
exactly ^rb++++=exactly
a ^at++++=a
quarter ^nn++++=quarter
before ^cs+sub+++=before
eight ^cd++++=eight
by ^in++++=by
the ^ati++++=the
palace ^nn++++=palace
clock ^nn++++=clock
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
a ^at++++=a
fresh ^jj++++=fresh-coloured,
- ^zz++++=EXTRAWORD
coloured ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
greyhaired ^j+++xvbn+=greyhaired,
, ^zz++++=EXTRAWORD
good ^jj++++=good-humoured
- ^zz++++=EXTRAWORD
humoured ^vbd+++xvbn+=EXTRAWORD
looking ^jj+atrb++xvbg+=looking
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
brown ^jj+atrb+++=brown
umbrella ^nn++++=umbrella,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
touched ^j+++xvbn+=touched
his ^pp$+pp3+++=his
hat ^nn++++=hat
and ^cc++++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Fine
fine ^jj+atrb+++=EXTRAWORD
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
