A ^at++++=A
they ^pp3a+pp3+++=they
of ^in++++=of
a ^at++++=a
sweet ^nn++++=sweet
engaging ^vwbg+++xvbg+=engaging
pensiveness ^nns+nom+++=pensiveness,
, ^zz++++=EXTRAWORD
meditating ^vbg+++xvbg+=meditating
all ^abn++++=all
day ^nn++++=day
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
for ^in++++=for
years ^nns++++=years
and ^cc++++=and
years ^nns++++=years,
, ^zz++++=EXTRAWORD
among ^in++++=among
their ^pp$+pp3+++=their
faded ^jj+++xvbn+=faded
bowers ^np++++=bowers,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
though ^cs+sub+++=though
my ^pp$+pp1+++=my
family ^nn++++=family
repeatedly ^rb++++=repeatedly
adjured ^vbd+++xvbn+=adjured
me ^pp1o+pp1+++=me
( ^zz++++=(especially
especially ^rb++++=EXTRAWORD
my ^pp$+pp1+++=my
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fear ^vb++++=fear,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
too ^ql++++=too
young ^jj++++=young
for ^in++++=for
me ^pp1o+pp1+++=me)
) ^zz++++=EXTRAWORD
to ^to++++=to
destroy ^vbi++++=destroy
the ^ati++++=the
whole ^jj+atrb+++=whole
hen ^nn++++=hen-roost,
- ^zz++++=EXTRAWORD
roost ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
Biddy ^np++++=Biddy
called ^vbd+++xvbn+=called
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cover ^vb++++=cover
the ^ati++++=the
walls ^nns++++=walls
with ^in++++=with
a ^at++++=a
beautiful ^jj++++=beautiful,
, ^zz++++=EXTRAWORD
nice ^jj++++=nice,
, ^zz++++=EXTRAWORD
genteel ^jj++++=genteel,
, ^zz++++=EXTRAWORD
cream ^nn++++=cream-colored
- ^zz++++=EXTRAWORD
colored ^jj+atrb++xvbn+=EXTRAWORD
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
despite ^in++++=despite
all ^abn++++=all
entreaties ^nns+++??+=entreaties,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
prevailed ^vpsv++agls+xvbnx+=prevailed
upon ^in+strn+++=upon,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
submissive ^jj++++=submissive
in ^in++++=in
other ^ap++++=other
things ^nns++++=things.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
chiefly ^rb++++=chiefly
would ^md+prd+++=would
I ^pp1a+pp1+++=I
permit ^vb++++=permit
no ^at++++=no
violation ^nn+nom+++=violation
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
parlor ^nn++++=parlor
of ^in++++=of
the ^ati++++=the
peacocks ^nns++++=peacocks
or ^cc++++=or
room ^nn++++=room
of ^in++++=of
roses ^nns++++=roses
( ^zz++++=(I
i ^pp1a+pp1+++=EXTRAWORD
call ^vb++++=call
it ^pp3+it+++=it
by ^in++++=by
both ^abx++++=both
names ^nns++++=names)
) ^zz++++=EXTRAWORD
on ^in++++=on
account ^nn++++=account
of ^in++++=of
its ^pp$+it+++=its
long ^jj+atrb+++=long
association ^nn+nom+++=association
in ^in++++=in
my ^pp$+pp1+++=my
mind ^nn++++=mind
with ^in++++=with
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
original ^jj+atrb+++=original
proprietors ^nns++++=proprietors
of ^in++++=of
the ^ati++++=the
mansion ^nn++++=mansion
the ^ati++++=the
gentle ^jj+atrb+++=gentle
Jimmy ^nn++++=Jimmy
Rose ^vbd+++xvbn+=Rose.
. ^zz++++=EXTRAWORD
Poor ^jj+atrb+++=Poor
Jimmy ^nn++++=Jimmy
Rose ^vbd+++xvbn+=Rose
! ^zz++++=!
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
among ^in++++=among
my ^pp$+pp1+++=my
earliest ^jjt+atrb+++=earliest
acquaintances ^nns+nom+++=acquaintances.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
many ^ap++++=many
years ^nns++++=years
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died
; ^zz++++=;
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
and ^cc++++=and
two ^cd++++=two
other ^ap++++=other
tottering ^jj+atrb++xvbg+=tottering
old ^jj+atrb+++=old
fellows ^nns++++=fellows
took ^vbd+++xvbn+=took
hack ^nn+++??+=hack,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
sole ^jjb+atrb+++=sole
procession ^nn++++=procession
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him
to ^in++++=to
his ^pp$+pp3+++=his
grave ^nn++++=grave.
. ^zz++++=EXTRAWORD
Jimmy ^np++++=Jimmy
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
a ^at++++=a
man ^nn++++=man
of ^in++++=of
moderate ^jj+atrb+++=moderate
fortune ^nn++++=fortune.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
prime ^jjb++++=prime
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
an ^at++++=an
uncommonly ^rb++++=uncommonly
handsome ^jj+atrb+++=handsome
person ^nn++++=person;
; ^zz++++=EXTRAWORD
large ^jj++++=large
and ^cc+phrs+++=and
manly ^jj++++=manly,
, ^zz++++=EXTRAWORD
with ^in++++=with
bright ^jj+atrb+++=bright
eyes ^nns++++=eyes
of ^in++++=of
blue ^nn++++=blue,
, ^zz++++=EXTRAWORD
brown ^jj+atrb+++=brown
curling ^jj+atrb++xvbg+=curling
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cheeks ^nns++++=cheeks
that ^tht+rel+subj++=that
seemed ^vprf+++xvbn+=seemed
painted ^vbd+++xvbn+=painted
with ^in++++=with
carmine ^np++++=carmine;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
health ^nn++++=health's
's ^vbz+bez+vrb++0=EXTRAWORD
genuine ^jj+atrb+++=genuine
bloom ^nn++++=bloom,
, ^zz++++=EXTRAWORD
deepened ^xvbn+++xvbn+=deepened
by ^in++++=by
the ^ati++++=the
joy ^nn++++=joy
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
by ^in++++=by
nature ^nn++++=nature
a ^at++++=a
great ^jj+atrb+++=great
ladies ^nns++++=ladies'
' ^zz++++=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
like ^in++++=like
most ^ql+emph+++=most
deep ^jj+atrb+++=deep
adorers ^nns+nom+++=adorers
of ^in++++=of
the ^ati++++=the
sex ^nn++++=sex,
, ^zz++++=EXTRAWORD
never ^rb++++=never
tied ^vbd+++xvbn+=tied
up ^rp++++=up
his ^pp$+pp3+++=his
freedom ^nn+nom+++=freedom
of ^in++++=of
general ^jj+atrb+++=general
worship ^nn+nom+++=worship
by ^in++++=by
making ^xvbg+++xvbg+=making
one ^cd1++++=one
willful ^jj+atrb+++=willful
sacrifice ^nn++++=sacrifice
of ^in++++=of
himself ^ppl+pp3+++=himself
at ^in++++=at
the ^ati++++=the
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
Adding ^vbg+vpub++xvbg+=Adding
to ^in++++=to
his ^pp$+pp3+++=his
fortune ^nn++++=fortune
by ^in++++=by
a ^at++++=a
large ^jj+atrb+++=large
and ^cc+phrs+++=and
princely ^jj+atrb+++=princely
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
something ^pn++++=something
like ^in++++=like
that ^dt+dem+++=that
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
Florentine ^jj+atrb+++=Florentine
trader ^nn++++=trader,
, ^zz++++=EXTRAWORD
Cosmo ^np+++??+=Cosmo
the ^ati++++=the
Magnificent ^jj++++=Magnificent,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
enabled ^vpsv++agls+xvbnx+=enabled
to ^to+vcmp+++=to
entertain ^vbi++++=entertain
on ^in++++=on
a ^at++++=a
grand ^jj+atrb+++=grand
scale ^nn++++=scale.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
his ^pp$+pp3+++=his
dinners ^nns+nom+++=dinners,
, ^zz++++=EXTRAWORD
suppers ^nns+nom+++=suppers
and ^cc++++=and
balls ^nns++++=balls,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
surpassed ^vpsv++by+xvbnx+=surpassed
by ^in++++=by
any ^dti++++=any
given ^jj+++xvbn+=given
in ^in++++=in
the ^ati++++=the
party ^nn++++=party-giving
- ^zz++++=EXTRAWORD
giving ^vbg+++xvbg+=EXTRAWORD
city ^npl++++=city
of ^in++++=of
New ^jj+atrb+++=New
York ^np++++=York.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
uncommon ^jj+atrb+++=uncommon
cheeriness ^nns+nom+++=cheeriness
; ^zz++++=;
the ^ati++++=the
splendor ^nn++++=splendor
of ^in++++=of
his ^pp$+pp3+++=his
dress ^nn++++=dress
; ^zz++++=;
his ^pp$+pp3+++=his
sparkling ^jj+atrb+++=sparkling
wit ^nn++++=wit
; ^zz++++=;
radiant ^jj+atrb+++=radiant
chandeliers ^nns+nom+++=chandeliers
; ^zz++++=;
infinite ^jj+atrb+++=infinite
fund ^nn++++=fund
of ^in++++=of
small ^jj++++=small-talk;
- ^zz++++=EXTRAWORD
talk ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
French ^jj+atrb+++=French
furniture ^nn++++=furniture;
; ^zz++++=EXTRAWORD
glowing ^xvbg+++xvbg+=glowing
welcomes ^vbz++++=welcomes
to ^in++++=to
his ^pp$+pp3+++=his
guests ^nns++++=guests;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
bounteous ^jj+atrb+++=bounteous
heart ^nn++++=heart
and ^cc++++=and
board ^nn++++=board
; ^zz++++=;
his ^pp$+pp3+++=his
noble ^jj+atrb+++=noble
graces ^nns++++=graces
and ^cc++++=and
his ^pp$+pp3+++=his
glorious ^jj+atrb+++=glorious
wine ^nn++++=wine
; ^zz++++=;
what ^wdt+who+++=what
wonder ^vb++++=wonder
if ^cs+cnd+++=if
all ^abn++++=all
these ^dt+pdem+++=these
drew ^vbd+++xvbn+=drew
crowds ^nns++++=crowds
to ^in++++=to
Jimmy ^np++++=Jimmy's
's ^$++++=EXTRAWORD
hospitable ^jj+atrb+++=hospitable
abode ^nn++++=abode?
? ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
winter ^nn++++=winter
assemblies ^nns++++=assemblies
he ^pp3a+pp3+++=he
figured ^vbd+++xvbnx+=figured
first ^od++++=first
on ^rp++++=on
the ^ati++++=the
manager ^nn++++=manager's
's ^$++++=EXTRAWORD
list ^nn++++=list.
. ^zz++++=EXTRAWORD
James ^np++++=James
Rose ^vbd+++xvbn+=Rose,
, ^zz++++=EXTRAWORD
Esq ^np+++??+=Esq.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
man ^nn++++=man
to ^to++++=to
be ^vbi+vbi+aux++=be
found ^vpsv++agls+xvbnx+=found
foremost ^jj++++=foremost
in ^in++++=in
all ^abn++++=all
presentations ^nns+nom+++=presentations
of ^in++++=of
plate ^nn++++=plate
to ^in++++=to
highly ^rb+amp+++=highly
successful ^jj+atrb+++=successful
actors ^nns++++=actors
at ^in++++=at
the ^ati++++=the
Park ^nn++++=Park,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
of ^in++++=of
swords ^nns++++=swords
and ^cc++++=and
guns ^nns++++=guns
to ^in++++=to
highly ^rb+amp+++=highly
successful ^jj+atrb+++=successful
generals ^nns+nom+++=generals
in ^in++++=in
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
Often ^rb+cnj+++=Often,
, ^zz++++=EXTRAWORD
also ^rb+cnj+++=also,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
he ^pp3a+pp3+++=he
chosen ^vbd+++xvbnx+=chosen
to ^in++++=to
present ^vb++++=present
the ^ati++++=the
gift ^nn++++=gift
on ^in++++=on
account ^nn++++=account
of ^in++++=of
his ^pp$+pp3+++=his
fine ^jj+atrb+++=fine
gift ^nn++++=gift
of ^in++++=of
finely ^rb++++=finely
saying ^vbg+++xvbg+=saying
fine ^jj+atrb+++=fine
things ^nns++++=things.
. ^zz++++=EXTRAWORD
" ^zz++++="Sir,"
sir ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
great ^jj++++=great
drawing ^jj+++xvbg+=drawing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
in ^in++++=in
Broadway ^np++++=Broadway,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
extended ^vbd+++xvbnx+=extended
toward ^in++++=toward
General ^npt++++=General
G ^zz++++=G
a ^at++++=a
brace ^nn++++=brace
of ^in++++=of
pistols ^nns++++=pistols
set ^vbd+++xvbn+=set
with ^in++++=with
turquoise ^nn++++=turquoise,
, ^zz++++=EXTRAWORD
" ^zz++++="Sir."
sir ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jimmy ^np++++=Jimmy
with ^in++++=with
a ^at++++=a
Castilian ^jj+atrb+++=Castilian
flourish ^nn++++=flourish
and ^cc++++=and
a ^at++++=a
rosy ^jj+atrb+++=rosy
smile ^nn++++=smile,
, ^zz++++=EXTRAWORD
" ^zz++++="there
there ^ex+pex+++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
more ^rbr++++=more
turquoise ^nn++++=turquoise
here ^rn+pl+++=here
set ^nn+++xvbn+=set,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
the ^ati++++=the
names ^nns++++=names
of ^in++++=of
your ^pp$+pp2+++=your
glorious ^jj+atrb+++=glorious
victories ^nns++++=victories
left ^vbd+++xvbn+=left
room ^nn++++=room."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
Jimmy ^np++++=Jimmy,
, ^zz++++=EXTRAWORD
Jimmy ^np++++=Jimmy!
! ^zz++++=EXTRAWORD
Thou ^pp2+pp2+++=Thou
didst ^nn+++??+=didst
excel ^vb++++=excel
in ^in++++=in
compliments ^nns+nom+++=compliments.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in-wrought
- ^zz++++=EXTRAWORD
wrought ^vwbn+++xvbn+=EXTRAWORD
with ^in++++=with
thy ^pp$+pp2+++=thy
inmost ^nn+++??+=inmost
texture ^nn++++=texture
to ^to++++=to
be ^vbi++vrb++=be
affluent ^jj+pred+++=affluent
in ^in++++=in
all ^abn++++=all
things ^nns++++=things
which ^whp+rel+subj++=which
give ^vb++++=give
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
who ^whp+rel+subj++=who
shall ^md+prd+++=shall
reproach ^vb++++=reproach
thee ^pp2+pp2+++=thee
with ^in++++=with
borrowed ^jj+atrb++xvbn+=borrowed
wit ^nn++++=wit
on ^in++++=on
this ^dt+dem+++=this
occasion ^nn++++=occasion,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
borrowed ^vwbn+++xvbn+=borrowed
indeed ^qlp++++=indeed
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was?
? ^zz++++=EXTRAWORD
Plagiarize ^np+++??+=Plagiarize
otherwise ^rb+cnj+++=otherwise
as ^ql++++=as
they ^pp3a+pp3+++=they
may ^md+pos+++=may,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
often ^rb++++=often
are ^vb+ber+vrb++=are
the ^ati++++=the
men ^nns++++=men
of ^in++++=of
this ^dt+dem+++=this
world ^nn++++=world
plagiarists ^nns+nom+++=plagiarists
in ^in++++=in
praise ^nn++++=praise.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
times ^nns++++=times
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time,
, ^zz++++=EXTRAWORD
true ^jj+atrb+++=true
plagiarist ^nn+nom+++=plagiarist
of ^in++++=of
the ^ati++++=the
seasons ^nns++++=seasons.
. ^zz++++=EXTRAWORD
Sudden ^jj++++=Sudden
and ^cc+phrs+++=and
terrible ^jj++++=terrible
reverses ^nns+nom+++=reverses
in ^in++++=in
business ^nns+nom+++=business
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made
mortal ^nn++++=mortal
by ^in++++=by
mad ^jj+atrb+++=mad
prodigality ^nn+nom+++=prodigality
on ^in++++=on
all ^abn++++=all
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
his ^pp$+pp3+++=his
affairs ^nns++++=affairs
came ^vbd+++xvbn+=came
to ^to++++=to
be ^vbi+vbi+aux++=be
scrutinized ^vpsv++agls+xvbnx+=scrutinized,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
that ^tht+vcmp+++=that
Jimmy ^nn++++=Jimmy
could ^md+pos+++=could
not ^xnot++not++=not
pay ^vb++++=pay
more ^rbr++++=more
than ^in++++=than
fifteen ^cd++++=fifteen
shillings ^nns+nom+++=shillings
in ^in++++=in
the ^ati++++=the
pound ^nn++++=pound.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb++++=yet
in ^in++++=in
time ^nn++++=time
the ^ati++++=the
deficiency ^nn++++=deficiency
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
made ^vpsv++agls+xvbnx+=made
up ^rp++++=up
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
Jimmy ^np++++=Jimmy
penniless ^jj++++=penniless
had ^vb+hv+aux++=had
it ^pp3+it+++=it
not ^xnot++not++=not
been ^vprf+ben+vrb+xvbn+=been
that ^dt+dem+++=that
in ^in++++=in
one ^cd1++++=one
winter ^nn++++=winter
gale ^nn++++=gale
two ^cd++++=two
vessels ^nns++++=vessels
of ^in++++=of
his ^pp$+pp3+++=his
from ^in++++=from
China ^np++++=China
perished ^vbd+++xvbn+=perished
off ^in+pl+++=off
Sandy ^np++++=Sandy
Hook ^nn++++=Hook;
; ^zz++++=EXTRAWORD
perished ^j+++xvbn+=perished
at ^rb++++=at
the ^ati++++=the
threshold ^nn++++=threshold
of ^in++++=of
their ^pp$+pp3+++=their
port ^nn++++=port.
. ^zz++++=EXTRAWORD
Jimmy ^np++++=Jimmy
was ^vbd+bedz+vrb++=was
a ^at++++=a
ruined ^jj+atrb++xvbn+=ruined
man ^nn++++=man.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
years ^nns++++=years
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
period ^nn++++=period
I ^pp1a+pp1+++=I
resided ^vbd+++xvbnx+=resided
in ^in++++=in
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
be ^vbi++vrb++=be
in ^in++++=in
the ^ati++++=the
city ^nn++++=city
on ^in++++=on
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
annual ^jj+atrb+++=annual
visits ^nns++++=visits.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
but ^cc++++=but
four ^cd++++=four
or ^cc++++=or
five ^cd++++=five
days ^nns++++=days
since ^cs+sub+++=since
seeing ^vbg+vprv++xvbg+=seeing
Jimmy ^np++++=Jimmy
at ^rb++++=at
his ^pp$+pp3+++=his
house ^nn++++=house
the ^ati++++=the
centre ^nn++++=centre
of ^in++++=of
all ^abn++++=all
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hearing ^nvbg+++xvbg+=hearing
him ^pp3o+pp3+++=him
at ^in++++=at
the ^ati++++=the
close ^nn++++=close
of ^in++++=of
the ^ati++++=the
entertainment ^nn+nom+++=entertainment
toasted ^vwbn+++xvbn+=toasted
by ^in++++=by
a ^at++++=a
brocaded ^jj+++xvbn+=brocaded
lady ^npt++++=lady,
, ^zz++++=EXTRAWORD
in ^in++++=in
these ^dt+dem+++=these
well ^rb++++=well-remembered
- ^zz++++=EXTRAWORD
remembered ^vbd+vprv++xvbn+=EXTRAWORD
words ^nns++++=words:
: ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
noble ^jj+atrb+++=noble
host ^nn++++=host
; ^zz++++=;
the ^ati++++=the
bloom ^nn++++=bloom
on ^in++++=on
his ^pp$+pp3+++=his
cheek ^nn++++=cheek,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
it ^pp3+it+++=it
last ^rb++++=last
long ^rb++++=long
as ^ql++++=as
the ^ati++++=the
bloom ^nn++++=bloom
in ^in++++=in
his ^pp$+pp3+++=his
heart ^nn++++=heart!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sweet ^jj+atrb+++=sweet
ladies ^nns++++=ladies
and ^cc++++=and
gentlemen ^nns++++=gentlemen
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
drank ^vbd+++xvbnx+=drank
that ^cs+sub+++=that
toast ^nn++++=toast
so ^ql+emph+++=so
gayly ^jj++++=gayly
and ^cc++++=and
frankly ^rb++++=frankly
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Jimmy ^np++++=Jimmy,
, ^zz++++=EXTRAWORD
such ^abl++++=such
a ^at++++=a
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
proud ^jj+atrb+++=proud,
, ^zz++++=EXTRAWORD
grateful ^jj+atrb+++=grateful
tear ^nn++++=tear
stood ^vbd+++xvbn+=stood
in ^in++++=in
his ^pp$+pp3+++=his
honest ^jj+atrb+++=honest
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
angelically ^rb++++=angelically
glancing ^vbg+++xvbg+=glancing
round ^rb++++=round
at ^rb++++=at
the ^ati++++=the
sparkling ^jj+atrb+++=sparkling
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
equally ^rb++++=equally
sparkling ^jj++++=sparkling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
equally ^rb++++=equally
feeling ^nvbg+++xvbg+=feeling,
, ^zz++++=EXTRAWORD
decanters ^nns+nom+++=decanters.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah!
! ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor,
, ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor
Jimmy ^nn++++=Jimmy
God ^np++++=God
guard ^nn++++=guard
us ^pp1o+pp1+++=us
all ^rb++++=all
poor ^jj+atrb+++=poor
Jimmy ^nn++++=Jimmy
Rose ^vbd+++xvbn+=Rose
! ^zz++++=!
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
but ^cc++++=but
four ^cd++++=four
or ^cc++++=or
five ^cd++++=five
days ^nns++++=days
after ^cs+sub+++=after
this ^dt+dem+++=this
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
clap ^nn++++=clap
of ^in++++=of
thunder ^nn++++=thunder
no ^rb+cnj+++=no,
, ^zz++++=EXTRAWORD
a ^at++++=a
clap ^nn++++=clap
of ^in++++=of
bad ^jj+atrb+++=bad
news ^nn++++=news.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
crossing ^vbg+++xvbgx+=crossing
the ^ati++++=the
Bowling ^jj+++xvbg+=Bowling
Green ^npl++++=Green
in ^in++++=in
a ^at++++=a
snow ^np++++=snow-storm
- ^zz++++=EXTRAWORD
storm ^nn++++=EXTRAWORD
not ^xnot++not++=not
far ^rb+pl+++=far
from ^rb"++++=from
Jimmy ^np++++=Jimmy's
's ^$++++=EXTRAWORD
house ^npl++++=house
on ^in++++=on
the ^ati++++=the
Battery ^nn+nom+++=Battery,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
a ^at++++=a
gentleman ^nn+nom+++=gentleman
come ^vprf+++xvbn+=come
sauntering ^jj+++xvbg+=sauntering
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
at ^rb++++=at
Jimmy ^np++++=Jimmy's
's ^$++++=EXTRAWORD
table ^nn++++=table
as ^ql++++=as
having ^xvbg+++xvbg+=having
been ^vprf+ben+vrb+xvbn+=been
the ^ati++++=the
first ^rb++++=first
to ^in++++=to
spring ^nn++++=spring
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet
in ^in++++=in
eager ^jj+atrb+++=eager
response ^nn++++=response
to ^in++++=to
the ^ati++++=the
lady ^nn++++=lady's
's ^$++++=EXTRAWORD
toast ^nn++++=toast.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
more ^ql++++=more
brimming ^jj+++xvbg+=brimming
the ^ati++++=the
wine ^nn++++=wine
in ^in++++=in
his ^pp$+pp3+++=his
lifted ^jj+atrb++xvbn+=lifted
glass ^nn++++=glass
than ^in++++=than
the ^ati++++=the
moisture ^nn++++=moisture
in ^in++++=in
his ^pp$+pp3+++=his
eye ^nn++++=eye
on ^in++++=on
that ^dt+dem+++=that
happy ^jj+atrb+++=happy
occasion ^nn++++=occasion.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
good ^jj+atrb+++=good
gentleman ^nn+nom+++=gentleman
came ^vbd+++xvbn+=came
sailing ^nvbg+++xvbg+=sailing
across ^in+pl+++=across
the ^ati++++=the
Bowling ^jj+++xvbg+=Bowling
Green ^npl++++=Green,
, ^zz++++=EXTRAWORD
swinging ^jj+++xvbg+=swinging
a ^at++++=a
silver ^nn++++=silver-headed
- ^zz++++=EXTRAWORD
headed ^vbd+++xvbn+=EXTRAWORD
rattan ^jj++++=rattan;
; ^zz++++=EXTRAWORD
seeing ^jj+++xvbg+=seeing
