On ^in++++=On
quarter ^nn++++=quarter
litre ^nn++++=litre
wine ^nn++++=wine
measure ^nn++++=measure
with ^in++++=with
a ^at++++=a
funnel ^nn++++=funnel.
. ^zz++++=EXTRAWORD
A ^at++++=A
bottle ^nn++++=bottle
to ^to++++=to
carry ^vbi++++=carry
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
y ^zz++++=y.
. ^zz++++=EXTRAWORD
g ^zz++++=g.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
to ^to++++=to
hunt ^vbi++++=hunt
for ^in++++=for
a ^at++++=a
bottle ^nn++++=bottle.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
all ^abn++++=all
amused ^jj+++xvbn+=amused
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry
you ^pp2+pp2+++=you
feel ^vb+vprv+++=feel
so ^rb+emph+++=so
rotten ^jj++++=rotten,
, ^zz++++=EXTRAWORD
Tiny ^jj++++=Tiny,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry
I ^pp1a+pp1+++=I
talked ^vbd+++xvbnx+=talked
the ^ati++++=the
way ^nn++++=way
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
at ^rb++splt++=at
lunch ^vb++++=lunch.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
both ^abx++++=both
getting ^jj+++xvbg+=getting
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing
from ^in++++=from
different ^jj+atrb+++=different
angles ^nns++++=angles.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
any ^dti++++=any
difference ^nn+nom+++=difference,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
it ^pp3+it+++=it
makes ^vbz++++=makes
any ^dti++++=any
difference ^nn+nom+++=difference.
. ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
too ^ql++++=too
cold ^jj++++=cold?
? ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
worn ^vprf+++xvbnx+=worn
another ^dt++++=another
sweater ^nn++++=sweater.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
on ^in++++=on
three ^cd++++=three
sweaters ^nns+nom+++=sweaters.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
came ^vbd+++xvbn+=came
in ^in++++=in
with ^in++++=with
a ^at++++=a
very ^ql+amp+++=very
slim ^jj+atrb+++=slim
brown ^jj+atrb+++=brown
bottle ^nn++++=bottle
and ^cc++++=and
poured ^vbd+++xvbn+=poured
the ^ati++++=the
marsala ^np++++=marsala
into ^in++++=into
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
y ^zz++++=y.
. ^zz++++=EXTRAWORD
g ^zz++++=g.
. ^zz++++=EXTRAWORD
paid ^j+++xvbn+=paid
five ^cd++++=five
lire ^nn+++??+=lire
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
was ^vbd+bedz+aux++=was
amused ^vpsv++agls+xvbnx+=amused.
. ^zz++++=EXTRAWORD
Peduzzi ^np+++??+=Peduzzi
was ^vbd+bedz+aux++=was
walking ^vbg+++xvbgx+=walking
up ^rp++++=up
and ^cc+phrs+++=and
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
other ^ap++++=other
end ^nn++++=end
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
wind ^nn++++=wind
and ^cc++++=and
holding ^nvbg+++xvbg+=holding
the ^ati++++=the
rods ^nns++++=rods.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
on ^in++++=on
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
carry ^vb++++=carry
the ^ati++++=the
rods ^nns++++=rods.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
difference ^nn+nom+++=difference
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
make ^vb++++=make
if ^cs+cnd+++=if
anybody ^pn++++=anybody
sees ^vbz+vprv+++=sees
them ^pp3o+pp3+++=them?
? ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
will ^md+prd+++=will
trouble ^vb++++=trouble
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
will ^md+prd+++=will
make ^vb++++=make
any ^dti++++=any
trouble ^nn++++=trouble
for ^in++++=for
me ^pp1o+pp1+++=me
in ^in++++=in
Cortina ^np+++??+=Cortina.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
them ^pp3o+pp3+++=them
at ^in++++=at
the ^ati++++=the
municipio ^nn+++??+=municipio.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
Everybody ^pn++++=Everybody
in ^in++++=in
this ^dt+dem+++=this
town ^nn++++=town
likes ^nns++++=likes
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sell ^vb++++=sell
frogs ^nns++++=frogs.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
if ^cs+cnd+++=if
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
forbidden ^vpsv++agls+xvbnx+=forbidden
to ^to+vcmp+++=to
fish ^vb++++=fish?
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing.
. ^zz++++=EXTRAWORD
No ^at++++=No
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
Big ^jj+atrb+++=Big
trout ^nn++++=trout,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Lots ^nns++++=Lots
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
walking ^vbg+++xvbgx+=walking
down ^rp++++=down
the ^ati++++=the
hill ^nn++++=hill
toward ^in++++=toward
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
was ^vbd+bedz+vrb++=was
in ^in++++=in
back ^in"++++=back
of ^in"++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
under ^in++++=under
and ^cc++++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
sprinkling ^nn+nom+++=sprinkling
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Peduzzi ^np+++??+=Peduzzi,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
to ^in++++=to
a ^at++++=a
girl ^nn++++=girl
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway
of ^in++++=of
a ^at++++=a
house ^nn++++=house
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wife ^nn++++=wife
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to
show ^vbi+vprv+++=show
us ^pp1o+pp1+++=us
his ^pp$+pp3+++=his
doctor ^nn++++=doctor?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
y ^zz++++=y.
. ^zz++++=EXTRAWORD
g ^zz++++=g.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
went ^vbd+++xvbn+=went
into ^in++++=into
the ^ati++++=the
house ^nn++++=house
as ^ql++++=as
Peduzzi ^np+++??+=Peduzzi
pointed ^vbd+++xvbn+=pointed.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
walked ^vbd+++xvbnx+=walked
down ^rp++++=down
the ^ati++++=the
hill ^nn++++=hill
across ^in+pl+++=across
the ^ati++++=the
fields ^nns++++=fields
and ^cc++++=and
then ^rn+tm+++=then
turned ^vbd+++xvbn+=turned
to ^to++++=to
follow ^vbi+vprv+++=follow
the ^ati++++=the
river ^nn++++=river
bank ^nn++++=bank.
. ^zz++++=EXTRAWORD
Peduzzi ^np+++??+=Peduzzi
talked ^vbd+++xvbn+=talked
rapidly ^rb++++=rapidly
with ^in++++=with
much ^rb++++=much
winking ^vbg+++xvbg+=winking
and ^cc++++=and
knowingness ^nns+nom+++=knowingness.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
walked ^vbd+++xvbnx+=walked
three ^cd++++=three
abreast ^rb++++=abreast
the ^ati++++=the
wife ^nn++++=wife
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
breath ^nn++++=breath
across ^in+pl+++=across
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
nudged ^vbd+++xvbnx+=nudged
her ^pp$+pp3+++=her
in ^in++++=in
the ^ati++++=the
ribs ^nns++++=ribs.
. ^zz++++=EXTRAWORD
Part ^nn++++=Part
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
he ^pp3a+pp3+++=he
talked ^vbd+++xvbnx+=talked
in ^in++++=in
D ^zz++++=D'Ampezzo
'ampezzo ^nn+++??+=EXTRAWORD
dialect ^nn++++=dialect
and ^cc++++=and
and ^cc++++=and
sometimes ^rb++++=sometimes
in ^in++++=in
Tyroler ^np+++??+=Tyroler
German ^jj+atrb+++=German
dialect ^nn++++=dialect.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
make ^vb++++=make
out ^rp+pl+++=out
which ^whp+who+++=which
the ^ati++++=the
young ^jj+atrb+++=young
gentleman ^nn+nom+++=gentleman
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife
understood ^vwbn+vprv++xvbn+=understood
the ^ati++++=the
best ^jjt++++=best
so ^ql++++=so
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
being ^vbg+beg++xvbg+=being
bilingual ^jj++++=bilingual.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^in++++=as
the ^ati++++=the
young ^jj+atrb+++=young
gentleman ^nn+nom+++=gentleman
said ^vbd+vpub++xvbn+=said
Ja ^np+++??+=Ja
Ja ^np+++??+=Ja
Peduzzi ^np+++??+=Peduzzi
decided ^vbd+vprv++xvbn+=decided
to ^to+vcmp+++=to
talk ^vbi++++=talk
altogether ^nn+nom+++=altogether
in ^in++++=in
Tyroler ^np+++??+=Tyroler.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
gentleman ^nn+nom+++=gentleman
and ^cc++++=and
the ^ati++++=the
wife ^nn++++=wife
understood ^vwbn+vprv++xvbn+=understood
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Everybody ^pn++++=Everybody
in ^in++++=in
the ^ati++++=the
town ^nn++++=town
saw ^vbd+vprv+tht0+xvbn+=saw
us ^pp1o+pp1+++=us
going ^vbg+++xvbg+=going
through ^rb+phrv+++=through
with ^in+ppvb+++=with
these ^dt+dem+++=these
rods ^nns++++=rods.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We're
're ^vb+ber+vrb++0=EXTRAWORD
probably ^rb++++=probably
being ^xvbg+++xvbg+=being
followed ^vpsv++by+xvbn+=followed
by ^in++++=by
the ^ati++++=the
game ^nn++++=game
police ^nns++++=police
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
in ^in++++=in
on ^in++++=on
this ^dt+dem+++=this
damn ^jj+atrb+++=damn
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
damned ^jj+++xvbn+=damned
old ^jj++++=old
fool ^jjb++++=fool
is ^vbz+bez+aux++=is
so ^cs+sub+++=so
drunk ^vprf+++xvbn+=drunk,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
the ^ati++++=the
guts ^nns++++=guts
to ^to++++=to
just ^rb+emph+splt++=just
go ^vbi++++=go
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
go ^vb++++=go
back ^jjb++++=back?
? ^zz++++=EXTRAWORD
Go ^vb++++=Go
on ^in++++=on
back ^jjb++++=back
Tiny ^jj++++=Tiny.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
stay ^vb++++=stay
with ^in++++=with
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
go ^vb++++=go
to ^in++++=to
jail ^nn++++=jail
we ^pp1a+pp1+++=we
might ^md+pos+++=might
as ^rb++++=as
well ^rb++++=well
both ^abx++++=both
go ^vb++++=go.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
turned ^vbd+++xvbnx+=turned
sharp ^jj++++=sharp
down ^rp++++=down
the ^ati++++=the
bank ^nn++++=bank
and ^cc++++=and
Peduzzi ^np+++??+=Peduzzi
stood ^vbd+++xvbn+=stood
his ^pp$+pp3+++=his
coat ^nn++++=coat
blowing ^vwbg+++xvbg+=blowing
in ^in++++=in
the ^ati++++=the
wind ^nn++++=wind
gesturing ^vwbg+++xvbg+=gesturing
at ^in++++=at
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
brown ^jj+pred+++=brown
and ^cc+phrs+++=and
muddy ^jj++++=muddy.
. ^zz++++=EXTRAWORD
Off ^in+pl+++=Off
on ^in++++=on
the ^ati++++=the
right ^jj++++=right
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
dump ^nn++++=dump
heap ^nn++++=heap.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say
it ^pp3+it+++=it
to ^in++++=to
me ^pp1o+pp1+++=me
in ^in++++=in
Italian ^nn++++=Italian,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
young ^jj+atrb+++=young
gentleman ^nn+nom+++=gentleman.
. ^zz++++=EXTRAWORD
Un ^np++++=Un'
' ^zz++++=EXTRAWORD
mezz ^nn+++??+=mezz'ora.
'ora. ^nn+++??+=EXTRAWORD
Piu ^np+++??+=Piu
d ^zz++++=d'un'
'un' ^nn+++??+=EXTRAWORD
mezz ^nn+++??+=mezz'ora.
'ora. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
says ^vbz+vpub+tht0++=says
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
a ^at++++=a
half ^nn++++=half
hour ^nn++++=hour
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go
on ^in++++=on
back ^nn++++=back.
. ^zz++++=EXTRAWORD
Tiny ^jj++++=Tiny.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
cold ^jj+pred+++=cold
in ^in++++=in
this ^dt+dem+++=this
wind ^nn++++=wind
anyway ^rb++++=anyway.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
rotten ^jj+atrb+++=rotten
day ^nn++++=day
and ^cc++++=and
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=aren't
n't ^xnot++not++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
have ^vbi++vrb++=have
any ^dti++++=any
fun ^nn++++=fun,
, ^zz++++=EXTRAWORD
anyway ^rb+dspt+++=anyway.
. ^zz++++=EXTRAWORD
All ^abn++++=All
right ^jj++++=right,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
climbed ^vbd+++xvbn+=climbed
up ^rp++++=up
the ^ati++++=the
grassy ^jj+atrb+++=grassy
bank ^nn++++=bank.
. ^zz++++=EXTRAWORD
Peduzzi ^np+++??+=Peduzzi
was ^vbd+bedz+vrb++=was
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
river ^nn++++=river
and ^cc++++=and
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
notice ^nn++++=notice
her ^pp3o+pp3+++=her
till ^cs+sub+++=till
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
out ^rp+pl+++=out
of ^in++++=of
sight ^nn++++=sight
over ^in++++=over
the ^ati++++=the
crest ^nn++++=crest.
. ^zz++++=EXTRAWORD
Frau ^np+++??+=Frau!
! ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
Frau ^np+++??+=Frau!
! ^zz++++=EXTRAWORD
Fraulein ^np+++??+=Fraulein!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
not ^xnot++not++=not
going ^vbg+++xvbg+=going?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
on ^in++++=on
over ^in++++=over
the ^ati++++=the
crest ^nn++++=crest
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She's
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone!
! ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
Peduzzi ^np+++??+=Peduzzi.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
shocked ^vbd+++xvbn+=shocked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
the ^ati++++=the
rubber ^nn++++=rubber
bands ^nns++++=bands
that ^tht+rel+subj++=that
held ^vprf+++xvbn+=held
the ^ati++++=the
rod ^nn++++=rod
segments ^nns+nom+++=segments
together ^nn+nom+++=together
and ^cc++++=and
commenced ^vpsv++agls+xvbn+=commenced
to ^in++++=to
joint ^jjb++++=joint
up ^rp++++=up
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
rods ^nns++++=rods.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
you ^pp2+pp2+++=you
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
half ^abn++++=half
an ^at++++=an
hour ^nn++++=hour
further ^jjb++++=further.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
good ^jj+atrb+++=good
half ^nn++++=half
an ^at++++=an
hour ^nn++++=hour
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Really ^rb+emph+++=Really?
? ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good
here ^rn+pl+++=here
and ^cc++++=and
good ^jj++++=good
there ^rn+pl+++=there
too ^ql++++=too.
. ^zz++++=EXTRAWORD
The ^ati++++=The
y.g ^nn+++??+=y.g
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
on ^in++++=on
the ^ati++++=the
bank ^nn++++=bank
and ^cc++++=and
jointed ^vbd+++xvbn+=jointed
up ^rp++++=up
a ^at++++=a
rod ^nn++++=rod,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
on ^in++++=on
the ^ati++++=the
reel ^nn++++=reel
and ^cc++++=and
threaded ^vbd+++xvbn+=threaded
the ^ati++++=the
line ^nn++++=line
through ^in++++=through
the ^ati++++=the
guides ^nns++++=guides.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
uncomfortable ^jj++++=uncomfortable
and ^cc+phrs+++=and
afraid ^jj++++=afraid
that ^tht+jcmp+++=that
any ^dti++++=any
minute ^nn++++=minute
a ^at++++=a
gamekeeper ^nn+nom+++=gamekeeper
or ^cc++++=or
a ^at++++=a
posse ^nn++++=posse
of ^in++++=of
citizens ^nns++++=citizens
would ^md+prd+++=would
come ^vprf+++xvbn+=come
over ^in++++=over
the ^ati++++=the
bank ^nn++++=bank
from ^in++++=from
the ^ati++++=the
town ^nn++++=town.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
houses ^nns++++=houses
of ^in++++=of
the ^ati++++=the
town ^nn++++=town
and ^cc++++=and
the ^ati++++=the
campanile ^nn+++??+=campanile
over ^in++++=over
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
his ^pp$+pp3+++=his
leader ^nn++++=leader
box ^nn++++=box.
. ^zz++++=EXTRAWORD
Peduzzi ^np+++??+=Peduzzi
leaned ^vbd+++xvbn+=leaned
over ^in++++=over
and ^cc++++=and
dug ^vbd+++xvbn+=dug
his ^pp$+pp3+++=his
flat ^nn++++=flat,
, ^zz++++=EXTRAWORD
hard ^jj+atrb+++=hard
thumb ^nn++++=thumb
and ^cc++++=and
forefinger ^nn+nom+++=forefinger
in ^in++++=in
and ^cc++++=and
tangled ^jj++++=tangled
the ^ati++++=the
moistened ^jj+atrb++xvbn+=moistened
leaders ^nns+nom+++=leaders.
. ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
you ^pp2+pp2+++=you
some ^dti++++=some
lead ^nn++++=lead?
? ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
have ^vb+hv+vrb++=have
some ^dti++++=some
lead ^nn++++=lead.
. ^zz++++=EXTRAWORD
Peduzzi ^np+++??+=Peduzzi
was ^vbd+bedz+aux++=was
excited ^vpsv++agls+xvbnx+=excited.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
have ^vb+hv+vrb++=have
piombo ^nn+++??+=piombo.
. ^zz++++=EXTRAWORD
Piombo ^np+++??+=Piombo.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
piombo ^nn+++??+=piombo.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
above ^jjb++++=above
the ^ati++++=the
hook ^nn++++=hook
or ^cc++++=or
your ^pp$+pp2+++=your
bait ^nn++++=bait
will ^md+prd+++=will
float ^vb++++=float
on ^in++++=on
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
have ^vb+hv+vrb++=have
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
a ^rb++++=a
little ^rb"++++=little
piombo ^nn+++??+=piombo.
. ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
some ^dti++++=some?
? ^zz++++=EXTRAWORD
No ^at++++=No.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
through ^in++++=through
his ^pp$+pp3+++=his
pockets ^nns++++=pockets
desperately ^rb++++=desperately.
. ^zz++++=EXTRAWORD
Sifting ^np+++??+=Sifting
through ^in++++=through
the ^ati++++=the
cloth ^nn++++=cloth
dirt ^nn++++=dirt
in ^in++++=in
the ^ati++++=the
linings ^nns++++=linings
of ^in++++=of
his ^pp$+pp3+++=his
inside ^jjb+atrb+++=inside
military ^jj+atrb+++=military
pockets ^nns++++=pockets.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
have ^vb+hv+vrb++=have
piombo ^nn+++??+=piombo.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
fish ^nn++++=fish
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
the ^ati++++=the
y ^zz++++=y.
